,dates,nzd0056-0000,nzd0056-0001,nzd0056-0002,nzd0056-0003,nzd0056-0004,nzd0056-0005
0,1999-07-25 22:04:15+00:00,136.9273653274597,125.20224998777064,124.34565845197696,134.4665189128421,125.12550420079734,
1,1999-08-26 22:04:21+00:00,123.96493442356532,118.33392298658163,124.75419258803306,124.9899013105643,123.50243795604004,
2,1999-09-27 22:04:25+00:00,117.90338857411064,115.27079892316368,115.17530154340427,118.63665671348429,107.40904740174139,
3,1999-11-14 22:04:18+00:00,120.56240795473292,114.11531236588294,116.06025733964889,120.9480700990126,119.3157613699189,
4,2000-01-01 22:04:13+00:00,140.971885580419,128.8774488688241,122.61995659263181,133.18931071529502,127.58470536655815,138.40804545551458
5,2000-01-17 22:04:11+00:00,142.256165143871,133.09536031542157,125.81842261294645,134.4689999969635,135.77604153403684,140.24624870687842
6,2000-02-18 22:04:05+00:00,130.38762049842683,123.92513513959156,122.53873032810048,127.7556640825243,122.09050695377677,
7,2000-05-24 22:03:22+00:00,138.6709753509183,137.2964135549254,140.92427882622485,133.96499362353916,129.06790254223463,
8,2000-08-12 22:02:30+00:00,122.34209172806963,126.31820228625978,126.83534205599508,128.5701249074845,120.6685200367626,149.93861790207367
9,2001-01-03 22:01:48+00:00,143.82580799489352,139.4687456711227,116.67163327960893,,,
10,2001-03-08 22:01:45+00:00,126.63076265896352,124.9464082831017,121.73586909331061,120.10706520200704,116.08835865556335,79.48005573764331
11,2001-03-24 22:01:35+00:00,127.73031864461565,124.50166057437856,126.66505559162219,126.08670392270598,122.34079019946012,89.19381816435224
12,2001-06-12 22:01:01+00:00,116.21371898003227,113.98146592668803,118.09355875853691,119.34651443413262,110.62812091183402,95.67080027475852
13,2001-08-15 22:00:14+00:00,121.27285160926722,122.70412413681245,124.63431952596969,138.51013916869175,133.51118923182412,134.02056322238198
14,2001-10-02 21:59:40+00:00,,,,,,
15,2001-11-19 21:59:56+00:00,103.89558715705569,105.52839233562379,103.96362728313332,108.18374798297135,,
16,2001-12-05 21:59:55+00:00,103.24826985097681,101.74796030439288,95.95261340646749,102.89439037020452,106.63149608905522,
17,2001-12-21 22:00:05+00:00,127.05705605006406,111.49289054592101,118.64188746733075,116.86113499221042,111.21984310412516,
18,2002-01-22 22:00:16+00:00,129.66258547699803,117.48479549892562,122.66583091934402,125.50612850688597,134.73008789875593,161.7483899293837
19,2002-02-23 22:00:19+00:00,128.3914340001612,118.68766243285121,125.24765889883398,125.14844986836873,130.93547671147508,135.0842708537753
20,2002-03-27 22:00:13+00:00,114.38478069161437,105.97900975935049,110.76965500424566,116.981961765846,117.24710379607778,
21,2002-04-28 22:00:14+00:00,108.44780693842443,104.58340341616824,106.66428297731998,117.15775711082999,116.1481653914534,
22,2002-06-15 21:59:55+00:00,118.99104613138479,117.1146788933406,118.61323722172855,125.62206029305705,122.82675229168726,
23,2002-07-17 21:59:44+00:00,129.5803091498517,119.55951958697509,121.2414933793738,129.43525826383967,126.46639181240599,164.48697997046517
24,2002-08-18 21:59:33+00:00,131.72324861524075,119.93645795807006,128.85237556676697,126.30462155722783,,159.6769917974869
25,2002-09-19 21:59:11+00:00,116.61969232105743,113.819337707187,118.0974986948213,123.46846217689301,122.08481023392874,107.55035630555025
26,2003-01-09 21:59:45+00:00,126.90737516693349,121.66753300634568,126.99439609832146,129.5117119870657,131.8484021754139,102.00142391231515
27,2003-07-28 21:48:04+00:00,123.11072676054283,113.46483181112961,120.96827920099892,134.56640473203566,123.56463290522909,67.9481490577231
28,2003-08-29 21:48:38+00:00,123.08989142770224,115.64699152857543,125.79514379873274,125.20660271118948,122.14247322981144,
29,2003-11-09 21:59:54+00:00,129.34264987255904,,,,,
30,2003-11-25 22:00:05+00:00,106.99513469264585,95.28020723496097,105.71317726272915,111.40159852934408,102.55981217298252,43.55892309712323
31,2003-12-19 21:50:03+00:00,132.65342539644922,130.41509903095135,136.75724458579424,145.2688837032217,147.96765469121863,
32,2004-02-05 21:50:17+00:00,132.08706400552245,137.1766626234494,140.19213630882274,146.2282320771908,146.32812737830443,
33,2004-02-21 21:50:23+00:00,118.72739682767578,118.89674114223172,126.49361283332539,129.4211228518989,127.38639286349547,
34,2004-04-01 22:00:40+00:00,,,,,,
35,2004-04-17 22:00:33+00:00,129.7954261035727,125.0549401319707,124.43108514284819,134.33282082659483,125.41698121307932,
36,2004-06-12 21:52:47+00:00,144.15051229955765,138.8401451740238,138.75240214466885,143.1286884362733,135.75688937869614,
37,2004-06-20 22:00:26+00:00,,126.88979034630479,117.65477480942218,124.35167280963925,115.39481537929842,
