dates,nzd0242-0000,nzd0242-0001,nzd0242-0002,nzd0242-0003,nzd0242-0004,nzd0242-0005,nzd0242-0006,nzd0242-0007,nzd0242-0008,nzd0242-0009,nzd0242-0010,nzd0242-0011,nzd0242-0012,nzd0242-0013,nzd0242-0014,nzd0242-0015,nzd0242-0016,nzd0242-0017,nzd0242-0018,nzd0242-0019,nzd0242-0020,nzd0242-0021,nzd0242-0022,nzd0242-0023,nzd0242-0024,nzd0242-0025,nzd0242-0026,nzd0242-0027,nzd0242-0028,satname
2003-09-25 21:31:19+00:00,314.20,303.83,299.77,315.14,336.40,347.49,341.30,339.56,335.46,326.66,338.97,337.13,328.19,324.81,321.82,329.40,314.04,318.75,333.47,338.92,342.34,352.72,351.05,349.78,365.36,356.37,345.33,344.12,348.20,L5
2003-10-19 21:41:56+00:00,,307.75,307.94,325.58,351.33,363.01,358.39,353.53,347.45,346.12,352.49,348.29,346.99,,334.68,341.15,329.23,332.01,347.37,346.55,343.35,356.89,361.44,360.23,373.46,,,358.67,359.91,L7
2003-11-04 21:42:03+00:00,321.28,307.08,306.01,316.79,341.70,355.74,350.05,,342.21,337.94,347.74,345.53,337.60,338.99,338.08,339.20,330.15,328.65,342.76,342.94,,352.33,359.77,361.03,369.86,357.88,352.18,353.02,351.37,L7
2003-11-20 21:42:19+00:00,324.38,308.96,306.19,320.90,,,340.71,338.88,338.26,335.36,343.04,336.79,328.60,334.33,322.13,332.46,321.67,,,335.50,338.82,348.52,352.24,352.82,362.37,351.71,345.53,344.26,343.42,L7
2003-12-06 21:42:22+00:00,323.71,309.56,308.33,320.96,346.79,355.55,347.65,346.94,,347.46,350.73,353.43,343.56,344.56,342.05,349.27,340.14,346.34,346.99,350.10,354.92,,367.09,372.47,376.69,365.96,356.90,355.10,,L7
2003-12-14 21:32:14+00:00,,,325.12,331.25,357.87,365.56,362.96,359.62,347.10,335.76,347.11,344.43,342.68,340.57,341.39,354.85,347.74,343.59,348.22,357.12,362.13,362.31,366.25,365.41,367.34,356.51,353.64,359.63,371.13,L5
2003-12-30 21:32:24+00:00,313.97,299.46,300.52,308.45,329.82,341.28,338.87,350.46,343.17,343.81,353.48,353.80,344.79,336.37,329.38,330.02,325.99,328.65,331.63,342.18,358.58,364.37,371.52,372.40,380.83,370.20,345.93,342.53,352.64,L5
2004-01-07 21:42:35+00:00,,,,,335.05,344.60,346.28,344.26,340.06,334.64,344.10,340.78,336.49,,,330.73,329.53,328.66,334.07,338.51,345.67,353.27,360.68,362.84,369.56,360.40,,,355.95,L7
2004-01-23 21:42:42+00:00,320.01,312.00,,,343.44,350.38,347.22,343.02,337.36,334.07,346.20,337.88,337.16,333.65,330.35,,,329.94,335.24,336.69,338.85,352.91,,,,,,,,L7
2004-02-16 21:32:36+00:00,,,,,,,334.28,329.32,337.90,333.93,341.10,341.55,339.36,335.23,330.81,325.88,329.21,323.99,328.03,345.71,345.69,366.39,360.31,363.12,368.81,360.90,358.33,347.90,351.56,L5
2004-02-24 21:42:45+00:00,319.17,314.25,315.70,320.48,346.17,352.65,346.98,347.96,,,355.29,349.79,346.88,345.76,340.13,340.35,336.31,339.71,337.92,343.19,345.12,,,367.52,374.15,370.09,358.62,358.09,367.04,L7
2004-03-11 21:42:54+00:00,315.80,307.52,311.29,309.89,335.79,344.10,340.67,338.98,,327.72,338.34,341.89,339.27,334.89,331.79,329.77,331.69,328.78,336.09,337.57,,,351.85,360.30,369.96,355.30,341.99,343.03,343.42,L7
2004-03-27 21:42:57+00:00,319.22,316.42,319.66,325.29,348.77,350.18,347.75,339.44,339.71,337.27,348.01,,353.07,346.03,345.07,337.43,346.76,340.54,345.40,353.69,353.95,361.95,374.67,371.72,,370.46,362.04,359.10,365.08,L7
2004-04-12 21:42:51+00:00,315.17,303.78,307.67,,339.46,340.27,335.14,331.81,327.59,323.61,337.12,338.70,342.01,340.31,339.98,336.23,,332.07,339.65,340.01,344.07,353.45,360.83,361.19,371.18,359.95,347.94,352.92,358.23,L7
2004-05-06 21:33:58+00:00,312.12,300.71,305.97,315.76,341.06,343.53,331.11,337.45,335.04,326.73,332.60,328.42,331.32,331.38,328.60,326.39,322.33,320.89,327.16,329.93,329.19,346.49,348.40,349.31,359.30,343.50,337.75,335.53,340.49,L5
2004-05-30 21:42:48+00:00,315.20,303.79,,320.53,342.19,341.53,331.59,335.24,331.67,334.54,341.82,335.58,332.89,341.93,330.00,,325.45,336.83,,345.12,346.96,349.63,355.29,360.93,372.95,358.23,347.92,346.06,,L7
2004-06-07 21:34:54+00:00,313.81,298.63,305.85,318.58,340.98,346.30,318.41,337.10,322.09,328.87,328.94,325.53,327.07,329.61,331.91,327.96,326.96,330.59,330.31,331.05,325.47,337.17,343.44,349.52,364.10,355.65,345.57,347.04,356.10,L5
2004-06-15 21:42:41+00:00,314.66,299.24,299.66,314.14,343.37,342.13,324.02,327.19,,334.51,342.25,329.89,333.84,335.56,336.26,336.62,338.10,345.67,340.94,345.65,338.95,,351.07,356.02,371.33,357.36,351.88,354.05,374.83,L7
2004-06-23 21:35:22+00:00,314.13,304.54,309.03,323.11,339.80,342.40,322.66,333.44,328.68,333.63,337.80,333.49,342.41,337.20,345.30,335.27,339.66,334.99,330.70,331.78,332.03,344.09,355.23,368.07,378.09,371.70,363.39,353.58,367.96,L5
2004-07-25 21:36:14+00:00,319.76,295.80,299.07,308.68,328.91,340.96,329.20,332.30,334.36,332.71,342.14,342.64,336.67,340.70,326.45,325.42,323.27,322.01,334.01,327.83,334.10,349.72,355.11,362.39,370.56,354.36,345.72,342.46,348.68,L5
2004-08-02 21:42:28+00:00,311.25,298.63,307.62,315.72,337.32,341.94,335.13,334.14,326.16,331.94,340.09,,332.40,338.55,332.38,332.92,333.24,335.21,336.68,336.68,333.52,350.88,348.19,360.80,,351.70,342.61,345.62,350.46,L7
2004-08-10 21:36:32+00:00,318.00,306.25,311.48,321.63,335.32,336.95,328.83,325.28,325.82,324.19,339.18,334.55,334.74,337.49,336.17,339.21,340.49,337.07,335.77,332.95,339.08,340.70,342.40,359.55,368.55,353.81,346.30,355.90,371.86,L5
2004-09-03 21:42:23+00:00,323.68,310.88,316.85,322.10,349.46,352.55,342.38,337.97,,334.69,343.84,340.28,340.69,335.51,336.09,339.67,337.08,340.52,340.31,338.00,342.13,,350.93,362.19,363.89,350.17,344.01,355.22,368.15,L7
2004-09-19 21:42:17+00:00,317.50,307.86,313.06,317.04,341.89,352.43,341.25,338.47,333.69,336.99,345.31,340.64,,336.26,333.28,341.90,337.95,337.80,339.87,340.38,332.54,340.84,350.88,357.17,366.06,,342.92,349.65,356.68,L7
2004-11-22 21:42:42+00:00,327.22,310.64,317.80,325.02,343.57,355.04,346.13,339.68,,338.10,353.20,353.53,346.19,345.82,347.67,348.50,352.39,348.09,353.24,352.19,353.29,,364.55,368.82,372.25,354.07,355.31,352.71,360.33,L7
2004-12-08 21:42:50+00:00,324.97,313.35,316.47,322.84,344.82,352.97,343.47,343.40,342.07,340.86,,348.62,346.23,343.72,348.18,352.64,350.10,348.75,351.77,351.30,348.94,351.37,,,364.08,349.89,348.57,347.38,352.57,L7
2005-02-10 21:43:14+00:00,318.12,312.60,315.60,320.55,,344.80,341.93,341.55,336.53,337.86,340.13,343.21,344.90,339.63,340.63,340.05,333.87,,327.34,334.98,332.34,341.54,346.74,347.05,360.78,349.63,338.76,335.47,340.05,L7
2005-03-30 21:43:20+00:00,316.30,312.28,312.26,319.68,346.13,349.83,342.00,340.70,336.27,334.04,,,350.84,342.24,339.93,336.62,333.46,331.77,337.73,339.99,335.98,345.91,356.23,,,364.08,349.08,350.53,359.39,L7
2005-04-07 21:40:45+00:00,323.24,304.11,300.57,307.12,337.09,342.69,328.78,327.89,333.93,332.30,348.25,344.61,346.50,343.60,329.72,335.00,320.03,319.61,326.89,328.76,340.60,347.24,357.41,363.01,372.22,355.32,349.92,341.62,354.43,L5
2005-05-09 21:40:56+00:00,319.90,308.80,301.68,310.59,331.72,337.38,318.84,325.34,324.72,335.56,340.68,344.72,341.22,338.20,332.53,330.52,321.74,322.43,327.93,331.20,326.95,336.07,342.61,352.36,364.02,354.24,347.96,346.02,352.48,L5
2005-06-02 21:43:12+00:00,318.05,304.46,302.46,313.50,343.45,340.21,333.18,332.15,334.10,335.82,341.46,,,333.59,334.09,339.87,325.21,327.35,,349.25,354.26,351.65,353.01,354.11,,352.06,351.13,364.99,374.42,L7
2005-06-10 21:41:12+00:00,329.14,303.75,305.49,308.75,339.11,339.72,324.43,335.14,338.71,342.42,349.91,349.59,348.62,344.71,334.97,338.50,328.49,329.21,330.73,331.65,339.57,351.69,352.17,360.05,371.82,365.19,362.83,358.10,369.10,L5
2005-06-26 21:41:16+00:00,318.96,305.06,315.37,323.95,343.09,339.69,316.85,331.92,321.82,325.77,328.89,332.19,332.54,336.85,337.17,333.13,330.21,330.41,322.01,321.16,319.11,335.95,335.29,348.76,360.38,360.45,351.79,348.42,353.73,L5
2005-07-12 21:41:23+00:00,308.30,293.18,300.04,305.25,323.11,336.11,318.47,331.55,332.63,329.41,338.09,337.93,328.54,325.94,325.87,322.98,319.52,317.16,323.60,336.88,335.11,343.80,348.13,354.92,362.14,347.13,337.52,339.17,342.90,L5
2005-07-28 21:41:34+00:00,311.34,295.35,297.72,307.25,327.64,346.31,336.06,339.35,340.52,339.38,357.54,334.39,327.67,320.69,321.68,327.36,316.36,321.61,341.17,347.89,349.77,353.54,354.33,363.09,348.16,342.70,339.98,344.00,352.88,L5
2005-08-29 21:41:46+00:00,316.80,297.02,291.31,319.55,351.56,356.48,338.20,345.55,346.62,339.50,335.67,326.64,322.05,310.98,312.94,330.33,326.68,332.81,345.47,350.64,351.47,354.92,341.21,345.67,348.94,334.55,335.54,342.64,360.75,L5
2005-09-06 21:42:48+00:00,318.76,310.00,313.10,319.30,346.91,353.50,,340.07,341.03,340.05,351.55,343.96,341.98,331.43,331.83,339.97,329.99,334.20,339.42,,342.48,355.32,359.66,362.01,366.40,350.11,349.40,355.53,370.75,L7
2005-09-14 21:41:48+00:00,312.81,296.37,292.80,309.08,336.69,340.94,334.97,335.76,339.79,338.79,345.04,332.53,325.05,321.73,318.74,333.31,320.87,330.57,332.53,336.57,341.82,352.51,355.38,352.34,354.51,345.98,342.13,344.64,350.78,L5
2005-10-24 21:42:55+00:00,326.96,310.80,312.56,321.49,352.87,355.11,,341.16,340.76,334.30,348.49,345.61,346.79,337.70,337.95,339.13,343.91,344.97,337.96,,359.64,365.14,358.00,363.78,373.68,358.66,352.98,360.63,367.17,L7
2005-11-09 21:43:06+00:00,322.22,308.57,306.42,317.01,341.76,353.54,,,339.65,332.64,344.39,344.16,342.76,336.12,344.48,341.82,342.69,344.69,342.90,,,363.91,366.16,362.99,370.85,361.07,356.60,357.98,367.36,L7
2006-01-20 21:43:37+00:00,315.91,304.95,305.71,307.70,338.94,338.02,339.25,339.36,337.76,340.63,346.66,345.10,335.59,331.61,333.08,330.33,320.71,327.97,333.77,339.86,347.93,356.28,362.73,362.62,374.36,359.78,350.38,350.04,361.78,L5
2006-04-02 21:43:44+00:00,316.64,306.44,308.17,316.61,338.27,350.74,339.98,340.29,338.31,338.93,347.74,,,335.60,338.17,335.81,328.66,331.74,337.12,340.55,344.62,350.21,359.40,364.95,,350.49,345.91,350.35,357.76,L7
2006-04-10 21:45:17+00:00,316.40,301.87,297.18,312.19,334.36,341.49,329.65,331.28,331.91,332.93,338.67,334.11,321.31,322.81,317.86,328.55,320.33,320.18,329.37,336.25,342.44,344.09,348.47,358.38,366.97,354.31,342.90,345.44,354.39,L5
2006-04-18 21:43:39+00:00,322.84,,302.47,316.80,332.32,343.98,329.85,334.42,331.37,338.95,343.61,344.02,335.03,330.67,,,328.23,327.07,334.59,338.30,343.08,352.36,363.15,364.94,371.47,364.24,356.23,,368.81,L7
2006-05-12 21:45:46+00:00,309.21,294.68,292.98,304.74,327.85,336.19,320.40,326.64,324.98,321.87,328.17,329.49,328.95,323.31,317.87,327.97,315.23,316.18,331.40,344.79,351.01,347.01,345.18,351.18,366.62,353.82,345.13,347.09,349.15,L5
2006-05-20 21:43:44+00:00,317.22,297.86,298.76,,,336.76,328.10,334.80,332.53,326.50,339.67,331.69,336.43,323.13,321.00,328.55,,,329.52,340.34,351.89,355.39,344.12,350.20,359.53,353.32,341.73,348.97,357.77,L7
2006-06-05 21:43:42+00:00,309.31,289.96,292.41,307.56,330.88,337.99,323.92,,,319.83,332.06,326.46,324.86,317.03,311.93,320.73,323.78,322.85,,335.40,343.94,,351.11,357.06,363.15,350.22,343.39,342.90,352.65,L7
2006-06-13 21:46:13+00:00,313.61,292.54,296.16,298.86,322.71,333.86,318.89,328.13,327.83,328.73,335.78,333.16,335.72,329.80,315.65,321.91,319.64,324.22,325.37,325.90,335.29,353.98,356.22,360.22,367.65,358.08,350.11,338.30,345.29,L5
2006-06-29 21:46:28+00:00,,,,,,,,,,,,,,,,,,,331.56,333.13,336.27,343.00,340.37,353.90,361.26,357.73,347.35,346.33,358.44,L5
2006-07-07 21:43:31+00:00,313.69,296.51,300.21,313.35,341.78,,,332.39,331.42,331.86,338.52,334.47,331.12,325.61,333.96,327.66,324.39,320.57,337.66,,352.50,347.43,347.94,351.01,362.48,349.67,348.35,350.89,361.23,L7
2006-07-23 21:43:23+00:00,318.54,300.40,301.89,,342.30,342.19,327.63,334.24,333.92,327.70,346.16,340.08,336.41,327.20,320.29,328.72,,,,335.03,342.30,342.94,346.73,349.87,364.44,352.65,348.26,346.25,357.14,L7
2006-09-01 21:47:19+00:00,322.52,302.43,299.96,311.59,337.62,348.33,327.92,329.39,333.53,333.59,346.88,336.69,330.07,326.72,323.53,331.27,326.34,337.16,334.81,333.29,330.74,335.64,341.49,352.29,367.42,359.70,351.34,350.06,359.72,L5
2006-09-17 21:47:31+00:00,317.96,299.80,299.44,316.32,338.10,338.93,328.86,335.24,336.27,335.55,343.60,338.51,336.99,327.65,320.59,341.91,339.40,337.83,331.63,337.90,338.51,342.58,345.39,356.00,364.39,355.84,349.34,349.90,364.50,L5
2006-10-27 21:43:21+00:00,318.01,305.48,304.76,310.87,334.85,,343.07,342.25,338.90,339.78,351.31,344.46,344.07,340.08,339.54,342.43,341.92,337.06,,336.25,343.89,350.33,363.35,365.63,368.76,356.09,344.81,351.20,362.28,L7
2006-11-28 21:43:44+00:00,325.16,307.00,309.17,317.55,342.04,350.23,347.95,345.12,344.03,,,348.91,343.08,343.62,351.43,352.78,340.85,344.77,346.83,351.59,351.75,360.45,,,368.59,361.05,348.77,350.55,359.94,L7
2006-12-14 21:43:50+00:00,320.37,308.39,303.55,313.96,337.22,348.89,335.15,333.54,335.44,338.33,343.45,,,334.87,334.76,335.17,342.70,340.49,336.22,339.55,349.85,349.76,353.36,351.46,,,333.68,339.83,353.65,L7
2007-01-23 21:48:36+00:00,,,,322.18,354.27,353.02,349.39,341.44,332.03,332.25,341.91,338.84,336.36,336.53,355.10,347.48,349.18,346.29,347.89,350.06,343.40,345.97,361.37,355.37,365.67,353.69,356.52,359.60,362.16,L5
2007-02-08 21:48:38+00:00,308.79,295.10,295.43,306.94,333.47,337.48,334.51,331.67,329.88,322.61,331.62,327.69,326.02,319.97,321.77,323.20,323.68,322.30,327.18,328.81,329.65,337.24,331.08,343.14,352.66,334.51,329.89,327.20,337.12,L5
2007-03-04 21:44:10+00:00,326.78,316.69,314.06,,341.26,343.21,338.18,335.65,338.45,334.01,346.96,348.05,346.17,340.69,339.72,338.93,,,331.51,332.70,336.61,344.27,353.98,355.97,361.73,350.01,341.76,340.51,346.75,L7
2007-06-08 21:43:56+00:00,316.06,311.83,309.95,318.02,339.34,340.39,,325.01,326.28,324.74,333.14,341.22,343.14,339.44,349.04,349.69,347.75,340.50,341.77,,342.87,355.89,358.42,365.77,370.55,359.16,359.24,359.64,367.17,L7
2007-06-24 21:43:55+00:00,306.84,306.08,301.90,315.13,342.01,339.49,,,322.80,317.27,328.08,327.76,328.67,323.35,327.44,329.56,331.61,332.46,,334.45,,334.19,336.40,349.96,348.93,342.09,335.06,335.77,353.25,L7
2007-07-26 21:43:49+00:00,324.86,317.60,313.62,322.81,345.48,,330.66,329.39,330.10,328.63,343.29,338.41,347.59,344.63,336.64,342.17,342.33,336.23,,343.11,350.91,343.55,347.56,352.08,367.51,352.00,347.87,348.50,354.31,L7
2007-09-12 21:43:29+00:00,,307.77,314.03,318.22,344.90,350.14,344.05,339.12,335.55,338.85,346.09,345.67,351.31,344.48,352.83,338.36,332.99,335.43,340.91,338.00,342.82,348.09,356.08,359.77,365.72,350.78,339.46,341.32,356.80,L7
2007-10-30 21:43:38+00:00,325.50,314.08,320.30,321.29,345.29,,345.67,341.27,342.33,337.47,346.03,347.85,352.66,348.15,347.81,344.49,339.64,340.55,,342.17,348.42,352.16,362.20,361.07,375.13,355.34,346.67,347.79,355.04,L7
2008-01-02 21:44:01+00:00,329.01,322.19,326.23,334.25,,348.95,349.09,351.74,345.78,344.26,354.59,354.97,356.69,350.42,348.65,347.20,335.43,,345.06,350.39,355.19,353.03,352.72,369.35,380.79,366.44,359.18,352.61,363.71,L7
2008-02-03 21:43:59+00:00,319.20,308.55,307.63,,336.05,342.15,332.50,332.31,336.11,324.05,345.44,340.02,342.06,346.72,341.94,339.43,,325.53,331.56,335.41,340.53,339.87,331.17,348.96,361.30,347.79,341.57,342.08,,L7
2008-02-19 21:43:55+00:00,314.48,300.80,304.56,321.20,338.79,340.08,330.02,,,318.74,332.94,322.95,331.49,334.61,329.86,331.11,329.12,332.51,327.15,331.55,,332.81,334.08,345.36,348.21,342.80,339.45,333.91,353.04,L7
2008-06-10 21:43:27+00:00,313.75,297.06,300.17,310.13,336.12,,,336.91,330.03,330.21,337.89,337.20,336.48,333.22,326.78,330.85,331.86,325.50,,331.76,336.04,347.16,341.82,353.80,363.30,350.69,332.25,344.34,362.99,L7
2008-07-12 21:43:06+00:00,326.06,310.58,317.95,320.17,351.26,345.88,339.75,338.42,343.38,338.23,345.95,340.60,344.19,345.90,343.75,349.38,348.90,352.13,,340.32,344.87,345.71,348.36,350.44,357.58,350.67,338.12,355.13,367.97,L7
2008-09-14 21:42:35+00:00,317.62,311.76,319.70,324.09,341.97,343.72,341.53,345.34,338.96,336.73,344.81,,347.50,345.38,338.85,347.76,347.74,346.98,342.95,343.86,348.52,351.82,353.24,359.13,,348.80,327.25,331.55,345.30,L7
2008-09-30 21:42:25+00:00,314.73,310.99,312.25,321.85,344.51,345.42,339.93,339.09,340.59,336.10,340.74,336.92,,,334.69,332.59,333.83,332.43,332.52,331.81,334.43,339.33,334.16,348.13,359.16,,338.82,338.54,347.61,L7
2008-11-17 21:42:51+00:00,,,322.23,328.22,343.50,342.40,340.43,348.99,337.87,332.88,342.62,341.94,343.29,338.85,,339.75,338.93,333.03,335.31,328.45,331.26,340.58,346.67,344.87,354.78,345.85,,,344.92,L7
2008-12-03 21:43:03+00:00,332.28,327.55,,335.91,356.97,351.36,352.62,349.81,346.69,340.61,349.06,352.03,353.52,354.55,345.14,,345.12,342.54,340.15,343.43,342.95,353.55,351.34,364.20,367.31,359.71,347.28,,356.75,L7
