dates,nzd0242-0000,nzd0242-0001,nzd0242-0002,nzd0242-0003,nzd0242-0004,nzd0242-0005,nzd0242-0006,nzd0242-0007,nzd0242-0008,nzd0242-0009,nzd0242-0010,nzd0242-0011,nzd0242-0012,nzd0242-0013,nzd0242-0014,nzd0242-0015,nzd0242-0016,nzd0242-0017,nzd0242-0018,nzd0242-0019,nzd0242-0020,nzd0242-0021,nzd0242-0022,nzd0242-0023,nzd0242-0024,nzd0242-0025,nzd0242-0026,nzd0242-0027,nzd0242-0028,satname
2001-09-27 21:42:05+00:00,317.65,309.31,314.00,322.54,343.10,346.40,339.06,335.61,333.65,333.75,339.62,337.77,340.73,341.65,335.23,334.64,334.02,333.21,334.03,338.74,337.85,339.60,345.21,357.10,365.90,350.73,348.93,350.17,358.31,L7
2001-10-13 21:41:51+00:00,317.83,309.58,314.37,323.17,343.24,347.08,340.02,336.12,334.10,334.00,339.63,338.09,341.26,341.55,335.90,334.04,334.86,333.16,335.61,340.09,339.24,340.37,346.12,356.64,366.15,350.31,349.30,351.21,358.35,L7
2001-10-29 21:41:57+00:00,317.87,309.80,315.10,323.97,343.98,348.32,340.99,336.43,333.81,333.65,338.98,338.31,342.40,341.97,337.13,335.25,336.03,333.31,335.83,340.70,340.48,341.25,346.22,357.11,366.14,349.27,349.24,351.66,359.14,L7
2002-02-18 21:42:30+00:00,319.60,311.35,315.35,325.09,344.18,350.59,342.00,337.52,333.70,333.21,340.06,338.31,342.75,342.84,336.60,335.60,336.19,333.64,336.62,340.76,339.95,339.41,344.63,355.41,365.31,346.27,347.10,350.57,358.40,L7
2002-04-07 21:42:28+00:00,320.93,313.82,315.45,328.09,345.66,348.69,341.19,336.16,334.78,334.02,340.96,339.25,342.79,343.70,340.71,338.60,338.85,333.12,336.50,339.61,340.13,341.50,345.81,353.37,365.95,348.30,347.58,349.97,356.53,L7
2002-08-29 21:41:39+00:00,317.43,309.51,310.24,320.87,343.50,340.00,331.62,330.35,328.85,330.90,341.95,341.86,340.35,334.68,334.15,335.78,333.91,329.39,332.58,333.52,329.20,332.73,334.48,339.69,350.93,344.91,341.60,335.56,343.53,L7
2002-09-14 21:41:31+00:00,320.37,311.43,311.67,320.74,342.58,342.35,334.55,333.30,331.63,332.86,343.69,342.80,340.22,336.00,335.64,339.85,334.93,331.13,335.67,335.37,331.54,335.04,335.98,341.48,352.10,343.20,341.45,337.32,345.96,L7
2002-11-01 21:41:30+00:00,323.54,314.08,313.94,319.46,342.73,345.54,334.52,335.11,333.72,332.91,346.15,345.77,340.90,337.54,337.15,344.81,338.59,335.37,337.27,336.94,336.67,338.87,338.74,343.02,349.10,338.65,336.56,335.02,346.51,L7
2003-01-20 21:42:09+00:00,323.69,314.58,314.44,320.82,344.06,348.14,335.95,336.94,336.52,334.59,347.51,347.83,344.55,339.20,338.27,344.12,338.18,335.62,337.40,337.50,338.72,341.63,343.90,346.54,353.23,341.96,337.94,336.22,347.07,L7
2003-02-05 21:42:17+00:00,324.30,315.43,316.05,322.13,345.65,349.66,338.99,339.45,338.04,335.85,349.16,348.26,345.18,340.06,338.15,343.75,337.81,335.93,337.70,337.30,338.89,341.97,345.22,348.51,355.91,344.29,338.84,337.73,347.64,L7
2003-02-21 21:42:20+00:00,323.77,315.13,316.78,322.66,346.35,349.51,340.31,340.68,338.31,335.97,348.95,347.94,344.83,340.42,337.85,342.92,337.03,336.28,337.63,337.24,338.91,342.40,346.61,350.91,358.10,345.77,340.04,338.61,347.96,L7
2003-04-26 21:42:25+00:00,322.63,312.57,312.02,319.57,344.28,350.64,340.64,340.42,339.70,335.60,347.85,347.31,345.94,341.79,336.93,340.09,335.77,334.70,334.43,335.54,339.49,343.88,350.96,355.04,360.85,346.58,339.16,337.71,347.50,L7
2003-05-28 21:42:22+00:00,320.78,310.06,310.13,318.15,341.89,348.56,339.17,340.19,338.60,334.75,346.02,344.92,345.46,340.46,336.11,338.85,334.28,332.93,333.84,335.87,338.57,343.57,352.23,357.86,365.81,351.25,343.94,341.56,348.62,L7
2003-07-15 21:42:14+00:00,320.64,310.17,310.38,318.21,341.64,348.56,337.66,339.67,337.66,334.40,345.32,344.81,345.62,340.54,337.36,338.87,335.45,333.10,333.84,336.54,339.97,344.99,352.81,358.65,365.47,352.57,346.12,343.73,351.32,L7
2003-08-16 21:42:04+00:00,317.38,304.88,306.07,315.25,337.37,344.89,333.63,336.52,333.11,331.94,340.80,339.13,340.79,336.65,333.86,334.65,331.53,328.47,326.72,335.88,338.85,340.68,346.01,354.45,362.36,349.64,344.49,341.88,350.08,L7
2003-09-25 21:31:19+00:00,316.00,302.92,301.94,313.22,334.68,344.56,332.24,334.71,332.26,329.96,339.02,337.30,337.81,333.18,330.96,332.78,327.72,324.61,325.46,336.38,339.68,342.32,345.51,351.83,361.62,350.28,344.35,342.11,349.80,L5
2003-10-19 21:41:56+00:00,316.00,303.72,302.94,315.28,337.46,348.25,337.47,338.47,334.79,332.65,341.26,339.13,339.34,333.18,331.58,334.18,327.97,325.84,330.94,338.41,340.41,344.75,348.16,353.23,363.60,350.28,344.35,344.87,351.49,L7
2003-11-04 21:42:03+00:00,317.17,305.78,306.28,318.27,339.56,350.72,341.54,340.74,336.44,334.33,343.30,340.69,339.10,334.08,333.46,336.19,328.42,327.15,336.29,342.11,343.74,347.61,350.28,354.61,365.27,352.92,347.09,348.44,353.12,L7
2003-11-20 21:42:19+00:00,318.37,306.24,306.27,318.64,339.56,350.72,341.40,340.37,336.70,334.48,343.26,340.13,337.60,334.12,331.84,335.65,327.45,327.15,336.29,341.01,342.76,347.74,350.56,354.36,364.86,352.72,346.83,347.84,351.73,L7
2003-12-06 21:42:22+00:00,319.58,306.60,306.62,319.59,342.28,354.04,344.69,343.20,337.49,337.15,344.89,342.31,337.83,335.23,332.40,336.40,327.83,329.50,338.43,342.31,345.28,348.20,352.91,356.11,366.11,354.89,347.87,348.62,351.48,L7
2003-12-14 21:32:14+00:00,319.58,306.60,308.94,321.05,344.51,355.96,347.30,345.93,338.86,336.97,345.17,342.58,338.44,335.99,333.53,338.71,330.31,331.51,340.06,344.43,348.09,350.22,354.58,357.27,366.26,355.13,348.70,350.00,354.29,L5
2003-12-30 21:32:24+00:00,318.78,305.71,308.00,319.65,342.67,353.86,346.25,346.58,339.40,337.73,346.09,343.83,339.14,336.04,333.07,337.74,329.83,331.15,338.85,344.15,349.59,351.99,356.46,358.95,367.88,357.01,348.35,349.17,354.08,L5
2004-01-07 21:42:35+00:00,318.78,305.71,308.00,319.65,341.83,352.71,346.25,346.29,339.47,337.42,345.89,343.52,338.88,336.04,333.07,337.04,329.80,330.88,338.26,343.52,349.10,352.13,356.88,359.34,368.05,357.39,348.35,349.17,354.29,L7
2004-01-23 21:42:42+00:00,318.79,305.87,307.55,319.79,342.17,352.45,348.16,347.03,339.96,337.56,346.33,342.88,337.95,335.13,331.59,336.83,328.53,330.44,337.92,343.17,348.08,352.22,357.02,358.98,368.52,357.16,347.11,348.49,352.97,L7
2004-02-16 21:32:36+00:00,319.59,306.95,307.70,319.87,342.80,352.95,346.77,345.07,341.00,337.57,346.50,343.96,338.54,336.06,332.30,337.00,329.74,331.18,338.64,343.42,347.82,356.63,361.15,362.23,370.48,359.99,351.12,350.65,354.27,L5
2004-02-24 21:42:45+00:00,319.53,307.86,308.70,319.94,343.17,352.92,346.79,345.35,341.00,337.57,347.30,344.49,339.30,337.14,333.08,337.33,330.40,332.03,338.57,343.40,347.55,356.63,361.15,362.76,370.84,361.11,352.06,351.48,355.69,L7
2004-03-11 21:42:54+00:00,319.06,307.82,308.99,318.83,342.44,352.04,346.28,344.78,341.00,336.68,346.55,344.27,339.30,336.92,332.96,336.64,330.52,331.73,338.34,342.92,347.55,356.63,360.22,362.54,370.76,360.53,350.94,350.63,354.46,L7
2004-03-27 21:42:57+00:00,319.69,309.22,311.20,319.95,343.67,352.30,346.82,344.76,341.47,337.64,347.30,344.92,341.37,339.04,335.08,337.37,333.49,333.71,339.43,344.15,348.71,357.66,362.58,364.53,371.30,361.94,352.80,352.13,356.15,L7
2004-04-12 21:42:51+00:00,319.19,308.68,310.84,319.95,343.29,351.21,345.92,343.68,340.08,336.47,346.52,344.40,341.42,339.15,335.49,337.28,333.49,333.58,339.45,343.83,348.29,357.24,362.42,364.25,371.29,361.76,352.31,352.20,356.34,L7
2004-05-06 21:33:58+00:00,318.17,308.07,311.16,319.12,342.42,348.81,343.30,342.35,338.47,334.58,344.76,342.50,340.43,338.46,334.70,335.76,333.14,333.01,337.31,342.52,347.00,356.63,361.38,363.55,370.02,360.45,350.87,349.81,354.90,L5
2004-05-30 21:42:48+00:00,317.15,307.50,311.78,319.08,342.40,348.15,342.54,342.04,337.73,334.50,344.66,342.39,340.79,339.15,335.41,336.09,333.51,333.33,337.31,343.32,347.74,356.75,361.69,364.29,371.08,361.05,351.11,349.99,356.17,L7
2004-06-07 21:34:54+00:00,316.05,306.28,311.47,318.78,341.87,347.31,340.11,341.22,336.17,332.81,342.84,339.85,339.42,337.79,334.49,333.96,332.20,332.02,335.79,341.73,345.06,354.79,359.32,362.21,369.82,360.11,349.97,349.18,356.16,L5
2004-06-15 21:42:41+00:00,315.91,305.58,308.29,316.64,340.55,345.18,336.86,338.52,334.95,332.70,342.44,338.53,338.68,337.34,334.03,332.14,331.23,332.19,335.13,340.78,342.95,353.96,357.81,361.35,370.22,360.19,349.80,348.62,356.53,L7
2004-06-23 21:35:22+00:00,315.75,305.49,308.37,317.36,340.49,344.95,335.77,338.13,334.33,332.78,342.08,338.11,338.97,337.33,334.97,332.42,332.00,332.41,334.76,340.08,342.04,352.97,357.57,361.91,370.93,361.14,351.03,349.08,357.57,L5
2004-07-25 21:36:14+00:00,315.90,304.47,308.21,317.38,340.65,344.40,332.89,335.48,332.13,331.35,340.49,336.75,338.62,338.05,335.12,332.13,331.97,332.37,335.02,339.23,339.55,351.11,355.62,360.92,370.04,359.77,351.01,349.07,357.34,L5
2004-08-02 21:42:28+00:00,315.48,303.94,308.15,317.22,340.35,344.18,333.08,335.36,331.47,331.41,340.46,336.75,338.10,338.10,334.89,332.20,332.09,332.61,335.17,339.02,339.00,351.09,354.94,360.91,370.04,359.10,350.31,348.78,356.71,L7
2004-08-10 21:36:32+00:00,315.69,304.13,308.45,317.62,339.93,343.58,332.75,334.59,330.90,330.80,340.36,336.55,337.84,338.05,334.99,332.79,332.79,332.95,335.22,338.55,339.01,350.05,353.90,360.80,369.91,358.69,350.00,349.33,357.98,L5
2004-09-03 21:42:23+00:00,316.07,303.85,308.56,317.77,340.20,343.57,332.24,334.19,330.12,330.87,339.34,335.10,337.20,337.43,335.00,333.35,333.18,333.76,336.09,337.52,338.13,348.23,353.12,360.17,368.99,356.85,348.09,349.21,358.66,L7
2004-09-19 21:42:17+00:00,316.21,303.88,308.72,318.42,340.71,344.26,332.29,334.15,330.48,331.64,339.93,334.97,337.01,337.54,335.12,334.46,333.75,334.52,336.44,337.76,337.67,347.49,353.04,359.91,368.60,356.99,348.17,349.76,359.87,L7
2004-11-22 21:42:42+00:00,317.52,303.63,308.94,318.66,340.28,345.22,331.96,334.08,328.92,333.02,341.46,337.35,336.32,337.86,335.55,336.39,335.46,336.88,337.98,338.16,337.81,344.72,351.71,360.55,369.75,356.34,348.56,350.23,361.67,L7
2004-12-08 21:42:50+00:00,319.02,305.24,310.12,318.92,340.50,346.37,334.79,334.65,331.80,334.18,342.98,340.46,339.15,338.98,337.98,339.13,339.14,338.90,340.37,339.64,339.40,346.27,352.29,361.88,369.35,355.38,348.97,350.73,361.28,L7
2005-02-10 21:43:14+00:00,322.30,311.07,315.96,321.51,344.93,351.56,343.03,340.21,337.43,337.70,345.62,345.26,344.50,340.19,341.17,344.55,342.28,343.79,342.51,343.37,341.85,344.58,353.27,358.81,365.41,350.94,345.91,348.09,355.56,L7
2005-03-30 21:43:20+00:00,321.65,312.22,315.53,322.02,344.84,350.66,343.38,341.33,338.29,337.72,346.67,348.45,347.04,342.85,344.10,344.45,342.45,342.87,342.52,344.62,342.64,346.27,355.84,357.93,365.70,354.42,347.93,346.52,353.09,L7
2005-04-07 21:40:45+00:00,321.97,310.60,312.54,319.04,342.90,349.07,340.46,338.64,337.20,336.63,347.19,347.49,346.93,343.00,341.23,342.56,337.97,337.06,339.39,341.44,342.23,346.52,356.23,359.63,367.33,354.60,348.33,345.54,353.35,L5
2005-05-09 21:40:56+00:00,321.62,310.30,310.73,317.63,340.67,347.12,336.86,336.43,334.70,336.45,345.56,346.94,345.98,342.20,339.78,340.56,335.26,334.13,337.48,339.74,339.68,344.43,353.51,357.81,366.67,354.54,348.27,345.62,353.21,L5
2005-06-02 21:43:12+00:00,320.10,309.27,308.17,315.71,340.64,344.65,334.70,335.17,334.60,336.07,342.63,345.29,345.94,340.16,337.51,339.12,330.74,329.98,334.33,339.25,339.85,345.63,351.20,354.13,365.27,354.20,347.57,347.67,355.56,L7
2005-06-10 21:41:12+00:00,320.79,307.67,306.34,313.37,339.50,342.44,331.53,333.80,334.04,336.33,344.09,345.53,346.42,340.33,335.31,336.76,327.13,326.07,330.12,335.97,338.28,345.68,351.36,355.32,367.21,356.75,349.95,349.45,358.31,L5
2005-06-26 21:41:16+00:00,320.53,307.29,307.63,314.88,340.10,342.05,329.43,333.53,332.30,334.82,341.55,342.86,344.10,339.83,335.58,336.24,327.57,326.80,328.77,333.86,335.54,344.29,349.07,354.22,365.84,357.28,350.21,349.31,357.66,L5
2005-07-12 21:41:23+00:00,319.00,305.53,306.68,313.67,337.67,341.30,328.06,333.28,332.34,334.15,341.06,342.04,341.88,338.10,334.36,334.58,326.57,325.42,328.03,334.23,335.49,344.23,348.95,354.32,365.23,356.01,348.62,348.04,355.81,L5
2005-07-28 21:41:34+00:00,318.15,304.40,305.69,312.96,336.42,341.86,328.95,333.95,333.25,334.73,343.12,340.95,340.10,336.16,332.95,333.78,325.43,324.94,329.68,335.75,337.08,345.27,349.55,355.42,362.79,354.53,347.66,347.59,355.49,L5
2005-08-29 21:41:46+00:00,318.00,302.67,302.99,312.85,338.10,343.16,328.53,334.40,334.37,334.91,342.56,338.58,337.25,332.98,329.88,332.70,324.63,325.82,331.94,337.49,339.20,346.75,348.93,355.25,361.10,352.86,347.31,348.39,357.79,L5
2005-09-06 21:42:48+00:00,318.08,303.40,304.00,313.49,338.98,344.19,328.53,334.97,335.03,335.43,343.56,339.25,337.77,332.82,330.07,333.43,325.17,326.66,332.77,337.49,339.53,347.61,350.00,356.00,361.76,352.58,347.51,349.10,359.08,L7
2005-09-14 21:41:48+00:00,317.60,302.76,302.98,313.09,338.77,343.90,329.18,335.04,335.47,335.73,343.71,338.51,336.50,331.81,329.04,333.42,324.78,327.01,332.75,337.40,339.74,348.05,350.49,355.63,360.95,351.98,347.03,348.70,358.33,L5
2005-10-24 21:42:55+00:00,318.10,302.48,303.25,313.87,339.62,344.54,327.62,335.80,336.07,336.10,343.73,338.62,334.94,330.18,328.78,333.51,326.30,329.07,333.42,338.15,342.02,350.06,349.98,355.71,361.12,351.11,347.13,350.41,359.50,L7
2005-11-09 21:43:06+00:00,318.33,302.46,303.73,314.51,340.62,346.16,328.88,336.96,337.56,335.81,344.10,338.56,335.11,329.97,329.97,334.64,328.39,331.30,335.09,339.15,343.69,352.84,352.33,356.77,361.88,351.79,347.99,351.61,360.98,L7
2006-01-20 21:43:37+00:00,317.83,303.29,302.80,314.48,342.34,349.13,337.12,340.21,340.88,337.90,347.05,338.91,334.56,327.18,328.67,334.61,328.74,333.83,339.03,343.74,348.85,357.37,356.78,358.93,362.41,350.41,346.72,350.78,361.64,L5
2006-04-02 21:43:44+00:00,320.43,307.69,308.22,315.70,342.96,349.35,339.62,340.27,339.12,336.62,346.82,344.96,341.71,335.26,338.42,336.77,333.99,337.34,337.94,340.21,350.73,358.88,361.57,363.58,372.96,357.50,351.47,354.75,363.52,L7
2006-04-10 21:45:17+00:00,319.63,306.53,306.01,315.00,341.24,347.78,336.29,338.02,337.68,335.89,345.19,342.25,336.61,332.77,334.31,335.13,331.26,333.91,336.22,338.89,348.66,355.93,358.95,362.54,371.47,356.86,349.75,352.89,361.69,L5
2006-04-18 21:43:39+00:00,320.16,306.53,305.42,315.30,339.75,347.15,334.68,337.30,336.63,336.40,344.93,342.60,336.30,332.42,334.31,335.13,330.76,332.77,335.95,338.74,347.54,355.33,359.65,362.94,371.47,358.09,350.83,352.89,362.88,L7
2006-05-12 21:45:46+00:00,316.20,301.99,301.30,311.61,334.35,342.08,331.83,334.40,332.87,334.66,340.97,338.18,330.22,328.80,326.75,330.67,322.63,324.63,333.25,339.95,345.82,349.99,355.79,360.41,369.86,356.53,348.11,348.23,358.38,L5
2006-05-20 21:43:44+00:00,316.37,301.16,300.88,311.61,334.35,341.20,331.20,334.46,332.81,333.30,340.75,336.88,331.46,327.86,325.60,330.24,322.63,324.63,332.63,340.02,346.83,350.89,353.84,358.71,367.79,355.99,347.05,348.38,358.28,L7
2006-06-05 21:43:42+00:00,315.36,299.29,299.67,310.93,333.77,340.74,330.16,334.46,332.81,331.38,339.51,335.14,330.36,326.31,323.32,328.66,322.82,324.33,332.63,339.36,346.42,350.89,353.45,358.48,367.02,355.17,346.52,347.46,357.47,L7
2006-06-13 21:46:13+00:00,315.14,298.33,299.23,309.21,332.19,339.88,328.75,333.56,332.10,331.05,339.05,334.86,331.13,326.75,322.22,327.69,322.37,324.32,331.59,337.67,345.03,351.33,353.80,358.69,367.11,355.53,346.97,346.16,355.95,L5
2006-06-29 21:46:28+00:00,315.14,298.33,299.23,309.21,332.19,339.88,328.75,333.56,332.10,331.05,339.05,334.86,331.13,326.75,322.22,327.69,322.37,324.32,331.59,337.17,344.05,350.29,352.31,358.16,366.38,355.78,347.01,346.18,356.23,L5
2006-07-07 21:43:31+00:00,314.98,298.10,299.34,309.73,333.39,339.88,328.75,333.41,332.01,331.14,338.99,334.81,331.13,326.62,323.69,327.69,322.62,323.85,332.26,337.17,344.90,349.97,351.87,357.45,365.94,355.17,347.15,346.70,356.73,L7
2006-07-23 21:43:23+00:00,315.27,297.53,298.91,310.02,333.81,340.40,327.30,332.77,331.53,329.70,338.93,334.19,331.23,326.13,322.09,327.49,322.89,323.26,332.07,336.63,344.33,348.49,350.27,356.17,364.84,354.45,346.94,346.28,356.26,L7
2006-09-01 21:47:19+00:00,316.00,298.08,299.02,310.21,334.23,341.28,327.37,332.40,331.76,330.09,339.73,334.46,331.10,326.19,322.25,327.91,323.32,325.00,332.38,336.30,343.10,347.21,349.47,355.82,365.10,354.93,347.34,346.66,356.58,L5
2006-09-17 21:47:31+00:00,316.18,298.25,299.06,310.89,334.62,341.05,327.52,332.68,332.21,330.59,340.08,334.87,331.69,326.32,322.08,329.31,325.11,326.42,332.30,336.44,342.72,346.78,349.13,355.83,365.03,355.01,347.50,346.95,357.24,L5
2006-10-27 21:43:21+00:00,315.56,297.74,298.51,309.04,334.51,339.18,327.35,332.88,332.42,329.49,340.24,335.00,333.85,326.73,322.71,330.13,327.24,327.98,331.71,335.78,342.63,346.48,348.19,354.74,364.57,354.71,346.98,347.19,356.82,L7
2006-11-28 21:43:44+00:00,317.35,299.26,300.50,310.87,336.28,341.92,331.18,335.25,335.13,331.01,342.04,337.84,335.29,329.71,327.12,333.43,330.90,332.07,334.64,336.06,341.69,347.04,349.07,355.75,365.35,355.67,347.97,347.38,357.91,L7
2006-12-14 21:43:50+00:00,319.46,302.86,302.71,313.94,339.13,345.71,335.10,336.02,336.22,334.47,344.99,340.52,336.96,332.25,332.01,337.13,335.93,336.31,336.45,338.11,343.23,346.52,348.38,354.31,365.33,356.10,346.49,348.13,359.61,L7
2007-01-23 21:48:36+00:00,320.80,304.62,303.38,315.41,340.68,347.88,338.72,337.83,336.70,335.90,345.43,341.48,338.11,334.91,337.49,341.84,340.06,340.60,339.48,341.44,343.02,347.45,352.99,356.15,366.97,357.27,347.41,350.19,360.38,L5
2007-02-08 21:48:38+00:00,318.80,303.03,302.05,314.20,339.65,346.15,338.12,336.95,335.73,333.69,343.13,339.18,336.10,332.78,335.25,339.18,337.72,337.99,337.43,339.64,341.11,346.00,349.34,353.98,364.58,353.48,344.91,346.91,357.05,L5
2007-03-04 21:44:10+00:00,319.51,305.41,304.40,314.64,340.17,345.29,339.59,337.84,336.43,333.75,343.14,341.08,338.78,334.77,337.56,340.27,339.62,338.12,336.88,339.55,341.95,347.23,351.42,354.60,363.63,351.87,343.54,345.54,355.20,L7
2007-06-08 21:43:56+00:00,318.00,308.00,305.75,315.27,341.11,344.60,339.31,333.46,332.42,330.39,339.42,338.95,337.92,334.30,340.08,338.89,340.83,337.39,336.91,337.78,340.48,346.63,351.64,354.34,362.65,349.34,344.22,345.36,353.37,L7
2007-06-24 21:43:55+00:00,314.62,307.43,305.33,315.57,342.07,342.72,340.69,333.44,329.89,326.18,336.34,336.71,336.07,332.00,338.61,337.77,338.06,335.39,337.09,336.50,338.13,343.51,348.25,354.04,359.91,347.89,344.49,344.54,353.29,L7
2007-07-26 21:43:49+00:00,316.67,309.46,306.99,315.73,340.31,340.14,334.45,330.43,329.50,325.45,336.62,336.63,338.32,333.62,334.92,336.71,336.34,332.87,333.49,334.77,340.01,343.03,345.49,353.38,360.28,347.55,342.76,342.32,351.72,L7
2007-09-12 21:43:29+00:00,315.92,310.82,309.88,318.54,342.93,343.34,337.36,331.17,328.68,327.37,337.65,338.26,342.68,337.98,341.49,339.95,338.67,336.16,341.34,338.52,345.53,345.43,349.62,356.89,363.18,351.01,345.41,346.31,357.88,L7
2007-10-30 21:43:38+00:00,318.31,311.47,311.96,319.09,343.40,343.34,340.13,333.70,331.41,329.39,339.33,340.18,344.67,340.01,342.75,340.85,338.86,337.03,341.34,339.43,346.25,346.78,352.13,357.73,365.57,351.87,345.66,346.60,357.31,L7
2008-01-02 21:44:01+00:00,326.46,315.41,318.55,324.14,345.22,349.54,342.37,340.38,338.44,337.30,347.50,346.73,352.06,346.92,346.48,343.06,337.60,337.40,342.99,343.42,349.34,349.21,354.64,360.57,372.29,356.14,348.30,347.56,357.47,L7
2008-02-03 21:43:59+00:00,324.57,313.15,317.05,324.59,342.08,347.08,342.83,341.11,339.94,336.16,348.04,347.13,350.68,347.44,347.81,342.37,336.02,333.84,339.18,341.49,346.74,348.29,350.54,359.79,370.74,355.09,346.72,345.95,358.52,L7
2008-02-19 21:43:55+00:00,322.05,310.68,314.55,323.74,341.26,345.33,340.27,341.11,339.94,332.67,345.02,342.29,346.84,344.88,344.22,340.12,334.30,333.50,336.17,339.50,346.74,345.19,347.25,356.90,366.23,352.63,345.27,343.54,357.15,L7
2008-06-10 21:43:27+00:00,319.11,307.15,309.65,321.86,336.99,343.73,337.20,340.32,337.31,329.31,342.71,338.78,341.68,341.24,336.81,337.15,332.14,327.85,334.59,337.28,343.92,343.22,339.95,354.37,363.40,351.93,343.11,343.24,359.91,L7
2008-07-12 21:43:06+00:00,318.37,304.25,307.58,317.17,340.56,342.70,334.09,335.88,336.51,327.81,340.56,335.19,338.56,340.11,335.58,337.69,336.63,333.92,329.36,334.76,340.48,341.39,338.86,349.64,357.60,347.99,337.85,343.87,361.33,L7
