,dates,usa_HI_0044-0000,usa_HI_0044-0001,usa_HI_0044-0002,usa_HI_0044-0003,usa_HI_0044-0004,usa_HI_0044-0005,usa_HI_0044-0006,usa_HI_0044-0007,usa_HI_0044-0008,usa_HI_0044-0009,usa_HI_0044-0010,usa_HI_0044-0011,usa_HI_0044-0012,usa_HI_0044-0013,usa_HI_0044-0014,usa_HI_0044-0015,usa_HI_0044-0016,usa_HI_0044-0017,usa_HI_0044-0018,usa_HI_0044-0019,usa_HI_0044-0020,usa_HI_0044-0021,usa_HI_0044-0022,usa_HI_0044-0023,usa_HI_0044-0024,usa_HI_0044-0025,usa_HI_0044-0026,usa_HI_0044-0027,usa_HI_0044-0028,usa_HI_0044-0029,usa_HI_0044-0030,usa_HI_0044-0031,usa_HI_0044-0032,usa_HI_0044-0033,usa_HI_0044-0034,usa_HI_0044-0035,usa_HI_0044-0036,usa_HI_0044-0037,usa_HI_0044-0038,usa_HI_0044-0039,usa_HI_0044-0040,usa_HI_0044-0041,usa_HI_0044-0042,usa_HI_0044-0043,usa_HI_0044-0044,usa_HI_0044-0045,usa_HI_0044-0046,usa_HI_0044-0047,usa_HI_0044-0048,usa_HI_0044-0049,usa_HI_0044-0050,usa_HI_0044-0051,usa_HI_0044-0052,usa_HI_0044-0053,usa_HI_0044-0054,usa_HI_0044-0055,usa_HI_0044-0056,usa_HI_0044-0057,usa_HI_0044-0058,usa_HI_0044-0059,usa_HI_0044-0060,usa_HI_0044-0061,usa_HI_0044-0062,usa_HI_0044-0063,usa_HI_0044-0064,usa_HI_0044-0065,usa_HI_0044-0066,usa_HI_0044-0067,usa_HI_0044-0068,usa_HI_0044-0069,usa_HI_0044-0070,usa_HI_0044-0071,usa_HI_0044-0072,usa_HI_0044-0073,usa_HI_0044-0074,usa_HI_0044-0075,usa_HI_0044-0076,usa_HI_0044-0077,usa_HI_0044-0078,usa_HI_0044-0079,usa_HI_0044-0080,usa_HI_0044-0081,usa_HI_0044-0082,usa_HI_0044-0083,usa_HI_0044-0084,usa_HI_0044-0085,usa_HI_0044-0086,usa_HI_0044-0087,usa_HI_0044-0088,usa_HI_0044-0089,usa_HI_0044-0090,usa_HI_0044-0091,usa_HI_0044-0092,usa_HI_0044-0093,usa_HI_0044-0094,usa_HI_0044-0095,usa_HI_0044-0096,usa_HI_0044-0097,usa_HI_0044-0098
0,2000-01-25 20:59:13+00:00,218.3254317186911,215.92489613862398,227.6822010708661,226.52138215373358,231.6450297757161,223.52709263464337,225.31411909178684,229.59494470115268,243.445969541502,246.45983223361986,245.13523300029038,234.9678845039379,240.80801364971788,244.9395394952483,242.90162388874487,237.8748167825192,232.71594898090586,233.480470965271,230.58666588069053,221.5542195721809,216.7977674986679,215.2308904232581,209.52469864934525,219.91806603718953,222.97489311026897,242.97622099901068,243.70706453323538,,,215.96237819786347,213.00854514395886,216.97220578047177,221.92844411487192,220.80774180566266,217.10021250484436,215.3861573017266,217.99983029998464,217.60418812537813,221.02972721695556,219.56729599315537,222.24855317279295,220.72347629761424,226.2385252409374,223.47304259294316,224.7871665142535,221.09455080021212,210.38506018971913,207.09437783853218,204.7761926231099,208.18775904154614,207.42963613736293,210.94704634573264,213.97054064049337,210.61307927556769,203.89691149476965,220.35255927702872,212.09445667528428,205.18718251479356,213.1048995230184,220.32015919923262,231.13188982778826,226.01759954378664,231.7741492671468,236.690414291166,232.710116454054,224.45798103155568,197.7065512208028,199.30912752486591,199.68721711189653,196.0367748584918,185.69331384481302,183.83516974935083,176.32555459312005,190.95890177870655,206.71514375202233,209.04646704843736,197.77584046486345,168.02569768520698,175.3715342509711,180.5772642187668,175.0338682306124,183.74842218421736,193.6798151291901,195.5946839081079,202.69458685972637,214.2901027779947,227.06676095190807,218.58790749762176,209.0251869114952,196.25211465456465,212.77538107459557,199.34919400093492,218.21654200484792,218.86409203543053,215.4313328484481,213.59642421050683,222.1730521022521,229.09373122840597,239.66747940294502
1,2000-11-24 20:56:45+00:00,202.07833299280375,207.7433617080014,210.46133223888617,214.62499756847305,205.34774384279828,207.821903989422,201.07317085991204,215.06776387180315,219.06810220246322,228.57104288513156,219.07677046700695,219.3735997550477,225.95694646408376,230.08415480251827,227.38655779166186,215.72411292521443,209.65620653064963,205.00944243573545,211.16795445379518,202.05472983101686,194.54375350771502,193.3759041167442,197.39064356541417,204.18589635455055,219.57585103630745,232.87600668360506,218.2427911797504,211.8737708260292,197.29804858788012,192.62434854091381,194.28803360380982,203.53130902121345,203.9810005605419,201.84800797751316,200.58711045831902,202.21688832679425,200.91952315931323,208.21709607437623,200.69175956025288,198.55120002170298,211.00619335655495,209.29124824675793,207.46309660894207,207.4931787918279,207.79995258907832,206.2073176918843,199.78311032259487,192.94076358928882,194.20703374363472,197.60893121743416,201.88257269093717,209.76187095702372,206.35310608276959,209.73366408590132,208.89542372415647,215.36159213993946,214.21678883186172,220.03756218528125,231.84848511003912,232.65480339974974,231.2879657584974,224.12246477970427,219.61303037507065,224.54708728208053,227.10461479311604,216.03377771327112,204.95787181792082,195.6189518493628,196.41950603319881,196.9147670940461,192.12784807648507,176.94692599380735,184.91306096703403,196.22092350956814,204.55010917656088,211.82557616655708,203.78097625625628,191.0462070209368,188.80910502772238,174.74953618725155,167.75356290974577,180.55669136953986,189.36279372539894,195.8061220368845,203.56598360449513,217.0210100349878,217.43357737121318,194.004460624399,199.90602239386075,190.86400507847318,200.77615360463395,194.22406373816366,206.48529887348957,211.94908992324713,207.79612675438622,205.8582634349259,215.2298912361638,225.05496081647664,233.79061859903226
2,2000-12-26 20:56:52+00:00,211.86960758605753,208.1162820967677,207.41131502935895,220.71521550690574,213.76008619723595,205.49790835631362,200.01424045816304,217.87990622316283,228.7091241987147,228.5537478414692,226.85547443574512,232.38193661683076,231.6259778135905,230.94593109119074,229.19037803721085,229.46055627740887,223.26666780127667,214.14922850692935,213.10164809054118,214.5804328247182,204.48145948904647,204.77975737255517,206.12075181249224,217.90550319496708,227.59356291931886,228.89225652038874,224.7669425592901,219.8413432573556,209.51549559971312,205.84384546239534,203.9440723688535,205.38156307291902,212.72525080888096,203.8535112217058,196.8496209712323,198.9869588732249,200.19759865282617,201.12179581209125,201.6966254210793,207.1897821304634,201.02988076593786,202.71266382661116,192.74817603250295,199.44857607312468,195.13572323193853,189.27429237433861,185.97627180468274,187.72432575400757,192.13676155247407,202.33759847030478,206.47556782675744,207.5283229204429,214.69902739381158,216.17129747851993,214.99435616766485,210.21676280380296,200.744837610329,218.1176743993129,222.86070194757448,221.44853263504072,214.24347736698897,210.39668276072703,207.91364605587916,205.91033588628528,208.20742943782017,204.12835974042582,191.68049433817538,190.09094550806677,193.01558224008824,190.16545335025313,180.77895827331017,173.95530640930352,173.992405161847,183.77636085876804,193.34889406264236,205.05657743465318,204.93306345661554,184.53998244278347,168.09929069407744,163.41705833431416,163.5401316376014,179.66642564503763,186.9009058763882,182.43913017081155,174.22803022939283,172.83959650124035,170.19138705418996,167.1481361599406,172.47897878333794,180.85059175122535,194.01976864406012,191.82668903754205,201.74063710894336,201.90782222616738,196.77673235716955,194.48642828295561,203.46284646242793,223.48069997928476,220.21604526768027
3,2001-01-11 20:56:53+00:00,203.01490615856775,212.78403712705673,213.82529556001765,222.437579073389,214.32391799202742,211.5921196001519,204.96875781885817,217.0954945020767,224.10949774520387,228.32382860197967,225.1180668646798,224.85464354822605,224.03714821480293,227.1740904450552,228.09488520666542,226.45255553246636,220.40238004710338,215.26413592543474,217.73176915844908,218.99520913750487,221.9677626847202,218.22546214139086,218.49295869827338,225.24225233036117,234.57331214046397,233.2633347714333,223.83744482719726,215.91970648197008,202.40388051042086,194.71595636362886,191.6326349921341,191.90500798832915,193.17069330947956,196.30156156280398,194.99045642338083,196.01209629644669,199.4349956221977,203.93441802449956,203.92158505306207,211.12230037390782,207.9029730501166,210.36716887272314,208.2143327824086,206.9494372890608,203.46019005408132,197.26811068351594,194.90591229583598,194.16698792076897,195.9776778421294,202.5313357187321,214.14508307273755,216.99726471697107,224.42015117593436,216.12650155148808,215.6510187954191,218.64571992575893,213.13650021806907,211.85868813947653,205.86505935777993,215.8574712068771,219.183093457874,217.76928132513206,209.53982590359763,211.41649768620294,219.84902230454563,216.36863126882744,199.62446332808423,190.09139530579918,190.89449939846995,195.77406661962848,182.64217133953693,172.7446868313045,184.11083210365118,189.36208365685832,202.35606014879548,210.60910783465835,187.8893492080446,181.44934397929916,190.97073499605506,188.9657190210411,179.42114423816554,189.1726001883895,199.78147165004998,192.1380852245707,173.89327987191467,175.82837761000238,165.53353307463564,155.44702483988394,160.50788170387528,163.97960020119385,203.0411044656279,201.59838659219076,208.27769520402677,216.35349762164844,206.34398374303652,206.2846528603418,207.45726578060064,219.47539836923798,217.24107651388513
4,2001-02-12 20:56:50+00:00,199.72986717023417,214.7378167377155,214.81524377040415,210.7029334290765,202.76278024224356,195.56185132626865,199.55522798648417,210.0747179396041,219.43662266156744,226.62316593467673,223.36828541054396,222.69927583888193,226.30804721129994,233.22248725369184,233.85801365993075,227.8368930083676,229.71805647821296,229.12663151286804,235.95871732207246,222.1506549121027,219.08453028208197,217.08194606206266,214.60312672876466,218.53581491366268,225.93421709876986,230.3677492278695,223.7224224118176,221.91772680465715,206.90112259491116,196.22624522115052,190.32879886829937,197.12094454330222,199.5970042404708,199.35176611387357,198.25659853485396,200.54093758708692,201.6420343602687,213.8057703217265,207.43125987625757,205.43696557707122,211.74375780559853,206.0393130875973,210.0265351777042,201.7184385586895,194.66305897639296,183.7430625764618,196.10238842826692,183.64231589132285,193.36440176817516,208.18431309527546,216.2535200710171,208.43716459926446,207.30177962387737,218.27401834303586,220.4781954901914,210.27936335485134,189.58886874398377,193.52003612550294,215.64750660553045,208.23190953567294,201.21602998090995,219.20252035325456,213.16011356514724,209.10209137487044,214.12354554123118,210.53187165533407,198.11929367442596,173.7251512337939,179.69671699144067,190.6489698901188,167.19990022264977,168.7514831199698,179.50481914861552,180.06627493235038,197.52016577961498,197.85840098793852,201.09028273327874,180.74060364385974,170.28592627471596,177.92406179156154,165.6042852445334,172.97680947979103,189.4134362480208,165.05252925258856,160.846832515499,147.1461583517284,161.0531070576251,152.07578919854603,159.05287357178403,162.8280260732467,195.83342957499315,185.72297825593466,196.6058317760083,200.71123256515466,198.4825457156049,203.61034104473651,200.04808419553942,203.8826364439219,206.84783902137008
5,2001-02-28 20:56:44+00:00,207.13962975328312,212.41349392118343,220.35190217326203,214.6891531055459,206.852529548696,190.56536384882997,198.2395366076553,220.91470524909795,230.48715007362267,231.32670088965915,225.92080937177982,230.8757492688327,233.77044829057695,240.48161967727992,235.08056572557865,235.88709746743194,230.85519595640025,234.6460959633039,231.38326435360594,221.899858288331,215.1957772570479,212.12860577214076,210.90708441505296,217.32218502120207,225.97042620643273,232.7456180373628,232.22740792780428,222.31514287832943,211.3519565996777,192.37582227690848,199.8630932234096,197.44435650353927,206.0639716791029,200.04826651497433,198.89008553201114,201.99842937396394,205.8489556249768,213.07790266132366,209.79086369160729,216.53558184162048,215.49895975429655,210.9434333924832,205.53411138053792,203.2658346466048,193.8735196071683,182.70036729851668,181.60656284041113,187.838141337648,204.98452441242745,205.47176359619192,217.71043834049982,214.59795171771535,220.62006337419967,218.88299895392836,220.46718260313992,220.53864060839993,209.5818533220143,207.28776025146476,216.39666951073502,226.95055310204285,220.08324405517644,216.75360175310578,211.79048129706553,214.93000826584415,213.18988984828002,209.58130073368767,200.8983598155039,186.850034390887,174.68711962579826,185.86229303820255,170.0611976646211,176.97292758746028,178.6399179027355,188.5657303557582,189.18578501196185,198.39779851367703,197.13559968479564,176.87478723025936,174.99548276471137,162.9519030971387,167.5098981919237,174.2626762560331,183.45725759585167,162.13245504893513,154.5026493454506,149.86661316652015,150.237392298621,146.5705258549906,158.96869771756593,170.72610814693155,197.21557910578724,188.23187287565236,198.04374713521622,203.33865035892262,201.03436277547613,198.14570178506622,200.77926624232705,209.4029075696007,213.9301720633253
6,2002-01-14 20:55:11+00:00,215.20122770193007,232.7082078941076,244.1933558109885,244.80504563351576,,219.75337860253347,218.99057046551738,223.308310664069,231.1037906522534,222.66157694301668,221.31582749439673,220.63487201818307,216.6200522123449,215.31675913343398,211.0627082121766,213.46791701969784,210.69944471103878,215.06283935320985,222.01230805471224,218.24501362405067,219.51166078262636,219.19760028041637,220.42818807358879,225.99724622708354,228.1859368455554,214.1257291259181,205.8514488133325,199.473092846296,211.29109721197332,207.6060770188702,206.32639441419934,201.49161064175098,196.6261801066775,194.23232933839617,196.04771042536842,202.31269636953255,195.3715452629697,188.8137461781234,175.35268618755498,167.51201956337798,162.19249327339674,150.52501601475527,157.36090886866455,162.7477067442563,169.89611782036937,175.3615932512704,176.81295985008722,193.2976032789073,196.76185548831245,210.95626090221887,212.90939541817656,209.41655266976318,207.2561508086262,207.88595238699122,197.00100040116715,191.49404963336798,185.37047096454742,189.80535619571015,194.37965651171604,198.41286099907921,197.85265408723353,202.79599986829746,192.87382767126175,189.0264963118165,186.3744519653586,180.809244663518,172.55091851858708,163.959130975087,167.81173897116415,165.53094617568124,160.00822443756212,168.144892513841,183.21264719483548,186.10903536815766,187.13794834737502,171.15843431140536,154.93500330421176,135.28909238313582,148.60792679380222,151.99221207639397,157.41021412504242,173.198676177296,166.40572911785708,159.5708396296194,165.46589620631144,169.99606275251256,179.6317198568224,177.62352518815092,182.20924624643695,178.9853425453126,196.50841659817868,191.6598616204512,200.44773853320444,206.54139009010132,205.46990948182003,199.9571957078104,212.03826019897494,225.92074612536038,232.23476732726758
7,2002-01-30 20:55:12+00:00,198.7497295616499,207.60282619905857,210.591172259322,203.77651601929867,187.60294134305306,180.27615544461221,184.95842581598882,195.98485804402253,208.41246698988812,204.07285294616716,197.7775558528396,200.52800545683,197.11287011426555,198.93003195887678,203.93254495396496,200.4683110733465,203.86448046655298,207.43380523798052,212.3945186614809,204.46579715692968,199.23489111529585,196.12788554469753,196.87714197394865,189.26031708819474,178.7822411302598,180.93844076684715,194.42513402889242,202.62557506989322,193.3106688355882,182.7274435895901,180.00479274696136,179.18416790902606,183.62761953657096,185.9068555688788,179.64761999030858,172.5689577221091,168.0349499532702,176.8992420850006,168.0144355231628,164.66552039411678,159.82077926585572,162.11805839570295,156.4007940774682,160.36922845507766,160.9750373222043,165.87041781488162,174.24565468537423,176.85420812684995,183.5272395424515,193.40978007149747,202.0115248953218,195.3522407802844,193.42857372915873,191.17821247478133,176.55093891398548,171.7786933298261,163.2571766219763,163.50227017086806,175.58685169012958,183.12795411702507,192.591164776557,190.11789132764392,184.23273701871412,182.19326073860455,179.51137111027182,161.5132257307479,150.4068969898934,148.03836005684184,155.86702821914727,155.7548966804116,149.45071277432487,155.92510779429165,157.07458563678574,160.6723960880002,157.01279356310232,147.1921923782329,137.369872478265,137.11730228583983,138.9630394310719,153.99262121902385,152.41458976911227,162.2441733957862,147.01744219947503,150.23572293152824,152.16645083818736,152.26023441989852,165.40151000386774,169.500805821877,184.58699751370895,181.92736983347368,189.91304642498972,177.6474475610041,187.2189543188147,189.7154069284958,182.99508471687662,184.1785344062624,188.51975480494784,205.05085763480665,215.4508163166752
8,2002-02-15 20:55:18+00:00,201.64103605173625,207.97140362471103,203.93741994940288,211.7280221831995,200.0042490753123,191.85253219737632,191.54828883036694,206.80297072703883,216.92236984831638,214.0922592852912,213.89506717334834,212.38438938532602,217.0695337191106,220.2096664440472,221.56902592447835,213.55415960785837,214.441227318395,211.99082476290914,217.07632300262782,213.68845083789446,210.43430074967026,205.58481176845672,203.5067359106454,197.23623924305406,195.93015759234584,204.45156135869442,206.74649544008625,196.6500203322108,195.70852072983254,186.0936515550081,186.03387828269896,196.99325957814943,194.7481348746526,188.5594693842519,184.46166359594443,185.2871133215889,178.97221476369631,178.2345497955691,176.87298013835695,170.96748028534077,161.4315688160115,154.67208768723683,164.88769174519544,169.27699367481233,179.57445306676655,172.87561031116095,183.99443955623138,184.09080810915927,187.12216531469954,195.18194856528626,201.70151001258137,198.10403972662607,201.517033415777,198.97769641831962,190.8607642195465,184.463133233123,169.38827774676432,175.2777194188595,177.27825136023475,181.81889121854434,194.61142499698147,202.96189259429534,190.50498836050562,193.31744820370935,193.637796922587,182.9230778405387,168.52377491597625,156.97044975627722,152.94648036342664,159.24555774138753,157.851902585496,157.7430156469329,155.36743019804894,155.39536926589196,146.00974875990153,146.97752813451802,153.27329371082854,155.04533216974122,148.5330725764048,151.34198192558787,151.4140646385759,159.45975152068243,155.67807496198813,150.9061769106427,158.46871315159788,171.09821351483748,179.83098418757862,167.39218885299525,169.00867430991363,175.71215695280912,191.33907860160946,181.6721085419861,188.7552148675658,198.4560932775047,195.12398646890645,189.5531824752025,194.8031288555923,204.6903132854395,213.10529130756365
9,2002-04-04 20:55:11+00:00,207.11125486088275,218.25105901625437,217.1775147864784,217.39590699574435,205.08654554179168,198.2803138924889,193.6094003337214,208.0892844186312,218.7224137217158,222.72447325972922,217.41832798828005,217.77718484579873,221.41059427197285,220.77522602861757,220.15087762831416,218.77549259144524,222.45015489508762,215.89498207241164,223.72917002032503,222.13465314812166,226.4135971138098,218.14983373748302,213.8915246175593,210.09771420353965,202.5964256510855,213.1802000342418,211.12782762555437,215.52599399753774,190.7441914564692,186.48225265363928,185.48295322368287,196.58175485540022,195.3941633625705,193.48614337072314,191.60476703696142,198.83720539641635,194.48013436006698,194.66308604997968,181.23641748657548,181.10062754978566,169.76022108431613,163.6412853266901,177.7947251254418,178.15807662268253,195.1617073351513,192.73655465534546,189.87096587829961,191.59292972086678,205.31013384576733,199.54171857889378,196.92635511440596,199.50896598073447,198.6612829276974,204.24067493973342,188.1738076474365,178.06888597549016,174.65284328706392,184.47596085266588,200.40387221749896,203.8377458959107,203.66490527967846,207.23951289951324,197.4409998216205,201.54545879316055,199.52754482211907,197.2471261484009,175.7775488790518,166.6231234037269,160.47555689252363,166.95949572462024,171.04860314046448,165.16074729192968,171.39272260803665,167.86593661325296,163.82983041826247,153.84461569943488,152.77512750908232,158.23760842835716,159.3417598342679,161.7378682177345,161.10606204832214,176.01468577856002,175.22819656549547,161.70254355845913,162.25351936271213,160.33604593441433,167.15809691339194,161.48474658464485,167.90366902289318,176.49096457608078,197.89869392814938,188.899402927162,200.75442804136986,205.73291441560468,203.03752958876308,199.438563404614,206.44928324088008,209.08209540632814,209.752311639477
