dates,nzd0204-0000,nzd0204-0001,nzd0204-0002,nzd0204-0003,nzd0204-0004,nzd0204-0005,nzd0204-0006,nzd0204-0007,nzd0204-0008,nzd0204-0009,nzd0204-0010,nzd0204-0011,nzd0204-0012,nzd0204-0013,nzd0204-0014,nzd0204-0015,nzd0204-0016,nzd0204-0017,nzd0204-0018,nzd0204-0019,nzd0204-0020,nzd0204-0021,nzd0204-0022,nzd0204-0023,nzd0204-0024,nzd0204-0025,nzd0204-0026,nzd0204-0027,nzd0204-0028,nzd0204-0029,nzd0204-0030,nzd0204-0031,nzd0204-0032,nzd0204-0033,nzd0204-0034,nzd0204-0035,nzd0204-0036,nzd0204-0037,nzd0204-0038,nzd0204-0039,nzd0204-0040,nzd0204-0041,nzd0204-0042,nzd0204-0043,nzd0204-0044,nzd0204-0045,nzd0204-0046,nzd0204-0047,nzd0204-0048,nzd0204-0049,nzd0204-0050,nzd0204-0051,nzd0204-0052,nzd0204-0053,nzd0204-0054,nzd0204-0055,nzd0204-0056,nzd0204-0057,nzd0204-0058,nzd0204-0059,nzd0204-0060,nzd0204-0061,nzd0204-0062,nzd0204-0063,nzd0204-0064,nzd0204-0065,nzd0204-0066,nzd0204-0067,nzd0204-0068,nzd0204-0069,nzd0204-0070,nzd0204-0071,nzd0204-0072,nzd0204-0073,nzd0204-0074,nzd0204-0075,nzd0204-0076,nzd0204-0077,nzd0204-0078,nzd0204-0079,nzd0204-0080,nzd0204-0081,nzd0204-0082,nzd0204-0083,nzd0204-0084,nzd0204-0085,nzd0204-0086,nzd0204-0087,nzd0204-0088,nzd0204-0089,nzd0204-0090,nzd0204-0091,nzd0204-0092,nzd0204-0093,nzd0204-0094,nzd0204-0095,nzd0204-0096,nzd0204-0097,nzd0204-0098,nzd0204-0099,nzd0204-0100,nzd0204-0101,nzd0204-0102,nzd0204-0103,nzd0204-0104,nzd0204-0105,nzd0204-0106,nzd0204-0107,nzd0204-0108,nzd0204-0109,nzd0204-0110,nzd0204-0111,satname
2009-06-04 21:50:17+00:00,,,,,,,,362.57,377.48,375.56,362.58,357.39,366.85,377.82,379.43,382.89,,,,,,358.62,346.87,354.02,350.24,353.98,341.47,358.53,360.31,366.51,372.16,,,,,,,,387.45,397.00,404.24,397.41,394.04,390.15,380.97,367.39,358.10,356.96,368.07,,,,,,366.19,356.15,359.09,353.27,345.21,342.67,342.46,340.07,344.05,344.44,346.52,,,,,,,357.38,349.95,346.48,345.54,335.77,341.71,343.03,345.89,355.99,356.68,349.26,,,,,,370.90,362.76,355.17,359.50,374.25,,376.38,365.40,367.98,374.45,372.09,366.65,,,,,,376.25,380.39,377.62,378.80,369.26,362.23,359.49,358.58,L7
2009-06-20 21:50:16+00:00,,353.25,339.99,348.52,343.89,351.38,371.13,354.89,366.49,369.45,,,,,,,356.17,362.36,358.15,359.11,350.95,356.09,358.03,354.02,356.02,,,,,,,367.00,362.25,362.92,357.31,353.93,358.93,366.96,377.71,369.20,382.80,383.69,,,,,,,350.85,348.52,350.42,356.60,353.18,355.70,353.82,336.17,342.03,345.44,,,,,,,350.96,340.26,340.81,336.48,338.84,342.77,346.14,347.59,341.90,342.49,343.39,,,,,,,345.24,328.44,324.17,339.81,342.71,344.14,342.23,359.04,367.04,345.21,349.34,,,,,,,360.02,362.64,362.37,358.60,358.34,360.44,373.20,397.51,366.05,363.62,365.14,356.76,,,L7
2009-09-08 21:50:01+00:00,348.03,,,,,,,337.62,348.92,354.33,351.91,342.17,350.11,353.54,351.55,355.43,,,,,,,341.15,336.85,335.30,331.99,322.12,334.04,336.45,349.96,354.70,,,,,,,327.38,355.57,357.43,364.37,367.43,372.97,370.04,364.94,357.09,350.44,356.37,,,,,,,339.62,338.34,325.72,319.83,319.55,315.21,319.54,325.85,328.97,330.26,331.46,,,,,,,335.87,329.30,333.97,327.26,325.63,328.52,330.36,333.27,334.51,330.41,326.59,,,,,,,335.80,336.00,334.60,339.04,343.40,340.57,333.74,337.65,343.02,347.11,347.28,,,,,,,,,,349.99,353.93,350.40,349.44,L7
2009-09-15 21:56:11+00:00,,336.79,325.42,337.69,332.73,351.51,342.78,345.32,,,,,353.63,346.94,347.19,342.02,346.55,350.46,354.14,353.37,349.57,349.54,341.66,,,,,333.21,333.87,337.26,352.14,354.37,352.66,350.34,349.23,345.05,343.23,346.16,360.51,,,,,,358.89,343.17,338.57,340.97,345.44,341.93,338.39,331.56,333.56,336.06,335.87,,,,,315.58,317.02,322.83,321.55,324.04,325.70,328.36,328.79,322.20,326.27,332.52,330.03,,,,,,317.48,316.19,318.75,324.81,326.99,322.21,314.26,322.26,333.94,333.96,328.68,328.57,,,,,,350.18,331.00,330.28,341.04,342.74,353.44,352.68,341.71,341.67,351.21,368.63,366.61,,,,,,,332.79,L7
2009-10-10 21:49:54+00:00,,,333.95,339.46,330.22,342.13,343.04,341.82,351.38,352.37,349.95,345.46,,,,,,354.07,353.34,350.45,343.41,339.22,338.18,336.72,333.89,334.20,,,,,,,,347.05,346.47,345.48,343.92,330.10,352.06,360.78,367.11,363.43,362.02,,,,,,,358.35,346.39,342.39,340.10,335.72,336.19,334.31,323.61,322.28,319.76,317.63,,,,,,,333.68,330.42,330.98,328.88,326.60,323.27,325.86,327.19,324.28,327.30,324.96,,,,,,,318.49,326.59,332.07,332.03,329.80,332.44,335.98,333.34,336.15,338.51,340.52,,,,,,,343.54,341.76,345.44,353.04,367.73,363.33,355.24,354.69,353.73,354.40,359.87,350.12,L7
2009-11-11 21:50:25+00:00,336.28,328.34,337.84,345.35,345.34,344.22,,,,,,345.64,341.80,342.02,342.61,343.14,346.48,349.84,347.24,347.14,344.95,,,,,,333.62,329.34,340.76,342.38,342.99,345.54,350.30,348.53,344.38,340.40,350.09,,,,,,,379.35,353.04,345.49,341.13,344.01,341.02,346.53,346.43,344.67,342.08,341.82,,,,,,,322.36,325.79,328.06,330.74,330.18,337.67,340.07,334.91,336.09,335.54,333.73,,,,,,,324.05,323.72,328.57,329.10,328.70,325.15,326.24,336.65,336.81,337.29,338.31,,,,,,,356.56,343.27,351.84,353.97,366.86,366.99,356.11,349.05,345.83,349.20,355.26,,,,,,,,L7
2009-11-26 21:56:28+00:00,355.15,351.01,353.78,371.57,366.97,367.91,372.26,360.65,371.10,372.83,368.74,367.01,363.44,368.16,362.93,364.66,366.10,365.17,368.63,367.55,361.70,360.93,358.74,359.55,356.97,355.83,358.45,346.77,352.58,354.16,359.78,363.30,361.04,365.11,363.04,361.32,357.39,361.99,371.11,379.19,375.70,380.23,380.29,378.27,372.75,364.08,358.34,358.35,356.01,360.78,361.33,360.12,351.09,353.68,354.22,350.36,348.14,340.21,339.43,334.13,339.37,339.41,339.59,339.21,341.38,347.45,351.37,352.34,345.86,344.78,346.77,345.94,342.73,344.60,346.64,343.31,340.93,342.67,340.20,341.32,340.97,342.30,342.66,345.10,355.73,356.84,357.46,351.89,354.30,357.59,353.35,358.91,357.23,360.26,356.03,352.78,362.21,361.74,366.28,371.57,359.93,353.87,362.84,366.21,367.44,373.29,369.77,365.16,362.22,369.72,366.31,358.15,L5
2009-12-29 21:51:06+00:00,,,332.94,341.55,330.56,340.24,343.44,339.33,353.44,353.43,350.31,,,,,,,348.85,348.68,345.22,345.34,342.16,349.95,347.51,343.62,339.55,,,,,,,357.86,346.51,342.73,343.08,340.21,327.92,340.37,354.23,360.75,358.83,359.90,,,,,,,358.33,343.44,338.06,337.82,338.87,337.89,333.86,330.86,326.16,326.22,,,,,,,346.24,335.68,334.68,326.93,328.15,326.64,330.31,332.90,334.91,331.87,328.59,326.98,,,,,,327.19,324.65,334.65,337.00,335.23,335.38,345.65,345.80,343.57,344.58,345.69,350.05,,,,,,,346.93,346.36,353.26,354.78,355.67,360.19,355.38,350.12,344.78,350.55,347.76,,L7
2010-01-05 21:57:24+00:00,379.89,358.84,356.18,363.20,,,,,367.58,366.37,365.94,364.32,360.65,358.45,358.67,360.53,365.47,367.33,364.45,,,,,357.33,355.06,359.01,361.71,346.98,349.68,354.87,362.09,365.58,361.59,362.03,,,,,,378.93,390.08,384.64,382.69,374.99,370.71,369.97,363.46,369.26,365.16,365.64,,,,,,362.24,350.06,347.28,343.73,343.56,345.43,343.21,346.63,350.43,350.89,355.94,357.42,,,,,,360.54,352.59,349.52,348.94,346.64,346.50,346.85,342.84,346.76,348.29,343.87,,,,,,,367.26,364.77,362.62,367.18,369.94,369.42,372.93,374.22,378.77,380.71,380.62,,,,,,,383.49,376.43,375.39,376.99,372.39,366.04,L7
2010-01-13 21:56:49+00:00,355.90,353.61,347.88,357.98,357.81,363.39,367.46,367.35,369.51,367.49,364.16,362.31,358.64,362.38,360.37,362.10,361.49,363.07,363.27,361.79,358.67,356.32,356.57,353.84,353.68,350.19,349.13,344.58,353.24,355.65,360.62,365.31,362.75,361.38,363.33,362.15,363.43,354.23,366.34,370.88,379.68,380.66,377.41,376.81,371.46,366.58,360.47,361.85,360.94,360.21,356.39,354.13,357.36,356.59,353.78,344.55,346.73,340.45,340.29,339.68,340.24,335.57,337.02,344.71,346.11,345.42,347.56,348.27,342.93,348.08,346.99,344.04,342.89,346.24,346.37,339.63,341.39,343.84,342.46,339.10,345.05,342.46,334.54,339.21,350.58,353.14,356.45,358.54,356.81,359.41,359.34,361.80,358.09,361.64,367.57,363.84,365.91,373.29,371.69,367.17,363.66,364.88,380.14,384.13,368.68,380.17,375.77,374.43,371.55,373.06,360.85,352.55,L5
2010-01-14 21:51:21+00:00,354.13,342.20,,,,,,,358.21,357.42,357.05,353.78,350.57,354.45,355.95,357.80,359.15,,,,,,,350.44,347.97,345.25,339.87,336.36,345.45,352.71,353.58,356.48,358.42,,,,,,,364.20,368.53,368.37,368.52,364.99,362.51,357.85,354.00,356.40,356.13,352.50,,,,,,336.92,336.18,331.74,324.53,325.97,329.40,331.52,331.91,333.44,338.68,344.26,,,,,,,340.00,336.43,332.54,331.26,330.83,334.84,337.17,336.31,339.22,340.32,338.85,,,,,,343.04,345.65,345.50,345.74,352.64,354.14,351.87,360.06,358.99,362.36,362.33,366.54,,,,,,,367.05,366.63,363.08,361.91,350.50,344.09,L7
2010-03-03 21:51:54+00:00,374.01,354.08,,,,,,,358.43,354.36,352.11,348.19,346.66,349.19,351.16,353.65,358.34,,,,,,,341.72,342.19,338.40,334.78,342.70,344.77,347.78,352.58,360.16,355.75,,,,,,367.95,364.65,370.88,371.93,371.36,366.40,358.78,361.05,358.05,357.34,354.82,354.94,,,,,,344.81,335.43,333.16,332.87,328.23,326.79,333.02,336.29,340.62,339.56,343.26,,,,,,,337.64,334.02,333.04,331.96,333.32,332.50,335.98,336.26,333.96,335.43,326.52,,,,,,344.49,344.72,345.83,343.70,345.97,346.71,349.96,350.12,359.69,357.73,358.17,357.10,,,,,,,382.60,365.49,361.36,365.32,355.88,352.24,L7
2010-03-26 21:58:13+00:00,,327.04,330.79,339.85,322.05,342.13,348.51,352.10,363.16,364.78,,,,,344.28,351.85,355.18,353.46,351.30,359.45,359.99,351.06,339.58,343.56,,,,,,346.54,349.81,354.14,352.18,350.55,349.13,352.23,348.44,343.02,345.81,358.13,,,,,,,342.32,344.38,347.58,345.93,339.21,342.41,342.93,335.49,335.50,332.59,331.32,,,,,,322.64,326.74,327.80,330.78,335.26,334.78,330.87,335.83,340.22,330.13,333.47,,,,,,,335.20,331.58,328.17,326.11,327.77,342.70,348.18,344.20,341.51,347.13,349.34,,,,,,,353.55,372.73,347.59,346.37,345.47,357.75,369.20,388.23,383.56,384.65,390.57,,,,,,L7
2010-04-04 21:52:03+00:00,,,,,341.91,348.40,352.24,350.03,354.03,355.82,352.90,347.18,344.10,347.99,,,,,,357.83,345.17,338.49,337.00,336.59,335.41,326.04,326.51,332.33,338.53,,,,,,352.15,342.86,336.79,339.78,344.88,352.18,364.29,360.38,359.64,357.55,352.21,352.55,,,,,,,335.82,334.71,333.47,331.20,325.29,327.15,327.19,324.15,322.84,323.67,,,,,,334.01,331.47,327.10,328.27,328.51,322.50,328.88,326.91,328.19,329.70,333.04,335.93,,,,,,,329.91,329.29,334.08,330.33,332.99,336.70,334.02,334.83,338.98,337.82,336.15,,,,,,,360.44,364.96,368.93,374.46,373.64,359.67,362.74,363.05,345.35,339.38,L7
2010-04-20 21:52:03+00:00,373.43,352.52,353.87,,,,,,,379.43,369.23,365.73,360.62,363.97,365.30,368.18,369.33,371.32,367.13,,,,,,346.90,347.36,348.34,349.26,348.61,357.59,359.74,368.37,360.49,363.26,,,,,,,,382.22,377.29,371.39,364.37,362.49,360.69,358.55,358.60,360.31,359.45,,,,,,349.85,337.29,338.74,337.33,335.29,334.75,335.78,338.72,340.57,345.99,346.66,,,,,,,,337.60,337.13,336.89,338.51,342.91,345.96,347.82,342.57,337.27,341.77,347.31,,,,,,355.46,356.41,359.09,358.21,351.49,355.71,364.25,363.37,364.24,356.32,356.06,361.10,,,,,,,384.38,377.11,358.93,354.35,L7
2010-04-27 21:58:13+00:00,,,,341.45,,,,,,349.16,341.62,334.81,,,,,,,,,,339.61,337.62,333.66,330.93,328.73,316.52,322.95,,,,,,,341.96,345.69,344.16,333.84,337.17,350.23,360.40,361.18,358.90,354.49,350.73,,,,,,345.17,345.06,347.08,340.08,332.97,,,319.87,319.99,317.43,317.03,,,,,,336.92,330.21,326.49,332.50,335.33,333.21,323.49,319.78,317.69,315.82,319.15,320.39,,,,,,326.17,333.29,330.09,331.11,336.24,341.73,339.05,338.32,336.04,334.80,344.38,,,,,,,337.81,346.15,362.49,367.57,367.15,372.17,365.57,361.40,359.32,356.51,339.15,326.41,L7
2010-05-29 21:58:09+00:00,,,349.10,357.20,346.38,359.21,360.41,357.58,363.29,359.99,358.36,357.57,,,,,,369.63,366.06,363.20,355.97,353.15,352.53,348.14,346.72,340.76,337.73,,,,,,367.12,365.15,361.41,364.77,359.12,351.20,366.59,371.95,374.40,379.24,379.94,372.83,,,,,,361.73,358.60,359.85,359.73,353.84,340.94,342.13,337.08,332.66,329.73,330.21,,,,,,342.98,347.19,351.32,347.72,343.23,342.32,339.37,339.79,339.32,335.70,334.72,,,,,,,337.43,330.56,344.09,350.13,352.07,349.43,352.69,355.57,352.84,348.72,348.85,,,,,,357.89,351.71,354.13,363.50,374.52,384.53,389.54,392.04,398.71,386.63,379.36,365.89,,,L7
2010-06-14 21:58:10+00:00,,315.58,,345.95,335.50,350.45,357.03,361.44,,,,,374.85,367.28,368.32,365.08,363.96,358.03,340.93,,,,,,,,,358.58,361.56,366.03,369.39,374.76,367.80,362.73,364.41,366.15,355.47,350.80,,,,,,,379.41,370.01,366.95,368.38,360.68,360.51,361.05,353.95,360.60,358.18,349.66,,,,,,338.57,341.27,346.50,352.26,351.08,350.04,349.49,352.00,349.92,349.76,344.49,,,,,,,345.82,348.63,351.29,347.58,342.99,338.46,335.74,343.46,348.48,350.52,,,,,,,357.54,358.08,359.88,365.74,364.83,363.00,360.89,366.89,369.01,376.35,388.32,394.51,,,,,,,361.63,L7
2010-06-30 21:58:13+00:00,358.77,341.78,345.02,350.61,347.70,353.19,354.01,,,,,,359.41,361.50,363.49,365.41,363.87,364.34,359.23,360.16,349.97,352.63,,,,,345.99,358.10,361.04,368.74,368.37,370.00,364.43,365.14,364.66,365.70,358.89,350.82,,,,,,389.56,375.39,370.63,362.85,366.04,359.31,360.02,362.28,356.93,357.73,355.50,,,,,,340.32,342.30,345.23,344.93,345.82,351.17,353.81,355.71,353.01,351.85,352.92,353.07,,,,,348.01,346.60,344.83,345.28,351.91,351.12,349.94,345.54,343.29,348.99,354.00,355.70,,,,,,354.17,355.78,357.09,353.73,360.50,366.89,370.73,372.28,373.32,369.16,381.60,392.35,,,,,,,373.25,360.56,L7
2010-07-09 21:52:03+00:00,,352.97,355.69,369.09,,,,,,,357.94,349.71,353.76,348.37,354.32,362.21,363.50,360.42,359.01,,,,,,345.96,352.10,342.37,334.88,341.22,350.43,363.45,359.90,361.87,358.41,354.44,,,,,,,376.04,367.43,364.69,363.16,353.12,355.78,353.99,357.75,358.78,352.77,,,,,,,336.17,324.58,328.22,353.20,348.64,330.94,334.53,331.19,339.17,343.56,345.61,,,,,,,333.52,333.69,336.27,335.64,330.58,337.74,339.65,337.81,331.00,342.50,362.91,,,,,,,378.12,355.30,341.02,338.80,338.31,346.34,362.07,364.01,360.42,364.47,354.90,,,,,,,383.48,387.32,389.15,354.41,L7
2010-08-10 21:52:03+00:00,360.00,341.76,,,,,,,351.57,354.13,352.33,346.69,351.97,352.45,354.13,359.22,358.00,,,,,,,345.25,341.95,327.29,327.11,345.34,349.90,354.73,357.00,363.04,,,,,,,,372.55,370.53,367.42,369.92,362.60,363.69,357.33,353.38,359.38,352.38,,,,,,,339.54,332.03,330.10,325.44,331.52,329.86,332.18,331.24,331.42,333.44,333.28,,,,,,,329.85,324.77,330.54,333.74,335.49,334.27,332.19,333.50,331.70,329.30,326.05,,,,,,,341.82,344.15,350.91,351.90,339.51,344.90,347.47,352.57,355.89,357.71,360.61,,,,,,,396.55,372.62,367.74,361.59,364.46,375.52,L7
2010-08-17 21:58:16+00:00,364.63,339.76,344.73,342.18,348.29,354.54,352.75,358.39,356.89,,,,,,346.58,346.48,352.20,349.68,344.48,341.91,339.00,342.21,341.91,344.30,,,,,,345.85,350.46,357.16,353.77,350.06,348.70,346.56,346.01,351.28,365.05,370.51,,,,,,347.22,338.77,337.87,341.85,343.08,342.53,340.70,335.43,329.91,332.42,330.72,,,,,,329.48,321.80,325.99,326.10,329.13,335.84,340.78,332.01,327.29,325.70,323.65,324.11,,,,,,324.88,324.50,325.01,325.05,323.28,323.12,331.63,328.13,325.06,328.73,320.33,,,,,,,338.66,348.03,349.09,354.63,357.97,359.08,367.25,,,,,,,,,,,L7
2010-10-04 21:58:17+00:00,,339.21,336.00,,,,,362.24,363.53,347.74,342.75,341.12,337.55,335.56,335.24,340.09,339.26,,,,,,347.35,345.60,343.88,335.06,321.66,352.59,333.92,336.41,343.17,346.54,346.86,,,,,,352.00,375.16,374.35,363.05,357.88,359.82,357.55,349.69,350.30,340.78,341.82,,,,,,333.95,333.19,332.85,335.64,331.57,325.23,328.99,330.48,331.07,331.43,333.36,,,,,,330.13,325.37,324.27,326.15,328.95,335.96,331.68,327.93,321.65,327.50,331.15,327.10,,,,,,329.47,332.27,337.62,338.22,338.60,343.41,342.64,336.04,329.09,335.06,341.84,347.92,,,,,,,401.83,382.45,378.33,368.09,362.78,361.23,351.62,L7
2010-10-20 21:58:28+00:00,359.11,348.73,339.87,,,,,356.17,355.19,352.78,349.14,344.97,343.38,340.37,345.12,347.25,348.79,,,,,,344.57,345.86,343.30,336.40,331.01,333.68,341.77,344.32,343.43,347.45,348.90,,,,,,363.43,371.53,377.33,371.15,362.46,355.33,348.48,355.03,348.70,345.23,343.29,,,,,,332.13,330.97,329.53,331.38,325.77,322.30,331.93,332.28,331.38,334.88,335.24,339.49,,,,,323.94,325.02,320.46,327.09,329.43,326.19,324.84,326.35,330.54,326.98,323.76,316.11,,,,,,337.81,339.94,344.92,351.53,353.59,355.58,356.85,351.53,344.68,351.30,350.44,345.65,,,,,,,400.22,388.86,376.90,374.65,375.16,363.65,349.87,L7
2010-10-28 21:55:51+00:00,378.35,353.27,353.14,353.69,353.12,360.28,364.83,358.72,364.22,364.27,363.42,358.54,355.35,352.16,356.74,358.88,357.73,358.72,358.68,359.42,358.28,355.65,355.29,352.42,353.32,349.66,338.29,354.57,351.05,356.55,355.53,360.47,359.49,359.69,360.55,360.58,359.55,361.36,375.33,378.52,385.03,375.71,371.76,363.05,358.90,353.13,345.51,343.12,341.35,343.76,350.26,353.48,351.95,351.01,341.65,343.86,340.20,340.65,339.86,333.94,340.75,338.62,345.05,342.57,342.99,352.01,348.66,345.95,345.85,341.26,335.75,336.54,337.76,340.63,339.91,341.48,340.32,338.76,337.66,338.60,333.87,328.77,322.52,326.58,342.17,341.04,344.42,344.45,346.77,354.73,355.55,354.34,352.79,348.44,350.52,346.42,344.33,351.97,357.89,361.55,368.93,382.77,380.77,392.46,403.22,410.18,402.43,397.88,387.78,378.27,372.92,356.65,L5
2010-11-05 21:58:37+00:00,329.30,329.77,328.67,330.85,,324.33,331.82,,,,,343.88,337.05,330.73,335.36,338.78,340.26,338.64,337.07,337.54,331.82,331.65,,,,,310.11,326.88,335.16,338.35,341.23,341.76,338.91,337.07,334.05,331.08,332.19,332.27,,,,,,353.32,352.25,338.12,334.95,333.17,335.97,336.46,333.52,334.57,333.41,324.75,,,,,,321.58,324.18,326.13,325.15,326.17,329.62,327.23,327.13,325.23,326.52,319.73,,,,,,,314.18,317.26,320.27,322.03,320.65,312.28,307.16,310.22,323.65,321.97,318.70,,,,,,338.42,343.01,334.46,330.28,332.65,336.95,342.97,346.37,355.57,359.16,361.84,372.21,,,,,,,359.15,347.05,L7
2010-12-31 21:55:56+00:00,358.04,335.91,337.09,346.70,352.07,345.28,351.97,349.16,361.56,355.44,351.38,346.60,340.91,340.52,341.83,341.70,344.71,345.23,344.68,351.19,347.08,347.85,347.38,339.76,333.83,335.27,331.30,335.28,334.00,342.99,347.98,344.64,343.35,349.81,,,,,,,,,,,351.56,350.00,339.44,340.15,338.01,337.05,338.99,344.69,341.82,341.58,340.54,332.01,327.53,325.80,330.56,327.49,323.46,325.65,325.12,327.06,327.02,330.17,333.97,339.23,339.66,341.60,336.42,335.95,332.99,327.49,323.59,321.55,321.31,322.40,327.87,321.15,322.32,316.48,305.91,318.64,330.89,328.67,329.33,336.41,342.03,349.39,349.98,349.20,344.30,345.12,344.67,337.11,333.59,343.20,346.45,351.12,362.96,368.10,371.33,387.99,,,,,,,,,L5
2011-01-01 21:53:02+00:00,,336.12,336.57,347.33,321.28,321.70,333.40,338.42,,,,,,,,,,,,,,,,,,,,,,344.83,352.57,352.15,350.59,352.92,347.11,357.05,356.44,346.57,345.42,,,,,,,,342.83,344.61,340.20,344.01,342.77,341.96,340.26,336.73,334.35,332.06,,,,,,,327.32,328.89,329.15,331.20,333.72,331.15,333.36,334.60,332.44,326.62,323.46,,,,,,,331.40,328.52,321.59,313.83,318.26,327.65,333.42,330.49,336.53,339.91,342.93,,,,,,,353.07,349.82,351.18,354.76,356.46,357.60,367.15,382.68,387.49,397.68,393.02,372.87,,,,,L7
2011-01-08 21:59:16+00:00,361.53,,,,,353.12,348.41,343.71,350.10,348.32,345.46,337.35,334.84,336.21,336.50,338.05,,,,,345.24,341.87,343.04,337.04,334.49,332.62,326.64,336.43,338.19,342.26,346.28,,,,,,346.40,349.76,358.22,359.37,364.78,360.50,355.91,353.99,344.14,338.11,335.17,,,,,,342.46,333.79,329.89,329.05,326.32,321.88,325.04,323.71,323.14,324.14,325.90,,,,,,329.29,328.69,326.59,322.96,323.64,321.95,319.34,321.02,323.66,322.31,322.70,318.71,,,,,,329.26,328.40,329.07,332.34,339.34,338.33,337.43,336.26,339.35,339.39,332.11,332.49,,,,,,362.67,374.11,383.13,395.39,385.48,363.88,359.39,363.73,366.96,362.60,L7
2011-01-09 21:49:46+00:00,378.50,351.66,353.84,365.35,372.16,367.86,366.40,359.12,365.47,366.66,360.98,356.19,354.42,352.35,355.77,357.88,359.62,361.47,366.11,368.23,362.21,356.93,358.04,356.94,355.73,357.82,355.27,355.00,356.65,358.62,360.35,362.30,359.80,366.93,367.75,368.06,365.11,364.60,377.41,378.87,383.50,381.61,380.63,373.05,360.64,360.39,351.79,351.04,349.95,351.20,358.72,355.37,353.07,354.53,350.12,345.75,343.51,341.87,349.75,344.93,340.74,340.40,344.49,342.16,346.37,349.47,352.28,355.33,351.58,351.01,350.76,348.02,341.42,342.56,338.22,343.50,339.61,339.63,338.78,337.96,332.94,330.04,322.05,334.20,341.75,343.03,345.84,346.96,350.72,355.03,357.43,357.17,356.20,356.66,353.64,347.56,350.71,354.65,361.66,364.15,376.54,382.32,387.80,396.72,404.68,420.22,404.43,385.09,381.18,386.57,387.77,381.32,L5
2011-01-16 21:55:58+00:00,356.23,335.68,338.80,347.42,346.60,347.55,347.84,356.76,363.69,360.96,357.09,351.83,345.32,348.81,350.01,345.10,348.97,348.51,349.09,348.04,343.90,346.48,356.36,355.18,348.15,344.19,343.14,345.25,348.98,350.15,349.99,352.26,355.07,350.35,346.05,347.11,346.48,349.22,361.99,368.46,372.93,372.48,370.66,368.37,360.87,354.76,349.04,343.66,344.14,344.31,340.69,338.77,336.10,337.54,344.56,338.86,338.28,338.32,334.60,336.46,335.89,334.99,333.11,331.71,332.77,336.41,337.60,334.75,334.07,331.89,336.84,339.55,335.36,330.75,330.04,327.35,327.83,329.26,330.62,330.63,327.24,320.35,314.97,319.21,326.94,332.42,334.20,341.04,345.74,350.45,347.24,349.78,349.06,347.02,349.01,346.76,340.36,347.48,355.49,354.95,357.11,361.89,368.28,381.06,400.16,405.59,399.31,377.46,370.55,379.00,372.30,367.49,L5
2011-01-25 21:49:47+00:00,354.80,337.52,336.04,340.82,333.61,347.52,348.20,350.49,359.07,353.81,355.30,351.43,348.27,346.40,352.21,348.21,349.76,352.36,350.75,353.24,358.91,355.32,357.01,356.81,355.27,332.36,329.89,349.22,356.45,359.91,359.67,363.38,358.34,357.86,357.96,355.42,355.25,348.61,360.07,369.24,371.95,372.59,369.73,364.99,360.27,354.32,345.94,349.66,346.58,347.34,347.90,344.96,344.35,344.31,341.15,342.28,333.76,328.55,326.94,328.73,330.90,334.89,336.82,338.31,339.39,340.67,342.34,339.96,338.22,338.96,337.26,335.54,334.62,332.94,329.29,329.30,330.75,331.04,335.47,331.75,332.20,325.87,319.70,322.29,331.60,336.90,341.03,340.94,342.85,343.77,342.82,345.19,347.98,346.31,345.17,350.88,354.72,356.35,357.31,357.86,357.10,364.35,368.94,380.40,386.50,387.39,385.39,373.32,364.89,362.99,363.81,360.24,L5
2011-02-01 21:55:59+00:00,371.13,355.40,348.99,357.79,355.03,350.82,354.57,350.97,352.82,350.25,349.72,344.87,341.80,344.98,347.90,351.34,349.58,350.87,351.62,348.69,346.25,347.89,347.01,343.37,341.15,336.71,351.10,352.68,348.58,348.89,351.52,341.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.74,333.26,335.88,334.02,334.61,335.88,337.74,339.37,336.85,334.19,332.64,330.85,328.14,328.57,326.50,324.34,326.21,329.86,329.82,331.14,334.94,333.04,327.53,323.46,321.49,334.09,336.50,334.14,336.86,335.48,335.01,335.87,338.62,346.54,351.72,351.24,350.45,360.85,367.09,371.67,369.60,365.87,372.17,374.64,379.33,385.25,383.98,371.81,367.08,369.37,379.07,385.09,378.09,L5
2011-02-17 21:56:00+00:00,349.52,340.38,340.97,348.66,341.50,345.88,348.72,349.48,355.98,354.83,351.60,349.35,342.43,341.72,344.15,346.73,352.09,354.47,353.42,352.47,352.40,350.31,349.40,344.31,344.31,330.08,341.54,344.54,347.95,348.58,356.88,362.03,362.33,358.12,355.55,358.09,351.25,354.00,357.06,363.37,366.26,368.64,366.93,358.08,354.68,348.54,346.26,344.03,352.31,353.30,344.79,343.90,345.25,341.56,337.56,339.66,332.71,331.48,331.05,331.55,335.84,329.80,330.27,336.34,339.83,342.28,343.83,340.63,335.47,333.60,331.20,331.38,332.10,329.15,328.43,329.86,327.67,328.30,328.51,329.62,331.06,334.08,329.47,324.40,333.63,339.37,337.40,339.13,342.85,348.14,342.24,341.84,346.00,344.15,343.43,345.63,351.95,360.89,363.87,363.75,366.61,372.98,382.16,389.18,386.10,380.84,381.08,373.03,367.77,378.05,378.48,375.65,L5
