,dates,jap0039-0000,jap0039-0001,jap0039-0002,jap0039-0003,jap0039-0004,jap0039-0005,jap0039-0006,jap0039-0007,jap0039-0008,jap0039-0009,jap0039-0010,jap0039-0011,jap0039-0012,jap0039-0013,jap0039-0014,jap0039-0015,jap0039-0016,jap0039-0017,jap0039-0018,jap0039-0019,jap0039-0020,jap0039-0021,jap0039-0022,jap0039-0023,jap0039-0024,jap0039-0025,jap0039-0026,jap0039-0027,jap0039-0028,jap0039-0029,jap0039-0030,jap0039-0031,jap0039-0032,jap0039-0033,jap0039-0034,jap0039-0035,jap0039-0036,jap0039-0037,jap0039-0038,jap0039-0039,jap0039-0040,jap0039-0041,jap0039-0042,jap0039-0043,jap0039-0044,jap0039-0045,jap0039-0046,jap0039-0047,jap0039-0048,jap0039-0049,jap0039-0050,jap0039-0051,jap0039-0052,jap0039-0053,jap0039-0054,jap0039-0055,jap0039-0056,jap0039-0057,jap0039-0058,jap0039-0059
0,1984-09-26 00:37:46+00:00,186.25927239284167,187.10290217603475,177.45021718650497,164.66793972993358,160.28003092539015,153.01717943007262,149.55276893813596,158.83209972419448,157.15948939376804,158.17236450731673,167.00877862749803,173.35177915694072,176.61838899423435,194.41776329816767,206.79515816250043,210.5861619234438,205.87520729902454,211.1989619728611,211.9125982421291,211.2857243353999,208.33060002698195,211.2860510647234,206.31200466345706,207.5747965463966,217.69054279079643,223.07479429024485,223.1581859018934,220.21013551093077,217.47594301178708,224.09426506536175,226.87049878354998,224.1776073511738,220.63735623555982,213.09662952984127,205.4497224437728,195.26961808170296,191.03425966738544,182.73729354486318,187.3669524106926,189.33294419555938,193.2162304634082,200.78938686179941,198.751509977427,213.95400396310924,231.567377040865,249.04854830722465,261.35221440047457,274.4834540991653,244.69524245458146,209.02036683369104,180.90685146668943,124.70422546449997,96.01256258026655,56.41418341046152,27.863873832114724,19.20102048332538,13.462311017851567,22.36444217421666,23.045260890119543,32.57605429508968
1,1984-11-13 00:37:31+00:00,204.92153812441032,197.6624048901396,181.00083481720213,166.1981520949651,,152.96806434501886,155.98486918364947,168.09250429235271,175.06166770879136,180.55369313667333,184.38299093858217,182.8622727965241,190.25160730299103,203.72078290414325,222.0864762948471,224.6230118237149,,227.06473201800202,220.63179713842095,216.90797653199604,212.8413761589111,209.0997324612049,209.52849570849466,225.99690787853874,234.6703283009292,236.8946335334336,232.91798605675834,221.18572455027055,225.7805390986902,228.34378012979693,226.5876068080153,227.89813432795853,228.63994111426922,225.38700276404165,213.02217632727377,205.09802537668503,207.74243988426358,210.1253399827456,206.0370229717101,207.04727760627713,216.93682262368367,217.14392808160335,218.09834362153546,232.97002315182266,251.4569891303424,273.69253065417274,278.85269317013973,286.64099307619426,265.0638209997074,220.04016793066862,170.131401375483,119.83785851090494,92.32503843212515,67.27602310967565,46.04430111704845,22.12633372072714,16.775295300916053,25.029018087165316,34.045438545949885,28.403945753199753
2,1984-11-29 00:37:33+00:00,220.97452936252304,215.51090692201268,199.60848661435242,180.72822670668825,168.83654553628327,156.20804182350093,161.42568917395457,168.32209362937311,177.17656123418948,178.70273390490257,182.88267422346453,194.57134175839653,202.86595089538753,214.45263827434985,232.3023404156734,,235.42166661302875,,234.03291819216508,228.29190772038714,221.4389748180025,216.06894924081172,210.74000234921454,223.33498430558907,240.36667543556413,,230.67151161887472,228.91181209176904,230.64203415867252,228.85758202054532,238.22187911238524,236.88389531696342,238.39861746057872,236.82949922263057,227.9979475051516,219.64268989078906,218.07951577551853,216.3703009706034,,217.36287915081522,223.89343859202137,228.54659555169422,235.4677579183872,251.35137527256666,270.0006421010239,280.4951498842013,294.68179429489896,314.7139594977293,289.1211515103613,243.45681294375257,199.16602630988564,145.52850225675638,109.02787874556246,78.10863049739015,53.95750399356458,32.46062636171563,25.817672381929317,33.89618188750292,40.42690295441678,45.652867431274586
3,1985-05-24 00:37:46+00:00,194.43885126883717,187.61496266060385,185.19800735069538,,169.70694578204134,170.43242884809177,172.50731826984924,171.20322040693304,171.70534467436596,176.97800440210668,185.60549145952854,196.71725989124457,201.97675646956216,206.1709678454722,213.71993474140433,225.05434030731237,225.49769374039857,231.75287540729047,229.62940494816397,227.8660804444257,227.77899967299,224.88974120230293,211.8905385934679,210.43067908266306,215.8303545548121,221.46893825123692,223.85833124805467,222.36295107248915,225.66306114259834,221.38274478809032,222.0772966561988,225.88456066286236,222.15520864287453,214.24740115565191,,191.97797131822935,199.35324567592812,,204.839415834514,205.19451790353753,212.5324209786933,214.97761920868172,220.1930499338071,232.39200835576779,249.59457110960082,258.5298918632139,275.5610052818135,285.934068622645,262.42453677687763,221.91670040951854,187.8470211184421,129.6171134080571,97.74551645323216,87.04925323819069,43.507889506255815,19.412030184971606,10.722723116566636,37.69911183131437,,45.19200051050431
4,1985-09-13 00:36:58+00:00,192.46404735251755,,195.99084117655576,,191.13988794123668,182.85413012632628,182.9610301685767,178.57911236022798,187.37049954734968,194.11845819615047,195.46839654628445,201.27192476444466,208.92305477124972,204.69579338030903,212.9680125318871,223.31495169086622,227.24988053328647,234.79072263627367,235.61371818636218,233.7887780227164,230.60159966377407,239.59379754166056,235.34398149856855,245.69428053350788,243.6949627361119,246.0483558076306,242.42000091615697,230.829220184121,238.84527586211254,227.46066833769947,226.1983414660607,220.71160389445262,215.66059036077945,210.3125596551298,200.23491786595196,,204.7138440003398,210.26041403013485,216.60024440141027,,221.27293625138788,222.67829546539187,228.95312394206687,235.07733849623787,244.33952600808033,257.8845643184024,268.36418347056787,281.74417263794084,258.8044651726139,220.25186010808818,188.4630176732082,146.33098400346444,101.38256723082438,85.22566497330293,52.295889767574614,31.01480267536554,68.16315782919031,50.71484495466678,18.356787064073835,0.49531714421247575
5,1985-10-15 00:36:37+00:00,195.1176767967079,,189.80039191164397,178.80709033619888,174.63812693063153,,180.05650611024834,187.0053886471614,184.37103441263284,187.85005423732713,190.85101803930107,194.29628711398266,203.44212144983683,213.57831587902365,214.12368222595208,217.20893853470469,215.58060070948758,224.1961856632766,224.69439534666986,226.4009924076095,227.27553130000553,224.01217558911605,228.62324540454225,232.86101247584403,231.95639337469538,249.58966571035194,239.8649627013434,225.72056097123863,222.45482514618996,221.92707136142377,235.69230708617624,227.14073417107812,216.2572745598724,210.5258134780769,198.24155837446716,194.50857289271443,205.23564545207952,219.3801113546723,,205.05781158722522,217.09230343046633,235.0273629947947,234.66769551987082,244.44339996741357,253.2598964621947,262.3280381728336,285.706596472532,292.94409556836257,268.22053567178733,234.669510026532,201.7512130171371,154.75499710478894,121.65102998600445,94.35883989899146,85.87709775707195,55.18173306289565,42.53569115521691,46.612332031041035,32.86072511630347,21.242391795259415
6,1986-06-12 00:31:30+00:00,193.14439883158528,202.4362114418733,190.60321887114256,179.2843638167079,176.8475772970098,171.37102222945123,171.63185604994214,176.87232968773625,175.99722594739606,178.2009965292208,178.23210142687145,187.10086185544304,193.32906204511622,203.9400087939977,206.3917906253243,215.80443495170704,222.71348314835836,234.30863783536932,236.89044162889,235.2470184304012,229.10951448531455,226.2364811914283,227.70821680976582,226.59198658021143,235.89195439804075,,224.2388829960747,228.00306583102662,230.48370361280232,238.96504160860042,238.0149288463719,228.13780793410075,216.72156432860479,211.92942703961148,205.0578320098562,197.98518422051103,200.58231764179197,213.83822046471468,219.37359872409104,226.56653100321745,234.89236522633712,235.7272937473672,239.90209179365348,245.3191718414478,267.2892731710313,278.20488395759764,284.84070069861997,296.62295090157454,265.65380612762135,220.16262011820626,185.97219146005963,148.08815842284065,104.74533953774561,87.00169990279174,59.73877905911033,48.96659988054602,,88.8172699476892,36.933961642464325,10.695016676657989
7,1986-06-28 00:30:59+00:00,174.74157341273406,171.58923040436096,159.82548841984,,132.48996322884616,134.82422615855018,144.79345858388572,145.4027880653716,142.5902067985298,138.6863510558203,149.33759656394963,155.93452521948868,167.20939837465,172.2628026913145,171.45981769542377,,187.9428597682966,202.02404762969653,202.22334815319863,197.86988384104924,193.75627994721572,194.4558017799864,194.94789543606748,197.42999872722712,189.32381202330512,194.0571026764664,194.7820638694232,189.4071741930862,205.79644333691886,208.580127247906,199.12346534658386,198.5621505322024,184.39613857421068,176.53524112599146,170.29399332407868,165.70835174622897,171.389349985841,,176.06171160153198,176.83978676721617,181.5200624174771,191.66621361602557,196.07413374484116,216.03493987299188,233.41994642375374,237.16724139257988,249.19491543931946,256.6795805410084,223.85797375200724,,,,71.69837307943415,49.616453251232386,37.925763152042585,40.060634862885045,46.58178249324772,69.17064018175847,,-24.624601772732333
8,1986-07-30 00:29:54+00:00,199.0314703495043,186.19410226229434,178.15733286729005,,169.1204012222583,169.11373357267635,164.35537440255703,159.43780319959296,155.56808418883995,159.4419086566451,169.36750701500733,171.80310198927467,176.42524731659145,183.55099578567163,189.3096698520008,200.03008596131224,213.33232916507455,221.52467123314673,221.52294006634807,221.21262259601633,216.69659758487083,211.8351081434369,209.14928328112663,207.40368957469866,210.18645483324713,218.34975503885096,212.28042439517534,224.48445251243703,225.2333101285869,225.7043775279711,228.04220638663332,224.69422665637188,225.20858584017813,211.41587735104955,200.72448063386926,191.5329591753322,193.10711697959027,201.2081372769667,204.34512331958615,197.87856214934123,205.4649293166648,220.97789838261227,220.61933562870914,235.25211933342183,250.9819279701195,266.1665864179709,284.59048202927795,291.45787848319395,262.0447281470245,225.68953459832366,196.91967959349515,164.35078996729308,136.49678438201525,109.09855183948152,82.85802633267483,64.6723901519944,63.66998473548561,89.25085343517743,60.274291906304086,-15.19469503224212
9,1986-09-16 00:28:11+00:00,187.19690178721604,176.85062422545036,173.83820323043844,,166.37052346610795,,169.04936726950012,172.16137000244748,169.97428659486206,169.76094757965816,172.68703873808764,180.02318191213504,190.00558989514346,194.8284999432392,205.00467763080326,210.51525082363256,,220.9414755019268,216.52385742499217,218.001974091922,214.3094408218338,215.11906282874264,209.57714622346361,211.30810159455945,219.00855942380863,222.63000781597177,223.4074570625798,224.62519161952238,231.1478895883413,230.16597475761338,230.14548632712632,228.97289469846666,223.3632674027522,218.1587424563591,210.13350003659778,194.64816295328225,202.48883129623576,,208.5613737230343,209.3846922104309,216.52326637183944,226.12705619620476,231.4121432242663,241.0335062885319,253.0488481189782,275.11865956650615,283.30005238344427,289.9607747133011,265.655086137847,231.7073970416676,193.30423129064974,145.53424438377675,120.68509825177003,95.43758916707105,87.31474101493268,76.66524813236502,77.7208766004055,57.89359097499846,43.2336616956688,
