,dates,aus0334-0000,aus0334-0001,aus0334-0002,aus0334-0003,aus0334-0004,aus0334-0005,aus0334-0006,aus0334-0007,aus0334-0008,aus0334-0009,aus0334-0010,aus0334-0011,aus0334-0012,aus0334-0013,aus0334-0014,aus0334-0015,aus0334-0016,aus0334-0017,aus0334-0018,aus0334-0019,aus0334-0020,aus0334-0021,aus0334-0022,aus0334-0023,aus0334-0024,aus0334-0025,aus0334-0026,aus0334-0027,aus0334-0028
0,1987-05-22 23:08:56+00:00,197.2442123467196,187.94355830453742,206.59569302531833,205.32601129953554,202.5171526211611,198.32774817547536,205.30534626341782,208.72318496071355,210.60246411242255,212.8414723837218,223.61692387846398,220.1432687790807,222.99030493383452,219.06852492821002,222.9629248853674,223.4134782994778,225.07879953581153,226.123692124629,226.5503988691288,224.0728508995909,228.94386157204016,229.55507211441895,232.2870695816078,232.26796855522028,226.83049974693583,226.90979038804002,233.0169471175814,228.0561403235519,223.70966577364817
1,1987-05-29 23:14:53+00:00,196.71862309183976,189.78796583100294,199.6406230408697,205.68333851885797,199.3443971659047,204.30132943689318,202.74626576201027,205.9074372031379,209.06647417558295,210.63441836934388,217.71914466888674,222.3292238942002,222.17796220331357,217.94638722816617,222.66098080441046,223.9709905982896,226.79130235579825,222.25608186984616,230.1442888322571,227.6633814231753,231.61434845578418,233.6393449924971,235.2092987347846,229.4759650603165,226.89477118941002,224.2968537205938,230.45429776633145,223.47715649888448,217.19241821518494
2,1987-08-17 23:16:48+00:00,217.695692606145,219.17765413828306,227.30820130486234,226.49501457682345,220.34898064817241,224.21709100403757,224.42358101253612,218.07977148706897,229.02162988118738,234.0408121982771,233.61364526053353,239.0919403775026,239.15336316683357,233.9661252823547,236.59629673971602,241.27956975364265,239.7119490562695,243.270381494015,242.9970101317043,238.61950250024373,230.5240092047855,235.419263655138,238.49536360837283,231.5555865984337,221.21487820199962,223.45763522520429,227.1764009315471,218.05598113044982,217.32540140890885
3,1987-09-18 23:17:38+00:00,227.93481167950344,241.73672413203303,255.0152178939855,249.1353313248471,225.3950566351277,226.60580345852424,227.73832017121967,226.27088295381094,232.34058177170922,236.4814102725335,239.44638976391798,241.26933734076178,239.8504899137642,240.06640049252547,246.44691558681018,245.01434815341975,243.9452016987204,243.95337806665998,250.1773181491692,246.5267707203801,246.39327506165503,247.18561282324117,244.00514271622075,234.32708462075826,223.35975845542745,222.60235159075992,225.70280468962454,221.52783185288783,220.5803898735161
4,1987-09-27 23:12:03+00:00,234.31118232937055,249.6160919756921,264.3375046015971,260.6585568179837,244.56964187241604,240.80904615415974,244.7823721852287,234.693259648456,244.10143875986225,248.67118587468627,255.09442872880362,255.2978700821342,255.01177233243627,250.87521623777187,251.6551192790107,256.9040928712376,256.9360987265458,251.01378422128542,252.63624812580852,250.12830524584155,247.38974094671246,249.4624502577879,242.93642106041966,240.1850783291579,234.17032045857346,228.14801524693198,236.94669982034299,221.98057119722094,221.18443426737687
5,1987-10-04 23:18:22+00:00,221.24660493769912,242.32937133615715,246.89703096271757,243.6573914811775,232.1648854582254,231.2761214009963,225.8879085850706,223.51817793801558,221.60751734381122,232.72215059217825,236.1161489146701,243.7343725222767,241.7373684354353,239.28796710798582,245.46896726271913,247.15462072593004,243.50057811940462,245.2358914714377,244.93909222194367,240.170905804071,235.2324247437855,243.33389236862934,233.07878492104544,228.26381117295185,224.40333626036045,212.04586966853532,,215.93507834155145,212.53237116339795
6,1987-10-13 23:12:21+00:00,237.90854952665944,249.3855764878644,263.7941956499284,253.83743652689776,241.86700429873596,236.07605903127674,234.67270205412254,235.58218468705795,240.3154248782244,243.10526255010384,245.67766800579247,250.0402588808557,245.27777127706477,245.62829664069952,246.32457716656126,250.6656392749276,250.5912759344761,243.65651777042567,246.05935016285497,240.90752398480734,240.01551827238376,240.50386886577323,231.5537736758811,225.46699535631902,221.93768795841626,221.29347585878025,226.32950670660995,223.5466512588632,221.12753933497456
7,1987-10-20 23:18:15+00:00,235.3102188242659,237.14976946360062,248.03882099269592,240.74453532315695,227.48333044453653,221.93696907776058,216.7335783662454,223.66205498825641,222.59146942303607,230.60099376787983,232.05650478439688,232.93882687039624,234.4033723247795,229.76750545895447,235.11681592653196,231.6488265766644,231.2628551444156,238.44261390702795,232.19293750440445,228.04634704636268,227.48079842856424,229.90965354015052,223.3877094019949,216.17660066872594,215.9567082545627,210.61286510850857,223.55402902477852,212.1113103915368,198.60103777224487
8,1987-10-29 23:12:37+00:00,246.1624601301282,247.5329934234146,252.10465234878384,249.0813969227395,238.10064291319293,236.80886494886644,235.2352025849813,229.67916422830987,235.13071637707557,239.45675908956895,241.7408451587515,244.49345666714808,239.29876952698189,238.4488468775436,238.68468940537113,245.74526178382095,242.84253795320578,237.3576652679882,241.3414484305485,237.82184908114496,230.9903187314228,231.6571129246946,231.23937610112188,225.43891958019228,217.49146779682758,221.9628390512055,232.9187108572822,219.64212477513664,217.75594267087638
9,1987-11-14 23:12:59+00:00,240.201261614818,240.32554948954603,249.60512228524942,240.2296965489057,235.14771221053732,232.09531627685797,230.7112342244584,227.20883534300626,237.03754577159904,238.68248895604685,239.33035313830055,237.83890765448092,236.19918728909877,231.7879657096123,236.77229209695247,240.1821165986404,239.57436507968953,234.84959853174132,238.23097194917403,232.83711661729922,231.1402550366826,229.37845516521756,235.17598006800392,227.19048506701859,222.78690110106047,224.5947083684619,230.59453179765137,222.60520151440437,218.36399897417976
10,1987-12-07 23:19:31+00:00,245.9781239050981,248.08992902405356,257.0465956538522,244.71585509085972,228.76972272407443,228.64200073428046,218.10513982506586,218.56424935260193,231.01814767625407,235.06255742129252,236.85093185625942,238.66450949544827,236.0335458418161,232.11007329911928,233.22672116487067,231.15533109069267,232.47650483433222,230.1845240761944,235.07667585741066,226.6989265430216,225.87693342925687,233.12309933000282,230.72588543304445,230.00382569435783,227.16224503782996,223.6499615132511,232.12440325299545,223.24800768406755,217.13592520480373
