,dates,per0229-0000,per0229-0001,per0229-0002,per0229-0003,per0229-0004,per0229-0005,per0229-0006,per0229-0007,per0229-0008,per0229-0009,per0229-0010,per0229-0011,per0229-0012,per0229-0013,per0229-0014,per0229-0015,per0229-0016,per0229-0017,per0229-0018,per0229-0019,per0229-0020,per0229-0021,per0229-0022,per0229-0023,per0229-0024,per0229-0025,per0229-0026,per0229-0027,per0229-0028,per0229-0029,per0229-0030,per0229-0031,per0229-0032,per0229-0033,per0229-0034,per0229-0035,per0229-0036,per0229-0037,per0229-0038,per0229-0039,per0229-0040,per0229-0041,per0229-0042,per0229-0043,per0229-0044,per0229-0045,per0229-0046,per0229-0047,per0229-0048,per0229-0049,per0229-0050,per0229-0051,per0229-0052,per0229-0053,per0229-0054,per0229-0055,per0229-0056,per0229-0057,per0229-0058,per0229-0059,per0229-0060,per0229-0061,per0229-0062,per0229-0063,per0229-0064,per0229-0065,per0229-0066,per0229-0067,per0229-0068,per0229-0069,per0229-0070,per0229-0071,per0229-0072,per0229-0073,per0229-0074,per0229-0075,per0229-0076,per0229-0077,per0229-0078,per0229-0079,per0229-0080,per0229-0081,per0229-0082,per0229-0083,per0229-0084,per0229-0085,per0229-0086,per0229-0087,per0229-0088,per0229-0089,per0229-0090,per0229-0091,per0229-0092,per0229-0093,per0229-0094,per0229-0095,per0229-0096,per0229-0097,per0229-0098,per0229-0099
0,1984-11-11 14:17:42+00:00,,,,179.41744778244907,192.40854803612072,188.03727400694004,178.03070559463356,179.9305110910223,183.98313233613916,190.71442272551576,194.67535745364944,183.91508795225099,156.82386096116696,170.4778709465847,171.01705641862185,185.12268558772087,193.40039362709967,178.51258598227716,183.99942084875522,180.7933827005371,183.2376099399362,194.9900096135808,193.26566638252385,188.51590964047486,188.54517163589853,188.91644957522536,186.862410002323,183.45860088136493,187.06228549877522,188.22584733508614,182.5089675471438,180.1815686924421,184.9083183743135,183.92739517849026,186.12127822731628,182.5949403677708,182.59949361215942,194.57941495285115,200.7264218200295,191.86741871469943,174.20211557262132,176.70213998985588,183.2856892033417,172.93397672342726,170.82031085331803,182.7886421979284,170.86088851408962,177.07759599222874,176.02720818031375,178.8991381033325,171.5269310063863,155.151259206107,174.07746556324224,188.38245687618465,168.74818481838346,154.90325719874542,158.4599189890136,197.47041676293532,206.22689418422897,184.94088556472457,180.83923344080227,172.57150343479213,142.65983572790947,140.1117443431236,164.13177203234386,194.1103064149617,163.98318852184065,167.03041999495662,177.05800258118506,201.0382536256131,191.55715136015166,195.2136071892259,183.06843497551912,173.2633680326498,178.89617805960665,176.31778127711573,179.492013906554,201.34330986457076,195.24766510754387,192.42195961443343,201.64991954649292,180.46822653976858,154.61091087099283,155.95937742000274,164.43075412579313,183.72679475267415,195.1492593672858,183.80249001105923,158.2837407970046,170.54632715048757,182.24484699481553,175.21976907573838,146.96269814713577,167.25717209354238,180.78016606938206,150.55760141693804,157.51196110794393,176.75717538284962,166.88781638082676,178.99251857544613
1,1985-03-03 14:18:15+00:00,,,,207.32036341641185,210.37204012042073,203.93169425466607,196.33783374553394,188.51840819434096,187.14474243083706,192.06780031698787,197.64066098608845,188.70623839587242,183.05949813833894,182.99404632458453,182.41754526166426,195.79225706346693,196.5914401647717,192.15717431728967,193.5656408179263,186.80787158882612,192.4245142832611,199.73065651464452,194.11937372820984,192.79394031879968,197.3067635156094,199.70368835166755,177.8571606385688,171.08770965303978,179.72784829602648,186.4717017325641,199.10077937042004,197.84523195572945,157.81036615775307,146.53617459729568,161.58282319920988,188.21421133491174,195.35736199319808,190.3532578894476,184.42954512857267,181.00604962354294,175.48628506206543,166.86508278963416,162.95331064688696,162.9193569250843,177.8272135279803,175.73025786374404,185.53113019058594,167.2108612925548,156.52279317275236,160.81694340485785,162.64029583340778,167.53051559431356,179.9650686573679,175.00453514399922,174.86717818715047,180.06730964900376,186.93155171191154,193.61813195456133,175.97182783486826,170.43885287199208,165.63105249586874,173.68549319990075,172.8672021874308,170.46983144406994,171.19505636243866,173.05903544721738,170.64967655564902,171.06499690983617,174.4194489861392,177.61635742233486,179.77587968441077,185.51556688293078,181.63503094849415,180.49950025610576,190.07837292798118,186.26039375083755,184.38014709373937,196.9995460940554,197.81462964870164,183.9548157422599,177.3231254520671,170.76133378852268,157.94846086856973,172.19858511107176,194.99349870753167,188.80308607893272,185.04359153026314,175.12939074400344,179.31821229373156,178.67580350116873,174.15383712027486,169.97938926910354,165.42187162728325,164.95148511507008,166.37934792668977,164.99625463491753,167.13127535638478,168.6383337332289,172.49772521809984,189.00918692347315
2,1985-03-19 14:18:14+00:00,,,,,,173.92188292932133,167.26754896318127,174.67418817148018,182.90423782926104,188.5509157655373,184.59189828660774,179.08770692147286,173.40316162015174,171.05081473410016,176.5403541869618,176.1589553028731,169.94712990484692,177.33695191515153,176.06281376115092,180.21917040189498,179.48634634951804,181.93475946846286,185.73660528542302,172.55325551596866,177.773920586987,179.2881000422477,181.9918354131255,167.80009912306974,169.65700278264174,169.61991745031435,180.45119029095517,179.52594760327588,188.1058359896639,179.89917702975706,167.8597721952901,153.3315746783417,160.38891032973714,179.457444763508,180.57753350539974,175.88278559635148,162.57894776898087,164.78763360404992,150.39378273704727,137.61983216604182,151.16213333826815,146.22045023575714,157.64178933187043,170.44116798980676,165.51159476591167,146.35067616333228,146.90357396963955,153.22821077853445,149.08549064608457,149.45662836533774,141.2038652065246,147.64473661733462,160.8853440753487,158.2665157987761,164.0459057839459,165.04264737156257,156.18598115104226,160.83971211563332,159.5986736154138,158.51765640284935,166.73424308388272,164.72378380490417,162.06282536283686,160.75378093785264,176.38185084552956,176.1035828062522,173.3701469474937,171.23316512911816,171.87572621573892,175.34229000390638,,153.25110688994837,177.9599069220614,175.13367936807208,169.1718534953074,164.51708810858992,175.96988524319548,177.4922657703007,166.25208223651168,160.87157267447503,174.5976206484926,175.01120623736603,161.62807187880694,157.6461728348666,169.89117999133094,163.6312752668298,160.75060245187385,166.63102763891465,159.0892858845804,172.62308147402504,174.84927700186407,159.70166909175583,157.6864312386265,170.07097284556048,,153.0594571207032
3,1987-02-21 14:08:52+00:00,102.47360611597908,164.4740364462204,,182.3850467852939,203.24481437869252,218.86437768170327,205.34425141199853,165.86402743303645,169.2403591735654,200.80587864754,198.66469549048742,188.18738068558528,187.46374076650642,189.00527640623667,202.21037433951085,197.37951256013537,192.14706061467828,204.85334385913427,182.97881957328298,175.8636564077422,195.97506589413945,179.5919960248669,192.9591852807931,197.98342237452923,211.2454835694533,204.3719843891796,196.8175529464315,193.24446844343544,188.1429555165132,189.23469036018224,177.64918496440373,175.52779259970168,211.95229144401023,212.14835516910145,209.47580321828718,181.0998192103673,163.73748253228837,182.913402027323,203.40922182759158,,188.46531559437423,172.4214223178738,200.28967595070867,191.06001868378053,186.85082611013718,,197.01835326146596,193.2831997856539,188.66772942934773,,174.5137071643086,170.4766006427536,222.05396861927628,,178.63491140335407,147.23378519529115,179.12634274077703,201.70050391166518,180.32856301909072,157.39955124658974,165.20959996408544,,208.25366892768164,183.88199493447482,145.53578637604377,152.51858217136058,184.96923856322832,193.1838429434244,186.1790056719998,188.0837936878359,199.73653805420747,205.54452864097175,,,,,,178.96314167421218,160.24580167538178,183.78207344967012,171.155315351822,183.22740231477604,217.21032371859968,,190.1122479144044,179.41935105144285,167.6725730160839,172.2858133491875,188.70458649498423,194.59687111740288,159.60895739174862,173.1706946857139,197.75432300514353,179.32824074802508,150.37756430143628,165.6659786356979,160.59907255247688,194.66694212405753,183.42771083695715,
4,1987-12-06 14:16:14+00:00,65.07988767094385,130.32378570310235,132.19366277313256,150.364179384006,179.6139040343905,179.48980881245163,182.75819535694777,190.01346234335327,178.3335814991953,160.84407839631166,155.75056576645596,165.4986415018712,160.87695585570955,162.1466809447721,171.86007175869233,161.80001661670514,170.6689076296001,163.0166960115045,160.58544932619463,170.91305749475785,186.60278657183397,182.32670446260397,172.10483736892954,172.29727920053057,167.68927046929463,170.37054578639749,172.53560490298912,175.0557995806336,173.00912671026163,149.24581451225592,148.070579186339,152.97253813425397,180.4775896443893,198.357456294909,198.17620917723633,191.79404857386226,176.6564070963703,160.5399263798007,,140.98859818089028,156.1049222378581,170.99098769720882,182.84867302826666,192.18764695235734,168.27587537751882,146.04436047438426,,166.55240867653515,160.4601785298387,153.16876358411042,156.9403575714084,193.05592034752573,188.94901829463646,146.31187605937006,,134.17691723923966,150.69337153317986,166.31330086544125,180.60078282733764,174.86043059150268,149.01716575372976,155.56538719599885,176.26273447365338,184.43467540656803,152.3554732701789,131.2768949002953,,147.28361614270636,157.54397118589182,172.47772548538734,184.73991199794742,179.16109189660526,154.12733758446618,165.3902879399212,165.09469462274345,166.96560733494198,173.4827919239803,168.09755397053237,172.49387274217702,162.24581842381573,160.43958128350312,170.70883581635445,183.0040688190343,150.57449120567674,,152.87669096952152,146.86712351832153,163.3489093630192,161.41128275735076,146.3894952073714,165.72181478708302,160.39668530964389,,150.6956158326039,163.00487264098473,141.34896787767235,137.4935253194623,,,154.82807759569687
5,1988-02-08 14:17:20+00:00,85.34971991710313,88.54656296459925,122.32374269242268,163.9014513649651,176.34712794260085,181.87947778615347,201.53338323455347,192.21867532004316,182.2262723084895,176.66880209195062,181.94424395904502,179.68057014175133,166.80242834856693,167.65080116144009,189.93421163455633,177.48591954901318,177.00864486591882,197.49644492282883,201.31568458351973,158.74643016502228,163.24897165303082,191.875103445267,200.58549591942764,200.0926908118012,184.12225268645943,178.86541976423177,185.13972224874237,182.06811725238163,176.8617028413983,165.54702145768016,170.9885870539587,183.9468810705022,204.04343245968053,223.96513726801555,225.27042718772077,213.40211189229575,192.43443523331598,197.6985436819781,216.03183194835674,189.95965212186348,171.91627620696238,178.3899616276827,197.30068088806038,192.0266947117018,180.75611446991746,192.01344173065527,214.7645893819,196.2222953468921,161.92352644217016,167.88734714792054,205.47217192158345,210.79743914266237,182.09517738637555,177.33539745123687,203.3884646483209,205.65556859826495,165.600598524828,132.74418355017062,170.78880684779526,203.89827772986584,205.4814589313209,176.78254034349465,152.64817556367717,178.28256784957944,187.95043099318212,175.03433491510748,176.20898692173606,179.44445803515748,168.64595592160924,168.65540707845452,178.96982756499108,,219.99963779122817,200.80844819783368,201.40466179699058,211.9272707964831,193.90454819277272,157.1018031826934,165.60516010334808,175.1448027265222,167.6103564673255,173.73562962844358,165.75377526222977,196.71244389688266,214.56146679725603,184.75678200224024,176.6326971093978,186.29999585318598,166.22568084410034,150.99321728068253,176.60375748631043,195.4515468458896,200.17235810631308,189.2956802793222,177.18628007782564,177.53855716911252,190.37306414477158,187.6835551325504,188.91076359644555,195.17118763791373
6,1988-02-24 14:17:33+00:00,80.30941024822665,111.61757109855691,145.68045472890145,170.41974658002366,177.03225128552063,182.3785711066572,189.04937257440417,196.21479169488788,201.09612538906308,194.02141028578166,190.36214437242074,186.14001630239164,180.65416071741964,170.55871554191282,169.69337693986353,183.95169823542705,183.9585509287251,181.80161594850586,192.48091210120947,179.16637515069672,170.54208872161263,180.4156446683541,198.56424391863123,197.64297946001005,193.93905902411228,189.07787794608657,185.39023572611237,191.4939710474013,193.6201701113693,190.8119717369581,170.7161209135558,166.13607633372897,186.74250637352588,209.83599602388693,218.4512194183177,218.1963803714095,198.6938799319895,192.99866302198205,204.25600475166078,199.4565589257973,191.86989371048435,182.69658519845262,174.48298554766978,179.780861672448,183.55672745645245,187.0425035478941,202.61391497122938,201.58908463509624,176.90438690366653,169.86362236075985,202.27515901586162,203.89246485798546,193.0436763800048,179.79755023914447,189.830735111176,208.46704098133924,186.33015355880593,155.85320023973122,167.14735200131946,194.6997336290637,211.66327373685778,190.26931239329502,168.2670958689327,160.77362675571908,169.51649426384395,191.19352535636165,175.47083387968036,182.65712524121227,186.82710557825106,191.64610964027804,147.84763502764926,157.55635808050528,220.5180452184435,211.83726067015652,185.69338426517317,196.6998186434896,213.77259998215453,171.29891072949488,162.07140352129466,167.63370719383772,164.3749554269246,161.91186435634796,148.84584016444205,188.11906347395106,203.35302556803123,189.73145034198978,182.38159530671453,168.05363288959268,175.40051891857928,165.08607187270837,150.85606256444981,179.9637358063518,199.57865312482812,187.01886760611143,189.1251924204588,167.26548327281154,172.0146692680334,195.18508160103454,192.9911894479949,201.5553772113071
7,1988-03-11 14:17:43+00:00,95.71018925416072,130.80020077260644,145.18658478902952,159.4542609475979,176.45553714302665,187.50305274964933,188.25369224950865,188.78382108577304,185.91062698808517,187.6887990736587,,158.52035310970507,195.60223160960965,193.8147210475056,173.7292284382483,168.38469444117237,169.82301789954374,177.09233208808726,186.3148533724264,184.94326362564638,183.54916021850192,177.60114798249543,178.38355011597326,178.840528681029,185.53915970279456,192.3509161774526,182.05382736112588,178.0928367428271,188.18252559134152,195.3400789186859,187.34015618082088,163.98627350436783,157.42141288411173,170.27925289865863,194.0448749691891,208.07204456281957,207.3126745509008,204.4995429706294,200.41222754176175,200.27247912415896,196.4921810477137,182.74995190205306,189.32638257319985,192.38478731707647,183.37466276701966,171.58118947754843,178.07680239053786,199.35408062231554,186.36185035171633,162.72007181119972,191.0241587818764,215.77921264203837,204.56824614110246,179.49333903303543,170.936989006366,179.71757498116082,199.4817936297504,175.2990482062567,163.7623318913034,171.8078850144367,197.80835860847696,192.02907943926994,193.49752304647333,179.58903411339762,161.6870890479195,160.45894412321988,184.5593095284792,188.40737135282973,177.9943956575475,158.60963529916182,,198.48840422637966,223.4893259180717,236.90203647898468,220.70564441769093,178.36255728692026,199.99393584007427,204.4660424027139,165.75569722245362,175.68501803832496,168.76560111414645,168.59970983300843,148.84846383532363,178.91735261926368,202.51611672669435,198.63643868977647,190.136359920728,183.64222769668567,179.5816496761704,184.37821702626758,164.03411350020332,155.2706986397299,198.78864138539194,183.60883103477423,185.18319053358056,168.47730380695947,178.76954163519167,183.65223346488898,,196.47409241907883
8,1988-03-27 14:17:51+00:00,97.99054991654111,134.15883441500392,144.97343592158893,142.03721859586895,161.372259647306,167.3777165794305,166.0616769795596,171.5003870283621,171.81851748080757,174.27271228497,173.851510793763,179.79031770530497,181.34603234094698,185.3426728153263,185.42216822248736,197.58295095134247,190.26385772899647,169.67076898593746,165.097235216551,174.06201729816806,174.8329787779893,170.89922131604382,175.08517889272142,180.40636796243558,182.75397739402206,183.61398096896437,178.53117174076343,186.65662213190333,188.58068744158516,190.14950873347112,196.88438083107832,194.39658305255762,198.53937055343133,179.56597983413482,168.01733726959296,170.81483880610472,185.32821387899654,195.84766421603146,200.65436364372448,187.6923767154716,185.90497324831597,177.6112361560792,174.54577214005158,199.8603378901184,203.50765341180517,179.24845777592634,161.30062424167323,169.15014707038648,177.17213309566685,187.3815074995632,191.18345323892697,210.45875917279534,211.32432143259962,205.36656041225336,199.2097310417401,158.482789553143,163.96919601864496,166.52089596167284,175.8863136098979,163.74692017402242,165.6187781904113,178.58461758063402,179.3174856175105,191.1095027338597,194.1309461533769,166.4021662138246,154.11048050256636,162.8108865032297,164.62162694505332,146.87433544308826,,189.05854477036775,191.57476174654641,215.98854657357265,227.13470503590582,198.97219912786176,178.58094290387896,181.6680733562314,188.58723093502365,163.78790946662392,157.59798352075035,163.60544263798926,158.15547599415584,156.6890620019795,176.50640779976538,180.15416882403002,171.34773590685083,179.09151332438228,174.99436514664654,169.15709231848848,169.17249070259794,170.36574898826552,178.2360341452562,190.64482426064984,169.4357446477489,188.37930051058095,177.77445836283744,174.91829308123067,183.34375587702266,175.8479870967565
9,1988-06-15 14:18:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
