,dates,per0229-0000,per0229-0001,per0229-0002,per0229-0003,per0229-0004,per0229-0005,per0229-0006,per0229-0007,per0229-0008,per0229-0009,per0229-0010,per0229-0011,per0229-0012,per0229-0013,per0229-0014,per0229-0015,per0229-0016,per0229-0017,per0229-0018,per0229-0019,per0229-0020,per0229-0021,per0229-0022,per0229-0023,per0229-0024,per0229-0025,per0229-0026,per0229-0027,per0229-0028,per0229-0029,per0229-0030,per0229-0031,per0229-0032,per0229-0033,per0229-0034,per0229-0035,per0229-0036,per0229-0037,per0229-0038,per0229-0039,per0229-0040,per0229-0041,per0229-0042,per0229-0043,per0229-0044,per0229-0045,per0229-0046,per0229-0047,per0229-0048,per0229-0049,per0229-0050,per0229-0051,per0229-0052,per0229-0053,per0229-0054,per0229-0055,per0229-0056,per0229-0057,per0229-0058,per0229-0059,per0229-0060,per0229-0061,per0229-0062,per0229-0063,per0229-0064,per0229-0065,per0229-0066,per0229-0067,per0229-0068,per0229-0069,per0229-0070,per0229-0071,per0229-0072,per0229-0073,per0229-0074,per0229-0075,per0229-0076,per0229-0077,per0229-0078,per0229-0079,per0229-0080,per0229-0081,per0229-0082,per0229-0083,per0229-0084,per0229-0085,per0229-0086,per0229-0087,per0229-0088,per0229-0089,per0229-0090,per0229-0091,per0229-0092,per0229-0093,per0229-0094,per0229-0095,per0229-0096,per0229-0097,per0229-0098,per0229-0099
0,1984-11-11 14:17:42+00:00,,,,180.12201293659692,193.4419102622042,189.00605109389332,179.32240837723793,181.33964139931797,185.5331756752644,191.74778495159924,195.86769848374578,185.32421826054664,158.3739043002922,172.2001413233905,172.5670997577471,186.8449559645267,194.9504369662249,179.54594820836064,185.54946418788046,182.51565307734293,184.64674024823185,196.39913992187647,194.4580074126202,189.7082506705712,189.5139487228518,190.02362338888625,188.05475103241935,184.65094191146127,188.47141580707088,189.77589067421138,183.91809785543947,181.90383906924794,186.45836171343873,185.33652548678592,187.41298100992066,184.14498370689603,184.32176398896524,196.30168532965698,202.01812460263386,193.27654902299508,175.30928938628222,177.73550221593936,184.83573254246693,174.4840200625525,172.75786502722457,184.08034498053277,172.05322954418597,178.26993702232508,177.577251519439,180.44918144245773,173.24920138319212,156.87352958291282,175.79973594004807,190.32001105009118,170.68573899229,156.62552757555125,160.18218936581943,198.66275779303166,207.33406799788986,186.35001587302023,182.13093622340665,174.12154677391737,144.3821061047153,141.66178768224884,165.54090234063952,195.4020091975661,165.27489130444502,168.75269037176244,178.9955567550916,202.97580779951963,193.1071946992769,196.93587756603173,184.3601377581235,174.3705418463107,180.3053083679023,178.25533545102226,181.21428428335983,202.75244017286641,196.65679541583953,193.8310899227291,203.05904985478858,182.01826987889382,156.16095421011806,157.50942075912798,166.36830829969966,185.6643489265807,196.55838967558145,185.0941927936636,159.3909146106655,171.83802993309195,183.43718802491188,176.51147185834276,148.25440092974014,168.66630240183804,182.3302094085073,152.10764475606328,158.8036638905483,178.47944575965545,169.10216400814852,181.20686620276788
1,1985-03-03 14:18:15+00:00,,,,205.50909172096445,207.7155083004312,201.44119567342588,193.01716897054703,184.89586480344616,183.15994470085275,189.41126849699833,194.57543196302362,185.0836950049776,179.07470040835463,178.56649329126864,178.43274753167995,191.36470403015105,192.6066424347874,189.50064249730013,189.580843087942,182.38031855551023,188.80197089236628,196.10811312374972,191.054144705145,189.72871129573485,194.8162649343692,196.85740425882162,174.79193161550398,168.02248062997495,176.10530490513167,182.4869040025798,195.47823597952524,193.41767892241356,153.82556842776876,142.91363120640088,158.26215842422297,184.22941360492743,190.9298089598822,185.92570485613172,181.10888035358576,177.38350623264813,172.6400009692195,164.20855096964462,158.96851291690265,158.93455919509998,172.8462163654999,172.40959308875713,182.4659011675211,164.14563226948997,152.53799544276805,156.83214567487354,158.2127428000919,163.10296256099767,175.53751562405202,170.02353798151884,169.8861810246701,175.63975661568787,182.50399867859565,190.5529029314965,173.12554374202233,166.81630948109728,162.31038772088183,169.70069546991644,168.4396491541149,166.48503371408563,167.57251297154386,169.73837067223047,167.3290117806621,166.63744387652028,169.43845182365882,172.63536025985448,175.79108195442646,181.0880138496149,178.31436617350724,177.65321616325983,186.45582953708637,181.27939658835717,179.95259406042348,193.3770027031606,194.19208625780684,180.3322723513651,173.7005820611723,166.77653605853837,153.96366313858542,168.21378738108746,190.0125015450513,183.82208891645234,181.42104813936834,171.80872596901654,176.47192820088563,175.35513872618182,171.08860809721003,166.65872449411663,162.10120685229634,161.32894172417528,162.39455019670547,161.01145690493323,163.81061058139787,164.21078069991302,166.805157032408,183.3166187377813
2,1985-03-19 14:18:14+00:00,,,,,,174.81578138002024,168.45941356411313,175.9744040997695,184.33447535037928,189.50440744628278,185.69208099516024,180.38792284976216,174.83339914126998,172.63996753534266,177.97059170808004,177.7481081041156,171.37736742596516,178.29044359589702,177.49305128226916,181.8083232031375,180.78656227780735,183.23497539675216,186.83678799397552,173.65343822452115,178.66781903768592,180.30969827161786,183.092018121678,168.90028183162224,170.95721871093104,171.0501549714326,181.75140621924447,181.1151004045184,189.53607351078213,181.19939295804636,169.05163679622197,154.76181219945994,161.97806313097965,181.0465975647505,181.7693981063316,177.1830015246408,163.60054599835104,165.7411252847954,151.82402025816552,139.05006968716006,152.94993023966595,147.412314836689,158.74197204042292,171.54135069835925,166.9418322870299,147.78091368445052,148.49272677088206,154.81736357977695,150.67464344732707,151.24442526673553,142.9916621079224,149.23388941857712,162.47449687659122,159.3666985073286,165.06750401331607,166.34286329985187,157.37784575197412,162.26994963675156,161.1878264166563,159.9478939239676,168.03445901217202,165.91564840583604,163.25468996376873,162.34293373909514,178.16964774692735,177.89137970765,174.80038446861195,172.82231793036067,173.0675908166708,176.36388823327655,,155.03890379134617,179.5490597233039,176.43389529636138,170.4720694235967,165.81730403687922,177.27010117148478,178.92250329141893,167.68231975762993,162.30181019559328,176.3854175498904,176.79900313876382,162.92828780709624,158.83803743579847,170.9127782207011,164.82313986776165,161.85078516042634,167.8228922398465,160.28115048551226,173.92329740231435,176.2795145229823,161.13190661287408,158.87829583955838,171.66012564680298,,155.10265357944354
3,1987-02-21 14:08:52+00:00,101.46446009791848,162.4557444100992,,181.19241967304046,201.49562794738748,217.2245154023548,203.15776837286722,163.47877320852956,166.61657952660784,199.05669221623495,196.6464034543662,185.8021264610784,184.83996111954886,186.08996568739494,199.5865946925533,194.46420184129363,189.52328096772072,203.10415742782922,180.35503992632542,172.94834568890047,193.58981166963255,177.20674180036,190.94089324467188,195.96513033840802,209.60562129010484,202.49785606992418,194.7992609103103,191.22617640731423,185.75770129200632,186.61091071322468,175.26393073989684,172.61248188085995,209.32851179705267,209.76310094459456,207.28932017915588,178.47603956340973,160.82217181344663,179.99809130848126,201.22273878846028,,186.5911872751188,170.67223588656876,197.6658963037511,188.43623903682297,183.57110155144022,,195.00006122534475,191.26490774953268,186.04394978239017,,171.59839644546688,167.56128992391186,219.13865790043454,,175.3551868446571,144.3184744764494,176.2110320219353,199.68221187554397,178.4544346998353,155.01429702208284,163.02311692495414,,205.3383582088399,181.25821528751726,143.15053215153688,150.33209913222927,182.782755524097,190.26853222458266,182.89928111330283,184.80406912913895,197.1127584072499,202.62921792213,,,,,,176.5778874497053,157.8605474508749,181.39681922516323,168.7700611273151,180.60362266781848,214.58654407164212,,186.83252335570745,176.1396264927459,165.287318791577,170.0993303100562,186.8304581757288,192.41038807827158,157.5906653556274,170.9842116465826,195.56783996601223,176.9429865235182,147.75378465447872,163.04219898874035,158.41258951334558,191.7516314052158,179.67945419844634,
4,1987-12-06 14:16:14+00:00,65.48130574971118,131.12662186063702,132.84596715112949,150.83858256800377,180.30969537092054,180.14211319044855,183.62793452761034,190.9622687113488,179.3772685039904,161.5398697328417,156.55340192399063,166.44744786986672,161.92064286050464,163.30633317232218,172.90375876348742,162.95966884425522,171.7125946343952,163.71248734803456,161.62913633098972,172.07270972230793,187.5515929398295,183.2755108305995,172.9076735264642,173.10011535806524,168.34157484729155,171.11603650410825,173.3384410605238,175.85863573816826,173.95793307825716,150.289501517051,149.01938555433452,154.13219036180405,181.5212766491844,199.30626266290454,199.0459483478989,192.83773557865734,177.81605932392037,161.6995786073508,,141.9374045488858,156.85041295556886,171.68677903373887,183.89236003306175,193.23133395715243,169.58048413351267,146.91409964504683,,167.35524483406982,161.50386553463377,154.2124505889055,158.1000097989585,194.2155725750758,190.10867052218654,147.61648481536392,,135.33656946678974,151.85302376072994,167.11613702297592,181.3462735450484,175.8092369594982,149.88690492439233,156.60907420079394,177.42238670120346,185.47836241136312,153.30427963817442,132.14663407095787,,148.44326837025645,158.84857994188567,173.7823342413812,185.7835990027425,180.32074412415534,154.99707675512875,166.13577865763196,166.04350099073898,168.27021609093583,174.64244415153038,169.0463603385279,173.44267911017255,163.19462479181126,161.38838765149865,171.75252282114954,184.0477558238294,151.61817821047183,,154.18129972551537,147.81592988631706,164.21864853368177,162.15677347506153,147.25923437803397,166.5246509446177,161.26642448030645,,151.64442220059942,164.04855964577982,142.39265488246744,138.36326449012486,,,156.31905903111843
5,1988-02-08 14:17:20+00:00,85.76417209487995,89.3754673201529,122.99722748131002,164.3912584841559,177.065511717414,182.55296257504082,202.43136295306994,193.19828955842476,183.30384797070926,177.3871858667638,182.77314831459867,180.66018438013293,167.88000401078668,168.84810745279538,191.01178729677608,178.68322584036846,178.08622052813857,198.214828697642,202.39326024573947,159.94373645637756,164.22858589141242,192.8547176836486,201.4144002749813,200.92159516735484,184.79573747534678,179.63511666581732,185.96862660429602,182.89702160793527,177.8413170797799,166.6245971198999,171.9682012923403,185.1441873618575,205.12100812190027,224.94475150639715,226.16840690623724,214.4796875545155,193.63174152467127,198.89584997333338,216.9298116668732,190.93926636024509,172.68597310854793,179.10834540249587,198.37825655028013,193.10427037392154,182.10308404769214,192.91142144917174,215.59349373745366,197.05119970244576,163.0011021043899,168.96492281014028,206.66947821293874,211.99474543401766,183.29248367773084,178.68236702901154,204.73543422609558,206.85287488962024,166.7979048161833,133.57308790572426,171.5585037493808,204.87789196824744,206.37943864983737,177.8601160057144,153.84548185503246,179.36014351179918,188.93004523156372,175.93231463362395,177.10696664025252,180.64176432651277,169.99292549938392,170.0023766562292,180.04740322721082,,220.89761750974463,201.57814509941923,202.38427603537218,213.27424037425777,195.101854484128,158.081417421075,166.58477434172968,176.1244169649038,168.5899707057071,174.81320529066332,166.8313509244495,197.7900195591024,215.9084363750307,186.10375158001492,177.6123113477794,187.19797557170244,166.9953777456859,151.891196999199,177.43266184186407,196.34952656440606,201.07033782482955,190.2752945177038,178.2638557400454,178.61613283133227,191.27104386328804,188.88086142390569,190.45015739961661,196.7105814410848
6,1988-02-24 14:17:33+00:00,79.31770787935662,109.63416636081682,144.06893837948763,169.2477346895409,175.31330051281256,180.7670547572434,186.90068410851907,193.87076791392232,198.51769923000097,192.3024595130736,188.37873963468067,183.7959925214261,178.07573455835754,167.69379758739936,167.11495078080142,181.0867802809136,181.38012476966298,180.08266517579779,189.90248594214736,176.30145719618326,168.19806494064707,178.07162088738855,196.58083918089116,195.65957472226998,192.32754267469846,187.23614497532793,183.4068309883723,189.51056630966121,191.27614633040375,188.233545577896,168.37209713259026,163.2711583792155,184.16408021446378,207.49197224292138,216.3025309524326,215.6179542123474,195.82896197747604,190.1337450674686,202.10731628577568,197.11253514483175,190.0281607397257,180.97763442574455,171.90455938860768,177.2024355133859,180.3336947576248,184.893815082009,200.6305102334893,199.60567989735617,174.32596074460443,167.28519620169774,199.41024106134816,201.027546903472,190.17875842549134,176.57451754031683,186.60770241234837,205.60212302682578,183.46523560429247,153.86979550199115,165.30561903056082,192.35570984809814,209.51458527097267,187.69088623423292,165.40217791441924,158.19520059665697,167.1724704828784,189.04483689047655,173.32214541379525,179.7922072866988,183.60407287942343,188.4230769414504,145.26920886858716,154.69144012599182,218.3693567525584,209.99552769939788,183.3493604842076,193.47678594466197,210.90768202764107,168.95488694852932,159.7273797403291,165.28968341287217,162.03093164595904,159.33343819728586,146.26741400537995,185.54063731488895,200.1299928692036,186.50841764316215,180.03757152574897,165.90494442370758,173.55878594782064,162.93738340682327,148.87265782670974,177.8150473404667,197.42996465894302,184.67484382514587,186.5467662613967,164.68705711374943,169.8659808021483,192.32016364652108,189.30772350647763,197.87191126978982
7,1988-03-11 14:17:43+00:00,95.3057782873169,129.9913788389188,144.5294169679083,158.9763207140552,175.75455813383067,186.8458849285281,187.37746848801368,187.82794061868762,184.8591584742912,186.98782006446274,,157.56447264261965,194.55076309581568,192.64642269884564,172.67775992445434,167.2163960925124,168.77154938574978,176.39135307889129,185.26338485863243,183.77496527698642,182.5932797514165,176.64526751541,177.5747281822856,178.03170674734136,184.88199188167334,191.59986723902836,181.24500542743823,177.28401480913945,187.2266451242561,194.28861040489193,186.38427571373546,162.81797515570787,156.36994437031777,169.3233724315732,193.16865120769413,207.0205760490256,206.14437620224084,203.33124462196943,199.53600378026678,199.31659865707354,195.74113210928945,182.04897289285708,188.2749140594059,191.3333188032825,182.06032712477722,170.70496571605347,177.2679804568502,198.54525868862788,185.31038183792236,161.66860329740575,189.85586043321644,214.6109142933784,203.3999477924425,178.17900339079299,169.62265336412355,178.54927663250086,198.31349528109044,174.49022627256906,163.01128295287916,170.85200454735127,196.932134846982,190.97761092547597,192.32922469781337,178.53756559960365,160.73120858083408,159.5827203617249,183.68308576698422,187.23907300416977,176.68006001530506,157.29529965691938,,197.3201058777197,222.61310215657673,236.15098754056044,219.7497639506055,177.04822164467782,198.8256374914143,203.51016193562847,164.7998167553682,174.72913757123953,167.80972064706103,167.54824131921447,147.79699532152966,177.86588410546972,201.2017810844519,197.32210304753403,189.1804794536426,182.7660039351907,178.83060073774615,183.5019932647726,163.22529156651566,154.39447487823492,197.91241762389697,182.6529505676888,184.1317220197866,167.4258352931655,177.8933178736967,182.48393511622902,,194.97199454223033
8,1988-03-27 14:17:51+00:00,96.68183997787354,131.54141453766877,142.8467822712541,140.49056139562543,159.10382908694888,165.2510629290957,163.22613877911317,168.4070726278751,168.41587164027186,172.00428172461287,171.23409091642785,176.69700330481797,177.94338650041126,181.56195521473106,182.01952238195165,193.80223335074723,186.86121188846076,167.40233842558033,161.6945893760153,170.28129969757282,171.7396643775023,167.80590691555682,172.46775901538626,177.78894808510043,180.62732374368724,181.183519654296,175.91375186342827,184.03920225456818,185.48737304109815,186.7468628929354,193.79106643059131,190.61586545196238,195.1367247128956,176.47266543364782,165.18179906914654,167.412192965569,181.5474962784013,192.06694661543622,197.81882544327806,184.5990623149846,183.4745119336476,175.34280559572207,171.14312629951587,196.45769204958268,199.25434611113553,176.41291957547992,158.68320436433808,166.53272719305133,173.76948725513114,183.9788616590275,187.40273563833173,206.6780415722001,207.54360383200438,201.11325311158373,194.95642374107047,154.70207195254775,160.18847841804973,163.90347608433768,173.45585229522953,160.65360577353542,162.78323998996487,175.1819717400983,175.53676801691526,187.706856893324,191.0376317528899,163.56662801337816,151.27494230211994,159.03016890263447,160.3683196443837,142.62102814241862,,185.2778271697725,188.7392235461,213.55808525890427,224.04139063541882,194.71889182719212,174.80022530328372,178.5747589557444,185.49391653453665,160.6945950661369,154.50466912026334,160.20279679745354,154.75283015362012,153.28641616144378,172.25310049909575,175.9008615233604,168.25442150636383,176.25597512393585,172.56390383197817,166.32155411804206,166.5550708252628,167.5302107878191,175.4004959448098,187.55150986016284,166.03309880721318,184.97665467004524,174.938920162391,171.13757548063543,178.48283324768593,170.98706446741977
9,1988-06-15 14:18:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
