,dates,chi0283-0000,chi0283-0001,chi0283-0002,chi0283-0003,chi0283-0004,chi0283-0005
0,1985-07-27 14:08:53+00:00,218.56222781586376,204.9160553969615,216.20054916067855,217.46205430942067,207.62797109922,200.43157738300025
1,1986-02-04 14:05:59+00:00,222.15350627141925,207.99873279784904,209.026181114243,218.31827607928597,210.25287022136564,206.38102764963156
2,1986-07-30 14:01:16+00:00,212.04024315575097,204.58165311922863,207.13408369777463,209.39772020461982,201.50457870784314,
3,1986-08-31 14:00:04+00:00,204.56652254480395,195.00266232388114,203.44937903740163,214.03444318256263,195.8929252221222,196.05185928027748
4,1986-11-03 13:58:22+00:00,224.09864469050376,201.7742799080106,210.72401431894548,218.80365041454417,203.69674362527897,206.68849299763173
5,1987-01-06 13:58:30+00:00,203.79534239260067,196.3377725184648,199.87334821474832,205.3685591017826,,
6,1987-02-07 13:59:33+00:00,220.07707899455738,205.84306349637632,210.10232125094194,211.67025188637072,212.60861055226212,202.47809493566456
7,1987-03-27 14:01:21+00:00,227.56492844365908,217.21667857936333,218.04456940681993,219.50015697406047,218.66748886216257,218.5579989540104
8,1987-11-06 14:06:56+00:00,203.97857822763106,203.55560396407083,213.46416954548533,219.3314300681693,246.6674499759757,219.35810948028296
9,1988-02-26 14:08:48+00:00,229.9217316397912,223.37469631810077,228.7733396666313,237.3116410811897,138.26341884870553,244.14174944836716
10,1988-03-13 14:09:21+00:00,208.42821284432358,,,222.97603580044984,138.1786271979956,
11,1988-03-29 14:09:05+00:00,232.30879930894284,206.9838144929164,216.46907055352554,234.5113510341541,146.12309073210702,
12,1988-04-30 14:09:16+00:00,217.74955870013065,202.5079975616347,214.1977876573232,231.6811459422562,139.84766183498834,
13,1988-05-16 14:09:51+00:00,212.45358561401108,207.1951540841296,209.54207521466114,225.2685613068584,135.52396746807142,
14,1988-06-01 14:09:57+00:00,222.67334231874602,214.474427552924,218.90978303297157,229.4215455294299,136.53895517742038,
15,1988-07-03 14:09:43+00:00,221.1378484252352,203.45196730127606,201.76602678439664,222.086173961221,233.29129364200614,
16,1988-07-19 14:10:09+00:00,225.9219610030101,208.58743222076774,204.68005374139253,231.42707078053897,232.37772753014193,
17,1988-08-04 14:10:11+00:00,239.614650351548,219.02263527342623,212.00128260445288,240.52641253123642,239.42451924938788,221.53673915246333
18,1988-08-20 14:09:48+00:00,217.6520235928632,208.09850401013594,207.17866202758907,214.22543162363868,225.49825997738048,228.90286565346523
19,1988-09-05 14:09:51+00:00,217.830725598311,213.2243546912525,209.8115552061979,222.3084929865769,221.4925052475211,222.629842745485
20,1988-10-23 14:10:00+00:00,,,194.86111703390677,201.30751955851144,,
21,1989-01-11 14:09:16+00:00,224.06702701182226,200.14725527055253,211.35474440905196,208.57251633640868,219.66589036570866,
22,1989-02-28 14:08:50+00:00,224.353976699499,197.97252367810813,211.51567237915128,214.62753734314273,230.74938949477618,209.5967715057548
23,1989-04-17 14:08:04+00:00,220.40496706424813,200.93945436270337,211.81662141770207,213.90310873710516,216.86489520371754,211.27606412661743
24,1989-06-04 14:07:41+00:00,217.9790890893014,203.77160612510357,209.87089597564866,208.96439049216326,,
25,1989-08-23 14:05:35+00:00,206.297930664305,205.5066152391132,213.25182729217858,214.64082582901747,220.89115150105016,
26,1989-09-24 14:04:47+00:00,207.6354174981133,204.4079641186104,208.18743747179866,227.54480407538125,222.2604512838494,
27,1989-10-10 14:04:51+00:00,203.8651002985066,202.62062855114212,205.71045234370138,213.7307189506358,212.26656599393465,
28,1989-12-13 14:02:35+00:00,225.4990203159577,195.93278751986892,209.12482422039773,210.4161435803009,216.96264405154426,
29,1989-12-29 14:02:29+00:00,214.2289877073306,192.63121465225692,188.89067631637215,204.95311166281638,212.53766809299964,
30,1990-03-03 13:59:59+00:00,209.99388703153113,202.43320501248994,205.34510814842136,210.79536106268893,227.38542250832455,209.46894803062895
31,1990-05-06 13:59:13+00:00,215.97322963577605,219.31120900562254,207.09190998646227,222.06085800462935,222.49217748511774,213.62028237881754
32,1990-05-22 13:59:40+00:00,212.2676971708235,205.13668533347658,203.72152691006283,,,
33,1990-06-07 13:59:38+00:00,224.43710783706328,218.99242922772862,204.99351213847874,208.67998385646854,227.1699611940327,212.42466441795557
34,1990-06-23 13:59:37+00:00,215.53733045816432,207.80233993978294,203.088147888343,217.2360214337184,212.41511802293343,
35,1990-07-09 13:59:11+00:00,220.3375943237511,212.57329756531365,211.46669881513117,216.2555448990775,220.66225565121033,206.78461692426967
36,1990-07-25 13:59:07+00:00,223.47966598381336,215.1105237979675,213.09300369472274,219.21615513643275,220.20464023152675,122.04935512080922
37,1990-09-11 13:59:18+00:00,214.11521208273737,208.76117464988553,216.19182201335897,219.11426152135436,215.0784126137689,115.52014825625635
38,1990-10-29 13:58:54+00:00,219.5787717981078,209.4878303220621,211.68375322183755,211.40958293664838,203.79202934912786,117.58728860796498
39,1990-11-14 13:58:32+00:00,208.3653619829591,202.3505551941416,204.07183689884928,208.6284974664824,210.78035935233336,100.37846268013826
40,1991-01-01 13:58:55+00:00,228.07529597140558,203.5763911056477,205.73495423008953,208.1501147370552,202.86120321934774,68.4718987216084
41,1991-02-02 13:59:36+00:00,226.36262879068912,216.08663418275466,211.301056311415,214.87564991303367,213.520115141154,
42,1991-04-07 14:01:13+00:00,223.35683328874245,211.96676852682498,213.2640352606171,215.934417427935,218.04782544400834,
43,1991-04-23 14:01:28+00:00,221.49168849660708,213.47731014735484,212.73030541809922,220.1277525713301,228.43252703903178,
44,1991-07-12 14:02:40+00:00,209.72713630337998,202.27630732441895,209.8295719027287,218.62955450584843,222.04136621252852,74.27928810612244
45,1991-09-30 14:03:01+00:00,219.80572661928383,211.33024502196338,206.9144033526064,217.92844883903078,216.44366114339388,
46,1991-12-19 14:03:46+00:00,211.63981266266939,214.30535315896205,204.7136859190145,216.25378370283937,223.6833872787625,
47,1992-02-05 14:03:40+00:00,222.09556877950453,215.00965143532417,211.70152521683474,215.21210744332723,222.6612590167872,
48,1992-06-28 14:02:16+00:00,212.04781166957372,202.38888645199665,205.5383522965691,218.29030950564263,226.04474764472968,
49,1992-07-14 14:02:28+00:00,219.55248148179203,210.48712245294442,210.3217736763404,218.93580245317054,224.2397476910334,
50,1992-11-03 14:00:42+00:00,217.80828738131905,201.27600829348088,199.6527110548232,218.53870006679097,218.13005162850317,
51,1992-12-05 14:00:15+00:00,219.9450564443717,197.1052118572269,190.2922608937381,218.35063530858451,207.78361500149373,
52,1993-01-22 14:00:46+00:00,217.72156456700628,212.71001250793546,201.0004806524693,213.72133527464408,218.34838381268088,
53,1993-02-07 14:01:21+00:00,220.08862107397013,212.53818952921716,201.20535009171928,222.43843322621203,215.26861132329532,
54,1993-02-23 14:01:25+00:00,218.48396901445335,208.07318552000626,203.64080544464872,219.57975447218178,225.63098447304247,82.16334352825402
55,1993-04-28 14:01:29+00:00,218.43681277522046,199.32516083704425,197.40196798394823,215.65858629923582,212.18365507665362,46.26529800311529
56,1993-06-15 14:01:34+00:00,208.48519758999095,,,,,
57,1993-07-17 14:01:51+00:00,214.85865857311956,199.013305828726,198.77388226477507,216.11671092025267,208.35373015671163,28.40809491347686
58,1993-11-06 14:01:29+00:00,218.3020310602807,206.48910197661542,208.5288821742582,220.24352716908464,217.52909120344364,
59,1993-11-22 14:01:21+00:00,216.33001734493655,199.8081492458948,204.5414074104628,214.24623490685062,213.51192212060616,
60,1993-12-08 14:01:18+00:00,219.37180197286065,212.77289126682464,200.491607478196,221.32181923270096,210.42185483551802,
61,1993-12-24 14:00:45+00:00,224.18426676924545,199.80906232931454,205.6569868238871,221.01563136502313,212.63785801455626,
62,1994-02-26 13:59:54+00:00,221.7145850671333,210.5935436017295,204.49171761503845,224.21109653028014,219.13657382734485,
63,1994-05-01 13:59:14+00:00,216.03210202090452,204.61825405570386,198.5482012958512,222.10403220742768,224.29309818485527,
64,1994-06-02 13:58:15+00:00,194.49122273247886,180.07250598400714,177.80667624961885,190.24724844538588,,26.2190018358363
65,1994-07-04 13:57:53+00:00,219.13791641632608,204.1833543440776,200.27903441555645,207.68019978498398,,16.38171896285278
66,1994-10-24 13:54:48+00:00,217.97866417310738,208.61110956723525,209.48275237635795,214.57047645667922,208.9494424868307,
67,1995-05-20 13:46:26+00:00,205.31748118364285,199.32791428644384,203.43207494806344,207.96590386580354,196.2490960277489,25.58342698794348
68,1995-06-21 13:45:21+00:00,203.95863905768084,197.6251909427434,201.04659684189966,211.66741327366375,207.47106144646241,99.70806067544382
69,1995-07-07 13:44:37+00:00,211.1354677610126,206.630401209352,206.93095581179128,209.61153090476648,208.2852588787539,97.11018086683723
70,1996-01-15 13:42:21+00:00,222.64271635049658,208.14277613738386,205.35206395888224,219.72231068049538,218.85999837220544,
71,1996-04-20 13:48:40+00:00,218.40908655185575,193.0302117450724,202.09379190744312,222.47023739569119,217.6509161471151,125.62355262347985
72,1996-07-25 13:53:59+00:00,206.76973967982724,202.2725915865525,209.50296950941595,226.52324849042907,227.0215891650751,
73,1996-09-27 13:57:50+00:00,201.16850799330447,199.05710311079233,197.66214706914593,216.80910188352456,216.6318614937478,143.62055776338372
74,1996-10-13 13:58:16+00:00,211.7747636533619,202.16643631458254,207.80521865186034,221.47178815385817,223.66641870459185,208.79334262618238
75,1997-01-01 14:02:30+00:00,220.46342371621628,207.92133673640907,212.44757965800724,220.09983445518813,226.04198834335517,211.41979253496504
76,1997-01-17 14:03:15+00:00,219.84134086036843,209.42021125082468,206.79938263483677,218.38104900789776,232.2825490277334,203.21312693167673
77,1997-02-02 14:03:58+00:00,221.80317794157804,211.11938775590488,212.65087282434172,220.77646263352602,226.58701936905442,213.02883217916167
78,1997-06-10 14:08:20+00:00,212.26637337251913,202.52803564728464,208.68738153629613,229.53637494682704,232.7465454988173,
