dates,nzd0489-0000,nzd0489-0001,nzd0489-0002,nzd0489-0003,nzd0489-0004,nzd0489-0005,nzd0489-0006,nzd0489-0007,nzd0489-0008,nzd0489-0009,nzd0489-0010,nzd0489-0011,nzd0489-0012,nzd0489-0013,nzd0489-0014,nzd0489-0015,nzd0489-0016,nzd0489-0017,nzd0489-0018,nzd0489-0019,nzd0489-0020,nzd0489-0021,nzd0489-0022,nzd0489-0023,nzd0489-0024,nzd0489-0025,nzd0489-0026,nzd0489-0027,nzd0489-0028,nzd0489-0029,nzd0489-0030,nzd0489-0031,nzd0489-0032,nzd0489-0033,nzd0489-0034,nzd0489-0035,nzd0489-0036,nzd0489-0037,nzd0489-0038,nzd0489-0039,nzd0489-0040,nzd0489-0041,nzd0489-0042,nzd0489-0043,nzd0489-0044,nzd0489-0045,nzd0489-0046,nzd0489-0047,nzd0489-0048,nzd0489-0049,nzd0489-0050,nzd0489-0051,nzd0489-0052,nzd0489-0053,nzd0489-0054,nzd0489-0055,nzd0489-0056,nzd0489-0057,nzd0489-0058,nzd0489-0059,nzd0489-0060,nzd0489-0061,nzd0489-0062,nzd0489-0063,nzd0489-0064,nzd0489-0065,nzd0489-0066,nzd0489-0067,nzd0489-0068,nzd0489-0069,nzd0489-0070,nzd0489-0071,nzd0489-0072,nzd0489-0073,nzd0489-0074,nzd0489-0075,nzd0489-0076,nzd0489-0077,nzd0489-0078,nzd0489-0079,nzd0489-0080,nzd0489-0081,nzd0489-0082,nzd0489-0083,nzd0489-0084,nzd0489-0085,nzd0489-0086,satname
2011-03-27 22:13:58+00:00,,,,,,,,,,,,,,,,,307.34,,,,,,,,,,,,,,,,,,,,,298.15,,,,,,,,,316.28,337.58,335.79,332.89,326.04,319.21,326.96,348.34,355.88,,,,,,,368.42,369.19,369.93,373.28,384.16,378.02,368.29,370.21,,,,,,,361.67,366.36,353.23,356.70,351.84,362.27,369.20,367.89,,,,,L7
2011-04-12 22:14:00+00:00,,,,,,,,,,,,,,318.36,312.74,339.60,344.67,,,,345.95,349.66,,,,,,,,,361.68,344.76,336.02,346.25,336.57,329.88,333.37,334.27,329.65,,,,,,,329.63,315.53,341.90,330.17,328.55,329.99,318.27,325.37,356.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2011-04-28 22:14:00+00:00,,,,,,,,,,,359.82,361.77,358.21,354.61,348.56,359.48,361.85,367.19,364.03,359.60,,,,,,,,355.34,359.28,363.68,372.10,355.70,347.13,353.59,351.55,347.01,,,,,,,,360.96,363.01,349.10,340.63,366.34,362.52,360.25,350.74,,,,,,,,395.26,395.06,387.63,393.28,400.07,399.25,398.78,396.48,,,,,,,403.61,406.11,395.95,394.85,391.03,381.81,385.41,383.31,,,,,,,,L7
2011-05-30 22:13:59+00:00,,,,,,,,,,,,,,,320.23,329.79,333.03,335.98,332.31,335.65,344.72,343.70,337.69,322.27,,,,,,,,308.09,306.65,316.65,315.12,319.49,326.58,322.91,306.29,308.21,,,,,,,310.65,330.39,331.57,326.26,319.81,305.51,320.52,338.99,340.01,,,,,,,,364.09,375.14,368.53,359.48,354.17,361.54,359.10,,,,,,,,366.71,355.87,352.03,350.06,353.84,361.33,360.95,,,,,L7
2011-06-08 22:08:12+00:00,,340.00,346.97,353.22,345.92,353.52,354.16,353.53,348.41,354.57,354.99,352.47,350.63,339.13,346.45,,,349.80,346.53,348.95,350.79,355.11,353.18,341.34,335.54,329.82,324.86,343.10,347.52,353.97,356.39,345.31,,,338.84,338.10,336.85,340.28,329.15,327.09,,339.05,356.23,362.34,362.36,344.43,340.60,,,355.51,348.08,341.65,344.24,368.81,373.33,381.43,383.65,384.95,396.05,392.25,391.30,389.22,,407.77,404.47,394.81,384.19,387.00,389.51,389.95,390.64,394.52,396.14,404.33,399.39,392.99,,,384.07,384.94,383.69,394.30,392.71,388.51,392.41,,382.36,L7
2011-06-15 22:13:58+00:00,,,,,318.63,330.95,327.84,321.54,324.69,326.50,,,,,,,,,,,,,,317.93,313.53,291.17,,323.83,320.58,325.38,323.16,310.21,,,,,,,,,,299.39,328.04,319.01,324.80,307.73,308.28,,,,,,,,339.10,351.96,351.19,358.85,356.87,352.43,344.23,346.03,,,,,,,355.22,352.04,358.80,358.44,362.81,357.38,355.80,353.61,,,,,,,346.12,363.90,348.35,,352.79,L7
2011-07-01 22:13:54+00:00,,,,,,,,,325.69,330.35,329.12,329.05,328.73,331.22,325.33,339.06,336.50,339.47,,,,,,,,,307.53,317.26,317.65,325.34,336.01,315.35,324.58,331.00,318.07,,,,,,,314.08,321.93,324.86,327.20,310.74,311.28,337.31,333.75,331.02,,,,,,,,356.01,359.46,361.62,357.30,369.64,376.94,375.82,378.10,,,,,,,363.03,365.61,365.56,361.48,366.92,361.65,359.06,351.74,,,,,,,364.64,354.14,L7
2011-07-17 22:13:54+00:00,,,,,,,,,,,,331.90,331.81,330.26,311.55,334.98,339.08,345.74,342.49,344.87,342.83,,,,,,,,325.41,333.12,342.73,326.02,337.28,335.14,326.03,315.41,321.23,,,,,,,,350.51,330.50,314.50,343.34,349.18,,326.60,318.71,327.70,,,,,,,371.71,368.72,368.57,380.46,375.57,380.24,372.30,368.36,,,,,,,371.89,364.37,355.43,365.58,379.82,363.91,367.82,371.45,,,,,,,L7
2011-07-26 22:08:05+00:00,,324.87,336.35,339.87,339.30,347.81,345.10,341.17,343.82,347.02,348.93,346.06,339.59,340.83,330.16,,,,349.07,347.45,344.39,347.04,341.36,334.67,329.85,334.48,329.87,335.05,341.32,343.87,351.23,337.17,,,326.57,320.41,324.91,327.47,320.58,321.87,322.77,332.63,347.56,346.55,344.20,330.33,332.59,,,347.29,335.79,323.76,337.53,356.26,349.60,359.18,366.95,370.69,375.27,379.84,375.96,377.20,,,378.64,373.16,364.06,359.61,360.29,366.14,374.59,384.72,386.28,385.42,386.76,377.03,,,366.26,368.22,368.74,370.97,378.79,377.99,369.94,369.83,365.15,L7
2011-08-27 22:07:59+00:00,334.82,355.16,349.67,346.66,351.00,360.85,359.74,353.25,349.00,351.65,353.59,349.45,345.80,352.24,346.79,354.22,357.84,,,357.98,360.09,361.88,357.29,346.50,338.74,342.45,336.00,341.74,337.19,334.47,355.28,329.95,339.23,345.31,,,338.03,326.41,308.25,327.65,321.76,333.88,343.79,352.71,362.20,,341.25,355.83,361.04,,,321.38,333.47,356.51,356.27,366.85,356.23,366.39,373.12,376.68,375.07,378.66,375.43,,,382.39,377.10,372.84,376.26,371.08,370.20,369.12,368.29,370.14,366.06,363.29,364.03,,,,374.60,382.75,371.84,371.01,373.62,376.02,361.07,L7
2011-09-19 22:13:39+00:00,328.92,327.64,337.88,337.17,,,,,,,,,,,,,,347.91,352.62,342.63,335.47,344.88,349.10,344.90,339.54,335.24,326.42,,,,,,,,332.75,322.24,320.00,319.52,312.28,310.18,309.87,324.76,,,,,,,,341.38,330.54,321.30,335.97,353.65,351.89,363.20,355.43,354.93,,,,,,,366.24,368.19,362.58,363.10,366.93,364.46,358.43,360.83,,,,,,,361.14,365.07,365.29,372.15,370.99,365.92,368.24,368.51,,L7
2011-09-28 22:07:51+00:00,350.77,343.67,333.30,332.20,332.49,344.28,342.00,328.21,329.89,332.55,332.12,326.80,323.99,323.40,,,345.07,352.21,352.90,348.92,338.07,347.89,346.34,328.04,327.82,332.05,320.84,314.22,319.15,331.35,341.49,,,333.60,335.82,328.31,319.76,323.25,302.46,313.65,308.90,321.41,335.98,341.70,354.31,,,,347.18,337.46,316.84,316.26,324.11,342.93,343.76,348.34,336.30,350.41,355.31,357.60,353.03,,,365.96,379.30,381.54,381.53,375.85,367.84,355.85,358.71,353.16,362.46,366.10,367.83,,,358.95,364.76,361.78,367.12,383.64,375.23,373.46,383.49,372.05,362.57,L7
2011-11-06 22:13:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.28,337.84,347.06,329.66,333.75,,,,,,,,,,,,338.98,328.13,327.64,346.03,,,,,,,,,,,,365.06,364.58,365.13,364.26,,,,,,,,,,,344.36,348.17,349.64,344.13,,,,,,,,,,,L7
2011-11-15 22:08:10+00:00,343.07,345.97,350.60,354.96,352.48,361.10,362.06,353.05,347.97,350.89,351.43,348.57,346.80,346.05,331.56,346.69,,,358.50,358.09,350.30,348.08,348.12,339.58,336.12,339.14,328.10,335.21,340.09,342.76,355.83,336.93,,,334.84,323.50,323.63,321.74,310.26,314.31,330.91,331.11,338.01,351.61,339.70,350.12,334.39,,,347.13,336.62,320.08,331.31,344.89,348.69,356.76,350.04,354.03,360.14,366.83,364.40,358.00,,,366.82,362.08,372.56,367.43,364.11,356.39,353.48,351.49,350.84,351.44,351.01,350.45,,,351.22,354.88,359.24,358.75,356.00,349.45,353.69,357.44,339.87,L7
2012-01-02 22:08:37+00:00,327.77,337.22,340.11,,,352.35,355.38,349.78,345.96,348.19,348.92,342.59,340.30,336.87,327.75,337.39,340.28,349.65,351.33,350.11,343.46,,,340.52,337.59,335.38,327.45,330.68,332.47,340.41,343.52,333.08,333.55,333.47,327.10,317.94,322.50,324.90,,,326.13,332.75,344.83,353.43,,,,358.95,348.05,344.54,333.80,332.11,332.56,,,362.00,361.12,367.36,365.54,372.25,379.41,372.22,367.46,364.06,369.53,374.54,371.07,,,371.86,366.02,368.47,,,,,,,,,,,,,,370.73,359.70,L7
2012-03-13 22:14:29+00:00,333.55,356.74,361.86,360.90,355.33,368.83,,,,,,,,,,,,,,,345.00,347.34,344.72,338.66,336.78,352.89,342.01,344.01,349.49,,,,,,,,320.46,325.17,316.50,319.78,327.47,340.46,350.87,357.30,357.66,,,,,,,318.19,329.47,348.13,351.39,361.87,371.37,372.88,388.03,387.99,,,,,,,379.22,376.44,379.13,371.05,368.26,371.01,373.42,380.37,,,,,,,359.37,360.55,360.56,360.57,365.55,371.56,359.90,L7
2012-04-07 22:08:40+00:00,,365.17,361.39,373.61,366.13,364.84,359.87,,,,346.04,337.66,327.39,313.50,327.50,337.67,344.51,351.48,345.91,343.25,341.28,337.12,339.64,328.86,329.59,,,326.94,326.28,337.44,341.94,325.24,330.67,330.81,322.78,309.68,317.52,316.60,302.09,308.58,315.85,,,340.34,,388.21,352.76,342.72,335.49,324.13,313.36,305.43,311.60,333.55,349.97,366.59,,,369.14,372.45,374.51,368.05,363.61,361.67,358.58,362.81,373.46,376.59,368.25,358.17,,,362.83,364.96,360.59,373.95,380.40,374.70,360.14,362.07,363.54,366.02,356.72,352.63,,,,L7
2012-04-23 22:08:52+00:00,,,334.75,356.84,349.50,353.78,350.64,343.28,339.73,340.56,343.63,329.70,324.19,324.48,325.43,339.39,343.40,,351.88,349.30,349.85,347.59,347.05,343.77,341.24,344.29,335.53,340.39,338.12,348.52,354.56,338.13,344.86,,,327.57,330.34,335.74,321.34,329.67,339.14,342.48,343.47,354.56,361.34,383.79,347.90,364.28,,,328.55,315.82,333.79,358.73,362.56,375.17,372.59,380.89,382.22,381.27,385.29,383.29,375.63,,387.97,399.48,386.92,392.44,391.39,382.19,379.14,373.73,377.46,381.88,376.11,388.33,380.07,,,358.84,358.78,357.67,354.23,360.78,350.03,364.55,350.27,L7
2012-07-03 22:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.48,323.38,,,,,,,,,,,,,391.74,,,,,,,,,,,,,,,,,,,,,L7
2012-07-19 22:15:37+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.78,328.72,347.38,,,,,,,,,,,,,368.93,372.37,383.35,371.67,,,,,,,,,,,,362.23,363.38,355.22,,,,,,,,,,,361.59,347.22,L7
2012-08-29 22:09:52+00:00,334.62,353.29,348.48,349.05,345.43,352.69,351.90,346.49,346.74,349.02,354.33,,,,336.07,341.10,355.83,364.49,360.22,349.89,347.95,356.29,361.82,353.49,347.89,346.40,338.41,348.74,,,366.78,345.51,347.87,346.88,330.89,326.89,331.99,341.79,338.97,341.17,342.22,342.53,348.10,,,,332.76,355.22,345.33,339.21,329.85,315.27,323.70,361.51,365.93,379.52,374.58,370.32,379.60,,,381.52,380.57,373.47,374.92,373.64,392.34,388.35,380.15,377.77,380.83,376.33,377.12,,,373.26,372.41,369.33,369.82,364.77,369.89,366.25,374.26,372.05,379.37,380.65,363.93,L7
2012-09-21 22:15:53+00:00,,,,,,,340.56,338.41,335.97,341.65,344.60,,,,,,,,,,,,,,339.50,341.44,333.43,338.49,,,,,,,,,,,,,328.72,331.38,335.21,345.07,348.73,336.45,326.68,347.09,337.31,,,,,,,,367.42,367.80,371.28,377.93,369.82,366.04,367.56,,,,,,,,360.58,365.89,366.68,372.58,366.32,357.78,359.05,,,,,,,,362.08,358.91,350.30,L7
2012-11-08 22:16:15+00:00,,,,,,,,,,,,,,,,,,364.41,367.19,358.30,348.36,349.64,,,,,,,,,,,,,345.24,337.68,338.72,341.62,341.28,346.97,353.28,353.87,,,,,,,,348.24,335.97,326.84,332.08,357.08,377.18,389.42,391.69,,,,,,,,382.15,380.19,374.61,366.74,381.96,386.60,380.67,386.36,,,,,,,376.94,374.54,385.49,379.63,391.38,392.41,392.49,390.35,,L7
2012-11-17 22:10:34+00:00,334.07,330.50,332.39,335.86,335.70,343.21,344.67,339.22,338.50,341.73,,,,327.94,338.41,340.94,344.27,352.30,353.57,338.26,336.95,343.50,350.29,341.43,342.31,345.73,336.43,,,333.17,336.56,326.54,326.09,335.21,330.61,319.56,321.26,327.71,316.10,323.12,323.72,323.81,325.80,,,326.73,315.15,335.86,334.78,330.18,318.17,297.60,318.55,340.79,347.88,364.75,358.28,361.72,,,365.78,362.73,358.39,362.06,365.46,363.81,369.49,360.03,355.17,358.72,361.09,365.89,,,348.32,348.87,345.69,342.94,344.48,352.64,351.13,350.05,358.64,352.86,350.24,353.37,,L7
2012-11-24 22:16:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.83,304.81,322.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2012-12-19 22:10:43+00:00,345.99,348.60,,,343.40,355.14,357.14,350.22,345.07,347.39,348.15,343.93,341.00,332.49,341.06,348.25,347.29,357.73,358.65,349.80,,,,351.14,353.70,357.37,347.06,347.90,349.12,348.68,351.55,341.59,342.94,347.88,337.84,329.47,331.82,,,332.18,331.51,332.68,341.66,349.46,353.47,336.27,329.14,349.84,351.51,345.78,337.99,325.60,,,364.56,374.07,370.43,369.93,374.06,383.95,381.38,374.30,372.71,371.31,380.04,380.20,,,372.73,371.99,368.31,371.44,362.24,370.10,360.90,354.30,355.07,351.62,359.74,356.75,,,366.73,366.65,365.13,363.85,359.43,L7
2013-01-04 22:10:46+00:00,328.03,342.03,349.83,,,,353.84,348.00,344.49,346.63,344.00,342.03,326.04,341.52,341.57,340.73,342.80,348.89,351.15,343.68,337.34,343.03,,,345.86,351.49,337.04,343.05,340.96,340.15,346.74,335.80,335.20,338.71,330.96,325.07,321.91,,,,320.30,323.00,327.19,341.24,338.75,339.23,326.77,348.38,345.66,347.31,337.29,326.78,330.73,,,368.03,364.53,362.85,368.61,375.30,372.79,363.59,367.22,358.59,368.00,369.12,370.09,,,353.62,354.10,360.62,351.59,352.25,349.56,341.53,343.58,343.28,353.61,350.89,353.40,,,347.89,350.48,348.95,342.14,L7
2013-02-21 22:10:46+00:00,336.93,347.86,351.06,351.73,,,356.59,350.46,349.19,349.18,350.31,345.77,333.38,345.27,343.45,342.26,339.73,346.32,343.02,340.25,339.47,342.53,,,,347.44,339.54,342.61,337.72,342.50,348.06,335.19,334.04,336.43,327.86,322.04,327.90,332.97,,,329.40,326.76,331.44,339.80,348.24,344.93,334.29,350.96,346.38,348.62,339.87,331.84,340.56,,,376.91,365.40,368.42,371.77,382.30,378.97,380.22,370.53,375.29,376.82,377.55,376.56,371.61,,,367.39,372.45,369.56,371.15,367.94,365.67,359.29,357.52,356.08,358.06,357.77,351.71,,,357.93,359.39,347.37,L7
2013-02-28 22:16:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.91,,,316.49,311.77,317.82,314.03,,,,,,,,,,,,,,,,,,,,,,397.78,394.76,,,,,,,,,,,,,,342.45,348.23,341.87,354.46,358.30,,,,,,,,,L7
2013-04-01 22:16:26+00:00,339.56,350.79,354.81,361.18,356.77,359.75,359.68,355.35,353.90,351.00,,,,,,,,,352.66,351.25,347.11,349.36,347.45,342.72,343.00,349.46,339.97,,,,,,,,333.68,325.52,332.86,332.91,325.15,322.68,327.03,321.50,329.44,,,,,,,,343.57,334.95,342.79,362.44,365.17,373.05,364.60,364.57,,,,,,,379.38,378.84,380.92,371.15,371.95,367.22,361.85,361.30,,,,,,,361.16,357.39,358.68,354.59,359.58,351.32,358.60,357.10,,L7
2013-04-17 22:16:21+00:00,,,,349.95,351.68,358.26,356.43,352.28,351.01,351.60,348.81,346.47,341.35,341.95,,,,,,,,,341.67,340.05,338.74,345.07,338.83,341.03,342.35,346.30,350.53,,,,,,,,320.07,322.67,326.13,329.53,332.87,339.01,343.24,346.86,,,,,,,,375.42,369.64,375.16,368.37,364.71,370.13,379.78,378.33,374.35,,,,,,,375.91,372.51,363.60,363.90,358.40,371.29,364.90,360.74,,,,,,,354.80,356.61,359.40,355.71,348.09,L7
2013-05-03 22:16:17+00:00,330.81,351.07,364.82,361.67,355.34,363.47,358.88,357.24,,,,,,,,,,350.16,349.88,345.00,343.98,349.72,346.27,342.65,345.68,344.00,,,,,,,,344.55,335.56,327.86,330.97,329.40,324.13,320.29,325.97,328.48,,,,,,,,352.40,340.54,331.70,338.82,363.35,365.48,373.02,368.87,,,,,,,376.23,381.86,377.42,379.64,368.17,373.88,367.90,368.85,,,,,,,,369.21,359.86,367.65,370.12,368.81,363.30,370.08,,,L7
2013-05-11 22:22:18+00:00,,,,,,,,,,,,,,,,,,,,338.31,336.88,340.11,338.36,335.56,332.81,336.58,329.58,331.38,330.77,337.56,346.00,327.90,335.75,330.30,324.04,319.45,325.21,327.01,309.36,312.98,316.05,313.57,338.44,344.16,340.46,329.61,327.77,346.83,338.25,328.26,313.08,294.83,321.50,339.07,343.18,358.99,349.82,361.66,367.44,370.75,366.42,361.03,360.25,363.64,359.43,360.96,362.28,360.28,354.43,354.83,356.86,356.58,360.43,358.52,353.47,351.24,347.82,349.88,343.95,347.29,354.46,352.61,360.64,359.32,366.18,361.41,350.00,L8
2013-06-04 22:16:04+00:00,,336.46,341.10,339.73,339.47,343.57,347.27,341.66,344.88,347.08,344.64,333.19,317.41,,,,,,,,,344.96,339.76,338.84,340.75,332.81,336.81,335.08,334.55,344.52,,,,,,,,322.87,317.18,308.92,313.19,321.35,328.43,337.47,345.08,,,,,,,,320.43,336.92,348.73,355.06,353.77,364.31,370.74,383.38,,,,,,,,359.49,354.71,356.16,347.21,358.30,358.38,364.05,,,,,,,349.70,362.00,355.03,354.47,355.27,,345.91,L7
2013-06-12 22:22:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-06-13 22:10:16+00:00,,345.34,341.62,344.37,343.29,347.52,346.77,339.49,334.42,343.88,344.62,332.31,326.99,,,,342.38,352.94,350.88,340.62,341.67,344.20,343.50,340.54,328.49,336.98,334.66,332.21,341.00,342.44,,,324.61,331.59,327.26,313.64,318.41,314.23,310.17,312.03,312.37,318.58,323.86,333.60,329.19,,,347.06,,,324.45,304.09,323.49,333.00,337.50,346.76,349.68,354.90,355.75,367.51,,,360.83,354.61,346.75,353.27,360.62,353.10,343.48,345.80,348.35,348.07,345.20,352.68,,,,351.31,351.77,356.21,345.77,347.09,347.80,343.59,349.06,,347.37,L7
2013-06-28 22:22:20+00:00,,298.39,321.36,332.27,335.47,342.74,343.25,340.12,340.28,341.68,340.28,331.74,311.53,295.03,,337.61,346.41,351.49,353.41,345.19,341.70,341.47,338.51,335.56,335.72,335.20,316.52,332.31,338.64,338.35,343.05,323.75,306.56,339.33,335.82,324.85,323.89,320.40,319.46,317.84,324.55,325.69,338.05,339.53,342.18,326.94,320.11,338.81,332.33,331.38,311.49,294.03,314.09,339.26,347.28,362.67,364.12,366.87,365.96,367.67,361.82,366.92,369.29,363.67,364.49,371.85,366.40,362.64,357.24,356.66,351.77,354.40,349.36,354.81,355.52,346.85,356.82,359.68,361.58,356.55,361.14,354.74,358.20,355.22,360.34,356.77,353.38,L8
2013-07-06 22:15:50+00:00,,,,,,,,337.00,338.24,346.05,338.22,332.73,323.80,334.72,336.17,343.41,349.48,,,,,,,,,343.63,334.02,338.48,337.36,332.25,349.70,335.88,338.61,343.80,,,,,,,,332.60,323.66,330.32,344.41,349.16,329.96,345.58,347.94,,,,,,,,353.81,353.74,367.52,373.47,373.47,370.20,367.22,370.98,,,,,,,348.93,352.67,362.84,359.71,350.13,351.49,349.65,355.25,,,,,,,363.54,367.92,351.60,L7
2013-07-07 22:16:35+00:00,,334.08,326.52,324.91,326.89,336.32,343.44,337.51,338.50,340.92,342.35,334.90,339.35,326.96,333.78,335.41,345.48,352.13,350.72,340.54,345.25,343.56,346.13,336.40,337.59,343.68,331.24,340.75,332.15,331.89,345.67,332.31,332.37,339.56,329.47,322.86,332.93,345.46,,,,,,,,347.67,326.29,344.86,339.32,329.31,314.27,311.26,324.08,341.98,354.58,370.91,,,,,376.09,371.07,366.67,370.98,368.41,375.75,393.87,,,,358.28,363.87,370.60,362.50,361.97,360.60,351.52,352.71,352.80,354.52,360.31,350.71,363.71,359.89,361.12,359.17,350.73,L8
2013-07-14 22:22:22+00:00,,317.95,330.66,333.82,335.62,342.17,342.84,342.88,345.36,352.79,353.41,343.02,335.08,327.35,336.59,341.80,346.80,351.78,351.87,353.75,348.50,344.63,342.18,336.68,332.57,333.20,333.05,338.76,336.18,339.31,343.43,330.78,319.48,333.45,338.42,326.83,326.07,318.41,316.51,317.78,327.96,328.65,331.28,333.89,340.16,324.83,317.28,337.35,332.44,327.88,312.00,301.89,311.17,333.56,338.11,352.35,345.28,349.44,352.92,363.52,353.47,353.03,351.66,351.48,354.56,359.13,356.53,356.63,352.51,349.55,345.97,349.17,349.03,351.99,353.81,347.95,352.67,352.16,359.08,363.55,359.81,349.52,349.25,345.03,346.68,347.78,343.26,L8
2013-07-22 22:15:43+00:00,,351.58,326.17,327.97,326.63,329.99,332.95,326.41,332.41,334.31,335.38,,,,,,,,,338.36,336.36,332.26,339.37,328.99,329.71,334.33,325.64,324.24,329.58,,,,,,,313.48,317.83,314.32,301.32,309.21,312.16,313.80,324.06,342.26,,,,,,,,296.70,320.06,335.94,339.45,352.80,333.77,350.05,360.48,,,,,,,356.36,369.22,358.54,350.46,347.45,345.39,353.41,357.69,,,,,,,350.75,354.32,347.90,358.61,356.49,361.62,356.88,345.82,L7
2013-07-23 22:16:34+00:00,,346.10,322.52,323.00,323.16,326.61,328.42,323.80,331.12,333.21,335.41,326.76,318.79,308.90,321.95,335.61,340.59,350.10,346.97,338.67,340.83,340.28,339.42,332.64,332.05,333.41,324.16,326.05,322.78,333.04,339.33,320.00,324.44,324.73,322.58,313.81,318.18,314.84,298.17,307.09,312.88,317.41,336.28,351.26,365.51,,318.87,345.14,350.45,320.09,320.47,306.13,317.43,347.01,345.67,354.87,343.39,359.97,371.56,381.30,373.25,373.90,360.61,370.10,364.86,362.64,374.70,372.18,372.93,362.80,361.77,360.35,367.20,364.95,359.95,366.50,351.19,349.54,349.21,350.95,352.56,366.07,367.01,359.42,373.02,367.42,353.30,L8
2013-08-24 22:16:15+00:00,,,,,,,,,,,,327.44,314.53,297.62,322.95,326.59,335.23,343.33,338.34,335.11,334.03,330.08,328.53,325.92,317.69,334.42,331.35,333.26,323.38,330.09,336.29,323.85,327.22,322.32,324.29,315.37,310.34,315.65,317.49,320.03,325.68,317.92,320.46,326.87,323.83,325.10,311.31,330.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-08-31 22:22:50+00:00,,,,,,,,,,,,,,,,,340.15,353.96,353.54,346.95,342.05,340.46,339.35,334.88,341.42,350.19,350.19,347.59,343.45,349.29,355.10,349.28,351.45,349.10,332.06,322.24,325.70,335.06,330.52,333.73,341.81,336.93,338.78,344.80,355.03,348.39,331.28,356.65,347.89,340.05,330.95,313.56,332.68,352.02,364.82,378.68,373.66,375.55,382.14,382.56,380.11,378.11,376.97,374.97,381.09,382.87,387.91,367.07,375.12,375.48,372.47,368.35,367.62,364.67,362.85,360.14,359.41,361.11,363.58,365.50,358.80,358.23,359.81,361.26,364.02,363.82,349.33,L8
2013-09-01 22:10:06+00:00,338.41,352.29,354.80,352.38,348.15,357.41,354.32,351.72,349.19,350.61,352.09,348.89,,,344.24,344.49,351.07,360.00,362.19,354.20,350.10,346.61,338.29,335.83,339.65,352.13,346.39,347.22,340.09,,,352.78,351.64,349.16,342.28,327.17,329.64,332.60,331.51,340.08,344.24,338.57,337.75,344.28,,,339.92,356.65,348.17,344.82,332.71,317.45,333.67,355.00,365.91,376.90,372.84,372.89,384.36,,,372.06,377.29,372.72,374.83,379.02,381.92,371.56,368.13,370.06,371.97,367.24,364.42,,,366.31,360.28,365.35,364.15,371.14,367.68,357.22,357.11,355.67,361.47,364.33,353.45,L7
2013-09-08 22:15:58+00:00,,,,,,,,327.98,332.08,337.48,338.68,337.13,328.93,,,,,,,,,,,,,338.95,333.09,334.14,330.38,335.29,,,,,,,,,,,,328.47,323.33,333.25,336.12,327.05,314.81,336.72,333.65,328.49,,,,,,,346.01,355.74,364.11,364.55,358.36,356.89,350.76,357.29,,,,,,,,354.28,359.03,352.44,351.44,347.46,342.27,337.42,338.33,,,,,,,349.93,331.17,L7
2013-09-16 22:22:21+00:00,,370.14,390.19,378.43,,,,,,,,,,,293.32,327.72,378.30,354.11,336.58,329.62,330.20,333.37,332.60,325.22,312.80,331.25,331.48,337.36,354.99,349.74,351.10,331.78,335.69,335.56,325.15,,,,319.59,319.60,347.02,,313.31,323.13,319.39,320.22,307.75,325.24,327.05,318.83,314.23,340.45,,,,,,378.77,,,,349.46,360.55,,,,,,,,,,,,,,,,,,,,,,,,,L8
2013-09-17 22:10:16+00:00,333.03,337.58,331.49,335.81,334.38,344.00,344.51,339.29,337.94,340.92,,,,325.98,309.27,335.96,339.67,346.80,348.83,345.50,341.31,338.55,334.28,332.45,331.48,338.61,330.54,,,339.63,342.79,332.04,333.42,333.87,325.88,320.55,315.92,321.25,316.25,321.35,322.33,320.51,317.14,,,317.42,313.11,334.25,328.60,324.75,309.20,295.86,314.44,328.08,331.93,348.78,349.69,356.00,,,357.09,356.81,360.40,348.63,361.35,364.10,365.52,351.56,349.95,354.38,355.17,354.37,,,357.34,352.98,347.38,346.12,346.69,350.52,354.34,345.88,352.51,352.13,351.11,357.35,,L7
2013-09-25 22:16:28+00:00,345.94,328.12,335.95,342.59,338.40,346.60,347.62,341.42,339.92,344.85,340.41,333.72,334.40,329.97,311.33,332.00,333.19,344.87,345.02,341.42,337.70,342.67,342.19,332.84,335.24,341.07,337.14,341.33,335.66,345.92,342.47,335.15,339.69,341.02,332.80,324.59,323.09,328.98,314.93,319.40,319.50,324.84,327.12,338.58,336.49,329.41,316.18,342.42,333.92,332.87,317.24,302.74,316.25,342.48,343.51,357.19,353.83,362.76,365.87,370.71,364.18,355.26,356.47,352.54,365.44,364.11,358.83,348.24,350.33,352.00,353.71,354.21,344.88,357.87,351.33,344.60,347.69,348.29,355.54,347.96,354.16,347.69,353.67,347.81,352.14,353.31,345.82,L8
