,dates,mex0465-0000,mex0465-0001,mex0465-0002,mex0465-0003,mex0465-0004,mex0465-0005,mex0465-0006,mex0465-0007,mex0465-0008,mex0465-0009,mex0465-0010,mex0465-0011,mex0465-0012,mex0465-0013,mex0465-0014,mex0465-0015,mex0465-0016,mex0465-0017,mex0465-0018,mex0465-0019,mex0465-0020,mex0465-0021,mex0465-0022,mex0465-0023,mex0465-0024,mex0465-0025,mex0465-0026,mex0465-0027,mex0465-0028,mex0465-0029
0,1986-03-13 17:25:55+00:00,176.81078961564455,177.34435064558005,185.75455829751456,190.08339325420712,183.07013592056222,187.39983856258385,179.55024493313147,173.98769810903497,170.9338831160778,184.56679985391983,176.08796208661494,176.45998147706376,183.8283605021014,181.63653556797772,171.72335607473744,171.53744859108807,177.06820343843356,177.14352009044654,193.19899616258832,182.98063232883763,184.78875708225965,182.14723348304847,194.15676122056072,192.5094605399136,193.71824750204064,192.24584743073456,190.84172787886018,196.9592691997122,197.9543850507251,198.3014348949105
1,1986-04-14 17:25:15+00:00,190.05263719194795,195.09061689922936,197.5357243768811,198.94968091327664,194.16370493640625,199.9780943668406,190.7988993533483,191.40387107770889,190.57127036775967,205.4508147207682,189.297079753591,190.15049140715726,192.39372804365016,205.1500639847678,183.59010323737908,183.09419412890327,183.57661591108268,185.30221625261154,204.8950219289256,195.0325512840847,198.36786685410726,191.16935947644254,208.12321490364178,202.7010787394964,206.92000244173352,199.34799825699224,202.43866356497452,209.40942249740948,203.7116634701814,219.14815925247518
2,1986-04-23 17:18:52+00:00,193.15727495607783,195.39474810227443,199.53059424835925,200.7118623645352,200.3657064515666,201.52548288160102,192.51092573930998,183.4874309050466,184.1868563513961,193.07530886191276,189.11548992737463,185.2995774640817,190.48019723153956,195.41892300037256,187.1032876212343,193.2482715805167,197.51878363568193,193.10600767903884,210.69956084224475,202.1962688381781,200.8895469024605,193.14606968211206,207.72756698697603,201.03618792591558,203.33138901318267,196.84524067252906,198.11989768626177,200.89422867396416,204.24339670999643,209.0935826265421
3,1987-09-24 17:26:52+00:00,183.2985968852137,185.97484191839789,188.28365614659015,190.46016739889495,187.00364142340638,187.16772933800863,187.00338424173418,180.52289355668682,175.0153538350805,184.70669304764172,179.59441768684823,181.89476194486804,191.043575454957,194.56341400901243,186.79372006558873,180.46584557376747,185.0115297859067,176.67839704580976,197.12382958702963,189.46978003333732,191.35858202265598,186.0438699869242,195.40965057825133,196.7029737751686,195.3890181082247,193.95156070332553,191.8914721847862,199.4364778904927,200.4483545941267,194.0059869219806
4,1990-03-24 17:20:03+00:00,190.76299439060224,194.03191608620688,198.432522621528,200.78663435667153,200.90500842629842,198.78388604651244,198.00028657141135,189.08817961655495,185.42387876516182,204.90704333593672,204.21316431567112,201.29878800344608,208.5431209984148,204.06495222893676,197.45883540697673,197.8880824862757,208.30450937337832,195.00703838847687,210.6771242645946,203.55529544524504,199.5559782426453,198.6886699428622,213.03552625916078,216.53035110959206,213.90964638155384,215.03829002160967,216.7677826604044,217.1962278831984,214.908717191035,209.7903668723587
5,1990-04-18 17:13:52+00:00,202.5367861402926,213.24121976970957,218.47606733758693,217.41438607109825,217.23373433720718,216.92988969633666,214.0645231654051,206.2610664008467,207.97003681698322,221.228252641547,217.6555360657599,218.0977106236328,223.25623459281803,217.1077048259334,207.15061205032254,209.72570974997973,217.73315672182477,208.040965028384,223.80564349236286,220.34506626347724,218.72711880569386,212.33177816977707,221.95295803876445,220.99442122000153,217.85995202492984,223.00467781288947,223.84910529316318,227.16506380772455,220.89162810086302,221.0814484028804
6,1990-05-04 17:13:46+00:00,206.63532888835093,212.0664848847218,214.30965532293123,210.75685878498706,213.1065391877395,216.1163396050037,213.53389133913197,210.08227354177322,207.45776922435664,220.7876760106874,220.432933958401,222.04926667569512,225.15839509145889,218.96792192196668,206.36248880009072,206.5973524250093,215.27785201656823,206.20879324037702,221.56295374709114,214.97688118823058,219.6275425411097,212.24049746657656,219.39996952477375,220.89679037219827,215.22439956308068,221.8007530124749,219.77742949134628,224.63344249682297,216.96724197135984,218.17185173530083
7,1990-05-11 17:20:04+00:00,190.1237138907115,194.82105747354058,192.8034077937274,192.9275605475946,191.68850739400153,197.60707414748197,199.24248623253862,191.30226152725498,188.99534986315066,195.6781507108825,198.68346726154326,203.40698819006508,210.55628061962074,199.5308589105364,185.2237471506765,192.9976085045293,202.47135664882336,199.45259457828837,207.8975457196416,205.04832201507304,202.12564064435654,195.87440720961126,206.59663635472884,201.60390084902997,206.56494350462668,201.29462483438027,204.9592118250691,203.028823246444,201.7571906913272,195.16505373727932
8,1992-09-05 17:22:03+00:00,192.15107293183542,197.99203172579593,200.94522773832065,198.64888588517255,199.45955832658822,201.5174312203254,188.94505273986533,183.79974146532868,185.24078452777363,197.486913164817,191.03890823110004,197.0713540609719,197.82104917669676,193.40177694429423,178.21449644819634,182.61407573051304,193.0063751299931,184.97912195008527,208.20577951016762,204.11216159837795,199.84872234980284,198.55090132254134,210.76663117600432,214.05040158062718,208.7465774065688,210.0890162493484,211.69375507595953,216.3415586100415,214.5064449032022,207.4238956031116
9,1993-01-20 17:15:20+00:00,188.69952349022623,188.14702093388865,192.8297304613535,196.0194495484101,187.5828513224765,193.19264951829012,188.9502516905456,184.18786192491427,187.0173815360494,198.26229767488047,185.94048238083462,190.87979447418832,198.35638048702884,198.42500453489936,188.0945693784794,185.74104245937025,193.95976929507287,188.08762506805675,198.8393205010282,196.47758248650723,195.70104623313375,192.567818408138,205.55954306006925,209.0589883174259,206.50846558758082,206.82085140961465,199.7829221385815,206.62571107940494,203.0613392460397,198.18913903480993
10,1993-01-27 17:21:34+00:00,185.49719034156186,180.08712010467315,182.599157762502,188.63492188455217,186.54099960873845,188.99217705348485,184.84272835870746,177.83978344342307,179.8642818755809,187.16588541197976,185.06530775639237,185.60064467098618,190.52262240784347,190.79738199394993,181.5717702807927,188.6214946278227,193.16203999699817,191.96106490505719,200.011297079972,196.090501610078,188.2095703435182,185.14776321360756,197.04747766358025,202.31551741357282,203.96755883162245,198.11444754410738,195.11679758035606,193.93003626079246,199.529058184212,190.89027740564114
11,1993-02-05 17:15:30+00:00,182.8439528728046,185.87734867876787,193.72471895055548,191.492883614008,186.98007378317516,191.86480922240986,189.20971082423898,185.39670480694167,182.2864811887016,194.1057774714207,182.43323539048413,185.9046328851739,193.35238678345792,192.69685632735207,183.6994536399551,193.11342756711502,191.75566560210063,192.13862248627288,203.68414991945696,196.2631566678459,190.09605559990518,188.65633593137377,198.8018384686838,203.12564260063778,199.11675779069162,199.61011787281737,195.573284290496,198.6448175812027,190.5465489107555,188.97068843160122
12,1993-02-12 17:21:45+00:00,185.20453235568607,188.35794134821666,194.95464466925932,199.34971443839856,200.87821827688168,203.40315706863976,198.68852395075376,195.74759386815475,193.27481686991797,199.51656300177552,188.31340753693115,196.04441633513238,205.9880663717739,203.0772577167431,192.98729760663696,190.06288114548835,199.4714110071844,195.21895878049054,212.96471035062353,198.65421328960326,202.1303171794519,192.68218358971382,206.19273260599175,208.03134527024946,206.97354442088394,207.22435473153425,200.34074708601574,209.8873453578384,202.4839907741689,197.02497803320514
13,1993-02-21 17:15:36+00:00,171.7519103647921,184.12431301045592,181.9475945168226,191.67130745760295,184.18882835051184,183.1161035979128,181.8219237532257,172.25377596140208,174.19433286295157,183.28178569284233,180.954082035656,181.18830223864498,,181.35894830427554,173.43501304234718,173.55679494301384,176.6121327456654,168.51131691808678,183.7732692440921,177.1903438933773,170.66894494591804,164.5643065853783,182.79452131139874,186.69032453565438,184.88003819220367,182.12735195605353,178.8002091196714,181.9992661845925,178.68621741645865,178.4351078816079
