,dates,aus0196-0000,aus0196-0001,aus0196-0002,aus0196-0003,aus0196-0004,aus0196-0005
0,1987-05-22 23:07:44+00:00,145.27652966802165,158.53343328272842,158.06579956873185,161.32688295503525,218.00054327129433,177.17040180763252
1,1987-09-11 23:10:29+00:00,161.72319722351313,168.07149255922823,168.78764006145101,166.44715718791582,209.03827760012868,182.74909155082992
2,1987-09-27 23:10:51+00:00,199.5559879061643,198.64296413818303,199.8226296322422,,226.17509688969096,217.2046607802092
3,1987-11-14 23:11:47+00:00,,156.8748504837265,156.454874117636,,,
4,1988-02-18 23:13:23+00:00,150.51750713095245,164.18609994316955,168.6137403517605,167.85208460478083,236.1206530201444,180.09089714328607
5,1988-03-05 23:13:33+00:00,160.5921435083473,154.25289769866652,155.7421268070372,166.3491953414832,207.604209055258,173.21710193443982
6,1988-05-08 23:14:02+00:00,131.40366988314162,136.9513554015364,151.137826830658,168.17819887088123,213.80047272816196,174.78405643879177
7,1988-06-09 23:14:15+00:00,134.6444048510316,146.6787640539719,158.28190498426912,166.87004046787183,213.3347059135397,180.99423386336292
8,1988-06-25 23:14:20+00:00,140.33481365323902,153.68150514817722,161.1798847229607,169.92838888177897,214.09500759846054,183.42364931076554
9,1988-07-27 23:14:26+00:00,137.81980172527955,148.66478277824575,152.66331229553282,161.65068295437928,202.1480161444978,
10,1988-08-12 23:14:25+00:00,146.4736122304757,144.10299504852995,144.33653833010885,144.1194692304405,214.9038246946418,164.27146064950142
11,1988-08-28 23:14:30+00:00,149.34309611588975,147.88403486987977,161.86818727474542,167.63487673048456,220.8692956211784,181.91580636369898
12,1988-09-29 23:14:21+00:00,160.13023565854587,160.3333286227626,167.67554358797935,173.93435912152466,226.04892137017356,192.18450916049892
13,1989-01-19 23:13:42+00:00,152.51361663242116,170.01806643884387,182.3130359261303,185.46025456320157,213.896354662446,200.78839581143228
14,1989-03-08 23:13:15+00:00,160.87556546795173,176.25468579803214,183.8973841586453,203.30069942466176,223.9572189696043,209.7349546572989
15,1989-06-12 23:11:41+00:00,146.5135830604922,150.9380237318193,163.68551980672586,171.21773384751575,,
16,1989-06-28 23:11:25+00:00,132.77599001741277,142.5683018365453,149.6096701677988,171.03440610396046,,
17,1989-07-30 23:10:47+00:00,139.16252450247148,149.1579895251586,163.40654776627105,174.63188133729378,220.69668437230249,182.31455280725498
18,1989-08-15 23:10:23+00:00,149.3211139159235,156.51506530101292,157.58209955241253,155.9621433282762,206.5678362986196,187.18622746389332
19,1989-09-16 23:09:32+00:00,164.08468288364958,168.57769524447124,173.91937712830526,161.53371001460116,217.9979032958208,200.04202225952983
20,1989-10-02 23:09:23+00:00,158.93642291788328,160.71965586413353,157.69845027365807,171.39302812375553,220.21564164065182,186.7350182101256
21,1989-10-18 23:08:40+00:00,155.33020802176696,169.95007185385649,160.12032748226264,173.86733659905593,228.26720549220465,189.66641229566486
22,1989-11-03 23:08:23+00:00,162.763310946595,166.07739913983755,162.7988792244704,172.58830231029168,226.38152366049084,198.5568104464905
23,1990-04-12 23:03:54+00:00,164.527738633076,177.9620053773632,178.96465440310817,200.49153034259177,219.6493772842178,210.82377785237995
24,1990-05-30 23:03:53+00:00,,,167.6491656321376,182.52851893921374,218.44713120642785,183.63564877170364
25,1990-07-01 23:03:52+00:00,178.69637938722298,183.07057499854247,188.59803025637007,207.24119444038516,,
26,1990-08-18 23:03:40+00:00,158.29757777314202,163.63501799472215,157.9573282043794,158.00279394856966,207.60072427576367,161.93042609900513
27,1990-09-03 23:03:33+00:00,147.45703871554886,143.62220802188588,148.7210533456399,145.42848915123912,205.3919313057058,150.48304912048002
28,1990-09-19 23:03:30+00:00,166.79096179540926,169.27373904074975,175.70717334968506,173.77952468343588,225.8924363656528,177.03182102869198
29,1990-11-06 23:03:11+00:00,171.74821877200694,176.27126706845203,164.94979745734585,180.7457962193848,234.76095498955732,181.1586250143999
30,1990-11-22 23:03:06+00:00,152.17196782199562,160.91900486346842,163.25958704757412,154.17864031884233,216.31129512764372,170.64909625871465
31,1991-01-09 23:03:46+00:00,162.6896517360318,165.88881516621325,166.9396153757978,177.61428995657747,227.59675715273065,173.13327510691843
32,1991-03-14 23:05:04+00:00,157.7025167128193,161.1867911611925,174.6815682330491,185.95817666851886,219.7743793729948,189.17976341524562
33,1991-04-15 23:05:39+00:00,160.53332514075416,167.59673138245327,168.21571651340932,180.81455076174936,210.330972716735,191.0613605883454
34,1991-07-20 23:07:07+00:00,158.36259498505956,160.17402053332404,162.14272254170712,168.1200185304077,218.03635456174516,189.91884834683083
35,1991-08-05 23:07:13+00:00,175.06397102602315,196.48956427423542,188.22962296315362,160.35561314915628,221.25662835160637,193.45815842700668
36,1991-08-21 23:07:18+00:00,177.40720748823543,174.67046655711508,171.3831140048925,174.00756952125698,215.8412836864912,203.00235749887577
37,1991-09-06 23:07:32+00:00,193.86136208158433,183.77269328202394,180.80159709111882,192.3840652772857,216.91606358626532,226.88466988650092
38,1991-09-22 23:07:40+00:00,194.57401730039297,185.44069185503983,184.44559005453218,179.0191088550003,212.48340243865124,203.0567675079056
39,1991-10-08 23:07:46+00:00,199.91586514955,189.7066166055896,189.14297585417833,191.4203036872365,218.8114020973171,215.98999910910828
40,1991-10-24 23:07:49+00:00,208.21809611279826,203.08381398151224,202.0191973749917,202.82951104622566,223.24273030146918,220.87208914858664
41,1991-11-09 23:07:55+00:00,204.5043724737316,197.71916321660967,196.70118553515837,202.84701393178324,212.94801618572453,202.2021884244328
42,1992-01-12 23:07:58+00:00,189.70982445945774,188.80818231852098,190.40485882502347,194.87610241866992,214.74672403520768,208.16186330325536
43,1992-05-03 23:07:30+00:00,179.95385565574355,178.83145270132968,189.09164020862244,197.11370937471955,,
44,1992-05-19 23:07:21+00:00,184.18676850281588,187.93549501279455,189.69374232814263,204.19534945891914,,
45,1992-06-04 23:07:13+00:00,184.6903079902961,188.2355086825897,191.48731917560315,195.0019114384789,,
46,1992-07-22 23:06:36+00:00,177.46351706355247,180.64306544128192,185.0105211895153,190.32643141414255,,
47,1992-09-24 23:05:37+00:00,194.33216634749235,188.40174461041542,183.15863737688377,188.74322187342088,213.8971916379353,193.9174533181808
48,1992-11-27 23:04:47+00:00,170.3793933641029,171.09673876706708,184.469135682108,185.39705749757468,228.65768618907924,184.46156872258078
49,1992-12-13 23:05:00+00:00,162.33023499678762,167.52362046883732,169.86220168011567,189.8587892817781,228.7765977328574,174.72235544197665
50,1992-12-29 23:05:08+00:00,163.1065626780735,162.99712273897126,167.5084462493382,191.5901199683226,218.35444667955855,173.83131674595631
51,1993-01-14 23:05:21+00:00,170.99068179812397,167.87198602409913,170.11739581235946,182.14394133320792,214.2705667114081,180.89559058764834
52,1993-03-19 23:05:52+00:00,170.18587814060405,173.81402973307112,179.4539601187013,190.16798891082254,221.09929068360282,190.24295664298995
53,1993-04-04 23:05:57+00:00,173.17476686339737,167.24547553356933,172.2547754651759,186.1573855201104,,
54,1993-04-20 23:06:06+00:00,183.35209888761514,176.75701299497615,184.56458543094516,193.3057115789064,217.3888367932898,211.49789799200892
55,1993-05-22 23:06:14+00:00,177.21086351231995,179.00272725072767,179.92069992776547,181.4041635399892,,
56,1993-06-07 23:06:16+00:00,178.89541662148523,180.17409109111594,180.73588141790538,183.5994816924148,,
57,1993-06-23 23:06:11+00:00,167.81593351510548,173.95026709422905,167.25121516766876,156.78478147228213,,
58,1993-07-25 23:06:05+00:00,198.71651646174882,197.7708906346898,198.13373795308001,201.47092531814957,,
59,1993-08-10 23:06:06+00:00,178.1217141016991,181.55831152416076,190.60444211429868,199.97636096340835,215.74963864101122,197.76480546055856
60,1993-09-11 23:06:04+00:00,178.1511681435883,176.60713400342007,176.8416439819715,182.85991595949477,206.59445115169092,187.1439316465674
61,1993-09-27 23:06:01+00:00,196.7804747532971,197.0743905585392,196.03554856416423,205.51767587424888,218.9202575083261,207.88788474403236
62,1993-10-13 23:05:55+00:00,186.2619476760892,187.53448497571432,189.4476259879537,191.00227791847007,209.73317666236332,184.2620038310347
63,1993-10-29 23:05:49+00:00,187.04106124696858,188.06457941851198,191.58517652992944,191.335807726395,218.25284611569995,189.377927789542
64,1993-11-30 23:05:36+00:00,204.50909894834155,193.3697208066257,201.3160953039706,203.8376073863705,224.26180896012613,194.99818427084315
65,1994-04-07 23:03:55+00:00,181.15930595339117,178.53613913742888,177.86546872519412,183.31120378995402,208.53230832342166,187.37338553801342
66,1994-04-23 23:03:38+00:00,172.80929898465405,176.65925924589908,170.96394599442098,174.2855660354474,,
67,1994-05-09 23:03:20+00:00,180.6821866489929,183.27396668225688,178.63844572226216,181.30860221091723,201.0090332861437,171.59363417391506
68,1994-06-10 23:02:44+00:00,161.088986719104,162.91060030189348,166.617823586309,160.69624144084025,,
69,1994-07-12 23:01:55+00:00,179.77635057400587,180.63609376198198,179.5544666771391,186.76524821267054,,
70,1994-07-28 23:01:28+00:00,182.03827424612922,180.86071686435866,185.74701354510222,185.2086953525188,208.50779296762232,180.5969574083398
71,1994-08-13 23:01:04+00:00,182.08209714509027,185.37519090720076,189.35716588333608,186.59857906167213,211.74028911323592,177.11222227640013
72,1994-09-14 23:00:17+00:00,198.25611733905487,196.83722220030856,189.1926605950194,193.86552287171378,224.3660130641318,189.8539293695522
73,1994-10-16 22:59:19+00:00,203.35041798795314,200.17584243963594,201.7769343775413,197.6602344540628,216.61872878887644,194.9225374410094
74,1994-11-01 22:58:45+00:00,198.74602465669597,198.69647876111614,200.98441329729596,201.57235826682754,218.780479641449,194.5190303235645
75,1994-12-19 22:57:13+00:00,189.94979895823968,189.4459764476947,192.2940178529127,205.80557377478868,213.71636547320716,202.05134577286321
76,1995-02-21 22:54:48+00:00,178.3996697130488,180.07464189530725,190.9962697609921,196.8551929625246,222.8330112299979,203.10830427997345
77,1995-04-10 22:52:51+00:00,152.2112062854541,159.45810838810274,162.7059414229915,168.84359659801407,211.9376698710089,180.2441876627635
78,1995-05-12 22:51:26+00:00,170.23353257134082,179.35094403088002,179.5095905947168,187.37983079577893,214.92735061134823,201.1913951769755
79,1995-06-29 22:49:14+00:00,,166.85079486460666,171.0985200477708,164.98560520929328,,
80,1995-07-15 22:48:30+00:00,,166.00733006681136,170.82580747896833,165.43690955640255,,
81,1995-08-16 22:47:04+00:00,186.26691981315565,182.59468673192077,181.5121292504486,198.09439541859496,223.8165081904305,191.65682464370155
82,1995-10-19 22:43:49+00:00,167.0055183262332,164.2085002963384,171.40394352813212,174.37976757245787,224.4355404231455,161.86198170605164
83,1995-11-04 22:43:13+00:00,162.34402610829716,167.50753114267664,173.6568453848075,173.4964823343826,209.43601652065237,156.74035735376523
84,1995-12-06 22:44:08+00:00,162.85977192707733,160.34292500323252,168.62200358806714,175.00772699994226,212.41824200215413,164.8251249247257
85,1996-02-08 22:48:43+00:00,177.89310012457173,179.05806917067812,188.6146202493094,197.19305908355724,225.705177808525,203.48101109132284
86,1996-03-11 22:50:51+00:00,162.7171204616111,163.93430480168072,170.52878886773507,183.51812769543662,217.7792369085884,180.3438507303666
87,1996-05-30 22:55:41+00:00,169.649095239924,179.0859532096637,180.21697451430595,185.76566207554998,,
88,1996-07-17 22:58:14+00:00,177.40401011162442,171.54475382094938,173.82449169997915,172.50119953353615,,
89,1996-08-02 22:59:05+00:00,196.13487013148657,187.02256681988607,188.6940200151204,187.7946446020833,226.03947056694653,183.49348072898138
90,1996-09-03 23:00:49+00:00,168.92829857235347,171.7943929688704,174.1230490624392,171.3004032191814,225.48995863775056,161.535760327875
91,1996-11-22 23:04:51+00:00,155.6756962160354,151.11617872573106,146.75962298911378,152.95933027399903,202.47061076766016,154.77481110457677
92,1996-12-08 23:05:38+00:00,177.17243835304345,171.6664949848312,180.36669250490047,186.6374723618941,232.07769947664795,179.88828977949441
