dates,sar1387-0000,sar1387-0001,sar1387-0002,sar1387-0003,sar1387-0004,sar1387-0005,satname
1987-10-06 09:33:26+00:00,,,,210.41,490.87,117.01,L5
1987-11-07 09:34:02+00:00,230.17,204.14,226.09,226.56,492.42,118.27,L5
1987-12-25 09:35:13+00:00,226.93,198.71,224.31,228.55,489.96,111.33,L5
1988-01-10 09:35:29+00:00,254.61,212.31,241.58,249.44,491.97,106.06,L5
1988-02-11 09:35:41+00:00,254.96,215.27,240.17,270.64,492.26,119.77,L5
1988-03-14 09:36:03+00:00,235.55,204.0,224.04,230.18,492.7,114.04,L5
1988-04-15 09:36:14+00:00,236.69,210.86,234.56,229.94,493.99,112.28,L5
1988-05-17 09:36:32+00:00,231.47,201.58,220.36,225.32,493.72,120.15,L5
1988-06-02 09:36:38+00:00,237.77,203.33,227.78,234.71,495.2,120.12,L5
1988-07-04 09:36:48+00:00,228.29,198.23,220.65,224.99,489.22,115.4,L5
1988-08-05 09:36:52+00:00,240.36,211.84,228.51,233.75,207.67,462.46,L5
1988-09-22 09:36:50+00:00,237.23,216.64,237.43,227.76,210.61,432.21,L5
1988-10-08 09:36:45+00:00,231.53,201.12,221.73,232.09,208.09,445.89,L5
1988-12-27 09:36:27+00:00,231.11,203.91,228.46,225.37,199.13,442.65,L5
1989-01-12 09:36:20+00:00,242.71,211.38,240.17,226.48,201.25,442.93,L5
1989-02-13 09:36:09+00:00,249.08,240.4,234.86,224.93,190.11,,L5
1989-03-01 09:35:54+00:00,230.18,198.8,222.1,226.41,209.76,,L5
1989-03-17 09:35:16+00:00,232.91,199.73,228.32,232.09,204.45,435.52,L5
1989-04-02 09:35:12+00:00,252.53,216.75,240.0,273.13,216.25,424.7,L5
1989-05-20 09:34:32+00:00,239.59,206.94,235.9,237.91,209.49,434.43,L5
1989-06-21 09:33:55+00:00,228.22,190.13,229.27,225.85,197.44,432.36,L5
1989-07-23 09:33:21+00:00,243.13,210.24,241.41,240.47,211.54,421.55,L5
1989-08-24 09:32:39+00:00,253.73,215.14,247.61,255.73,218.86,442.84,L5
1989-09-25 09:31:52+00:00,250.74,221.59,253.54,267.35,215.88,,L5
1989-10-27 09:30:51+00:00,232.03,202.71,236.02,244.71,211.24,463.13,L5
1989-11-12 09:30:31+00:00,253.22,222.88,252.19,262.3,215.28,423.17,L5
1990-01-15 09:28:57+00:00,237.91,205.14,244.49,254.31,197.16,420.85,L5
1990-01-31 09:28:06+00:00,249.43,223.08,243.7,258.89,215.49,422.31,L5
1990-03-04 09:27:26+00:00,237.7,,248.91,242.72,206.62,423.77,L5
1990-04-21 09:26:22+00:00,231.39,199.91,239.92,242.16,207.78,444.18,L5
1990-05-07 09:26:19+00:00,235.15,199.12,239.87,240.93,203.86,,L5
1990-06-08 09:26:19+00:00,236.65,200.52,245.94,235.23,202.06,419.85,L5
1990-06-24 09:26:18+00:00,236.2,199.06,237.21,227.66,204.4,424.1,L5
1990-07-10 09:26:16+00:00,249.46,213.42,248.0,244.48,209.27,397.74,L5
1990-07-26 09:26:12+00:00,234.45,200.1,230.71,227.75,205.22,,L5
1990-08-11 09:26:07+00:00,240.64,208.59,236.48,234.86,211.86,,L5
1990-09-12 09:25:59+00:00,250.03,221.83,249.24,253.0,215.38,399.4,L5
1990-09-28 09:25:50+00:00,234.41,202.1,238.67,231.59,213.7,,L5
1990-11-15 09:25:37+00:00,226.64,,242.21,203.31,207.2,421.99,L5
1991-05-26 09:28:46+00:00,242.22,248.71,244.3,260.55,206.77,,L5
1991-06-27 09:29:13+00:00,242.26,210.8,243.26,246.04,213.7,423.91,L5
1991-07-13 09:29:45+00:00,227.44,197.62,231.82,225.98,201.67,422.89,L5
1991-07-29 09:29:36+00:00,243.34,213.09,241.38,238.76,209.8,423.03,L5
1991-09-15 09:30:02+00:00,223.46,196.72,230.59,232.83,200.26,207.56,L5
1991-10-01 09:30:07+00:00,245.37,214.52,238.16,243.72,218.21,217.6,L5
1991-10-17 09:30:18+00:00,234.42,203.68,241.62,231.08,201.93,203.32,L5
1991-11-02 09:30:16+00:00,234.5,,236.94,244.62,212.61,202.39,L5
1991-12-04 09:30:36+00:00,264.75,,,,199.17,197.13,L5
1992-01-05 09:30:23+00:00,236.93,201.53,244.85,253.56,211.7,,L5
1992-02-22 09:30:41+00:00,242.6,248.89,246.09,244.71,203.51,,L5
1992-05-12 09:29:51+00:00,242.08,216.77,241.23,254.44,213.68,,L5
1992-05-28 09:29:42+00:00,221.8,185.82,225.79,228.92,199.22,201.22,L5
1992-06-13 09:29:31+00:00,220.29,191.69,225.87,226.23,198.68,,L5
1992-06-29 09:29:20+00:00,222.77,184.72,228.5,226.77,195.41,208.67,L5
1992-07-15 09:29:08+00:00,235.19,,241.23,250.99,208.62,,L5
1992-07-31 09:28:56+00:00,229.29,197.75,227.51,239.99,211.42,223.56,L5
1992-09-01 09:28:26+00:00,235.26,204.23,234.82,237.93,212.62,210.49,L5
1992-11-04 09:27:22+00:00,221.65,248.71,230.24,228.84,202.83,202.5,L5
1992-12-06 09:27:22+00:00,,,,,201.54,185.78,L5
1993-02-08 09:28:02+00:00,,,,,188.73,,L5
1993-02-24 09:28:05+00:00,237.78,210.06,235.56,240.52,,,L5
1993-03-12 09:28:18+00:00,229.37,203.68,228.09,241.68,205.51,,L5
1993-05-15 09:28:37+00:00,247.38,213.71,247.4,248.42,195.52,210.28,L5
1993-05-31 09:28:40+00:00,228.62,203.54,233.82,240.42,201.82,,L5
1993-06-16 09:28:38+00:00,229.49,202.48,231.54,238.99,209.95,,L5
1993-07-18 09:28:32+00:00,227.48,200.1,232.42,232.1,203.72,204.04,L5
1993-08-03 09:28:32+00:00,234.45,204.18,239.18,240.84,207.61,210.85,L5
1993-08-19 09:28:32+00:00,233.9,207.0,232.29,244.65,208.59,,L5
1993-09-20 09:28:26+00:00,224.62,199.27,228.61,231.28,201.81,210.81,L5
1993-10-06 09:28:23+00:00,224.86,189.83,231.52,231.11,199.35,200.79,L5
1993-11-07 09:28:10+00:00,,,193.21,213.46,199.18,214.13,L5
1993-11-23 09:28:03+00:00,232.69,196.05,223.34,253.26,202.45,212.11,L5
1994-03-31 09:26:30+00:00,234.46,248.69,232.53,248.23,201.12,,L5
1994-05-02 09:25:53+00:00,234.83,209.6,239.59,252.89,201.69,207.14,L5
1994-06-19 09:24:58+00:00,225.12,196.45,227.98,239.19,203.23,215.31,L5
1994-07-21 09:24:07+00:00,234.65,204.82,237.15,240.46,210.76,222.61,L5
1994-08-22 09:23:17+00:00,232.38,204.17,234.07,242.27,201.63,210.9,L5
1994-09-07 09:22:53+00:00,234.37,207.91,236.58,236.95,213.34,,L5
1995-01-13 09:18:46+00:00,229.63,,240.35,237.68,199.46,202.68,L5
1995-01-29 09:18:10+00:00,232.98,206.75,238.13,236.18,199.97,206.8,L5
1995-02-14 09:17:31+00:00,221.38,192.41,223.53,231.57,196.55,201.69,L5
1995-04-19 09:14:54+00:00,230.18,199.62,234.85,236.79,198.94,213.55,L5
1995-05-05 09:14:11+00:00,230.49,249.13,238.14,246.26,206.82,418.78,L5
1995-05-21 09:13:28+00:00,238.55,249.44,241.62,250.21,206.06,398.79,L5
1995-07-24 09:10:32+00:00,238.98,248.89,241.13,248.15,212.29,421.19,L5
1995-09-10 09:08:19+00:00,230.78,209.2,239.71,244.77,205.85,419.38,L5
1996-02-17 09:11:43+00:00,229.8,233.92,233.18,237.09,194.95,,L5
1996-03-04 09:12:46+00:00,229.06,248.71,232.45,234.52,200.11,,L5
1996-04-05 09:14:50+00:00,214.48,249.24,243.29,233.41,186.74,,L5
1996-05-23 09:17:41+00:00,231.53,249.15,237.16,245.55,206.03,420.42,L5
1996-06-08 09:18:34+00:00,239.04,264.16,247.08,250.99,211.98,399.83,L5
1996-07-10 09:20:15+00:00,233.33,249.11,239.86,245.87,211.84,397.95,L5
1996-07-26 09:21:07+00:00,238.37,263.76,244.42,244.9,204.73,423.9,L5
1996-08-11 09:21:57+00:00,240.63,249.02,234.57,233.2,200.18,205.08,L5
1996-09-28 09:24:33+00:00,238.67,219.5,242.68,241.64,210.25,220.23,L5
1996-11-15 09:26:56+00:00,229.3,209.03,229.16,234.32,204.58,214.88,L5
1996-12-17 09:28:27+00:00,226.78,248.83,236.5,234.4,195.29,194.45,L5
1997-02-19 09:31:22+00:00,229.4,208.23,232.7,232.26,196.97,203.97,L5
1997-03-23 09:32:37+00:00,234.08,208.36,235.61,239.19,201.01,,L5
1997-04-08 09:33:12+00:00,219.39,200.36,226.16,228.69,193.81,206.89,L5
1997-04-24 09:33:46+00:00,223.48,203.68,224.48,226.48,195.56,213.52,L5
1997-05-10 09:34:19+00:00,226.72,200.76,226.76,229.38,202.13,194.23,L5
1997-07-13 09:36:33+00:00,238.01,212.78,236.89,242.73,207.5,211.53,L5
1997-07-29 09:37:05+00:00,226.09,205.04,230.6,234.75,203.07,216.59,L5
1997-08-14 09:37:35+00:00,231.44,211.14,234.33,241.77,209.4,,L5
1997-08-30 09:38:05+00:00,237.85,214.84,228.86,242.39,209.22,,L5
1997-10-01 09:39:00+00:00,234.44,212.1,232.96,242.74,199.47,216.46,L5
1997-11-02 09:39:52+00:00,222.03,200.21,228.28,229.38,198.65,208.79,L5
1997-11-18 09:40:14+00:00,228.59,198.81,228.57,232.92,201.52,204.52,L5
1998-01-21 09:41:44+00:00,223.6,,236.17,230.03,197.93,190.85,L5
1998-02-06 09:42:06+00:00,,,218.21,223.29,,,L5
1998-02-22 09:42:24+00:00,241.07,211.6,220.06,233.16,202.17,204.64,L5
1998-03-10 09:42:39+00:00,230.99,203.61,229.37,235.36,200.41,203.17,L5
1998-03-26 09:42:52+00:00,230.43,205.25,235.33,240.07,199.17,,L5
1998-04-11 09:43:04+00:00,228.44,202.97,229.07,230.09,196.27,,L5
1998-05-13 09:43:32+00:00,227.21,200.09,223.87,229.59,197.34,203.46,L5
1998-06-14 09:44:01+00:00,230.35,218.53,229.2,231.66,199.82,217.59,L5
1998-06-30 09:44:12+00:00,230.92,205.05,226.7,229.41,197.66,206.69,L5
1998-07-16 09:44:23+00:00,228.62,204.18,231.08,238.16,212.54,,L5
1998-08-01 09:44:28+00:00,222.39,199.63,223.43,228.27,208.07,201.74,L5
1998-08-17 09:44:36+00:00,229.46,211.59,236.69,237.26,206.28,209.87,L5
1998-09-02 09:44:48+00:00,218.03,188.11,223.34,222.91,197.63,186.2,L5
1998-09-18 09:44:56+00:00,230.07,208.17,233.13,235.5,209.54,207.61,L5
1998-10-04 09:44:58+00:00,228.03,207.44,234.83,237.03,204.97,216.7,L5
1998-10-20 09:44:58+00:00,234.54,214.63,236.31,237.19,205.57,208.52,L5
1998-11-05 09:45:03+00:00,231.45,202.28,236.99,240.4,210.33,204.8,L5
1998-11-21 09:45:10+00:00,232.41,211.3,235.86,234.02,201.83,,L5
1998-12-23 09:45:11+00:00,231.46,249.04,235.94,231.86,201.41,207.81,L5
1999-01-24 09:45:11+00:00,229.36,249.19,235.25,235.01,203.12,,L5
1999-02-25 09:45:23+00:00,227.26,205.33,231.88,228.29,196.04,197.4,L5
1999-03-13 09:45:10+00:00,214.87,191.64,222.27,232.79,197.39,198.03,L5
1999-03-29 09:44:52+00:00,216.73,192.4,222.7,222.66,195.53,207.3,L5
1999-04-14 09:44:51+00:00,224.9,208.89,232.77,234.56,204.44,205.07,L5
1999-04-30 09:44:50+00:00,223.63,195.08,223.61,220.1,199.7,202.46,L5
1999-06-17 09:44:05+00:00,226.46,198.02,225.82,235.2,205.94,202.64,L5
1999-07-19 09:43:52+00:00,225.57,198.71,227.85,231.15,202.51,205.08,L5
1999-08-04 09:43:50+00:00,215.88,194.08,225.15,222.56,199.59,,L5
1999-08-12 09:59:01+00:00,229.97,207.46,231.22,234.02,210.54,,L7
1999-08-20 09:43:39+00:00,216.73,197.94,222.38,225.97,200.07,202.56,L5
1999-08-28 09:59:04+00:00,228.54,202.92,229.62,232.52,203.78,,L7
1999-09-05 09:43:10+00:00,228.89,215.33,232.06,233.31,206.39,209.59,L5
1999-09-13 09:58:59+00:00,232.26,205.9,236.86,239.58,208.03,,L7
1999-10-07 09:42:45+00:00,232.84,248.68,236.98,238.47,206.24,,L5
1999-10-15 09:59:06+00:00,228.02,241.12,234.06,233.52,208.63,,L7
1999-11-08 09:42:06+00:00,224.22,204.69,231.4,233.52,203.23,198.04,L5
1999-12-18 09:59:04+00:00,223.89,241.54,232.07,226.39,203.46,,L7
2000-01-03 09:58:57+00:00,227.59,256.16,237.67,234.42,199.24,,L7
2000-01-11 09:41:07+00:00,227.43,249.24,234.47,233.23,200.96,198.07,L5
2000-01-19 09:58:54+00:00,228.29,217.75,233.04,233.07,205.07,,L7
2000-02-04 09:58:54+00:00,229.29,243.53,232.09,230.08,200.85,,L7
2000-03-07 09:58:42+00:00,229.26,245.99,237.04,233.19,206.66,,L7
2000-05-18 09:42:19+00:00,214.43,193.01,225.21,222.78,197.92,187.21,L5
2000-06-19 09:42:35+00:00,219.4,203.81,230.01,232.16,202.72,211.41,L5
2000-06-27 09:57:49+00:00,224.71,241.32,226.66,225.38,206.67,431.59,L7
2000-07-29 09:57:19+00:00,224.7,203.71,228.41,227.35,203.49,434.43,L7
2000-08-14 09:57:13+00:00,224.93,206.01,227.09,232.87,199.51,432.73,L7
2000-08-30 09:57:02+00:00,213.26,195.85,226.75,224.18,200.39,430.09,L7
2000-09-15 09:56:43+00:00,226.89,207.9,230.94,228.76,204.88,429.98,L7
2000-12-20 09:56:33+00:00,231.15,241.58,238.19,228.4,202.56,406.47,L7
2001-03-10 09:56:28+00:00,229.11,204.3,231.13,228.4,201.7,410.04,L7
2001-05-13 09:56:03+00:00,217.34,198.62,225.65,223.0,201.7,433.72,L7
2001-05-29 09:55:55+00:00,215.1,197.08,223.23,221.34,203.67,432.48,L7
2001-06-06 09:46:30+00:00,223.3,195.01,226.53,222.6,197.66,,L5
2001-06-14 09:55:43+00:00,211.9,196.4,218.54,220.68,193.09,432.29,L7
2001-06-30 09:55:29+00:00,223.06,197.95,225.69,228.27,201.06,434.42,L7
2001-08-01 09:55:16+00:00,227.78,205.07,228.0,233.04,212.18,429.74,L7
2001-08-17 09:54:57+00:00,215.3,201.21,225.39,224.62,199.37,433.3,L7
2001-08-25 09:46:22+00:00,227.85,206.75,235.85,229.76,205.72,,L5
2001-10-04 09:54:23+00:00,221.99,200.84,230.98,229.37,200.44,434.23,L7
2001-11-05 09:54:31+00:00,219.41,201.13,226.57,223.55,205.51,408.22,L7
2001-12-07 09:54:41+00:00,224.54,,234.81,226.06,200.65,403.68,L7
2002-01-08 09:54:52+00:00,224.19,,235.05,223.69,203.97,388.0,L7
2002-02-09 09:55:02+00:00,221.57,205.11,226.63,227.55,206.14,,L7
2002-02-17 09:44:36+00:00,213.85,200.47,224.11,227.01,200.34,,L5
2002-02-25 09:55:04+00:00,224.44,204.79,228.13,230.74,209.97,431.71,L7
2002-04-14 09:54:56+00:00,220.53,200.27,227.2,225.86,203.44,434.31,L7
2002-04-30 09:54:58+00:00,227.18,201.95,228.98,226.72,203.28,433.09,L7
2002-05-16 09:54:51+00:00,229.87,208.52,237.2,233.66,209.72,407.67,L7
2002-06-01 09:54:45+00:00,225.74,203.47,227.79,227.05,207.91,428.74,L7
2002-06-17 09:54:38+00:00,212.89,202.08,226.18,223.99,207.02,429.8,L7
2002-06-25 09:42:07+00:00,219.44,206.41,231.34,227.29,197.61,,L5
2002-07-03 09:54:34+00:00,227.15,207.83,230.27,232.9,207.57,433.9,L7
2002-07-19 09:54:27+00:00,229.07,200.11,231.12,233.26,208.71,434.78,L7
2002-08-04 09:54:19+00:00,218.63,200.08,225.15,224.82,199.68,432.94,L7
2002-08-20 09:54:16+00:00,230.16,210.73,228.51,227.88,212.12,433.41,L7
2002-09-05 09:54:07+00:00,226.24,206.54,233.65,232.97,211.94,432.72,L7
2002-10-23 09:53:55+00:00,213.19,203.32,225.39,230.28,210.27,431.58,L7
2003-01-27 09:54:37+00:00,226.9,241.38,230.12,226.39,198.87,429.83,L7
2003-02-12 09:54:48+00:00,221.98,245.27,227.45,225.37,193.15,405.27,L7
2003-03-16 09:55:15+00:00,228.63,241.15,230.26,227.89,205.76,407.92,L7
2003-04-01 09:54:51+00:00,228.98,202.67,231.76,226.96,202.63,426.2,L7
2003-04-17 09:54:53+00:00,229.87,205.92,232.67,229.78,205.68,431.38,L7
2003-05-19 09:54:48+00:00,209.08,193.58,221.25,220.76,194.42,422.52,L7
2003-06-28 09:42:14+00:00,217.02,198.06,221.82,231.79,204.4,,L5
2003-07-14 09:42:31+00:00,217.53,200.33,221.14,226.47,204.01,,L5
2003-07-30 09:42:49+00:00,219.4,204.16,224.86,229.44,210.47,,L5
2003-08-31 09:43:23+00:00,222.77,209.0,230.94,232.63,209.67,416.24,L5
2003-10-02 09:43:52+00:00,,,212.44,215.24,199.26,450.54,L5
2003-10-10 09:54:11+00:00,,204.4,226.27,227.02,209.46,,L7
2003-12-13 09:54:54+00:00,218.9,202.19,229.16,223.31,,408.16,L7
2004-01-06 09:44:54+00:00,227.28,241.38,218.77,220.59,198.73,,L5
2004-01-30 09:55:12+00:00,224.72,211.12,,,196.31,425.2,L7
2004-02-23 09:45:06+00:00,220.67,198.96,229.85,225.39,199.7,,L5
2004-03-18 09:55:24+00:00,,,226.48,229.12,207.52,429.1,L7
2004-04-27 09:46:10+00:00,223.03,207.47,225.56,232.64,207.4,422.04,L5
2004-06-06 09:55:14+00:00,216.09,198.04,224.71,226.68,197.51,209.29,L7
2004-06-30 09:48:01+00:00,213.44,201.84,232.64,227.31,203.17,212.27,L5
2004-07-16 09:48:28+00:00,217.04,199.64,223.83,223.88,202.72,199.65,L5
2004-07-24 09:55:03+00:00,208.96,191.75,222.06,220.23,195.62,195.77,L7
2004-08-09 09:54:56+00:00,214.42,191.06,213.9,222.17,,,L7
2004-08-17 09:49:12+00:00,208.95,194.92,221.7,225.02,193.91,195.59,L5
2004-09-18 09:50:02+00:00,223.92,208.29,229.94,236.33,211.6,214.15,L5
2004-10-20 09:50:44+00:00,212.95,199.82,225.1,220.69,203.49,205.98,L5
2004-11-05 09:51:03+00:00,217.19,202.88,230.62,225.21,199.15,203.42,L5
2005-03-21 09:55:50+00:00,228.85,252.25,233.2,228.52,206.37,,L7
2005-03-29 09:53:12+00:00,224.89,239.66,228.79,235.52,209.04,216.77,L5
2005-04-06 09:55:46+00:00,219.89,248.26,225.0,223.73,198.77,,L7
2005-04-22 09:55:40+00:00,227.73,214.69,232.11,229.09,203.86,,L7
2005-05-16 09:53:25+00:00,210.3,194.03,219.68,219.2,196.91,208.15,L5
2005-07-19 09:53:56+00:00,212.92,200.03,221.0,220.9,198.93,202.13,L5
2005-09-05 09:54:15+00:00,224.12,204.78,228.63,225.7,199.23,205.37,L5
2005-10-31 09:55:28+00:00,214.98,207.88,228.28,224.28,199.55,196.89,L7
2005-11-08 09:54:22+00:00,217.89,,234.76,225.88,198.3,202.22,L5
2005-12-18 09:55:45+00:00,219.04,210.44,,218.91,187.17,,L7
2006-01-03 09:55:54+00:00,202.05,197.61,219.57,220.9,192.28,,L7
2006-01-19 09:56:03+00:00,222.11,244.44,228.52,224.53,199.56,207.01,L7
2006-01-27 09:56:13+00:00,224.34,212.37,230.49,223.44,196.38,203.25,L5
2006-02-12 09:56:36+00:00,219.38,234.02,233.52,228.22,200.97,208.34,L5
2006-06-04 09:58:32+00:00,217.47,207.13,223.95,224.43,203.12,215.16,L5
2006-06-12 09:56:09+00:00,227.74,222.93,228.63,,197.15,,L7
2006-07-14 09:55:56+00:00,214.32,206.86,222.53,228.92,219.73,,L7
2006-08-23 09:59:39+00:00,209.47,207.56,224.1,225.87,203.56,201.88,L5
2006-10-10 10:00:13+00:00,209.46,233.83,225.04,227.21,201.05,204.84,L5
2006-10-26 10:00:24+00:00,220.39,202.0,232.23,225.45,197.72,202.99,L5
2006-11-03 09:55:55+00:00,215.95,219.12,231.91,224.75,192.84,207.11,L7
2006-11-19 09:56:06+00:00,210.11,241.35,225.24,218.49,190.13,,L7
2006-12-05 09:56:15+00:00,220.66,221.63,,,,,L7
2006-12-29 10:00:54+00:00,221.58,,236.93,227.75,195.0,,L5
2007-03-27 09:56:40+00:00,219.76,245.8,226.89,224.05,199.82,,L7
2007-06-23 10:00:02+00:00,198.31,180.45,214.83,220.23,197.13,203.1,L5
2007-07-01 09:56:22+00:00,205.85,206.83,218.76,219.42,197.7,,L7
2007-07-09 09:59:51+00:00,209.46,203.61,214.97,218.74,196.76,210.84,L5
2007-07-17 09:56:19+00:00,204.58,201.86,210.88,215.4,190.71,,L7
2007-07-25 09:59:43+00:00,,,,219.81,196.3,203.55,L5
2007-08-02 09:56:15+00:00,208.99,214.26,220.47,220.49,198.69,,L7
2008-01-25 09:56:28+00:00,,256.49,226.37,221.17,199.83,,L7
2008-02-10 09:56:26+00:00,214.39,257.61,226.79,222.36,201.15,,L7
2008-02-26 09:56:21+00:00,,,224.62,222.95,202.44,,L7
2008-03-13 09:56:16+00:00,216.78,241.58,222.84,220.3,201.21,202.61,L7
2008-04-06 09:55:39+00:00,222.07,255.66,227.91,226.66,200.65,,L5
2008-05-08 09:54:49+00:00,209.38,199.83,214.49,211.3,190.49,202.9,L5
2008-06-09 09:53:59+00:00,211.64,239.33,221.08,216.99,200.05,201.56,L5
2008-06-25 09:53:32+00:00,204.43,206.11,218.52,218.1,192.19,197.86,L5
2008-07-11 09:53:05+00:00,200.63,196.14,218.89,214.79,196.6,204.99,L5
2008-07-19 09:55:28+00:00,209.08,217.42,219.96,220.89,196.72,199.93,L7
2008-08-04 09:55:22+00:00,210.94,237.89,227.13,221.54,200.52,217.09,L7
2008-09-29 09:50:46+00:00,215.06,228.55,220.02,218.19,197.15,207.7,L5
2008-11-08 09:55:12+00:00,178.59,,220.93,226.51,193.9,,L7
2009-01-11 09:55:48+00:00,,250.57,225.86,218.06,189.97,,L7
2009-02-28 09:56:10+00:00,209.56,234.96,221.56,220.16,198.63,,L7
2009-03-08 09:52:31+00:00,213.56,211.72,223.48,217.68,189.58,196.73,L5
2009-04-17 09:56:29+00:00,216.94,205.11,218.85,217.81,193.83,198.04,L7
2009-05-03 09:56:32+00:00,221.57,,225.95,218.14,196.41,,L7
2009-05-11 09:53:49+00:00,210.39,188.59,213.19,205.54,189.39,201.93,L5
2009-05-19 09:56:34+00:00,217.27,208.45,221.44,219.77,192.93,,L7
2009-06-04 09:56:34+00:00,208.31,202.17,216.55,220.46,191.61,197.79,L7
2009-06-12 09:54:24+00:00,204.29,191.27,215.76,206.25,192.44,205.82,L5
2009-06-28 09:54:41+00:00,205.7,199.0,216.6,216.59,194.28,207.46,L5
2009-07-30 09:55:12+00:00,206.57,198.26,214.38,218.0,192.85,201.25,L5
2009-08-15 09:55:27+00:00,214.32,205.01,223.81,219.78,202.62,202.5,L5
2009-08-31 09:55:41+00:00,213.44,239.2,227.46,216.39,197.78,189.65,L5
2009-10-02 09:56:06+00:00,208.3,208.85,218.97,216.69,194.47,208.89,L5
2009-10-18 09:56:16+00:00,209.74,203.87,222.89,217.62,200.0,204.01,L5
2009-10-26 09:56:27+00:00,215.17,219.12,224.83,220.48,197.05,,L7
2009-12-05 09:56:39+00:00,211.66,203.1,222.06,221.58,193.88,198.82,L5
2010-05-22 09:58:14+00:00,,210.05,220.28,219.76,200.89,,L7
2010-06-23 09:58:18+00:00,205.11,196.1,214.66,216.5,190.06,201.42,L7
2010-09-03 09:56:24+00:00,206.12,201.2,215.43,216.62,196.65,201.5,L5
2010-11-06 09:55:56+00:00,210.96,210.08,224.64,215.0,195.19,208.78,L5
2011-01-25 09:56:04+00:00,220.47,204.53,212.06,210.6,192.1,202.74,L5
2011-02-10 09:56:06+00:00,212.1,237.24,225.41,215.46,190.83,200.44,L5
2011-02-26 09:56:05+00:00,212.21,212.45,223.15,222.91,198.34,208.59,L5
2011-03-22 09:59:41+00:00,218.7,220.27,219.82,,202.64,,L7
2011-04-07 09:59:45+00:00,208.34,213.58,,220.37,203.18,,L7
2011-05-01 09:55:46+00:00,202.28,194.49,214.04,210.33,191.28,195.71,L5
2011-05-17 09:55:42+00:00,208.08,205.68,214.01,211.96,194.18,201.45,L5
2011-08-13 09:59:32+00:00,207.5,203.77,217.72,218.74,194.53,209.51,L7
2011-08-29 09:59:30+00:00,,,236.29,232.91,199.82,366.06,L7
2011-09-06 09:54:45+00:00,206.86,215.31,218.65,216.82,204.88,390.58,L5
2011-09-14 09:59:24+00:00,206.61,200.35,215.84,,194.33,403.45,L7
2011-09-22 09:54:31+00:00,209.08,217.77,218.65,224.05,206.12,389.31,L5
2011-12-03 09:59:53+00:00,212.94,221.39,221.7,214.51,190.98,352.38,L7
2012-02-21 10:00:16+00:00,213.43,241.21,221.38,218.15,193.33,354.27,L7
2012-03-08 10:00:12+00:00,192.23,,200.08,216.09,200.33,374.97,L7
2012-03-24 10:00:15+00:00,208.57,210.06,,220.32,200.84,375.23,L7
2012-05-11 10:00:49+00:00,208.1,212.17,217.83,218.12,193.92,,L7
2012-05-27 10:00:40+00:00,200.55,198.07,212.57,,191.76,402.01,L7
2012-08-15 10:01:16+00:00,211.07,216.53,219.56,,202.51,375.33,L7
2012-09-16 10:01:34+00:00,216.06,210.94,225.79,221.13,193.95,377.29,L7
2012-10-02 10:01:45+00:00,221.96,208.54,225.78,211.26,206.8,372.16,L7
2013-01-06 10:02:18+00:00,215.69,,226.44,220.69,192.85,,L7
2013-04-12 10:02:09+00:00,206.54,200.8,218.52,215.6,196.91,,L7
