dates,satname,sar1387-0000,sar1387-0001,sar1387-0002,sar1387-0003,sar1387-0004,sar1387-0005
1990-07-26 09:26:12+00:00,L5,234.45,200.10,230.71,227.75,205.22,207.05
1990-08-11 09:26:07+00:00,L5,240.64,208.59,236.48,234.86,211.86,470.24
1990-09-12 09:25:59+00:00,L5,250.03,221.83,249.24,253.00,215.38,399.40
1990-09-28 09:25:50+00:00,L5,234.41,202.10,238.67,231.59,213.70,471.66
1990-11-15 09:25:37+00:00,L5,226.64,,242.21,203.31,207.20,421.99
1991-05-26 09:28:46+00:00,L5,242.22,248.71,244.30,260.55,206.77,219.60
1991-06-27 09:29:13+00:00,L5,242.26,210.80,243.26,246.04,213.70,423.91
1991-07-13 09:29:45+00:00,L5,227.44,197.62,231.82,225.98,201.67,422.89
1991-07-29 09:29:36+00:00,L5,243.34,213.09,241.38,238.76,209.80,423.03
1991-09-15 09:30:02+00:00,L5,223.46,196.72,230.59,232.83,200.26,207.56
1991-10-01 09:30:07+00:00,L5,245.37,214.52,238.16,243.72,218.21,217.60
1991-10-17 09:30:18+00:00,L5,234.42,203.68,241.62,231.08,201.93,203.32
1991-11-02 09:30:16+00:00,L5,234.50,248.65,236.94,244.62,212.61,202.39
1991-12-04 09:30:36+00:00,L5,264.75,261.91,-7.07,374.37,199.17,197.13
1992-01-05 09:30:23+00:00,L5,236.93,201.53,244.85,253.56,211.70,442.35
1992-02-22 09:30:41+00:00,L5,242.60,248.89,246.09,244.71,203.51,430.72
1992-05-12 09:29:51+00:00,L5,242.08,216.77,241.23,254.44,213.68,432.31
1992-05-28 09:29:42+00:00,L5,221.80,185.82,225.79,228.92,199.22,201.22
1992-06-13 09:29:31+00:00,L5,220.29,191.69,225.87,226.23,198.68,429.79
1992-06-29 09:29:20+00:00,L5,222.77,184.72,228.50,226.77,195.41,208.67
1992-07-15 09:29:08+00:00,L5,235.19,248.76,241.23,250.99,208.62,424.65
1992-07-31 09:28:56+00:00,L5,229.29,197.75,227.51,239.99,211.42,223.56
1992-09-01 09:28:26+00:00,L5,235.26,204.23,234.82,237.93,212.62,210.49
1992-11-04 09:27:22+00:00,L5,221.65,248.71,230.24,228.84,202.83,202.50
1992-12-06 09:27:22+00:00,L5,,,14.60,,201.54,185.78
1993-02-08 09:28:02+00:00,L5,,,84.75,139.73,188.73,39.14
1993-02-24 09:28:05+00:00,L5,237.78,210.06,235.56,240.52,475.09,364.10
1993-03-12 09:28:18+00:00,L5,229.37,203.68,228.09,241.68,205.51,424.90
1993-05-15 09:28:37+00:00,L5,247.38,213.71,247.40,248.42,195.52,210.28
1993-05-31 09:28:40+00:00,L5,228.62,203.54,233.82,240.42,201.82,422.20
1993-06-16 09:28:38+00:00,L5,229.49,202.48,231.54,238.99,209.95,434.04
1993-07-18 09:28:32+00:00,L5,227.48,200.10,232.42,232.10,203.72,204.04
1993-08-03 09:28:32+00:00,L5,234.45,204.18,239.18,240.84,207.61,210.85
1993-08-19 09:28:32+00:00,L5,233.90,207.00,232.29,244.65,208.59,432.97
1993-09-20 09:28:26+00:00,L5,224.62,199.27,228.61,231.28,201.81,210.81
1993-10-06 09:28:23+00:00,L5,224.86,189.83,231.52,231.11,199.35,200.79
1993-11-07 09:28:10+00:00,L5,,,193.21,213.46,199.18,214.13
1993-11-23 09:28:03+00:00,L5,232.69,196.05,223.34,253.26,202.45,212.11
1994-03-31 09:26:30+00:00,L5,234.46,248.69,232.53,248.23,201.12,434.41
1994-05-02 09:25:53+00:00,L5,234.83,209.60,239.59,252.89,201.69,207.14
1994-06-19 09:24:58+00:00,L5,225.12,196.45,227.98,239.19,203.23,215.31
1994-07-21 09:24:07+00:00,L5,234.65,204.82,237.15,240.46,210.76,222.61
1994-08-22 09:23:17+00:00,L5,232.38,204.17,234.07,242.27,201.63,210.90
1994-09-07 09:22:53+00:00,L5,234.37,207.91,236.58,236.95,213.34,434.15
1995-01-13 09:18:46+00:00,L5,229.63,248.73,240.35,237.68,199.46,202.68
1995-01-29 09:18:10+00:00,L5,232.98,206.75,238.13,236.18,199.97,206.80
1995-02-14 09:17:31+00:00,L5,221.38,192.41,223.53,231.57,196.55,201.69
1995-04-19 09:14:54+00:00,L5,230.18,199.62,234.85,236.79,198.94,213.55
1995-05-05 09:14:11+00:00,L5,230.49,249.13,238.14,246.26,206.82,418.78
1995-05-21 09:13:28+00:00,L5,238.55,249.44,241.62,250.21,206.06,398.79
1995-07-24 09:10:32+00:00,L5,238.98,248.89,241.13,248.15,212.29,421.19
1995-09-10 09:08:19+00:00,L5,230.78,209.20,239.71,244.77,205.85,419.38
1996-02-17 09:11:43+00:00,L5,229.80,233.92,233.18,237.09,194.95,204.70
1996-03-04 09:12:46+00:00,L5,229.06,248.71,232.45,234.52,200.11,205.08
1996-04-05 09:14:50+00:00,L5,214.48,249.24,243.29,233.41,186.74,470.29
1996-05-23 09:17:41+00:00,L5,231.53,249.15,237.16,245.55,206.03,420.42
1996-06-08 09:18:34+00:00,L5,239.04,264.16,247.08,250.99,211.98,399.83
1996-07-10 09:20:15+00:00,L5,233.33,249.11,239.86,245.87,211.84,397.95
1996-07-26 09:21:07+00:00,L5,238.37,263.76,244.42,244.90,204.73,423.90
1996-08-11 09:21:57+00:00,L5,240.63,249.02,234.57,233.20,200.18,205.08
1996-09-28 09:24:33+00:00,L5,238.67,219.50,242.68,241.64,210.25,220.23
1996-11-15 09:26:56+00:00,L5,229.30,209.03,229.16,234.32,204.58,214.88
1996-12-17 09:28:27+00:00,L5,226.78,248.83,236.50,234.40,195.29,194.45
1997-02-19 09:31:22+00:00,L5,229.40,208.23,232.70,232.26,196.97,203.97
1997-03-23 09:32:37+00:00,L5,234.08,208.36,235.61,239.19,201.01,421.31
1997-04-08 09:33:12+00:00,L5,219.39,200.36,226.16,228.69,193.81,206.89
1997-04-24 09:33:46+00:00,L5,223.48,203.68,224.48,226.48,195.56,213.52
1997-05-10 09:34:19+00:00,L5,226.72,200.76,226.76,229.38,202.13,194.23
1997-07-13 09:36:33+00:00,L5,238.01,212.78,236.89,242.73,207.50,211.53
1997-07-29 09:37:05+00:00,L5,226.09,205.04,230.60,234.75,203.07,216.59
1997-08-14 09:37:35+00:00,L5,231.44,211.14,234.33,241.77,209.40,417.90
1997-08-30 09:38:05+00:00,L5,237.85,214.84,228.86,242.39,209.22,422.27
1997-10-01 09:39:00+00:00,L5,234.44,212.10,232.96,242.74,199.47,216.46
1997-11-02 09:39:52+00:00,L5,222.03,200.21,228.28,229.38,198.65,208.79
1997-11-18 09:40:14+00:00,L5,228.59,198.81,228.57,232.92,201.52,204.52
1998-01-21 09:41:44+00:00,L5,223.60,248.91,236.17,230.03,197.93,190.85
1998-02-06 09:42:06+00:00,L5,289.11,270.41,218.21,223.29,55.94,
1998-02-22 09:42:24+00:00,L5,241.07,211.60,220.06,233.16,202.17,204.64
1998-03-10 09:42:39+00:00,L5,230.99,203.61,229.37,235.36,200.41,203.17
1998-03-26 09:42:52+00:00,L5,230.43,205.25,235.33,240.07,199.17,418.27
1998-04-11 09:43:04+00:00,L5,228.44,202.97,229.07,230.09,196.27,266.11
1998-05-13 09:43:32+00:00,L5,227.21,200.09,223.87,229.59,197.34,203.46
1998-06-14 09:44:01+00:00,L5,230.35,218.53,229.20,231.66,199.82,217.59
1998-06-30 09:44:12+00:00,L5,230.92,205.05,226.70,229.41,197.66,206.69
1998-07-16 09:44:23+00:00,L5,228.62,204.18,231.08,238.16,212.54,399.26
1998-08-01 09:44:28+00:00,L5,222.39,199.63,223.43,228.27,208.07,201.74
1998-08-17 09:44:36+00:00,L5,229.46,211.59,236.69,237.26,206.28,209.87
1998-09-02 09:44:48+00:00,L5,218.03,188.11,223.34,222.91,197.63,186.20
1998-09-18 09:44:56+00:00,L5,230.07,208.17,233.13,235.50,209.54,207.61
1998-10-04 09:44:58+00:00,L5,228.03,207.44,234.83,237.03,204.97,216.70
1998-10-20 09:44:58+00:00,L5,234.54,214.63,236.31,237.19,205.57,208.52
1998-11-05 09:45:03+00:00,L5,231.45,202.28,236.99,240.40,210.33,204.80
1998-11-21 09:45:10+00:00,L5,232.41,211.30,235.86,234.02,201.83,415.53
1998-12-23 09:45:11+00:00,L5,231.46,249.04,235.94,231.86,201.41,207.81
1999-01-24 09:45:11+00:00,L5,229.36,249.19,235.25,235.01,203.12,399.43
1999-02-25 09:45:23+00:00,L5,227.26,205.33,231.88,228.29,196.04,197.40
1999-03-13 09:45:10+00:00,L5,214.87,191.64,222.27,232.79,197.39,198.03
1999-03-29 09:44:52+00:00,L5,216.73,192.40,222.70,222.66,195.53,207.30
1999-04-14 09:44:51+00:00,L5,224.90,208.89,232.77,234.56,204.44,205.07
1999-04-30 09:44:50+00:00,L5,223.63,195.08,223.61,220.10,199.70,202.46
1999-06-17 09:44:05+00:00,L5,226.46,198.02,225.82,235.20,205.94,202.64
1999-07-19 09:43:52+00:00,L5,225.57,198.71,227.85,231.15,202.51,205.08
1999-08-04 09:43:50+00:00,L5,215.88,194.08,225.15,222.56,199.59,
1999-08-12 09:59:01+00:00,L7,229.97,207.46,231.22,234.02,210.54,433.08
1999-08-20 09:43:39+00:00,L5,216.73,197.94,222.38,225.97,200.07,202.56
1999-08-28 09:59:04+00:00,L7,228.54,202.92,229.62,232.52,203.78,435.57
1999-09-05 09:43:10+00:00,L5,228.89,215.33,232.06,233.31,206.39,209.59
1999-09-13 09:58:59+00:00,L7,232.26,205.90,236.86,239.58,208.03,434.27
1999-10-07 09:42:45+00:00,L5,232.84,248.68,236.98,238.47,206.24,421.74
1999-10-15 09:59:06+00:00,L7,228.02,241.12,234.06,233.52,208.63,432.35
1999-11-08 09:42:06+00:00,L5,224.22,204.69,231.40,233.52,203.23,198.04
1999-12-18 09:59:04+00:00,L7,223.89,241.54,232.07,226.39,203.46,429.59
2000-01-03 09:58:57+00:00,L7,227.59,256.16,237.67,234.42,199.24,407.98
2000-01-11 09:41:07+00:00,L5,227.43,249.24,234.47,233.23,200.96,198.07
2000-01-19 09:58:54+00:00,L7,228.29,217.75,233.04,233.07,205.07,429.39
2000-02-04 09:58:54+00:00,L7,229.29,243.53,232.09,230.08,200.85,430.73
2000-03-07 09:58:42+00:00,L7,229.26,245.99,237.04,233.19,206.66,407.73
2000-05-18 09:42:19+00:00,L5,214.43,193.01,225.21,222.78,197.92,187.21
2000-06-19 09:42:35+00:00,L5,219.40,203.81,230.01,232.16,202.72,211.41
2000-06-27 09:57:49+00:00,L7,224.71,241.32,226.66,225.38,206.67,431.59
2000-07-29 09:57:19+00:00,L7,224.70,203.71,228.41,227.35,203.49,434.43
2000-08-14 09:57:13+00:00,L7,224.93,206.01,227.09,232.87,199.51,432.73
2000-08-30 09:57:02+00:00,L7,213.26,195.85,226.75,224.18,200.39,430.09
2000-09-15 09:56:43+00:00,L7,226.89,207.90,230.94,228.76,204.88,429.98
2000-12-20 09:56:33+00:00,L7,231.15,241.58,238.19,228.40,202.56,406.47
2001-03-10 09:56:28+00:00,L7,229.11,204.30,231.13,228.40,201.70,410.04
2001-05-13 09:56:03+00:00,L7,217.34,198.62,225.65,223.00,201.70,433.72
2001-05-29 09:55:55+00:00,L7,215.10,197.08,223.23,221.34,203.67,432.48
2001-06-06 09:46:30+00:00,L5,223.30,195.01,226.53,222.60,197.66,204.45
2001-06-14 09:55:43+00:00,L7,211.90,196.40,218.54,220.68,193.09,432.29
2001-06-30 09:55:29+00:00,L7,223.06,197.95,225.69,228.27,201.06,434.42
2001-08-01 09:55:16+00:00,L7,227.78,205.07,228.00,233.04,212.18,429.74
2001-08-17 09:54:57+00:00,L7,215.30,201.21,225.39,224.62,199.37,433.30
2001-08-25 09:46:22+00:00,L5,227.85,206.75,235.85,229.76,205.72,206.51
2001-10-04 09:54:23+00:00,L7,221.99,200.84,230.98,229.37,200.44,434.23
2001-11-05 09:54:31+00:00,L7,219.41,201.13,226.57,223.55,205.51,408.22
2001-11-13 09:45:42+00:00,L5,9.66,38.90,,,70.92,
2001-12-07 09:54:41+00:00,L7,224.54,246.49,234.81,226.06,200.65,403.68
2002-01-08 09:54:52+00:00,L7,224.19,256.25,235.05,223.69,203.97,388.00
2002-02-09 09:55:02+00:00,L7,221.57,205.11,226.63,227.55,206.14,431.28
2002-02-17 09:44:36+00:00,L5,213.85,200.47,224.11,227.01,200.34,205.91
2002-02-25 09:55:04+00:00,L7,224.44,204.79,228.13,230.74,209.97,431.71
2002-04-14 09:54:56+00:00,L7,220.53,200.27,227.20,225.86,203.44,434.31
2002-04-30 09:54:58+00:00,L7,227.18,201.95,228.98,226.72,203.28,433.09
2002-05-16 09:54:51+00:00,L7,229.87,208.52,237.20,233.66,209.72,407.67
2002-06-01 09:54:45+00:00,L7,225.74,203.47,227.79,227.05,207.91,428.74
2002-06-17 09:54:38+00:00,L7,212.89,202.08,226.18,223.99,207.02,429.80
2002-06-25 09:42:07+00:00,L5,219.44,206.41,231.34,227.29,197.61,212.11
2002-07-03 09:54:34+00:00,L7,227.15,207.83,230.27,232.90,207.57,433.90
2002-07-19 09:54:27+00:00,L7,229.07,200.11,231.12,233.26,208.71,434.78
2002-08-04 09:54:19+00:00,L7,218.63,200.08,225.15,224.82,199.68,432.94
2002-08-20 09:54:16+00:00,L7,230.16,210.73,228.51,227.88,212.12,433.41
2002-09-05 09:54:07+00:00,L7,226.24,206.54,233.65,232.97,211.94,432.72
2002-10-23 09:53:55+00:00,L7,213.19,203.32,225.39,230.28,210.27,431.58
2003-01-27 09:54:37+00:00,L7,226.90,241.38,230.12,226.39,198.87,429.83
2003-02-12 09:54:48+00:00,L7,221.98,245.27,227.45,225.37,193.15,405.27
2003-03-16 09:55:15+00:00,L7,228.63,241.15,230.26,227.89,205.76,407.92
2003-04-01 09:54:51+00:00,L7,228.98,202.67,231.76,226.96,202.63,426.20
2003-04-17 09:54:53+00:00,L7,229.87,205.92,232.67,229.78,205.68,431.38
2003-05-19 09:54:48+00:00,L7,209.08,193.58,221.25,220.76,194.42,422.52
2003-06-28 09:42:14+00:00,L5,217.02,198.06,221.82,231.79,204.40,205.55
2003-07-14 09:42:31+00:00,L5,217.53,200.33,221.14,226.47,204.01,210.78
2003-07-30 09:42:49+00:00,L5,219.40,204.16,224.86,229.44,210.47,210.51
2003-08-31 09:43:23+00:00,L5,222.77,209.00,230.94,232.63,209.67,416.24
2003-10-02 09:43:52+00:00,L5,,,212.44,215.24,199.26,450.54
2003-10-10 09:54:11+00:00,L7,,204.40,226.27,227.02,209.46,408.64
2003-10-18 09:44:04+00:00,L5,,,,,368.04,344.22
2003-12-13 09:54:54+00:00,L7,218.90,202.19,229.16,223.31,42.65,408.16
2004-01-06 09:44:54+00:00,L5,227.28,241.38,218.77,220.59,198.73,
2004-01-30 09:55:12+00:00,L7,224.72,211.12,3.89,,196.31,425.20
2004-02-23 09:45:06+00:00,L5,220.67,198.96,229.85,225.39,199.70,202.56
2004-03-18 09:55:24+00:00,L7,,,226.48,229.12,207.52,429.10
2004-04-27 09:46:10+00:00,L5,223.03,207.47,225.56,232.64,207.40,422.04
2004-06-06 09:55:14+00:00,L7,216.09,198.04,224.71,226.68,197.51,209.29
2004-06-30 09:48:01+00:00,L5,213.44,201.84,232.64,227.31,203.17,212.27
2004-07-16 09:48:28+00:00,L5,217.04,199.64,223.83,223.88,202.72,199.65
2004-07-24 09:55:03+00:00,L7,208.96,191.75,222.06,220.23,195.62,195.77
2004-08-09 09:54:56+00:00,L7,214.42,191.06,213.90,222.17,65.13,434.89
2004-08-17 09:49:12+00:00,L5,208.95,194.92,221.70,225.02,193.91,195.59
2004-09-18 09:50:02+00:00,L5,223.92,208.29,229.94,236.33,211.60,214.15
2004-10-20 09:50:44+00:00,L5,212.95,199.82,225.10,220.69,203.49,205.98
2004-11-05 09:51:03+00:00,L5,217.19,202.88,230.62,225.21,199.15,203.42
2005-03-21 09:55:50+00:00,L7,228.85,252.25,233.20,228.52,206.37,402.99
2005-03-29 09:53:12+00:00,L5,224.89,239.66,228.79,235.52,209.04,216.77
2005-04-06 09:55:46+00:00,L7,219.89,248.26,225.00,223.73,198.77,408.30
2005-04-22 09:55:40+00:00,L7,227.73,214.69,232.11,229.09,203.86,413.16
2005-05-16 09:53:25+00:00,L5,210.30,194.03,219.68,219.20,196.91,208.15
2005-07-03 09:53:45+00:00,L5,,339.32,305.43,283.05,449.89,450.47
2005-07-19 09:53:56+00:00,L5,212.92,200.03,221.00,220.90,198.93,202.13
2005-09-05 09:54:15+00:00,L5,224.12,204.78,228.63,225.70,199.23,205.37
2005-10-31 09:55:28+00:00,L7,214.98,207.88,228.28,224.28,199.55,196.89
2005-11-08 09:54:22+00:00,L5,217.89,253.24,234.76,225.88,198.30,202.22
2005-12-18 09:55:45+00:00,L7,219.04,210.44,6.32,218.91,187.17,403.92
2006-01-03 09:55:54+00:00,L7,202.05,197.61,219.57,220.90,192.28,407.47
2006-01-19 09:56:03+00:00,L7,222.11,244.44,228.52,224.53,199.56,207.01
2006-01-27 09:56:13+00:00,L5,224.34,212.37,230.49,223.44,196.38,203.25
2006-02-12 09:56:36+00:00,L5,219.38,234.02,233.52,228.22,200.97,208.34
2006-06-04 09:58:32+00:00,L5,217.47,207.13,223.95,224.43,203.12,215.16
2006-06-12 09:56:09+00:00,L7,227.74,222.93,228.63,,197.15,390.10
2006-07-14 09:55:56+00:00,L7,214.32,206.86,222.53,228.92,219.73,407.82
2006-08-23 09:59:39+00:00,L5,209.47,207.56,224.10,225.87,203.56,201.88
2006-10-10 10:00:13+00:00,L5,209.46,233.83,225.04,227.21,201.05,204.84
2006-10-26 10:00:24+00:00,L5,220.39,202.00,232.23,225.45,197.72,202.99
2006-11-03 09:55:55+00:00,L7,215.95,219.12,231.91,224.75,192.84,207.11
2006-11-19 09:56:06+00:00,L7,210.11,241.35,225.24,218.49,190.13,380.62
2006-12-05 09:56:15+00:00,L7,220.66,221.63,279.33,307.65,252.97,100.76
2006-12-29 10:00:54+00:00,L5,221.58,263.84,236.93,227.75,195.00,369.34
2007-03-27 09:56:40+00:00,L7,219.76,245.80,226.89,224.05,199.82,379.89
2007-06-23 10:00:02+00:00,L5,198.31,180.45,214.83,220.23,197.13,203.10
2007-07-01 09:56:22+00:00,L7,205.85,206.83,218.76,219.42,197.70,407.35
2007-07-09 09:59:51+00:00,L5,209.46,203.61,214.97,218.74,196.76,210.84
2007-07-17 09:56:19+00:00,L7,204.58,201.86,210.88,215.40,190.71,408.33
2007-07-25 09:59:43+00:00,L5,,,5.47,219.81,196.30,203.55
2007-08-02 09:56:15+00:00,L7,208.99,214.26,220.47,220.49,198.69,407.01
2008-01-25 09:56:28+00:00,L7,,256.49,226.37,221.17,199.83,366.43
2008-02-10 09:56:26+00:00,L7,214.39,257.61,226.79,222.36,201.15,363.74
2008-02-26 09:56:21+00:00,L7,,,224.62,222.95,202.44,374.04
2008-03-13 09:56:16+00:00,L7,216.78,241.58,222.84,220.30,201.21,202.61
2008-04-06 09:55:39+00:00,L5,222.07,255.66,227.91,226.66,200.65,377.78
2008-05-08 09:54:49+00:00,L5,209.38,199.83,214.49,211.30,190.49,202.90
2008-06-09 09:53:59+00:00,L5,211.64,239.33,221.08,216.99,200.05,201.56
2008-06-25 09:53:32+00:00,L5,204.43,206.11,218.52,218.10,192.19,197.86
2008-07-11 09:53:05+00:00,L5,200.63,196.14,218.89,214.79,196.60,204.99
2008-07-19 09:55:28+00:00,L7,209.08,217.42,219.96,220.89,196.72,199.93
2008-08-04 09:55:22+00:00,L7,210.94,237.89,227.13,221.54,200.52,217.09
2008-09-29 09:50:46+00:00,L5,215.06,228.55,220.02,218.19,197.15,207.70
2008-11-08 09:55:12+00:00,L7,178.59,,220.93,226.51,193.90,378.01
2009-01-11 09:55:48+00:00,L7,,250.57,225.86,218.06,189.97,372.61
2009-02-28 09:56:10+00:00,L7,209.56,234.96,221.56,220.16,198.63,363.12
2009-03-08 09:52:31+00:00,L5,213.56,211.72,223.48,217.68,189.58,196.73
2009-04-17 09:56:29+00:00,L7,216.94,205.11,218.85,217.81,193.83,198.04
2009-05-03 09:56:32+00:00,L7,221.57,253.13,225.95,218.14,196.41,387.15
2009-05-11 09:53:49+00:00,L5,210.39,188.59,213.19,205.54,189.39,201.93
2009-05-19 09:56:34+00:00,L7,217.27,208.45,221.44,219.77,192.93,387.93
2009-06-04 09:56:34+00:00,L7,208.31,202.17,216.55,220.46,191.61,197.79
2009-06-12 09:54:24+00:00,L5,204.29,191.27,215.76,206.25,192.44,205.82
2009-06-28 09:54:41+00:00,L5,205.70,199.00,216.60,216.59,194.28,207.46
2009-07-30 09:55:12+00:00,L5,206.57,198.26,214.38,218.00,192.85,201.25
2009-08-15 09:55:27+00:00,L5,214.32,205.01,223.81,219.78,202.62,202.50
2009-08-31 09:55:41+00:00,L5,213.44,239.20,227.46,216.39,197.78,189.65
2009-10-02 09:56:06+00:00,L5,208.30,208.85,218.97,216.69,194.47,208.89
2009-10-18 09:56:16+00:00,L5,209.74,203.87,222.89,217.62,200.00,204.01
2009-10-26 09:56:27+00:00,L7,215.17,219.12,224.83,220.48,197.05,388.84
2009-12-05 09:56:39+00:00,L5,211.66,203.10,222.06,221.58,193.88,198.82
2010-05-22 09:58:14+00:00,L7,,210.05,220.28,219.76,200.89,378.25
2010-06-23 09:58:18+00:00,L7,205.11,196.10,214.66,216.50,190.06,201.42
2010-09-03 09:56:24+00:00,L5,206.12,201.20,215.43,216.62,196.65,201.50
2010-11-06 09:55:56+00:00,L5,210.96,210.08,224.64,215.00,195.19,208.78
2011-01-25 09:56:04+00:00,L5,220.47,204.53,212.06,210.60,192.10,202.74
2011-02-10 09:56:06+00:00,L5,212.10,237.24,225.41,215.46,190.83,200.44
2011-02-26 09:56:05+00:00,L5,212.21,212.45,223.15,222.91,198.34,208.59
2011-03-22 09:59:41+00:00,L7,218.70,220.27,219.82,,202.64,353.02
2011-04-07 09:59:45+00:00,L7,208.34,213.58,6.62,220.37,203.18,335.64
2011-05-01 09:55:46+00:00,L5,202.28,194.49,214.04,210.33,191.28,195.71
2011-05-17 09:55:42+00:00,L5,208.08,205.68,214.01,211.96,194.18,201.45
2011-08-13 09:59:32+00:00,L7,207.50,203.77,217.72,218.74,194.53,209.51
2011-08-29 09:59:30+00:00,L7,,,236.29,232.91,199.82,366.06
2011-09-06 09:54:45+00:00,L5,206.86,215.31,218.65,216.82,204.88,390.58
2011-09-14 09:59:24+00:00,L7,206.61,200.35,215.84,,194.33,403.45
2011-09-22 09:54:31+00:00,L5,209.08,217.77,218.65,224.05,206.12,389.31
