,dates,mex0149-0000,mex0149-0001,mex0149-0002,mex0149-0003,mex0149-0004,mex0149-0005,mex0149-0006,mex0149-0007,mex0149-0008,mex0149-0009,mex0149-0010,mex0149-0011,mex0149-0012,mex0149-0013,mex0149-0014,mex0149-0015,mex0149-0016,mex0149-0017,mex0149-0018,mex0149-0019,mex0149-0020,mex0149-0021,mex0149-0022,mex0149-0023,mex0149-0024
0,1986-01-25 16:33:44+00:00,223.57774052370348,,230.92193223597124,223.6948133160588,231.33831860831415,225.67423316617024,222.6126685202086,227.58405945900492,224.38071583197822,223.31810347113745,225.41043943977763,222.6966127192174,231.01209022622746,229.25294997400007,,247.28333128363354,247.55772242091743,250.6036990801957,246.99386865709852,238.08138693150775,235.01296052301532,231.5897717619289,232.15218364518572,234.6951089185095,230.04523958930375
1,1986-03-14 16:32:40+00:00,226.89073854685395,229.45542146247215,235.34447859361822,235.87224681452358,234.26323321503833,231.28005702382725,233.1992876184016,232.1630365944787,233.90647515948396,237.1178321887741,239.44156061054036,236.84696716177615,242.48716709971654,243.2479090020827,,247.90487129733756,244.75329653467278,247.49250770502437,249.1831846003019,239.01483190221802,236.0446688289782,225.69239259076537,225.61184896943223,221.9369987417465,216.5336475500985
2,1986-04-15 16:32:00+00:00,222.1890080371878,222.90721076664627,233.16660085991532,240.13223347610798,230.83062791521778,227.36419460817285,225.13975754210318,228.1578412239677,228.856537102596,234.7915985263852,229.9290568126427,233.13902195932081,231.30955470852925,238.85214752308892,,246.5075754918939,231.56564964267005,234.7151834194343,235.16079517266485,229.50893671700123,224.6826149549609,222.97573231171157,217.21919958214545,206.95564211018035,216.6210271297342
3,1986-05-01 16:31:37+00:00,214.4537616665334,,210.98447619527767,218.46369268876472,219.51204691393178,209.2045306410238,203.55462753342778,211.19993390114686,,,,,203.46607641612218,203.50171584988954,,219.46386894885737,215.37380318278747,212.10458410732872,210.93757315379654,210.14751230232847,211.87754696749892,201.15389112760877,195.43830333035774,195.55262894650699,198.6893734941172
4,1986-10-08 16:26:23+00:00,205.13681441572214,,207.03768305858023,219.98412458850777,208.25582550448098,206.85830957447317,204.0053037135221,208.47982196207295,211.9573721002773,211.55524340500358,206.3118098895186,208.87262921630125,210.17844343486755,215.97336025170608,209.9778830403036,209.8649703541692,214.85616685340898,210.93010960315553,213.79240551279008,213.11835762595481,213.95291365373686,210.02523417219606,206.85184974868037,209.1071579410698,214.2507224628788
5,1990-03-25 16:26:48+00:00,226.78931780539585,218.30417025435278,229.7374629636508,233.0136448463156,233.1662627653056,230.2986933254593,216.5591444515261,218.19669669327538,226.67016654490888,219.59665946668267,216.58847115394946,228.83857085347577,229.84039617610492,230.08989721309453,233.50885053122113,233.67271137479992,237.01897213381966,229.36810156976247,235.07835365959795,235.84358112180098,233.81171995428875,229.84554173558845,239.96687714489204,225.73922027906,235.67424390983984
6,1992-08-21 16:29:02+00:00,209.5573645799828,209.2768404850912,200.3805937055566,201.22503831375755,213.75743538982297,200.6481750314409,206.9172391177469,205.96189967950488,199.50425913375983,199.79771298934565,217.04485840247114,215.29492660083892,210.43573513003898,213.58899954023283,214.56177359068258,217.4192960489182,216.35590695447885,219.78154736383476,220.29791629670052,219.81747214778255,213.95510981929763,219.09841128154062,209.7489968688955,212.79107618845018,227.4873491377352
7,1992-10-24 16:28:00+00:00,207.1001445609353,,207.65302110815756,209.8500433383697,207.79858548334258,215.42461204674146,207.6705908291686,204.25865586421307,208.17088179470878,217.0485892700568,210.50149961754573,210.75635220317267,212.07709888212506,211.50981778665445,,213.7983675638555,213.21026208598158,215.85275842927615,228.43575437094208,238.06750060086628,229.12756336485626,203.0341412185226,229.94456609159414,238.48330021908745,234.61537858489362
8,1993-01-12 16:28:11+00:00,223.76251049594106,,231.34270998766547,229.12798616588594,233.03426946315142,220.06778199613194,225.56318746857698,236.43976014750046,230.767983953286,236.5903687620942,236.59277056070243,234.79092097311755,231.34492929406588,238.02507523484923,,247.39675289491373,240.3279877665323,233.79554798849367,248.14078129994587,256.8412794732951,255.55460253686473,249.6357069973144,256.992197468782,266.6539684880612,267.0462376562093
9,1993-02-13 16:28:31+00:00,220.9001540253623,232.90031375361113,231.12178944225505,239.67426036039612,235.3697825510739,239.10420146520858,233.06542449039725,235.2094976341805,233.6584879129678,231.24545315341757,228.19043582252388,228.61812595998447,238.0771171714618,245.41389676490306,243.98404464453955,248.52561553947584,244.52837442172023,245.79270808326189,248.91249721604956,252.73356880206805,250.48956730190554,252.23696681458577,253.67986762965657,254.09333894770342,248.5353144062732
