,dates,jap0046-0000,jap0046-0001,jap0046-0002,jap0046-0003,jap0046-0004,jap0046-0005,jap0046-0006,jap0046-0007,jap0046-0008,jap0046-0009,jap0046-0010,jap0046-0011,jap0046-0012,jap0046-0013,jap0046-0014,jap0046-0015,jap0046-0016,jap0046-0017,jap0046-0018,jap0046-0019,jap0046-0020,jap0046-0021,jap0046-0022,jap0046-0023,jap0046-0024,jap0046-0025,jap0046-0026,jap0046-0027,jap0046-0028,jap0046-0029,jap0046-0030,jap0046-0031,jap0046-0032,jap0046-0033
0,1984-04-26 00:41:23+00:00,162.23267430570752,103.50772976641134,122.3404164247785,122.48707340464377,136.6956319588891,151.5069204796187,,,158.81377201824824,175.07350681186813,172.61480324926788,167.1413735851346,163.79607651538063,165.02937858813223,172.5625026771823,171.60206066796707,82.63595773696134,,,168.87030573207184,167.47150250716976,180.12165469781314,178.7231325431701,,177.97280047879224,190.89832641634285,186.7662715183351,193.72454659312845,185.1870447257487,186.8500058411166,176.47227097127262,169.44732767133775,166.76572349737285,166.58200079439294
1,1984-07-31 00:43:30+00:00,139.72234026053096,71.77613647172488,89.82478362190741,83.71411658461928,91.97997801301328,129.2042875764333,,,154.15863558617576,156.305127652006,156.14384192380038,154.19070135182224,154.74180835746435,152.9658245525249,151.54013030470855,131.59929316405464,52.00512401821781,,,145.12331381651242,146.96473565577696,163.71070999398663,169.22188667612286,,165.76439466687322,168.53388304856495,171.19798219002448,181.3109440477183,174.8080343054534,174.9029736202744,168.4387423940292,169.29981390088832,168.55894305968295,169.24767264025127
2,1984-09-17 00:43:56+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1984-12-06 00:43:49+00:00,183.65794495298175,179.28905071395192,,,,162.74088113809498,158.37777647635423,174.81852671862976,192.38009292463215,187.2773379840437,,143.33786251360777,,,,,,,,187.31567597961532,200.97007334703395,204.7212437124244,209.249478762865,201.34772699846374,212.82976815877205,218.37407337636003,211.0179190633525,211.2287025747289,212.62355738530735,210.07429535594773,202.05851213591652,199.85672530293675,197.63888628076936,192.9160661256633
4,1984-12-22 00:43:59+00:00,185.3177402215892,,,,,155.55943218766927,162.0395202185203,175.35751830383268,182.08439552607143,189.97671375892588,191.3883679984862,192.86107902582324,188.82219177390425,186.27533451986292,179.2696939969548,183.00918645169014,186.8976878475006,189.43916526533948,187.62972097865287,190.51000571175763,198.2114196413132,200.9668909980139,200.00021756771022,201.7715896615568,205.27228090601236,209.8745121072377,211.38855763399445,205.56579960672755,206.81735636355427,206.52462365809018,200.34133845137293,196.94254091057894,194.90441938300398,189.53910106577524
5,1985-01-07 00:44:07+00:00,126.12391795965488,,89.47468566943688,78.25382048968522,85.37446653832106,,131.3697544254072,161.24924229549146,,,177.42922049943965,182.67329343024815,182.8391919971375,181.70959850098902,192.81657196592414,197.06768941001545,195.4065322144719,201.25205327518228,200.68344921400694,194.53009637294923,198.6784305203254,205.15295201681394,203.53060906691343,207.5158244838655,205.5001940944672,214.5930068045068,212.108800174262,211.70308526913232,210.1399315337288,203.4182279920452,200.43620396156663,198.5694663576968,190.41105848765483,181.51062682976675
6,1985-05-31 00:44:21+00:00,154.0691901608411,148.5155708862643,156.99514668470462,168.58729343912867,165.18605340534182,143.88517840678614,134.67907704897294,157.13889149854933,164.10513263422052,164.3681304183129,182.98276252387524,176.09550100142013,173.06398337753825,178.84592351366544,171.45382752018045,162.91893661934537,160.53655316695145,169.4592909314252,171.37131735150544,177.3272113878885,183.474079808138,177.63429918316365,179.13369869092557,172.46351533050023,171.30931671830126,176.81071903264615,176.63178724684815,175.72752752906518,176.25653260296014,184.39259044111026,189.64864737770282,195.59109484744016,188.103508638943,183.14964547557352
7,1985-08-19 00:43:51+00:00,150.48175042956453,145.09984696016787,150.3695925141645,162.51316958579184,168.09567184387373,154.10231525168376,150.704575925073,115.88408829924262,166.04249932697704,180.94540095540899,189.28014346145676,179.67827917316393,175.68397400158184,171.0074048756095,164.6085708989215,163.62929226691864,,164.8668949107539,164.54220889929107,171.98270097469927,174.26392152087428,179.85547581020677,181.32743327252817,176.52324313542147,184.8274357814404,188.09131892464623,188.8992116433095,190.51627111348435,189.71390564893065,189.3605781667125,191.64760546688584,184.3785424289694,187.55720237886283,181.13259228026757
8,1985-09-11 00:49:21+00:00,149.13587966214757,129.84620292823539,156.18825253158545,170.3404870472702,175.43566511295126,154.6247264112632,130.69071877314016,126.74452932607058,,173.87329593653166,179.90278977081192,164.23313762320845,156.50914921603234,156.2016033437347,156.60177524944882,150.69545089985982,,,164.12400212245845,170.14143081734528,173.2068151027976,178.16400211257124,174.05787913400036,171.28990472276917,178.06230388733422,186.91477300901101,195.01274581101205,190.09326723280876,187.65605509228044,185.79837506080392,188.04070150093898,,,
9,1985-09-27 00:49:10+00:00,159.12639276077496,154.18602300579138,172.42901959395556,177.86082636720445,172.85045563632644,164.0795357567837,154.8132372216788,177.60375731182992,176.6484275308775,185.14404643684193,184.28512936640357,180.05261451538118,181.28277821719863,178.68144352959075,179.7106498702587,180.02442041980754,179.7332450283608,184.25737700101544,181.01042192745686,183.93954733793478,191.15074517626945,195.51609766670435,198.90775930689077,192.54528256066897,188.18221355078836,195.92932358979064,197.46454010549954,194.466789799967,189.03925174308495,190.10983041094468,197.57443380789556,201.12699381628562,201.84956393047463,203.12571859197323
