dates,nzd0508-0000,nzd0508-0001,nzd0508-0002,nzd0508-0003,nzd0508-0004,nzd0508-0005,nzd0508-0006,nzd0508-0007,nzd0508-0008,nzd0508-0009,nzd0508-0010,nzd0508-0011,nzd0508-0012,nzd0508-0013,nzd0508-0014,nzd0508-0015,nzd0508-0016,nzd0508-0017,nzd0508-0018,nzd0508-0019,nzd0508-0020,nzd0508-0021,nzd0508-0022,nzd0508-0023,nzd0508-0024,nzd0508-0025,satname
2006-06-02 22:07:00+00:00,248.80,,290.47,284.74,328.48,350.68,357.93,353.71,355.30,346.63,341.30,340.67,339.11,346.18,336.72,344.30,339.64,348.01,348.87,332.19,328.23,332.76,338.28,354.19,371.84,383.78,L5
2006-06-26 22:04:32+00:00,,,256.94,252.59,252.62,348.44,333.90,327.92,,,,343.35,345.61,347.83,355.06,358.67,354.77,345.75,353.52,349.81,345.57,336.72,335.57,376.43,398.83,401.60,L7
2006-07-12 22:04:25+00:00,203.60,,252.98,253.22,264.53,347.60,333.51,323.13,333.36,,,,,,332.78,330.78,338.26,332.90,340.45,322.08,312.84,314.59,320.41,328.00,361.98,368.26,L7
2006-08-05 22:07:55+00:00,,,,252.11,287.98,,,302.06,,,,,,,,,,,,,,,,,,,L5
2006-08-21 22:08:07+00:00,236.23,275.60,269.81,,340.01,338.38,336.98,,,,335.97,331.04,330.98,337.37,349.07,349.67,343.70,321.02,320.83,316.75,313.40,323.43,336.92,352.48,358.24,372.33,L5
2006-10-16 22:04:06+00:00,,302.23,298.35,296.43,319.85,326.88,336.67,344.07,346.67,343.57,337.38,324.65,332.70,331.39,312.78,310.92,311.00,316.27,326.70,332.84,330.61,326.83,332.67,344.57,,,L7
2007-05-12 22:04:59+00:00,237.90,263.74,280.32,266.60,339.78,356.75,350.59,338.98,319.83,322.26,319.01,324.04,336.87,341.19,329.22,328.23,323.15,327.92,,,,318.19,330.36,347.45,358.72,368.24,L7
2007-07-15 22:04:48+00:00,208.98,,247.99,248.42,,351.80,351.90,341.74,332.45,322.93,326.71,327.97,314.67,333.29,354.42,344.94,314.24,311.15,315.97,304.26,299.04,,,321.73,351.05,372.85,L7
2007-09-01 22:04:31+00:00,,265.14,271.43,256.37,322.88,331.76,335.85,320.67,310.18,308.35,314.86,317.25,317.79,323.58,326.18,325.11,321.19,316.30,320.43,312.84,302.99,300.48,299.78,,,,L7
2007-09-16 22:13:52+00:00,263.72,288.21,285.22,305.95,325.98,341.50,341.37,339.33,326.72,323.43,329.30,332.79,329.47,333.03,334.06,333.46,332.95,338.86,335.15,321.81,316.63,312.04,302.52,299.62,308.87,330.31,L5
2007-11-04 22:04:37+00:00,284.29,297.68,291.68,283.65,320.40,337.33,336.91,330.21,327.14,331.93,330.11,294.29,309.93,313.62,309.83,321.86,335.51,344.82,335.53,309.00,285.23,278.46,286.95,303.32,330.03,350.87,L7
2008-02-24 22:04:50+00:00,316.24,315.33,314.04,,341.10,351.03,336.18,326.24,322.11,324.78,321.17,312.57,313.97,323.91,333.04,331.66,332.45,330.71,321.71,295.41,291.50,292.42,,,337.25,330.70,L7
2008-04-12 22:04:44+00:00,,284.22,277.67,266.90,341.35,346.26,344.78,321.11,316.71,320.49,322.97,317.48,311.15,310.59,310.87,320.63,324.76,326.36,322.39,313.20,304.53,308.14,,,,326.39,L7
2008-06-15 22:04:20+00:00,,,262.51,256.68,,341.96,347.53,347.97,350.42,356.65,344.81,330.01,284.80,288.14,,287.20,,,309.87,317.78,322.08,328.00,330.30,335.36,340.17,348.16,L7
2008-07-08 22:10:15+00:00,,,,,,,,,,,,,,,,,,,,,,,,,344.66,367.32,L7
2008-07-17 22:03:58+00:00,301.72,320.77,,353.86,348.64,347.54,327.61,338.12,339.21,336.55,350.21,346.58,,,,,,328.22,330.05,321.60,317.27,328.10,,,,,L7
2008-08-09 22:09:59+00:00,,,255.89,,,,,,,,,,,,,,,,,,,,306.91,334.47,350.78,378.10,L7
2008-08-18 22:03:44+00:00,,,257.63,316.58,343.87,353.05,352.87,337.39,335.00,319.84,326.12,326.51,322.72,326.42,333.03,319.58,308.58,318.89,339.54,,,,296.95,320.75,351.82,375.54,L7
2009-01-17 21:59:44+00:00,309.56,305.79,302.10,299.16,337.46,344.56,345.69,344.41,335.63,328.51,326.16,333.15,336.86,344.67,356.22,371.17,,,333.66,316.64,313.40,,,,,,L5
2009-03-30 22:04:52+00:00,,,,,325.70,341.90,339.42,334.70,348.79,342.28,339.54,337.78,331.45,338.10,341.97,332.08,322.22,316.45,331.87,335.16,334.58,337.88,336.42,352.62,361.86,,L7
2009-05-01 22:05:01+00:00,,270.41,277.64,263.55,335.42,336.99,337.53,326.59,330.20,339.66,343.33,340.96,331.34,332.46,,,,334.29,344.38,342.44,329.86,332.25,341.29,359.53,370.97,383.41,L7
2009-08-05 22:04:48+00:00,,232.53,255.82,257.38,302.85,,,,,313.82,327.55,333.72,328.91,331.80,347.74,347.90,350.37,337.27,341.87,333.82,321.50,317.31,322.48,345.13,359.26,366.43,L7
2009-08-12 22:10:57+00:00,,,,,,329.53,344.17,348.02,340.21,,,,,,,,,,,,,,,,,,L7
2009-10-24 22:04:54+00:00,298.93,301.29,295.83,286.59,315.68,330.17,345.55,349.62,,,337.78,351.02,357.08,347.00,343.02,342.86,343.62,346.02,343.35,343.25,338.02,333.23,334.76,346.17,369.87,393.73,L7
2010-02-13 22:06:30+00:00,259.80,289.14,304.22,,335.77,354.42,354.36,340.95,335.71,329.10,327.80,335.08,340.70,344.19,338.29,338.04,344.68,334.82,339.15,334.76,331.24,324.79,330.12,355.16,384.35,406.61,L7
2010-03-01 22:06:39+00:00,,308.39,321.78,,324.73,341.34,343.22,334.54,322.13,306.29,314.92,329.18,325.30,320.52,329.35,328.35,350.56,326.19,319.99,321.76,312.99,312.76,327.26,346.29,375.73,374.71,L7
2010-05-04 22:06:46+00:00,238.28,261.68,,266.60,331.54,,,,328.87,339.22,344.09,341.70,339.64,336.24,328.76,324.40,333.94,345.22,354.81,350.21,333.49,326.29,324.06,341.77,368.28,394.84,L7
2010-07-14 22:13:00+00:00,,,,,,,,,,,,,,,,,372.18,345.20,375.54,331.03,,332.93,,,,,L7
2010-07-23 22:06:50+00:00,,,,,,,,,,,,,,,307.49,339.15,346.92,346.82,349.54,349.89,,,351.46,380.09,385.69,403.30,L7
2010-09-25 22:06:53+00:00,214.54,264.82,,,,297.10,,294.96,289.01,302.60,322.44,,,,290.15,323.90,,,,,,313.80,,,,,L7
2010-12-13 22:10:37+00:00,,,,,,,,,,,,,,,,,,,,,,357.64,,,,,L5
2011-02-08 22:04:35+00:00,,301.58,296.59,311.70,322.99,331.57,340.83,342.11,338.99,336.78,338.36,342.35,342.11,341.89,340.67,334.87,332.33,328.85,329.38,326.79,323.36,327.24,337.96,354.84,371.21,394.07,L5
2011-03-04 22:08:09+00:00,,305.07,313.49,337.84,334.65,348.86,357.71,357.36,345.11,343.82,337.46,339.19,331.47,337.23,354.25,333.70,324.61,319.41,340.97,342.89,344.87,,,,,,L7
2011-03-12 22:04:31+00:00,,299.78,300.14,325.52,342.86,348.93,359.88,355.49,357.07,351.84,346.92,348.83,348.06,359.29,360.42,349.14,338.02,344.83,358.14,353.87,347.69,348.52,354.45,374.35,395.27,417.98,L5
2011-06-08 22:08:12+00:00,228.35,,,,308.89,355.44,343.19,310.36,308.54,320.40,340.35,349.13,354.28,352.26,348.59,350.78,350.84,350.64,343.77,332.96,329.97,348.37,360.19,367.95,,,L7
2011-06-15 22:14:22+00:00,,,,,,,,,,,,,,342.01,342.68,334.49,337.62,322.10,,,,,,,,,L7
2011-07-10 22:08:07+00:00,,,273.53,,311.86,323.12,322.09,308.70,309.18,311.79,314.55,318.35,318.27,303.85,273.44,311.46,319.03,317.51,311.44,304.78,310.71,315.89,,,,378.56,L7
2011-07-17 22:14:18+00:00,,,,,,,,,,,,,,,,,,,,319.49,326.11,324.84,329.01,347.80,373.07,406.11,L7
2011-07-26 22:08:05+00:00,225.51,,,,305.39,316.30,313.34,311.85,320.82,324.10,326.02,324.38,317.69,305.11,307.26,322.03,319.25,318.50,314.41,319.75,319.65,316.96,327.33,336.35,,,L7
2011-08-18 22:14:11+00:00,,,302.77,,,,,,,,,,,,,,,,,,,,,,,,L7
2011-08-27 22:07:59+00:00,228.90,278.16,,,,319.99,328.54,339.88,345.47,329.53,330.56,331.95,330.84,330.85,339.30,337.45,335.90,332.00,333.86,328.52,322.68,317.15,323.05,342.68,367.85,,L7
2011-11-15 22:08:10+00:00,,,,,318.20,337.03,337.30,327.14,315.26,321.05,330.05,326.73,327.04,329.89,329.50,331.67,325.78,319.34,324.63,330.10,325.26,318.49,313.69,330.41,363.83,,L7
2012-04-07 22:08:40+00:00,,,324.35,315.42,312.94,330.67,335.86,335.57,323.96,313.29,320.59,327.24,322.64,320.76,338.67,,,,,316.65,315.72,336.62,328.52,320.23,345.23,375.24,L7
2012-04-23 22:08:52+00:00,217.20,244.41,,283.60,319.36,344.27,355.39,351.49,335.30,333.43,333.11,329.91,334.30,336.34,337.82,335.38,348.72,338.87,327.31,319.91,329.15,339.78,333.51,339.76,365.76,,L7
2012-08-29 22:09:52+00:00,,266.30,,262.44,317.53,320.35,,301.99,345.60,,,,,,,,,,,,,,,326.34,,,L7
2013-02-21 22:10:46+00:00,,,,,,,,,,,344.55,,,,344.23,361.80,354.83,354.25,351.26,348.85,356.61,363.61,367.20,375.35,389.58,415.41,L7
2013-04-01 22:16:50+00:00,,,321.02,,298.93,298.44,,303.73,,345.55,349.58,353.40,360.66,360.92,359.68,355.94,353.94,,,,,,,,,,L7
2013-04-17 22:16:45+00:00,,,,,,,,,,336.70,342.90,345.09,351.00,348.55,346.67,349.04,345.01,352.35,353.62,345.72,342.96,344.50,,,,,L7
2013-04-25 22:22:32+00:00,,,260.41,,349.98,,380.18,334.93,327.44,375.92,374.84,344.05,,,,,,,,,360.10,,,,,,L8
2013-05-03 22:16:41+00:00,,251.46,271.37,260.83,329.84,333.91,342.69,358.08,357.35,352.79,343.56,352.40,363.81,362.89,358.79,,,,,,,,,,,401.39,L7
2013-06-04 22:16:28+00:00,,,,,,,,,327.05,336.18,328.21,321.69,327.19,334.85,334.79,336.93,335.12,337.23,334.20,329.29,326.54,330.31,,,,,L7
2013-06-05 22:16:38+00:00,,,,,,,,,,,,,,,311.67,339.53,345.25,344.47,342.16,336.54,,,,,,414.66,L8
2013-06-13 22:10:16+00:00,,,261.25,257.04,319.06,354.05,356.77,,,,,,,,,,,,,,,,,,,404.25,L7
2013-06-28 22:22:44+00:00,,,,,,,340.12,345.47,347.12,341.23,326.88,303.93,307.63,307.67,331.66,340.36,338.92,333.76,326.05,324.38,331.51,331.90,339.18,350.09,356.47,346.62,L8
2013-07-06 22:16:14+00:00,223.81,232.58,241.68,,,,,,,,,,,,323.65,335.43,319.36,302.11,312.45,327.15,331.22,336.06,344.68,353.39,346.37,333.20,L7
2013-07-07 22:16:35+00:00,214.87,215.59,257.87,256.78,287.16,312.51,326.35,336.45,336.79,315.12,291.53,292.73,296.58,312.25,336.54,334.22,318.77,300.57,315.14,320.13,323.77,326.86,336.18,344.50,337.92,323.91,L8
2013-07-14 22:22:46+00:00,,,,,,,,,,,,,,,,,,326.84,,,,,,,,,L8
2013-07-22 22:16:07+00:00,,,,,,324.56,329.41,329.77,338.43,338.91,331.05,314.90,318.11,326.04,331.97,320.56,326.27,327.79,341.35,,,,,,,,L7
2013-07-23 22:16:34+00:00,213.53,253.19,253.90,251.90,291.56,320.62,325.05,330.16,336.08,334.82,326.23,302.91,300.99,319.81,327.05,313.28,311.62,320.04,335.98,321.12,322.96,317.40,315.38,342.29,347.37,,L8
2013-08-08 22:16:37+00:00,217.78,250.81,256.54,255.25,298.52,321.29,328.65,329.06,334.44,338.17,335.61,331.17,317.11,320.54,332.11,330.15,332.56,335.98,344.79,338.85,337.29,340.17,341.71,349.22,354.71,352.39,L8
2013-09-16 22:22:45+00:00,,,,,,,,,,,,,369.24,295.71,,,,,,,,,,,,,L8
2013-09-17 22:10:16+00:00,,286.80,275.06,262.91,300.49,319.17,331.11,335.02,326.20,328.25,336.46,339.69,345.43,343.22,337.77,338.07,342.44,346.89,,,,335.08,343.52,362.45,369.38,368.27,L7
2013-10-02 22:22:40+00:00,298.30,298.39,295.00,287.86,308.37,323.30,333.30,329.03,333.82,335.07,339.82,345.87,350.41,351.70,352.14,348.23,351.43,351.95,353.58,340.02,340.20,341.28,350.44,366.52,376.10,376.83,L8
2013-10-11 22:16:29+00:00,287.77,311.07,308.72,286.52,302.03,311.78,325.28,326.50,327.08,332.98,331.83,333.44,339.81,343.19,337.94,338.43,338.94,350.39,342.91,335.22,331.49,334.58,344.81,357.46,363.92,372.51,L8
2013-10-18 22:22:37+00:00,,293.01,295.75,305.20,306.03,322.99,329.91,325.50,318.35,325.53,335.70,333.89,330.50,337.48,349.77,345.79,345.87,335.79,336.25,328.89,332.74,336.89,340.74,353.76,366.27,365.61,L8
2013-11-03 22:22:32+00:00,314.99,294.20,297.69,306.08,332.27,345.00,329.86,324.52,331.70,332.13,329.83,335.73,340.73,353.53,367.22,362.49,344.99,334.98,342.03,344.01,350.40,349.92,355.31,377.22,,,L8
2013-11-04 22:10:43+00:00,326.93,310.64,301.77,332.36,,,,,330.88,337.89,330.40,337.21,342.87,354.44,377.64,367.67,345.60,343.78,351.55,351.99,357.08,358.72,357.22,372.30,,,L7
2013-11-19 22:22:25+00:00,298.63,286.75,297.69,329.85,,,,,336.23,338.15,329.65,326.58,324.00,348.04,351.81,336.69,338.21,336.26,352.40,351.92,348.44,349.81,348.65,356.19,362.51,353.81,L8
2013-12-05 22:22:24+00:00,,,,,,,,,,,,,,336.21,346.12,355.71,360.52,349.42,356.97,349.54,348.92,349.22,353.51,375.54,384.29,362.67,L8
2013-12-21 22:22:15+00:00,296.19,297.52,300.62,311.06,326.72,337.90,339.93,338.56,337.71,338.50,343.22,346.22,343.64,338.93,,,,,,,,,,,,,L8
2014-01-22 22:21:55+00:00,306.23,301.67,301.72,312.09,328.69,337.62,341.80,341.07,335.76,335.05,335.34,335.46,348.19,349.18,344.34,340.94,339.45,349.18,351.73,344.64,341.44,343.73,354.65,367.82,376.12,384.73,L8
2014-02-07 22:21:45+00:00,,,276.47,249.08,,288.72,,,,318.85,,,353.08,,,,,,,,,,,,,,L8
2014-02-23 22:21:32+00:00,286.40,304.80,305.14,283.95,299.05,320.14,333.43,329.79,333.03,336.71,329.84,335.24,345.24,348.01,339.44,333.82,335.30,351.27,349.53,342.75,335.95,341.91,347.55,356.91,363.21,367.17,L8
2014-03-11 22:21:19+00:00,299.43,305.68,302.46,320.08,340.52,353.73,352.71,351.14,340.91,340.16,345.76,352.54,360.08,361.86,350.18,351.28,352.87,356.43,358.44,352.18,350.58,350.78,362.76,372.84,385.46,400.40,L8
2014-04-21 22:14:29+00:00,236.36,278.00,277.38,,340.54,343.02,346.43,333.76,336.45,339.79,343.47,345.93,345.52,347.22,341.13,344.39,344.52,354.73,352.78,344.95,336.68,339.78,346.30,362.47,378.97,388.75,L8
2014-04-29 22:11:49+00:00,213.33,243.75,252.18,315.50,346.82,,,,,329.58,345.21,353.06,346.75,352.39,351.90,355.84,359.52,355.72,364.56,352.53,344.94,339.53,338.71,358.48,,,L7
2014-05-14 22:20:20+00:00,,,,,,,,,,,317.05,314.41,,,,,,,,,,,,,,,L8
2014-06-07 22:18:11+00:00,,,,,,,,,,,,,,,,,,,,,,,346.19,361.10,371.20,396.76,L7
2014-07-01 22:20:34+00:00,,,,,,,,,,,,,,,,,,,323.77,,,,,,,,L8
2014-07-17 22:20:39+00:00,,,,,,,,,,,,,,,,,,345.60,350.64,346.15,334.34,329.07,333.29,349.69,373.33,384.47,L8
2014-07-25 22:18:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,342.61,350.97,L7
2014-08-02 22:20:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,386.10,L8
2014-08-03 22:12:15+00:00,225.17,249.14,273.06,,,324.72,318.31,323.66,333.55,338.13,337.80,339.96,338.37,335.14,331.95,335.56,340.12,348.18,350.36,343.68,335.86,331.29,,,365.76,386.42,L7
2014-08-11 22:14:39+00:00,211.99,243.93,235.90,,,,284.66,290.23,313.42,331.74,339.47,336.20,316.83,321.59,341.49,338.18,337.83,331.05,337.28,327.19,317.66,327.69,335.75,362.07,375.39,,L8
2014-08-19 22:12:14+00:00,,,265.89,261.36,307.80,320.14,339.20,336.18,333.80,337.97,331.95,325.37,329.43,328.23,321.73,324.71,323.94,336.18,335.79,325.98,318.72,327.01,337.76,,,,L7
2014-09-03 22:20:54+00:00,,,,,,,,,,,,,,,,,,,,,,355.41,,,,426.04,L8
2014-09-19 22:20:54+00:00,,,295.87,286.91,325.14,336.84,346.13,342.46,335.92,338.44,343.51,343.79,341.88,341.37,332.42,328.90,329.57,330.44,331.38,334.14,336.76,341.14,347.95,366.18,372.85,,L8
2014-10-06 22:12:32+00:00,294.84,291.52,285.69,282.40,324.55,331.54,337.87,339.58,329.31,327.09,328.87,332.53,334.05,329.71,327.78,319.10,318.30,326.69,336.92,329.53,,,333.14,350.42,356.47,,L7
2014-10-21 22:21:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,343.01,,L8
2014-11-06 22:21:01+00:00,,,,,,,,,,,,,,,294.16,,,,,319.55,,,,,,,L8
2014-11-14 22:19:02+00:00,,,,,,,,,,,,,,,,,308.48,327.02,337.97,345.95,338.80,337.76,,,,,L7
