,dates,nzd0412-0000,nzd0412-0001,nzd0412-0002,nzd0412-0003,nzd0412-0004,nzd0412-0005,nzd0412-0006,nzd0412-0007,nzd0412-0008,nzd0412-0009,nzd0412-0010,nzd0412-0011,nzd0412-0012,nzd0412-0013,nzd0412-0014,nzd0412-0015,nzd0412-0016,nzd0412-0017,nzd0412-0018,nzd0412-0019,nzd0412-0020,nzd0412-0021,nzd0412-0022,nzd0412-0023,nzd0412-0024,nzd0412-0025,nzd0412-0026,nzd0412-0027,nzd0412-0028,nzd0412-0029,nzd0412-0030,nzd0412-0031,nzd0412-0032,nzd0412-0033,nzd0412-0034,nzd0412-0035,nzd0412-0036,nzd0412-0037,nzd0412-0038,nzd0412-0039,nzd0412-0040,nzd0412-0041,nzd0412-0042,nzd0412-0043,nzd0412-0044,nzd0412-0045,nzd0412-0046,nzd0412-0047,nzd0412-0048,nzd0412-0049,nzd0412-0050,nzd0412-0051,nzd0412-0052,nzd0412-0053,nzd0412-0054,nzd0412-0055,nzd0412-0056,nzd0412-0057,nzd0412-0058,nzd0412-0059,nzd0412-0060,nzd0412-0061,nzd0412-0062,nzd0412-0063,nzd0412-0064,nzd0412-0065,nzd0412-0066,nzd0412-0067,nzd0412-0068,nzd0412-0069
0,1999-08-03 22:00:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1999-09-04 22:00:33+00:00,176.4414782927798,178.1512168218644,177.47003754065045,171.678575726324,167.3319244412908,161.39552186518958,159.46039483923437,162.752004682848,166.88795682609242,176.58410868011828,177.13502666128693,181.82465249403828,187.46225619117766,198.0221489018915,196.80144304439474,192.80379421488232,188.45130480957002,,181.84655600917287,179.94856469447174,187.8966983784436,182.78982835431486,185.6581716009782,187.19016630751253,187.96396313800503,188.02893968767177,187.94964153931195,192.34764294075342,189.11614755348165,187.79328302116338,179.92936731739664,170.13417185998216,169.5427284127977,165.13093324885594,173.0680816916476,173.1129025525051,176.5978955467132,175.71377489800182,175.11689275040308,187.88159779374342,186.70477353370424,194.25995986554813,202.0437850812411,,210.3891645938439,212.18138720611645,203.1377773266134,206.6324391482521,194.06690760833686,171.67705286642675,160.8479947001977,167.36031402140094,148.99218432741574,138.5111717808238,163.61964344046234,164.6747879991739,,140.64156964873766,157.42381406713397,170.6657164291579,181.10724989668378,188.6274509476033,,194.6562776154917,207.89923500657778,203.61358546995737,195.115862121493,174.14271214677433,168.2892164876395,294.00478189647737
2,1999-10-22 22:00:28+00:00,199.6832359562542,207.85005610368177,198.5914920118715,188.85239108315156,183.36316134447677,181.93424752416936,181.50122641003964,183.43224152191814,,181.85854405967046,190.57598586035107,201.59565619260417,211.9349559162209,217.01390790187753,217.19116771045066,,201.31496309646286,203.8487342186026,199.31746593523803,203.98042228687095,203.68405890285095,,198.84666342021438,189.17057031969685,193.0818965239776,198.03754024715678,199.01932063723774,206.13731141427434,202.66585932472492,195.95928798231182,193.7231195472177,185.05286472074698,181.75239631285237,186.98390618495762,188.65157580413867,192.59399377416776,189.52159861405883,191.21159206078275,191.8753398659814,192.67473206586556,198.27007219020717,204.68033206809025,221.0213192178513,222.28074323934976,222.41563370837477,222.37599185883403,217.31208757126126,216.80978336455283,209.7788500181516,191.48948533336562,171.53123135796972,167.85589603116415,154.31436131779546,153.42173995656128,172.03748641358087,179.22231394152757,166.7022947983559,168.45726261610974,169.79836612926405,173.86603764121455,189.36733335944416,200.37326000551346,197.90849249862984,207.95615450130614,217.9172733553421,205.93707702638028,196.55184614010656,173.07824079666213,168.10474951722236,284.5803031123548
3,1999-12-09 22:00:33+00:00,168.07099735952906,171.4722305644161,,159.46155467439698,151.4920843018791,147.00760538768463,150.753800027489,150.33671581662847,145.25469749683435,157.5836587101606,161.7605494282123,175.97444182721108,176.48338599262544,175.83242479892078,181.18518912241566,171.28773059028032,176.09963015985227,170.37810982636435,163.75077268596843,167.68279175812458,161.4304407561928,157.50261041234683,159.08417999468878,161.16549278676416,164.9073757668338,166.51573005756245,161.77607026713446,165.5310895745997,166.30015954934038,,151.98945822650657,153.96896226007655,151.92765460072562,148.71719934275302,151.82980852595034,158.3348265365175,168.37117437376003,161.358103858738,162.67751482814003,157.72825674429103,167.0591738037965,168.32783816551188,182.64170138815527,188.33142836848145,195.08465657533733,188.86865509332512,181.21665280057,183.13175474926908,179.45481443802015,157.21740497853682,138.20114000129314,140.31052570480017,132.28817807034244,125.99982522452162,141.85403744614592,166.20227399266594,137.78788865512303,141.61487407494923,141.85331990874064,141.3286340164866,164.03945542326338,167.8642374434751,165.32706962650093,179.3617981799277,192.6640286281145,182.82611372069312,176.72330091369582,157.39562211261583,148.4795025628999,246.68376740063164
4,1999-12-25 22:00:28+00:00,175.04671785295415,164.88457086009745,163.16545458545764,160.45888580478768,168.29322379468107,165.65104268433527,158.21628599069496,153.30766065416515,149.7206696384207,160.11183352799395,168.61408547977348,175.83455447114264,185.7114096014785,193.22685226157884,190.3168778514635,186.217629414002,,184.86255268292354,185.76742116242391,180.67895496184096,181.64049766727902,171.77263937255486,178.1120237939438,173.71273389870407,179.65704262079618,177.1202370236093,181.7434226727558,180.2227641625264,171.03526405619618,,168.96638881322076,164.8806767686281,164.7452573449122,163.8109558228308,166.4974525427152,174.44233385757636,175.59440837917208,,175.8104373313313,173.05866101687351,175.0922795835761,186.3482481717298,193.910257216148,198.58263099484122,198.5195946177594,,196.4159164656562,196.58906150247836,188.82059837068647,166.93837443212672,159.66683023222737,157.01469463214414,149.02526658464706,145.91974308939427,161.6408347051757,171.6284848733932,148.31516930479054,148.27838957659185,158.0209706286903,162.9403079340333,174.17088468163016,173.9214059689023,173.44809499991575,185.50691622427587,204.47052141389355,193.64451057840145,181.21886334236058,158.33022968614677,152.21295631209844,280.73945567133336
5,2000-01-26 22:00:26+00:00,171.66851680046457,164.78338359461506,165.653016818502,166.082303665035,159.05555756851712,159.60257741273713,161.3212477213929,151.89279246526755,150.97293263026842,159.4122689921126,161.13965701838828,167.22737344588484,175.68312045057917,182.48212803713747,184.67907219630996,179.871013811064,182.8963943097882,172.46645842210458,174.4879471130297,174.8541622288069,179.38457775510676,177.40557262311447,,176.66654494620866,179.17224669574514,179.3449142416603,175.9889363355824,170.79416845038767,173.15851808824232,171.4762587493319,163.8017105666112,156.69817393407473,164.38078696673736,164.3921026928529,165.9801875208023,157.56086502456245,173.69105641772896,171.4519758393546,174.4345897612982,172.764491061395,185.93438301634512,187.35492528066573,191.12446321523484,198.34838124941754,197.97130725384204,188.7383467727452,185.0454737518365,202.21605214998814,190.81147071827823,163.8120300290937,150.31057924729907,154.77236220892706,141.5469183859017,152.3797639647908,168.0134725065456,170.82422631315492,159.44592193679983,152.73559081139584,151.56249782862827,150.7427071548184,163.8892461476048,167.95161818140255,163.6811200131368,182.4074978373271,200.98891999777888,194.08047030065654,185.00644727985718,159.28533528214672,152.80543175873487,296.1916273867847
6,2000-02-11 22:00:21+00:00,173.5742179275232,170.96240340583677,,165.77006954698982,162.1553369918828,160.4300308263805,160.46723718217785,166.71901342611633,162.3813240154534,163.09560163864938,158.14632096893274,166.18059292535884,182.65580489658092,191.3301634961152,190.1094640469584,,177.72924001329903,179.72163689408302,176.02231667892,171.97838699902454,182.8872226496094,174.38743446872476,174.90156194721882,166.55603870889612,174.97323125872774,174.82597139330005,171.32993623683745,177.6018559906168,174.20267867547147,,163.7341851846787,162.85273576198855,167.3753831360295,161.01927563944088,157.6100939755374,163.4904148022969,174.89416594499212,179.59948882407733,176.32968312494822,172.60238666732604,181.1916859218602,183.9694213018696,183.24679113650515,199.2489244623203,,186.10451309520377,192.19277983171526,195.85577095211744,178.79909035237498,155.4750444770002,147.81855002834197,147.4004887436228,140.13307001612606,133.09484387757416,149.81941270588877,186.42396935716096,163.6997957229925,150.33361710371622,148.88069223618697,148.64163719604957,174.90742621812493,176.1145667428393,177.4507990364562,187.1934925330223,195.28421061656363,191.20974698140918,182.9421197796183,159.38467664318293,153.92777316101424,270.81757075775795
7,2000-02-27 22:00:16+00:00,169.18671307908252,172.69962167636933,173.8888607439649,174.08372566433744,175.5865987717067,174.66859531704733,170.1217205708822,168.42109299591985,164.8200705194007,164.84861613377706,172.293306700932,171.01038528416356,181.32266927399434,190.7796177429941,189.77399078816302,179.70838172765994,184.18855257571943,180.00652247782003,186.91437762790386,184.26958878651627,186.21165227072828,186.92622205406815,190.67946581614433,186.98346520547523,180.3973316861505,181.4390556779947,182.31929547040266,175.77158491447162,178.09984754080017,166.60604382019952,168.736065292411,171.15097162973709,170.1763935092015,168.75799840813121,174.6121939156071,179.73382878199743,180.3131549804215,181.3787249032193,178.03053691986614,178.32511333571293,180.81762700302866,193.8426646696502,191.53596374432217,193.31084760880114,184.57692943118874,186.51885477161161,190.5617108728784,193.20743214011802,183.07044971228424,164.2909452224838,149.97060434238662,158.23669734250217,140.6003989678057,153.01246920336018,167.80214343671474,186.42486387864383,160.7088483419473,156.95152080332736,153.86874209949067,156.12961076033184,169.80733825266998,170.60360371788715,171.35837612874462,184.0854526473735,206.72079855127066,196.36832138396045,185.38297271945387,162.73818005270917,157.31988552247643,288.56642414491625
8,2000-03-30 22:00:09+00:00,192.85533602618514,188.17489587516965,191.78992975563443,191.91243721722049,181.81480540989696,170.5053055103686,176.6408187862871,,174.40076502314966,181.13034204078457,184.53029212325023,188.8720221326453,192.11223169871383,198.8131315368689,201.42465640458755,198.76132804442202,189.47054609615753,184.28501511569544,179.84129130582775,183.35360659923427,186.51770682830008,194.7887405343947,196.4505880557217,193.2433628062019,191.14745349140918,187.85415391135413,188.9888419419535,193.4516626980505,184.07197153107026,181.916654317693,175.75917240837515,175.30936773634048,180.4293354097014,176.7551599478468,,178.95753281894932,186.60617588486866,199.6792648607793,189.99177506262978,194.64961163276598,196.08493684894412,196.88867490169187,203.97171058494803,209.58243121867707,209.883520727084,209.36648767757018,214.14708133863635,206.2771844750351,201.81225244393974,176.0571024177156,,166.12387013668734,163.91775282479546,162.30538801204221,173.74159960364585,190.4273544392892,163.39404214089245,163.2838200560353,164.97706679681593,170.00877331252187,172.41687580197527,173.01510863632876,187.7069607464505,194.74788427470799,212.91813775911046,200.24234221183082,195.9617481541461,181.63026731029132,175.29526618859714,291.30405279892153
9,2000-04-15 21:59:55+00:00,188.34554607919324,180.33397644020883,176.56068526285475,174.60096965060612,181.56071945605814,176.75525179078656,174.0907602555797,160.81950202967096,158.26407514165217,,166.2501743710566,173.11868980951368,180.88608362621042,186.64155437274724,187.0960950192883,184.81962627361543,185.34407305095797,177.6404094731706,185.3140202371018,188.61620493269933,184.6035314175601,180.8722709159324,180.69366868084367,185.27794630421707,185.59522854433854,184.057878097465,179.60174045180332,178.28956949253416,181.1395394481088,174.8050759947905,175.0140904222331,167.49020209856687,163.54511266642461,159.4893710907539,178.53242669214117,,,172.99549445416883,178.27680693464956,181.08000207205805,181.78547243165846,187.8671675742589,,191.77830508604666,191.93880735811817,201.2317674981157,202.89301868514482,201.37916618271242,195.12942954936182,168.5398575410016,157.03525794318443,157.66943811305575,145.33812761281334,143.62944922953824,169.7343569770274,178.75564178571395,148.4744536503017,148.09227552006396,155.0163996429134,159.2846623032195,166.63672165913033,175.42337649246198,173.32110166597406,181.2120541928513,200.73706037260374,196.48193634628888,191.10798852867472,169.11903144944333,163.50416569147905,285.1323059962939
