dates,satname,nzd0104-0000,nzd0104-0001,nzd0104-0002,nzd0104-0003,nzd0104-0004,nzd0104-0005,nzd0104-0006,nzd0104-0007,nzd0104-0008,nzd0104-0009,nzd0104-0010,nzd0104-0011,nzd0104-0012,nzd0104-0013,nzd0104-0014,nzd0104-0015,nzd0104-0016,nzd0104-0017,nzd0104-0018,nzd0104-0019,nzd0104-0020,nzd0104-0021,nzd0104-0022,nzd0104-0023,nzd0104-0024,nzd0104-0025,nzd0104-0026,nzd0104-0027,nzd0104-0028,nzd0104-0029,nzd0104-0030,nzd0104-0031,nzd0104-0032,nzd0104-0033,nzd0104-0034,nzd0104-0035,nzd0104-0036,nzd0104-0037,nzd0104-0038,nzd0104-0039,nzd0104-0040,nzd0104-0041,nzd0104-0042,nzd0104-0043,nzd0104-0044,nzd0104-0045,nzd0104-0046,nzd0104-0047,nzd0104-0048,nzd0104-0049,nzd0104-0050,nzd0104-0051,nzd0104-0052,nzd0104-0053,nzd0104-0054,nzd0104-0055,nzd0104-0056,nzd0104-0057,nzd0104-0058,nzd0104-0059,nzd0104-0060,nzd0104-0061,nzd0104-0062,nzd0104-0063,nzd0104-0064,nzd0104-0065,nzd0104-0066,nzd0104-0067,nzd0104-0068,nzd0104-0069,nzd0104-0070,nzd0104-0071,nzd0104-0072,nzd0104-0073,nzd0104-0074,nzd0104-0075,nzd0104-0076,nzd0104-0077,nzd0104-0078,nzd0104-0079,nzd0104-0080,nzd0104-0081,nzd0104-0082,nzd0104-0083,nzd0104-0084,nzd0104-0085,nzd0104-0086,nzd0104-0087,nzd0104-0088,nzd0104-0089,nzd0104-0090,nzd0104-0091,nzd0104-0092,nzd0104-0093,nzd0104-0094
2002-09-19 21:59:35+00:00,L7,,,,,,,,,,,,,,,,,,,,354.79,354.25,351.28,338.85,334.80,328.72,325.29,327.20,327.78,330.84,335.77,333.61,340.61,341.86,338.84,337.52,331.44,327.96,,,,,,,,,,,,,,,,83.32,,,,,,,,,,,,,,,,,,,,,,,329.65,324.41,321.81,322.70,323.52,327.51,332.53,334.88,349.12,351.49,340.55,344.89,345.02,,,,,,,
2002-11-06 21:59:41+00:00,L7,,348.56,346.90,,,334.16,336.86,333.38,336.14,339.98,342.87,344.08,341.76,339.95,338.24,336.90,330.13,337.96,351.12,348.86,348.25,341.57,338.17,328.63,323.14,325.15,324.56,327.36,332.71,333.87,340.40,341.10,337.84,340.09,337.61,335.56,334.32,333.70,332.97,325.31,329.64,334.64,334.68,339.92,339.47,334.12,338.39,344.97,332.21,329.69,332.35,331.64,331.39,332.72,330.62,330.32,324.30,332.28,331.07,336.90,338.17,334.63,334.83,334.80,331.26,326.86,326.55,330.28,329.97,317.84,321.51,312.49,313.55,317.03,320.44,308.27,308.12,309.87,304.50,308.79,316.52,322.22,319.11,331.30,328.82,333.48,336.72,335.64,337.33,334.30,,,,,
2003-08-05 22:00:11+00:00,L7,,,,,,,,,,,,,,,,,,,,350.16,351.26,355.22,,,,341.66,345.49,345.59,346.60,350.49,350.19,349.73,349.43,353.69,351.33,349.17,,,,337.04,326.02,332.11,345.77,344.17,347.01,342.17,349.89,343.30,348.10,351.53,,,359.04,352.17,342.51,341.80,341.98,345.17,345.64,342.99,336.62,340.26,,,342.53,338.32,338.65,350.57,343.43,334.58,329.71,330.14,334.25,337.58,,,355.02,344.11,340.96,335.89,338.33,341.30,349.90,353.28,353.82,347.49,346.03,,,,,,,,
2003-11-09 22:00:18+00:00,L7,,369.69,,,343.01,343.88,350.18,346.30,347.61,357.37,356.00,358.39,363.10,363.07,361.59,359.48,,,,347.24,350.92,359.37,355.22,350.77,350.79,346.09,342.09,346.69,349.28,347.79,355.31,,,354.30,354.30,352.29,347.97,341.90,337.94,329.78,326.58,324.80,333.17,330.54,338.62,,,336.80,335.09,337.47,339.74,346.00,340.71,342.63,338.44,333.20,337.19,,,335.28,330.74,335.57,,,,,,,,,,,,,,,,,,,,,,,322.78,339.06,355.34,,,,,,,,
2003-12-03 21:50:19+00:00,L5,,415.02,422.74,401.31,393.47,383.34,391.19,380.62,377.82,378.17,379.13,378.98,381.94,387.51,386.37,378.38,377.63,372.83,374.41,378.20,363.79,368.40,363.35,360.59,357.36,354.15,356.41,370.04,371.23,370.17,376.03,383.68,387.46,386.08,364.66,362.11,363.88,361.80,358.90,358.80,355.82,375.45,379.72,375.37,382.59,383.33,381.79,379.11,368.54,366.31,382.05,378.15,378.46,382.24,391.63,380.02,383.08,385.91,379.01,381.38,364.82,364.48,362.73,355.74,352.53,355.94,376.71,389.96,384.72,382.77,376.54,367.59,355.39,360.77,369.17,365.40,368.56,369.99,384.37,378.27,376.06,381.75,382.81,388.57,369.84,365.87,370.20,355.66,356.62,363.67,381.79,370.40,373.69,402.88,467.14
2004-04-01 22:01:04+00:00,L7,,,398.83,366.41,369.10,378.86,385.42,381.51,378.29,379.22,381.99,381.09,379.07,380.00,376.50,,,370.23,371.99,373.81,371.43,372.29,367.81,361.12,356.93,354.35,360.55,362.82,366.98,,,376.23,375.12,374.68,374.31,380.01,375.27,373.74,374.40,371.16,368.17,369.83,375.10,,,384.03,379.68,381.81,381.75,382.15,387.19,384.36,383.70,379.84,374.02,370.95,,,375.08,369.82,366.71,368.53,366.67,364.74,367.85,365.86,370.00,382.66,,,375.04,370.39,374.08,371.38,372.63,371.05,367.84,364.19,364.35,364.04,,,,379.07,374.90,374.97,372.92,369.08,362.61,367.76,368.85,,,,
2004-05-03 22:00:59+00:00,L7,,380.15,371.03,,,,,,,,,,,,,,,,,,,356.02,353.19,348.42,350.40,348.60,350.87,353.27,356.20,354.26,358.75,361.43,362.03,,,359.99,357.58,354.21,351.35,344.98,340.05,345.74,347.05,348.74,351.24,352.04,,,346.93,357.51,351.58,358.67,353.72,351.12,346.09,350.45,348.36,347.80,346.74,,,344.72,344.81,343.36,339.99,343.11,347.88,360.50,356.64,357.89,354.92,,,351.05,356.40,355.64,354.28,354.33,347.50,340.21,343.09,345.18,350.51,,,349.27,354.06,347.19,,,,,,,
2004-07-06 22:00:48+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-22 22:00:44+00:00,L7,,,,,,,,,,,,,,,,,,335.87,335.46,335.47,338.27,339.51,335.98,331.63,329.03,332.93,,,,342.04,347.56,343.54,347.23,345.31,342.92,339.51,339.27,334.62,330.57,330.15,331.50,,,338.38,336.32,339.11,337.75,338.18,340.65,340.81,342.18,340.10,345.68,,,340.95,333.46,336.32,337.83,330.45,,329.41,328.62,323.16,325.07,323.01,,,335.24,333.68,334.33,329.11,337.86,334.71,336.29,336.04,331.81,332.88,,,330.40,336.52,340.24,350.43,346.01,340.48,341.81,341.92,342.19,346.39,,,351.98,369.01,383.72
2004-07-30 21:54:28+00:00,L5,,397.54,380.54,373.91,372.12,385.49,384.99,,,,,,,,,,,,,,373.17,377.69,370.27,363.29,367.70,370.34,372.49,374.94,379.41,376.85,381.52,371.73,374.80,379.24,376.13,369.87,370.86,362.97,364.32,364.70,359.87,356.01,363.39,367.86,369.87,367.82,364.85,368.00,363.97,365.32,367.34,376.02,370.53,372.61,364.33,365.20,363.92,356.38,356.48,348.58,347.56,352.68,354.10,355.64,354.35,363.99,367.94,379.46,383.60,380.03,360.49,349.40,358.44,375.61,372.75,379.81,379.40,362.12,359.39,360.43,359.90,363.47,363.02,370.57,376.37,361.93,358.95,365.37,372.70,381.53,378.42,376.06,395.23,416.87,451.36
2004-08-07 22:00:37+00:00,L7,,,,,,,,,,354.30,,,,,,,,,,,,,,,344.26,347.12,355.38,354.67,355.91,359.16,358.79,358.25,359.25,363.23,356.50,353.55,,,337.59,337.34,337.56,334.79,345.96,344.77,340.80,346.22,348.64,341.89,344.91,,,348.73,351.32,347.73,344.50,341.65,340.44,342.40,340.82,334.44,,337.27,,,334.21,338.49,339.65,351.78,349.70,343.68,343.62,342.03,340.60,345.96,,,342.36,340.32,335.22,337.92,341.02,341.80,347.36,354.21,354.74,348.28,,,350.24,349.34,347.54,345.82,359.58,374.52,410.38
2004-09-16 21:55:41+00:00,L5,359.43,372.65,366.52,354.92,359.87,361.47,364.76,364.65,366.87,372.59,375.26,379.74,376.52,371.39,369.77,365.67,372.30,368.99,365.11,364.65,357.92,363.50,357.27,357.88,351.20,354.96,358.43,364.54,365.73,369.81,376.37,377.00,379.14,379.61,370.98,362.53,364.22,359.18,353.24,352.62,348.15,350.12,356.90,355.33,357.43,362.99,363.39,353.74,353.43,363.32,361.94,360.97,363.94,360.64,360.35,351.20,358.11,362.20,355.55,356.05,345.83,346.95,346.12,346.39,341.94,345.68,351.16,358.60,354.97,355.76,352.25,346.66,343.81,348.16,351.59,347.32,349.51,343.80,350.11,346.14,349.18,351.89,357.85,362.97,362.43,358.71,357.55,353.87,354.68,357.44,356.75,357.42,373.58,383.79,401.39
2005-01-14 22:01:13+00:00,L7,337.53,365.39,352.09,342.15,344.68,345.31,353.58,354.11,357.56,361.12,360.59,,,,355.55,347.30,357.33,358.47,354.93,355.12,353.33,360.11,353.06,344.29,343.88,341.72,344.90,,,354.51,351.54,356.37,364.12,362.41,365.09,364.24,366.11,359.49,359.02,360.94,,,,349.65,356.10,361.30,354.94,353.48,352.44,355.47,362.06,362.25,359.73,,,,346.67,348.23,347.77,345.73,339.26,342.65,343.28,342.85,337.24,338.80,,,345.48,344.41,342.65,345.66,350.05,352.04,349.85,343.20,341.75,336.18,,,,,,,,,,,,,,,360.15,370.80,380.58
2005-02-07 21:58:15+00:00,L5,380.36,385.86,362.99,349.08,345.09,356.54,356.28,352.68,354.65,365.18,367.84,364.14,362.65,364.42,364.45,366.17,362.52,341.64,337.17,337.91,340.98,341.03,337.69,331.86,349.71,347.96,347.54,350.92,354.32,357.62,360.31,346.50,343.07,343.91,343.83,341.49,342.26,336.55,348.88,346.32,345.34,345.46,356.22,356.32,355.90,338.85,334.59,338.05,335.40,338.30,341.43,362.45,358.99,355.57,354.38,354.71,352.46,335.67,335.09,334.69,328.47,333.21,331.79,343.69,340.99,338.53,339.29,351.00,344.80,323.12,314.79,311.88,318.88,323.25,,,,,,,,,,,,,337.75,352.00,365.31,366.95,361.46,359.89,370.23,374.36,376.36
2005-02-23 21:58:31+00:00,L5,,379.29,371.67,358.13,363.25,366.07,371.29,367.74,367.68,369.76,370.29,371.75,371.96,370.72,370.58,369.87,363.14,358.89,357.79,357.31,354.49,360.07,351.60,349.98,351.01,351.14,353.19,358.67,363.05,363.04,364.00,356.23,356.65,360.52,357.78,354.12,353.58,352.17,347.04,347.29,343.26,342.68,356.90,353.33,348.66,351.55,344.29,345.50,353.01,349.99,354.21,358.76,359.00,357.00,351.86,356.44,351.21,342.72,342.11,340.14,335.41,338.84,338.48,344.46,341.63,340.58,348.11,355.60,348.10,337.73,333.39,338.32,340.14,342.03,343.08,348.63,347.73,349.32,353.04,348.19,341.65,337.87,344.46,348.99,348.01,350.44,348.35,354.91,360.85,363.54,365.84,351.32,366.16,370.83,379.11
2005-03-03 22:01:30+00:00,L7,,388.19,380.76,367.73,369.57,371.63,,,373.98,376.63,376.43,374.04,375.21,374.87,375.24,374.86,365.12,365.21,364.84,365.91,368.18,,,362.21,357.45,360.93,362.83,367.98,368.16,366.22,370.79,376.03,374.31,370.44,369.84,,,,349.64,352.55,348.13,347.18,359.91,362.22,358.17,365.11,360.87,357.67,364.81,,,364.91,363.80,358.03,355.75,357.59,356.02,356.42,355.96,352.28,352.24,,,354.60,352.07,354.33,365.15,367.78,371.82,364.33,355.83,354.07,358.74,,,355.68,353.77,354.90,356.48,351.08,350.45,349.02,353.31,361.48,361.89,365.78,,,360.65,366.97,,,,,
2005-03-11 21:58:44+00:00,L5,346.65,365.55,357.29,350.41,347.85,355.37,355.35,351.42,355.70,356.87,355.72,355.65,355.07,354.17,353.69,353.43,345.47,352.40,353.75,349.67,352.58,351.14,343.35,345.19,340.20,339.72,345.67,345.68,346.49,351.56,348.73,354.83,354.95,356.35,355.43,345.35,344.95,342.20,334.60,331.09,331.28,333.25,338.22,347.07,337.91,344.89,343.84,338.08,338.76,340.64,345.51,345.03,342.69,340.20,336.30,335.37,336.83,335.13,337.81,333.54,330.11,333.60,334.18,334.66,328.27,334.59,332.94,338.07,332.68,329.95,329.81,329.51,332.68,336.41,339.56,337.82,335.24,335.30,337.13,336.56,332.12,333.93,339.12,344.23,340.36,344.53,346.53,346.55,350.14,349.36,349.57,345.06,347.47,363.82,372.85
2005-05-30 21:59:15+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,371.01,368.10,370.86,372.84,375.46,371.00,372.91,375.00,376.82,377.12,382.21,373.72,370.56,367.74,369.31,364.82,359.82,364.03,366.58,363.10,362.59,360.12,369.30,366.70,371.16,380.17,382.16,385.56,374.87,368.21,365.22,360.98,357.28,355.48,358.83,360.30,361.44,360.08,365.94,368.60,357.86,355.88,359.16,360.35,366.71,363.56,355.69,361.19,367.36,369.81,376.16,378.04,374.42,376.41,383.85,389.38,372.89,368.37,368.80,369.04,375.05,371.31,378.72,377.53,381.21,,,,,,,
2005-07-17 21:59:35+00:00,L5,484.36,464.02,418.74,395.29,390.88,394.10,395.16,386.07,378.43,387.74,389.92,386.94,406.16,402.31,395.08,394.92,381.82,369.22,365.87,365.69,368.46,375.71,368.99,357.35,367.68,370.35,372.79,375.71,375.88,381.60,384.51,370.85,372.70,368.49,366.29,362.17,355.01,351.39,372.35,357.16,352.07,369.82,379.25,373.63,369.74,356.00,347.26,356.07,349.07,361.18,360.89,379.61,379.56,375.55,377.71,375.25,370.16,354.76,359.49,359.64,353.56,350.41,351.25,349.95,355.07,357.97,357.65,367.78,355.40,351.31,345.41,343.56,361.07,361.28,360.04,365.27,376.60,387.85,369.42,375.91,370.55,362.18,360.91,364.92,377.27,372.57,,,,,,,,,
2005-11-30 22:01:24+00:00,L7,,375.03,374.11,359.83,357.86,358.89,359.33,,,,359.17,361.71,360.52,357.77,358.89,355.22,345.97,346.72,343.41,340.27,341.36,348.44,339.53,,,333.76,338.59,336.98,337.11,343.20,341.61,342.40,347.75,342.23,346.11,347.22,344.55,,,,333.07,336.58,343.18,340.66,341.54,338.79,343.76,337.07,343.71,343.89,,,343.97,340.95,339.71,340.21,339.76,337.26,,,,,,,,,,335.46,337.06,340.99,339.85,342.18,337.43,338.12,342.26,,,354.18,344.03,334.65,335.91,337.01,340.28,339.51,343.91,345.63,347.25,,,346.48,346.59,342.05,351.72,362.76,369.53
2006-02-18 22:01:53+00:00,L7,,,,,296.40,,338.60,318.41,,72.35,,353.33,354.81,,,,,,,,,,,,,,,,,,,,335.46,325.43,,,130.88,,,,,317.93,325.02,329.43,329.30,331.14,331.65,330.98,330.02,331.71,335.77,,,328.48,325.63,327.14,321.31,314.76,321.35,320.29,316.22,320.68,316.22,320.10,,,313.23,326.99,318.56,324.03,318.45,315.76,323.12,329.12,327.22,331.20,,,324.92,324.08,321.00,321.38,322.42,331.00,333.12,329.51,334.20,333.88,,,332.81,326.34,332.01,338.26,352.35
2006-05-01 22:03:45+00:00,L5,335.60,369.68,368.64,356.97,346.47,354.50,356.59,350.98,352.80,358.66,359.78,364.33,369.06,370.07,369.93,363.49,345.56,349.25,346.72,341.57,342.17,342.31,338.18,328.78,325.91,326.03,339.84,341.52,345.62,345.17,348.28,348.64,348.78,335.30,335.56,328.57,331.01,323.33,320.40,312.18,317.05,326.13,334.51,326.45,325.68,335.31,329.57,328.68,332.84,342.42,339.52,334.32,334.75,345.79,345.60,339.08,344.51,340.85,335.78,330.85,327.87,327.60,329.09,324.98,328.75,333.37,335.41,352.77,345.39,337.99,341.67,339.26,339.96,344.81,344.09,344.40,344.62,342.55,348.71,343.65,345.89,344.82,351.54,349.93,342.52,345.53,355.08,364.17,370.58,378.86,358.58,351.08,358.28,367.32,372.31
2006-05-09 22:01:52+00:00,L7,,,,,,,,,,,,,,,,362.20,,,,353.24,,,351.62,351.08,350.83,,,,348.90,357.52,359.13,363.14,362.89,359.81,359.45,359.15,356.18,354.83,345.92,337.14,,,349.10,343.05,339.76,353.27,350.18,352.16,357.03,364.34,367.47,358.39,352.16,,351.59,347.99,341.47,342.19,334.58,335.17,,340.10,343.28,,335.39,,,351.87,346.28,349.95,344.22,347.89,352.97,355.80,363.66,344.97,352.65,,,345.17,334.13,338.11,344.64,355.12,360.59,353.45,356.95,358.90,359.13,,,,368.92,373.51,381.28
2006-05-17 22:03:57+00:00,L5,,,,,,,,,,,,,,,,,,,,360.44,358.57,361.92,354.15,348.35,348.65,350.77,359.42,356.58,358.10,360.88,368.31,370.18,374.84,368.36,360.67,355.43,350.99,348.62,345.59,342.73,346.90,352.94,352.04,355.74,345.59,360.47,359.42,360.53,363.00,367.96,369.06,360.54,361.26,369.22,365.97,357.21,354.50,346.07,342.07,343.26,338.82,341.01,338.64,346.32,344.11,349.28,359.36,366.31,365.98,365.80,369.69,372.63,370.28,367.00,356.27,348.48,353.98,350.95,356.70,352.26,356.82,347.91,352.06,361.52,357.38,353.37,351.45,359.94,357.16,357.51,358.15,351.87,360.75,361.99,370.77
2006-06-10 22:01:49+00:00,L7,,,,,,,,,,,,,,,,,,,,,355.82,357.51,356.84,351.65,,,,357.99,360.01,365.15,367.49,367.59,369.87,369.82,365.97,366.59,366.04,357.34,,,,346.17,354.16,352.25,353.96,362.11,359.65,357.61,364.68,373.90,370.18,,,362.44,361.31,355.73,351.61,350.29,347.06,348.15,347.13,349.35,351.48,351.48,,,357.32,363.13,358.57,356.02,365.23,366.14,360.58,364.13,365.37,368.37,,,355.42,350.57,350.65,347.39,351.84,361.11,356.22,353.92,360.16,360.35,,,,,,,
2006-06-26 22:01:44+00:00,L7,,,,,,,,,,,,,,,,,,,330.91,336.52,337.07,335.74,327.21,325.36,325.46,328.37,329.70,332.35,,,337.09,344.71,346.54,348.54,341.77,340.59,342.47,337.52,329.37,321.68,325.46,334.92,,,334.78,342.06,335.17,339.96,344.96,354.43,355.09,342.44,347.96,349.57,,,,327.16,329.58,328.79,326.31,331.17,331.28,324.31,331.82,336.55,338.21,,,334.16,343.10,339.62,342.08,343.13,346.51,342.02,344.10,341.86,344.47,,,,340.57,346.17,342.65,341.03,347.74,345.98,348.67,349.80,346.96,343.27,,,356.61
