dates,nzd0104-0000,nzd0104-0001,nzd0104-0002,nzd0104-0003,nzd0104-0004,nzd0104-0005,nzd0104-0006,nzd0104-0007,nzd0104-0008,nzd0104-0009,nzd0104-0010,nzd0104-0011,nzd0104-0012,nzd0104-0013,nzd0104-0014,nzd0104-0015,nzd0104-0016,nzd0104-0017,nzd0104-0018,nzd0104-0019,nzd0104-0020,nzd0104-0021,nzd0104-0022,nzd0104-0023,nzd0104-0024,nzd0104-0025,nzd0104-0026,nzd0104-0027,nzd0104-0028,nzd0104-0029,nzd0104-0030,nzd0104-0031,nzd0104-0032,nzd0104-0033,nzd0104-0034,nzd0104-0035,nzd0104-0036,nzd0104-0037,nzd0104-0038,nzd0104-0039,nzd0104-0040,nzd0104-0041,nzd0104-0042,nzd0104-0043,nzd0104-0044,nzd0104-0045,nzd0104-0046,nzd0104-0047,nzd0104-0048,nzd0104-0049,nzd0104-0050,nzd0104-0051,nzd0104-0052,nzd0104-0053,nzd0104-0054,nzd0104-0055,nzd0104-0056,nzd0104-0057,nzd0104-0058,nzd0104-0059,nzd0104-0060,nzd0104-0061,nzd0104-0062,nzd0104-0063,nzd0104-0064,nzd0104-0065,nzd0104-0066,nzd0104-0067,nzd0104-0068,nzd0104-0069,nzd0104-0070,nzd0104-0071,nzd0104-0072,nzd0104-0073,nzd0104-0074,nzd0104-0075,nzd0104-0076,nzd0104-0077,nzd0104-0078,nzd0104-0079,nzd0104-0080,nzd0104-0081,nzd0104-0082,nzd0104-0083,nzd0104-0084,nzd0104-0085,nzd0104-0086,nzd0104-0087,nzd0104-0088,nzd0104-0089,nzd0104-0090,nzd0104-0091,nzd0104-0092,nzd0104-0093,nzd0104-0094,satname
2002-09-19 21:59:35+00:00,352.20,380.87,381.37,372.62,360.97,361.93,366.56,353.24,360.97,376.60,370.59,370.34,369.22,368.46,371.28,363.46,360.00,361.17,365.09,358.97,357.81,357.45,346.79,337.90,334.62,333.82,333.93,335.67,343.07,346.73,343.17,345.80,346.98,346.90,350.79,344.40,343.02,363.37,357.80,351.51,350.77,348.90,349.41,357.50,361.65,356.74,352.93,350.82,351.80,347.87,353.93,354.08,350.61,349.13,345.03,338.73,341.42,340.62,339.16,341.26,337.08,350.20,353.75,347.81,345.80,340.24,338.63,340.25,337.11,337.76,328.89,328.88,329.25,332.63,331.45,327.94,322.13,321.43,320.46,322.31,325.46,330.02,334.45,342.24,344.09,342.48,345.21,341.79,348.36,350.38,342.06,339.87,345.54,353.41,,L7
2002-11-06 21:59:41+00:00,,382.23,380.57,,,356.60,362.11,348.92,356.34,368.84,359.70,360.91,360.12,355.49,355.07,353.73,343.60,352.39,365.55,356.02,355.75,350.36,342.71,336.56,331.65,330.47,328.40,332.07,343.11,345.76,341.21,344.80,343.78,343.66,342.81,338.75,336.87,349.24,349.80,339.74,343.11,349.07,348.15,353.39,361.91,349.66,351.86,354.76,349.27,343.28,350.31,352.35,350.74,348.69,347.78,341.26,341.43,343.50,344.28,346.38,344.27,351.90,353.36,348.00,345.24,340.50,340.35,342.79,343.65,340.34,335.05,329.96,329.42,331.82,332.23,327.45,322.71,323.60,319.71,323.38,328.36,333.08,334.63,343.63,345.34,344.13,346.97,347.33,359.77,356.74,,,,,,L7
2003-08-05 22:00:11+00:00,,,,,,,,,,,,,,,,,,,,347.36,348.26,352.60,,,,338.16,343.81,342.59,344.13,347.87,347.39,347.11,346.81,350.89,347.83,345.67,,,,334.04,323.22,329.11,342.97,341.37,342.34,338.94,347.09,340.30,344.60,349.06,,,355.22,348.67,338.69,338.30,338.16,341.67,342.14,339.49,333.39,336.76,,,339.03,335.09,335.42,347.57,340.96,330.76,326.48,326.64,331.25,334.08,,,350.82,340.61,337.14,332.66,334.51,337.80,346.40,349.46,349.62,343.29,341.83,,,,,,,,,L7
2003-11-09 22:00:18+00:00,,385.36,,,350.24,354.32,361.93,353.53,357.01,370.80,363.83,366.22,371.65,370.30,369.42,367.31,,,,350.44,352.94,358.93,361.49,358.00,359.34,346.04,344.83,348.00,349.47,350.77,354.49,347.11,346.81,355.73,354.98,352.89,356.52,349.13,345.77,335.26,328.04,330.31,341.21,339.09,345.70,338.94,347.09,341.90,343.76,346.03,347.57,355.40,352.24,349.56,342.84,339.66,341.95,341.67,342.14,341.30,335.68,340.08,,,339.03,335.09,335.42,347.57,340.96,330.76,326.48,326.64,331.25,334.08,,,350.82,340.61,337.14,332.66,334.51,337.80,346.40,349.46,340.90,345.88,353.28,,,,,,,,,L7
2003-12-03 21:50:19+00:00,,389.69,401.74,383.31,367.01,361.83,368.69,362.23,361.12,365.49,366.23,367.35,371.07,374.06,372.64,367.60,369.23,363.83,365.41,356.89,353.56,359.46,358.22,354.45,352.62,345.24,347.01,352.34,354.25,354.61,358.87,361.46,363.19,363.05,354.71,352.47,354.48,350.62,347.08,340.11,334.50,342.36,351.24,348.38,353.33,356.29,360.24,351.31,348.52,350.32,359.56,360.48,357.16,356.96,355.29,349.62,351.84,358.54,355.32,351.16,342.16,344.71,350.13,345.24,340.53,340.67,351.22,364.26,359.13,351.04,346.67,341.87,338.82,342.17,359.48,354.90,353.39,350.05,355.03,350.62,349.56,354.52,359.36,363.29,346.35,348.34,354.72,341.66,342.62,349.67,369.19,356.40,359.69,381.88,435.64,L5
2004-04-01 22:01:04+00:00,,389.69,391.28,367.14,364.94,363.51,369.76,365.89,363.24,364.92,368.48,368.93,370.46,373.27,370.93,367.60,369.23,363.17,364.85,363.31,358.71,363.77,359.02,353.90,350.79,347.64,351.15,356.52,359.75,357.99,364.60,372.64,373.98,368.58,360.53,360.91,358.13,355.56,353.19,349.91,347.08,353.36,359.55,351.89,358.83,374.68,372.94,362.57,357.90,359.23,365.77,364.84,363.38,364.35,363.79,357.50,358.68,375.41,367.29,358.27,350.50,352.30,353.00,350.49,350.44,351.90,364.36,377.95,377.31,371.32,366.79,359.24,356.38,356.32,361.90,358.48,356.50,357.34,363.73,362.15,364.61,371.25,372.31,373.19,351.17,355.30,361.49,349.37,346.62,352.72,363.62,356.40,359.69,381.88,435.64,L7
2004-05-03 22:00:59+00:00,,382.84,380.87,367.14,364.94,363.51,369.76,365.89,363.24,364.92,368.48,368.93,370.46,373.27,370.93,367.60,369.23,363.17,364.85,363.31,358.71,360.80,356.46,351.26,349.19,346.50,350.42,354.53,357.89,355.37,361.19,367.53,368.62,368.58,360.53,359.31,356.50,353.95,351.36,347.50,344.22,350.28,355.33,349.37,353.85,365.44,372.94,362.57,353.79,357.83,360.85,361.64,359.47,359.66,357.87,354.36,353.24,358.86,358.61,358.27,350.50,349.03,348.07,346.28,345.12,347.28,357.17,370.57,365.03,361.61,361.14,359.24,356.38,352.73,358.37,355.70,353.56,354.50,356.32,353.15,350.85,355.47,358.66,373.19,351.17,352.14,357.98,346.20,346.62,352.72,363.62,356.40,359.69,381.88,435.64,L7
2004-07-22 22:00:44+00:00,,369.15,370.43,350.98,360.79,366.86,371.92,373.20,367.49,363.79,372.99,372.09,369.25,371.69,367.50,,,353.26,353.94,354.84,355.07,354.69,350.99,345.52,343.63,343.63,352.23,351.84,356.47,349.65,354.75,359.15,360.21,360.20,358.87,358.17,355.55,352.65,350.44,347.34,345.24,351.57,355.27,345.16,346.45,356.85,358.92,360.21,354.78,358.98,358.65,359.04,359.21,358.23,352.15,352.45,343.09,344.06,351.55,350.38,358.40,345.89,344.70,342.09,342.64,342.45,352.25,365.37,347.36,347.97,353.22,350.00,356.19,350.71,353.57,352.58,349.31,348.80,348.01,345.43,338.92,342.85,347.38,365.02,360.75,352.91,354.26,350.51,352.74,357.41,358.05,,364.65,388.01,412.22,L7
2004-07-30 21:54:28+00:00,,375.85,368.80,356.01,363.00,371.18,372.83,373.20,367.49,363.79,372.99,372.09,369.25,371.69,367.50,,,353.26,353.94,354.84,358.96,359.03,354.31,348.23,347.61,348.43,357.78,357.39,362.36,356.84,361.68,360.89,362.45,364.54,362.12,359.22,357.33,353.50,352.03,350.07,347.40,350.91,355.98,350.73,350.92,357.87,358.89,360.66,355.20,359.25,358.95,361.04,360.00,360.52,353.48,353.76,347.31,345.67,350.91,347.28,349.52,345.71,344.80,343.60,343.69,346.11,355.17,367.92,357.67,355.93,353.31,347.30,354.79,355.06,356.63,357.51,354.58,350.25,349.08,348.12,343.19,347.22,350.09,364.14,362.96,352.91,353.18,351.72,356.06,362.12,363.74,366.06,374.94,394.94,420.54,L5
2004-08-07 22:00:37+00:00,,375.85,368.80,356.01,363.00,371.18,372.83,373.20,367.49,358.62,372.99,372.09,369.25,371.69,367.50,,,353.26,353.94,354.84,358.96,359.03,354.31,348.23,346.83,348.07,357.12,356.61,360.66,357.33,360.86,360.29,361.74,364.12,360.59,357.99,357.33,353.50,349.05,347.44,345.35,346.77,353.38,349.14,348.23,355.44,356.23,355.86,353.04,359.25,358.95,358.46,358.15,357.20,351.10,351.24,345.45,344.73,348.79,343.95,349.52,343.92,344.80,343.60,341.69,344.49,351.18,363.78,355.59,352.73,351.28,345.86,351.14,353.14,356.63,357.51,352.02,348.17,345.48,345.46,342.51,345.74,349.28,361.52,360.75,351.87,353.18,351.72,354.44,358.75,358.14,355.61,369.60,387.80,416.65,L7
2004-09-16 21:55:41+00:00,384.76,383.22,374.56,362.89,365.85,373.57,376.47,374.77,374.78,370.51,380.46,382.25,379.79,377.38,374.97,378.34,382.43,362.13,361.28,361.49,361.41,361.82,356.93,352.50,349.86,351.33,358.60,360.36,363.46,361.73,365.98,364.66,366.22,369.24,365.20,360.86,361.48,356.97,351.86,350.11,347.51,349.61,356.11,352.40,353.44,358.65,359.69,357.61,355.22,361.85,362.08,361.41,361.42,360.42,355.71,353.35,350.75,350.75,352.03,348.90,352.19,346.54,348.10,346.69,343.85,346.64,353.51,364.92,357.26,356.10,353.39,348.55,351.84,354.42,357.96,358.01,354.13,349.55,349.17,347.93,346.61,349.51,353.53,364.58,364.13,355.54,357.10,355.53,357.86,361.87,361.59,361.84,374.81,393.13,422.34,L5
2005-01-14 22:01:13+00:00,378.98,393.86,381.72,370.13,365.97,374.31,379.28,373.45,380.51,379.81,383.18,392.41,390.34,383.08,377.91,371.74,377.01,365.87,363.26,362.41,362.64,366.29,360.64,356.77,354.19,355.81,360.50,366.05,368.12,365.28,368.28,366.18,369.71,371.08,368.72,364.34,368.98,361.56,355.35,354.64,347.10,348.31,356.66,356.32,360.64,361.40,359.03,356.54,357.48,361.97,366.50,365.29,365.22,361.88,358.09,353.29,355.50,355.51,354.09,349.45,351.29,348.19,352.78,350.14,344.96,347.90,354.35,364.61,358.32,358.49,352.58,348.97,351.64,357.70,360.12,359.72,356.65,349.46,349.94,349.60,348.99,351.96,355.66,363.41,364.14,356.60,358.64,360.24,359.67,363.40,362.77,361.84,376.64,395.80,424.69,L7
2005-02-07 21:58:15+00:00,377.55,393.08,378.98,364.52,358.39,366.74,372.04,365.66,370.76,382.10,377.12,376.86,374.95,372.44,372.48,368.94,371.43,364.27,360.31,359.94,358.65,361.80,356.72,353.19,358.32,357.44,354.72,361.94,363.50,367.56,370.12,366.88,369.03,369.35,369.19,365.31,367.59,360.25,362.94,361.20,350.67,352.00,360.49,361.14,368.77,362.89,358.35,356.33,356.31,358.87,364.37,372.96,370.95,363.02,362.73,357.88,362.47,357.92,355.36,354.71,346.36,350.16,351.46,353.53,349.28,349.51,349.76,359.01,354.93,351.16,345.07,343.96,345.49,350.37,364.79,360.51,363.93,355.24,363.93,357.83,363.00,364.56,370.52,376.79,377.63,373.91,353.55,359.49,366.55,368.75,365.00,365.21,380.28,394.76,413.78,L5
2005-02-23 21:58:31+00:00,377.55,392.46,379.98,365.35,360.91,368.46,373.98,367.49,371.69,381.44,376.83,377.05,376.01,373.61,373.42,370.59,370.49,364.14,360.89,360.41,358.82,362.43,356.57,353.69,358.04,357.28,355.01,362.47,364.68,367.50,369.72,365.28,367.00,368.28,367.75,363.93,365.63,359.54,360.38,358.94,349.71,350.52,360.80,360.32,365.63,361.36,355.97,354.84,356.90,357.65,363.25,371.11,369.50,362.91,361.17,359.29,361.20,355.54,353.46,352.49,344.93,348.75,349.92,352.68,348.79,348.59,350.95,359.50,354.22,349.34,343.46,343.97,345.37,349.70,359.30,358.44,360.80,355.16,361.58,355.62,355.41,354.05,360.32,365.98,366.22,365.58,354.08,360.48,367.17,369.53,367.55,363.10,378.64,391.61,409.36,L5
2005-03-03 22:01:30+00:00,377.55,392.14,380.67,366.29,362.89,369.45,373.98,367.49,372.47,380.94,377.02,376.63,376.18,374.23,374.05,371.71,369.63,364.58,361.91,361.73,360.92,362.43,356.57,355.64,358.21,358.28,356.71,364.13,365.79,367.44,370.15,367.63,368.66,368.92,368.44,363.93,365.63,359.54,358.50,357.89,349.58,349.97,360.85,360.92,364.50,362.36,357.16,355.63,358.75,357.65,363.25,370.19,368.65,362.02,360.18,359.19,360.46,355.98,354.23,352.71,346.64,348.75,349.92,353.33,349.71,349.98,354.81,361.85,357.93,352.63,346.18,346.25,348.27,349.70,359.30,358.08,359.44,355.43,360.36,354.52,354.24,352.82,358.43,364.96,365.31,366.18,354.08,360.48,365.99,369.34,367.55,363.10,378.64,391.61,409.36,L7
2005-03-11 21:58:44+00:00,377.32,392.71,381.78,367.93,362.69,370.44,374.75,367.04,372.67,381.21,375.97,375.43,375.23,372.99,373.16,371.16,367.60,364.70,362.69,361.72,361.68,362.42,356.33,356.21,357.94,357.68,356.07,363.02,364.04,366.67,368.58,367.37,368.25,368.83,368.77,363.21,364.77,358.84,357.02,355.56,348.32,349.20,358.72,360.61,363.40,361.75,356.94,354.85,357.92,356.37,362.70,368.99,367.05,360.66,358.67,357.43,359.25,355.01,353.99,352.02,346.19,348.72,350.37,352.72,348.63,349.72,353.21,359.67,355.48,351.58,345.76,345.96,347.81,350.05,357.83,357.03,358.20,354.40,358.64,353.49,352.80,351.85,357.35,363.87,363.57,365.26,356.69,362.00,366.82,369.34,367.56,363.59,376.41,392.05,411.06,L5
2005-05-30 21:59:15+00:00,374.85,391.66,379.76,366.18,360.92,368.85,372.50,364.72,370.79,378.60,373.57,371.19,371.45,370.47,371.30,369.73,364.64,361.67,360.04,359.10,360.26,359.77,353.56,355.83,357.72,357.56,357.13,362.34,362.75,365.10,366.13,365.26,365.83,367.04,366.45,361.49,361.84,357.79,356.17,354.38,348.83,349.63,357.30,359.60,360.14,360.24,355.27,355.37,359.60,357.78,364.09,367.98,364.73,358.24,355.16,355.31,355.78,351.67,352.01,350.14,346.01,349.18,350.87,351.85,348.18,349.41,351.97,358.43,354.96,348.54,344.69,346.63,349.77,352.31,360.60,359.12,359.58,359.08,363.91,356.34,353.06,351.91,355.98,362.35,360.79,365.27,356.69,363.28,365.63,368.10,366.09,360.02,372.89,387.78,403.98,L5
2005-07-17 21:59:35+00:00,375.67,398.38,380.09,365.67,364.16,369.94,370.71,365.21,367.17,372.78,372.94,371.40,375.19,374.13,372.71,372.75,364.33,358.24,356.66,356.02,357.71,357.58,351.04,353.01,355.78,356.91,359.18,362.47,363.21,365.56,367.29,363.61,363.19,363.72,361.23,354.57,352.53,350.17,352.97,349.11,347.42,350.90,359.00,359.26,355.19,354.36,349.66,351.16,353.62,354.34,357.35,364.37,362.13,358.68,356.25,356.19,353.78,347.34,348.54,347.04,343.39,344.23,344.66,347.62,345.73,347.60,350.66,357.89,352.79,343.78,340.15,340.87,346.96,347.66,355.64,357.03,358.75,362.91,361.82,357.54,353.35,351.03,354.03,359.66,360.57,363.21,356.69,363.28,365.63,368.10,366.09,360.02,369.21,381.56,393.94,L5
2005-11-30 22:01:24+00:00,,403.52,380.43,363.85,366.99,365.83,365.25,372.53,360.83,362.60,366.54,366.32,374.62,372.65,368.99,367.07,357.50,351.12,347.78,346.58,348.06,356.07,347.86,343.81,351.68,344.06,351.85,349.49,350.85,356.40,356.66,350.62,354.23,348.96,348.20,346.69,341.06,337.85,357.68,344.59,336.17,346.35,354.81,350.75,344.97,340.01,339.11,339.72,338.39,346.89,346.22,362.01,353.04,350.25,349.99,349.73,346.24,338.01,344.82,344.97,340.02,335.74,333.65,335.28,340.40,344.43,344.11,344.76,340.59,337.43,335.25,334.87,342.39,341.70,343.76,350.60,359.00,363.01,348.00,347.89,344.50,341.60,342.60,343.49,350.99,349.50,345.65,,,344.70,344.99,340.27,349.94,360.09,365.53,L7
2006-02-18 22:01:53+00:00,,372.36,371.44,357.54,356.63,357.11,356.47,328.87,,,357.84,362.52,363.12,356.54,357.56,353.89,344.90,345.58,342.27,339.20,340.22,347.44,338.46,,,332.43,337.95,335.84,336.17,342.20,340.54,341.40,345.36,337.83,344.78,345.89,343.10,,,,332.00,331.54,338.10,339.04,342.09,339.58,341.71,338.31,341.87,341.33,347.10,,342.52,339.72,338.12,338.68,335.99,331.01,332.68,331.62,326.68,332.01,329.82,331.43,,,323.69,335.51,331.34,337.97,333.76,333.97,334.56,338.62,339.36,342.53,,352.85,339.93,333.98,333.91,334.19,336.35,340.71,344.51,343.57,346.73,348.99,,344.70,345.70,340.86,348.53,360.51,375.94,L7
2006-05-01 22:03:45+00:00,362.60,384.52,383.54,368.83,357.78,364.81,363.26,346.15,369.00,381.80,365.56,367.62,370.01,369.53,370.50,365.44,350.63,353.20,350.28,345.78,346.98,349.94,343.72,341.24,340.64,335.98,342.13,344.46,345.66,348.75,349.81,350.08,349.87,340.59,346.92,343.98,344.42,335.79,333.90,323.75,329.93,333.59,340.50,338.45,342.62,342.31,341.26,338.96,343.36,344.87,350.06,350.52,346.00,346.24,345.53,343.31,343.74,338.79,340.98,337.99,333.50,336.56,337.56,334.96,342.25,345.83,335.78,345.12,339.20,342.88,340.55,340.23,340.22,345.18,345.09,350.21,360.82,354.45,347.77,341.36,342.81,342.24,345.91,348.69,349.25,349.62,354.91,365.58,388.58,370.78,355.39,350.27,357.78,371.78,388.23,L5
