,dates,per0092-0000,per0092-0001,per0092-0002,per0092-0003,per0092-0004,per0092-0005,per0092-0006,per0092-0007,per0092-0008,per0092-0009,per0092-0010,per0092-0011,per0092-0012
0,1984-05-06 14:44:03+00:00,,,,,,,,,,,,,
1,1984-08-26 14:46:45+00:00,,,,,,,,,,,,,
2,1984-12-16 14:46:50+00:00,234.7034381054298,214.34017324441217,203.30341682121704,205.0550045357404,210.55306590583675,197.24950068307675,192.92377828328284,192.02593920390092,180.22959802293695,177.7264883512163,168.56958841957538,157.26714848166927,140.10134835954477
3,1985-01-24 14:53:17+00:00,241.9371585007483,208.1274632425062,193.21462192247122,193.18971177911942,208.2531602733649,201.67198176342006,207.45495608685746,209.7846432767796,196.88457195216748,186.3771254906872,189.06093310427235,166.9105115428403,150.9347996390502
4,1986-01-20 14:44:00+00:00,,,,168.51340995179925,181.77527920206848,179.7552074482088,178.34062443706557,182.33425257754263,164.77334866039558,158.6732800256576,150.2747930951382,133.26775555501882,130.87169755898293
5,1986-03-16 14:48:57+00:00,239.81922832162553,219.49641093011775,205.83827455563522,211.20720246381666,211.89611439336915,204.23082947178307,198.3809006992443,195.63417955548096,178.00606544994162,172.6796358554096,170.84883741587157,151.4328058459157,131.01481922845704
6,1986-04-10 14:42:16+00:00,244.10955809082768,217.39505073023417,203.3626515787209,205.16540569520566,216.51285176182046,197.10355352298427,203.09607028073287,202.5889714174927,184.69083628974676,176.6093763620517,176.54491292825207,152.53703108545622,140.31383189411258
7,1986-04-26 14:41:53+00:00,258.93573969364263,219.48157676306997,,210.56537180520905,220.11783980866238,202.06969106023527,196.66765869136054,192.74592638259634,169.6991349346207,159.37303001758937,156.95122276180882,142.91799793471955,126.84320595320906
8,1986-05-12 14:41:28+00:00,,,,,,,,,,,,,
9,1986-09-01 14:37:43+00:00,,,,,,,,,,,,,
10,1986-09-08 14:43:39+00:00,222.863417838506,202.51887769366544,192.8226945170936,194.88686961937037,202.14322799898096,191.95925663106232,183.13285360466278,181.75484579308068,158.82236892229585,155.28933894722616,150.80200628850272,141.29781376168813,116.62126940868973
11,1986-10-03 14:36:42+00:00,223.70808553474365,202.27671092449873,194.86652179858393,187.32587388750278,194.9831768000264,186.58798195834967,182.11773321099693,184.41531589922738,175.74740237597655,168.88289270693627,175.23240654603643,160.38624783730597,138.22545917484786
12,1986-12-06 14:35:14+00:00,221.47772609572607,196.60546476450781,181.19431223273432,191.31667808217367,198.41839718186753,190.73575071938305,192.04940452319286,190.2789845158337,183.3577040401639,177.91050097809367,177.16862573678952,159.8342747085099,148.3161319060062
13,1987-04-13 14:39:36+00:00,234.51273238262576,212.49534927768295,198.2087048268066,205.4891820052639,211.27333699735385,197.30463314730554,193.15750587236636,197.96403462671088,180.73815677826946,174.34143315561445,177.3926511945444,161.42770094915153,147.546409527237
14,1987-04-29 14:40:06+00:00,226.79287107603858,208.05695890518945,198.54028234704052,193.86658600898136,200.87268800222614,196.32473523777088,188.4239351001013,193.74352617751228,180.7476473327484,167.45176363857075,162.5919843684098,151.95228951787976,120.99140525680764
15,1987-06-16 14:41:19+00:00,,,,,,,,,,,,,
16,1987-08-03 14:42:25+00:00,201.01563712674334,185.8899287116187,177.9907293922664,178.49373373320998,194.90176582522338,189.07850367647396,189.4901080145845,189.401308842104,177.85042803633127,168.30160462951034,163.30443014995535,156.70746732965455,133.4846401524067
17,1987-08-19 14:42:53+00:00,,,,,,,,,,,,,
18,1987-09-11 14:49:40+00:00,208.9686925563592,195.055809524699,179.84338362949848,179.37011493472681,192.87619860986175,184.41734407633706,183.97370112110056,184.73233434503703,178.01913875579842,170.82424939226772,168.96368442620698,160.76036185755464,141.66291439172488
19,1987-09-20 14:43:42+00:00,214.0019418336082,192.99537257048812,186.52672696457358,182.28044685595535,193.21064178469993,196.10935629622145,195.03554275957407,195.5452767613932,191.98770756763219,188.47702601106897,184.0672721945772,175.56088704727392,154.96986642450474
