dates,satname,nzd0124-0000,nzd0124-0001,nzd0124-0002,nzd0124-0003,nzd0124-0004,nzd0124-0005,nzd0124-0006,nzd0124-0007,nzd0124-0008,nzd0124-0009,nzd0124-0010,nzd0124-0011,nzd0124-0012,nzd0124-0013,nzd0124-0014,nzd0124-0015,nzd0124-0016,nzd0124-0017,nzd0124-0018,nzd0124-0019,nzd0124-0020,nzd0124-0021,nzd0124-0022,nzd0124-0023,nzd0124-0024,nzd0124-0025,nzd0124-0026,nzd0124-0027,nzd0124-0028,nzd0124-0029,nzd0124-0030,nzd0124-0031,nzd0124-0032,nzd0124-0033,nzd0124-0034,nzd0124-0035,nzd0124-0036,nzd0124-0037,nzd0124-0038,nzd0124-0039,nzd0124-0040
2003-08-06 21:42:27+00:00,L5,,424.96,426.65,434.26,431.58,436.05,437.16,434.20,426.68,424.71,415.46,418.94,415.88,403.77,399.51,393.92,405.84,408.51,407.42,402.66,398.95,391.68,392.52,389.76,394.03,387.06,388.95,390.33,396.90,397.25,404.06,407.37,407.93,407.12,410.21,408.20,396.92,400.43,397.51,386.58,388.92
2003-08-13 21:48:45+00:00,L5,403.46,400.64,401.45,406.84,402.74,406.75,404.32,406.84,402.25,394.29,390.18,389.88,387.75,384.18,374.13,377.63,384.06,390.68,386.41,387.03,381.37,372.38,364.05,366.08,368.89,367.39,367.64,372.13,377.48,383.16,380.48,381.82,384.69,386.70,386.86,385.40,378.30,375.74,372.62,360.64,364.58
2003-08-22 21:42:44+00:00,L5,,,,,,,,,395.17,,,573.05,598.01,,,,,,,,,,,,,,,,,,,248.56,248.63,192.56,185.95,,178.90,,256.49,238.47,
2003-08-30 21:53:59+00:00,L7,,,,394.11,391.82,396.27,392.24,392.69,390.84,385.69,386.88,,,,,,366.91,373.14,376.01,368.96,365.09,358.65,359.40,365.26,365.55,,,,,,,,,,,,,,,,
2003-10-25 21:43:40+00:00,L5,421.92,412.46,418.83,415.83,422.51,422.35,421.32,418.13,410.46,409.47,401.58,403.82,401.51,390.14,381.97,377.93,388.52,394.15,392.44,392.29,386.45,377.89,378.39,380.47,378.80,376.19,379.09,378.38,384.43,386.06,381.13,398.20,395.48,394.08,392.50,396.42,386.53,385.41,381.89,373.83,370.60
2003-11-17 21:50:09+00:00,L5,442.32,436.35,443.55,439.58,436.40,427.15,429.17,424.89,413.47,415.16,417.26,438.27,432.70,420.61,417.54,413.01,410.94,409.63,402.79,400.82,394.92,384.43,386.09,387.59,405.17,406.49,405.44,406.69,413.06,413.04,407.53,409.51,407.32,403.98,405.40,407.68,401.95,401.07,398.54,394.15,397.32
2003-11-18 21:54:15+00:00,L7,,,436.88,432.34,429.74,433.87,437.90,433.73,427.91,426.89,,,,,,408.13,402.06,407.57,408.40,404.86,399.11,390.73,392.75,392.98,,,,,,,402.61,407.41,408.34,410.34,409.89,410.93,406.06,408.01,406.94,401.85,400.14
2003-12-04 21:54:19+00:00,L7,444.57,437.42,445.33,442.47,443.52,445.43,444.06,,,,,,439.92,435.63,428.83,430.68,421.52,421.89,431.77,430.92,,,,,,,425.91,423.64,421.44,429.65,427.30,425.97,430.80,423.12,433.03,433.15,425.35,,,,
2003-12-12 21:44:10+00:00,L5,430.59,428.84,428.49,429.04,428.19,429.61,425.66,428.06,422.46,419.94,419.68,423.94,419.21,406.54,399.00,393.06,393.98,399.88,394.93,396.13,388.39,384.19,388.24,389.38,389.45,392.88,391.49,393.17,398.96,395.53,388.17,390.71,395.05,394.94,397.88,395.28,387.01,388.50,386.10,379.76,383.32
2004-01-21 21:54:39+00:00,L7,434.99,432.74,,,,,,426.34,416.80,417.87,417.28,418.69,409.87,402.80,399.01,,,,,,396.95,388.96,391.50,392.35,391.35,391.80,389.61,394.46,403.25,400.72,,,,,,,392.98,393.66,389.22,377.30,373.91
2004-02-14 21:44:33+00:00,L5,442.50,438.11,439.78,439.85,440.24,443.74,442.74,437.17,437.43,436.28,440.47,439.63,437.19,427.98,415.56,417.69,418.22,422.41,424.60,419.95,413.49,408.20,411.43,410.84,414.49,414.64,421.01,425.24,426.55,427.26,423.36,421.86,429.26,430.85,430.75,427.22,421.36,421.10,415.90,402.94,396.36
2004-03-01 21:44:38+00:00,L5,419.26,416.39,427.38,426.22,412.20,422.90,426.21,413.74,409.04,408.97,426.50,426.90,417.82,407.55,404.96,408.52,408.19,409.70,412.30,415.75,409.12,401.83,404.96,403.32,399.49,396.73,392.98,400.08,411.64,420.42,412.33,411.47,409.69,412.97,413.18,414.73,411.49,411.29,404.14,399.76,409.89
2004-03-25 21:54:54+00:00,L7,435.73,432.42,,,,,,424.66,422.50,423.94,419.39,417.69,408.74,397.00,399.43,,,,,,395.08,388.08,389.69,389.83,390.02,387.11,390.17,394.43,398.87,400.44,,,,,,,388.59,391.95,383.03,376.90,378.59
2004-05-03 22:00:59+00:00,L7,,437.06,443.31,439.01,439.06,441.04,441.94,439.97,434.04,432.62,,,,,403.55,403.62,403.62,409.59,411.32,412.47,408.13,401.88,400.00,,,,,,413.85,410.81,405.05,408.06,409.74,413.78,414.91,418.94,413.83,409.02,403.26,392.57,387.94
2004-05-04 21:45:52+00:00,L5,,,432.20,430.21,438.40,438.21,440.55,435.36,428.69,425.65,429.53,419.38,413.43,402.03,394.29,393.68,394.46,413.77,412.53,415.60,408.56,397.53,400.33,400.93,399.63,396.02,396.68,399.37,404.65,401.36,396.61,400.77,405.74,407.01,403.04,,,,,,
2004-05-12 21:54:49+00:00,L7,,,,,,,,,,,,,421.28,416.44,404.83,405.08,405.74,410.10,412.98,411.23,407.29,,,,,,,,,,,,,,,412.06,409.23,410.86,,,
2004-06-21 21:47:16+00:00,L5,429.53,432.01,430.82,433.08,429.90,429.78,426.39,422.66,416.04,417.80,415.10,413.25,412.87,404.09,403.24,402.88,394.80,399.41,402.09,407.51,405.87,404.02,396.55,396.06,404.74,415.92,410.06,,494.75,,407.51,406.34,402.16,404.81,402.31,399.88,388.24,389.12,385.98,376.84,379.77
2004-06-29 21:54:39+00:00,L7,,,,,,,,,,,,,,,,,401.25,405.86,406.52,405.44,399.88,392.22,395.08,398.06,394.59,,,,,,,403.12,406.93,410.10,413.03,411.51,409.94,412.73,400.41,394.13,386.45
2004-07-06 22:00:48+00:00,L7,,,,,,,,,,,416.88,412.12,405.36,397.29,390.65,385.33,383.51,385.87,,,,,,377.84,382.22,379.18,377.83,379.75,387.36,388.02,379.75,382.10,382.79,,,,,,,,
2004-07-07 21:47:45+00:00,L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.40,398.44,396.09,397.51,396.52,401.19,417.01,406.19,399.09,394.51,390.88,378.78,381.00
2004-07-23 21:48:09+00:00,L5,431.13,426.92,430.36,430.01,435.05,438.51,435.87,435.30,429.44,423.33,425.32,419.90,412.79,405.24,399.81,395.78,395.57,407.62,403.84,403.53,405.30,389.23,392.81,398.54,397.83,395.12,393.49,400.37,404.45,401.79,397.64,398.73,407.33,408.44,408.72,407.94,402.53,400.49,390.76,387.07,386.49
2004-07-30 21:54:28+00:00,L5,448.90,442.36,438.65,437.64,431.90,436.29,440.31,433.38,439.39,434.95,438.11,429.95,426.29,420.80,411.79,403.07,404.14,408.95,409.22,407.54,405.55,405.39,407.49,406.01,408.30,402.43,404.95,411.06,417.23,408.08,405.00,413.15,409.68,407.88,414.92,421.09,412.93,415.14,411.10,404.93,399.90
2004-07-31 21:54:28+00:00,L7,433.48,,,,,,430.34,426.06,420.69,417.43,418.04,417.54,408.80,401.95,,,,,,397.06,395.32,387.13,385.91,386.87,389.33,387.65,387.94,391.82,,,,,,,,399.05,391.39,391.90,382.05,373.63,370.25
2004-08-08 21:48:26+00:00,L5,,434.71,447.42,454.51,448.66,447.56,448.47,444.43,441.30,433.79,437.57,428.23,424.18,419.86,419.65,409.86,409.16,413.08,416.29,408.76,408.91,403.40,404.21,408.72,412.45,403.12,402.79,410.43,409.46,410.53,405.64,410.12,413.57,421.30,412.78,414.24,413.09,415.72,398.70,386.73,368.70
2004-08-16 21:54:26+00:00,L7,424.59,412.66,418.92,419.96,423.77,421.64,426.01,417.22,,,,,,394.54,391.63,383.56,387.72,388.82,390.83,394.60,390.72,,,,,,385.55,388.14,390.36,389.38,385.17,390.68,393.11,395.96,396.11,394.10,388.58,387.10,,,
2004-09-16 21:55:41+00:00,L5,438.05,430.18,440.65,434.91,430.79,433.61,,,,358.08,391.93,,,,,,,392.25,403.97,396.17,391.21,384.89,388.97,393.33,394.61,390.87,395.16,392.89,396.97,398.08,393.40,395.32,397.48,400.25,398.61,397.58,390.83,387.38,382.78,371.19,369.77
2004-09-25 21:49:43+00:00,L5,449.61,439.15,447.11,454.29,451.86,448.02,447.97,447.31,443.28,440.88,439.75,436.14,433.30,423.70,413.33,412.59,420.17,438.37,439.34,421.15,418.10,411.59,408.15,411.27,410.42,409.11,413.69,422.79,416.14,422.08,412.29,423.11,427.53,427.04,428.73,440.78,436.06,434.64,428.22,418.30,422.25
2004-10-02 21:56:02+00:00,L5,416.48,412.03,420.77,422.68,418.10,425.88,426.00,415.86,409.47,407.11,407.84,405.67,400.35,389.20,389.08,386.00,384.87,387.23,387.64,387.23,384.21,374.28,376.48,377.76,377.88,376.04,377.26,380.17,390.17,391.04,387.99,387.02,393.36,396.58,394.58,395.86,391.44,388.20,382.03,372.85,379.83
2004-11-03 21:56:42+00:00,L5,435.72,431.39,447.43,447.57,436.86,440.76,443.66,437.69,426.22,419.64,420.19,416.40,412.04,403.26,403.16,406.44,406.22,411.56,413.76,410.62,405.10,389.28,387.30,389.52,388.15,386.55,388.44,390.66,402.89,407.05,402.04,404.03,408.41,410.81,410.04,410.52,406.69,404.60,402.54,389.94,384.15
2004-11-04 21:54:31+00:00,L7,,,447.94,449.74,445.54,,,,,430.84,427.03,424.09,423.50,416.30,404.82,406.50,407.47,409.96,,,,,,398.84,397.58,396.97,400.07,399.54,405.79,406.80,403.02,404.63,408.13,,,,,,,,
2004-11-19 21:56:55+00:00,L5,453.01,438.73,444.12,446.40,443.82,,,,,,,,,,,,,414.06,418.50,432.50,438.98,422.84,420.24,420.41,418.26,416.70,406.79,408.24,412.55,419.33,411.50,418.26,413.52,417.92,431.59,435.20,432.96,432.33,422.89,403.94,340.52
2005-01-14 22:01:13+00:00,L7,443.40,438.64,446.41,443.46,,,,,,428.24,426.28,,,,,,,,,,,,,,397.26,388.41,387.39,400.85,405.66,405.69,398.43,400.44,,,,,,,,,
2005-01-15 21:51:45+00:00,L5,454.82,452.00,453.10,456.03,457.62,457.90,458.58,460.91,453.16,442.89,446.02,437.58,430.74,419.89,408.94,406.42,410.33,412.73,417.68,421.36,421.10,416.19,414.63,414.34,412.87,408.35,406.43,411.62,420.01,419.81,410.94,418.04,419.61,410.49,408.71,409.99,401.37,411.78,404.91,394.50,385.73
2005-02-23 21:58:31+00:00,L5,430.90,423.08,430.01,430.40,428.00,431.03,431.05,431.27,427.40,417.81,422.11,419.11,414.51,408.21,397.07,396.62,394.89,399.40,403.09,403.72,404.28,394.17,388.81,389.12,390.50,390.07,391.67,394.74,398.51,399.59,396.30,397.44,402.05,402.51,403.12,406.17,405.80,403.94,395.59,391.79,385.95
2005-03-11 21:58:44+00:00,L5,426.76,421.14,424.87,424.90,426.35,430.80,432.09,429.13,417.74,411.32,413.06,406.40,401.38,390.34,387.65,382.25,384.50,390.36,394.82,396.16,392.68,381.33,381.35,382.87,383.42,382.14,383.57,388.64,391.84,390.75,385.79,388.26,391.84,393.77,394.07,395.21,386.25,382.73,378.36,372.34,374.84
2005-03-19 22:01:30+00:00,L7,440.75,440.93,,,,,439.38,440.63,436.52,433.24,434.82,436.46,431.16,422.58,417.07,,,,,423.61,418.95,407.15,406.49,403.79,405.94,406.52,411.22,413.83,417.75,,,,,,,438.70,426.22,425.15,416.89,413.33,413.39
