dates,satname,nzd0487-0000,nzd0487-0001,nzd0487-0002
1999-08-26 22:07:32+00:00,L7,322.91,327.81,332.05
1999-10-13 22:07:36+00:00,L7,,,
1999-11-30 22:07:23+00:00,L7,318.71,317.04,326.33
1999-12-16 22:07:33+00:00,L7,324.92,325.24,330.73
2000-03-21 22:07:12+00:00,L7,330.41,340.36,338.99
2000-05-08 22:06:44+00:00,L7,322.86,330.24,341.12
2000-06-25 22:06:19+00:00,L7,317.85,336.90,341.98
2000-07-11 22:06:05+00:00,L7,310.74,317.84,324.30
2000-07-27 22:05:48+00:00,L7,327.17,339.80,346.38
2000-08-12 22:05:41+00:00,L7,324.21,334.20,337.35
2000-11-16 22:04:56+00:00,L7,320.23,320.69,324.50
2000-12-18 22:05:01+00:00,L7,331.60,327.91,325.42
2001-01-03 22:05:00+00:00,L7,326.64,327.59,328.03
2001-01-19 22:04:43+00:00,L7,322.59,327.54,328.54
2001-02-20 22:05:00+00:00,L7,319.11,322.59,326.94
2001-03-08 22:04:56+00:00,L7,339.48,343.79,346.74
2001-07-14 22:03:57+00:00,L7,311.84,317.21,325.80
2001-08-15 22:03:26+00:00,L7,325.85,331.25,336.37
2001-11-03 22:02:58+00:00,L7,335.36,337.35,337.03
2002-03-11 22:03:31+00:00,L7,340.66,340.75,343.11
2002-04-12 22:03:25+00:00,L7,334.24,339.68,344.62
2002-05-14 22:02:55+00:00,L7,330.57,342.81,342.75
2002-05-30 22:03:13+00:00,L7,322.72,330.01,334.03
2002-06-15 22:03:07+00:00,L7,311.54,325.04,327.98
2002-08-18 22:02:45+00:00,L7,313.01,319.35,325.01
2002-10-05 22:01:55+00:00,L7,327.54,326.83,328.64
2002-11-22 22:02:21+00:00,L7,336.40,337.54,349.21
2002-12-08 22:02:51+00:00,L7,328.54,312.59,325.15
2002-12-24 22:02:33+00:00,L7,334.73,339.83,339.89
2003-07-28 21:50:52+00:00,L5,501.78,,
2003-08-05 22:02:35+00:00,L7,202.13,,
2003-08-13 21:51:08+00:00,L5,331.85,339.80,348.58
2003-09-30 21:52:18+00:00,L5,322.02,318.07,315.41
2003-10-16 21:52:31+00:00,L5,335.42,338.85,338.57
2003-11-17 21:52:57+00:00,L5,333.90,318.36,317.49
2004-01-04 21:52:58+00:00,L5,318.18,318.20,320.64
2004-01-12 22:03:07+00:00,L7,334.43,334.20,338.06
2004-02-29 22:03:45+00:00,L7,323.29,323.90,325.58
2004-05-03 22:03:47+00:00,L7,332.81,341.31,344.73
2004-05-19 22:03:47+00:00,L7,,,
2004-06-12 21:55:59+00:00,L5,307.05,337.03,349.85
2004-06-28 21:56:28+00:00,L5,370.74,,319.21
2004-07-06 22:03:12+00:00,L7,318.14,333.78,336.36
2004-07-30 21:57:15+00:00,L5,320.76,333.04,345.33
2004-08-15 21:57:37+00:00,L5,322.98,329.49,329.99
2004-09-08 22:03:17+00:00,L7,331.44,339.71,332.97
2004-09-24 22:03:12+00:00,L7,335.94,,
