,dates,aus0340-0000,aus0340-0001,aus0340-0002,aus0340-0003,aus0340-0004,aus0340-0005,aus0340-0006,aus0340-0007,aus0340-0008,aus0340-0009,aus0340-0010,aus0340-0011
0,1987-05-22 23:08:56+00:00,200.50046761110767,213.94233752799863,228.80427543749175,213.237159766707,217.91686976467324,214.75182603353247,217.45805292295626,208.39237956827745,206.30208246142743,213.80295814168886,218.4798209882079,212.8143126441953
1,1987-05-29 23:15:17+00:00,186.90540267800577,209.30193390107144,223.6188916780228,207.88907273706704,208.48848258354883,213.0829626023823,206.16805268586785,203.54751150064394,202.99187985624775,207.32862719761823,209.94658517687304,203.07987226419047
2,1987-08-17 23:17:12+00:00,222.41321443980434,241.47084328735252,248.60524889558047,234.71943463878176,229.68070282796128,226.82179056348932,223.74127258469184,217.16580374166648,208.04906911945162,214.5138109284803,212.39182030718644,209.25272252703638
3,1987-09-18 23:18:02+00:00,232.23213743927988,246.40769340682775,251.84434317778636,242.26467591879822,238.05202519614255,237.1573264775984,237.73202023945248,227.94331553906883,224.45345582374517,223.9835569213044,227.99547308790872,222.94742901584618
4,1987-09-27 23:12:03+00:00,237.84859787141488,250.74886504550182,258.6697224459208,241.37097528156124,237.8195966610392,241.8109815958186,,,,,,
5,1987-10-04 23:18:22+00:00,225.6752185444425,243.93270062912052,244.93084007998615,233.86028515577243,233.30872504493965,230.32632530522713,227.55309799904916,228.26037455646212,219.48336907533843,218.1361857856437,229.48696745650727,224.36733142591373
6,1987-10-13 23:12:21+00:00,222.38531261119303,240.18192050438148,252.81834699740378,239.54533497534263,232.14461295630548,231.36885809403526,234.6125790499177,221.2810460761961,214.8006516177159,216.64058643908268,221.93883669731088,214.73155320846942
7,1987-10-20 23:18:39+00:00,195.13219628487963,206.69343739983154,221.04509153205686,205.09435493700835,206.07134361327104,208.75130912996667,207.37183050859943,198.95046503498094,196.63035228173143,202.41397837049647,211.53058606242078,208.37321392956812
8,1987-10-29 23:12:37+00:00,212.9124859468507,229.11121035257798,242.55414550324502,230.50369675815517,224.7160449441852,227.26649447527473,226.69390843825897,216.40164315694284,215.35351091690066,217.53461694013004,222.10382225724587,215.81502913736168
9,1987-11-14 23:12:59+00:00,206.8003836927635,219.64607081446752,232.36824935728362,218.13244215454847,220.36943197392966,216.40445628708954,221.26552203278519,212.16445805613185,207.41320311205553,213.24967251218533,217.95473402900018,212.84569530868208
10,1987-12-23 23:19:46+00:00,174.85457127830807,187.62133458629648,203.87801231524776,195.87466327639368,191.27983647299266,194.3711329476336,202.63190551542235,197.14514742180233,181.02672977266025,186.43629479309806,189.53608067375495,186.5398809077241
11,1988-01-08 23:20:02+00:00,205.39262379399833,214.3911124464532,226.6020656247359,218.3377541924558,214.55758174310586,219.08037213546925,217.1347989728984,210.91843640837203,205.61175758642347,211.04334970429605,217.5827319680485,208.11392970694243
12,1988-01-24 23:20:20+00:00,199.58010771485257,215.37633725672228,227.63258021836037,216.9975984928201,214.48198164866065,219.11822052857607,218.72630777890913,217.61783152711666,204.51280131232753,215.8215038211169,217.7602949824014,218.72195210999223
13,1988-02-18 23:14:35+00:00,177.6832935792412,195.33566094684716,205.23209836025055,189.9097930351328,190.6336817143681,192.50683186898223,194.4442934568526,185.89711083144442,185.47229817093873,186.92011415269104,,
14,1988-02-25 23:20:50+00:00,203.54421503543784,220.26898116073394,224.3163582407205,217.17188778446214,213.6213471734963,207.6370366712772,211.3682209823005,201.30565976653094,196.95008687646174,202.10143753129213,201.30717609519664,192.04509751080207
15,1988-03-21 23:14:53+00:00,217.335420750598,224.5781113153476,231.1996936137998,214.77382506276336,216.30668529817513,223.64933118173536,225.05790455268593,213.0078810834797,206.71953872663133,210.8469981533445,216.568914415763,204.12227813516924
16,1988-03-28 23:21:07+00:00,212.21079518894882,218.0924332396513,223.19543867370808,219.97397140883496,221.24632194354703,222.52407451168173,223.86332506657914,218.14770257885135,208.62931495062244,212.96992054096137,217.3817274865902,212.4243134189511
