,dates,mex0148-0000,mex0148-0001,mex0148-0002,mex0148-0003,mex0148-0004,mex0148-0005,mex0148-0006,mex0148-0007,mex0148-0008,mex0148-0009,mex0148-0010,mex0148-0011,mex0148-0012,mex0148-0013,mex0148-0014,mex0148-0015,mex0148-0016,mex0148-0017,mex0148-0018,mex0148-0019,mex0148-0020,mex0148-0021,mex0148-0022,mex0148-0023,mex0148-0024,mex0148-0025,mex0148-0026,mex0148-0027,mex0148-0028,mex0148-0029,mex0148-0030,mex0148-0031,mex0148-0032,mex0148-0033,mex0148-0034,mex0148-0035,mex0148-0036,mex0148-0037,mex0148-0038,mex0148-0039,mex0148-0040,mex0148-0041,mex0148-0042,mex0148-0043,mex0148-0044,mex0148-0045,mex0148-0046,mex0148-0047,mex0148-0048
0,1986-01-25 16:33:44+00:00,240.3415158315358,246.60178475343406,250.0787711835812,244.53836308219505,239.58842374131137,237.40371767550715,233.18767394337982,231.6893312294108,219.114785982124,232.5609834615371,237.55086327370105,241.73339932057985,240.4827528273739,239.2222064160777,233.73292473474623,228.76678226579992,229.63318878755405,232.9859144851243,235.3773456630774,225.80177562215198,231.02489079257757,229.78356716232037,221.9527214741227,222.71359591922186,202.93148408866176,207.27778233892897,217.48118767102142,223.03292952411394,229.1472708905851,225.47711050171387,222.2511069200478,225.20220356014698,223.51139161928694,221.002663635263,219.1399827518315,220.91234372243173,223.23532355850176,213.71317880020428,222.12720212447147,230.14310410362629,233.21024712120357,227.54447076120272,234.6378803569577,233.39781826375088,246.68477351515702,241.94688501166502,229.66474280365588,222.3428914647255,243.5800359376886
1,1986-03-14 16:32:40+00:00,234.52406401236453,239.74974415951505,246.185239045305,240.72463813239418,241.02993975202958,241.8086959348632,241.15114043399507,233.54427615728082,233.62713676609573,238.5469605183033,241.97519886497793,240.67698561036724,238.49206330740492,243.06765951659958,243.91475971319693,242.7625389324287,242.88519263381102,247.24983494634446,244.06870306910133,243.4029763584894,240.12235118039612,229.76722799872522,229.09966749375747,219.6612814196913,230.2017541746978,230.58610590568833,233.08244449321643,231.80663571232554,237.08164173403065,235.43969602351478,232.77546300902478,234.20023934796734,236.37591191207014,236.180845293343,236.599254986307,234.2035724758124,235.880615887676,237.14889142456533,230.89079075313572,236.64208900970084,235.2604102300556,247.97204547522978,251.73817520067647,248.10378134440674,252.99685544026732,252.82108126279036,247.04399131067146,245.8449910536158,238.42616215494436
2,1986-04-15 16:32:00+00:00,228.0676647443786,235.85007119557963,239.55246143959312,246.97036796362963,248.37952108688245,241.2663222093695,241.4009077273041,228.6782575443715,238.16455081592318,229.9873150621063,245.10163046213447,241.27591383936652,243.7096973159937,248.71117310732305,241.10010728702855,239.15271425028195,235.86596067841907,241.29785312938063,231.99923398880162,227.80852597817074,224.84270455803943,239.64072939023913,237.55606972684694,231.1649248928648,223.2345500701637,224.1681205324053,232.481681446514,224.27000656315636,237.39576935341216,234.40844043450204,229.0327367258014,243.26611316653538,229.96339195686016,237.20680984595975,225.81081395793305,231.1584477074739,235.1964886750393,234.48016055159212,232.92936716320776,228.76908447552137,238.84191551974112,240.44355847348447,243.88199135549903,243.58217538766905,245.68868721979624,253.0582020719927,244.25394008622598,238.31029039243344,238.90784305181353
3,1986-05-01 16:31:37+00:00,209.7494787642548,224.06954558721242,,,227.8394654544838,,,221.54996401790328,220.50940275600544,218.09716073639476,225.1693082488232,226.72028663776825,230.14516610681648,230.6253105288709,225.70184431891175,216.46995046290425,227.28897823354777,225.3278554296465,218.6509953671824,207.50389326657245,217.73909014032807,217.77123117535433,214.4717281013212,203.70476249157258,,,,,,,223.61169585399028,222.62757397877203,218.19378871071697,217.84895617159353,213.65799224497493,211.43943487063024,209.38333069945008,213.13722662544154,,,225.94765054117642,217.84628602442064,222.95728827705756,225.9642273758219,235.12590866322003,228.00645780646994,225.26573890636047,214.59356425224024,216.42660891163558
4,1986-10-08 16:26:23+00:00,213.90017234885835,220.73677489603952,215.79415802380805,217.17844083945377,225.86348956857483,221.48672760556033,215.3308180456454,213.3526420906677,214.1501188987523,219.2226854083971,226.03191014510662,222.08671551006012,226.17991581124417,226.86775512790675,215.9782269875777,218.43039850979287,209.96824505007828,208.9719608269782,212.4041549701705,212.92086004463363,208.31885794695341,209.46354819117443,202.33678915026684,200.27091578518463,202.52213709601165,201.4240366313482,202.27965160612678,192.15242439864886,209.1616572686275,207.9994154510042,212.2816705178533,209.84830477541087,207.4838263549577,196.32207390224545,199.32217708806547,196.351358459265,199.23098658687582,205.12433412142371,212.37864161191533,207.89663599158075,209.60102995333745,210.87677984124622,220.22703319688404,222.14676635728955,214.16925198096527,206.48618441420845,204.47767006761595,211.85980303726475,206.05606146591276
5,1990-03-25 16:26:48+00:00,231.79934936749243,252.16558452558442,,,257.4274470347529,257.22833964221724,243.02965304774,234.118488823311,248.71980496693104,239.22474089240876,251.3471070881856,248.14591319711684,251.08234996018874,251.49008004112716,248.59883733405965,243.30301040374525,239.28556209853815,236.6045753360504,231.1739114883084,233.8829412272274,237.94615880970534,232.85408915258694,220.90433123398486,223.57774719047626,218.8698223779036,215.84451145098086,219.23630048019152,225.35930098348052,217.0344728316611,219.64090759440978,225.67897563714223,227.53334691597723,220.53449243396716,221.9934444843578,220.46712011105853,217.32369772701182,220.7547073366893,226.34941746409527,222.14496519261968,236.44634233033239,233.32961693013075,244.1191731225258,232.80212742430433,231.9325589840292,237.96687174576545,242.44671833002968,237.50543199892297,221.50428531738862,229.0586974422927
6,1992-08-21 16:29:02+00:00,199.48986478168496,200.73967231338383,213.86510061244294,208.25446691039,205.47030947821517,206.83626296518713,208.93573616794365,215.25369484515522,200.75011864123212,206.6982423803217,216.2119615306212,230.0834404411891,221.98948042162664,216.22561961495444,201.87065979085742,212.77619972182447,212.83018090637893,193.28431495817674,207.55728711028155,206.45615657773732,208.3496239050918,198.68255509976245,209.578072601687,192.0817075659186,194.24883013485214,197.20729736844248,192.90973465946524,185.0944350549965,202.0675620554207,197.8945632227698,194.2729433106756,196.88709771250325,190.3077571647126,195.31518309661163,198.18404986124565,182.6634090454931,186.49390786091817,193.01854345420082,202.44457858812024,192.13141038044398,192.62986622096014,200.2776768725816,202.78673527567133,202.7308497707799,205.4303912101248,203.35234194750774,201.87311160696333,183.9696491040446,206.90717330155042
7,1992-10-24 16:28:00+00:00,213.80074595321503,210.36106941915787,216.2021735848946,223.6977113286067,225.22413765488417,229.80668260316003,235.89675526650763,208.01789485042588,205.3251765834256,217.15762948640696,233.47065252168022,229.70477470322194,227.22598832125988,218.6569335318826,224.648477186152,224.21554352963915,229.61995381442148,219.09727267731182,213.75548918515977,217.80569346872778,216.72399293617195,193.59411378553534,214.9958844133072,211.8298066755565,210.216743583241,215.16171196042546,211.27725558393362,209.6245051003139,210.6370864561556,210.42375106237847,214.54366382058186,207.80376650792502,206.7467005725863,212.86758612323,212.6031448272717,201.8976923745285,200.28995899954694,206.03338345789575,209.68261536585496,204.07411494956378,207.3018644527237,209.0381240137687,217.66562295103506,206.36542461893418,218.1471141539077,224.5402954196353,219.8324701903539,212.0452598509625,212.1301199562417
8,1993-01-12 16:28:11+00:00,225.71264155451755,231.6695752924172,239.90058717561965,243.71837061079617,250.9803219873038,227.0537563945433,230.9654930210778,233.55340524625444,236.63551721839502,234.77692637283468,238.92173229460133,243.98858065486874,242.09649805152932,244.95310128844264,234.82369209151375,242.7318386571718,244.72799471243206,235.70019256411481,236.96048058520773,232.98163341738075,227.87492160695714,227.7733754487324,222.51071096570433,229.78269781214254,225.01593268828117,226.9224501262828,229.5356566719193,234.7261034982199,226.48875419975974,227.84815682972362,227.96130686270692,234.97754556659964,221.66284743925715,229.33214144387915,227.85772418210297,227.59088558750022,226.4743807800764,230.72292299011275,230.60018265326602,236.7290866162454,230.6840855844966,237.65889699566944,240.2821201083949,235.8688121352195,235.45191219272073,251.9632313870656,248.26125451887663,248.25587548946743,238.9271355492168
9,1993-02-13 16:28:31+00:00,228.98528466153124,244.9963913633535,249.20136634149245,249.62944934937417,249.11060722796617,217.44840309270185,224.75010280183812,229.66025259685344,233.72234734351173,236.05169954817882,240.91626199652225,242.85470631404723,247.54576666650152,245.04953191453188,243.13073689462425,240.92542286400763,240.95867557471672,235.28666314169953,235.29967062882798,229.19209455089285,237.4914540681687,230.05868585018504,231.52511747562463,231.7440757452245,231.93513907247123,232.10331753945866,230.7398055419205,232.87091505460845,229.5013426520436,226.79938381213879,235.7531877564366,240.46144323206263,238.15546759828436,241.18128649409272,230.87832395078283,230.8592142771057,226.52800844249714,230.20507642860656,232.0403931943611,230.00189971207834,238.04630863105592,238.13122276551678,237.117066895118,247.943426684786,244.99153616996074,248.80099827510924,242.8994306533765,242.66536613116085,239.8334392863265
