,dates,mex0348-0000,mex0348-0001,mex0348-0002,mex0348-0003,mex0348-0004,mex0348-0005,mex0348-0006,mex0348-0007,mex0348-0008,mex0348-0009,mex0348-0010
0,1986-03-19 16:50:19+00:00,214.7136574172692,194.51611573640466,178.397078690946,189.15663791995394,200.59399661753565,197.55149784931046,192.76787366620292,205.11983786158032,203.7111839290779,206.58142632108297,209.54462489785266
1,1986-04-20 16:49:38+00:00,199.40932348398115,184.38050257515135,179.64149662128992,189.15276683279006,200.3291731721917,200.25184806243038,200.44082769977018,197.43069684435824,203.49930825233793,206.90550195497707,207.7037890158291
2,1990-02-10 16:45:34+00:00,209.70355951683126,198.24939676151422,201.76402233897917,200.26047390699605,211.0670368198421,200.13928965266174,198.41760234035175,195.9923815237047,192.6004066568649,188.68597305495757,190.05470495605192
3,1990-04-15 16:44:33+00:00,,202.85940134310073,207.43561203115848,214.9072588653667,226.15455607079681,211.5449758259909,203.6577599090336,199.44549072254478,207.08313549850192,203.98042260877327,212.58565136363018
4,1990-05-01 16:44:01+00:00,202.56962195879098,188.93444866957276,194.1723985741268,206.51596506215714,214.38337657777763,205.92960465506926,204.680544748618,200.05138220241594,208.23630279121898,204.1770198153774,217.98122297251618
5,1992-06-07 16:47:24+00:00,209.30082265928172,198.17370102904403,196.0649712411791,205.51792483000696,220.1358484504475,213.1988761845341,208.66565827836166,205.4687892480049,208.01174966886563,213.79128855038206,217.86769997879117
6,1993-01-17 16:45:59+00:00,202.5727170814259,195.07760768404898,194.750740337443,202.5018486523618,207.69334512399732,202.1174943869765,198.20615937176566,193.30624395653643,195.1801720863245,186.16421515635673,190.32358203944432
7,1993-02-02 16:45:46+00:00,212.57486870971886,206.48176410801415,206.02697687266334,216.83424062816434,219.1002586564751,210.99300980428697,208.5592226538495,204.20727041057768,200.31442764877738,198.31729567581513,199.5185607556545
8,1993-02-18 16:45:53+00:00,204.410550489825,194.76828600657802,196.41689629611625,204.72109221391514,211.4927842041904,210.1699886669747,206.4553031594483,202.06641658851117,199.84330825978031,186.2084433731605,188.25116252052672
9,1993-04-07 16:46:35+00:00,,189.9178568810936,189.83994558952637,198.08803029544498,204.5398078336383,199.45156021859117,199.50410729729987,196.86148908287876,186.58276427996725,191.82195336100668,194.7666911023935
