,dates,per0150-0000,per0150-0001,per0150-0002,per0150-0003
141,1999-05-09 14:49:33+00:00,,,,
142,1999-09-30 14:47:28+00:00,,,,
143,1999-11-25 15:03:43+00:00,,,,
144,1999-12-11 15:04:17+00:00,173.90818901793983,172.08218153912446,170.4482176005643,176.1769040175447
145,2000-01-04 14:46:25+00:00,163.75363398845525,138.56545576118253,147.65775918116697,160.80338757579227
146,2000-01-28 15:03:45+00:00,181.23136227233942,,188.461209288906,203.09580205965514
147,2000-02-13 15:03:40+00:00,,,,
148,2000-03-16 15:03:31+00:00,,,,
149,2000-04-01 15:03:27+00:00,187.25061264667195,181.26587571474988,174.06775644173769,183.13032944222297
150,2000-04-25 14:46:07+00:00,,,,
151,2000-05-03 15:03:36+00:00,182.06520341253042,179.13003005964902,173.16200680083227,181.9360476353968
152,2000-05-11 14:46:40+00:00,,,,
153,2000-06-04 15:02:49+00:00,,,,
154,2000-07-14 14:47:57+00:00,,,,
155,2000-08-07 15:02:02+00:00,,,,
156,2000-08-15 14:48:35+00:00,,,,
157,2000-08-23 15:01:56+00:00,,220.58915641584062,193.23348998480776,
158,2000-10-18 14:49:32+00:00,,,,
159,2000-11-27 15:01:19+00:00,,,,
160,2000-12-05 14:50:11+00:00,189.0505638874572,,178.93155740867604,191.21392561915115
161,2000-12-13 15:01:20+00:00,,,,
162,2001-01-22 14:50:50+00:00,,,,
163,2001-01-30 15:01:26+00:00,,221.0549669398986,,145.67740770447907
164,2001-02-15 15:01:22+00:00,174.512149368828,,178.31002694261687,181.15456065065408
165,2001-02-23 14:51:26+00:00,187.1747272826499,,149.50830179982506,154.33650170473703
166,2001-03-03 15:01:41+00:00,175.30254697464565,166.65656502981514,164.03236967082782,169.63824958755023
167,2001-03-11 14:51:03+00:00,177.24535746364023,204.19116717145116,199.17094504087765,201.27963303849157
168,2001-03-19 15:01:09+00:00,189.94599029330578,194.67523211314293,190.91494164090528,206.96392110312945
169,2001-04-04 15:01:23+00:00,195.35470322413002,183.01830176396552,181.66830667274078,174.70646082240668
170,2001-04-12 14:51:13+00:00,166.67804237195577,,,126.12287092261442
171,2001-04-20 15:01:03+00:00,197.30724742016756,,164.3869295151409,115.33409632374585
172,2001-04-28 14:51:30+00:00,,,,104.27284674870754
173,2001-05-06 15:00:59+00:00,,,,
174,2001-05-22 15:00:47+00:00,,,127.26465374995185,
175,2001-05-30 14:51:16+00:00,,,,
176,2001-06-15 14:51:17+00:00,218.32845337391106,,,
177,2001-06-23 15:00:21+00:00,248.26625522065822,,,
178,2001-07-01 14:51:19+00:00,,,,
179,2001-08-18 14:51:14+00:00,,,,
180,2001-09-03 14:51:07+00:00,,,,
181,2001-10-29 14:59:14+00:00,,,,
182,2001-11-22 14:50:29+00:00,180.79817225605254,159.0445855177183,168.12149800238754,183.04400565440918
183,2002-01-17 15:00:09+00:00,199.83967466167,171.72284814593104,169.03979463428098,173.4509618859012
184,2002-02-10 14:49:36+00:00,169.5316383078621,160.44462027424615,160.52099927265473,164.42540212482302
185,2002-02-18 15:00:11+00:00,197.73346685599407,186.66278624553425,182.14166838839208,184.3777589148559
186,2002-02-26 14:49:14+00:00,,,,
187,2002-03-22 15:00:08+00:00,197.96677031111525,184.06172622556787,177.52864804869643,183.3534591565115
188,2002-04-07 14:59:45+00:00,205.61527754469256,170.90503804032602,,124.91066663066579
189,2002-04-15 14:48:56+00:00,,,,
190,2002-05-09 14:59:45+00:00,,170.82827406749206,,130.81568343294919
191,2002-06-10 14:59:53+00:00,195.65781611833665,,,122.05139783446683
192,2002-07-12 14:59:20+00:00,,,,
193,2002-07-28 14:59:11+00:00,,,,
194,2002-11-01 14:58:46+00:00,,,,
195,2002-11-17 14:58:58+00:00,,,,
196,2002-12-03 14:59:12+00:00,,,,
197,2003-01-04 14:59:16+00:00,,,,
198,2003-02-21 15:00:01+00:00,187.56707194407758,170.3571878699278,176.29147442524237,
199,2003-03-09 15:00:05+00:00,189.10090666726268,178.1995373658246,182.56344279224302,
200,2003-03-25 14:59:58+00:00,225.42556382847192,,,
201,2003-04-10 15:00:06+00:00,,,164.29063794097465,133.0129756374975
202,2003-05-28 14:59:39+00:00,229.38854464369828,,,
203,2003-07-07 14:47:14+00:00,,,,
204,2003-07-23 14:47:30+00:00,,,,
205,2003-08-08 14:47:47+00:00,,,,
206,2003-08-16 14:59:45+00:00,,,183.6299291599996,181.2165044112762
207,2003-10-11 14:48:47+00:00,,,,
208,2003-11-20 14:59:36+00:00,211.89966396342172,199.00963469456627,194.20207406334632,199.44935838280105
209,2003-12-06 14:59:39+00:00,,,,
210,2003-12-14 14:49:31+00:00,,,,
211,2004-01-15 14:49:42+00:00,,175.13982306579692,168.40788160628273,170.31475669071472
212,2004-01-23 15:00:22+00:00,179.17403219345647,177.32045240648822,170.66748910811177,173.19993631141205
213,2004-01-31 14:49:48+00:00,,,,
214,2004-02-08 15:00:27+00:00,,,,
215,2004-02-24 15:00:02+00:00,,,198.4709276461584,200.63203938338376
216,2004-03-03 14:49:57+00:00,,,,
217,2004-03-11 15:00:11+00:00,,,,
218,2004-03-19 14:50:03+00:00,,,,
219,2004-04-04 14:50:18+00:00,194.86611150121746,174.50532398807255,159.7208160422033,
220,2004-05-06 14:51:14+00:00,,,,
221,2004-06-07 14:52:10+00:00,,,,
222,2004-06-15 14:59:57+00:00,,,,
223,2004-06-23 14:52:38+00:00,,,,
224,2004-07-09 14:53:07+00:00,,,,
225,2004-07-17 14:59:54+00:00,,,,
226,2004-07-25 14:53:30+00:00,,,,
227,2004-08-10 14:53:49+00:00,,,,
228,2004-09-11 14:54:41+00:00,,,,
229,2004-09-27 14:55:04+00:00,,,,
230,2004-10-21 15:00:04+00:00,171.63364046953603,173.6109874286766,172.70407340881758,170.76260667643893
231,2004-12-08 15:00:30+00:00,166.66748392917697,171.05476138211463,172.9661958573007,174.9880090631498
232,2004-12-24 15:00:14+00:00,,,,
233,2005-01-17 14:57:05+00:00,,,,
234,2005-01-25 15:00:44+00:00,170.28874464256907,161.1443820928046,163.65224032668695,168.51329650657388
235,2005-02-10 15:00:55+00:00,178.11155049170313,173.04581798960464,169.26602014683337,167.59193963527017
236,2005-02-26 15:00:37+00:00,191.3456585453667,181.25711158059022,173.9360883266407,
237,2005-03-14 15:00:39+00:00,,,,
238,2005-03-22 14:57:58+00:00,167.7709987963942,190.63599328141024,178.0932087937976,180.37387754993898
239,2005-03-30 15:00:37+00:00,215.98841560192972,187.15130883678302,175.6989852632721,179.65059592896418
240,2005-04-07 14:58:02+00:00,183.0679343914559,171.0474189602177,,140.36996132825647
241,2005-04-15 15:00:30+00:00,201.13421337631732,172.66409104002977,,124.3030162098166
242,2005-04-23 14:58:06+00:00,,,,
243,2005-05-01 15:00:56+00:00,,,,129.26929550957067
244,2005-05-17 15:00:33+00:00,,,,141.04834432255814
245,2005-06-10 14:58:28+00:00,,,,
246,2005-06-26 14:58:33+00:00,,,,
247,2005-07-12 14:59:04+00:00,,,,
248,2005-11-25 15:00:30+00:00,209.55180037601122,,,
249,2005-12-11 15:00:58+00:00,173.72030560683635,181.16418132031396,178.86310588559553,181.73132824832254
250,2006-01-12 15:01:12+00:00,,,156.92296688561134,158.91362969285098
251,2006-01-28 15:00:55+00:00,,,,
252,2006-02-13 15:01:00+00:00,,,,
253,2006-03-09 15:01:57+00:00,168.45435689837998,180.195728085896,177.78104117448822,176.97047338046664
254,2006-03-17 15:01:03+00:00,160.40617757277718,166.61098716833934,171.17895733634947,209.931973686065
255,2006-04-02 15:01:01+00:00,,,,
256,2006-04-26 15:02:48+00:00,185.79875595424744,182.00290038801728,172.27756335859254,153.33379412460584
257,2006-05-12 15:03:01+00:00,,,157.6835061637712,132.79579944522135
258,2006-05-20 15:01:01+00:00,,,,121.3309959779803
259,2006-06-05 15:00:59+00:00,,,,
260,2006-06-13 15:03:30+00:00,,,,
261,2006-06-29 15:03:45+00:00,,,,
262,2006-07-07 15:00:48+00:00,,202.51060700724528,,
263,2006-07-15 15:03:59+00:00,,,,
264,2006-08-24 15:00:35+00:00,,174.35202315383572,,
265,2006-09-17 15:04:47+00:00,,,,
266,2006-10-19 15:05:08+00:00,,,,
267,2006-11-12 15:00:51+00:00,,,,
268,2006-11-20 15:05:25+00:00,,,,
269,2006-12-22 15:06:04+00:00,,,,
270,2006-12-30 15:01:09+00:00,,,,
271,2007-01-07 15:05:47+00:00,,,,
272,2007-01-23 15:05:53+00:00,223.2744078460519,,207.75285475262538,
273,2007-01-31 15:01:17+00:00,,,209.64838450732665,
274,2007-02-16 15:01:47+00:00,,,,
275,2007-02-24 15:05:55+00:00,,182.56820918042078,176.34956734781082,
276,2007-03-04 15:01:27+00:00,257.0935530776128,,,
277,2007-03-20 15:01:29+00:00,,186.15222499803036,,
278,2007-03-28 15:06:14+00:00,,,,
279,2007-04-05 15:01:28+00:00,,165.4342789151332,161.90118189945508,174.31869795359972
280,2007-04-13 15:05:45+00:00,,,,
281,2007-04-21 15:01:50+00:00,,173.49141222704733,173.51699803996155,160.88549982235992
282,2007-05-31 15:05:15+00:00,296.91955802264846,,,
283,2007-06-16 15:04:58+00:00,,,,
284,2007-06-24 15:01:12+00:00,,,,
285,2007-07-18 15:04:35+00:00,,,,
286,2007-12-01 15:01:11+00:00,,,,
287,2008-01-26 15:01:51+00:00,172.90085027974433,165.60111116499712,159.4936814392311,167.4384450072165
288,2008-02-02 15:07:56+00:00,,,,
289,2008-02-11 15:01:36+00:00,187.4504239985708,169.7776874806448,175.43782236591332,186.43440251405858
290,2008-03-06 15:01:30+00:00,186.4309540962666,,,
291,2008-03-14 15:00:59+00:00,177.87683258568518,176.25059501920808,168.9083106832183,161.1824459899651
292,2008-03-22 15:01:05+00:00,,,,
293,2008-03-30 15:00:38+00:00,193.63399808796257,188.33598851420678,178.7192163667211,177.11316286322634
294,2008-04-07 15:01:29+00:00,194.89746475399562,183.16144971883614,180.3327506791826,173.24348476789305
295,2008-04-15 15:00:16+00:00,189.55977727033235,172.9946106212506,172.16057143927355,144.70059086255816
296,2008-04-23 15:01:03+00:00,,,,
297,2008-05-01 14:59:50+00:00,192.92277869224708,136.63077768942702,153.8119949338486,129.0162604855271
298,2008-05-09 15:00:58+00:00,,,,
299,2008-05-17 14:59:48+00:00,,,,
300,2008-05-25 15:00:52+00:00,,,,
301,2008-07-20 14:57:38+00:00,,,,
302,2008-07-28 15:00:13+00:00,,,,
303,2008-08-13 15:00:07+00:00,,,,
304,2008-08-21 14:56:43+00:00,,,,
305,2008-11-01 14:59:54+00:00,,128.5557302694754,,
306,2008-11-09 14:54:04+00:00,,151.6542276581478,141.88725300068754,144.65386397673797
307,2008-12-27 14:55:32+00:00,,,,
308,2009-01-04 15:00:59+00:00,,,183.6342574563175,184.3493107770362
309,2009-01-20 15:00:40+00:00,,194.10232631560663,184.41296080182693,
310,2009-02-21 15:00:55+00:00,,,,
311,2009-03-17 14:57:32+00:00,,,,
312,2009-03-25 15:01:10+00:00,194.92831948804616,,,
313,2009-04-02 14:57:53+00:00,168.63440590204,171.63094414002444,169.5541788597837,161.4612888830787
314,2009-04-10 15:01:40+00:00,178.3863250283531,187.72541875074202,175.76041191893182,170.5683540225073
315,2009-04-18 14:58:12+00:00,,,103.84635904897065,
316,2009-04-26 15:01:20+00:00,,,,
317,2009-05-04 14:58:30+00:00,,,120.1889171353195,147.0693866819701
318,2009-05-20 14:58:48+00:00,,,,
319,2009-05-28 15:01:23+00:00,,,163.0092964069061,
320,2009-06-21 14:59:23+00:00,,,,
321,2009-07-07 14:59:40+00:00,,,,
322,2009-07-23 14:59:56+00:00,,,,
323,2009-08-08 15:00:10+00:00,,,,
324,2009-12-14 15:01:33+00:00,,,,
325,2010-01-07 15:02:21+00:00,,,177.1782575172643,161.42853987450852
326,2010-01-31 15:01:48+00:00,186.07687957637188,186.213583243088,183.07100104299232,184.07403530535913
327,2010-02-08 15:02:47+00:00,,,170.03149881738074,165.06035085090184
328,2010-03-12 15:03:04+00:00,,,,
329,2010-04-29 15:03:08+00:00,200.90104548895883,212.69200079278968,204.88893136408873,199.35147706983273
330,2010-05-15 15:03:04+00:00,,,208.86302097506783,
331,2010-09-04 15:03:14+00:00,,,,
332,2010-12-25 15:04:03+00:00,213.44477787500097,,,
333,2011-03-07 15:00:53+00:00,193.84288710181,185.77357266495179,184.1683253100509,178.270991592987
334,2011-05-02 15:04:58+00:00,,,,
335,2011-05-26 15:00:27+00:00,,,,
336,2011-06-03 15:04:33+00:00,354.5360742318456,,,
337,2011-06-19 15:04:31+00:00,341.38970807803577,,,
338,2011-07-05 15:04:28+00:00,361.7963897035215,,,
339,2011-09-15 14:59:27+00:00,,,,
340,2012-03-01 15:05:04+00:00,,186.25149922158005,182.86016240369347,174.846226282982
341,2012-03-17 15:05:28+00:00,,,,
342,2012-04-02 15:05:27+00:00,,,182.29710226784408,176.3842810304549
343,2012-04-18 15:05:02+00:00,,,,
344,2012-05-04 15:05:29+00:00,,,,
345,2012-06-05 15:05:15+00:00,387.1371839779484,,,
346,2012-07-07 15:05:37+00:00,,,,
347,2012-10-27 15:06:47+00:00,,194.26553826696204,190.86097850423897,183.49906165929272
348,2012-11-12 15:06:52+00:00,390.52914049404035,,,
349,2012-12-30 15:07:06+00:00,,,,
350,2013-01-31 15:07:09+00:00,,,171.5859157291935,170.8838864911017
351,2013-02-16 15:07:08+00:00,,,,
352,2013-03-24 15:12:16+00:00,,,,213.90088914071464
353,2013-04-13 15:12:45+00:00,,187.8897180600249,185.45598402208566,182.77520030448093
354,2013-05-07 15:06:50+00:00,,,186.5409298222009,177.6742625769778
355,2013-07-02 15:12:55+00:00,,,,
356,2013-07-18 15:13:19+00:00,335.81567596952874,,,
357,2013-07-26 15:06:14+00:00,306.05626303307844,,,
358,2013-08-03 15:12:57+00:00,271.91249639025114,,,
359,2013-08-11 15:06:10+00:00,,174.8085188365051,206.82776827136274,
360,2013-10-30 15:07:01+00:00,,,,
361,2013-12-17 15:07:15+00:00,,,192.92362586024313,
362,2013-12-25 15:12:47+00:00,217.73101386453848,192.61292136408215,189.89856340300634,190.62365282551428
363,2014-01-26 15:12:27+00:00,,,,
364,2014-02-11 15:12:13+00:00,205.78938318041807,188.91625313562827,185.9003845884508,183.9078636562015
365,2014-02-19 15:07:38+00:00,177.3237988275451,190.06138469784264,190.91630214993316,195.88265952570302
366,2014-02-27 15:12:01+00:00,190.13357297748774,187.18283387201615,182.25153425445012,183.81179859889508
367,2014-03-07 15:08:09+00:00,177.46751815243385,174.894085097583,177.0675423338094,180.23166770543602
368,2014-03-23 15:07:52+00:00,,,,
369,2014-04-08 15:08:19+00:00,,,175.75935451365166,170.67171555718457
370,2014-04-16 15:10:53+00:00,,,,
371,2014-04-24 15:08:08+00:00,176.96284383119692,165.9008490353446,174.87552146082623,168.38249682417248
372,2014-05-10 15:08:13+00:00,,,,
373,2014-05-18 15:10:28+00:00,,,,161.3240800884801
374,2014-06-11 15:08:21+00:00,,,,
375,2014-07-21 15:10:49+00:00,,,,
376,2014-07-29 15:08:34+00:00,,,,
377,2014-09-15 15:08:37+00:00,,,,
378,2014-10-01 15:08:49+00:00,,141.52348698942077,,
379,2014-10-09 15:11:09+00:00,154.38800433783098,,159.71812712569758,
380,2014-11-10 15:11:35+00:00,199.3441709816549,164.22936474430932,166.98047683375847,175.2352317068713
381,2014-12-04 15:09:44+00:00,204.23464695216433,171.06709617707565,,
382,2014-12-20 15:09:29+00:00,,176.1285218856608,,
383,2015-01-05 15:09:30+00:00,190.14688605384384,190.25354013392658,184.83492654707854,185.62447680310245
384,2015-01-29 15:11:18+00:00,206.534058452341,187.73801935011483,183.45546490251488,184.96916632465152
385,2015-02-06 15:10:02+00:00,,,,
386,2015-02-22 15:10:09+00:00,191.43832710650815,187.56361127439126,182.83609425846623,189.51857851640605
387,2015-03-10 15:10:14+00:00,,,,
388,2015-03-18 15:10:56+00:00,202.793292407589,191.67384155494366,190.80556512719835,182.41858557593514
389,2015-03-26 15:10:00+00:00,,198.17192277788644,184.7581871249842,176.3040298676896
390,2015-04-03 15:10:19+00:00,,,,
391,2015-04-19 15:10:19+00:00,,,,
392,2015-04-27 15:10:14+00:00,,,,
393,2015-05-05 15:10:05+00:00,196.26604350682123,185.60740538062143,184.6553308103449,146.44896022579374
394,2015-05-21 15:10:00+00:00,,,,
395,2015-07-16 15:10:41+00:00,,,,
396,2015-09-02 15:11:11+00:00,198.34986993871397,186.07960295815403,,
397,2015-11-13 15:11:27+00:00,,,,
398,2015-12-15 15:11:29+00:00,181.76254252433088,163.8594632677939,162.06006675378916,172.96327918515118
399,2016-01-16 15:11:02+00:00,190.36507547807747,188.23478889001032,187.0987245138172,184.89522566844684
400,2016-02-17 15:10:51+00:00,178.58937372261548,177.4214379589881,170.96445980699363,165.0862207197818
401,2016-02-25 15:12:50+00:00,,,,167.00502528613643
402,2016-03-04 15:11:14+00:00,189.80700349591837,173.30150647276773,173.66238952826228,165.4176442652133
403,2016-03-12 15:13:25+00:00,216.75048517391173,191.98554438346568,,
404,2016-03-20 15:10:44+00:00,191.13442438032408,188.08619397835113,185.01140372671676,175.35484172376286
405,2016-03-28 15:13:06+00:00,193.31763939700602,183.26100971036738,,
406,2016-04-05 15:10:35+00:00,192.45627211742357,,,196.19659591591304
407,2016-04-13 15:13:12+00:00,,,,
408,2016-04-21 15:10:29+00:00,206.42555097264514,189.07841094265765,169.389354155279,
409,2016-05-07 15:10:32+00:00,193.90078572878454,199.36782914065046,191.55843042857978,188.5445365692426
410,2016-07-02 15:13:31+00:00,,,,
411,2016-07-18 15:13:31+00:00,,,,
412,2016-08-19 15:13:35+00:00,,,,
413,2016-10-06 15:13:42+00:00,,,,
414,2016-11-07 15:13:57+00:00,,,,179.33714997900307
415,2016-11-15 15:11:17+00:00,,,,
416,2016-12-17 15:11:36+00:00,194.79767704673623,185.39595219777937,180.34212314954794,175.58029024744675
417,2016-12-25 15:13:19+00:00,240.0720452249567,,,
418,2017-01-02 15:11:09+00:00,,,,
419,2017-01-18 15:11:29+00:00,,,,
420,2017-02-19 15:11:16+00:00,205.02833405543433,197.11326646800558,191.02433705884837,185.03424998098134
421,2017-02-27 15:13:01+00:00,196.4313854962291,201.44635592438777,,
422,2017-04-08 15:10:28+00:00,,,,
423,2017-04-16 15:13:18+00:00,,,,
424,2017-05-02 15:13:23+00:00,,,,
425,2017-05-10 15:10:19+00:00,190.55831926229243,189.8397923697338,179.9755796636908,
426,2017-05-18 15:13:26+00:00,,,215.94276533798498,222.9231681899349
427,2017-06-03 15:13:31+00:00,,180.9388784323247,,
428,2017-07-21 15:13:36+00:00,,,,
429,2017-11-02 15:11:14+00:00,,,,
430,2017-12-12 15:13:44+00:00,,,,
431,2017-12-28 15:13:33+00:00,166.17447920902498,,,
432,2018-01-21 15:11:20+00:00,191.8392274356468,179.60219106399254,174.2472912479399,
433,2018-01-29 15:12:41+00:00,,,,
434,2018-02-06 15:10:48+00:00,,,,
