,dates,mex0583-0000,mex0583-0001,mex0583-0002,mex0583-0003
0,1984-06-16 17:45:05+00:00,256.063315505215,196.56177889927702,194.94426001772374,209.917288260773
1,1984-09-20 17:46:52+00:00,230.12736719227274,188.6066644652345,178.99162425023428,185.14665242836662
2,1984-10-22 17:46:48+00:00,235.4410614575373,185.35265124527888,179.73868350395696,185.894641901244
3,1984-11-23 17:46:39+00:00,228.57933874547393,175.5143727450972,170.1704470477013,191.87319069784266
4,1984-12-09 17:46:47+00:00,235.18262683260394,173.56439222020447,180.01401942471688,189.28000579100967
5,1985-01-26 17:47:09+00:00,219.61108454133802,164.9947261242685,168.15557191458427,177.64294987092478
6,1985-03-31 17:47:08+00:00,226.88320096057907,174.22405630231026,173.31793143268766,178.4235890770857
7,1985-04-16 17:47:03+00:00,252.70255250109673,183.08793430610817,189.09842795064822,191.62714516425976
8,1985-08-22 17:46:20+00:00,254.71985808441116,202.0847588679357,195.03434779707325,193.24585749192954
9,1985-10-09 17:45:47+00:00,208.50944566707508,188.19561962287645,176.36095249898554,179.81871270699452
10,1986-03-18 17:42:46+00:00,224.52785444003928,169.00091597244204,156.51376358251994,172.3574602073853
11,1986-04-03 17:42:27+00:00,225.17134799366687,172.7432219525366,169.9234785248712,178.46353532844427
12,1986-04-19 17:42:05+00:00,231.24957646013064,175.19986072072928,178.19441876933817,190.8533574988106
13,1986-05-05 17:41:41+00:00,240.09019663108432,177.95165417246213,175.91547733093475,187.21642416754514
14,1986-05-21 17:41:15+00:00,234.85594861501008,177.78371543638886,171.58674151036348,183.4284858520276
15,1986-06-06 17:40:47+00:00,257.11225301925253,196.53429643836978,191.26176041312664,200.75870109815318
16,1986-07-24 17:39:11+00:00,,162.94849141882332,163.361973709532,175.70019311166513
17,1986-08-25 17:38:01+00:00,236.95518003980595,195.0041843283952,183.76624232892425,189.5020860704579
18,1986-09-10 17:37:27+00:00,238.3242406149886,196.80502606647948,189.20250837978008,193.29651900428857
19,1986-09-26 17:36:57+00:00,240.61414709014943,193.2630112403913,191.041087326982,192.8112521184141
20,1986-10-12 17:36:26+00:00,217.6484261659553,188.29070522652935,185.1118383477834,187.81785059956704
21,1986-11-13 17:35:17+00:00,238.53539972020639,193.38114925638956,188.24938637833918,193.32408726451558
22,1987-02-01 17:37:01+00:00,225.19799573291877,176.11713076763087,168.4367378347694,189.1910097939209
23,1987-02-17 17:37:39+00:00,225.87312129629416,169.57700183418993,167.83455135562696,186.7197170258725
24,1987-04-22 17:39:56+00:00,225.18142152982864,177.29431991566295,180.6706425716486,186.09072113630592
25,1987-07-11 17:41:52+00:00,241.6002874813885,199.09099190528232,191.34098157147767,195.30894337528318
26,1987-08-12 17:42:44+00:00,247.37451298008543,204.42962606639932,195.62286843818615,195.67064946280928
27,1987-08-28 17:43:11+00:00,246.7514924348886,210.2207895445483,199.01425671354295,197.16768618250256
28,1987-09-13 17:43:34+00:00,260.5618149141008,206.2388893300141,197.6886216771674,195.83133692901396
29,1988-03-23 17:46:46+00:00,226.65587117539675,173.93238067392963,175.18545889459938,185.03844118595663
30,1988-04-24 17:46:56+00:00,240.507821427285,177.0400207051905,176.29803128520808,183.91913353495704
31,1988-05-10 17:47:06+00:00,238.3819054315627,178.42126261796153,179.41778372531178,187.7190834352959
32,1988-06-11 17:47:18+00:00,251.5012931597886,192.21259833443452,189.09838462729817,188.22677553058261
33,1988-06-27 17:47:24+00:00,235.152431972249,192.24961844183716,193.3265600623144,188.2406935996188
34,1988-07-13 17:47:28+00:00,242.1991143698079,201.24899911565575,196.31976570922518,195.01766213326152
35,1988-08-14 17:47:29+00:00,244.2045503243772,194.3977741945929,186.30928844893265,189.3234379770677
36,1988-09-15 17:47:29+00:00,249.02321563530714,209.92352480371144,199.3526183820218,204.33288383872818
37,1989-04-27 17:45:33+00:00,244.27482398924965,192.94843466180666,185.93737061648787,187.54228871055957
38,1989-05-29 17:45:05+00:00,227.897536666164,189.48630065654163,180.9068062641465,186.78983241901454
39,1989-06-30 17:44:27+00:00,252.41273821627908,198.16377540171135,189.43669751794224,191.3153457799482
