dates,satname,nzd0167-0000,nzd0167-0001,nzd0167-0002,nzd0167-0003,nzd0167-0004,nzd0167-0005,nzd0167-0006,nzd0167-0007,nzd0167-0008,nzd0167-0009,nzd0167-0010
2002-01-22 22:00:40+00:00,L7,384.91,383.47,379.76,380.31,384.57,391.17,388.27,384.54,387.29,385.24,384.85
2002-02-16 21:54:54+00:00,L7,355.11,350.05,350.15,360.10,357.77,364.28,361.12,359.45,365.15,353.70,354.19
2002-04-28 22:00:38+00:00,L7,359.26,355.63,352.12,358.10,357.11,366.79,365.05,363.35,364.95,357.59,359.06
2002-05-07 21:54:52+00:00,L7,407.17,,,,387.38,403.37,400.39,399.03,412.79,423.90,408.33
2002-05-23 21:54:42+00:00,L7,433.12,,403.07,401.30,401.56,406.58,414.44,407.86,409.77,409.32,424.26
2002-06-15 22:00:19+00:00,L7,367.64,,126.23,132.29,,365.67,358.35,358.56,369.66,363.70,363.44
2002-06-24 21:54:28+00:00,L7,373.59,382.21,376.89,375.94,374.40,384.39,378.04,378.76,382.64,376.96,375.90
2002-07-01 22:00:15+00:00,L7,368.99,382.34,377.59,372.94,375.91,381.52,377.27,370.23,379.71,371.60,369.88
2002-07-17 22:00:08+00:00,L7,398.28,399.04,394.54,398.46,394.25,396.14,397.15,389.04,394.07,390.34,398.60
2002-08-27 21:54:00+00:00,L7,366.25,378.57,369.32,364.08,366.75,368.22,363.51,369.21,369.76,363.36,364.85
2002-10-14 21:53:43+00:00,L7,389.55,400.12,383.79,390.56,390.69,395.76,389.18,385.91,386.46,393.55,390.68
2002-10-21 21:59:36+00:00,L7,,373.28,366.37,364.34,362.92,367.21,362.86,364.61,366.86,,
2002-12-01 21:54:16+00:00,L7,455.37,,396.85,401.58,397.91,401.65,398.11,391.57,389.73,,
2003-01-18 21:54:30+00:00,L7,363.33,368.65,366.14,365.13,369.52,375.19,369.37,369.72,368.66,361.85,362.43
2003-01-25 22:00:18+00:00,L7,375.90,380.47,373.50,379.57,380.51,389.06,382.93,379.75,376.21,374.52,380.19
2003-02-26 22:00:28+00:00,L7,,,,,,,,,,,
2003-05-26 21:54:43+00:00,L7,416.68,,,402.94,402.64,407.89,402.38,404.08,402.57,410.44,413.86
2003-07-21 21:42:33+00:00,L5,400.09,409.38,400.46,403.16,403.72,407.47,404.83,395.06,403.18,397.71,403.20
2003-08-05 22:00:11+00:00,L7,379.68,,,,,389.86,388.83,384.00,382.99,382.82,381.22
2003-08-06 21:42:51+00:00,L5,399.45,435.17,395.74,399.39,398.67,400.62,395.10,384.92,395.56,403.36,398.49
2003-08-13 21:48:45+00:00,L5,366.23,364.54,356.72,359.77,360.71,364.09,363.94,357.88,357.56,358.11,365.83
2003-09-30 21:49:30+00:00,L5,359.17,366.23,359.35,359.24,359.64,370.68,369.99,367.06,371.75,361.18,359.62
2003-10-25 21:44:04+00:00,L5,362.80,374.78,369.27,368.71,371.25,373.51,367.83,369.43,368.35,362.62,363.71
2003-11-17 21:50:09+00:00,L5,399.74,387.99,385.47,399.81,405.23,408.45,403.20,398.90,397.83,399.19,406.42
2003-12-04 21:54:43+00:00,L7,390.16,,,381.73,382.69,388.11,384.29,382.27,385.49,395.08,388.77
2003-12-11 22:00:34+00:00,L7,355.51,133.03,,,358.95,364.03,361.91,356.15,361.89,357.98,355.89
2003-12-12 21:44:34+00:00,L5,366.72,367.23,370.45,375.39,375.48,379.98,378.45,373.38,375.59,370.76,367.53
2003-12-27 22:00:42+00:00,L7,343.43,,,,355.89,360.07,358.12,354.57,353.16,351.86,342.95
2004-01-28 22:00:52+00:00,L7,,,,371.75,378.84,383.97,380.54,379.11,377.99,368.34,
2004-02-13 22:00:55+00:00,L7,368.00,,,371.37,378.30,387.65,381.67,377.75,381.16,376.30,370.80
2004-02-14 21:44:57+00:00,L5,392.57,390.79,379.41,381.69,384.02,391.47,391.07,397.34,397.49,396.99,393.72
2004-03-09 21:55:15+00:00,L7,349.02,,,,,,,362.85,360.91,350.90,351.18
2004-03-17 21:45:08+00:00,L5,402.69,400.16,387.21,390.49,387.60,372.56,383.81,383.31,390.28,395.16,403.64
2004-04-01 22:01:04+00:00,L7,,,,,374.82,380.28,378.92,378.41,376.99,,
2004-04-18 21:45:49+00:00,L5,377.86,375.21,369.57,381.21,381.33,383.44,384.93,382.34,381.11,375.40,377.48
2004-04-25 21:51:47+00:00,L5,369.93,387.88,381.19,375.93,370.15,379.34,380.16,378.42,382.59,374.82,369.55
2004-05-03 22:00:59+00:00,L7,390.96,,378.97,377.85,383.58,392.72,387.23,380.75,387.19,386.16,390.00
2004-05-04 21:46:16+00:00,L5,373.31,378.37,373.93,376.29,378.32,386.98,382.18,381.40,382.51,373.68,374.86
2004-05-12 21:55:13+00:00,L7,408.39,416.42,391.92,393.21,392.77,397.03,393.20,387.69,396.13,394.57,405.47
2004-05-19 22:00:59+00:00,L7,,377.60,370.17,369.51,,,,,,,
2004-05-20 21:46:44+00:00,L5,364.07,372.02,370.02,370.08,371.59,374.97,374.68,370.54,372.46,364.33,365.50
2004-06-05 21:47:12+00:00,L5,,370.30,,518.16,549.32,540.78,525.49,528.41,,,
2004-06-12 21:53:11+00:00,L5,437.01,437.51,403.41,405.34,411.10,413.22,406.00,400.92,404.33,425.88,434.20
2004-06-20 22:00:50+00:00,L7,,366.16,366.94,356.56,358.11,368.23,366.72,,,,
2004-07-06 22:00:48+00:00,L7,,369.85,370.15,366.17,366.24,371.51,373.70,,,,
2004-07-07 21:48:09+00:00,L5,377.01,378.53,372.49,374.81,375.16,378.97,377.03,379.94,386.33,378.97,376.67
2004-07-23 21:48:33+00:00,L5,375.51,383.01,372.87,374.82,380.68,385.54,384.14,380.43,387.73,377.67,375.48
2004-07-30 21:54:28+00:00,L5,392.87,407.44,391.11,393.91,394.91,396.76,401.27,394.12,394.88,393.43,393.89
2004-07-31 21:54:51+00:00,L7,,381.97,373.91,374.78,374.90,,,,,,
2004-08-15 21:54:49+00:00,L5,365.64,,365.88,366.88,369.33,378.23,370.44,372.33,370.28,367.26,366.70
2004-08-23 22:00:35+00:00,L7,,,,370.58,374.86,382.68,383.46,,,,
2004-08-24 21:49:18+00:00,L5,389.98,421.42,389.24,387.69,392.47,398.78,400.23,393.62,394.15,397.36,391.65
2004-09-17 21:54:39+00:00,L7,,,370.93,362.69,359.57,370.31,365.24,,,,
2004-09-25 21:50:07+00:00,L5,414.18,424.52,398.28,387.79,390.51,397.39,394.53,389.52,396.09,412.03,412.84
2004-10-02 21:56:02+00:00,L5,354.09,364.16,356.71,349.41,352.43,360.05,362.48,364.42,372.80,361.60,353.87
2004-10-18 21:56:23+00:00,L5,365.27,368.17,359.50,358.88,361.22,373.59,371.50,372.29,377.33,366.16,365.46
2004-11-03 21:56:42+00:00,L5,370.96,372.30,367.42,361.01,362.89,370.73,366.96,369.83,380.02,371.32,372.34
2004-11-11 22:00:45+00:00,L7,374.38,,375.82,370.70,375.27,381.91,379.38,372.73,376.89,376.50,377.28
2005-01-15 21:52:09+00:00,L5,373.24,378.52,369.74,368.54,374.92,378.84,375.47,376.81,378.39,374.41,373.55
2005-01-22 21:58:02+00:00,L5,381.13,391.97,381.58,382.68,384.36,390.11,387.20,386.07,392.13,393.12,381.98
2005-03-11 21:58:44+00:00,L5,360.35,368.63,364.76,359.79,361.77,369.24,360.80,365.70,371.18,359.78,358.89
2005-03-28 21:55:42+00:00,L7,354.44,,,,,,,372.83,356.33,356.33,354.32
2005-04-12 21:58:55+00:00,L5,359.03,372.72,366.19,363.91,361.20,372.18,364.07,365.67,364.59,360.51,359.33
2005-04-13 21:55:36+00:00,L7,360.80,366.71,360.81,,,,,,363.48,363.55,362.92
2005-04-21 21:53:10+00:00,L5,404.52,390.38,383.38,381.97,383.83,389.23,399.62,392.19,396.81,395.33,403.25
2005-04-29 21:55:36+00:00,L7,,378.42,371.89,370.30,372.02,,,,,,
2005-05-06 22:01:25+00:00,L7,382.70,,,,,,,382.89,381.30,380.33,383.84
2005-05-07 21:53:16+00:00,L5,375.32,377.88,375.36,379.01,380.08,389.04,385.05,381.22,380.88,374.07,376.08
2005-05-30 21:59:15+00:00,L5,397.48,386.31,386.51,386.28,392.53,396.60,387.63,391.46,400.40,391.67,397.25
2005-06-07 22:01:19+00:00,L7,367.07,378.84,,,,,,,381.98,372.29,368.45
2005-06-08 21:53:33+00:00,L5,370.24,376.69,368.80,374.13,374.77,376.22,378.45,381.35,379.14,373.90,375.01
2005-06-15 21:59:22+00:00,L5,388.48,390.46,384.53,386.12,387.13,399.71,393.06,388.07,393.05,388.24,389.05
2005-07-17 21:59:35+00:00,L5,419.39,,378.48,397.36,407.92,413.12,411.68,402.51,404.71,405.36,413.33
2005-07-26 21:53:54+00:00,L5,364.41,376.13,370.94,368.21,372.14,377.48,374.17,370.76,375.25,367.13,366.22
2005-08-03 21:55:25+00:00,L7,392.56,381.28,380.63,380.79,,,,,,,393.66
2005-08-19 21:55:20+00:00,L7,369.50,,,,393.42,388.51,383.17,378.10,381.14,372.19,371.82
2005-09-11 22:00:53+00:00,L7,371.31,,,,,,,376.40,380.19,375.56,374.08
2005-09-20 21:55:06+00:00,L7,359.58,354.00,350.68,348.43,351.52,360.74,361.39,356.37,356.23,356.60,357.19
2005-10-05 21:59:53+00:00,L5,,,,,,,,,,,
2005-11-22 22:00:23+00:00,L5,372.55,363.51,367.35,377.17,381.38,389.11,383.99,377.63,380.27,373.92,370.89
2006-01-10 21:55:52+00:00,L7,410.08,,396.26,396.81,393.02,395.12,395.64,390.68,396.54,396.04,408.68
2006-02-03 21:56:19+00:00,L5,363.19,370.59,359.48,363.03,363.19,365.64,364.25,362.38,362.59,360.54,363.92
2006-02-11 21:56:04+00:00,L7,,382.55,374.67,374.69,375.61,380.51,378.32,,,,
2006-02-19 21:56:39+00:00,L5,371.05,374.72,367.70,368.60,367.45,380.22,380.94,378.19,379.70,371.72,371.57
2006-03-15 21:56:08+00:00,L7,,368.00,368.61,366.30,367.13,371.85,370.14,,,,
2006-03-31 21:56:06+00:00,L7,,349.40,348.02,355.60,351.86,364.70,364.22,362.75,,,
2006-04-08 21:57:36+00:00,L5,406.59,374.46,,,,375.96,387.92,382.95,397.67,394.26,405.71
2006-04-15 22:03:30+00:00,L5,357.97,366.41,358.24,356.21,351.82,363.04,366.24,364.35,378.07,354.62,357.17
2006-04-16 21:56:02+00:00,L7,,363.34,360.77,356.80,356.88,,,,,,
2006-04-24 21:57:52+00:00,L5,379.68,,,,,,,,,,379.93
2006-05-02 21:56:05+00:00,L7,364.83,,363.29,359.77,359.08,364.94,365.82,366.03,368.92,366.20,366.21
2006-05-17 22:03:57+00:00,L5,368.25,372.29,369.58,374.12,375.45,380.64,377.85,375.03,379.32,369.38,369.27
2006-05-26 21:58:18+00:00,L5,292.95,,,,,,,351.28,,256.08,289.39
2006-06-10 22:01:49+00:00,L7,,391.16,390.30,396.80,396.81,402.57,396.54,391.46,392.78,,
2006-06-19 21:56:00+00:00,L7,407.28,,,,,,,390.30,397.42,391.38,405.10
2006-06-26 22:01:44+00:00,L7,373.27,,375.35,370.50,371.60,376.19,370.24,371.06,373.82,369.80,373.07
2006-06-27 21:58:48+00:00,L5,359.95,,373.21,367.31,367.76,372.46,370.32,366.75,371.02,362.49,361.16
2006-07-05 21:55:54+00:00,L7,,,,,,408.25,408.57,402.65,409.93,,
2006-07-21 21:55:45+00:00,L7,,436.98,404.45,407.99,,,,,,,
2006-07-28 22:01:30+00:00,L7,367.63,377.20,369.74,371.08,370.46,374.13,373.10,369.34,372.77,367.54,366.94
2006-08-13 22:01:29+00:00,L7,360.68,,,,,,,369.19,370.17,364.93,360.17
2006-09-07 21:55:37+00:00,L7,367.64,378.88,,,,,,,396.12,370.30,368.15
2006-09-14 22:01:21+00:00,L7,378.30,,,,,,,380.85,383.74,382.04,377.11
2006-10-09 21:55:24+00:00,L7,358.11,350.55,346.16,350.88,,,,,,,358.09
2006-10-16 22:01:19+00:00,L7,409.42,,,,408.70,402.15,397.32,396.48,401.51,406.30,408.38
2006-11-01 22:01:34+00:00,L7,,,404.58,408.89,403.64,404.29,401.58,403.24,,,
2006-12-11 22:06:52+00:00,L5,346.74,328.52,326.58,330.88,334.84,341.46,340.69,342.97,351.56,339.42,346.11
2007-01-29 21:56:21+00:00,L7,,414.55,385.37,388.01,,,,,,,
2007-02-13 22:06:47+00:00,L5,404.88,402.90,385.03,388.69,392.36,396.80,398.25,397.78,399.70,405.48,403.85
2007-03-02 21:56:31+00:00,L7,372.65,,,372.23,375.42,380.36,376.19,371.80,375.78,369.19,373.18
2007-03-09 22:02:19+00:00,L7,378.51,368.18,360.88,,,,,,,,376.88
2007-03-18 21:56:33+00:00,L7,371.93,374.37,368.85,369.90,368.78,379.20,380.92,375.45,376.19,372.03,373.76
2007-04-19 21:56:31+00:00,L7,355.34,358.50,355.31,,,,,,,361.00,354.67
2007-05-21 21:56:21+00:00,L7,,641.40,,,,,,,,,
2007-05-28 22:02:04+00:00,L7,,413.54,402.42,404.31,403.83,407.82,,,,,
2007-06-06 21:56:17+00:00,L7,367.68,,381.34,371.86,370.69,380.71,376.17,376.24,381.42,372.66,365.01
2007-09-18 21:59:06+00:00,L5,375.02,371.93,362.39,361.65,362.32,370.14,373.70,373.48,374.48,367.33,375.87
2007-09-25 22:04:48+00:00,L5,390.75,408.83,398.14,396.80,421.78,389.38,395.87,383.16,382.67,404.78,391.63
2007-10-28 21:55:58+00:00,L7,,347.67,345.41,346.58,343.33,361.44,363.70,356.38,355.37,346.94,
2007-11-13 21:56:08+00:00,L7,354.11,,350.74,353.14,352.16,358.63,358.48,361.32,358.33,353.51,354.15
2007-11-20 22:01:58+00:00,L7,,,,392.60,397.37,400.75,391.63,379.43,376.67,,
2008-01-23 22:02:09+00:00,L7,351.42,,,355.93,351.61,360.23,357.80,355.47,357.52,350.00,351.79
2008-02-24 22:02:02+00:00,L7,349.47,,,344.83,359.15,377.69,413.51,389.77,362.71,360.95,349.66
2008-03-27 22:01:57+00:00,L7,358.25,,,347.84,350.66,352.04,351.79,348.44,358.40,353.17,358.00
2008-05-07 21:56:04+00:00,L7,363.57,357.87,350.35,359.06,358.47,363.93,363.81,362.05,364.09,359.64,361.27
2008-05-14 22:01:48+00:00,L7,424.62,,400.28,415.48,412.58,414.43,401.23,390.52,394.55,412.68,422.57
2008-05-30 22:01:41+00:00,L7,440.14,436.98,405.28,416.45,411.17,415.69,405.21,398.30,400.04,411.77,433.78
2008-06-08 21:55:50+00:00,L7,,373.60,368.14,372.50,373.87,380.12,376.22,376.20,,,
2008-06-24 21:55:40+00:00,L7,378.40,378.59,369.19,369.65,,,,,,,
2008-09-03 22:00:49+00:00,L7,351.12,,,,,367.76,360.51,356.17,355.99,350.86,351.37
2008-09-12 21:54:57+00:00,L7,410.00,,404.19,398.46,403.18,405.94,397.73,391.91,394.69,400.40,409.97
2008-09-19 22:00:40+00:00,L7,,368.60,360.30,356.19,353.49,363.11,,,,,
2008-10-14 21:54:42+00:00,L7,366.70,,,370.57,373.94,370.76,370.95,368.39,371.00,365.22,363.77
2008-10-29 21:55:24+00:00,L5,368.54,377.90,370.72,367.53,372.06,371.02,370.67,370.55,373.08,377.10,368.53
2008-11-14 21:55:04+00:00,L5,338.83,351.13,345.38,351.01,349.59,359.00,346.64,344.66,332.12,333.83,337.72
2008-12-25 21:50:34+00:00,L5,381.92,384.11,375.55,380.13,384.79,387.56,382.89,395.61,388.82,383.83,384.57
2009-02-02 21:57:22+00:00,L5,371.73,372.48,371.49,373.06,377.20,382.25,378.30,380.56,381.26,373.99,372.53
2009-03-14 22:01:58+00:00,L7,,349.56,345.33,349.29,348.76,,,,,,
2009-03-23 21:56:15+00:00,L7,,395.72,385.98,392.90,394.79,,,,,,
2009-05-17 22:02:15+00:00,L7,381.37,,,,391.07,396.23,393.37,386.90,384.80,384.85,382.41
2009-06-02 22:02:15+00:00,L7,,438.23,408.84,399.64,401.37,405.10,396.28,,,,
2009-06-18 22:02:13+00:00,L7,,442.81,406.63,406.52,408.07,410.04,406.07,,,,
2009-07-04 22:02:11+00:00,L7,,401.31,388.45,388.81,395.67,401.53,395.65,386.34,389.72,,
2009-07-20 22:02:06+00:00,L7,415.82,,,395.47,401.48,402.78,393.77,384.58,394.11,393.13,415.46
2009-09-06 22:01:59+00:00,L7,365.57,374.38,365.72,,,,,,,,366.88
2009-09-15 21:56:11+00:00,L7,428.72,,396.91,399.92,393.88,401.59,393.32,388.58,389.13,413.23,426.83
2009-11-09 22:02:21+00:00,L7,,371.30,365.14,366.49,,,,,,,
2009-11-26 21:56:28+00:00,L5,400.38,409.76,396.24,394.88,389.74,394.88,390.19,385.88,391.73,403.53,402.05
2010-01-05 21:57:24+00:00,L7,,363.13,367.97,369.79,369.22,376.27,373.39,371.00,,,
2010-01-29 21:56:53+00:00,L5,375.38,379.99,378.59,377.81,383.20,389.38,384.76,379.40,382.35,372.36,375.65
2010-02-21 22:02:44+00:00,L5,378.47,388.53,383.11,383.27,384.55,388.08,385.04,384.05,381.34,374.49,378.53
2010-03-10 21:58:08+00:00,L7,422.11,400.14,389.64,,,,,,404.58,402.02,418.11
2010-03-17 22:03:57+00:00,L7,361.23,,,,,,,367.31,368.96,362.43,359.32
2010-05-04 22:03:59+00:00,L7,,380.25,376.01,376.50,379.86,388.98,382.34,,,,
2010-05-13 21:58:09+00:00,L7,374.73,379.59,,,,,,,381.05,371.54,376.06
2010-05-29 21:58:09+00:00,L7,363.13,,,,,,375.63,368.36,375.26,365.75,363.91
2010-06-21 22:03:58+00:00,L7,,,410.94,417.96,420.07,420.32,,,,,
2010-06-30 21:58:13+00:00,L7,369.35,380.71,369.76,369.73,371.59,377.27,376.31,370.79,377.06,368.91,368.53
2010-07-16 21:58:15+00:00,L7,353.87,368.29,,,,,,,377.58,363.15,353.31
2010-09-09 22:04:06+00:00,L7,348.17,333.70,,,,,,,,,348.19
2010-10-04 21:58:17+00:00,L7,,,416.35,415.63,413.45,418.36,,,,,
2010-10-28 21:55:51+00:00,L5,363.80,372.74,367.28,368.03,366.19,370.72,369.04,368.76,369.23,366.16,363.77
2010-11-05 21:58:37+00:00,L7,370.71,376.09,373.81,374.28,377.70,388.96,383.00,379.83,382.86,375.08,369.91
2010-11-21 21:58:50+00:00,L7,366.14,377.07,,,,,,377.36,376.75,367.43,363.76
2010-12-31 21:55:56+00:00,L5,418.64,,393.14,398.67,401.16,408.25,402.77,399.92,406.69,408.61,415.77
2011-01-07 22:01:44+00:00,L5,353.13,373.28,359.03,362.27,363.08,367.77,364.24,363.99,368.79,358.42,353.51
2011-01-08 21:59:16+00:00,L7,355.18,384.43,360.83,359.49,,,,,,,354.07
2011-02-16 22:05:15+00:00,L7,390.25,388.59,382.60,,,,,,,,395.09
2011-02-17 21:56:00+00:00,L5,375.53,381.14,372.27,378.83,381.25,386.56,382.88,385.41,385.66,377.69,375.53
2011-03-12 22:01:43+00:00,L5,377.55,377.52,372.84,374.31,382.26,401.30,389.89,384.37,387.12,382.41,376.94
2011-03-13 21:59:35+00:00,L7,399.13,387.73,380.85,388.70,391.79,396.45,394.28,392.33,398.02,399.04,402.53
2011-03-29 21:59:38+00:00,L7,412.51,408.22,387.26,,,,,,,,412.27
2011-04-13 22:01:34+00:00,L5,414.43,415.84,391.83,395.78,397.53,407.95,404.48,388.94,389.68,392.31,412.31
2011-05-07 22:05:25+00:00,L7,356.58,,,354.35,350.39,364.45,362.47,362.43,359.38,354.07,356.39
2011-05-23 22:05:23+00:00,L7,372.21,380.28,370.76,369.47,370.01,371.75,375.96,378.25,382.63,369.50,373.78
2011-07-10 22:05:20+00:00,L7,424.30,,,,,,,396.35,395.91,405.46,423.75
2011-07-26 22:05:18+00:00,L7,,,401.70,410.42,409.02,412.56,403.34,,,,
2011-08-20 21:59:26+00:00,L7,383.34,380.50,372.58,369.79,,,,,,,381.07
2011-09-04 22:00:27+00:00,L5,373.93,382.50,377.52,380.76,377.96,383.34,375.66,379.76,381.63,366.36,374.13
2011-09-05 21:59:22+00:00,L7,,385.86,387.86,399.19,397.74,402.59,392.52,384.34,385.26,,
2011-09-12 22:05:05+00:00,L7,,375.01,370.26,363.81,362.88,367.93,365.24,370.62,367.43,362.52,
2011-09-13 21:54:33+00:00,L5,358.14,368.20,350.98,340.16,323.37,321.91,350.96,365.85,365.98,363.06,357.76
2012-03-15 22:00:09+00:00,L7,385.61,,,,,397.10,390.15,385.72,385.89,386.60,386.32
2012-03-31 22:00:08+00:00,L7,380.82,,,381.20,384.57,390.42,386.04,380.57,379.41,381.05,381.88
2012-04-07 22:05:52+00:00,L7,355.77,,,,359.44,368.56,364.10,365.63,362.74,356.86,356.10
2012-04-23 22:06:04+00:00,L7,361.50,,,,,,,,367.35,361.34,360.86
2012-05-02 22:00:31+00:00,L7,439.63,,405.98,410.39,409.09,418.12,412.26,404.97,400.38,411.21,440.47
2012-06-10 22:06:11+00:00,L7,373.75,,,,,388.08,385.46,381.59,382.72,377.17,374.78
2012-08-22 22:01:14+00:00,L7,,361.73,357.35,359.12,356.91,361.27,,,,,
2012-11-17 22:07:47+00:00,L7,347.71,,,,,,353.33,348.67,349.32,344.48,347.97
2012-12-12 22:02:05+00:00,L7,,380.19,378.90,383.79,384.82,390.04,387.01,381.81,,,
2013-01-04 22:07:58+00:00,L7,,369.26,363.43,363.79,367.99,373.20,368.18,367.79,,,
2013-02-05 22:08:01+00:00,L7,415.38,,393.73,394.02,391.91,399.58,394.91,387.47,390.80,395.11,422.55
2013-02-21 22:07:58+00:00,L7,398.23,,383.39,387.24,390.29,393.58,389.11,388.01,389.88,393.35,397.61
2013-03-09 22:07:57+00:00,L7,393.99,395.97,383.98,,,,,,,,399.73
2013-03-25 22:07:51+00:00,L7,386.44,,,,,,388.68,385.34,389.80,385.08,385.59
2013-04-10 22:07:50+00:00,L7,364.43,374.92,372.65,371.34,373.36,386.28,381.14,376.46,380.92,367.99,366.85
2013-04-11 22:08:15+00:00,L8,366.32,357.36,368.22,356.50,355.95,367.21,351.94,358.58,366.58,366.29,369.18
2013-05-12 22:07:41+00:00,L7,360.20,372.41,,,,,,,,367.24,360.08
2013-05-20 22:13:50+00:00,L8,419.62,413.87,395.97,404.25,405.41,411.90,404.44,405.22,407.02,405.06,418.27
2013-05-28 22:07:35+00:00,L7,357.60,,,,,,,369.37,366.70,352.59,357.60
2013-06-05 22:13:51+00:00,L8,413.09,411.65,394.33,401.02,402.25,408.03,402.48,396.70,394.30,398.74,410.87
2013-06-29 22:07:21+00:00,L7,372.55,381.74,379.07,381.23,382.70,388.85,384.19,382.26,383.83,376.77,373.67
2013-06-30 22:08:00+00:00,L8,389.07,384.77,386.63,393.54,394.41,402.84,396.57,390.49,390.17,393.07,391.03
2013-07-07 22:13:48+00:00,L8,376.27,382.83,379.37,386.23,390.06,393.33,390.68,385.34,386.56,384.20,381.29
2013-07-08 22:01:27+00:00,L7,372.43,,,,,383.39,380.00,377.46,384.32,368.46,373.18
2013-07-15 22:07:11+00:00,L7,,381.33,378.18,378.83,,,,,,,
2013-07-24 22:01:20+00:00,L7,,363.60,363.07,362.12,360.63,371.20,367.59,,,,
2013-08-08 22:13:49+00:00,L8,366.13,367.42,365.69,365.74,368.09,375.53,371.07,369.26,378.00,367.97,368.92
2013-08-17 22:08:03+00:00,L8,437.17,,401.46,412.64,409.68,416.02,410.55,404.12,403.99,411.46,435.16
2013-09-01 22:07:18+00:00,L7,411.28,,,,,410.18,402.82,398.15,396.61,395.83,409.14
2013-09-02 22:08:04+00:00,L8,402.07,410.03,394.24,398.07,397.10,404.14,395.62,391.36,393.15,391.73,402.14
2013-09-17 22:07:29+00:00,L7,405.92,,396.34,399.29,400.77,408.40,400.14,387.93,384.64,388.25,406.50
2013-10-11 22:13:41+00:00,L8,366.85,,,369.17,368.22,368.89,368.67,368.62,371.42,365.43,363.64
2013-10-19 22:07:51+00:00,L7,,369.37,363.51,361.81,360.83,363.13,,,,,
2013-11-05 22:07:46+00:00,L8,352.33,,,,352.53,364.75,367.27,360.90,361.41,355.83,351.12
