dates,nzd0298-0000,nzd0298-0001,nzd0298-0002,nzd0298-0003,nzd0298-0004,nzd0298-0005,nzd0298-0006,nzd0298-0007,nzd0298-0008,nzd0298-0009,satname
2001-01-05 21:51:04+00:00,342.09,338.14,338.96,355.91,347.97,338.90,333.49,341.98,347.12,355.99,L7
2001-01-14 21:44:57+00:00,342.50,338.52,339.21,358.19,350.52,340.31,334.39,342.38,348.99,357.13,L7
2001-01-21 21:51:10+00:00,342.66,338.16,339.45,358.68,350.93,339.84,335.27,342.84,348.57,357.31,L7
2001-04-04 21:44:30+00:00,350.32,342.43,341.85,361.31,354.31,341.84,341.12,347.60,352.07,359.55,L7
2001-04-20 21:44:34+00:00,350.11,343.74,344.23,362.44,354.71,342.11,342.94,349.21,353.45,360.37,L7
2001-04-27 21:50:43+00:00,347.89,342.73,345.76,362.45,354.74,343.03,344.66,349.88,354.06,360.49,L7
2001-05-13 21:50:33+00:00,344.17,340.05,344.42,360.79,352.74,342.03,342.89,348.25,352.57,359.55,L7
2001-05-22 21:44:18+00:00,344.02,338.98,344.65,359.75,351.63,341.76,342.81,348.12,352.63,359.64,L7
2001-07-25 21:43:42+00:00,333.96,334.37,343.47,356.11,346.08,337.77,339.78,347.14,352.55,358.98,L7
2001-08-26 21:43:13+00:00,336.27,334.53,341.81,355.60,345.15,338.01,339.54,346.39,351.16,358.15,L7
2001-09-11 21:43:02+00:00,336.27,334.53,341.81,355.60,345.15,338.01,339.54,346.00,350.95,357.58,L7
2001-09-18 21:49:05+00:00,337.23,335.64,341.03,354.61,345.32,339.17,339.87,345.82,350.21,356.85,L7
2001-10-04 21:48:54+00:00,336.75,335.31,340.27,354.48,346.46,341.29,340.76,345.40,349.42,355.96,L7
2001-10-13 21:42:40+00:00,337.70,335.83,340.53,354.45,347.76,342.53,340.75,345.84,349.74,356.32,L7
2001-10-29 21:42:45+00:00,338.26,333.85,338.30,353.51,348.49,343.32,339.31,345.62,348.53,355.34,L7
2002-02-18 21:43:18+00:00,346.23,338.54,338.91,354.57,351.84,346.01,341.80,346.57,347.43,354.00,L7
2002-02-25 21:49:35+00:00,345.57,340.55,342.57,356.85,353.23,345.94,344.71,347.86,348.90,353.99,L7
2002-03-13 21:49:32+00:00,342.27,337.90,341.06,355.58,350.77,343.99,343.08,346.87,346.85,352.21,L7
2002-04-07 21:43:17+00:00,341.62,336.34,342.14,355.83,347.95,339.85,340.20,345.17,346.29,352.69,L7
2002-04-14 21:49:26+00:00,341.44,336.15,342.82,356.63,346.63,338.32,340.65,344.27,346.62,352.75,L7
2002-05-09 21:43:16+00:00,337.01,333.69,339.59,354.13,342.80,335.80,337.98,339.81,344.60,349.76,L7
2002-06-10 21:43:00+00:00,336.32,334.67,338.17,352.98,343.24,337.55,335.66,338.08,344.58,350.49,L7
2002-07-19 21:48:57+00:00,339.13,334.48,337.43,352.39,344.06,338.44,335.66,337.61,344.51,351.41,L7
2002-09-05 21:48:38+00:00,338.52,332.68,335.36,350.71,344.80,341.00,333.16,334.97,343.46,352.43,L7
2002-09-14 21:42:19+00:00,340.81,334.83,335.88,351.26,346.86,343.37,335.59,336.12,344.90,354.15,L7
2002-09-30 21:42:11+00:00,340.57,335.05,336.37,351.76,346.98,343.41,336.28,335.98,344.88,353.27,L7
2002-10-23 21:48:27+00:00,340.87,335.00,335.44,352.72,349.73,345.66,336.13,335.46,344.19,353.14,L7
2002-12-10 21:48:53+00:00,347.50,337.94,340.05,354.42,351.39,346.72,341.98,338.66,344.18,354.88,L7
2002-12-26 21:48:59+00:00,349.58,339.07,343.50,356.44,353.25,348.96,345.29,341.53,345.43,355.48,L7
2003-01-20 21:42:57+00:00,347.85,339.87,345.34,357.46,353.93,349.70,344.47,342.20,345.49,354.62,L7
2003-01-27 21:49:09+00:00,347.56,339.78,345.31,356.98,354.03,349.52,343.79,341.69,345.23,354.79,L7
2003-02-21 21:43:08+00:00,348.32,340.67,345.65,357.75,354.00,349.70,343.22,342.03,345.77,355.45,L7
2003-03-16 21:49:22+00:00,348.54,340.00,346.37,357.25,352.50,347.03,341.55,341.44,346.07,355.31,L7
2003-05-03 21:49:25+00:00,348.10,339.99,347.66,356.26,351.32,346.22,340.76,341.50,345.78,356.53,L7
2003-05-12 21:43:12+00:00,346.45,338.49,346.65,355.73,350.91,344.59,339.28,340.15,345.91,356.38,L7
2003-07-23 21:31:02+00:00,343.44,336.54,342.22,353.27,348.59,341.05,335.34,338.22,345.78,356.79,L5
2003-07-30 21:37:21+00:00,341.47,333.66,339.20,351.57,345.75,338.92,335.57,339.96,346.26,356.78,L5
2003-08-15 21:37:36+00:00,341.79,332.34,338.94,351.62,345.30,339.55,335.73,340.67,345.31,355.17,L5
2003-10-18 21:38:36+00:00,342.95,332.13,338.65,353.86,348.50,342.43,338.87,341.34,345.73,356.30,L5
2003-10-19 21:42:44+00:00,342.95,332.13,338.65,354.88,349.57,343.39,340.07,342.35,346.91,358.94,L7
2003-11-04 21:42:51+00:00,344.94,332.62,338.15,355.17,350.49,345.03,340.98,343.58,347.62,359.23,L7
2003-11-19 21:39:02+00:00,348.00,332.84,336.80,353.75,349.09,345.63,341.40,343.53,350.79,362.81,L5
2003-11-28 21:32:58+00:00,348.00,332.84,336.81,353.64,348.71,345.26,340.27,344.01,351.85,363.17,L5
2003-12-06 21:43:10+00:00,349.15,333.44,337.73,353.52,349.01,345.94,339.91,343.53,351.55,363.17,L7
2003-12-14 21:33:02+00:00,350.89,334.71,339.07,354.73,350.16,347.07,340.50,343.43,353.37,364.52,L5
2003-12-30 21:33:12+00:00,350.89,334.71,339.07,355.37,351.00,347.88,339.70,342.59,352.60,363.17,L5
2004-01-22 21:39:28+00:00,349.24,332.94,339.04,355.47,350.01,346.95,339.30,341.45,352.45,362.94,L5
2004-02-16 21:33:24+00:00,350.28,335.21,340.20,356.95,351.81,347.62,339.80,340.92,354.26,365.35,L5
2004-02-24 21:43:33+00:00,349.62,335.19,339.74,356.69,351.18,347.11,339.19,341.14,354.26,365.35,L7
2004-03-02 21:49:48+00:00,347.45,333.98,338.93,355.89,350.29,345.85,339.29,341.14,354.26,365.35,L7
2004-03-19 21:33:35+00:00,347.28,334.84,339.57,356.09,350.40,345.95,339.97,341.90,354.76,365.72,L5
2004-03-27 21:43:45+00:00,347.28,334.84,339.57,356.22,350.69,346.47,340.85,343.40,355.78,366.33,L7
2004-04-03 21:49:54+00:00,347.28,334.84,339.57,356.72,351.15,346.68,341.42,343.95,356.29,366.44,L7
2004-04-20 21:34:19+00:00,344.82,333.65,338.94,355.19,349.42,344.62,339.97,344.14,356.40,364.84,L5
2004-05-21 21:49:49+00:00,339.22,331.90,338.35,354.79,348.62,344.81,340.84,345.38,355.45,363.52,L7
2004-06-06 21:49:44+00:00,332.29,331.26,336.04,354.00,347.47,342.75,342.07,345.80,355.86,363.29,L7
2004-06-07 21:35:42+00:00,332.29,331.91,335.51,354.16,346.96,342.12,339.73,343.72,354.69,362.32,L5
2004-06-22 21:49:40+00:00,328.45,330.44,333.92,353.20,345.83,338.81,339.12,343.84,353.04,359.04,L7
2004-06-23 21:36:10+00:00,325.08,330.44,334.64,353.54,346.16,338.45,338.45,343.27,352.57,359.15,L5
2004-07-08 21:49:38+00:00,321.61,330.44,334.64,352.86,345.06,336.99,339.13,344.18,353.60,359.77,L7
2004-07-25 21:37:01+00:00,320.99,331.17,334.99,353.35,345.80,336.88,339.78,346.44,354.85,360.62,L5
2004-08-02 21:43:16+00:00,320.99,331.17,334.99,353.72,345.73,336.18,339.18,347.13,354.69,360.54,L7
2004-08-09 21:49:27+00:00,320.99,331.17,333.99,353.02,344.99,335.47,338.41,346.90,354.28,360.04,L7
2004-08-25 21:49:25+00:00,316.41,330.85,333.69,352.79,344.73,334.67,338.50,346.77,353.80,359.31,L7
2004-09-03 21:43:11+00:00,314.71,332.16,334.44,353.80,345.13,335.17,337.76,347.08,353.83,359.36,L7
2004-09-18 21:44:34+00:00,314.37,330.46,333.02,353.43,344.65,333.85,336.54,347.37,353.26,358.87,L5
2004-09-26 21:49:14+00:00,314.37,330.46,333.02,353.02,344.31,332.70,335.17,346.78,353.20,358.91,L7
2004-10-20 21:45:16+00:00,317.30,333.47,334.52,353.03,344.45,332.73,334.79,346.30,352.50,358.24,L5
2004-11-13 21:49:35+00:00,317.30,333.47,334.52,353.03,344.45,332.73,334.79,345.27,351.30,357.33,L7
2004-11-29 21:49:45+00:00,319.47,337.72,335.24,354.58,345.70,332.73,333.54,344.31,350.67,356.86,L7
2004-11-30 21:39:51+00:00,323.34,338.27,337.21,355.71,346.62,334.08,334.29,344.82,350.59,357.41,L5
2005-01-08 21:46:40+00:00,343.21,339.38,340.83,357.80,350.25,340.81,339.48,349.18,351.64,359.37,L5
2005-01-16 21:50:03+00:00,345.10,341.62,343.35,359.31,352.20,343.10,341.34,349.18,351.64,359.37,L7
2005-01-17 21:40:37+00:00,345.10,343.60,345.58,361.19,354.23,345.81,342.32,349.74,352.01,359.24,L5
2005-02-17 21:50:16+00:00,346.86,343.81,348.21,364.69,358.45,352.25,344.76,349.39,351.79,359.49,L7
2005-02-18 21:41:06+00:00,347.83,344.14,347.63,364.36,358.57,351.89,344.98,349.37,351.75,359.58,L5
2005-03-05 21:50:20+00:00,351.82,344.21,348.66,365.00,360.24,353.62,346.31,350.07,351.33,361.70,L7
2005-03-30 21:44:08+00:00,352.49,344.69,349.51,366.56,364.23,359.71,348.89,348.09,349.18,359.74,L7
2005-04-06 21:50:16+00:00,352.49,344.69,349.51,366.56,364.23,359.71,349.13,347.93,349.75,359.78,L7
2005-04-22 21:50:11+00:00,351.42,344.47,349.18,366.93,365.01,356.78,347.33,347.40,348.85,358.94,L7
2005-04-30 21:47:51+00:00,349.01,342.50,347.35,364.23,361.42,353.82,346.72,347.13,348.72,358.95,L5
2005-05-08 21:50:15+00:00,349.01,342.50,347.35,364.23,361.42,353.82,345.68,346.54,347.80,358.06,L7
2005-05-09 21:41:44+00:00,347.63,341.22,346.33,363.09,358.03,350.54,344.43,345.72,347.07,357.20,L5
2005-05-24 21:50:14+00:00,346.78,340.05,345.20,361.48,356.51,349.11,344.59,347.37,347.76,358.11,L7
2005-05-25 21:41:52+00:00,346.46,338.78,344.29,359.59,354.48,347.55,344.45,347.11,348.03,358.20,L5
2005-06-09 21:50:08+00:00,346.06,338.63,343.49,358.89,354.32,346.03,346.07,348.06,347.99,357.52,L7
2005-06-10 21:42:00+00:00,341.85,338.63,343.13,358.40,354.41,345.70,346.02,348.14,348.52,357.58,L5
2005-06-26 21:42:04+00:00,339.22,338.63,342.47,358.31,353.32,345.10,345.24,347.93,348.80,358.03,L5
2005-07-03 21:48:16+00:00,338.51,338.50,342.95,358.66,353.32,346.49,345.84,348.33,349.30,358.56,L5
2005-07-12 21:42:11+00:00,333.81,337.01,342.25,358.17,351.03,344.17,343.78,345.84,348.05,357.12,L5
2005-07-19 21:48:27+00:00,331.92,333.59,338.93,354.85,345.75,339.79,341.83,345.09,348.29,354.99,L5
2005-07-20 21:43:53+00:00,331.92,333.59,338.93,354.85,344.29,339.36,342.17,345.89,348.91,355.82,L7
2005-07-28 21:42:21+00:00,333.72,334.18,339.48,355.06,346.13,340.56,342.53,345.74,348.88,355.80,L5
2005-08-05 21:43:51+00:00,336.07,334.80,339.82,355.35,347.57,342.00,343.04,345.68,348.88,355.80,L7
2005-08-13 21:42:29+00:00,337.79,335.44,339.81,355.71,348.59,343.25,343.56,345.85,349.02,355.80,L5
2005-08-20 21:48:42+00:00,336.44,334.66,339.01,353.92,348.72,343.95,344.10,346.04,348.85,355.75,L5
2005-08-21 21:43:45+00:00,336.44,334.66,339.01,353.51,349.23,344.45,344.23,345.94,348.67,355.57,L7
2005-08-29 21:42:34+00:00,337.69,335.36,339.28,353.61,349.99,345.37,345.36,346.48,349.03,356.15,L5
2005-09-29 21:49:43+00:00,336.12,334.23,338.51,353.61,349.99,345.37,345.36,346.55,349.21,355.17,L7
2005-10-15 21:49:47+00:00,337.58,335.55,340.33,356.19,352.04,346.14,345.05,346.54,348.92,354.89,L7
2005-11-09 21:43:54+00:00,338.07,337.01,341.23,356.90,353.79,348.83,347.45,348.15,351.40,355.94,L7
2005-11-24 21:49:15+00:00,337.79,339.94,343.71,360.07,356.55,351.53,348.51,349.01,352.48,355.64,L5
2006-02-12 21:51:08+00:00,347.75,342.90,348.32,362.72,362.66,356.72,352.56,351.66,353.08,358.73,L5
2006-02-13 21:44:31+00:00,347.75,342.90,348.32,362.67,362.66,356.72,352.56,351.66,353.01,358.99,L7
2006-02-20 21:50:43+00:00,348.87,343.29,350.58,365.48,360.33,357.22,353.22,352.96,355.10,360.00,L7
2006-02-21 21:45:08+00:00,348.80,342.98,350.26,364.07,357.48,353.95,350.48,350.68,354.52,358.75,L5
2006-02-28 21:51:28+00:00,346.36,341.12,350.23,363.70,355.32,350.43,345.36,348.85,353.35,357.22,L5
2006-04-02 21:44:32+00:00,347.84,341.42,349.46,363.09,354.76,350.06,344.95,349.46,354.55,358.25,L7
2006-04-09 21:50:41+00:00,346.99,340.67,347.81,361.87,354.06,350.40,344.95,349.46,354.55,358.25,L7
2006-04-10 21:46:04+00:00,346.49,340.62,347.07,361.34,353.18,350.18,343.78,348.80,353.25,357.81,L5
2006-04-18 21:44:27+00:00,345.06,339.43,344.95,358.08,350.69,348.90,344.59,348.58,352.81,357.69,L7
2006-04-25 21:50:40+00:00,345.06,339.43,344.95,357.00,349.97,347.72,343.96,347.04,351.02,357.66,L7
2006-04-26 21:46:20+00:00,344.68,339.21,343.65,356.20,349.62,347.12,343.32,345.82,349.84,357.11,L5
2006-05-20 21:44:32+00:00,342.86,337.34,343.65,356.20,349.62,347.12,342.05,344.84,348.36,355.94,L7
2006-06-05 21:44:30+00:00,341.02,336.77,339.91,353.59,347.03,343.50,340.45,342.76,346.84,356.08,L7
2006-06-13 21:47:01+00:00,339.15,336.77,338.85,353.12,345.99,342.44,339.75,342.33,346.57,355.58,L5
2006-07-06 21:53:33+00:00,339.15,336.77,338.85,353.12,345.33,341.95,339.49,342.14,345.98,354.69,L5
2006-07-07 21:44:19+00:00,339.32,336.77,338.85,353.12,345.33,341.95,339.49,342.14,345.98,354.69,L7
2006-07-22 21:53:46+00:00,338.59,335.21,337.43,352.39,344.92,341.47,338.67,341.76,345.83,354.31,L5
2006-07-23 21:44:10+00:00,338.52,335.21,337.43,352.39,344.92,341.47,338.17,341.32,345.99,354.13,L7
2006-07-30 21:50:20+00:00,338.52,335.21,337.43,352.78,345.86,341.68,338.17,341.32,346.60,354.76,L7
2006-08-23 21:54:11+00:00,335.44,332.58,333.59,350.56,345.76,341.31,336.67,339.78,344.85,353.83,L5
2006-09-01 21:48:07+00:00,335.14,331.92,332.57,350.51,346.39,341.56,335.71,339.42,345.33,354.41,L5
2006-09-08 21:54:23+00:00,335.37,331.71,332.29,350.91,347.06,341.98,335.81,339.45,345.37,354.60,L5
2006-09-16 21:50:10+00:00,335.37,331.71,332.56,351.43,347.62,342.07,335.90,339.28,345.43,355.03,L7
2006-10-10 21:54:44+00:00,333.70,328.84,329.61,350.00,347.01,339.85,334.93,338.58,345.03,355.54,L5
2006-10-18 21:50:11+00:00,333.70,328.84,330.90,350.52,346.66,339.62,334.34,338.75,345.35,355.89,L7
2006-11-03 21:50:26+00:00,332.91,327.41,330.65,354.06,348.72,339.86,334.82,341.26,348.63,357.40,L7
2006-11-19 21:50:38+00:00,333.62,328.79,330.65,354.06,349.08,340.39,334.69,341.17,348.94,358.66,L7
2006-11-27 21:55:11+00:00,335.45,328.84,331.40,353.70,348.94,340.28,334.21,339.83,347.19,356.51,L5
2006-12-06 21:49:05+00:00,336.87,328.84,332.57,354.26,348.88,340.55,334.10,339.50,346.65,355.86,L5
2007-01-22 21:50:55+00:00,340.55,330.38,334.13,356.07,352.06,342.77,335.68,341.35,348.42,358.44,L7
2007-01-30 21:55:36+00:00,341.99,333.45,336.51,357.26,352.43,344.13,337.38,343.58,348.89,357.68,L5
2007-01-31 21:44:48+00:00,342.10,333.39,336.91,357.54,352.39,344.58,337.38,343.58,348.89,357.57,L7
2007-02-08 21:49:26+00:00,342.10,333.39,336.91,357.54,352.39,344.58,337.00,343.01,348.63,357.57,L5
2007-03-04 21:44:58+00:00,345.27,336.10,339.13,359.68,352.46,344.46,339.04,344.42,348.88,356.96,L7
2007-03-20 21:45:00+00:00,346.69,337.31,341.02,361.75,352.35,344.80,340.69,346.77,350.65,357.68,L7
2007-04-05 21:45:00+00:00,349.54,338.56,342.48,362.70,353.28,344.89,341.45,346.59,350.81,357.86,L7
2007-04-21 21:44:57+00:00,349.83,338.87,344.70,363.22,353.40,345.11,341.88,346.87,351.06,356.94,L7
2007-04-28 21:51:07+00:00,347.56,338.22,345.10,363.48,353.18,345.11,341.98,346.87,351.06,356.94,L7
2007-05-30 21:50:54+00:00,349.35,343.14,346.10,362.88,352.11,345.82,342.87,348.16,353.44,358.28,L7
2007-06-24 21:44:43+00:00,346.52,343.14,346.99,365.05,354.69,348.09,344.31,348.33,353.01,358.52,L7
2007-07-01 21:50:53+00:00,346.52,343.14,346.99,361.86,352.79,346.84,344.31,348.33,351.28,358.52,L7
2007-08-18 21:50:40+00:00,345.59,341.22,346.57,360.74,351.22,343.55,344.31,342.06,348.46,357.67,L7
2007-09-03 21:50:32+00:00,346.14,339.61,343.90,360.96,351.18,343.54,344.31,342.06,348.46,357.57,L7
2007-09-12 21:44:17+00:00,347.56,338.97,345.22,362.00,352.90,345.60,344.48,341.33,347.96,358.69,L7
2007-09-28 21:44:13+00:00,347.56,338.97,345.22,359.84,353.81,346.76,342.89,338.34,346.60,358.36,L7
2007-10-05 21:50:18+00:00,345.24,337.46,345.25,358.83,353.09,347.48,340.44,337.83,346.39,359.31,L7
2007-10-14 21:44:15+00:00,345.41,337.98,346.27,360.32,354.54,347.74,340.44,337.83,346.39,359.31,L7
2007-10-21 21:50:31+00:00,345.43,338.50,347.98,362.82,357.06,349.07,341.52,337.83,346.39,359.31,L7
2007-10-30 21:44:26+00:00,347.92,339.09,347.99,362.21,358.06,347.76,338.71,337.11,347.29,359.43,L7
2007-11-22 21:50:49+00:00,348.21,342.01,351.10,366.62,360.83,352.67,340.83,339.26,348.76,359.43,L7
2007-12-17 21:44:47+00:00,348.25,341.66,353.67,368.77,362.26,354.68,342.81,340.24,347.33,360.19,L7
2008-01-02 21:44:49+00:00,350.94,341.66,355.85,373.64,365.51,357.12,344.72,342.43,351.14,362.46,L7
2008-02-26 21:50:52+00:00,352.66,343.72,355.85,373.64,364.01,355.60,342.60,343.39,352.71,363.44,L7
2008-03-06 21:44:38+00:00,351.30,345.16,359.44,373.64,364.01,355.60,340.12,342.83,352.44,364.13,L7
2008-05-16 21:50:38+00:00,349.97,350.68,363.34,374.18,361.47,354.28,339.38,346.07,354.60,363.91,L7
2008-06-10 21:44:15+00:00,349.77,346.76,350.35,366.94,356.15,347.31,337.39,342.79,350.13,360.55,L7
2008-07-03 21:50:11+00:00,336.91,339.76,337.34,352.51,348.09,332.05,326.02,338.89,347.51,355.73,L7
2008-07-12 21:43:53+00:00,336.91,339.76,337.34,351.61,349.70,338.11,329.12,338.83,348.87,358.64,L7
2008-08-04 21:49:52+00:00,336.85,339.76,337.34,351.61,349.70,338.11,329.12,339.15,348.69,358.33,L7
2008-08-20 21:49:46+00:00,336.78,337.51,336.72,352.00,349.70,338.11,329.12,339.15,348.69,357.01,L7
2008-09-14 21:43:23+00:00,339.00,339.11,338.49,353.93,350.10,338.33,340.45,342.07,346.36,355.50,L7
2008-09-21 21:49:29+00:00,342.11,340.66,339.68,354.83,351.97,338.33,340.45,342.07,346.36,355.50,L7
2008-09-30 21:43:13+00:00,342.11,340.15,339.45,354.48,351.41,338.98,340.12,342.65,347.95,356.18,L7
2008-12-03 21:43:51+00:00,341.63,340.48,341.21,357.56,355.39,348.20,346.53,345.24,350.24,357.11,L7
2008-12-10 21:50:06+00:00,340.98,339.79,343.74,357.57,353.52,346.47,345.07,347.79,353.27,358.78,L7
2009-01-20 21:44:12+00:00,345.52,340.58,347.60,360.22,352.80,345.35,346.73,350.10,353.38,357.03,L7
2009-02-05 21:44:16+00:00,346.97,341.47,348.94,361.23,353.52,346.20,347.13,353.46,356.07,357.12,L7
2009-02-28 21:50:41+00:00,348.14,342.01,351.38,362.46,354.39,347.28,347.44,353.46,356.07,361.14,L7
2009-03-09 21:44:35+00:00,349.19,342.90,352.75,363.85,354.78,347.28,347.44,353.46,356.07,361.96,L7
2009-03-25 21:44:42+00:00,347.10,342.06,354.79,365.01,354.01,347.62,346.78,352.40,356.28,361.77,L7
2009-04-10 21:44:47+00:00,347.10,340.82,354.94,364.77,352.88,347.27,346.22,351.43,353.21,358.53,L7
2009-05-28 21:44:55+00:00,338.87,338.68,351.87,363.41,352.13,347.27,346.22,351.43,353.21,356.97,L7
2009-07-06 21:51:00+00:00,339.10,338.95,350.93,362.75,351.78,343.41,345.59,348.75,345.56,353.67,L7
2009-07-15 21:44:47+00:00,338.25,335.82,347.76,360.24,348.66,341.08,345.59,348.75,345.56,352.96,L7
2009-07-31 21:44:42+00:00,335.22,334.37,345.77,359.75,346.30,339.56,343.47,345.92,343.42,354.06,L7
2009-08-07 21:50:50+00:00,332.69,331.88,343.27,358.33,345.78,340.02,343.80,344.84,344.97,355.15,L7
2009-08-23 21:50:49+00:00,332.69,331.88,343.27,358.33,345.78,340.02,341.31,343.36,344.84,355.04,L7
2009-09-01 21:44:38+00:00,333.69,333.75,342.09,356.91,343.53,338.59,341.34,343.17,345.40,355.04,L7
2009-09-08 21:50:49+00:00,326.43,329.91,336.71,352.62,340.72,338.68,340.82,342.95,345.88,354.67,L7
2009-10-10 21:50:42+00:00,334.32,333.58,338.73,353.36,341.77,338.36,341.35,342.48,344.47,354.89,L7
2009-11-11 21:51:13+00:00,334.43,333.77,337.85,351.88,341.77,338.36,341.35,342.48,344.47,355.24,L7
2009-12-29 21:51:54+00:00,345.26,337.90,341.32,354.71,345.41,339.72,340.26,342.48,344.47,355.88,L7
2010-02-08 21:46:18+00:00,348.08,344.47,344.48,357.13,351.91,344.06,339.52,341.43,347.65,355.99,L7
2010-03-03 21:52:42+00:00,348.26,344.05,343.10,357.81,356.78,345.17,341.85,344.49,350.30,358.41,L7
2010-03-12 21:46:35+00:00,347.20,343.08,344.35,359.63,358.77,344.56,341.54,345.44,350.82,357.79,L7
2010-03-19 21:52:48+00:00,346.72,343.14,345.87,360.63,356.65,344.56,341.54,345.44,350.82,357.79,L7
2010-04-13 21:46:41+00:00,343.68,344.26,348.66,359.34,355.49,342.29,340.09,347.22,351.27,359.09,L7
2010-04-20 21:52:51+00:00,343.68,344.26,348.66,357.06,353.28,339.19,337.74,343.44,350.48,358.18,L7
2010-04-29 21:46:39+00:00,343.68,344.26,350.54,358.12,352.30,337.72,337.74,342.74,350.04,357.92,L7
2010-05-06 21:52:49+00:00,343.19,345.36,352.42,359.38,351.81,337.72,337.74,342.74,350.04,357.92,L7
2010-05-15 21:46:35+00:00,344.85,346.09,354.56,360.50,349.99,335.93,336.52,342.16,349.51,357.43,L7
2010-06-16 21:46:36+00:00,344.85,346.09,351.50,359.28,348.73,335.98,336.52,342.68,350.04,357.43,L7
2010-07-02 21:46:40+00:00,343.09,346.03,348.97,356.71,345.34,333.66,336.92,342.68,350.04,357.43,L7
2010-07-18 21:46:41+00:00,342.64,341.92,346.33,355.93,344.65,333.56,336.92,342.68,350.04,357.43,L7
2010-07-25 21:52:52+00:00,341.48,339.28,344.04,354.80,343.49,332.69,335.34,340.27,350.04,357.43,L7
2010-08-10 21:52:51+00:00,341.48,337.76,344.04,353.85,343.35,333.10,333.25,339.11,348.57,357.07,L7
2010-08-19 21:46:42+00:00,339.93,335.96,343.07,353.30,343.28,333.81,333.25,339.11,348.57,357.16,L7
2010-09-20 21:46:45+00:00,338.14,334.17,341.53,351.97,342.15,332.44,330.23,337.67,347.12,355.46,L7
2010-09-27 21:52:55+00:00,340.47,334.98,341.98,352.57,343.90,334.24,331.09,338.10,347.12,355.46,L7
2010-10-06 21:46:45+00:00,343.14,337.59,343.42,354.79,346.44,334.24,331.09,338.10,347.12,356.30,L7
2010-10-22 21:46:55+00:00,343.20,335.53,341.65,355.28,346.31,334.92,330.49,337.02,346.67,356.17,L7
2010-11-23 21:47:18+00:00,345.36,334.32,337.51,353.94,348.08,338.64,331.96,337.02,346.23,356.37,L7
2011-01-01 21:53:50+00:00,345.10,336.89,342.61,356.66,351.08,339.89,331.96,335.26,343.90,356.37,L7
2011-01-02 21:44:23+00:00,345.29,339.16,345.67,358.84,351.60,340.68,334.12,335.73,343.58,357.29,L5
2011-01-18 21:44:24+00:00,344.75,341.25,348.56,360.12,352.73,341.60,333.26,335.34,342.34,357.10,L5
2011-02-02 21:54:03+00:00,346.04,344.18,352.14,362.14,354.50,342.92,333.69,336.85,343.87,357.41,L7
2011-02-27 21:47:59+00:00,348.61,347.65,355.26,364.84,356.05,343.25,335.21,337.59,344.76,358.09,L7
