,dates,mex0600-0000,mex0600-0001,mex0600-0002,mex0600-0003,mex0600-0004,mex0600-0005,mex0600-0006
0,1984-04-13 17:43:56+00:00,215.04612938389369,203.3276516190974,206.3859855564736,198.61429513589815,197.78031151120553,184.32008819389932,198.16533813148362
1,1984-05-06 17:50:16+00:00,226.24018640880544,210.99215025014206,216.4164428285094,203.4386548700595,207.0657585528907,204.3456150949948,214.63387381295493
2,1984-06-16 17:45:05+00:00,222.77650765563095,226.0427329853705,219.88413610970068,213.55576383322952,210.05004756069974,203.94679090001267,207.70378639534403
3,1984-09-20 17:46:52+00:00,209.05550505020838,212.20413324014913,217.62042802401407,203.35605476816318,201.9589534666245,187.1667581785128,194.0773146542805
4,1984-10-22 17:46:48+00:00,212.6785120963748,207.1650052721794,215.30562257757225,205.6008202031357,201.97213486097021,184.17988178725548,195.50246886965658
5,1984-11-23 17:46:39+00:00,205.97621161041883,196.9090554117802,207.45139268870793,197.1607144423672,195.36985064093346,182.40422750037322,194.36531968124092
6,1985-01-26 17:47:09+00:00,200.88183441008144,188.50490540276044,193.92448987499856,186.28590753926184,183.52783089184513,173.609701264024,181.56008185289573
7,1985-03-31 17:47:08+00:00,220.55796626209502,218.4544994536423,222.08958579097725,206.81578716061685,213.0950123418356,209.07930132790787,216.22509258561445
8,1985-04-07 17:53:17+00:00,208.99360617357388,214.0473056200579,211.92032476276938,201.28222902396428,204.92738622887208,192.5460780394017,199.26279895355418
9,1985-04-16 17:47:03+00:00,222.64514580915738,212.71049901520394,215.96997074527337,202.73579608203545,207.08145930115114,199.07857162697752,198.20218183969115
10,1985-04-23 17:53:11+00:00,220.34354902752085,211.12362761513026,220.94805826505993,202.51518367087053,209.8904413716961,200.44914132165323,201.2185021443912
11,1985-07-21 17:46:39+00:00,207.0027022350799,204.15668717202396,215.31498045856753,204.63955979584398,209.91313648139945,195.87535722827266,197.1459558455388
12,1985-08-13 17:52:37+00:00,216.41413508119277,218.3441470634639,227.93813144067343,221.94429501562902,220.30345732523875,206.42317458809634,201.05805340611627
13,1985-08-22 17:46:20+00:00,221.26259050158762,214.52051396189722,225.24408774918723,205.9940178804228,205.69911251081857,199.55316225712036,198.51434531392272
14,1985-09-14 17:52:13+00:00,214.22519396851126,214.5868330932806,226.65022336897266,216.55804736780306,210.84970529565535,187.555462009564,190.8430620758284
15,1985-11-01 17:51:40+00:00,205.19940894764378,207.26812887667452,212.28358682539317,194.88962136356338,201.1562395205697,180.02311447041063,184.12409032353446
16,1986-01-04 17:50:32+00:00,216.59507127439826,215.61629180585442,224.82419136739028,213.14831708536872,215.05916068103122,203.44546222718182,196.51343948302315
17,1986-01-13 17:44:10+00:00,194.2231120195865,186.08608046717939,197.05315954577958,184.8722595666979,178.68178610366238,166.10096328886613,170.68117294070694
18,1986-02-05 17:49:51+00:00,216.58100212250423,201.8818431478109,210.1502714124167,200.01559855819016,204.80970125152476,196.70669230919265,198.4849872922709
19,1986-02-21 17:49:29+00:00,211.31946205835735,200.5731032310662,206.06729384211314,188.98997658219116,190.05444221338772,188.3233793241231,190.93295150619494
20,1986-03-02 17:43:05+00:00,216.66389256902056,209.3047944032406,212.1674700773666,199.73302162186172,201.53967780261837,202.6606897049998,197.06239484430677
21,1986-03-18 17:42:46+00:00,224.2770375304845,209.6021495276089,214.8629738891279,200.58726577140507,196.70274313780382,206.05602952850458,200.77588048182258
