,dates,per0005-0000,per0005-0001,per0005-0002,per0005-0003,per0005-0004,per0005-0005,per0005-0006,per0005-0007,per0005-0008,per0005-0009,per0005-0010,per0005-0011,per0005-0012,per0005-0013,per0005-0014,per0005-0015,per0005-0016,per0005-0017,per0005-0018,per0005-0019,per0005-0020,per0005-0021,per0005-0022,per0005-0023,per0005-0024,per0005-0025,per0005-0026,per0005-0027,per0005-0028,per0005-0029,per0005-0030
0,1985-03-27 15:04:03+00:00,128.93275177875034,118.74564666739235,130.8672579462901,141.24172284058633,139.0979839510466,136.93889960870328,137.6368328760358,139.79035795278892,138.44321223066328,,135.11417917833114,147.4056718387978,153.4024116906104,155.90579301150416,160.00332179076764,159.82227067891756,158.81237020989917,154.5452773065035,155.68696828226598,155.5386072044279,158.7306614639337,169.01824539724763,165.92726381008353,170.72088418767888,170.47414951105335,170.40581191565337,167.80474878462832,152.08554852837767,154.6058727065604,150.26719303065718,147.15598612143708
1,1985-09-03 15:03:06+00:00,,,,,,,,,,,166.18314882957156,179.0012907455503,174.90207843431472,158.77583313914917,153.0202823416394,144.1738821412852,139.3621924504864,132.09088051431888,128.99179685978385,131.20798536690094,134.67608956166575,152.98252092626382,150.36174122453656,145.50768508980283,150.0592206181546,153.54149159358562,147.40222165258314,146.95494867525895,150.8355215244223,152.18378008243587,148.66949281907168
2,1986-01-09 15:01:10+00:00,,,,,,,,,,,,,,172.27549881438546,,,,158.668786531583,148.22883324492332,144.45945807437107,146.95032735422436,157.8098830362611,152.9669323901495,153.91814782906891,160.11713179403873,165.97515400269,159.97620315408275,162.44742974355538,166.9756483649169,162.01075236357437,157.6208146386115
3,1986-03-14 14:59:46+00:00,103.91063527759898,94.36934747710423,116.10929083291055,125.26028326249337,129.88845866811585,117.94723255128454,118.72708873101755,123.8955095789776,122.54501610854821,112.29915965465915,114.18649031506696,136.9836946745399,139.94364715909714,137.1796822895868,141.60047720254934,148.5595420311883,145.02439458191225,140.34935600005005,143.38787718930874,145.2299638752623,145.4298419675906,159.97147214157346,155.0824999098158,149.41712497937428,151.22434401261788,148.69183178001094,149.53757727275166,146.44587118240767,141.44167571228016,140.16752514119682,135.74634489200366
4,1986-05-17 14:58:17+00:00,140.24731388404916,123.11662366138998,115.9687358758084,138.05974073636014,133.79669132495724,126.85107160325491,125.99427903668523,133.1957613830916,133.32105622834612,130.72475292250078,129.52609043381628,147.89128167549234,154.25411959675242,152.16150088128558,138.8421914544146,148.9454163363472,152.7540731066156,154.60247570813402,158.31095479921217,158.57393731663635,153.2830029280225,158.28415364488075,154.02705375511462,151.56775962150817,151.0095848810699,153.64474552035625,153.08447715503095,144.30753277747834,143.4015626988665,146.72971255854927,148.96568283138777
5,1986-07-04 14:56:48+00:00,138.2974938555208,119.7663448931922,121.18883143283409,130.77024591264689,131.68199030814276,128.5430280391617,128.0123881073772,136.01868137144857,140.2827290855982,144.3645361784884,148.25088881829953,159.13091913281698,160.37462919054184,154.70480805740746,146.405426800287,136.88706369328733,136.87554542088287,139.6252746417877,144.79906674445382,151.66523279155166,153.2529768753662,157.97683940039872,154.51210575964404,152.50238088129328,158.6554395703439,161.68692994040214,156.16151231996133,151.17609254536708,153.84459577173516,153.7845295335237,154.67489941639795
6,1986-07-20 14:56:15+00:00,137.77809320984426,121.59709758130992,115.83392760914376,134.07469752623987,130.30650688862445,127.60079934150625,124.00008286470387,136.1895553173134,141.5007171019321,145.787761077522,149.71170028445323,158.96068255385484,157.68475368549235,151.79360864772624,140.06606712557974,142.67350620669475,137.78046688862287,139.7322445418172,134.8144365388984,144.2473618093913,146.43426758076615,157.3387188165167,155.58723935210242,156.2687882071939,161.34073970868604,157.52557425614535,154.75190709698293,153.6648836536397,153.895027754777,151.929698488064,149.1084380610802
7,1986-08-05 14:55:41+00:00,123.92201153836835,103.90754909112057,99.84971813866505,119.68349871503574,116.15537964591175,118.10882272575938,125.92626573878093,138.970812166271,146.63532487552365,150.37673156859708,151.06873359757887,152.89116797884586,151.2344433688765,150.4953945519254,133.7190813325565,132.67010341086663,131.59378961754447,131.0877814054036,130.48424516921722,133.0921206850995,135.46421765099947,154.99811000282332,148.05678719681785,144.69750319450688,156.2914137676533,154.4260218377714,154.31750747898562,144.62728450576694,143.70347114287208,152.27323909731402,151.06250218423608
8,1986-09-06 14:54:29+00:00,132.98009300753884,113.48524169118913,108.838850542484,122.9964198545935,121.94855064434623,118.97940848060985,128.05400608110187,142.69423756297925,151.99572529992804,153.86501679229795,158.78729016797624,161.67577878595424,163.1137876834945,159.56425415511356,152.8383678471822,146.1976267212918,141.2144643130031,139.18600803046812,141.50964102979054,145.0755967636245,147.31851189401357,156.35112541257402,159.14498584304548,157.33827118279922,158.94448248440014,160.2011296382804,163.07879323353689,159.72854107400013,161.13343561572987,161.22437232053068,161.07507648551828
9,1986-11-25 14:51:54+00:00,126.25246792460345,116.05991960220234,123.15448272452792,137.81789442723993,138.8878530710827,133.34208401666007,137.82292812456333,144.80305754058455,148.55607077317114,149.65445343607007,152.3076025705769,162.37513849434825,165.74623259424496,162.11687426142046,163.2662927308512,163.297294992313,151.86498060452323,147.63746642111383,143.21128498286888,144.6497997341102,146.25120135939696,154.65949079007848,149.39253467800748,153.00936686338503,160.43660322907306,156.5675769746154,154.79417014438764,154.53111303055528,157.2608345460609,160.0603176856534,160.57020796914125
