,dates,jap0121-0000,jap0121-0001,jap0121-0002,jap0121-0003,jap0121-0004,jap0121-0005,jap0121-0006,jap0121-0007,jap0121-0008,jap0121-0009,jap0121-0010,jap0121-0011,jap0121-0012,jap0121-0013,jap0121-0014,jap0121-0015,jap0121-0016,jap0121-0017,jap0121-0018,jap0121-0019,jap0121-0020,jap0121-0021,jap0121-0022,jap0121-0023,jap0121-0024,jap0121-0025,jap0121-0026,jap0121-0027,jap0121-0028,jap0121-0029,jap0121-0030,jap0121-0031,jap0121-0032,jap0121-0033,jap0121-0034,jap0121-0035,jap0121-0036,jap0121-0037,jap0121-0038,jap0121-0039,jap0121-0040,jap0121-0041,jap0121-0042,jap0121-0043,jap0121-0044,jap0121-0045,jap0121-0046,jap0121-0047,jap0121-0048,jap0121-0049,jap0121-0050,jap0121-0051,jap0121-0052,jap0121-0053,jap0121-0054,jap0121-0055,jap0121-0056,jap0121-0057,jap0121-0058,jap0121-0059,jap0121-0060,jap0121-0061,jap0121-0062,jap0121-0063,jap0121-0064,jap0121-0065,jap0121-0066,jap0121-0067,jap0121-0068,jap0121-0069,jap0121-0070,jap0121-0071,jap0121-0072,jap0121-0073,jap0121-0074,jap0121-0075,jap0121-0076,jap0121-0077,jap0121-0078,jap0121-0079,jap0121-0080
0,1984-08-16 00:45:13+00:00,7.576577088253808,-8.528984067705869,-7.735747864463571,-7.721149067839135,-3.3863768773919602,,13.517082176199468,,26.1983625509894,30.27932918365969,35.10463030947332,54.54438304724796,71.27561581129147,71.39907975200369,88.14904423721474,97.70121075792045,93.41693977588145,77.99528966042507,98.09840710537426,94.84389743625526,109.61418591534134,87.856975307285,,103.24069622973953,98.4205366545535,100.69941009767008,104.31925413912144,111.77576665445291,112.9079644860784,117.19819094460642,134.75149834051837,124.30850150424446,147.66449698233254,151.55964682008462,142.32894197326584,,138.78354302752953,141.56333130087714,149.71170833144257,150.44923510405857,157.9147695523696,155.94484016332515,154.5760433649786,159.5406599054372,165.4487997270676,157.1629495348072,156.79379172070145,163.16539768062958,170.55529828745694,177.02037223252165,169.0513106945596,169.60505135532415,167.97050245496277,169.0182906183552,169.14375715769071,169.15740377954893,172.21318929103688,172.02824138497988,176.03309102529536,162.10727373189488,162.08262907487958,173.2916899570344,177.1287408922751,,174.58694192409683,187.16733437068712,183.40827471204105,185.58536964762504,184.24773677437554,187.4067727240894,188.59902530487875,190.08721628712718,,,213.76879274295737,215.5439873046579,221.7333441271686,229.9602168187249,237.94668218085442,245.75659850036672,263.7612741611529
1,1984-09-17 00:45:32+00:00,,5.853785849277763,12.30519246817968,-18.038352962170308,-7.781370813349236,-13.11526952387949,-9.647901772593567,,,,7.462650873237313,38.28485239314041,71.03659572223799,,,,100.30373507000301,92.66101439933874,107.76716634547265,107.87573495747762,,,,119.66599687650184,,,106.56330017131717,112.06518436636216,,121.80559733559885,125.94004740195737,127.05805511850284,,151.2597691373718,148.81667673275703,140.37143065108444,140.23336199192195,156.4520515513825,143.12900432561023,134.32176173758904,132.8258393556104,150.80720996814827,152.38918576304766,146.09018922501718,145.95738037559195,158.1031885770911,165.60119432961258,162.36389092271443,150.23059897306794,163.69987519528516,164.54759164107895,163.736979717967,155.47646959328847,171.92621191334376,161.68505147711772,155.82581351761144,159.20100469141266,160.54760475199384,162.9637936302944,169.3148959681587,150.75678120196068,148.96755974764037,,,,,,,,,,,,,,,,,,,
2,1984-11-04 00:45:22+00:00,22.16230494133186,-1.1071852162046785,-11.880187280222646,3.3270961211211434,6.263999751585001,-3.9773352552814756,-2.539409372057822,32.58163965913387,29.55724061083361,38.22907553091058,47.97253725642267,47.15843196051535,59.152330689038244,90.28629908714026,92.57280018857774,85.4525937192651,91.73697697819445,91.99722581294344,89.07222605601268,80.44106597946367,,104.77631244630602,109.65983244704111,106.20893611824124,105.2389612920878,115.25526733002893,111.48983302333978,114.87165087332818,115.97165001884181,,132.25871587033575,126.7339353448613,121.70577616887431,157.0305290679175,165.80538402171643,158.95040616556315,153.26791035410054,,159.03515816209327,144.99322114627378,155.45527036675082,165.27088872413051,169.95992457506014,162.07351469288625,153.4963927124061,170.073356162909,170.47814084530722,176.02355520875358,177.6188371790354,172.89436747319493,172.76945421108942,172.36736721975726,174.44872996000737,189.819180618457,,174.27101484999065,166.87564675464571,170.06254729035246,170.56124662163245,186.66270272077378,175.26803843843996,174.35662655312782,172.9733094999802,197.02299951543668,191.69216723144032,188.77453356967627,184.03183487467234,179.71642319836636,182.23555933144334,192.2676175530778,,211.08442422526602,209.9212529981174,,208.76668269766284,213.59972117734262,214.60958755100265,229.9961009447864,235.88318501309635,235.43419268848794,262.0372152242127
3,1985-01-07 00:45:42+00:00,27.094573988752764,13.482663036411857,13.157693336805359,6.972225219932927,13.225599201195063,17.67357755912492,24.959128728178,37.69308538398125,33.301823566534885,48.428549286191696,59.722670358671195,66.07212310834485,72.05948328357833,95.54649911753748,93.91686691255687,94.58358549348824,94.64137706259372,100.90426434491025,97.9953748662293,110.73668862315833,107.279993316535,112.0013607523238,112.94262598964973,123.08188112517158,122.75400017782465,131.39460725914395,124.17236265376262,131.86186822788807,137.05049362080206,136.71793715799865,139.7494242282117,149.05184849578512,154.16083563132062,163.2674384390426,163.5120662342497,173.93262197901916,164.5080472059122,173.4268818330716,170.50049787807026,173.32979874766835,175.36117297357677,171.54097715664702,,179.98774620105453,184.93307736572834,192.41703789625922,192.51794802875352,,196.73328827876117,192.04252004693225,189.1625183433563,190.48601550203117,194.49050015399592,194.4925141224936,184.12749777250522,190.4644309467142,192.1094135948132,196.39616673831364,194.280588669079,195.2161884076934,,191.33586993344042,,,199.83310152723718,,200.88869538800606,,208.60332425979334,211.1006037419638,,221.9448098313019,222.05995867667195,,235.23825220580608,234.5676916696448,235.82915911282984,247.2512870797914,251.56233069667735,251.9476284792191,262.56002529890975
4,1985-05-31 00:45:09+00:00,15.577881402689094,-28.91856900980272,-21.629593414048657,-8.777804740859754,-3.316805738176237,-34.459342748570485,-28.83447014915485,6.134606243105527,17.008267753663297,9.803500073398327,20.12682420728562,50.3705369459791,44.01487081548264,70.24067117944294,68.67587940411536,58.10708729648703,78.95643860024188,86.86735741074075,76.105189076844,70.4819265870834,97.02519214377011,83.8006763921354,91.73021403827295,72.41185290016796,,106.55485947993901,105.28913781105429,116.11105104644065,111.96353066327376,113.09046694856272,112.46538813225133,140.4683132785711,129.46912342991965,136.34928818960182,123.3827087659398,,148.72281931934288,144.26311964545567,,148.34494566317164,151.77662214863392,132.96371017360084,154.80875286965713,156.94501641161864,157.23884888097328,164.7122309910595,157.02677434535858,156.52422666748865,163.14343875984983,161.37364233911464,168.13831693189812,159.1677470483787,157.07907538804417,154.4589786965454,174.3044192781064,147.07661067758514,159.66249388906922,179.61809057128673,170.29758580375244,166.02140168222692,162.22407753398048,165.01687297378672,156.60397960571962,155.50925208552167,181.5981775185347,190.04947963241855,183.08592411024625,179.84747899012737,174.65375440458268,178.99196855453462,186.2549285809461,201.24530637255336,186.19523755057654,179.02891652720518,226.60787912810952,215.60969828646918,207.22920078298347,,239.37224413587825,239.99665719844413,218.00111129878096
5,1985-06-16 00:45:31+00:00,18.474758497575493,-14.168923446158594,-18.563175077942958,-7.358253922760093,-10.938266980723327,-15.976314721738492,-13.530451027994813,13.351319708154792,22.64229162154963,22.7536185305316,23.302021442450936,48.406947459433944,59.8687746616681,69.39521500994633,78.1870138499136,73.53935022534793,70.89477029132362,82.14806207453344,75.45525413511129,72.67435670869973,77.88139025081036,83.62548516951014,79.94927141567152,89.4363475609053,92.08354436542035,99.81497699793563,102.14791097678875,106.78948606604521,120.23969188091876,122.49607482199339,118.50095571200454,126.74732460296605,140.70290984229425,,125.17792270463323,,148.18176597824305,133.4737234091894,146.9963830952641,155.35285765381482,154.62095464339552,147.82961115617132,159.52595555692406,159.34428269335945,,,172.06319954209886,157.1405207527748,171.4678428932406,180.47154380546533,168.41473772867866,167.52336686547108,168.91654824008708,165.60281560632015,178.37208160085765,171.6313769057318,166.84556955900825,177.60720837082204,176.90285744854725,176.91268785758413,163.89545260514015,170.4001817535268,174.5233193174748,174.38911885118424,180.54366643134026,195.37712269660094,,189.42772232741294,181.6333035708523,190.6443826011032,,201.05006337697938,195.1183033805324,191.71164679252428,209.27477693749617,223.40819664646992,211.10479115567645,222.55165536222307,244.80081179494965,234.47695501633228,233.37613678267516
6,1985-08-19 00:45:02+00:00,52.650424421970555,36.21398966281822,14.528592021469805,12.689240787469364,3.6548726185213685,8.686489299966068,20.458228510715514,19.86967408665658,19.574191091566156,35.25651884328178,43.03779826278601,48.672017359175015,57.516520413099144,69.64069413323458,81.00272038437102,76.35310733323155,77.06652619797954,77.42969262083655,75.03426659708342,80.19459444970762,76.94422500407073,71.70892316113984,80.06965116569215,,84.3334060994866,90.97748172305901,102.4999032430673,119.73254398152604,125.54101559004059,131.9373680607797,137.66569898367186,137.9368126393006,145.0186517548162,146.15237021592475,141.58991448437473,145.95830516075105,141.60114380671476,,151.63054047267215,151.39424329855137,151.00616766939365,150.01991308234085,156.40281517622637,156.89980734319528,166.48260563065259,162.89400330486026,163.5713538395371,173.78532362018163,171.5439110594455,180.45988577306863,174.46518381659172,176.64541026867005,181.4293265687258,173.84245709171535,177.9377466219162,176.81994375012223,178.1050337217651,163.61083829549662,168.90466303335154,165.84857271705607,168.21756765430382,168.36412501354027,176.5982111176182,170.7974196944318,176.51020430206847,180.10501615209122,184.9654663568493,189.87636892355155,,,196.40351993404133,,,206.44097058727044,219.89062228849875,219.58051805793997,223.87239078258128,222.4313774039575,229.4848206360212,226.9845224458218,241.5486620611977
7,1985-09-04 00:44:27+00:00,62.20527111190287,39.87148929029869,22.861891425549103,15.086448995754617,7.952595829810154,16.694827723462815,22.15400709112587,25.472485412968645,35.6520633189079,38.4275639506407,49.988246190414124,51.77647784538871,64.20245450017795,81.6642335571271,80.06682205410053,79.00964960377158,82.54082864942008,81.92370230988851,80.12790156560165,80.88520675888762,84.8594126571219,88.98915562795118,87.15895238791309,94.22629069792701,104.81942323197393,105.36203579054087,112.18173940756255,121.97412180488628,136.60243400471495,132.40721487419307,137.35091167802693,139.41254663598343,138.72252845079012,141.79912388222493,147.3924998162008,,146.56665700412796,147.24076620582,144.64994735933738,144.2069217970594,144.15753531719363,152.31157697611215,154.55254462023728,158.74499855936673,164.0937027154947,171.7500784347009,171.48926943738996,169.31287194282973,176.2243213168465,177.38801260138325,177.70738311699293,172.80142456832567,171.14421874380776,167.568991499072,175.50647613843418,173.1188791187185,172.00237848453054,166.2402159888539,177.0719853195488,175.80607590301676,170.62490712668657,174.52989954398473,173.56567192752345,179.95679917839627,184.5687908067156,197.1303146268351,196.28226979730002,200.51630272136566,200.56417750613298,,201.8213278853552,200.19218065656807,206.55369488552327,,,226.32073353522873,219.62501271641145,219.11359702432128,228.97758327042385,234.55824377758898,238.78338987204438
8,1986-01-10 00:42:31+00:00,77.41348614274428,59.18899244615046,45.40553587117483,38.33726159499475,34.617463266721515,38.40383651609921,43.391074146273546,40.6743254419743,49.40922681141839,52.24001602323855,57.32457490388341,76.38380320159001,82.12974876105444,88.6249383416555,92.16540806953584,97.69044675747028,93.52754521019331,95.82237830737206,104.59392972729361,109.23013877359753,109.13776722000135,110.17535428081182,112.46249910313395,113.99209181889827,112.61995217207385,124.40073520611642,122.542568167077,132.6773342190178,128.68396820111371,127.4603902418127,137.18465932625884,147.38191998804913,150.81376247454634,152.6879974571963,153.73657732567406,153.18164108458143,151.63584577358685,160.0856558429315,170.08765133426104,168.87108793770014,,169.80689720125002,168.5916358221471,174.02340786906774,173.3236852242759,179.18521870165412,,,,,,,,,,187.53941286624297,187.24045931132727,188.17934332185277,186.81695217622655,187.0495519049733,190.38608996291853,186.4440684052988,193.58591844528496,191.64791414442578,197.86695791879094,195.80861204513351,,189.80270068624776,190.65977410036672,201.1198170425743,199.55723479583133,207.439438731964,208.8164970444317,218.29253284417146,208.0415752797396,218.59043169031736,220.15637108339777,,,,
9,1986-04-16 00:40:26+00:00,52.26315210404776,22.939914969173323,10.504039330588073,10.235815946025703,10.316916620087344,10.56026267267529,,22.129936886948247,27.86952804215663,38.61284466355935,48.50591756995058,53.74417366605181,64.71753227349767,70.67303419571321,81.41093806631592,76.63837023398236,76.93380853698929,83.51774915615047,82.77124502328834,88.37803110354916,90.61211093931666,92.36175495232752,86.01982341009722,,95.19901702308427,96.51818142686747,101.35987195518874,103.56364399063261,108.74267229018353,116.9227155776139,121.58820896666383,119.35813499957031,138.3177735496456,141.52259361312147,145.29075772427765,133.7691679034067,132.71723061437987,142.96495674063684,140.44540575435195,141.65234913885183,141.93522983464194,146.66060518821368,147.45911917046269,145.18255604898815,149.1302601292945,153.4001264891456,150.23203191920743,161.01280004638292,161.51504526491635,165.50176825451342,164.39576998696955,166.28484454609185,167.3846577613818,165.55744820294635,167.3953090781228,168.73397560576015,164.72186191805014,168.36436377814942,175.42774501673182,172.9346144354146,170.292371117188,165.0008831453373,179.99519591469183,172.4723869839079,174.13029480163397,180.48952145471014,178.39197902487558,177.78154113851963,177.91721112230266,,183.83373930756497,190.2522152891466,188.1760407181707,,195.50494222631662,196.40599209958188,,211.24785305085715,211.42054729936478,221.21554016971493,223.49222886007567
