,dates,nzd0123-0000,nzd0123-0001,nzd0123-0002,nzd0123-0003,nzd0123-0004,nzd0123-0005
0,1999-07-18 21:58:25+00:00,,,,,,
1,1999-08-19 21:58:28+00:00,203.02334797973782,,185.84712169868303,194.4476050999239,203.66204552921224,178.08654573192462
2,1999-08-26 22:04:44+00:00,192.4208902720578,,192.48374505443434,206.27003903259515,216.42040788999248,187.959552048002
3,1999-09-27 22:04:48+00:00,194.19513559962195,,194.63390969207856,206.96112559556326,216.31079263484074,
4,1999-10-22 21:58:28+00:00,209.71845906905614,187.79453057480205,200.4340373353513,210.15227433025413,222.23450287653,203.571270748795
5,1999-11-14 22:04:42+00:00,204.23416798877977,,193.27339358586903,216.2007416968397,234.22464825659918,199.3405700788298
6,1999-11-30 22:04:35+00:00,163.04054171918932,174.94700579131774,185.59763183397675,191.7753940703997,187.7505660597976,168.40461817948088
7,1999-12-25 21:58:28+00:00,185.11748644703502,,187.04254028537048,195.0069842695113,,186.45316480066433
8,2000-03-30 21:58:09+00:00,209.1712267108833,185.51054915140065,,203.37693898879502,,201.5882751547217
9,2000-05-17 21:57:43+00:00,187.1704409334422,,192.66588340307987,201.27949382703898,210.5667171130308,186.93600753051473
10,2000-06-02 21:57:31+00:00,,,,,,
11,2000-06-18 21:57:27+00:00,179.96654705542247,185.71157757100204,200.45401987579825,203.48771688338996,215.22135964375593,192.36672353707473
12,2000-07-11 22:03:17+00:00,162.9120889046221,,181.82696476513337,191.83171981694616,195.48579588480808,175.59211458237135
13,2000-07-20 21:56:59+00:00,164.5773921862359,,163.1238508593592,,187.02124537667183,170.29092808654346
14,2000-08-12 22:02:54+00:00,190.16668931040877,,,202.66705639262617,216.34048678499997,182.8695923199814
15,2000-08-21 21:56:38+00:00,191.0170392676838,,179.0698008364267,193.0098827588648,196.6437345364435,
16,2000-10-15 22:01:56+00:00,165.15491671822943,,172.99678870371065,188.93355224729396,213.22688652657507,175.70951561970438
17,2000-11-16 22:02:09+00:00,,,201.57152385651398,211.29510743470527,222.11786694589517,197.82644073393382
18,2001-01-03 22:02:12+00:00,187.37470701641277,,180.2336446465802,193.35981383384893,205.86323090833145,180.400429686239
19,2001-01-12 21:56:06+00:00,191.74377672837903,,189.53963528165306,200.12412286417162,,184.64776835168558
20,2001-01-28 21:56:08+00:00,,,183.41931398325679,186.3163462948934,199.73702434505975,178.68680157110126
21,2001-02-04 22:02:14+00:00,218.37324874490648,188.72904291404257,,207.11605542511808,213.30753168471557,
22,2001-03-01 21:55:57+00:00,206.14211405911303,,184.8600128433938,195.88168911444302,214.83688730030312,
23,2001-03-24 22:01:59+00:00,168.4520594089488,,169.79159355881126,179.630580470627,192.42758857993877,164.31753089104643
24,2001-05-20 21:55:29+00:00,,,,,,
25,2001-06-28 22:01:09+00:00,179.23130811705585,,188.61266940767692,207.5827272572399,217.4353432489996,188.4180569658976
26,2001-08-08 21:54:37+00:00,,,,,,
27,2001-09-09 21:54:12+00:00,203.39979691378616,181.871346991401,185.54378214980323,201.11464907835153,224.64470901254901,189.33462150173156
28,2001-09-25 21:54:04+00:00,208.9193367967115,,183.66595378194043,196.76432417737152,218.01285864377923,192.23971776518175
29,2001-10-02 22:00:04+00:00,195.18069773015142,178.48552872775664,183.50137248382188,197.32654529064038,211.0211140260608,190.92973109011575
30,2001-10-11 21:53:46+00:00,202.97378378999232,,183.23098860235757,204.4843476107663,226.98114601224287,196.7586975455652
31,2001-11-28 21:54:11+00:00,192.33669105936067,155.83709465476085,180.70981852606863,195.91109026303346,206.73908705167534,183.5356913205769
32,2002-01-22 22:00:40+00:00,202.44970928908185,,,211.6853933670812,222.20871860652673,192.29202752302606
33,2002-01-31 21:54:26+00:00,,155.7355366148087,,187.77276490674376,,
34,2002-03-27 22:00:37+00:00,178.1926365485255,155.19694442867035,177.52243052127167,187.11067901595246,196.27055944220928,183.0188646692195
35,2002-04-28 22:00:38+00:00,177.63968870226356,,170.18460495213844,180.71031307861915,187.1245186133118,171.28189920608904
36,2002-05-23 21:54:18+00:00,,187.03176769585417,201.30535928464136,215.32155793317838,219.03593643617828,181.15956283182382
37,2002-06-15 22:00:19+00:00,174.4552809519352,,202.31738915132686,211.62907665074962,229.46309086853978,197.11272164632356
38,2002-06-24 21:54:04+00:00,200.71182483988963,206.56323904116968,,211.6109155599221,229.49502504045793,200.08155358698934
39,2002-07-01 22:00:15+00:00,177.38864949075557,,190.8661450002281,205.36201093205014,218.88754685391368,189.19992360080016
40,2002-07-17 22:00:08+00:00,184.30612894289473,,,207.8274401244059,220.26112528060892,197.58761883867865
41,2002-08-02 22:00:01+00:00,185.68378809726184,,189.4130842380509,202.88072449845734,210.09411543931017,191.1834237465098
42,2002-08-11 21:53:48+00:00,199.02405236209592,,197.72287648132706,204.16777133328412,221.86762489509033,
43,2002-08-18 21:59:57+00:00,204.90524020229142,182.34633496595583,201.5773135919427,215.62922934562778,227.49316271201883,
44,2002-08-27 21:53:36+00:00,206.27881616098892,,204.38177528736,213.37666760787673,229.1474257851939,199.30756237492105
45,2002-09-12 21:53:31+00:00,210.0591214969753,,,221.41056849506117,232.28657732385904,204.43357313701532
46,2002-09-19 21:59:35+00:00,192.72955208968568,,184.43515772323667,199.58750751973577,205.8490782054535,174.560563715166
47,2002-10-05 21:59:31+00:00,184.74879196142192,,182.09677708217563,197.41096226856993,212.3913702465931,179.1527585908861
48,2002-10-14 21:53:19+00:00,209.05891418195895,184.22153661907788,199.6146984111968,205.38545959715162,226.14678367560663,203.15478040123827
49,2002-10-21 21:59:36+00:00,195.73038709850573,,191.60070175301664,196.49221047612718,212.42089042043872,
50,2002-12-24 22:00:09+00:00,181.5316000141828,,187.65741317241293,190.27061120479644,210.58743541245047,176.1087684598786
51,2003-01-18 21:54:06+00:00,207.56494564419012,183.70157090751968,198.2593916862759,200.70169491169165,214.11580933076925,
52,2003-01-25 22:00:18+00:00,201.18885092196226,,201.72809405372573,210.29960264902792,222.09598229626909,191.4114077361638
53,2003-03-23 21:54:16+00:00,191.10940817666548,166.06460939738758,187.858930877449,186.45441768556506,206.53815320255447,
54,2003-03-30 22:00:31+00:00,188.96997102863364,,188.56261193242491,194.82671368599335,203.8116208504706,
55,2003-05-10 21:54:22+00:00,197.21353260463607,186.67850728313527,197.66583542728915,207.07349374046822,222.02116837839318,193.81580627577216
56,2003-07-21 21:42:09+00:00,191.43409805224346,,,205.14199611517503,224.02236324798554,202.20722609817253
57,2003-08-05 22:00:11+00:00,,,,,217.38862474231547,187.63839192734648
58,2003-08-06 21:42:27+00:00,194.1955514400653,183.67854333271882,185.5735197793243,200.42911844899032,212.66361021965832,195.71574957685317
59,2003-08-13 21:48:45+00:00,,,,175.21877933576837,,
60,2003-08-30 21:53:59+00:00,,,,182.04744928789796,,
61,2003-09-07 21:43:00+00:00,205.72459394126727,186.1015696429275,186.65957218768722,196.44331370207792,214.52689413810887,188.86748925897206
62,2003-09-14 21:49:18+00:00,207.90446188345635,188.5897828763457,192.50749589882406,181.174061716951,199.95049319347345,182.08861037029737
63,2003-10-25 21:43:40+00:00,197.45919917687758,,178.55015166422533,188.3916945507417,217.50292892598767,
64,2003-11-09 22:00:18+00:00,196.71144988241025,,186.2943183668919,198.38395298071,214.34873646530176,177.6473014738049
65,2003-11-17 21:50:09+00:00,199.33508030254927,,,204.90427770130108,218.07914828744933,
66,2003-11-18 21:54:15+00:00,,,191.42551304021853,202.36280705432628,223.775731250309,199.5753586552942
67,2003-12-04 21:54:19+00:00,208.1372022684291,,,207.07304210421862,219.23842854948492,197.68990245876475
68,2004-01-21 21:54:39+00:00,206.81573804181994,198.8818551559943,,,,
69,2004-02-06 21:54:44+00:00,,,,209.64563866711265,218.60772353422317,191.93908881262433
70,2004-02-13 22:00:55+00:00,,,183.42326746534357,198.4263342726087,214.4803856605308,185.42982666757513
71,2004-02-14 21:44:33+00:00,211.01515685534042,190.23532666642404,195.16426747863142,211.45090507554522,221.78650636108358,191.93311915038717
72,2004-03-01 21:44:38+00:00,194.8909502439109,,186.08469756064952,203.98030233163215,215.76386579583667,188.74539785927433
73,2004-03-17 21:44:44+00:00,,,,,,
74,2004-03-25 21:54:54+00:00,213.1270285187954,,,,,
75,2004-04-01 22:01:04+00:00,192.5015160511094,,,,,
76,2004-04-18 21:45:25+00:00,188.42397716094516,,182.76512502076915,194.70159589481995,194.14133783330803,
77,2004-04-25 21:51:47+00:00,,,174.17529060474374,177.76597440723992,189.00592823310652,163.23967255553342
78,2004-05-04 21:45:52+00:00,191.6560723723281,,,214.1762772796593,227.6686562798693,204.3147032458212
79,2004-05-12 21:54:49+00:00,185.1536830561928,,,201.3942371782136,209.06932398752537,185.62234472937638
80,2004-05-20 21:46:20+00:00,177.9762000350446,,191.15387728659437,200.46909618855892,200.95631385106142,184.93571967829362
81,2004-05-28 21:54:47+00:00,,,,198.6079712388879,210.63449860731373,192.319597146485
82,2004-06-29 21:54:39+00:00,,,,,214.29508122827758,186.40392564204174
