dates,nzd0185-0000,nzd0185-0001,nzd0185-0002,nzd0185-0003,nzd0185-0004,nzd0185-0005,nzd0185-0006,satname
1999-09-29 21:52:52+00:00,371.50,370.87,353.77,350.62,340.68,333.98,329.07,L7
1999-10-15 21:52:49+00:00,345.44,344.08,336.49,327.37,323.06,317.19,310.62,L7
1999-10-22 21:58:52+00:00,365.60,355.18,349.95,340.25,325.17,320.17,298.93,L7
1999-11-16 21:52:44+00:00,355.04,343.87,340.51,332.67,321.60,314.93,312.76,L7
1999-12-09 21:58:57+00:00,354.44,350.54,349.41,338.78,331.15,322.80,319.22,L7
2000-03-14 21:58:35+00:00,359.77,353.72,344.12,335.11,326.80,320.26,306.50,L7
2000-03-30 21:58:33+00:00,361.97,355.10,346.14,340.31,324.98,326.95,308.07,L7
2000-05-01 21:58:18+00:00,362.72,351.15,350.52,338.52,325.14,328.98,311.32,L7
2000-08-05 21:57:08+00:00,341.77,325.41,321.07,307.61,306.42,303.55,302.92,L7
2000-12-11 21:56:24+00:00,341.36,325.01,326.26,316.47,299.23,306.92,302.72,L7
2001-06-05 21:55:40+00:00,352.35,361.08,349.05,347.62,330.06,329.69,321.87,L7
2001-06-21 21:55:29+00:00,365.08,358.63,346.33,335.51,326.06,322.76,315.01,L7
2001-08-24 21:54:48+00:00,,360.98,351.02,339.17,340.77,330.92,322.91,L7
2001-09-09 21:54:36+00:00,346.03,339.40,337.64,321.93,317.37,321.63,317.82,L7
2001-09-25 21:54:28+00:00,340.45,335.99,336.11,322.11,314.31,312.62,303.28,L7
2001-10-11 21:54:09+00:00,345.12,333.29,335.23,323.17,317.39,315.83,310.66,L7
2002-01-24 21:48:42+00:00,353.53,350.57,353.07,339.85,326.93,312.20,296.69,L7
2002-02-16 21:54:54+00:00,319.80,331.01,321.43,317.35,314.45,314.74,301.74,L7
2002-02-25 21:48:47+00:00,358.46,353.00,347.95,343.16,325.72,,299.36,L7
2002-03-20 21:54:48+00:00,,361.20,350.64,346.50,331.17,326.93,320.55,L7
2002-08-27 21:54:00+00:00,350.81,360.94,351.51,348.80,340.41,338.04,338.57,L7
2002-10-07 21:47:33+00:00,346.19,348.50,344.58,331.35,325.00,,,L7
2002-10-14 21:53:43+00:00,349.47,341.94,345.80,333.44,321.31,316.73,298.46,L7
2002-10-23 21:47:39+00:00,370.00,360.83,349.95,345.47,330.97,321.92,311.97,L7
2002-11-08 21:47:44+00:00,375.77,372.18,359.78,350.42,,,,L7
2002-12-01 21:54:16+00:00,359.27,343.57,332.74,326.74,319.88,319.98,320.18,L7
2003-01-18 21:54:30+00:00,362.48,344.59,346.55,334.80,323.06,323.14,316.54,L7
2003-03-23 21:54:40+00:00,344.73,339.48,326.90,326.83,312.07,310.89,313.20,L7
2003-05-03 21:48:37+00:00,,,,,,305.06,301.25,L7
