dates,nzd0185-0000,nzd0185-0001,nzd0185-0002,nzd0185-0003,nzd0185-0004,nzd0185-0005,nzd0185-0006,satname
1999-09-29 21:52:52+00:00,371.50,370.87,353.77,350.62,340.68,333.98,329.07,L7
1999-10-15 21:52:49+00:00,358.47,357.48,345.13,339.00,331.87,325.59,319.85,L7
1999-10-22 21:58:52+00:00,360.85,356.71,346.74,339.41,329.64,323.78,312.87,L7
1999-11-16 21:52:44+00:00,359.39,353.50,345.18,337.73,327.63,321.57,312.85,L7
1999-12-09 21:58:57+00:00,358.40,352.91,346.03,337.94,328.33,321.81,314.12,L7
2000-03-14 21:58:35+00:00,358.63,353.04,345.71,337.47,328.08,321.56,312.85,L7
2000-03-30 21:58:33+00:00,357.04,350.42,344.44,335.75,325.46,320.38,309.35,L7
2000-05-01 21:58:18+00:00,358.79,350.88,346.14,337.08,325.93,322.78,311.57,L7
2000-08-05 21:57:08+00:00,356.56,346.35,340.46,330.39,320.83,319.94,307.20,L7
2000-12-11 21:56:24+00:00,341.56,325.21,323.66,312.04,302.83,305.24,302.82,L7
2001-06-05 21:55:40+00:00,346.86,343.04,337.65,332.05,314.64,318.31,312.30,L7
2001-06-21 21:55:29+00:00,358.72,359.86,347.69,341.56,328.06,326.23,318.44,L7
2001-08-24 21:54:48+00:00,358.72,360.23,348.80,340.77,332.30,327.79,319.93,L7
2001-09-09 21:54:36+00:00,354.49,355.02,346.01,336.06,328.56,326.25,319.40,L7
2001-09-25 21:54:28+00:00,350.98,351.22,344.03,333.27,325.71,323.52,316.18,L7
2001-10-11 21:54:09+00:00,349.81,348.23,342.56,331.58,324.33,322.24,315.26,L7
2002-01-24 21:48:42+00:00,346.28,344.05,342.61,329.25,323.35,318.64,310.27,L7
2002-02-16 21:54:54+00:00,340.99,341.87,339.08,327.26,321.87,317.99,308.85,L7
2002-02-25 21:48:47+00:00,343.90,340.54,338.57,327.93,319.36,315.40,304.93,L7
2002-03-20 21:54:48+00:00,343.47,344.18,340.74,332.02,321.66,316.46,305.38,L7
2002-08-27 21:54:00+00:00,350.81,361.07,351.07,347.65,335.79,332.49,329.56,L7
2002-10-07 21:47:33+00:00,348.50,354.72,348.04,340.08,332.71,338.04,338.57,L7
2002-10-14 21:53:43+00:00,348.82,350.46,347.30,337.86,328.91,327.38,318.51,L7
2002-10-23 21:47:39+00:00,354.12,353.05,347.96,339.76,329.42,325.56,316.33,L7
2002-11-08 21:47:44+00:00,358.45,356.88,350.32,341.90,329.42,325.56,316.33,L7
2002-12-01 21:54:16+00:00,358.59,354.66,347.39,339.37,327.51,324.17,317.30,L7
