,dates,nzd0363-0000,nzd0363-0001,nzd0363-0002,nzd0363-0003,nzd0363-0004,nzd0363-0005,nzd0363-0006,nzd0363-0007,nzd0363-0008,nzd0363-0009,nzd0363-0010,nzd0363-0011,nzd0363-0012,nzd0363-0013,nzd0363-0014,nzd0363-0015,nzd0363-0016,nzd0363-0017,nzd0363-0018,nzd0363-0019,nzd0363-0020,nzd0363-0021,nzd0363-0022,nzd0363-0023,nzd0363-0024,nzd0363-0025,nzd0363-0026,nzd0363-0027,nzd0363-0028,nzd0363-0029,nzd0363-0030,nzd0363-0031,nzd0363-0032,nzd0363-0033,nzd0363-0034,nzd0363-0035,nzd0363-0036,nzd0363-0037,nzd0363-0038,nzd0363-0039
0,1999-08-17 22:12:26+00:00,,,,254.2773817542692,241.4418511658834,253.43867774213737,,289.93818535826296,,,,249.7249528809414,224.11492185894727,225.2038934786197,221.94252568122124,219.80499720553408,,209.51289467246042,195.83394793490467,200.18790371782393,204.70455723239198,,,,,,221.23082278946933,215.01951190858006,,,,224.31676378984818,217.69673773152235,223.32809808505962,,,,,,
1,1999-08-26 22:06:20+00:00,293.751654044461,309.7630537601748,299.3972063338408,279.7844919540192,273.1297007497572,268.04794032774754,264.8134857685941,,,,,,243.34986425060228,237.09694993429022,226.4668052681306,228.73670556853992,221.7068848281584,219.96766862707887,219.13514642884195,212.81249979416367,209.91459343007313,205.9435291537368,216.0345950181366,223.35161540951614,228.57948007037768,237.78365385662434,234.85682450101203,232.98873862487227,231.53936078281242,225.88849047093433,230.7278628584392,234.1217340386405,238.37644174465478,230.04021050552888,227.5141474147619,,,,184.38969904671634,174.12673068962067
2,1999-09-18 22:12:27+00:00,277.49797488068276,285.70321116775017,271.6288539130734,261.0291237820822,255.27222006407843,274.9637213427914,,278.8484178838039,271.98557027745466,269.1233891875111,268.0729840422485,264.5357430358095,251.46258836693738,230.57509799516632,226.3109443612744,216.94535346989045,,,,188.55248753225376,193.0961149278047,193.97401051176956,192.29812748662928,,,,,,,,,,,,,,,,,
3,1999-10-13 22:06:24+00:00,300.1576485683881,299.1666218443897,287.16495508427954,269.12011853398764,257.57927579317203,259.27795985088386,267.80048391972497,266.565774080837,246.26784992535156,243.32185209385628,256.37370041021086,250.944554209706,236.77443949078665,231.3777547902535,220.7095634164634,,218.50645218942478,215.6219090057244,206.47522821929837,204.54019598095482,202.14026706025342,202.01704846400142,203.88919520914018,207.0142454038978,215.25927013068136,217.5856218010252,229.05125086232928,226.51165799572212,225.6344808270412,218.04608943810513,212.08801868325403,215.995520117486,222.78907352674167,225.04074583904207,225.9842317922101,,,,117.25192373487872,106.32325301982188
4,1999-11-21 22:12:24+00:00,,300.94226425605393,300.7636306042135,285.73902641784116,277.551753466654,268.27910008787495,261.77200680862694,262.64559604397164,254.37736422388662,246.6476205909568,246.64323552995643,,230.8515292081962,,219.9356521087774,222.08845030061082,216.91039180349517,218.45808811589546,,215.1662783963862,213.81261978578442,204.70503331101213,211.10495696470397,214.8991876253975,216.8067819782624,220.49410155124218,218.2421288510011,221.7354127081264,230.78030048360057,226.6075581920939,232.05820927509893,232.43656188267738,230.65937550236058,225.20513975526828,223.6136059142662,206.29527212094683,178.55632424553173,,131.08255356563487,155.9893719942002
5,2000-01-08 22:12:26+00:00,,296.1441266882684,302.6362698795233,296.27446908510143,288.65029096548835,282.11006756264885,281.74925649135713,278.1541325172848,261.8046594292538,,263.0203195601769,,251.16401232248515,,228.33124098312354,225.8218289739709,220.9456797525476,225.07727579026135,231.2940051918408,228.44199914247147,228.76679455730195,221.2965866523902,228.36902735673058,230.85854591990878,232.4692772515155,234.97264867439478,235.73119815050276,230.77381296584366,225.93705026164494,229.7093435587184,242.1406906376075,233.34139230641446,236.11452742097728,226.08171625183078,220.0594896517554,212.2985072094681,196.9745583627968,,118.30742234806024,
6,2000-01-17 22:06:11+00:00,,311.2173021079963,321.7184195371174,304.95602101152076,297.9987165953568,287.58887761734223,281.2534549524274,282.566797081358,268.57334361648515,262.37031797755833,272.554211731147,267.74720040354157,258.3981851152578,240.9241064626718,237.69808386015708,232.67706732818905,225.63345143568176,,241.58677101276575,255.38558044046133,235.44968075118308,221.93324792312526,227.93179831274006,239.61655195446886,237.95623940335295,235.21238999503845,236.2566449738292,233.68040006171785,224.4574474957418,240.91622099370656,252.80268860480348,255.74915154441118,247.73188358977268,240.22481827575055,243.7566756222559,242.63446692374427,,,,
7,2000-01-24 22:12:23+00:00,,311.97312731850855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.04809389090107,
8,2000-02-09 22:12:19+00:00,302.74919651898625,333.57894087556133,319.5779523600332,325.2234698934642,310.70215782907854,296.4587752748442,299.60936415135,295.0013870874364,272.8746122351229,262.90301632988394,262.85804733146495,273.54599676411453,270.2680617929743,256.22437481887937,244.52052003300636,232.96315502083118,226.32498417727072,233.34760644566,236.29788848681156,244.36419109280288,251.75607619403533,,,248.49234961359198,241.19835931311306,240.6821971268595,242.87438335554606,238.7716576722863,237.56614736569574,247.80034863824577,260.36824133235154,271.0862588550019,270.3347645451123,253.58841722529965,256.8818512183262,,,,,
9,2000-03-12 22:12:09+00:00,293.76378379066773,284.1621778399927,313.70488212980126,324.4029822576674,,,295.45110713798834,277.09491624410265,271.4009669855207,260.44360409932705,255.97156469734924,,,,244.19914666718793,244.87984204886288,244.50154162939356,228.49086998889447,213.5788090528648,226.76495682549373,234.36082809859298,,,,245.86717790264544,219.16646164475804,218.9692706816162,222.64296897922847,215.88698589540414,227.16871813352287,230.14344656608895,233.72247515955138,234.84598240817832,231.742291249372,258.18652530274227,,,,,
