dates,sar1392-0000,sar1392-0001,sar1392-0002,sar1392-0003,satname
1984-05-06 09:33:27+00:00,208.79,228.47,226.29,220.38,L5
1984-08-26 09:36:09+00:00,214.99,222.60,225.52,225.19,L5
1984-09-11 09:36:14+00:00,216.08,224.80,229.19,225.66,L5
1985-07-28 09:35:58+00:00,219.33,227.11,232.61,224.64,L5
1985-08-13 09:35:48+00:00,219.31,224.56,232.61,227.82,L5
1985-08-29 09:35:38+00:00,219.65,224.34,232.93,227.76,L5
1985-12-03 09:34:19+00:00,219.53,223.94,230.98,226.50,L5
1986-01-04 09:33:44+00:00,214.32,223.94,230.98,224.28,L5
1986-01-20 09:33:24+00:00,216.83,223.94,227.02,221.41,L5
1986-05-12 09:30:53+00:00,215.34,227.17,221.67,216.59,L5
1986-05-28 09:30:26+00:00,215.30,226.23,222.34,218.40,L5
1986-09-17 09:26:37+00:00,216.16,227.95,228.16,223.20,L5
1986-12-22 09:25:09+00:00,209.02,227.70,233.44,218.72,L5
1987-01-23 09:26:04+00:00,210.75,229.40,230.49,219.93,L5
1987-03-28 09:28:28+00:00,209.07,229.01,227.89,218.62,L5
1987-04-29 09:29:30+00:00,208.09,228.48,227.15,218.67,L5
1987-06-16 09:30:43+00:00,208.22,228.41,227.64,218.63,L5
1987-07-02 09:31:03+00:00,210.31,228.74,226.78,220.43,L5
1987-07-18 09:31:20+00:00,212.44,229.79,224.70,220.97,L5
1987-08-19 09:32:18+00:00,212.40,229.61,226.08,221.49,L5
1987-09-20 09:33:05+00:00,211.93,229.65,227.44,221.21,L5
1988-01-10 09:35:05+00:00,215.89,230.25,227.19,225.05,L5
1988-02-11 09:35:41+00:00,214.28,227.04,232.70,227.49,L5
1988-03-14 09:36:03+00:00,211.96,227.97,232.04,226.44,L5
1988-04-15 09:36:14+00:00,211.97,229.46,232.15,225.87,L5
1988-08-05 09:36:52+00:00,213.40,227.66,231.20,225.98,L5
1988-08-21 09:36:53+00:00,214.57,227.64,227.77,224.91,L5
1988-10-24 09:36:41+00:00,213.41,222.51,232.29,224.10,L5
1988-12-11 09:36:33+00:00,213.91,223.46,231.86,225.09,L5
1989-01-12 09:36:20+00:00,212.84,225.78,231.07,222.34,L5
1989-01-28 09:36:07+00:00,213.48,226.69,231.30,222.14,L5
1989-03-17 09:35:16+00:00,209.91,229.80,234.62,217.99,L5
1989-05-20 09:34:32+00:00,213.43,229.88,230.48,219.59,L5
1989-06-21 09:33:55+00:00,212.19,230.70,230.24,216.97,L5
1989-08-24 09:32:39+00:00,213.06,226.08,230.08,220.77,L5
1989-09-25 09:31:52+00:00,213.15,225.11,230.85,223.02,L5
1989-10-27 09:30:51+00:00,211.22,226.80,231.84,220.93,L5
1989-11-12 09:30:31+00:00,210.80,225.92,231.66,221.86,L5
1989-12-14 09:29:38+00:00,207.83,228.14,233.98,219.21,L5
