dates,nzd0568-0000,nzd0568-0001,nzd0568-0002,nzd0568-0003,satname
1999-07-02 21:59:57+00:00,,,,,L7
1999-07-25 22:05:51+00:00,,,,,L7
1999-08-26 22:05:56+00:00,,,,,L7
1999-09-20 22:00:08+00:00,,,,,L7
1999-09-27 22:06:00+00:00,,,,,L7
1999-11-07 22:00:08+00:00,,,,,L7
1999-11-30 22:06:11+00:00,,,,,L7
1999-12-09 22:00:09+00:00,,,,,L7
1999-12-25 22:00:04+00:00,,,,,L7
2000-01-17 22:05:47+00:00,,,,,L7
2000-02-11 21:59:57+00:00,,,,,L7
2000-02-18 22:05:41+00:00,,,,,L7
2000-02-27 21:59:52+00:00,,,,,L7
2000-03-05 22:05:36+00:00,,,,,L7
2000-03-21 22:05:37+00:00,,,,,L7
2000-03-30 21:59:45+00:00,,,,,L7
2000-04-15 21:59:31+00:00,,,,,L7
2000-05-01 21:59:30+00:00,,,,,L7
2000-05-08 22:05:09+00:00,,,,,L7
2000-05-17 21:59:19+00:00,,,,,L7
2000-05-24 22:04:58+00:00,,,,,L7
2000-06-18 21:59:03+00:00,,,,,L7
2000-07-04 21:58:50+00:00,,,,,L7
2000-07-27 22:04:12+00:00,,,,,L7
2000-08-05 21:58:20+00:00,,,,,L7
2000-08-12 22:04:29+00:00,,,,,L7
2000-09-13 22:03:38+00:00,,,,,L7
2000-09-22 21:57:41+00:00,,,,,L7
2000-10-15 22:03:08+00:00,,,,,L7
2000-11-09 21:57:33+00:00,,,,,L7
2000-11-16 22:03:44+00:00,,,,,L7
2000-12-11 21:57:36+00:00,,,,,L7
2001-01-03 22:03:48+00:00,,,,,L7
2001-01-12 21:57:42+00:00,,,,,L7
2001-01-19 22:03:31+00:00,,,,,L7
2001-01-28 21:57:44+00:00,,,,,L7
2001-02-20 22:03:24+00:00,,,,,L7
2001-04-02 21:57:18+00:00,,,,,L7
2001-05-20 21:57:04+00:00,,,,,L7
2001-05-27 22:02:48+00:00,,,,,L7
2001-06-05 21:56:52+00:00,,,,,L7
2001-06-28 22:02:45+00:00,,,,,L7
2001-07-07 21:56:36+00:00,,,,,L7
2001-07-14 22:02:21+00:00,,,,,L7
2001-08-08 21:56:12+00:00,,,,,L7
2001-08-15 22:01:50+00:00,,,,,L7
2001-09-25 21:55:40+00:00,,,,,L7
2001-10-02 22:01:16+00:00,,,,,L7
2001-11-03 22:01:22+00:00,,,,,L7
2001-12-30 21:55:49+00:00,,,,,L7
2002-01-22 22:02:16+00:00,,,,,L7
2002-01-31 21:56:02+00:00,,,,,L7
2002-03-04 21:56:09+00:00,,,,,L7
2002-03-11 22:02:19+00:00,,,,,L7
2002-03-27 22:01:49+00:00,,,,,L7
2002-05-07 21:56:03+00:00,,,,,L7
2002-05-14 22:02:07+00:00,,,,,L7
2002-05-30 22:01:37+00:00,,,,,L7
2002-07-17 22:01:20+00:00,,,,,L7
2002-08-02 22:01:13+00:00,,,,,L7
2002-08-18 22:01:09+00:00,,,,,L7
2002-08-27 21:55:12+00:00,,,,,L7
2002-09-12 21:55:07+00:00,,,,,L7
2002-10-05 22:00:43+00:00,,,,,L7
2002-10-14 21:54:55+00:00,,,,,L7
2002-10-21 22:00:48+00:00,,,,,L7
2002-10-30 21:55:01+00:00,,,,,L7
2002-11-15 21:55:12+00:00,,,,,L7
2002-11-22 22:01:33+00:00,,,,,L7
2003-01-25 22:01:54+00:00,,,,,L7
2003-02-03 21:55:49+00:00,,,,,L7
2003-02-19 21:55:54+00:00,,,,,L7
2003-02-26 22:02:04+00:00,,,,,L7
2003-03-07 21:55:58+00:00,,,,,L7
2003-03-14 22:01:44+00:00,,,,,L7
2003-03-23 21:55:52+00:00,,,,,L7
2003-04-08 21:55:59+00:00,,,,,L7
2003-04-15 22:02:09+00:00,,,,,L7
2003-04-24 21:55:58+00:00,,,,,L7
2003-07-20 22:01:56+00:00,,,,,L7
2003-07-21 21:43:45+00:00,,,,,L5
2003-07-29 21:55:41+00:00,,,,,L7
2003-08-13 21:49:56+00:00,,,,,L5
2003-08-22 21:44:19+00:00,,,,,L5
2003-08-29 21:50:14+00:00,,,,,L5
2003-08-30 21:55:34+00:00,,,,,L7
2003-09-14 21:50:54+00:00,,,,,L5
2003-09-22 22:01:36+00:00,,,,,L7
2003-09-30 21:50:42+00:00,,,,,L5
2003-10-16 21:50:55+00:00,,,,,L5
2003-10-17 21:55:27+00:00,,,,,L7
2003-11-09 22:01:54+00:00,,,,,L7
2003-11-17 21:51:21+00:00,,,,,L5
2003-11-18 21:55:51+00:00,,,,,L7
2003-11-26 21:45:42+00:00,,,,,L5
2003-12-03 21:51:31+00:00,,,,,L5
2003-12-04 21:55:54+00:00,,,,,L7
2003-12-19 21:52:03+00:00,,,,,L5
2004-01-04 21:51:46+00:00,,,,,L5
2004-01-21 21:56:14+00:00,,,,,L7
2004-02-13 22:02:31+00:00,,,,,L7
2004-02-14 21:46:09+00:00,,,,,L5
2004-02-21 21:51:58+00:00,,,,,L5
2004-03-17 21:46:20+00:00,,,,,L5
2004-03-25 21:56:30+00:00,,,,,L7
2004-04-09 21:52:55+00:00,,,,,L5
2004-04-10 21:56:26+00:00,,,,,L7
2004-04-18 21:47:01+00:00,,,,,L5
2004-05-03 22:02:35+00:00,,,,,L7
2004-05-19 22:02:35+00:00,,,,,L7
2004-05-28 21:56:22+00:00,,,,,L7
2004-06-05 21:48:24+00:00,,,,,L5
2004-06-28 21:55:16+00:00,,,,,L5
2004-06-29 21:56:14+00:00,,,,,L7
2004-07-07 21:49:21+00:00,,,,,L5
2004-07-22 22:01:56+00:00,,,,,L7
2004-07-23 21:49:45+00:00,,,,,L5
2004-07-30 21:55:39+00:00,,,,,L5
2004-07-31 21:56:03+00:00,,,,,L7
2004-08-07 22:01:48+00:00,,,,,L7
2004-08-08 21:50:02+00:00,,,,,L5
2004-08-15 21:56:01+00:00,,,,,L5
2004-08-16 21:56:01+00:00,,,,,L7
2004-08-24 21:50:29+00:00,,,,,L5
2004-09-16 21:56:53+00:00,,,,,L5
2004-09-24 22:01:37+00:00,,,,,L7
2004-09-25 21:51:19+00:00,,,,,L5
2004-10-02 21:57:38+00:00,,,,,L5
2004-10-10 22:01:56+00:00,,,,,L7
2004-10-18 21:57:59+00:00,,,,,L5
2004-10-19 21:55:55+00:00,,,,,L7
2004-10-26 22:02:12+00:00,,,,,L7
2004-11-04 21:56:07+00:00,,,,,L7
2004-11-19 21:58:07+00:00,,,,,L5
2004-11-20 21:56:13+00:00,,,,,L7
2004-11-27 22:02:05+00:00,,,,,L7
2004-12-06 21:56:23+00:00,,,,,L7
2004-12-13 22:02:12+00:00,,,,,L7
2005-01-06 21:59:00+00:00,,,,,L5
2005-01-14 22:02:24+00:00,,,,,L7
2005-01-15 21:53:21+00:00,,,,,L5
2005-01-22 21:59:38+00:00,,,,,L5
2005-01-23 21:56:37+00:00,,,,,L7
