,dates,aus0157-0000,aus0157-0001,aus0157-0002,aus0157-0003,aus0157-0004,aus0157-0005,aus0157-0006,aus0157-0007,aus0157-0008,aus0157-0009,aus0157-0010,aus0157-0011,aus0157-0012,aus0157-0013,aus0157-0014,aus0157-0015,aus0157-0016,aus0157-0017,aus0157-0018,aus0157-0019,aus0157-0020,aus0157-0021,aus0157-0022,aus0157-0023,aus0157-0024,aus0157-0025,aus0157-0026,aus0157-0027,aus0157-0028,aus0157-0029,aus0157-0030,aus0157-0031,aus0157-0032,aus0157-0033,aus0157-0034,aus0157-0035,aus0157-0036,aus0157-0037,aus0157-0038,aus0157-0039,aus0157-0040,aus0157-0041,aus0157-0042,aus0157-0043,aus0157-0044,aus0157-0045,aus0157-0046,aus0157-0047,aus0157-0048,aus0157-0049,aus0157-0050,aus0157-0051,aus0157-0052,aus0157-0053,aus0157-0054,aus0157-0055,aus0157-0056,aus0157-0057,aus0157-0058,aus0157-0059,aus0157-0060,aus0157-0061,aus0157-0062,aus0157-0063,aus0157-0064,aus0157-0065,aus0157-0066,aus0157-0067,aus0157-0068,aus0157-0069,aus0157-0070,aus0157-0071,aus0157-0072,aus0157-0073,aus0157-0074,aus0157-0075,aus0157-0076,aus0157-0077,aus0157-0078,aus0157-0079,aus0157-0080,aus0157-0081,aus0157-0082,aus0157-0083,aus0157-0084,aus0157-0085,aus0157-0086,aus0157-0087,aus0157-0088,aus0157-0089,aus0157-0090,aus0157-0091,aus0157-0092,aus0157-0093,aus0157-0094,aus0157-0095
0,1987-05-22 23:07:20+00:00,,,202.93507033505125,,,224.46696084068046,218.83047224910692,218.01850450864083,220.30792693385152,220.65580399661792,223.835489514572,223.4242266889367,223.0775824820093,230.46403664844698,231.82879399500428,228.90229644483307,226.98089407559866,225.35346660037584,221.92305683851308,223.76501744264453,218.53699913062613,220.36065322347616,221.47306802299644,221.460234143217,225.87495182243637,220.75429265481668,212.49148695297188,212.532405015777,212.11537624106467,208.31670641582056,207.7370402725683,206.9226270035018,207.6533144224761,204.3365454964182,210.89413607131294,208.3069169120162,212.92415635589498,210.3706421728888,205.70027568795467,207.5512003143364,210.35568372055167,213.69031738103533,208.14271658706704,207.47506043461013,211.30669498338816,219.1196257424412,218.39290619763662,222.39923250022645,214.64117176085415,213.95079138509976,214.63398927484968,228.94351025392479,222.31543405983342,216.735622726717,218.7893146240789,216.0940540101774,217.9053335396086,216.7374738561275,216.41315832228085,222.5637947293496,222.63132978658453,222.17923793537688,221.19158794670878,217.5827460757727,230.0435858665239,228.73132171376247,233.92504836252047,241.4996450582644,241.09813558615753,233.0237864217905,230.77862204659192,230.20437624585756,228.16461894923913,235.42386625400508,235.23436951464055,230.35245886357114,236.42855325879026,246.49237855659817,241.68155548620388,237.28641557636635,243.0152596429947,239.76400594046675,240.13205084342758,242.26848388382354,246.5778467421484,245.9096564756416,242.6345592962477,242.914768028664,245.12468350440878,244.45962351097418,243.64509148667105,250.46778965291406,248.2600281907865,250.99284870458092,252.9137737581754,253.1249625353449
1,1987-10-06 23:04:27+00:00,262.57644882663743,261.0502380413216,255.99020795568939,277.5193803766837,279.8901925312718,275.43431682984817,267.1993471625311,262.5510714965263,260.8043503757069,263.8358617555661,262.2596531492996,262.215997465607,261.4627156613681,265.1919602343623,269.53579629346245,264.0787876058001,256.75467222085354,258.2703410387184,259.54183597317876,251.9749327757564,261.3095258287973,255.7377542042767,255.7030248723235,254.04089224227852,249.6916957658607,253.5818723564597,249.63052331283015,241.930789549196,235.36731416496562,238.76681615531314,242.08869772631405,246.2546130104836,251.56367769994873,241.83635441252096,,243.0313933653363,241.94104563394035,242.1351701648049,241.61877943289693,239.04259765447634,241.81099304036746,238.41436227161327,239.21170250868656,237.05406253315448,239.9681805416302,247.5737152769918,247.32717974205968,255.44949047983235,266.7478221408893,258.7526727954544,253.85671249171264,263.2747896173432,258.43042561603596,251.15340020865892,248.18604075820497,245.53131506002876,249.53136653637495,247.95521669396916,248.1665367300962,251.58344107316162,249.26517511155663,253.3337665818216,255.68358217108988,258.58688419045575,254.15595968889534,260.7958202244803,266.5477073164359,272.4270701446519,280.3811198823348,275.95897015766377,269.77905579053305,269.5148713942598,267.0251733510205,266.8397773613424,262.100705420267,261.8732370728968,262.226208729465,270.35841048060325,277.6441133600451,274.122934565642,271.8155550511779,274.02399301513924,276.82726080715213,280.44136595642425,272.3186505444717,274.2390881805553,273.960727750854,276.91495198586404,277.92462987212895,267.97474896687453,272.7773579390898,274.6609056088272,273.67019533775914,269.93731821441594,270.4990838684934,270.96816304851313
2,1987-10-22 23:04:43+00:00,255.1727629513254,261.3290196152093,258.1448811782187,268.92799847649445,268.7766003651287,271.24088152159493,260.9634556059466,260.4585902988541,256.3726426753432,255.34981418742842,254.02860710186297,254.31316782395865,247.57111958802372,254.36513472550521,262.5787658641527,260.9575886673523,251.33573950084462,241.36207612009267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1987-10-29 23:11:01+00:00,247.59429621438332,245.6623236503057,255.89971498294292,250.7080897274828,260.0245557325252,247.79678032222273,249.68676316236798,255.80846865837455,257.0285349577739,242.435442660813,237.83164879149746,243.0950142986375,238.1275373921817,245.0654794596966,258.4228603970649,260.78575448130914,245.09699725859628,230.59675802796764,238.14669240622644,228.48564207426705,234.66878293841856,234.0427046691588,237.94090182540307,237.91682038539398,246.88317797769315,244.71039911653068,236.43768441177045,219.35721897326061,215.48933427665997,219.7462186115968,219.16909312079886,221.99052524255634,224.29305307661198,226.01105294909846,231.30004208816283,229.5242760606449,224.2226823414477,214.51856782264665,209.7201700283555,223.13146371940067,209.62044858648758,205.59415488959164,216.71447170144054,220.7543731872911,219.84826339107747,224.78189656567855,222.93869764698684,229.73258639138317,229.56972684451347,226.74486347466407,226.55499675609835,229.3239422907548,230.532179060889,229.308714439753,230.60631020320486,222.6475792061889,225.67480837822282,223.09577837560883,224.3206069274389,224.60613599157705,223.7738910983545,223.9665076884033,233.78460167384904,237.25205300776082,241.98529159287241,240.4073400006832,243.84621403637945,248.8298154741124,245.84891298461426,245.27831700988722,242.44120867432514,236.50692443618286,241.2593814635551,238.85894173155154,241.43839359591004,240.70241363153104,249.52022957081275,242.95169993290904,238.9423730876683,241.43919889690935,246.27647478356258,243.12744382573194,249.38149488740942,246.19615032203708,254.76302272928697,254.8328236024469,253.1919490162944,243.84237374573658,250.0197468533152,244.89247998207094,249.05471051221357,252.94344147382017,253.6050850879138,252.80725117633125,254.06128745501618,262.6968358894177
4,1988-02-18 23:12:59+00:00,218.39330650796236,227.97093612322632,237.39553882325563,249.59067150464926,251.48787768001972,256.5301814376851,247.3219236948211,244.07080928654483,237.97593500136702,236.63180588620332,235.07049915229072,234.38662775939912,242.08303511092043,248.52248461129813,257.20734582585794,246.25762034948193,236.92960662902203,234.8974267761269,236.93513800946386,238.82943879583217,238.82350053847475,236.83539582668215,239.6705276256843,244.5363440099876,245.93568304294723,236.39401284533696,227.05867212299592,229.90867805870312,225.80697654857693,220.90736857757452,223.05047139096655,226.6804744237575,222.6079512855863,224.1685084390206,225.55035539522137,223.22718588779694,219.69851549616925,223.39368378267014,219.62365535441955,215.82275201073242,213.88170937550444,219.1580885759833,223.0227831674912,221.11484667990163,220.3228240275697,220.42679920013336,223.64558128758904,233.3912459512173,236.0567811785392,228.62195471481266,227.0258035132029,240.18728325559675,234.3668210703708,234.79039757912608,238.91100954346257,229.98756291790852,230.33259696053724,224.44377223631597,229.3257255002681,229.89879992240668,227.31931488474999,232.25914712753683,233.02110245839913,234.7791272441496,234.9858893353309,234.99163228643553,238.51573043159996,243.06912034374483,244.13286244196686,240.64238974534726,238.0535069024986,243.46255185196935,237.45073354998226,239.53913097759835,238.79325892555573,235.7313942092586,232.7624076401289,241.26551960892337,245.00806305944454,236.35372791953483,239.50429760015845,240.78242121636623,238.33898039157654,243.06282835851175,242.09056393956473,241.1676193932506,244.47233784718227,241.58433384743424,242.79592684423304,242.62706222392472,241.41720417858318,248.79838373518268,247.24463963460215,247.64447876192185,251.89605879428123,243.89604939864057
5,1988-03-21 23:13:17+00:00,213.47582774371185,230.79833043949674,236.9156225521766,235.2677913376332,237.83024543793007,245.4988486295758,236.0759491973757,223.93916712710663,227.14061492808386,247.06327457045373,231.94625552907007,224.47590017123568,228.85251993778002,255.96764891004892,253.42171438848428,230.71787740766226,235.67130830209763,247.368985451919,232.05761394590994,222.75530915065454,217.5064618357545,211.6632561586448,224.05062063715803,254.15745276612654,238.27609096535247,214.8887774025854,219.3710255586349,236.02396389476758,220.40486289368567,211.1042242943246,205.57889021467432,214.38619866025235,214.6412152435457,208.9295685717067,207.36327108967336,206.3790328111263,212.3034283306005,,,,,,,,,,,,,,,,,,,,213.40459790379134,214.17926737101635,214.5567566557602,213.25615793837997,211.24441783759286,233.2222389019695,218.94245983612691,214.31956430403164,224.00636166529335,239.75486118790482,241.97990430946226,245.80977954693074,234.20305492190647,227.29751038773557,219.65349694265794,237.85451113052375,241.224273712163,212.32869695126865,223.36288723582706,221.5238762013743,,,,,,,,,,224.23283456937696,215.49556557772652,236.67447330119418,238.7462155933674,243.3716091236017,247.6233706841865,246.81790415718748,244.01450579756855,243.12730438183982,244.17192563262682,245.9565219733662
6,1988-04-22 23:13:28+00:00,184.59653208472213,201.21851832123124,209.40672614812078,211.40368050325333,226.5504348795162,237.58490196667844,232.21651533203513,230.53307065633393,235.62420107620196,236.82992485456052,224.4495922380703,216.79097492981904,225.59748664895494,240.92073938576067,238.3611545600814,229.17326240114895,227.15883896250185,229.84842940984635,218.96762151836347,218.51290776294402,219.6551378732049,217.5005917544895,227.25025323674438,228.1105102981407,219.06011133358447,214.59017109560475,218.34226386042045,219.65814863111268,207.4468722067905,202.54055997125212,206.7312658287613,203.86918258670542,201.30735047080117,201.2293611215051,194.61431217639316,206.9572666590775,228.08979701539005,215.69332919769468,198.87349009413896,196.21795664985885,202.6948414791201,209.70525940379574,205.33867198996157,202.78760857256228,206.7635162002581,201.44191033567353,218.62801234321097,230.09176215668424,210.71454251499264,219.9105072740733,216.50985823942946,212.38989373358825,221.07275958404983,219.88348858930644,207.58646999650372,202.94718851007053,201.80480474601683,226.60787713274016,214.55265309323673,221.75638118693973,222.0034859447173,207.38389034919877,210.70162627261638,216.11420586441096,222.93836797662456,216.70856959554104,228.27747709517024,233.1663268715278,235.23034658608574,235.80114569672105,230.02084001278757,222.93082778900262,219.02412534483827,218.63911794207715,230.2908177259123,225.8210704424135,230.41775099906695,230.12739610193853,223.32897109925554,228.94328455050652,219.67537222065286,229.57854101850538,225.28571185771665,221.9478275682121,221.9526237961938,228.29703341854227,230.53789796542722,227.47034365013985,230.67113440553078,220.262747550683,234.35256690668163,230.59292007608317,235.90938651159735,235.1075796111914,232.11339430268887,235.15321892101832
7,1988-05-08 23:13:38+00:00,182.28749814435977,188.65751902835052,202.80772085483017,215.39962313571942,222.35064311413052,226.62293681451754,230.35652353197497,228.72101463333206,229.25969203152334,228.67788374309413,234.72566845469015,232.2795502686352,229.29569743975173,226.80046845031939,232.4184376422308,223.27529286471764,221.81030028457783,217.9938497555189,217.7536095998849,213.82146358458925,214.1440476556436,217.7737089123362,223.0882765572072,226.43575545116374,219.54645974091014,218.38384160275808,207.26516509078954,207.54291573089947,206.99130261422061,212.20562491947194,205.4808436475397,210.27428034359338,212.31585489061206,210.9899416897507,207.38171309292176,211.55155402066327,215.27132363477668,213.58175987354633,207.29977210181852,201.9916884433655,203.38535614393606,205.05944129718102,204.49726909927335,209.75233750575512,204.13394241064103,210.66704329727625,215.58183419297904,222.76709114702084,219.27443881479002,218.98412402636046,213.6401324731258,210.93429351625878,212.32049944114857,217.99076883161243,210.51697697925974,206.95914504793103,210.36186286431968,218.98202847002813,222.3453509741139,214.79789273543366,208.12900725068124,210.5727712370038,213.7104811124106,231.78297840248354,226.4153369462067,223.3218071903107,221.5383411702243,233.6619751922509,234.93789076277577,232.56786525640666,232.87530985180442,217.92007946041048,215.1970039387497,225.3295505669791,233.25582995371866,216.74498311593317,218.91871764681747,217.23148744073498,214.68289861295736,222.44880298629477,212.48546926736674,225.6871325470239,237.2908812737572,216.39886592285131,212.08656219852807,224.6165050036138,212.09613181632824,216.63114108221276,233.5326285360329,216.20573029079333,229.98294014528744,225.27354813762182,224.39500241994898,231.63124772481433,228.9825023814666,231.47529192949435
8,1988-06-09 23:13:51+00:00,194.3481416280633,201.40208632889522,234.59608639110087,228.56586526715418,220.4000193579957,218.68572340792062,222.1949544937872,215.03273433410683,214.85889870423912,242.2471902142342,242.82859983058216,228.56816569821828,222.78070596193442,225.53505875609193,252.32158988564066,242.4994780096659,228.5601518044638,220.55839606770004,231.40906858552307,221.71598004600764,213.95586570826262,200.5906564462291,214.45585752143415,242.1991724055543,236.0211060604526,224.36813936356643,212.78740980853706,205.1670863650495,206.7241765696329,208.36944498647443,202.26074436346263,211.47512101921774,207.97063355852018,207.9270730658866,207.11368131532782,211.31172042999552,213.3930814007795,218.33069658530522,215.8856930072778,202.9777949171162,199.85616306352665,204.9773870900188,207.749878277729,206.6954754810577,208.5659844330661,207.33864834746603,212.5211504853224,225.56888269872184,228.47512301720437,217.11263709828754,210.95834904079726,219.5153147743584,213.72715458744722,222.28028251158344,213.83205342756474,211.0639663275134,211.65101067553599,217.68154957901177,226.22210648787993,219.2061191695257,206.04910357627054,212.74850782686588,216.32841772051557,225.11127220713047,228.70446538781658,224.07140614442022,231.12974952536487,238.93734063123298,240.10853210891963,233.94360063470478,227.76065770487753,216.47669281139014,223.79080113138505,225.75882568662485,224.27283789161328,221.87675070595242,221.07224916654422,226.32558589796102,224.93656351030873,223.07824800870202,212.8702383305577,223.74090244634618,223.36155725299034,218.82076510889598,224.07806010002932,225.703324726452,219.5568622295484,223.2867209495612,230.6618989164424,223.95048495063654,227.8977740030057,235.19167973370512,234.29167701012858,232.4225561919477,230.34502060649865,230.61957735713386
9,1988-06-18 23:07:44+00:00,202.54927011406548,218.72612872477714,240.46838056785188,241.84030534507102,232.7731581175111,236.84098450316594,237.30331143379993,230.90626208557896,234.70673763385466,250.0330819058469,251.2543137274579,248.40938421013863,234.05711162860263,239.37521444245002,257.55716778987033,259.11788835739713,234.18293038429255,229.6668697623768,246.9594672790723,247.5720621008071,217.91294676564996,218.0117331809052,235.21882114920865,251.07648532053415,257.22942196715945,242.89060312029568,220.20182204352326,221.34561054136606,230.7496980211466,218.88624968863374,221.13793575028055,234.37514185061704,220.740044057919,220.93129051852247,217.5737305488073,223.0283794282429,238.9201712853365,238.9501578984602,222.70432615970745,213.8009504848633,225.77685718154055,218.96952751191375,207.2815948788821,229.08066890467808,215.6756871819858,213.75172319045896,229.1594584698924,243.18480026447713,236.26994001294636,241.6448050016167,224.0113217853841,224.36515874267877,236.44352552158904,236.12856868556537,221.00396960344338,219.83698193565823,226.75935739700793,237.78844336512412,234.01623249326974,231.43228327166125,228.88003277214005,230.04198082475617,234.0799253021139,240.97598418989034,239.59855374007492,239.97825909454346,246.12668917136594,256.3031414717646,249.4167231023473,250.14043772904415,243.26277709618472,237.78701316082106,241.23189307043964,238.8114905113284,237.14928589226727,236.2518501553452,238.89753995981656,236.35407155486035,239.63550621624222,237.64540787647425,238.11280448556934,240.70863681513242,244.30247119958517,243.53776782001543,238.5003076881531,243.25595319133237,235.96592984719712,245.52518130274464,252.5681056387789,246.48736626316514,251.23307942587218,254.3949317777537,254.71114228222729,246.36413848942777,244.94291329101287,245.77540611096063
