dates,nzd0203-0000,nzd0203-0001,nzd0203-0002,nzd0203-0003,nzd0203-0004,nzd0203-0005,nzd0203-0006,nzd0203-0007,nzd0203-0008,satname
1999-09-13 21:52:41+00:00,344.40,354.23,357.18,357.33,352.88,,346.64,353.14,,L7
1999-09-29 21:52:52+00:00,368.73,377.39,386.41,385.80,389.15,389.30,379.76,382.81,409.68,L7
1999-10-15 21:52:49+00:00,348.60,353.00,364.19,368.00,365.23,365.48,345.46,352.35,389.09,L7
1999-10-22 21:58:52+00:00,358.48,360.38,368.36,373.70,375.55,373.23,365.36,364.26,374.73,L7
1999-12-02 21:52:40+00:00,353.04,354.52,363.95,372.41,367.05,371.22,371.91,370.05,377.67,L7
2000-02-04 21:52:37+00:00,370.81,362.48,373.59,385.40,388.10,384.43,380.22,387.85,394.11,L7
2000-02-20 21:52:29+00:00,370.05,367.47,370.95,380.06,382.88,382.31,379.93,376.97,406.12,L7
2000-03-07 21:52:24+00:00,372.37,372.75,374.11,374.72,372.39,368.43,362.46,363.21,395.11,L7
2000-03-14 21:58:35+00:00,362.82,366.93,380.33,380.94,379.95,371.03,369.23,367.93,374.19,L7
2000-03-30 21:58:33+00:00,369.86,377.43,382.14,386.91,375.35,366.66,360.33,356.35,362.65,L7
2000-04-24 21:52:10+00:00,381.88,389.56,395.04,392.94,382.06,380.69,369.84,374.27,407.28,L7
2000-05-01 21:58:18+00:00,363.19,371.10,376.86,375.81,373.64,365.16,363.65,365.17,378.00,L7
2000-05-17 21:58:07+00:00,369.93,379.29,386.09,383.82,384.85,379.19,373.55,377.44,405.10,L7
2000-05-26 21:51:48+00:00,360.35,363.49,375.39,366.66,368.42,359.09,360.92,368.72,369.02,L7
2000-07-29 21:51:02+00:00,371.98,372.86,383.96,372.23,374.43,368.89,364.54,361.53,405.83,L7
2000-08-05 21:57:08+00:00,359.12,349.44,361.60,359.24,347.84,340.47,347.45,343.10,390.98,L7
2000-08-14 21:50:56+00:00,372.21,380.31,384.40,384.87,379.85,371.05,367.88,364.89,407.23,L7
2000-09-15 21:50:25+00:00,357.87,363.07,369.03,362.95,367.14,354.39,361.31,377.09,382.63,L7
2000-10-24 21:56:17+00:00,361.26,356.19,357.05,362.91,369.97,365.61,355.91,353.62,362.81,L7
2000-11-09 21:56:21+00:00,354.23,355.95,355.42,364.19,364.93,355.55,353.20,355.87,392.62,L7
2000-11-18 21:50:10+00:00,374.61,385.44,388.23,401.12,383.31,373.64,364.16,360.58,406.65,L7
2001-01-05 21:50:16+00:00,354.17,353.81,366.50,374.44,364.23,355.13,354.22,364.28,368.04,L7
2001-03-10 21:50:10+00:00,354.64,366.27,369.30,371.50,371.66,367.39,360.18,357.39,401.71,L7
2001-03-26 21:50:01+00:00,,,392.45,395.81,387.10,374.05,368.61,367.93,407.07,L7
2001-06-21 21:55:29+00:00,368.74,376.38,383.57,382.70,378.16,377.80,372.27,371.87,409.40,L7
2001-06-30 21:49:12+00:00,347.96,357.92,371.67,364.35,364.09,369.27,360.63,353.80,403.25,L7
2001-09-09 21:54:36+00:00,371.93,374.56,382.92,373.16,367.47,363.64,346.54,357.67,405.27,L7
2001-10-11 21:54:09+00:00,350.75,354.39,358.71,362.53,357.63,363.27,354.65,356.95,364.84,L7
2001-11-05 21:48:14+00:00,342.81,352.49,357.53,358.09,350.03,352.85,353.08,348.52,387.46,L7
2002-01-24 21:48:42+00:00,352.48,352.59,362.43,365.70,368.09,368.17,365.92,367.94,369.47,L7
2002-01-31 21:54:50+00:00,333.18,350.01,360.89,360.30,355.78,355.93,354.02,355.77,387.47,L7
2002-02-16 21:54:54+00:00,358.10,362.92,366.63,369.13,365.88,360.31,357.44,363.91,409.40,L7
2002-02-25 21:48:47+00:00,368.26,368.25,380.94,383.02,379.86,372.85,369.71,369.39,379.17,L7
2002-03-29 21:48:39+00:00,358.60,363.34,370.28,376.06,368.06,366.92,364.97,364.96,406.62,L7
2002-04-05 21:54:49+00:00,362.15,,,,376.70,370.12,364.28,365.32,364.02,L7
2002-06-01 21:48:28+00:00,358.95,370.19,373.51,383.36,379.97,378.69,378.31,378.71,402.24,L7
2002-06-24 21:54:28+00:00,369.60,373.07,386.05,393.14,392.38,385.52,382.33,390.22,391.54,L7
2002-08-27 21:54:00+00:00,380.98,389.14,392.72,394.53,390.33,386.60,385.94,382.57,408.51,L7
2002-09-12 21:53:55+00:00,,,,377.70,373.12,378.48,378.95,380.88,385.14,L7
2002-10-07 21:47:33+00:00,356.48,364.30,369.18,370.81,370.70,368.74,373.54,383.41,392.08,L7
2002-10-14 21:53:43+00:00,361.23,361.77,369.62,374.51,365.22,365.10,366.93,373.53,382.44,L7
2002-10-23 21:47:39+00:00,354.24,366.02,369.65,372.12,371.17,365.18,370.76,377.21,385.48,L7
2003-01-02 21:54:22+00:00,356.04,364.25,360.63,358.79,356.09,347.07,340.78,349.39,350.41,L7
2003-01-18 21:54:30+00:00,376.25,381.67,380.93,377.86,375.33,367.28,359.71,363.99,368.77,L7
2003-04-01 21:48:34+00:00,367.94,370.44,379.54,376.57,372.07,360.52,352.96,352.34,391.45,L7
2003-04-24 21:54:46+00:00,356.02,376.15,381.16,381.48,378.24,380.35,371.77,370.55,402.11,L7
