,dates,mex0251-0000,mex0251-0001,mex0251-0002,mex0251-0003,mex0251-0004,mex0251-0005,mex0251-0006
0,1985-01-04 16:48:49+00:00,193.71644910729776,201.17416378327292,214.96727770847212,219.54557425899054,220.64447532504553,214.20493273893373,211.6518363542818
1,1985-01-20 16:48:54+00:00,184.86626713867383,206.0085173458055,219.3870198102601,215.62097332547074,218.43461388682377,214.68226028013208,208.6122449355027
2,1986-01-07 16:46:05+00:00,194.3728174129294,203.00460892048577,211.28985544240467,213.84454149547722,220.07572702041367,226.76333617100656,218.3528132081655
3,1986-03-12 16:44:40+00:00,203.6227037716048,214.8822047301206,221.01103745063244,229.73785487345992,230.86437743293223,221.49973530255815,218.1013567942271
4,1986-03-28 16:44:21+00:00,193.112503499221,203.70549853277862,218.5086037551545,220.6932415490207,223.0023369105611,211.81316021308126,207.09105585532208
5,1986-04-13 16:44:01+00:00,200.70498765938066,213.77436141094088,221.12485598637772,226.25234187950315,228.71984399682225,222.51688750914298,215.424792166793
6,1990-02-03 16:40:25+00:00,182.0791737317793,195.05025560558303,210.34274195055323,208.38721653157427,214.5571825634883,201.10188658310128,199.5892977061816
7,1990-02-19 16:39:55+00:00,195.92289548929753,207.17417576858384,204.7808291066623,209.74346037961695,217.6613117794575,218.3338544685083,209.4362853453257
8,1990-03-07 16:39:20+00:00,159.26927470459418,173.74457563456056,191.73158512461563,202.9644468973686,209.9261045596789,213.17521764018232,213.86850883765746
9,1990-03-23 16:38:48+00:00,174.22470135434625,177.82179644341676,185.82603557431997,198.93384275290532,203.5356858198209,201.46902142316813,202.69312764215732
10,1993-01-10 16:40:08+00:00,176.03804222205116,193.92493804177315,196.64814044463313,194.30607450565395,202.0739345894189,196.2394258211217,197.84322367701745
11,1993-02-11 16:40:28+00:00,174.26786736954827,193.32873148795707,204.62135280075975,202.62565024881746,200.86829627234957,196.68150669724272,196.07450281887563
12,1993-02-27 16:40:33+00:00,176.98991512981937,189.1430531901257,197.48545410067618,200.66788264215413,200.04698465052365,197.32257854133414,193.31085148218494
13,1993-03-15 16:40:43+00:00,186.37279856782934,196.03790637352031,207.82467059955468,212.96673754437643,209.94084908972826,208.06509184164526,205.22503284377078
14,1993-03-31 16:40:46+00:00,185.97374570516516,197.02739745282992,202.52575299182487,204.65685419345058,214.0785263649052,202.73339612620487,199.52618606516265
15,1993-04-16 16:40:54+00:00,175.48740272293335,182.9482855260859,195.9186751176609,198.84873512866093,210.54087171974547,203.42010212905194,198.84294795220532
16,1993-05-02 16:40:59+00:00,171.80282018736793,179.8453882377891,187.16397771048537,205.81638676598595,208.85432715272714,208.8268291441227,206.84688151435108
17,1993-05-18 16:41:01+00:00,170.16938675378245,183.21810410692413,193.799619946982,208.6331512916759,210.5146185555365,203.1815087775451,205.62897482711966
18,1993-09-07 16:40:54+00:00,166.12908890256426,168.49044929962284,184.949022614071,196.74018901281096,204.30984603208336,208.4496270182261,206.93491028392208
19,1993-09-23 16:40:50+00:00,160.84795423456148,165.45378953604703,173.42619944512077,181.45219636934752,194.10236803303798,204.14670185452388,194.91155054108197
20,1993-10-25 16:40:40+00:00,156.78708333048075,167.2900485811547,175.56503550413382,178.73888150406222,193.2304267968829,204.0729965305655,206.4482646602987
21,1993-11-10 16:40:33+00:00,167.43825792169696,182.6633610359226,195.6610504773015,204.40436283273883,209.94219664136708,207.4348407570966,216.1982224928746
22,1993-11-26 16:40:27+00:00,172.71035849040936,183.62663809670676,183.3003809759588,185.90426166072632,200.25239693074033,206.30087451484434,211.80245906842805
23,1994-01-13 16:39:57+00:00,166.4653459662974,172.34507462615653,181.24083171011927,189.4147350829949,197.09816789610454,196.07923482859002,190.80085173755597
24,1994-01-29 16:39:46+00:00,174.54970676466107,187.49423781949966,197.54397845068448,205.05067427199205,208.70149902514137,201.57593161870363,197.42216465260213
25,1994-02-14 16:39:35+00:00,189.28652926010335,197.00248451972817,207.56591743438182,209.48237064300218,205.84156248695052,199.74115233498495,195.82227671621985
26,1994-03-02 16:39:21+00:00,190.4183970501638,203.08637660686608,207.60708879835263,215.51988086514555,214.69054186415897,212.15706080114342,205.84265758291573
27,1994-03-18 16:39:07+00:00,192.2679527140848,205.7091940870331,213.0771816525407,209.26042624048387,209.47204922041578,210.00827921891764,207.06980069535206
28,1994-04-03 16:38:50+00:00,191.05760640918854,199.00314589160928,204.6437151513072,214.2237917838179,215.56445637113308,216.6864345385404,218.23663633173953
29,1994-04-19 16:38:32+00:00,172.7283945468618,180.0769380343809,192.64951430265032,201.87962544450102,205.38881537963277,207.8868902917925,204.1538656591965
30,1994-05-05 16:38:14+00:00,165.21837398889338,178.03895841732214,193.5499823078191,197.72969843702785,200.52347214931953,196.33750985707968,197.35501207921442
31,1994-05-21 16:37:57+00:00,174.14766097328172,188.53709288140303,191.7006517865937,198.6417760729273,206.57371123076928,207.9999214115738,204.94289913230813
32,1994-07-24 16:36:26+00:00,155.24075522858988,168.2135892921073,180.41246840706293,183.81320350850706,191.57504618135752,194.85732152179585,196.47038135265427
33,1994-08-09 16:36:00+00:00,163.3095538008808,171.72272825210223,185.80010197188057,186.40214641122623,196.36223484449252,203.80066709701018,207.5085617430638
34,1994-08-25 16:35:37+00:00,,,,,171.1138086039801,183.94745023068518,
35,1994-11-29 16:32:40+00:00,161.35277256554622,175.07918820792753,185.46549442166392,187.84054553199087,193.34286579689328,192.5407615756037,193.37990073413485
36,1994-12-15 16:32:11+00:00,164.24730514097357,183.59351588501434,185.8345265032119,195.4530901153052,192.4394213939448,187.76992838521795,189.98230521576406
37,1994-12-31 16:31:39+00:00,164.17173191309482,176.71136965526688,188.31284444420567,194.44618376390048,194.68104541040853,184.15898689359148,182.37512460389925
38,1995-01-16 16:31:04+00:00,163.93680663687428,172.73479883407256,190.2191019559442,192.3963516023902,199.47633914858363,189.59947877028196,177.75499334376235
39,1995-02-01 16:30:27+00:00,169.52565255429343,182.54616259765368,188.67905375238595,188.92605267434195,202.84455030274637,198.6691509411525,196.5785919771901
40,1995-02-17 16:29:48+00:00,185.90760621562518,197.70084539067503,207.067000779694,207.68843313711687,204.9172227574053,201.45503984062108,201.0528296261124
41,1995-03-05 16:29:10+00:00,183.29990331475122,195.5534517626639,206.11156063126643,209.11147168046466,210.42846056209942,209.39944033324593,204.16321526405275
42,1995-03-21 16:28:30+00:00,182.92122465373453,184.62339251270376,195.93070387864688,209.12806382604842,208.95593235224487,208.81026389563877,209.25928540867957
43,1995-04-22 16:27:10+00:00,182.21451226085424,192.83387814542004,199.33175502155018,194.90912626417295,200.72814104868164,203.0504060434151,200.39272371425812
44,1995-05-08 16:26:27+00:00,166.00315924998606,178.41801889846852,,201.00544424828396,201.14541245927194,213.2914004611804,205.33965877168913
45,1995-05-24 16:25:44+00:00,155.6649990373627,173.07209132939377,175.90399641723786,181.35326379701473,193.72898599499754,193.99374907323983,193.87776582485162
46,1995-08-12 16:22:05+00:00,144.54196439415983,150.76150788474564,163.68814248566179,175.00989323948377,189.63285935796355,191.0066302973857,186.55170592276738
47,1995-09-29 16:19:46+00:00,164.64115845829235,176.1474675975042,180.36061900281152,187.8658866509349,203.3325416281002,205.68039218288047,203.203824160143
48,1995-10-15 16:18:54+00:00,163.18166126029587,176.6835887638598,183.61983623275805,191.43886076189852,201.60913351538164,205.42669569381883,209.75345936598808
49,1995-10-31 16:18:06+00:00,,,,,200.79337873996744,201.26274361585448,199.17117317693612
50,1995-11-16 16:18:03+00:00,179.03236095361424,188.77597343965252,204.98818187937354,207.40256656308028,219.4352429577036,208.19716178524547,216.68917529186004
51,1995-12-02 16:18:39+00:00,183.52804643067952,191.52877912475242,203.87501153888206,209.16806103857922,215.13775163453812,210.24858850037197,216.13394282642395
52,1996-01-19 16:22:08+00:00,180.74350528773476,187.16456259072723,192.53342057257424,190.93559737932742,200.12265959731644,199.55796341795613,199.49947062277175
53,1996-02-04 16:23:15+00:00,189.74884457156782,198.6261117292058,209.3636171907597,216.0391918719251,216.86627319433094,208.5860892667736,204.51749739302068
54,1996-02-20 16:24:21+00:00,185.28114960793388,195.08447543808796,195.14953358165755,204.922130436114,215.51357537872397,206.0108010659198,199.40333661710204
55,1996-03-07 16:25:25+00:00,200.79735470129953,211.31615780338782,217.25743658722584,218.6876486127678,218.41289672319945,209.1964020491706,206.1133076845038
