dates,nzd0478-0000,nzd0478-0001,nzd0478-0002,nzd0478-0003,nzd0478-0004,nzd0478-0005,nzd0478-0006,nzd0478-0007,satname
2008-08-02 22:03:50+00:00,329.53,318.89,317.07,,,352.61,383.18,386.44,L7
2008-08-09 22:09:35+00:00,343.08,341.59,333.52,339.20,335.85,,,,L7
2008-10-05 22:03:18+00:00,348.04,,,,340.93,340.78,344.46,351.38,L7
2008-11-14 21:57:52+00:00,354.07,349.33,354.50,343.50,344.76,336.19,334.72,336.23,L5
2008-11-22 22:03:27+00:00,353.01,348.83,346.70,352.00,341.10,341.46,,,L7
2009-01-01 21:58:55+00:00,342.51,336.64,337.24,346.09,343.69,347.11,347.14,348.70,L5
2009-01-17 21:59:20+00:00,340.03,337.83,331.26,333.06,,,,,L5
2009-01-25 22:04:21+00:00,347.51,339.31,338.26,333.36,337.63,343.35,342.80,346.84,L7
2009-02-01 22:10:10+00:00,,,,,,,334.39,341.49,L7
2009-03-14 22:04:21+00:00,349.25,348.62,,,,345.06,336.82,341.95,L7
2009-03-30 22:04:28+00:00,347.44,340.34,339.70,343.80,342.10,344.14,342.14,341.57,L7
2009-05-01 22:05:01+00:00,344.73,339.33,328.98,346.33,342.65,,,354.40,L7
2009-06-02 22:05:03+00:00,334.49,330.78,317.23,,,342.44,347.82,351.86,L7
2009-06-18 22:04:37+00:00,337.67,331.83,322.99,336.49,,,352.14,353.63,L7
2009-08-05 22:04:24+00:00,,355.83,352.44,339.64,343.29,350.24,346.41,345.64,L7
2009-08-28 22:10:33+00:00,342.07,338.52,333.15,336.16,332.02,339.81,,,L7
2009-10-24 22:04:54+00:00,350.28,,,,346.60,346.76,345.93,347.80,L7
2009-11-25 22:05:21+00:00,348.70,345.39,339.19,342.93,,,337.47,338.24,L7
2009-12-02 22:11:12+00:00,,,,,,339.63,341.57,352.32,L7
2010-01-28 22:06:19+00:00,348.31,,,,346.02,347.13,,,L7
2010-02-05 22:05:05+00:00,351.94,345.54,340.56,342.10,338.63,343.50,347.37,354.32,L5
2010-05-04 22:06:23+00:00,347.98,,,,348.69,345.05,343.15,352.20,L7
2010-06-12 22:12:31+00:00,,,,,,,,344.10,L7
2010-07-23 22:06:26+00:00,343.86,340.88,328.21,339.69,350.26,358.73,361.67,354.60,L7
2010-08-31 22:12:39+00:00,341.75,340.96,331.46,336.59,329.76,330.18,338.92,343.19,L7
2010-09-09 22:06:53+00:00,,,,337.83,349.96,,,,L7
2010-09-25 22:06:29+00:00,,,,335.95,340.90,368.24,361.98,346.04,L7
2010-10-11 22:06:33+00:00,345.03,343.08,342.34,348.00,341.06,342.99,337.63,342.19,L7
2010-11-03 22:12:56+00:00,,339.44,341.45,346.27,335.78,334.58,338.27,344.97,L7
2010-12-14 22:07:13+00:00,358.50,353.09,347.35,357.40,,,342.30,348.89,L7
2010-12-21 22:13:27+00:00,343.59,337.56,348.83,342.45,340.13,337.36,340.90,343.59,L7
2011-01-31 22:07:36+00:00,,,,340.00,346.12,348.34,343.03,341.01,L7
2011-02-08 22:04:11+00:00,348.80,343.53,342.00,350.85,349.10,353.14,352.28,343.03,L5
2011-02-16 22:08:03+00:00,,355.47,354.78,344.82,347.19,352.68,350.71,352.74,L7
2011-03-03 22:10:20+00:00,,,,317.51,318.76,316.92,339.02,341.77,L5
2011-03-12 22:04:07+00:00,343.10,340.04,332.17,337.55,339.40,344.13,349.91,346.58,L5
2011-03-27 22:13:58+00:00,337.44,334.89,334.25,346.33,340.77,347.81,,,L7
2011-03-28 22:04:02+00:00,340.74,336.05,329.00,342.08,341.72,342.47,342.50,341.91,L5
2011-04-12 22:14:00+00:00,346.66,342.09,336.67,345.38,341.29,,,,L7
2011-04-21 22:08:12+00:00,346.11,345.06,337.29,345.56,340.54,,,,L7
2011-04-28 22:14:00+00:00,343.31,340.92,335.14,,,,,,L7
2011-05-23 22:08:11+00:00,337.60,334.70,326.14,354.95,349.14,351.36,,,L7
2011-05-30 22:13:59+00:00,326.63,324.60,316.23,328.59,332.17,338.20,,,L7
2011-06-08 22:07:48+00:00,336.31,324.73,316.85,343.20,344.82,350.75,345.54,360.77,L7
2011-06-15 22:13:58+00:00,,,,,,333.89,332.33,331.10,L7
2011-07-10 22:07:44+00:00,330.86,323.56,321.15,336.13,328.77,335.49,339.73,341.83,L7
2011-07-17 22:13:54+00:00,343.62,343.35,328.45,332.48,,,,,L7
2011-07-26 22:07:41+00:00,333.27,334.99,320.82,337.59,338.75,336.08,334.28,346.31,L7
2011-08-11 22:07:37+00:00,330.84,327.46,318.74,,,,,375.29,L7
2011-09-12 22:07:29+00:00,354.65,347.20,344.24,352.73,352.43,,,352.47,L7
2011-09-19 22:13:39+00:00,341.49,340.35,335.01,337.43,333.55,337.26,335.78,335.30,L7
2011-11-15 22:07:46+00:00,354.27,348.31,342.08,343.22,338.81,344.71,355.01,353.68,L7
2012-01-02 22:08:37+00:00,353.25,348.70,343.12,346.17,,,362.40,367.46,L7
2012-02-19 22:08:44+00:00,357.43,347.32,348.02,346.55,348.02,353.96,349.83,348.79,L7
2012-03-13 22:14:29+00:00,,,,337.39,330.86,332.90,330.86,349.12,L7
2012-04-23 22:08:28+00:00,338.78,336.69,360.42,332.24,337.87,349.27,343.89,344.39,L7
2012-08-29 22:09:52+00:00,345.81,342.81,337.93,336.52,345.32,356.61,358.78,365.00,L7
2012-09-21 22:15:53+00:00,,,,,,,340.45,341.38,L7
2012-11-08 22:16:15+00:00,337.99,336.80,333.57,321.54,309.57,338.40,341.42,343.92,L7
2012-11-24 22:16:23+00:00,349.56,346.30,344.62,349.43,338.88,,,,L7
2012-12-10 22:16:25+00:00,,,,,,332.23,327.80,336.35,L7
2012-12-19 22:10:43+00:00,352.44,350.96,,,,345.05,338.64,342.84,L7
2013-01-04 22:10:46+00:00,352.26,349.07,346.46,,,348.54,346.69,348.21,L7
2013-01-27 22:16:35+00:00,344.37,343.28,,,,,,,L7
2013-02-21 22:10:22+00:00,346.18,340.04,341.85,345.16,342.38,,,347.46,L7
2013-02-28 22:16:31+00:00,338.30,336.18,334.38,338.22,343.81,,,,L7
2013-04-01 22:16:26+00:00,342.33,335.14,331.67,340.33,335.48,338.17,332.87,338.35,L7
2013-04-17 22:16:21+00:00,,,,,,332.75,333.27,334.57,L7
2013-04-18 22:16:01+00:00,352.41,334.00,327.03,325.71,322.86,329.72,344.33,350.55,L8
2013-05-03 22:16:17+00:00,337.48,331.78,323.63,340.64,339.54,339.89,341.13,337.80,L7
2013-05-11 22:22:18+00:00,341.35,338.44,341.62,335.80,339.44,337.15,328.98,340.01,L8
2013-05-19 22:16:15+00:00,,,,,,,336.58,333.12,L7
2013-06-04 22:16:04+00:00,,,,336.98,338.31,332.46,326.75,328.51,L7
2013-06-13 22:10:16+00:00,329.76,334.36,326.60,336.80,339.80,332.90,339.16,335.71,L7
2013-06-28 22:22:20+00:00,331.78,329.45,323.06,333.99,335.93,337.83,333.69,337.54,L8
2013-07-06 22:15:50+00:00,,,,,,,,342.51,L7
2013-07-07 22:16:11+00:00,335.49,335.77,316.93,332.20,341.09,336.45,341.65,337.42,L8
2013-07-22 22:15:43+00:00,,349.71,352.97,332.34,342.82,346.82,340.43,342.87,L7
2013-08-24 22:16:15+00:00,332.31,330.38,327.81,319.07,323.36,331.96,346.32,344.13,L8
2013-08-31 22:22:26+00:00,338.77,337.01,330.06,328.91,327.80,333.66,348.01,357.76,L8
2013-09-17 22:09:52+00:00,345.55,340.51,334.30,343.26,339.93,339.52,338.15,342.88,L7
2013-09-25 22:16:28+00:00,334.60,332.56,329.18,335.31,330.96,329.83,332.52,330.24,L8
2013-10-10 22:16:20+00:00,,,,,329.29,329.84,329.81,334.17,L7
2013-10-11 22:16:05+00:00,340.25,333.76,331.36,340.85,328.64,334.04,338.26,345.17,L8
2013-10-26 22:16:27+00:00,350.35,343.55,335.80,344.16,334.65,,,,L7
2013-11-04 22:10:19+00:00,,,345.10,342.89,342.48,343.25,339.33,345.92,L7
2013-11-19 22:22:01+00:00,349.60,341.96,350.42,335.97,335.49,335.34,345.32,345.20,L8
2013-12-05 22:22:00+00:00,,,325.71,348.94,,,,,L8
2013-12-13 22:16:43+00:00,346.31,341.06,341.43,341.97,336.08,,,,L7
2013-12-22 22:10:59+00:00,351.00,342.81,344.22,344.64,341.50,341.20,348.13,354.08,L7
2013-12-30 22:16:01+00:00,346.98,341.08,337.90,344.36,332.31,351.37,343.12,350.11,L8
2014-01-14 22:16:57+00:00,342.88,,,,,,,,L7
2014-01-22 22:21:31+00:00,338.20,333.09,327.86,336.66,331.52,323.96,328.56,329.47,L8
2014-01-23 22:10:57+00:00,,345.58,341.67,342.08,339.23,336.25,337.50,345.17,L7
2014-01-31 22:15:40+00:00,,367.35,353.93,337.19,340.32,,,,L8
2014-02-23 22:21:08+00:00,342.51,338.51,334.18,338.73,339.42,333.96,342.05,341.51,L8
2014-03-11 22:20:55+00:00,353.02,345.94,343.25,345.24,338.73,342.63,338.32,353.90,L8
2014-03-20 22:15:01+00:00,349.71,347.40,339.54,340.78,339.36,343.57,344.11,347.16,L8
2014-03-27 22:20:37+00:00,336.46,335.19,326.44,329.00,325.21,329.30,342.33,344.02,L8
2014-04-13 22:11:15+00:00,,348.86,335.75,331.29,338.14,346.70,347.52,351.17,L7
2014-04-29 22:11:25+00:00,345.53,,,,346.29,345.13,342.93,341.12,L7
2014-05-15 22:11:56+00:00,353.83,352.59,342.15,334.45,341.54,,,348.20,L7
2014-05-23 22:14:06+00:00,334.20,329.14,324.24,333.56,335.07,333.17,336.82,334.18,L8
2014-05-30 22:19:58+00:00,345.80,343.83,355.48,332.31,345.57,341.13,341.13,342.14,L8
2014-07-01 22:20:10+00:00,326.38,320.06,315.70,328.31,329.39,326.11,337.66,343.70,L8
2014-07-02 22:11:43+00:00,329.03,320.31,315.97,332.62,,,345.70,354.04,L7
2014-07-17 22:20:15+00:00,331.25,327.57,319.90,327.28,326.02,336.43,345.86,347.31,L8
2014-07-26 22:14:30+00:00,336.39,330.15,334.15,331.89,333.77,331.53,329.28,334.06,L8
2014-08-03 22:12:15+00:00,333.54,331.58,320.02,340.87,339.46,347.31,349.25,358.31,L7
2014-08-10 22:18:02+00:00,,,,,,,341.30,341.80,L7
2014-08-11 22:14:15+00:00,,373.56,354.20,337.97,344.84,342.40,338.02,354.31,L8
2014-08-18 22:20:27+00:00,342.08,336.75,326.39,334.34,333.45,336.43,335.27,338.85,L8
2014-08-19 22:11:50+00:00,342.48,339.72,335.37,354.48,345.87,338.56,333.92,342.89,L7
2014-08-26 22:17:59+00:00,,,,,,345.31,335.51,342.65,L7
2014-08-27 22:14:41+00:00,,,,,,,329.31,,L8
2014-09-03 22:20:30+00:00,347.36,345.30,339.42,356.68,345.94,340.24,340.29,338.24,L8
2014-09-11 22:18:00+00:00,339.37,335.32,343.64,340.92,340.77,336.35,329.83,333.05,L7
2014-09-19 22:20:30+00:00,335.35,335.64,329.79,339.81,329.34,328.53,330.82,329.84,L8
2014-09-28 22:14:44+00:00,349.23,346.84,337.76,340.42,343.62,337.19,337.46,339.39,L8
2014-10-06 22:12:08+00:00,344.62,335.74,341.48,344.48,343.28,342.36,337.41,336.68,L7
2014-10-21 22:20:37+00:00,,,305.14,,,,,,L8
2014-10-29 22:18:31+00:00,335.74,332.79,331.68,336.38,328.19,331.25,332.68,335.19,L7
2014-11-06 22:20:37+00:00,358.25,357.92,353.65,336.99,343.87,343.86,343.55,349.77,L8
2014-11-14 22:18:38+00:00,343.56,,,,,,,,L7
2014-11-15 22:14:49+00:00,345.73,342.00,336.07,344.66,337.94,338.94,334.46,339.84,L8
2014-12-01 22:14:48+00:00,350.54,344.16,336.31,343.04,336.91,333.02,334.76,338.50,L8
2014-12-25 22:12:44+00:00,344.52,339.03,341.94,348.00,339.09,340.76,337.65,338.17,L7
2015-01-17 22:18:56+00:00,340.51,335.36,336.12,343.23,326.63,326.39,331.81,329.49,L7
2015-01-18 22:14:12+00:00,339.45,333.86,337.00,341.76,332.73,329.40,336.28,341.67,L8
2015-01-26 22:13:14+00:00,,344.05,332.76,337.18,331.64,337.83,339.17,344.16,L7
2015-02-10 22:20:14+00:00,346.51,344.32,335.78,351.54,343.25,334.80,340.15,337.94,L8
2015-02-19 22:14:01+00:00,347.00,355.12,348.87,335.46,340.37,340.64,337.13,345.33,L8
2015-02-26 22:20:10+00:00,339.48,339.61,331.02,331.70,327.74,333.01,333.39,329.22,L8
2015-03-14 22:19:59+00:00,341.18,338.13,330.98,338.26,330.87,336.94,336.13,341.10,L8
2015-03-31 22:13:16+00:00,,,,334.63,341.64,347.25,347.02,345.45,L7
2015-04-15 22:19:46+00:00,331.78,327.98,326.01,327.46,324.96,326.03,326.60,325.14,L8
2015-04-24 22:13:32+00:00,332.11,328.23,324.73,334.76,329.24,331.97,331.10,329.24,L8
2015-05-01 22:19:36+00:00,340.79,336.75,322.20,330.57,328.59,337.96,335.33,342.40,L8
2015-05-02 22:13:55+00:00,340.17,339.41,336.12,336.83,339.73,,347.81,341.23,L7
2015-05-09 22:19:46+00:00,331.48,324.42,325.50,339.06,334.54,333.54,330.61,,L7
2015-05-17 22:19:25+00:00,320.89,319.02,315.94,317.40,323.86,320.42,318.71,316.39,L8
2015-05-18 22:13:39+00:00,340.87,332.32,334.21,338.29,340.43,334.88,337.77,335.17,L7
2015-06-03 22:13:45+00:00,305.65,310.20,310.70,349.93,315.98,341.49,337.47,338.95,L7
2015-06-11 22:13:28+00:00,335.12,330.30,325.68,335.69,332.44,336.93,338.59,338.23,L8
2015-06-19 22:14:13+00:00,334.99,,329.25,333.56,335.73,344.44,335.79,335.19,L7
2015-06-27 22:13:34+00:00,330.02,328.26,321.20,331.74,334.57,336.01,335.82,332.41,L8
2015-07-04 22:19:50+00:00,332.49,332.13,322.85,329.96,330.98,333.31,334.17,336.99,L8
2015-07-05 22:14:17+00:00,334.68,333.60,323.60,344.10,344.71,340.58,334.69,346.13,L7
2015-07-12 22:20:07+00:00,341.18,339.60,330.95,,,,,,L7
2015-07-21 22:14:21+00:00,339.44,331.88,322.89,334.35,328.07,338.24,342.34,345.99,L7
2015-07-28 22:20:08+00:00,332.47,331.01,328.15,337.24,,,,,L7
2015-07-29 22:14:13+00:00,336.99,337.25,329.30,333.51,333.99,336.46,345.09,341.75,L8
2015-08-05 22:20:00+00:00,325.97,322.48,318.22,324.46,315.85,322.05,322.66,326.24,L8
2015-08-21 22:20:09+00:00,339.50,335.61,329.74,329.25,325.70,332.36,344.55,346.90,L8
2015-08-22 22:14:27+00:00,340.96,340.54,339.57,343.04,336.08,346.29,,,L7
2015-09-06 22:20:14+00:00,,,354.71,330.86,,,,,L8
2015-09-07 22:14:29+00:00,338.22,332.59,325.60,328.67,321.73,325.41,328.57,,L7
2015-10-01 22:14:37+00:00,325.57,320.18,322.32,328.99,321.91,329.47,323.00,336.28,L8
2015-10-08 22:20:24+00:00,347.73,341.41,330.38,332.99,322.60,331.89,331.24,335.16,L8
2015-10-09 22:14:18+00:00,350.05,345.01,345.25,347.91,342.55,344.10,338.59,347.27,L7
2015-10-24 22:20:28+00:00,348.51,347.16,336.81,339.49,335.11,334.07,331.19,328.95,L8
2015-10-25 22:14:59+00:00,347.30,341.35,338.75,343.52,334.20,337.42,328.97,335.72,L7
2015-11-01 22:20:51+00:00,349.79,344.87,,,,,,,L7
2015-11-10 22:15:14+00:00,345.68,336.98,345.56,344.91,335.55,337.50,330.79,328.14,L7
2015-11-18 22:14:44+00:00,347.14,341.31,332.27,334.08,323.81,328.94,329.92,332.40,L8
2015-11-25 22:20:32+00:00,338.29,329.06,337.73,333.48,333.02,331.04,320.12,333.38,L8
2015-12-03 22:21:21+00:00,344.18,337.34,337.70,,,,,,L7
2016-01-05 22:14:17+00:00,350.13,346.44,342.50,346.10,344.19,344.68,338.34,339.35,L8
2016-01-13 22:16:13+00:00,342.34,337.03,339.21,336.23,338.30,337.01,333.03,339.01,L7
2016-01-21 22:14:17+00:00,345.63,341.38,338.23,347.40,338.52,341.24,334.89,335.82,L8
2016-02-14 22:16:05+00:00,357.32,351.59,349.85,356.94,348.46,353.19,343.76,351.75,L7
2016-02-29 22:20:17+00:00,336.21,331.26,329.39,335.89,327.67,333.95,330.04,342.62,L8
2016-03-01 22:16:10+00:00,333.88,328.78,325.91,321.21,,328.03,333.44,338.88,L7
2016-03-08 22:22:26+00:00,352.57,340.16,345.19,345.33,345.27,340.36,337.39,335.20,L7
2016-03-16 22:20:12+00:00,342.97,342.96,333.85,340.71,337.84,332.08,331.34,334.22,L8
2016-03-17 22:16:19+00:00,348.31,343.73,339.01,347.13,336.59,342.32,,,L7
2016-04-09 22:22:36+00:00,,,,,339.15,344.26,342.23,339.48,L7
2016-04-17 22:19:57+00:00,340.66,335.13,328.73,335.92,336.13,346.05,335.06,342.02,L8
2016-04-18 22:16:54+00:00,346.26,338.37,337.62,346.54,,,,344.82,L7
2016-04-25 22:22:44+00:00,,,,316.80,,,,321.21,L7
2016-05-11 22:22:47+00:00,333.79,,,,,,,,L7
2016-05-12 22:13:44+00:00,333.70,327.14,322.25,336.92,333.76,333.59,330.88,331.85,L8
2016-05-19 22:19:58+00:00,326.52,321.30,321.54,337.02,339.48,339.43,323.62,326.48,L8
2016-06-04 22:20:04+00:00,351.48,346.33,357.43,340.49,343.39,339.23,340.89,344.84,L8
2016-06-05 22:17:08+00:00,,359.46,341.19,344.10,348.98,346.58,348.30,354.59,L7
2016-06-12 22:22:56+00:00,,,,,340.40,339.67,342.23,343.46,L7
2016-06-28 22:22:57+00:00,340.45,335.38,335.80,345.16,344.97,345.53,338.05,351.63,L7
2016-06-29 22:14:26+00:00,338.50,333.29,326.39,345.22,339.11,343.56,337.15,356.43,L8
