dates,nzd0478-0000,nzd0478-0001,nzd0478-0002,nzd0478-0003,nzd0478-0004,nzd0478-0005,nzd0478-0006,nzd0478-0007,satname
1999-08-26 22:07:32+00:00,356.54,349.13,362.50,350.27,351.14,345.04,343.89,344.47,L7
1999-11-14 22:07:06+00:00,356.54,349.13,362.50,350.27,351.14,345.04,343.89,340.25,L7
1999-11-30 22:07:23+00:00,352.76,347.00,352.25,348.70,344.40,341.80,342.06,342.93,L7
2000-05-08 22:06:20+00:00,346.34,343.98,337.06,348.39,343.50,341.73,339.66,340.51,L7
2000-06-25 22:06:19+00:00,340.31,338.05,325.19,347.25,347.82,350.03,345.07,346.00,L7
2000-07-27 22:05:48+00:00,340.00,337.83,324.12,345.03,345.57,351.80,350.71,352.49,L7
2000-08-03 22:11:31+00:00,340.33,337.68,325.25,344.86,345.50,350.46,348.67,350.50,L7
2000-08-12 22:05:41+00:00,343.80,339.70,328.77,347.98,347.94,352.58,349.24,350.40,L7
2000-09-20 22:10:50+00:00,344.64,340.25,331.76,348.02,346.10,351.64,349.23,351.34,L7
2000-10-15 22:04:20+00:00,343.47,339.17,332.90,346.50,344.76,349.04,347.71,349.44,L7
2000-12-02 22:04:57+00:00,344.79,339.84,334.61,346.35,343.65,348.54,348.59,350.10,L7
2000-12-18 22:04:37+00:00,346.13,341.74,336.08,346.82,344.07,348.29,349.48,351.60,L7
2001-01-03 22:05:00+00:00,347.99,343.70,339.44,347.07,343.99,347.02,349.38,351.68,L7
2001-02-20 22:04:36+00:00,348.69,344.74,343.62,345.82,341.55,343.14,346.24,348.48,L7
2001-03-08 22:04:56+00:00,350.09,346.00,345.01,344.96,342.58,343.94,345.70,349.12,L7
2001-04-09 22:04:41+00:00,349.94,346.07,343.81,343.54,343.48,343.32,343.99,346.45,L7
2001-06-28 22:03:32+00:00,349.26,345.12,341.22,342.82,344.75,346.17,342.43,346.84,L7
2001-07-14 22:03:33+00:00,346.71,342.06,337.06,339.41,340.84,344.26,339.36,344.16,L7
2001-08-15 22:03:02+00:00,348.04,343.84,338.36,340.90,341.27,344.78,341.79,345.90,L7
2002-03-11 22:03:07+00:00,355.57,352.01,342.42,343.25,343.50,349.35,347.62,344.48,L7
2002-04-12 22:03:01+00:00,358.28,352.87,350.12,341.98,343.37,348.15,345.01,345.25,L7
2002-05-14 22:03:19+00:00,354.21,349.66,345.43,341.53,343.28,347.64,344.22,343.10,L7
2002-06-15 22:02:43+00:00,349.86,345.43,336.97,339.34,341.64,346.16,343.31,343.46,L7
2002-07-01 22:02:38+00:00,346.54,342.31,332.60,337.41,340.32,344.11,342.19,343.15,L7
2002-11-22 22:02:21+00:00,339.97,335.48,325.18,334.34,337.02,339.05,340.29,343.59,L7
2002-12-08 22:02:27+00:00,338.88,334.78,326.44,331.00,332.58,336.47,338.41,343.44,L7
2002-12-24 22:02:33+00:00,340.35,336.41,332.25,333.45,334.18,336.87,340.04,343.54,L7
2003-08-05 22:02:35+00:00,348.41,344.53,331.89,348.65,336.80,343.57,347.88,352.52,L7
2003-08-13 21:51:08+00:00,351.08,347.37,336.88,344.16,342.42,346.16,355.52,355.97,L5
2003-09-14 21:51:42+00:00,348.33,343.55,334.96,341.25,339.86,344.13,353.12,354.03,L5
2003-09-30 21:51:54+00:00,346.20,341.37,334.17,337.71,335.86,340.69,349.39,350.58,L5
2003-10-16 21:52:31+00:00,346.23,341.75,335.51,339.49,337.42,341.91,349.14,351.47,L5
2003-11-17 21:52:33+00:00,346.29,341.76,335.80,338.73,335.86,340.93,348.72,352.54,L5
2003-12-27 22:03:30+00:00,345.52,340.73,335.64,338.36,335.50,341.16,346.10,349.28,L7
2004-01-12 22:03:07+00:00,344.78,339.15,336.10,339.28,335.83,341.16,346.10,348.58,L7
2004-01-20 21:53:00+00:00,345.36,340.02,338.04,339.52,336.93,342.76,345.71,348.36,L5
2004-04-01 22:03:52+00:00,345.17,339.68,340.91,340.71,337.75,344.29,340.73,344.97,L7
2004-04-09 21:54:07+00:00,345.72,339.91,341.19,341.99,339.33,344.39,340.09,344.08,L5
2004-05-03 22:03:47+00:00,345.62,339.35,341.24,341.86,339.73,344.79,339.42,342.06,L7
2004-05-19 22:03:47+00:00,345.90,339.86,342.15,343.35,342.41,346.72,339.71,340.53,L7
2004-06-12 21:55:59+00:00,346.64,339.89,339.31,343.59,343.12,348.17,341.57,342.63,L5
