dates,satname,nzd0478-0000,nzd0478-0001,nzd0478-0002,nzd0478-0003,nzd0478-0004,nzd0478-0005,nzd0478-0006,nzd0478-0007
1999-08-26 22:07:32+00:00,L7,371.87,364.46,371.13,359.47,356.07,352.71,355.39,358.27
1999-11-14 22:07:06+00:00,L7,,,,,,,,328.84
1999-11-30 22:07:23+00:00,L7,330.31,326.21,331.50,335.94,331.67,329.22,326.24,331.49
2000-05-08 22:06:20+00:00,L7,341.26,340.64,330.73,348.17,348.54,343.68,337.25,334.99
2000-05-31 22:12:18+00:00,L7,,,80.23,75.92,,,,
2000-06-25 22:06:19+00:00,L7,323.82,319.92,310.90,336.99,342.11,348.60,341.24,343.00
2000-07-27 22:05:48+00:00,L7,330.25,328.28,316.85,335.11,338.12,350.77,355.16,357.28
2000-08-03 22:11:31+00:00,L7,348.65,344.56,332.75,348.75,347.68,350.13,348.03,351.13
2000-08-12 22:05:41+00:00,L7,363.47,353.57,346.12,363.92,359.54,363.92,355.85,355.18
2000-09-20 22:10:50+00:00,L7,334.61,328.75,338.71,339.71,332.34,339.84,338.53,343.23
2000-10-15 22:04:20+00:00,L7,351.59,347.83,348.27,346.46,341.54,340.98,349.92,351.64
2000-12-02 22:04:57+00:00,L7,342.22,337.11,338.03,342.21,338.13,336.10,337.21,332.21
2000-12-18 22:04:37+00:00,L7,336.66,336.10,335.76,338.76,340.99,337.14,341.57,345.12
2001-01-03 22:05:00+00:00,L7,338.23,335.14,337.54,338.70,341.28,338.15,340.12,343.29
2001-02-20 22:04:36+00:00,L7,355.94,350.61,344.93,349.35,344.44,350.18,345.43,345.79
2001-03-08 22:04:56+00:00,L7,377.37,372.47,363.94,351.11,354.82,358.17,356.62,369.96
2001-04-09 22:04:41+00:00,L7,367.12,362.80,349.21,349.93,349.44,352.34,351.73,354.77
2001-05-11 22:04:33+00:00,L7,,,491.98,487.94,,,,
2001-06-28 22:03:32+00:00,L7,324.32,321.23,319.88,335.03,339.14,340.34,330.76,335.40
2001-07-14 22:03:33+00:00,L7,327.00,321.39,317.59,322.54,322.22,329.40,325.92,331.27
2001-08-15 22:03:02+00:00,L7,347.58,345.63,340.90,344.12,341.13,343.81,348.62,348.19
2002-03-11 22:03:07+00:00,L7,366.46,362.90,348.54,349.78,347.00,354.79,355.79,354.28
2002-04-12 22:03:01+00:00,L7,376.78,369.51,366.68,350.17,348.30,354.85,354.24,360.23
2002-05-14 22:03:19+00:00,L7,358.51,355.69,343.07,348.11,347.11,352.83,351.97,349.99
2002-06-15 22:02:43+00:00,L7,335.03,330.95,310.59,331.70,336.15,340.82,339.23,342.94
2002-07-01 22:02:38+00:00,L7,323.05,319.61,309.35,323.55,331.77,330.80,330.04,332.70
2002-11-22 22:02:21+00:00,L7,359.60,353.65,354.36,346.45,342.42,344.42,349.94,353.13
2002-12-08 22:02:27+00:00,L7,332.51,329.59,328.44,319.10,318.27,327.16,330.44,340.17
2002-12-24 22:02:33+00:00,L7,338.24,334.80,332.34,339.88,341.69,341.10,343.76,340.98
2003-08-05 22:02:35+00:00,L7,331.30,327.42,322.27,338.38,331.30,335.01,335.05,337.12
2003-08-13 21:51:08+00:00,L5,371.52,367.99,351.88,350.35,353.75,357.64,376.49,375.42
2003-09-14 21:51:42+00:00,L5,346.40,339.47,333.10,337.56,335.87,341.86,350.99,353.34
2003-09-30 21:51:54+00:00,L5,334.94,329.94,329.06,324.16,322.31,327.91,334.52,335.86
2003-10-16 21:52:31+00:00,L5,338.11,335.04,336.25,341.68,341.03,342.70,341.98,347.61
2003-11-17 21:52:33+00:00,L5,331.50,326.73,328.75,325.84,323.15,328.46,335.31,344.27
