dates,nzd0069-0000,nzd0069-0001,nzd0069-0002,nzd0069-0003,nzd0069-0004,nzd0069-0005,nzd0069-0006,nzd0069-0007,nzd0069-0008,nzd0069-0009,nzd0069-0010,nzd0069-0011,nzd0069-0012,nzd0069-0013,nzd0069-0014,nzd0069-0015,nzd0069-0016,nzd0069-0017
2001-12-12 22:06:38+00:00,128.90612889798092,127.71392357089167,130.89899411616022,116.94311069502076,111.06913209459965,114.11554922448866,111.44714423508964,99.22403183006435,114.2019965412532,114.19721351087703,,,,,,,110.53833132332092,112.54592829768842
2002-01-06 22:00:31+00:00,,,108.4026643057093,103.81637666538074,80.79208249263837,74.09238776383086,,168.27403948732209,,,,,,,,,,
2002-01-22 22:00:40+00:00,151.4564734237304,155.85061167627603,135.92457514011724,132.59902860290072,118.63563943204953,103.60703197918981,120.41937540252361,135.6401976963665,124.86058446433834,119.64895115038267,113.57182267941057,121.67163756263496,118.16252556923105,120.52502478919247,114.72235131034971,118.83699031543655,104.7556324781033,115.24057981973435
2002-02-14 22:06:29+00:00,166.99644795773298,151.52836627466863,145.061456681935,134.95771511791148,142.42605121026187,137.2192117413214,142.13829008005973,128.10219891059137,137.1039544101924,131.56797276384833,121.42881865662932,,,,,108.94579389150316,125.17196713290787,115.11011449186374
2002-02-23 22:00:43+00:00,152.1108741727264,150.91260143850815,144.05606729965734,138.26702172771382,141.71312392968323,135.62633705598594,137.25380496604052,130.9376995114441,131.29583090987896,132.32996059182884,127.25317745036787,,,,,,112.95085306823287,117.73050513674268
2002-03-18 22:06:22+00:00,146.7285765663397,137.41301032076578,128.48352649608253,127.04692290800222,130.873076199096,125.1469113675732,132.03839207642915,118.89337527286821,121.09256759286326,119.76039769898436,114.54936552984016,119.25934526559128,124.40462265380893,124.86996551421149,118.66932433303555,109.5305081255025,121.90086974864144,113.90931099951233
2002-04-12 22:00:37+00:00,,,125.99888978113536,132.15238178418784,145.43568823431343,150.41224988072565,161.65764094990303,130.75567182588338,,,,,,,,,,
2002-05-14 22:00:31+00:00,,,,,,,,,,,,,,,,,,
2002-05-21 22:06:41+00:00,121.76111098537629,127.79959379535653,114.56096598671225,111.70772447756923,122.45617641532576,129.89948641263055,115.2819670363254,122.62085885827766,106.43461143113967,120.69993406733948,100.52773115280849,102.92567926467581,115.40263821335579,112.16237255608394,101.85123796347457,112.50634847246421,106.67442179506028,124.25040889945542
2002-05-30 22:00:25+00:00,129.8112797586781,,,138.56431286930024,167.11875905470248,200.0183318218729,231.37223944979743,,,,,,,,,,,
2002-06-15 22:00:19+00:00,156.12199661004547,192.75004028782823,160.7180858486966,,,,,,,,,,,,,,,
2002-07-01 22:00:15+00:00,87.15771833607894,91.98065741686563,93.47645419615911,103.96010744004103,104.0384328076868,94.47191027872086,87.27888982043555,,,,,,,,,,,
2002-07-17 22:00:08+00:00,125.4652560213747,118.85500555788215,112.37631126984897,150.45651441220951,135.46543231760216,143.55931491192968,,,,,,,,,,,,
2002-08-02 22:00:01+00:00,,,,,,,,,,,,,,,,,,
2002-09-03 21:59:48+00:00,,,,,85.95338078282664,156.18020824328488,,83.57905233741413,94.8668593091173,119.96382473561265,,188.7506777269744,,,,,,
2002-10-28 22:05:46+00:00,94.77746060362512,91.70153342989416,85.51528946988367,83.23776093384403,86.94681295964998,84.70808156230612,111.06909101288647,108.93000784487079,99.04925271809174,94.43963897348345,87.89419195359676,86.62384892516408,89.47638349525029,87.63927312121879,82.7922492661686,88.14654946036305,88.66429736772875,103.62546324582917
2002-11-06 21:59:41+00:00,,,,,,,,,,,,,,,154.5509207931441,,290.40037678322,
2002-12-08 22:00:03+00:00,106.1587515166318,96.95475058801327,92.93399551670791,99.46987925762113,114.255865935058,113.07335496517484,104.79644534234768,94.5807569610372,99.08198030698937,84.17818965791723,,87.63448924358602,87.57395941926886,87.3854524839433,83.95846291635023,85.1318783967631,88.79333989350549,92.63560989341885
2002-12-31 22:05:56+00:00,,98.89255250331259,110.56793119920256,102.44437329542609,109.32620373731478,122.13355862676875,110.36152135024011,,,,,,,,,,,
2003-01-16 22:06:02+00:00,115.955298403251,106.82738599488663,112.84306192947817,101.80352209169537,119.71264610715494,131.39244109790604,122.45478537199006,108.51557062809762,120.9773001450714,,,,,,,,,
2003-01-25 22:00:18+00:00,,,,,,,,,,,,,,,,,,
2003-02-10 22:00:29+00:00,110.94603172743655,105.13938150269064,107.618337190041,110.30651725652491,102.53842769998352,102.03250509294304,102.84729305092439,105.86778409631366,99.6364798827394,80.38375717064687,68.2281099503361,70.6898458974768,65.93682535206817,,66.74024408925791,70.54765999460213,77.36558291244936,104.2520126328166
2003-02-26 22:00:28+00:00,207.2722562247013,,,,,,,,,,,,,,,,,
2003-04-15 22:00:34+00:00,236.85746507097875,284.3633397261892,,,,,,,,,,,,,,,,
2003-04-22 22:06:19+00:00,138.1735498162988,128.35650451419804,130.54239439144186,139.07763863119362,135.57567011158588,131.22697266618303,129.06475387346447,110.33730262109424,89.38899796871317,93.2953677770245,102.60967285433844,99.89307527365449,93.27464697823748,77.08272993775333,89.77995934302359,97.7939010199168,119.37993769314326,132.58761911192323
2003-05-24 22:06:41+00:00,143.89216802521847,123.21216566349237,134.17046690842463,138.17340982319078,136.42907423677485,108.56052213134762,126.9507123030742,135.7529364922568,118.6476092934117,105.60471716051754,102.19127418173349,87.82604558406811,90.12832885158151,90.26304008441161,91.23374617740774,100.3822848388014,89.39221851506392,120.6907412062077
2003-07-28 21:48:28+00:00,,,,,,,,,,,,,,,,,,
2003-08-04 21:54:47+00:00,100.76499988905232,107.64282682012443,132.45342288540053,138.45401583376554,116.79741022238503,80.8080769729711,66.1284908213643,65.71340274874593,62.47188572439996,55.56362192396991,78.50293951908361,70.15872553013256,105.95226288781471,95.63927623299327,91.18454581527615,67.17122388743145,67.50322983046959,
2003-11-09 22:00:18+00:00,,,,,,,,,,,,,,,,,,
2004-03-23 22:07:16+00:00,,,,,,,,,,,,,,,,,,
2004-04-16 21:57:43+00:00,115.01863179306929,106.62300914539648,105.57604728209266,107.85931560631346,109.16550753664535,106.19282795730801,111.87383102937682,,,,,,,,,,,
2004-05-03 22:00:59+00:00,,125.17431888976523,,146.32587897750898,,,,,,,,,,,,,,
2004-05-18 21:58:38+00:00,137.38507188091108,,,,,,151.48456047541353,,,,,,,,,,,
2004-05-26 22:07:09+00:00,145.05670515313517,112.22961186205133,128.24108739507216,131.45047355130802,131.8644558127379,144.73586379886143,144.01284339395232,134.46384403019326,,,,,101.19804732905006,110.27728654578375,102.34764170493187,113.73532423586796,111.72690080575937,126.10986296931866
2004-06-03 21:58:42+00:00,,,,,,,196.5848689685479,,,,,,131.45497681932596,,,,,
2004-06-04 22:00:55+00:00,,,,,,,,,,,,,,,,,,
2004-06-11 22:07:02+00:00,,,109.3568378467482,105.78113199362139,122.90083780560175,132.4177459399527,124.83502410725578,130.29754084612026,124.89753934631108,90.81058668707021,102.78433224785263,87.41663991955681,101.67278555353928,112.39571742500951,110.10900493897972,95.08941119335377,101.3447365060853,
2004-07-06 22:00:48+00:00,,,,,,,,,,,,,,,,,,
2004-07-13 22:06:58+00:00,,,,,,,117.97129487001992,113.34919392059084,104.61358608349384,83.30343587829908,74.45238969042416,,,,,81.44527975305257,84.33376679134967,92.46798462262323
2004-10-18 21:56:23+00:00,134.8659586809504,113.97493458390855,107.15124285544383,109.05959408721328,126.60809180546936,128.8641889060773,127.09484289292782,119.68882498318244,108.1480772472068,98.59360101125732,86.01552511981488,,,,,,,
2004-11-19 21:56:55+00:00,133.4423930159659,122.31094879356587,125.99335244406953,131.38956655809835,131.63214810052284,,,,,,,,,,,,,
2005-01-13 22:04:05+00:00,157.05494032385295,133.00621590441517,119.04049245001559,109.20712970325445,121.38125292956553,117.95746327166127,120.18634169038911,109.36811063156276,,,,,,,,,,
2005-01-14 22:01:13+00:00,147.24101770707023,123.29407250482397,,,,,,,,,,,,,,,,
2005-01-21 22:06:59+00:00,132.31924702034624,117.15891727867023,,,,,,,,,,,,,,,,
2005-01-22 21:58:02+00:00,,,,,,,,,,,,,,,,,,
2005-02-07 21:58:15+00:00,,,,,,,,,,,,,,,,,,
2005-02-15 22:01:25+00:00,,99.1854654321032,88.8894379284388,86.11948084638263,93.92240968068876,108.63651242576638,130.65389398442466,134.06233276978327,85.51970824009057,73.73309175337228,,,,,,,,
2005-02-23 21:58:31+00:00,,,,,,,,,,,,,,,,,,
2005-03-03 22:01:30+00:00,125.98409165085738,111.96398307687805,101.23446530196577,87.43455482759501,104.4345458567965,108.62187742551576,111.15938205193585,136.813779854945,,,,,,,,,61.333545263661264,73.79378219288145
2005-03-11 21:58:44+00:00,,,,,,,,,,,,,,,,,,
2005-03-18 22:04:58+00:00,131.21582993366795,115.32461738456011,96.3290921398142,84.72107758145061,85.31742903129876,100.59237589990755,107.3224936443072,122.46915094642843,112.8759701855939,96.66041990887777,89.24933290437033,78.63779111922997,76.49856169884947,78.00511074060017,77.17745966752389,79.00550932057837,75.31270673959162,79.14911590413008
2005-04-03 22:05:04+00:00,156.7266720036972,142.89333813184828,128.57910983122719,115.56592349244389,106.37503442681594,103.39784940416415,126.33550974218332,142.58900584942072,116.8653866825374,103.59896511631027,96.43107530292417,84.69144783458287,85.87963518645863,99.65196733533348,88.98133409488688,100.60340482210864,87.03376576890604,100.81528276870633
2005-04-19 22:04:43+00:00,156.3629092475991,147.4684830942778,137.63980586930614,127.20801773268546,124.65010290803774,126.70428934563937,119.1251373572328,123.62972800640543,119.77673529416464,104.70301306759066,95.82234738843972,77.1614124142391,80.10461509578462,79.5232216190324,88.96214375774696,96.50342529340284,96.27350285815524,102.09116845832497
2005-06-06 22:05:29+00:00,,,,,,,,,,,,,,,,,,
2005-06-14 22:07:26+00:00,,,,135.5289833232959,134.6791576331147,144.54348479602623,144.26765077861052,141.5511127286874,136.0215486737219,124.92679624725314,116.75200492095526,108.35663039516716,110.99714053167396,116.2784064084281,122.20455073220786,126.24899409198308,105.7987432857591,106.91686860533353
2005-08-10 22:01:10+00:00,,,,,,,,,,,,,,,,,,
2005-08-25 22:05:41+00:00,113.04695172250456,107.27472086186143,107.5797990580584,106.91237001343718,103.27862758356227,91.83738447355157,81.7879427731772,81.95994063879343,69.66371352018753,,,65.13714631442772,67.21116965393648,70.78505503494809,63.77760886716456,63.120008901346594,70.1634895418782,90.70397374039281
2005-09-03 21:59:56+00:00,,,,,,,,,,,,,,,,,,
2005-09-18 22:07:03+00:00,,,,,,,,,,,,,,,,,,
2005-09-27 22:00:53+00:00,,,,,,,,,,,,,,,,,,
2005-11-14 22:01:17+00:00,,,,,,,,,,,,,,,,,,
2005-11-21 22:07:31+00:00,88.18699792375271,83.40253556261172,91.72128591105285,85.03390907476505,83.11083109963381,,,,,,,,,,,,,
2005-11-22 22:00:23+00:00,102.548265885538,111.28095846075384,108.52998202196645,109.79717481041222,98.15672368726,89.01681135557835,92.49455981791894,96.29982547096944,101.70073323837627,89.02177522409103,86.10645473433168,84.28015910055883,88.3731565091394,78.33311299759916,84.42709365093252,89.43235281948532,96.00973188652262,110.47843156066978
2005-11-30 22:01:24+00:00,,,117.90078648482793,109.97189643040626,,,,,,,,,,,,,,
2005-12-16 22:01:26+00:00,,,,,,,,,,,,,,,,,,
2006-02-17 22:08:35+00:00,122.91792150063186,107.50317985456063,120.60367725725605,114.1982418937574,109.14685197870408,110.6341048940994,114.55044990509249,95.82046775686385,,,,,,,,,,
2006-02-18 22:01:53+00:00,98.55853729251434,96.97655573325643,103.43654975016649,91.5559985799007,91.25879717141055,,,,,,,,,,,,,
2006-03-22 22:01:54+00:00,,,,,,,,,,,,,,,,,,
2006-04-06 22:09:32+00:00,,104.24159629454117,109.63179729272801,113.11496215480281,112.09313088333357,107.30522206128353,100.58028793829824,106.5699607185046,100.75989301868456,99.72261251652465,96.72694384632705,90.82931719115885,86.53977795561016,89.21324910429948,91.37294961053848,102.56768188982277,100.62110100787325,103.04388844896422
2006-04-15 22:03:30+00:00,,,,,,,,,,,,,,,,,,
2006-04-30 22:08:02+00:00,146.28211156509008,125.62673271311088,,,,,,,,,,,,,,,,
2006-05-09 22:01:52+00:00,,,131.5914436635416,,,,,,,,,,,,,,,
2006-06-01 22:07:38+00:00,127.90892078612791,105.84146612451983,90.76011602740424,86.58287586225019,90.61831411737879,101.85256596093456,99.06484097747428,100.01242811785323,,,,,,82.62294307699798,79.56502092471962,81.71381918834408,84.72374715785975,97.12455265101387
2006-06-10 22:01:49+00:00,,,,,,,,,,,,,,,,,,
2006-06-26 22:01:44+00:00,,,,,,,,,,,,,,,,,,
2006-07-04 22:04:41+00:00,,,,,59.35681711380826,61.39773342322276,49.47985354799509,64.31625091540074,,,,,,,,,,
2006-07-19 22:07:20+00:00,,,,,,,,,,,,,,,,,,
2006-08-28 22:11:11+00:00,111.8189667187802,108.6191484013117,111.2768732450142,111.16262918469093,99.47727198505434,94.58934501615462,,,,,,,,,,,,
2006-08-29 22:01:26+00:00,,,,175.1709081070099,,,,,,,,,,,,,,
2006-09-14 22:01:21+00:00,,,,,,107.01515207161916,97.37590696696793,99.98849567756452,93.35866621024269,90.31205310604821,94.83359771323259,79.81501335438256,,,,,,
2006-09-29 22:11:58+00:00,78.57925780628467,84.6080597145968,93.929979096015,100.41040456301168,100.43904171995715,93.42465712192536,83.546652238194,84.8373998946418,75.23043977829502,,,,,,,,,
2006-10-24 22:06:02+00:00,,,,,,,,,,,,,,,,,,
2006-12-10 22:07:44+00:00,81.32024508739984,84.12149710418035,92.63461405484719,84.13619712795052,80.55228239047271,75.48909523326056,,,,,,,,,,,,
2006-12-11 22:06:28+00:00,,166.40187839241776,165.46535924099618,172.12460156665185,171.48993436311682,162.74470716452646,164.41986714982224,161.4322361794602,162.66137110180722,152.04606884257018,147.75006276441067,151.5756315601235,145.01663320521894,136.18568638172678,141.55675403787134,135.14294805295245,128.98791698784618,141.63496964815855
2007-01-04 22:02:01+00:00,,,129.62699022546394,128.0653230549966,137.5065673316017,,,,,,,,,,,,,
2007-01-20 22:02:03+00:00,,,,,158.59882433460652,,,,,,,,,,,,,
2007-02-13 22:06:47+00:00,136.90602067109458,115.98893486736607,105.71467802870579,103.25746307457686,100.11453409983156,98.25745228119295,98.35983732765943,86.47854137153547,74.84115615723526,,,,,,,,,
2007-02-21 22:02:16+00:00,,,,,,,,,,,,,,,,,,
2007-02-28 22:08:29+00:00,,,111.69612459882195,106.86178413871666,106.09189087331744,107.80790741043488,117.89242555301098,98.88517199526956,,,,,,,,,,
2007-04-10 22:02:20+00:00,,,,,,,116.57723381563764,95.3718964911504,79.641681435543,82.91200323496895,76.7219976649287,77.38544970872911,92.34893910740328,97.45818612802168,84.51316464567051,95.18073469070232,,
2007-05-28 22:02:04+00:00,126.35684335648082,106.77202351198596,109.08315190865792,,,,,,,,,,,,,,,
2007-06-13 22:02:04+00:00,130.6427581492369,116.61046520254892,,,,,,,,,,,,,,,,
2007-07-15 22:02:00+00:00,157.78076982073702,135.59584351038933,126.51467825761031,113.02988028328255,,,,,,,,,,,,,,
2007-08-07 22:07:40+00:00,104.47070154236101,104.01230180088068,97.01490883241676,,,,,,,,,,,58.84725863409468,,,,
2007-08-16 22:01:50+00:00,142.45705775235302,124.92636332197851,124.42883852239517,109.07293493497865,112.24289763387878,,,,,,,,,,,,,
2007-10-02 22:10:31+00:00,105.51861664877612,116.73305990319261,117.87865090824533,95.07430199351595,103.14532588691924,70.48037469899104,81.55667161735339,69.82491109058975,70.11607880046225,64.49105199102087,66.7405724266082,,,,,,,
2007-11-27 22:07:48+00:00,138.99694303154132,132.3635965317041,120.04387560591219,110.06920353269379,119.86467376264038,,,,,,,,,,,,,
2007-12-29 22:07:56+00:00,,,,111.1298198814573,101.9889281585596,99.34039396148393,99.7397645276587,98.65507681286797,87.69979326049656,78.41321846875424,80.61486777132777,74.21641989658347,70.91149712994982,,,,,
2008-02-24 22:02:02+00:00,,,130.82027920305353,124.38292035227347,129.93217000734785,126.75504951016475,123.87949968645056,124.00509791222616,,,,,,,,,,
2008-03-11 22:01:56+00:00,131.9565413324069,129.76839356522245,141.84757432626765,,,,,,,,,,,,,,,
2008-03-27 22:01:57+00:00,,,121.43861228040753,120.68632580003253,118.40561010894636,112.22764067615786,108.2112156694635,110.37006973697801,120.0969285062674,120.65212753537668,119.78486453670168,116.1718783583925,,,,,,
2008-07-08 22:07:28+00:00,135.82872048229888,113.11402132479041,100.78083898422241,103.11335958635811,117.89739961248466,122.23894619714912,125.55950314028419,128.10149784290323,121.69733494934579,104.72402470992537,95.21015462091609,85.1142098626714,104.51870757490157,94.48860948073491,,,,
2008-08-02 22:01:03+00:00,,,,,,,,,,,,,,,,,,
2008-08-09 22:07:11+00:00,103.87545263005862,110.04928157675464,107.93299293202703,102.84603362181642,107.10776591868765,101.30469128586077,96.0615169173796,99.74515774036955,90.50481188387892,81.25958256025667,83.73271064032846,97.20933142880084,121.51319596839515,,,,75.1704883789674,93.87389726240588
2008-08-18 22:00:56+00:00,,,,,,,,,,168.68090647633196,,,,,,,,
2008-09-26 22:06:23+00:00,,,,,,,,,,,,,,,,,98.09314380084555,92.98347826468132
2008-10-21 22:00:36+00:00,85.89179350523051,92.17882645949648,110.50252134772327,122.96670570686388,96.2991478709226,67.85973576140256,61.45306346307484,,,,,,,,,,,102.774085739497
2008-10-29 21:55:24+00:00,,,,,,,,,,,,,,,,,,
2008-11-14 21:55:04+00:00,,,,,,,,,,,,,,,,,,
2008-11-29 22:06:55+00:00,,109.94922816243366,115.43639156356873,123.23506619916174,,,,,,,,,,,,,,
2008-12-31 22:07:13+00:00,,103.05834867258989,118.42645015710465,123.42759756906602,112.46903718025524,107.84722939060768,,,,,,,,,,,,
2009-01-17 21:56:56+00:00,120.43953328844594,137.52639438039856,149.450802825213,143.24874570917245,133.4997275725073,118.79400872997448,99.2496831353597,69.47376167053412,67.39024798167921,73.93147900062353,,112.89634203767929,102.3973776600385,93.56212960458879,104.19710427801621,104.81479777553687,122.05916511959339,152.24358301570663
2009-01-24 22:03:19+00:00,127.11519263376881,133.58400310525954,138.65441756273037,134.42762360519822,135.4236931056841,118.47075068370089,,,,,,,,,,,,
2009-01-25 22:01:34+00:00,,,126.20301258494916,129.86444724953174,127.0080283979105,,,,,,,,,,,,,
2009-02-17 22:07:31+00:00,,88.39795642789478,106.17223812532522,102.66056865841625,90.4877441755199,86.78811187712846,83.95144816736642,70.68177433825878,73.17297332238564,79.00858513232312,78.11686974300089,78.14838347987298,85.4555846049032,65.08974021709777,62.33950707715135,65.27604649955043,,
2009-02-25 22:03:43+00:00,,,,,,,,,,,,,,,,,,
2009-03-21 22:07:47+00:00,112.53955342828428,110.54201851855136,107.34808961719534,,,,,87.2319362282296,91.4443511180842,97.34933343545838,98.3292549701167,82.64712416596669,,,,72.47059102695135,87.1722826070799,111.47686492006552
2009-04-15 22:02:09+00:00,,,115.29257412896833,111.63509292450638,105.81533586090984,104.11771552453014,115.1107246401634,111.45467484399188,98.43245676111044,89.23340425627508,90.14136449642564,80.93030172864341,,,,,,
2009-05-17 22:02:15+00:00,,89.73764334579185,71.40178967599863,75.73799587999919,71.63520146373182,86.17521112374068,81.06314289746786,,,,,,,,,,,
2009-06-02 22:02:15+00:00,147.41046362794555,106.78515210754068,,,,,,,,,,89.66377292627595,68.7237607083583,57.1135172074515,,80.2463159335714,87.73711505830221,108.57743480988589
2009-08-05 22:02:01+00:00,,,,,,,,,,,,,,,,,,
2009-09-06 22:01:59+00:00,147.22923867827902,129.17376654482763,133.91452859757484,119.2003415809804,129.1827475887647,,,,,,,,,,,,,
2009-09-13 22:07:45+00:00,93.19569881335295,105.15199363564122,103.83647277916427,122.08453788929538,125.12607869346152,115.35314232523046,102.0016715475532,76.32297889307256,71.78977180748726,67.56423444026919,71.11188311589345,,,,,56.45192242501151,60.0208142171273,77.505463303331
2009-10-15 22:07:44+00:00,108.55521641301488,102.12503715109654,102.73155353825402,97.4542534611391,101.74716620058592,101.59667975357222,91.66524241398083,,,,,,,,,,,
2009-12-18 22:08:39+00:00,157.77833846229797,133.9531594913365,124.32386750127796,,,,,,,,,,,,,,,
2009-12-27 22:03:02+00:00,,,,,,103.58628761551644,100.54046880723573,95.65380330995018,97.96253219137444,101.4245459847104,87.63089595436382,85.15080890060986,103.54315647550783,103.23889068855648,98.59389113251272,80.39314979399815,,
2010-02-20 22:09:33+00:00,135.52903141555532,125.67862131716272,107.90608401245217,91.10158609641563,72.7134429976056,,77.89969671623355,93.69054972204515,95.58895889932975,85.56630529909326,80.21850492008006,81.14679411821793,97.6275949370313,109.22200239372212,,,,
2010-03-08 22:09:41+00:00,135.74074867058303,129.53806793197614,131.4478882089832,119.3663886535316,95.95675588990396,76.03373200288928,86.5299809650727,108.29580362347765,100.3008656155235,111.33705651330854,112.81431793754462,118.4154870315146,129.8850424184175,,,,,135.07817328195358
2010-03-17 22:03:57+00:00,161.18749322703562,141.79374408594254,134.40981467732456,120.50573211408535,,,,,,,,,,,,,,
2010-03-24 22:09:46+00:00,111.09424256692134,137.9197630628777,138.849005612104,147.06225119509995,117.52541998230345,82.33172717352109,,,,,,90.97864438592144,108.7939896346005,105.08430351957989,100.16756930328357,114.62748721931456,100.6297535021389,101.32507632250524
2010-05-27 22:09:43+00:00,143.35644989581488,129.00383317760264,126.0223453372326,,,,,,,,,,,,,,,
2010-07-23 22:04:02+00:00,,,,,,112.66663968155608,116.74962804812408,100.03864026981474,108.91522302368256,100.99934279486907,100.5283276852523,,,,,,,
2010-07-30 22:09:48+00:00,,123.79973915459614,120.19786477938186,115.92428606190907,106.01520060455653,109.72215706928444,102.75509990263623,,,,,,,,,,,
2010-08-31 22:09:52+00:00,120.20782470828871,111.28450590208567,103.85434707420838,97.78461221352713,99.51778199060776,101.72832563519104,97.37042211014669,,,,,80.77084008824939,80.31791710599676,78.7654919370312,73.79814239951486,76.246476633459,73.02137262591572,86.21950385494547
2010-09-25 22:04:05+00:00,,,,,,,,,,,,,,,,,,
2010-11-12 22:04:30+00:00,80.12187344136524,84.56183263430817,89.16067260728472,91.66508257522706,90.07201219683071,86.47595162615602,92.49324829071261,94.45091444716113,,,,,,,,,,84.91452588637357
2010-11-27 22:07:24+00:00,101.95323625208424,91.39406304567738,106.01909818713575,103.94940208361155,105.54836896295686,103.6505424663981,113.30813496087089,117.30036335894346,104.75066652756873,92.98258657501508,103.19410677336624,94.97415972292538,75.2707367282482,94.06237066773492,86.07914912263756,92.27106897855086,89.2831646238496,111.98463538878798
2010-12-05 22:10:32+00:00,,137.04463862283592,123.93332234549516,118.18659158237597,128.37651321700963,,,,,,,,,,,,,
2011-01-06 22:11:13+00:00,142.63305854991899,130.14998511061074,124.28328345320057,114.45101077201545,,,,,,,,,,,,,,
2011-01-15 22:05:06+00:00,,,106.41598475381983,96.1639046099924,94.05287995397008,95.12619119430317,104.8917292454321,122.09719693595228,111.10480758728947,86.94595962703076,73.37629288641615,,,,,,,
2011-02-16 22:05:15+00:00,131.32300778128746,125.75075439453424,120.77289277738916,,,,,,,,,,,,,,,
2011-04-12 22:11:12+00:00,105.32450341572337,101.98122657251432,84.59602989065843,82.50911574641331,79.53981483846087,72.08994415033848,68.73841180343996,82.67363155343705,65.67989616223099,58.77453660098195,72.20010933030329,67.1023969961675,,,,,62.545183584131316,96.13519400137756
2011-04-13 22:01:34+00:00,,,,,,,,,,,,,,,,,,
2011-05-07 22:05:25+00:00,,,,,,,,,,,,,,,,,,
2011-05-23 22:05:23+00:00,,,,,,,,,,,,,108.09270865347449,121.24385171645616,115.14034543217608,109.67535101471523,102.4962696601401,
2011-06-24 22:05:21+00:00,,,,,,,,,,,,,,,,,,
2011-07-10 22:05:20+00:00,,,,,,,,,,,,,,,,,,
