dates,satname,nzd0069-0000,nzd0069-0001,nzd0069-0002,nzd0069-0003,nzd0069-0004,nzd0069-0005,nzd0069-0006,nzd0069-0007,nzd0069-0008,nzd0069-0009,nzd0069-0010,nzd0069-0011,nzd0069-0012,nzd0069-0013,nzd0069-0014,nzd0069-0015,nzd0069-0016,nzd0069-0017
2006-04-30 22:08:02+00:00,L7,276.98,277.83,,,,,242.36,237.41,236.10,239.51,231.97,213.32,237.09,244.69,255.76,257.72,259.82,262.92
2006-05-09 22:01:52+00:00,L7,430.35,,484.09,,600.44,,,,,,,,,,,,,
2006-06-01 22:07:38+00:00,L7,319.34,298.06,284.84,279.90,286.77,294.74,293.70,291.88,,,,,,272.56,273.81,272.64,277.48,285.91
2006-06-10 22:01:49+00:00,L7,252.81,252.19,251.87,244.76,,,,,,,,,,217.75,230.33,227.13,226.10,230.33
2006-06-26 22:01:44+00:00,L7,,,,,,,,,239.07,242.26,227.08,224.45,239.28,,,,,
2006-07-04 22:04:41+00:00,L5,266.64,284.66,284.87,254.78,252.95,251.05,255.77,250.97,240.52,274.15,,,248.05,248.47,249.16,,,
2006-07-19 22:07:20+00:00,L7,,,88.60,,,,,,,,,237.51,,,248.79,,,241.53
2006-07-27 22:11:11+00:00,L5,255.93,263.33,262.81,256.66,247.48,238.27,240.62,228.98,237.54,233.70,225.76,236.28,242.51,243.60,248.45,245.70,248.57,249.80
2006-08-28 22:11:35+00:00,L5,278.85,284.30,285.20,284.79,272.26,266.66,262.72,257.92,254.90,252.68,245.35,244.80,250.28,259.21,261.95,256.23,265.02,
2006-08-29 22:01:26+00:00,L7,179.94,244.20,311.42,376.86,,,,,,,,,,,,,,
2006-09-05 22:07:35+00:00,L7,244.67,259.61,256.61,256.15,241.80,227.46,231.52,218.64,224.52,227.65,219.05,213.07,229.17,220.29,,,,
2006-09-14 22:01:21+00:00,L7,,,,,313.88,311.18,297.24,292.80,291.37,,,,,,,,,
2006-09-29 22:11:34+00:00,L5,293.79,293.86,300.50,307.56,311.25,307.18,296.31,292.79,286.51,279.60,269.26,254.25,255.85,258.78,265.07,273.04,282.39,289.81
2006-10-07 22:06:56+00:00,L7,210.53,234.95,234.17,231.67,226.73,207.05,204.69,204.49,210.75,,,,,,208.75,202.47,213.56,215.58
2006-10-24 22:06:02+00:00,L5,213.46,235.38,241.65,236.69,232.61,224.23,218.95,204.45,210.37,212.11,186.63,165.79,198.27,198.12,213.89,204.44,226.78,230.13
2006-12-10 22:07:44+00:00,L7,292.51,291.47,300.16,290.26,288.89,284.25,284.14,273.12,275.35,271.40,269.63,253.06,258.83,,,,,
2006-12-11 22:06:28+00:00,L5,594.24,386.64,384.78,388.68,395.67,385.38,387.83,380.70,385.37,374.57,369.92,374.23,364.02,358.38,363.98,354.07,351.44,360.35
2007-01-04 22:02:01+00:00,L7,262.63,265.61,275.09,277.00,271.71,254.51,260.58,,,,,,,,,,251.97,259.58
2007-01-20 22:02:03+00:00,L7,,,,,,,,,,,,,,,,,,
2007-02-04 22:12:33+00:00,L5,266.16,270.05,265.37,262.00,262.14,247.37,267.46,250.05,249.59,245.79,239.84,225.09,229.34,215.89,232.25,231.34,253.50,259.15
2007-02-13 22:06:47+00:00,L5,343.60,322.06,311.13,307.63,305.79,304.42,304.20,290.69,280.62,279.93,283.56,277.99,264.21,248.77,259.86,278.83,293.66,309.43
2007-02-21 22:02:16+00:00,L7,318.86,,,,,,,,,260.86,258.78,246.08,243.87,231.36,,,,
2007-02-28 22:08:05+00:00,L7,,,290.97,280.53,277.76,275.57,285.11,265.46,262.60,257.56,261.55,240.15,244.66,229.17,241.37,,,
2007-04-10 22:02:20+00:00,L7,,,,,,,322.72,301.80,292.48,291.67,288.33,285.93,300.09,307.60,293.31,301.75,,
2007-05-28 22:02:04+00:00,L7,300.38,290.47,288.24,,,,,,,,,,,,,,,
2007-06-13 22:02:04+00:00,L7,280.86,279.54,,,,,,,,,,230.25,244.57,230.04,242.81,233.19,234.71,246.06
2007-07-15 22:02:00+00:00,L7,293.88,290.47,284.85,270.21,270.33,256.36,258.19,250.91,252.86,261.43,,,,,,,,
2007-08-07 22:07:40+00:00,L7,329.32,322.87,318.55,,,,,,,,,,,283.48,,,,
2007-08-16 22:01:50+00:00,L7,309.37,301.37,299.34,287.73,282.55,264.51,269.78,258.83,254.88,,,,,,,,,
2007-10-02 22:10:31+00:00,L5,321.09,327.34,329.58,304.66,317.09,283.21,296.27,276.03,283.76,278.71,277.19,245.18,257.05,240.77,234.53,,,
2007-11-27 22:08:12+00:00,L7,288.67,292.06,281.13,273.93,272.04,255.24,251.05,241.82,241.57,257.44,246.66,,,,,233.69,253.74,262.54
2007-12-29 22:07:56+00:00,L7,,,,320.65,315.10,312.66,313.11,309.82,301.13,291.53,293.75,287.46,281.92,272.97,277.70,278.59,286.59,
2008-02-24 22:02:02+00:00,L7,,,295.79,292.10,291.76,289.38,284.88,285.81,272.97,282.75,270.59,249.81,,,,,,
2008-03-11 22:01:56+00:00,L7,302.77,300.16,,,,,,,,,,,,,,,,
2008-03-18 22:08:08+00:00,L7,,,300.08,290.51,293.56,287.72,290.85,287.31,290.70,296.33,286.40,267.94,279.87,266.95,274.47,,,
2008-03-27 22:01:57+00:00,L7,,,312.97,313.85,309.66,302.75,300.18,301.89,311.49,310.31,310.09,305.10,,,,,,
2008-04-03 22:08:08+00:00,L7,294.53,295.03,291.59,288.41,293.03,286.93,285.67,284.04,283.90,281.96,270.81,,,,,273.87,285.56,293.73
2008-07-08 22:07:28+00:00,L7,328.05,297.80,291.83,282.96,303.68,304.90,318.06,320.03,310.36,286.65,286.44,263.20,285.05,,,,,297.13
2008-08-02 22:01:03+00:00,L7,,,,,,,,,,,,,,,,,,
2008-08-09 22:07:11+00:00,L7,315.98,310.42,312.20,302.44,314.12,312.08,304.63,302.03,299.67,290.10,288.67,300.16,,,,,281.26,290.13
2008-08-18 22:00:56+00:00,L7,225.79,238.74,243.92,252.67,244.42,246.47,231.87,229.56,,,,,,,,,,
2008-09-26 22:06:47+00:00,L7,,,,253.92,256.36,255.87,258.52,257.17,243.85,249.97,222.55,234.04,240.96,247.91,248.09,256.36,261.00,257.71
2008-10-21 22:00:36+00:00,L7,308.15,301.20,319.37,326.71,309.90,286.65,275.15,,,,,,,,,,289.62,315.53
2008-10-29 21:55:24+00:00,L5,,,,,,,,105.79,183.82,212.21,192.44,223.14,223.65,236.41,,,,
2008-11-13 22:07:07+00:00,L7,,,251.31,256.38,249.74,236.24,220.84,217.62,206.61,209.01,178.86,213.25,222.78,235.38,220.68,221.69,228.07,
2008-11-14 21:55:04+00:00,L5,229.00,246.82,258.14,260.38,246.46,234.35,221.83,222.76,211.99,220.17,190.19,224.99,224.77,240.73,225.68,227.64,,
2008-11-29 22:07:19+00:00,L7,246.48,257.26,268.53,280.10,,,,,224.02,232.28,212.74,251.54,245.10,245.60,242.14,241.86,255.22,259.15
2008-12-15 22:07:05+00:00,L7,143.02,,,,,,232.98,223.09,221.57,227.51,223.42,247.59,244.64,244.12,237.34,240.68,252.11,254.25
2008-12-31 22:07:13+00:00,L7,257.71,273.05,286.12,294.40,278.64,270.92,,,,,,263.32,256.97,253.17,241.46,242.62,254.59,258.94
2009-01-16 22:07:42+00:00,L7,323.50,323.17,334.27,315.41,320.65,310.99,291.60,263.93,266.94,275.49,306.48,292.59,283.98,273.82,,,,
2009-01-17 21:56:56+00:00,L5,339.92,348.26,361.38,350.81,350.73,336.98,315.80,280.59,284.35,289.92,,321.97,314.95,311.38,320.10,315.03,338.30,363.35
2009-01-24 22:02:55+00:00,L5,260.37,277.36,287.03,288.02,278.10,264.16,244.01,232.71,226.09,237.00,246.69,256.53,249.69,255.45,245.51,250.21,253.22,261.52
2009-01-25 22:01:34+00:00,L7,247.78,264.07,278.76,285.53,275.76,259.04,240.27,233.86,225.96,236.34,,,,,,,,
2009-02-17 22:07:31+00:00,L7,,296.59,318.05,310.44,305.80,301.14,296.14,281.57,287.87,293.04,292.64,293.52,294.79,279.39,277.09,277.13,,
2009-02-25 22:03:43+00:00,L5,,,,275.08,261.49,253.29,237.66,227.93,228.97,240.14,239.50,254.44,243.05,249.08,237.52,238.09,254.08,260.83
2009-03-21 22:07:47+00:00,L7,320.91,316.13,313.41,,,,,293.12,298.34,304.09,305.51,289.51,272.51,263.40,267.98,278.29,293.75,317.05
2009-04-15 22:02:09+00:00,L7,,,305.41,302.26,296.91,295.99,302.96,300.90,291.24,283.66,281.88,266.71,,,,,,
2009-05-17 22:02:15+00:00,L7,,293.05,282.73,284.39,287.19,302.47,294.71,256.60,251.30,279.36,265.64,,,,,,,
2009-06-02 22:02:15+00:00,L7,332.48,296.66,,,,,,,,,291.58,279.99,267.66,256.07,255.43,273.45,277.71,295.28
2009-08-05 22:02:01+00:00,L7,233.69,231.40,234.55,,,,,,,,145.47,,216.21,184.72,183.72,182.46,206.11,223.94
2009-09-06 22:01:59+00:00,L7,292.32,293.27,300.79,288.94,287.46,,,,,,,,,,250.02,243.16,261.56,269.72
2009-09-13 22:07:45+00:00,L7,335.44,333.06,331.78,345.09,357.73,349.21,332.29,304.03,305.72,301.84,304.54,,,,,282.62,290.32,303.35
2009-10-15 22:08:08+00:00,L7,294.15,292.55,294.50,289.82,289.33,287.05,279.99,279.36,266.57,263.39,259.89,262.46,253.82,241.18,,,,
2009-12-18 22:09:03+00:00,L7,292.54,286.01,272.07,263.74,,,,,,246.30,242.55,249.10,254.43,253.78,265.12,248.59,255.06,251.43
2009-12-27 22:03:02+00:00,L7,,,,,,293.62,289.40,286.10,295.95,289.14,279.95,282.23,296.66,296.63,295.52,,,
2010-01-27 22:08:26+00:00,L5,336.09,325.17,304.87,279.51,265.92,272.68,277.76,287.92,282.11,274.82,265.39,266.41,278.51,290.04,300.94,289.14,276.84,277.35
2010-02-12 22:08:30+00:00,L5,297.45,296.56,288.76,261.10,247.44,252.82,260.79,267.57,271.53,253.89,245.66,254.49,261.45,269.78,274.28,268.55,261.94,
2010-02-20 22:09:57+00:00,L7,339.46,327.03,308.51,291.72,270.89,267.03,277.73,295.15,296.14,286.02,279.67,281.33,296.82,308.16,,,,
2010-03-08 22:09:41+00:00,L7,355.96,341.69,344.13,329.72,312.97,292.50,303.59,320.66,315.92,325.12,330.24,334.24,341.60,,,,,346.78
2010-03-17 22:03:57+00:00,L7,291.42,293.33,286.17,273.85,254.84,239.32,,,,,,,,,,244.49,248.82,248.10
2010-03-24 22:10:10+00:00,L7,326.95,,351.61,351.97,328.94,293.66,,,,,,307.48,318.62,320.97,317.79,321.74,309.91,307.94
2010-05-27 22:09:43+00:00,L7,273.09,279.55,273.62,266.29,239.26,244.57,219.28,222.32,224.81,222.15,,,,,,193.67,,
2010-07-14 22:10:12+00:00,L7,,,274.24,269.62,266.51,277.00,276.08,258.03,262.29,243.44,244.59,251.36,247.07,245.91,251.60,244.37,247.97,
2010-07-23 22:04:02+00:00,L7,,,,,,283.77,293.73,279.09,283.69,271.40,272.51,,,,,,,
2010-07-30 22:09:48+00:00,L7,310.51,304.70,297.45,297.95,282.36,286.56,278.25,268.94,277.72,264.48,269.13,260.51,270.74,267.65,269.47,,,
2010-08-31 22:09:52+00:00,L7,335.40,321.11,313.40,305.29,311.13,313.16,309.03,,,,,292.52,290.38,290.15,285.61,285.77,283.94,293.10
2010-09-25 22:04:05+00:00,L7,239.82,,248.09,241.06,224.11,238.76,202.37,179.20,,,,,,,,,,212.81
2010-11-12 22:04:30+00:00,L7,304.86,301.12,305.98,305.70,309.66,305.90,311.70,310.03,,,,,,,,,286.19,300.64
2010-11-27 22:07:24+00:00,L5,313.55,302.86,314.05,307.72,315.91,313.16,319.84,326.42,317.77,301.81,315.98,307.83,283.80,306.20,294.10,299.55,301.10,320.77
2010-12-05 22:10:56+00:00,L7,257.35,264.00,258.50,256.91,248.01,252.30,241.39,,,,,,232.15,223.80,231.28,227.96,234.95,232.69
2011-01-06 22:10:49+00:00,L7,273.39,278.88,273.82,268.55,263.19,261.47,256.59,258.64,255.66,246.89,,,,230.62,241.04,245.09,250.46,256.49
2011-01-15 22:05:06+00:00,L7,,,315.04,303.46,304.82,305.74,315.35,330.54,321.51,297.55,283.85,270.77,,,,,,
2011-02-16 22:05:15+00:00,L7,267.54,,279.31,,,,,,,,,,,,,,,
2011-04-12 22:11:36+00:00,L7,340.74,323.78,308.42,303.35,308.07,301.93,298.87,306.38,295.43,287.49,300.36,293.46,,,,,292.18,314.58
2011-04-13 22:01:34+00:00,L5,325.19,308.55,,,,,,,,,145.96,,266.02,281.54,279.52,286.11,287.13,
2011-05-07 22:05:25+00:00,L7,,,,271.77,260.45,,,,,,,,,,,,,
2011-05-23 22:05:23+00:00,L7,,,,,,,,,,,,292.09,302.90,323.51,309.17,299.58,302.94,
2011-06-24 22:05:21+00:00,L7,,,,,,,,,,,,,,,,,,
2011-07-10 22:05:20+00:00,L7,,,,,,,,,,,,,,,,,,
2011-07-17 22:11:06+00:00,L7,239.16,250.37,261.41,258.62,262.78,246.72,240.00,235.49,228.28,215.81,202.16,214.22,216.80,212.14,218.38,,,
2011-07-26 22:05:18+00:00,L7,296.08,285.95,,,,,,,,,,,,,,,,
2011-08-11 22:05:13+00:00,L7,,,,,,,,,,,,,,,,,,
2011-08-27 22:05:11+00:00,L7,231.40,243.61,251.64,,,,,,,,,214.97,218.63,214.07,,,,234.50
2011-09-12 22:05:05+00:00,L7,,,,,,,,,,,,,,196.81,207.41,,,
2011-09-19 22:11:15+00:00,L7,286.72,274.85,278.31,275.03,287.29,284.90,281.71,277.46,255.68,255.82,,,,,267.09,269.18,269.50,280.40
2012-01-25 22:11:35+00:00,L7,259.40,260.29,250.79,240.70,240.23,234.72,236.14,230.02,224.84,219.22,196.96,,,,,,234.41,235.64
2012-04-07 22:05:52+00:00,L7,,,,,,391.19,,,,,,,,,,,,
2012-04-14 22:11:39+00:00,L7,305.65,302.45,303.14,,,,,254.04,,,,,,,,,,
2012-04-23 22:06:04+00:00,L7,281.00,291.09,288.65,282.73,281.70,261.80,,,,,,,,,252.96,247.59,248.80,261.57
