,dates,per0081-0000,per0081-0001,per0081-0002,per0081-0003,per0081-0004,per0081-0005,per0081-0006,per0081-0007,per0081-0008,per0081-0009,per0081-0010,per0081-0011,per0081-0012,per0081-0013,per0081-0014,per0081-0015,per0081-0016,per0081-0017,per0081-0018,per0081-0019,per0081-0020,per0081-0021,per0081-0022,per0081-0023,per0081-0024,per0081-0025,per0081-0026,per0081-0027,per0081-0028,per0081-0029,per0081-0030,per0081-0031,per0081-0032,per0081-0033,per0081-0034,per0081-0035,per0081-0036,per0081-0037,per0081-0038,per0081-0039,per0081-0040,per0081-0041,per0081-0042,per0081-0043,per0081-0044,per0081-0045,per0081-0046,per0081-0047,per0081-0048,per0081-0049,per0081-0050,per0081-0051,per0081-0052,per0081-0053,per0081-0054,per0081-0055,per0081-0056,per0081-0057,per0081-0058,per0081-0059,per0081-0060,per0081-0061,per0081-0062,per0081-0063,per0081-0064,per0081-0065,per0081-0066,per0081-0067,per0081-0068,per0081-0069,per0081-0070,per0081-0071,per0081-0072,per0081-0073,per0081-0074,per0081-0075,per0081-0076,per0081-0077,per0081-0078,per0081-0079,per0081-0080,per0081-0081,per0081-0082,per0081-0083,per0081-0084,per0081-0085,per0081-0086,per0081-0087
0,1985-01-24 14:52:53+00:00,235.78396615661345,228.52053530275126,227.6811337181114,232.02845941587108,232.28791583396375,236.54293031066598,242.26849908358287,246.65823169783957,243.23705077948077,242.73226002725477,250.9715790991756,250.85062832121503,265.8006495470081,272.94704905000856,284.97364025234725,295.48025447275427,319.5865417510863,325.9524904014379,327.76851655477884,340.2274278915082,354.3966498247602,360.17568408982726,345.23048324550774,327.81822078908493,322.9253802692639,313.41429782156126,285.5570366573705,264.98311891100855,256.3452235661622,249.94381857119575,249.8545448374696,261.82131084932155,278.65622067541256,317.253237687156,,,,,,226.59794091879675,220.5014378823034,202.86668043960756,181.28330141569387,151.88759235965554,152.20044830117456,151.4809009131469,166.19723423182936,171.03105835974944,186.96838993277285,,,,216.3628166600641,212.52136777392207,199.2119615226624,180.62361574972664,163.7452345972642,167.773839650396,179.47557230967246,200.7883554498369,200.45360422037328,207.4560129580033,207.55538459429837,213.44969584075753,221.01376768737643,219.18215977052674,212.47691906984338,205.4297604488157,205.68225899482744,196.1967519425637,191.5899147379883,191.92319651826043,190.3180609460471,190.0218657028108,191.34315231146522,195.92928978905636,202.7877767554265,205.39344117297904,214.56854617697712,226.77741826694756,236.45656197869707,237.93171826849706,237.00848660602435,233.59434855805154,232.55229655882414,230.6928387899717,234.7253714746226,231.73539257536783
1,1986-03-16 14:48:34+00:00,219.4184901325329,219.1558862268006,225.99313527364708,230.6172946829785,233.1813350378307,242.78173212850834,241.08015027226813,242.0954690520096,227.39283279181535,222.62242452536324,234.59695527341722,239.54036657090612,253.76125238299093,263.9902694911536,285.77006626687813,295.2993249663112,319.1183690027296,327.5650400264621,334.7045725781364,341.9939234360338,335.7945005003481,335.2495506518175,322.9247912767801,313.6347766168572,324.08441402457197,307.15142675267407,275.1218384185072,250.52553464424264,232.2228612482578,236.96132254547283,238.13489179795658,258.52469188263177,266.8005228129995,292.2007575093386,,,232.61694859621522,213.96572578648346,,199.13576824196008,200.52522030388798,203.3914898946894,189.60726385571053,167.7424682767706,163.07467599024758,158.2344352988796,151.1964603386418,157.17864983943971,157.54749800731463,158.17628244673108,166.21310095092682,174.12065615904967,180.80521038479003,182.5155605533386,183.9820591449892,167.13735537629034,163.56191344388841,176.42413136466456,180.53062183365603,194.4571795665345,197.78140133786727,196.87399547621146,200.02750778033501,200.53641995927077,208.3068893563686,218.47543166668996,211.02175063669785,209.32604953693337,205.29792713069878,195.7479098652991,196.1958009140397,198.25280147562617,197.9224957047588,195.44912419207574,194.4506626125943,199.5877126095094,198.83957365958665,205.41535839021427,213.8766137353205,219.03396114305795,229.47587287430994,237.0678285362857,241.1153552860325,239.8681175285096,231.59629953888316,221.79455389400073,220.54163855298427,213.22011644037954
2,1986-05-03 14:47:30+00:00,188.07524201755012,214.04425222991057,224.28218914266492,219.88365702931034,220.20053758062704,233.94713130407015,233.89230320142158,229.17338276364745,226.2357892805966,219.29814955536656,227.19488363246504,220.3713168170557,,,,,,,,,,,,,,,,,218.58999993856372,210.04931742015947,209.00421278243525,,,,,,,,141.03729417668978,,178.78112830166788,188.56105377542326,174.43752530036798,155.60082620579402,145.29270685907773,139.17596994598796,112.28725909330458,99.61873497952362,,,,,,,,131.2776131299332,119.86777819968083,,,,,176.4635252857556,179.43579255739374,184.5024447160532,190.92387171017705,183.1904216711519,175.4232356632642,172.14538873617315,168.59292244860043,170.24748297266743,167.79689228836293,169.54272789929715,170.5927593238572,166.61065093062103,172.2412869433726,170.82730753934896,175.66501293174582,169.69856592526259,181.25911606238702,182.47025261019198,193.20986919963994,201.85303663112913,195.1967131898191,201.9999712125775,206.5337303989523,211.27672630291815,209.76833771163498,207.1807237141034
3,1986-09-08 14:43:16+00:00,206.19870490669808,218.2674968707148,222.27111925521737,223.45693122516715,227.66093795372785,240.23428493240527,240.70474416700455,242.57336671628468,234.99922876625487,220.68862630804261,218.62421792557055,222.9772795264881,223.4577340128959,236.36534673851594,249.43806510617418,264.76965856344873,291.92974599308246,292.5691110245732,286.87847404888674,310.51284788416785,317.50756995277516,320.31620878095515,316.65081916662155,299.1678974561042,291.01516398186817,274.9389916243336,266.1786195530782,254.18967092841268,237.49849135396835,227.87679387319182,214.0309347350366,,,,,229.56408886935995,209.3075670150894,191.38692446436184,181.726264748735,181.24607255355744,194.78855835770196,191.53888913274767,186.40485611756398,164.03285712456992,153.67912265857507,142.57996619226927,130.64894146582097,117.68225327443363,111.58692984864662,116.31725451825088,129.94323112172026,141.8185045470884,159.61471109345936,167.73018437459163,162.8062179061876,144.38230284448886,136.39933962697302,,,152.8223763244014,164.45101483369007,166.57335121830036,171.78575663140336,172.29891965201497,180.93142324056802,183.89774046728002,185.03692863878678,180.27778905772595,178.25512954501062,174.78290915613513,173.21473532023862,168.2690521041447,171.1996098667826,175.26546333207003,177.3443217077589,174.48311572481154,175.83964281121754,175.6183397775848,175.2553971927269,186.98146290483763,198.8606553156798,206.26035797531915,214.0631600676208,212.04168142474927,214.90622723016696,215.847730139377,219.38175954913555,219.9562713820773
4,1987-04-04 14:45:05+00:00,202.8097501883136,217.4114556596286,224.01587045121403,219.52778882154755,221.64217697325543,241.68115422960958,240.36275595597385,238.0960856814594,238.17130214351005,231.31656489986355,233.16809441735273,230.02245570709925,234.02652908699676,242.25947354263306,253.67112515604418,260.4886806755332,275.3456214109609,277.71845920784443,280.0524878325454,293.7337452167961,304.7860950851148,307.84879074671403,306.6856677115944,298.0617068139676,308.7981688232591,292.5966803425687,270.9270065895026,257.7933478084891,248.35290842436507,245.09681730102204,249.2248253702685,263.81406919987336,276.6071521887107,297.1266787716285,,268.9604171015452,244.4566064083412,218.5616148396472,210.81520646110977,208.3972222306411,211.1175628171009,210.45264694568175,191.20894747713567,178.1998466817636,168.74606194084186,152.36615073852153,137.00522004774817,132.74345430599547,132.42007706765895,132.14889147291734,146.67806459188233,162.01175171523343,177.6139995434231,195.28462211150077,199.10892692111221,191.74094207398556,187.03244011008903,191.74106627882745,198.78195441078037,218.77710757637374,,217.25851687027867,209.86285400054453,199.79247450307977,210.41612792467242,213.56476936898645,211.86022144813393,208.77792303921532,203.09185796308802,193.1235078713267,191.56473487087501,192.04763576171857,192.77581342778197,193.67550674315103,195.11053334826119,199.44341813545662,201.6156420018448,205.81725362546723,211.5024634514583,218.82461962526102,226.10101066791532,236.2769405413444,251.12224561282585,253.03922379813926,242.99061074317808,232.45591843491906,220.38553987774623,220.34978796678396
5,1987-06-23 14:47:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,261.9646335443627,249.37786204228965,236.05884555778619,220.77196065730473,210.1004532175797,204.97632580300703,219.9594868203663,236.11437608036545,256.38701994340914,241.17756732221278,,,,,,,,,,194.71280976270367,178.56860603847466,,,,,,,,,186.4176958533436,163.0669388443245,,,,,,,,190.01479487265672,193.94038446107635,195.35054232750213,197.95665389277787,211.39203489562976,225.30285703321658,181.60253274679442,185.1944139549779,225.00549974863173,188.0653543693905,183.97111330669253,179.01304016879985,176.34901406064213,197.60114013094744,,,,209.02367042729105,220.42020967554055,224.2268824015586,216.52900335186928,218.62829123378125,214.8604841816721,210.21597753511995,206.43458813025873
6,1987-07-25 14:47:55+00:00,196.94278751177964,,,,,224.22141813104784,228.91537095616724,231.03124167072355,228.35980806207087,224.632046735925,233.77258279478158,234.01086991450282,230.94643099898624,235.66274402195882,247.6419029306321,260.5217428164471,278.04275505229447,278.35108501847793,282.7303610154816,300.10828578652604,331.1594509854425,,,322.5501840374546,312.75525887519024,,256.36301862884153,238.27676177405672,221.57753510187163,206.75245909084424,209.57758817687252,220.4336163952487,240.76551043887136,257.4879969742065,252.74529858637362,237.69319869668254,216.66135066471887,198.63937687797838,199.12513422658543,206.23437081395713,213.2046619596659,218.93093372719005,214.32918230867202,191.50795416586277,178.53455704977708,171.24347470993362,159.73230044234052,144.64043238629534,131.4935122640006,136.88412968801126,139.0711441946846,154.493236503279,171.82899700384704,181.63483305760988,182.84685790805096,159.26877280262963,149.85785833440696,150.69053296258483,159.34080445994863,176.18601100706817,172.22451800728703,172.98341400686348,183.4773206705265,197.8794780864527,204.03962622998856,211.0393649989057,207.24921500673972,203.5190710723631,205.7491197865333,200.3159459726333,197.06310505321792,196.705038474997,193.3710904724367,196.90199872718657,196.5423576069363,199.40965867602958,202.1607248119036,204.5449140663067,210.71102335713962,214.7650899044651,222.6414137321837,228.8020948006673,230.43685887901333,228.69983886767685,227.20282376185125,225.42351131120728,220.8993689560517,217.16583497243514
7,1987-09-11 14:49:16+00:00,192.78687672387198,203.62125699638875,208.39454960683054,218.11926656423944,221.29868630120782,232.5554654846434,232.9789879348553,231.7469906444141,226.27283530966912,219.2610495273629,228.5940816892606,242.65081306631237,236.85593908497827,233.31385045970512,234.974290415123,231.45315974227145,255.30032830720813,258.9822216520346,275.58828239349475,281.42091638532656,277.2222124629643,283.2264783459945,271.56019508734454,248.21233155926296,250.022840839026,237.90308879002168,230.6548214775617,208.0310790315865,204.77468128618517,195.42837802539486,199.39605876329776,205.5484425211159,218.108287906759,244.7100341081644,240.334597037789,232.46771247649414,216.35777818975606,188.5500796249677,168.91501356319623,167.62030889737656,178.07644325720446,174.06761481911482,166.75192971183952,152.61689304340948,148.97345434154346,144.8847829298679,145.04915121169233,137.78636976893773,127.24406291632575,135.41232740874594,145.6711876691948,147.70332078618,158.31490986810584,158.69506309295483,150.25554700883524,128.6894670571554,125.43687910504266,116.02528138564337,126.5581633729369,147.20561942468407,150.98596407363823,156.73691039740302,165.5664349503613,175.77235473726975,180.35067174497863,188.52571394643627,188.33893577860644,185.45720088442073,179.17637457779685,183.08430458078192,177.50361378162836,176.71256085083192,175.48732322587725,181.07401119928414,181.30308354698124,177.18246680552542,173.30123697248163,175.9472495192063,183.1086860523536,181.06020428401763,188.72729136262723,201.23682130383588,203.6695633609703,205.125617696223,207.55471436109497,213.15706772053665,210.74151139193907,206.6669597480954
8,1987-09-27 14:49:38+00:00,202.68655193705294,210.8248901688711,212.91471950120612,224.49660246108044,230.0270067757892,245.0147372431819,247.00541908343038,234.3389732119841,228.50222507864737,224.70766789306444,230.16652311743206,244.50705183973534,246.69392258763605,235.08640383003126,239.76212130865184,249.97878928222232,263.440136854909,271.44930312599615,282.82174077817507,283.26954267088945,288.16815867997786,293.01264161231165,277.24961622108344,263.2379448315189,260.46733729407634,249.37700482870935,227.4704111538505,216.3133963645702,208.26792660383904,204.18062412144428,208.41884887025586,219.3589203543499,239.31689347495242,265.61466282803644,256.9764966734044,257.2556075266329,236.12995722599257,208.7612113753139,183.01514927272694,184.92686232550994,192.2724537328238,188.20503150344805,175.13809913270666,163.00532991693856,161.44333632460456,155.64187847999048,155.51922397433907,143.57188593320706,139.12927225258693,143.52989119196496,156.8396744042037,168.66641746925157,182.68607751818598,183.90318877459504,165.8061099388374,156.42413827823626,131.42450579320897,124.80589880879225,133.62482793712672,156.82191998950114,159.13466000910034,169.40132764398138,175.1020281155142,180.09741515600348,189.83051813073027,199.6990931858695,194.90603524930032,190.766365454502,188.0725972972182,191.2948308888227,187.65436176955788,188.2334516763474,188.2330331340031,187.62708822315642,184.62566372460978,188.64311085952946,189.2373928295827,189.53870159169654,188.87138306907624,195.27227988922326,198.11635272701068,209.01580062241348,215.68908032821363,215.04869521261563,212.9816188459459,218.99509382977078,213.56701668911816,212.85802228665108
9,1987-10-13 14:49:57+00:00,198.9712726961295,205.4734280463177,209.88724839353426,221.76119841284185,221.98251262403863,234.9812378508504,257.3308053448405,269.85835800577786,264.58852977477994,239.86210480084662,231.11647502751876,242.4776351586647,244.7123937038214,241.04323554067278,243.4296289418398,234.60766025991407,237.06297764223382,257.482806861829,,,,268.67087177527344,274.55216769046854,253.60655832506637,,241.61807903170018,228.49768504254223,213.20471136705,208.36986551776076,205.11307532953376,215.75805160305134,228.76944969251267,246.98777846195813,273.7990125261278,272.1360695810693,259.31731322474707,236.10556971641932,210.8265281247319,202.52762433123263,198.63484205723054,207.63757014793748,206.43197731854443,196.12164245872668,172.27569479533977,170.5739790361769,159.01831803664155,153.9716340146679,152.83861943314275,152.32336273146797,146.54938394027374,159.29080625764044,165.11604040332085,174.27018329118093,181.26164950931488,181.60708850272997,149.94121401264007,136.4781772190533,137.6817280085519,148.3839173268413,159.86877756330358,172.00355957537872,183.19986978591896,191.51137579173593,189.70546987083955,194.48553187097113,198.29069677116726,197.86893232074394,204.25873542403136,196.2693082132984,196.6390610991696,196.8835035969318,191.59821158362067,190.1409421771211,192.67986864042558,187.55566432038626,188.83960281666828,185.75978557094925,188.11375362325813,200.67942261844533,200.19359567088776,210.89589156731293,212.42879531405774,215.91828571895942,220.06557410308062,226.88457183455805,226.03475348715224,221.86851693573152,213.35989806865982
