,dates,mex0031-0000,mex0031-0001,mex0031-0002,mex0031-0003,mex0031-0004,mex0031-0005,mex0031-0006,mex0031-0007,mex0031-0008,mex0031-0009,mex0031-0010
0,1985-09-30 16:17:33+00:00,207.22799741382647,205.2090338322203,205.91770690069626,205.41354618270154,216.82622495991956,209.6432442885746,208.78856863968565,209.26988775676003,208.35399322447722,218.62057632458604,218.05379951671506
1,1986-01-20 16:15:42+00:00,243.503450629539,239.74813916256883,238.84513262720034,245.42769010971202,245.26852278158847,242.75912430264765,237.02022667182285,241.34135836991769,234.99782653788122,240.62223344178022,243.91669261454143
2,1986-03-25 16:14:19+00:00,242.3964104706394,238.65199391648895,235.8336660866651,237.96408094279823,234.18167679668286,231.94320290466538,225.94909493306525,231.02626775361523,225.93051373120903,232.86965018451264,239.30840934502945
3,1986-04-10 16:13:58+00:00,,,,,,,,,,,
4,1986-04-26 16:13:36+00:00,220.82302151918248,225.03257864113593,220.19561110612372,228.34309754983317,225.48385824500602,217.9193458116198,210.05698239242048,212.7445656547504,219.05243518825296,219.61067908781868,228.2719555681035
5,1987-07-02 16:13:22+00:00,209.4642513983764,209.21187917926835,209.90524113339035,203.66257299139826,212.76383333183708,206.93406982477742,198.6540607422168,196.00206968919403,200.99385863050273,203.7308225522591,220.2660405920929
6,1987-07-18 16:13:40+00:00,215.3343806365588,215.67936777472022,216.76010520068812,214.5117828712003,215.6767070373348,208.27799152026043,202.45305768453574,210.91314023822062,213.21507924643842,210.67754385979785,226.24882279308258
7,1987-08-03 16:14:08+00:00,193.35923280976505,204.3005100318352,209.14843751413923,203.21951994175782,206.48731369124695,199.14427823732206,195.69317572237793,205.84568942065079,205.90555195042936,201.3375648296408,212.9224426026628
8,1987-08-19 16:14:36+00:00,201.01513645570554,205.1191044362183,198.94139045949362,208.60054722537987,212.4301429947507,204.16372540644863,197.0115677464886,202.2079705441085,212.57723873010877,202.70567163556709,222.7633915837395
9,1987-09-20 16:15:25+00:00,225.55506378883865,220.41908701514993,225.90702364510494,218.02225707784405,226.04660766862207,215.87534849263955,217.65314126439014,216.326036580781,218.9659598145097,220.49928404067444,216.45128252735307
10,1990-04-21 16:08:41+00:00,222.40180240118585,222.80035872588164,217.214985001143,219.9836738117144,217.9349766683638,217.5837827486599,216.17892665309512,220.61317303659717,211.55763722027493,224.27070790424534,232.17825064773268
