,dates,chi0330-0000,chi0330-0001,chi0330-0002,chi0330-0003,chi0330-0004,chi0330-0005,chi0330-0006,chi0330-0007,chi0330-0008,chi0330-0009,chi0330-0010,chi0330-0011,chi0330-0012,chi0330-0013,chi0330-0014,chi0330-0015,chi0330-0016,chi0330-0017,chi0330-0018,chi0330-0019,chi0330-0020,chi0330-0021,chi0330-0022,chi0330-0023,chi0330-0024,chi0330-0025,chi0330-0026,chi0330-0027,chi0330-0028,chi0330-0029,chi0330-0030,chi0330-0031,chi0330-0032,chi0330-0033,chi0330-0034,chi0330-0035,chi0330-0036,chi0330-0037,chi0330-0038
0,1985-01-25 14:04:03+00:00,215.2540581622244,220.7266850238297,230.60767882002273,246.2279007797947,250.72469185923828,250.15008739192308,252.95434954408083,242.17287061586148,242.94291029402063,246.1812850417721,250.94176396996636,237.52565179478938,241.4206391897598,242.6612265409227,244.12186203947974,236.32144276060535,244.05279410473702,247.76274316073875,251.5108770039716,245.45419358680672,237.20551201347868,219.92371759815467,220.22468633744606,223.85466047519748,231.43288933970194,221.854600718079,224.5332095000739,219.26063621122654,216.9171331204985,217.1450711406897,218.12818794664233,211.63015252568914,219.91386473127642,220.12253558830724,226.24493624434075,224.06836014012094,230.42477581084208,222.41733250623042,221.60687226329904
1,1986-01-28 14:00:46+00:00,212.19237896688946,213.47896116599256,235.22137570065357,238.47809942957554,232.80384041267516,240.24032335609613,240.5722128190898,236.74900747204413,233.79774811446845,235.97845504917987,226.1073606693673,215.80209137382474,222.35045233653867,222.50770296961159,221.73378250152624,236.04050410611603,235.56456482603068,235.4524314327361,239.45133144921758,241.9589876306505,222.66295691343836,216.57908565480236,214.6966767168541,214.3800519478627,220.96926592886035,233.5778758248432,220.66750216225012,217.07066046055098,219.31615179584267,224.20396626520346,210.63355214373712,216.85512480713197,218.78078855677944,216.60279032243656,220.7359543045327,230.87156001326053,224.5489475374307,224.01889130507163,225.07259903216686
2,1986-02-13 14:00:24+00:00,213.73429024837264,215.33839733474375,237.8903293954993,248.62878778553386,245.63631382219154,241.6286020477204,237.21922973311376,221.48729971169195,220.33946281987716,227.4256899881437,221.88345636208754,219.30826575011645,233.83137773209467,228.12193809201983,230.17966643043908,225.76397176023494,228.18252860396805,217.10989805071745,224.30464315896302,235.13418963428376,230.61687963065233,222.83218104477962,224.65802867967184,225.89305708200428,230.2756924305473,227.56690481800743,213.306858423773,197.5275549130506,194.48678663630176,197.4603640875723,199.9661109575845,207.71039055723983,217.1356077015159,222.8298750957942,227.21725347229216,226.89528403309112,224.22252962203504,206.21692260223358,187.843309599636
3,1986-03-01 14:00:01+00:00,217.80554530983645,223.2182154666221,236.80637841309388,255.21935024324802,255.49800158791084,259.00229588050985,263.63590356884566,251.46857160496032,252.075895918437,242.86411513911278,234.47193410670496,230.98251031164494,235.0859873960633,230.6933960350848,234.13594798575105,228.79518718484243,226.7312027944397,229.02097995614247,236.9226293958066,234.7688059190973,224.68694135868458,217.07954606832945,220.17582229277178,226.34661787801502,233.78922475580845,238.2928942633286,223.966756944903,222.42676300399708,223.04650673880352,210.13495481309965,218.76152668625767,221.60764859740038,224.94575177865374,225.0269916548864,237.2461602248039,235.32266165190677,221.67422573456815,221.1393219150618,217.06446246796227
4,1986-04-02 13:59:23+00:00,221.98470505825946,224.49298443594492,243.27469607323422,251.04878980188536,251.76332306195954,246.77315839344436,246.86221399790304,242.09910814192273,238.58530120622484,237.44963740399396,241.30503330308437,242.78581925248542,245.6479367304115,236.03896123243914,234.70366532755628,233.6810458955122,224.96370807296145,232.33980851859658,232.19648367223363,225.8381192073392,228.37878368597373,229.39331011064692,230.19588559152535,224.59196529475733,232.45539387514577,223.00921689638577,212.2174206137897,210.57467229934912,218.25336067239783,218.02228686195667,226.60717163627268,226.0189299084076,228.4516093314796,226.75768724831218,234.081956577521,224.33339333434665,219.66826931725086,215.63078818859788,213.70619654825657
5,1986-05-04 13:58:38+00:00,218.70483953772194,227.37599115828596,241.6794629243753,245.01350352534598,238.25654075743103,234.67598489086046,235.2085878242967,237.17140416843102,248.16882265211993,256.89149439677254,253.7526874251348,244.76894596367947,248.67213770455888,245.36592534024237,231.38747382519603,227.2455900863169,,,,224.31336427120675,221.01043010479327,219.0960322246233,218.90673924605335,212.11715405340516,210.89068236506318,204.20442916989134,199.69846746989091,192.64652544310766,205.8882042108882,201.5673876141591,203.3750103380973,204.53450282670454,208.68286571109257,201.35532675185704,202.19090773031186,200.5372564231874,190.27893054772903,,149.5434053917504
6,1986-05-20 13:58:12+00:00,191.77638925629861,203.42855296309136,207.94229725583438,218.87195590114692,226.25921531218665,229.4617314559183,235.2886582827856,230.52608383852345,234.35502437214188,238.19997522256722,246.67443335376376,226.3290621312838,221.79164519962455,222.8950937541285,218.20335610590513,223.19836994131177,,,,,,190.44189093397483,181.67374795739647,183.44467630091512,185.083396038341,184.30755945896956,183.5953891453391,183.09401626168938,190.51683646945904,183.06952920830324,182.0966457114198,183.51186812304078,182.05892239198457,184.62205207942495,180.58179207907247,182.71354126044582,172.59559464092692,,120.38788546904328
7,1986-06-05 13:57:43+00:00,220.99230876237482,221.32774645539237,221.94721354610093,247.8847242933247,256.9066558865322,259.99406177687035,256.5693909606113,253.4454085433916,246.2046777070405,257.8861041690627,261.15456258118775,253.02714395739852,252.92733023027338,257.7706751136675,248.97031552295834,252.1194557809961,237.36433860785607,241.17431775037988,231.34815480928665,220.04137232781147,222.4266221625765,222.4303043836186,221.7645323194475,213.07272530180214,217.11628595458095,216.78119547628881,204.6014801103672,198.64362265290134,200.49202523548817,197.13849803576787,203.36232770821593,208.392329652437,207.60383524142355,202.06668003139384,196.43630985379616,191.79983649333892,172.75887303574183,,127.72269696285345
8,1986-07-30 14:02:04+00:00,213.72318915039722,220.74080632485533,245.14323234295807,269.92277975913925,272.2101134318327,275.29633060268577,276.04426743217516,271.62964732584237,267.5836719142002,270.2052423330554,258.0758060945885,254.18012021129454,259.9682429716574,257.89217473386014,253.37361601355317,252.4435693915474,243.65497075952456,244.1940014748156,237.16873638172152,243.9298207951743,234.46645912453462,224.8792095239123,216.94405303326755,227.10538815242123,220.23737025789538,216.2162184610872,210.4604472001136,202.0029113404926,205.49090666932645,202.90652560370486,199.93945755435988,198.67073044236488,200.67364891943865,197.67056922244205,193.14649445264467,194.25771701593914,181.15616225372366,,111.2846796969751
9,1986-08-31 14:00:53+00:00,210.98879329940073,222.0313508273919,235.35990013080402,257.12405567611574,267.4037046390805,263.0274571933979,273.2851556104442,260.37294469673697,264.4470284206022,269.1404257303721,259.22813336678746,259.6352506340313,256.7463797915868,254.54371896941475,235.1369397988828,241.78624423449494,241.61726359670297,233.4423237489912,231.63036679134083,232.49176250308716,230.2372955052346,217.67443266890012,219.63123413189203,223.32149573152645,223.37835358718422,210.11793233638434,209.34854697686714,201.14248287920088,204.78529921058578,196.32633921596704,194.07972539669248,197.72729618500003,200.35872644625346,191.22137948799784,186.00995907639333,184.6142345768976,172.2670739625704,154.88419280327008,166.56670429136588
