dates,satname,sar2525-0000,sar2525-0001,sar2525-0002,sar2525-0003,sar2525-0004,sar2525-0005,sar2525-0006,sar2525-0007
1984-04-13 09:26:43+00:00,L5,242.50,195.77,197.83,234.90,191.43,202.51,203.81,216.86
1984-05-06 09:33:03+00:00,L5,242.67,,207.90,235.36,191.27,201.90,205.07,217.08
1984-06-07 09:33:54+00:00,L5,255.33,188.55,198.92,220.19,189.06,201.27,205.29,222.39
1984-07-18 09:28:22+00:00,L5,250.00,204.97,214.66,252.79,192.28,210.04,221.30,228.81
1984-08-19 09:29:27+00:00,L5,260.51,,208.11,235.84,192.41,213.18,206.17,219.44
1984-08-26 09:35:45+00:00,L5,201.30,168.73,185.03,183.67,170.51,178.62,178.85,200.60
1984-09-04 09:29:37+00:00,L5,258.59,,211.27,242.01,197.45,213.09,,222.38
1984-09-20 09:29:40+00:00,L5,227.67,200.19,212.84,236.91,196.01,204.88,201.50,216.16
1984-10-13 09:35:49+00:00,L5,250.26,,207.62,234.66,191.35,196.62,189.15,
1984-10-22 09:29:36+00:00,L5,242.57,,199.93,235.92,185.81,197.98,194.23,209.69
1984-12-09 09:29:34+00:00,L5,267.36,,197.28,244.00,196.58,196.14,,201.43
1985-01-10 09:29:51+00:00,L5,99.03,192.28,184.47,224.83,120.07,,,
1985-01-17 09:36:05+00:00,L5,220.44,188.21,191.46,235.34,187.01,182.93,181.33,197.13
1985-03-15 09:29:58+00:00,L5,185.39,155.46,181.84,204.59,165.55,183.89,178.57,201.30
1985-04-23 09:35:59+00:00,L5,257.33,,200.93,241.25,188.02,201.53,198.54,216.62
1985-05-02 09:29:43+00:00,L5,242.60,194.76,212.70,249.87,185.45,192.80,196.49,222.51
1985-05-25 09:35:51+00:00,L5,244.49,183.67,197.53,235.20,190.29,196.15,188.01,211.40
1985-06-03 09:29:40+00:00,L5,248.57,,205.39,235.71,197.00,210.32,210.69,226.17
1985-06-10 09:35:50+00:00,L5,199.70,168.93,179.46,162.91,162.15,168.82,170.97,198.52
1985-06-26 09:35:47+00:00,L5,232.01,179.10,195.54,191.94,188.59,185.71,179.43,208.60
1985-07-12 09:35:41+00:00,L5,242.52,195.51,212.41,235.75,189.81,207.92,208.42,227.89
1985-08-06 09:29:18+00:00,L5,215.75,173.01,199.08,235.04,159.41,179.31,182.65,216.33
1985-08-13 09:35:25+00:00,L5,242.50,,206.69,235.25,192.93,205.81,204.17,221.12
1985-08-22 09:29:08+00:00,L5,263.68,,215.31,250.65,191.98,204.02,,229.12
1985-10-09 09:28:35+00:00,L5,178.22,159.84,176.63,163.85,164.20,180.19,174.96,198.22
1986-01-04 09:33:20+00:00,L5,187.97,,171.95,204.45,158.69,174.25,163.23,199.69
1986-01-13 09:26:58+00:00,L5,216.87,182.10,193.68,219.48,184.88,180.39,177.02,190.89
1986-03-25 09:31:37+00:00,L5,190.13,171.10,182.80,179.31,167.59,169.32,163.93,189.26
1986-05-21 09:24:03+00:00,L5,264.46,198.52,212.57,235.12,191.76,202.06,203.42,219.82
1986-05-28 09:30:02+00:00,L5,251.37,,211.25,195.61,199.90,210.51,207.16,217.12
1986-06-06 09:23:35+00:00,L5,233.42,185.11,198.07,220.34,186.53,190.25,195.88,216.07
1986-06-22 09:23:04+00:00,L5,254.87,,216.40,235.64,198.04,215.70,215.52,229.13
1986-07-24 09:21:59+00:00,L5,234.61,186.51,192.77,220.53,179.10,192.04,192.54,216.13
1986-07-31 09:27:55+00:00,L5,253.94,193.23,210.00,235.34,188.80,211.76,203.74,225.07
1986-08-16 09:27:20+00:00,L5,257.56,199.81,217.84,250.47,194.35,213.02,217.24,231.14
1986-09-10 09:20:15+00:00,L5,250.37,192.67,209.46,235.99,188.69,197.68,190.74,214.87
1987-01-16 09:19:18+00:00,L5,284.50,188.92,194.07,219.67,183.03,187.91,174.04,204.45
1987-02-08 09:26:15+00:00,L5,221.80,189.74,199.19,234.91,180.43,184.83,186.35,196.91
1987-02-17 09:20:35+00:00,L5,,,,219.49,170.82,,,
1987-03-21 09:21:38+00:00,L5,240.95,199.75,209.61,235.59,191.54,202.27,209.25,228.41
1987-04-29 09:29:06+00:00,L5,257.82,208.61,214.66,235.71,194.23,214.11,222.18,229.36
1987-05-08 09:23:11+00:00,L5,242.69,197.80,205.10,235.83,194.72,208.69,207.44,228.52
1987-05-15 09:29:33+00:00,L5,246.02,191.17,201.83,235.47,190.45,189.37,186.91,217.51
1987-06-09 09:23:59+00:00,L5,233.86,,201.78,235.16,182.94,194.84,205.26,220.90
1987-06-16 09:30:19+00:00,L5,192.70,169.80,183.17,176.33,163.17,174.29,170.33,198.15
1987-06-25 09:24:20+00:00,L5,259.15,,223.10,249.95,197.22,207.40,206.82,229.12
1987-07-02 09:30:39+00:00,L5,253.97,193.35,201.18,234.66,184.20,202.83,196.93,217.24
1987-07-18 09:30:57+00:00,L5,221.85,183.80,196.49,234.99,179.23,194.60,189.78,218.10
1987-08-03 09:31:25+00:00,L5,231.56,192.03,198.70,219.98,174.99,196.59,198.55,217.19
1987-08-19 09:31:54+00:00,L5,233.74,190.79,199.31,220.30,179.15,194.80,187.34,213.42
1987-08-28 09:25:57+00:00,L5,,,,569.41,543.66,377.50,,
1987-09-04 09:32:19+00:00,L5,254.68,,209.62,194.16,194.04,199.25,,216.52
1987-09-13 09:26:21+00:00,L5,250.81,,209.47,249.78,192.07,209.45,204.15,217.98
1987-09-20 09:32:42+00:00,L5,250.58,,199.20,234.98,185.92,,,
1987-10-06 09:33:02+00:00,L5,246.37,196.98,198.49,235.80,196.43,196.29,196.74,212.34
1987-10-31 09:27:16+00:00,L5,332.83,,,253.73,537.94,214.43,,
1987-11-16 09:27:39+00:00,L5,242.56,,200.94,243.38,186.79,202.35,204.21,208.50
1987-12-02 09:27:54+00:00,L5,225.47,,,269.00,187.72,193.54,,
1987-12-18 09:28:31+00:00,L5,272.94,244.35,,163.09,701.39,-11.48,4.88,5.77
1988-01-10 09:34:42+00:00,L5,247.17,,183.57,235.72,201.09,174.77,175.52,
1988-01-19 09:28:41+00:00,L5,205.05,,,356.86,482.56,162.20,180.68,179.63
1988-02-11 09:35:17+00:00,L5,182.56,169.82,179.65,219.67,181.38,177.38,176.09,198.02
1988-02-20 09:29:14+00:00,L5,249.93,,210.10,237.40,195.38,196.18,194.92,201.25
1988-04-15 09:35:50+00:00,L5,256.03,,203.84,235.63,187.10,196.60,,226.33
1988-05-01 09:35:57+00:00,L5,243.41,199.02,206.28,200.11,183.11,187.58,197.49,220.64
1988-05-17 09:36:08+00:00,L5,253.66,,208.84,237.04,187.27,202.94,195.04,217.49
1988-06-11 09:30:05+00:00,L5,272.84,,232.77,264.90,202.51,210.12,206.51,224.48
1988-06-18 09:36:19+00:00,L5,236.82,180.17,197.09,235.45,168.89,191.27,196.70,220.51
1988-07-04 09:36:24+00:00,L5,249.42,187.76,195.88,235.54,180.87,193.88,191.37,224.56
1988-07-13 09:30:15+00:00,L5,252.22,,213.31,238.79,186.47,203.22,201.51,220.01
1988-07-20 09:36:27+00:00,L5,242.82,196.45,197.41,222.59,189.85,204.84,202.93,218.75
1988-07-29 09:30:18+00:00,L5,248.59,,202.68,234.89,182.60,198.12,194.96,220.97
1988-08-05 09:36:28+00:00,L5,205.01,183.89,192.18,192.13,173.58,181.76,180.78,197.84
1988-08-14 09:30:16+00:00,L5,249.21,,216.02,235.22,194.52,209.76,211.48,220.00
1988-08-21 09:36:29+00:00,L5,214.48,179.07,195.05,182.17,174.16,182.76,179.26,206.20
1988-09-15 09:30:17+00:00,L5,187.72,164.58,184.30,187.31,173.01,172.09,171.80,194.96
1988-09-22 09:36:26+00:00,L5,251.31,,210.78,234.97,198.10,206.67,207.11,216.15
1988-10-08 09:36:21+00:00,L5,187.15,168.02,181.60,204.45,158.44,167.56,163.15,188.47
1988-12-04 09:30:05+00:00,L5,196.22,166.93,185.08,235.16,166.47,175.75,181.20,197.81
1988-12-11 09:36:09+00:00,L5,191.28,,192.20,239.25,186.70,189.87,197.43,198.90
1989-01-12 09:35:56+00:00,L5,262.51,,190.00,238.46,193.97,196.18,185.25,203.46
1989-01-28 09:35:43+00:00,L5,242.78,,204.72,235.24,199.25,195.72,197.38,200.65
1989-02-06 09:29:35+00:00,L5,249.82,,206.12,235.96,196.74,,125.76,
1989-03-26 09:28:29+00:00,L5,234.71,,202.13,239.72,180.03,195.48,202.01,223.27
1989-04-02 09:34:48+00:00,L5,237.40,192.32,204.83,235.25,178.77,196.07,188.74,218.83
1989-04-18 09:34:43+00:00,L5,211.86,178.00,192.69,191.66,172.92,173.65,171.82,200.78
1989-05-20 09:34:09+00:00,L5,266.05,188.40,211.48,250.77,182.91,211.18,204.26,222.44
1989-06-14 09:27:46+00:00,L5,250.87,,196.26,220.71,187.85,194.61,189.11,221.32
1989-06-21 09:33:31+00:00,L5,246.71,185.05,197.20,235.28,173.50,195.52,192.38,220.53
1989-06-30 09:27:15+00:00,L5,240.21,186.07,210.00,220.78,181.06,192.72,195.78,227.33
1989-07-23 09:32:57+00:00,L5,242.55,199.64,200.45,220.25,188.71,195.84,190.60,219.63
1989-08-24 09:32:15+00:00,L5,250.66,,204.97,239.91,186.83,204.38,210.52,218.99
1989-09-02 09:25:53+00:00,L5,211.89,172.52,192.73,235.13,170.48,189.78,196.10,207.41
1989-09-09 09:31:51+00:00,L5,257.80,195.35,211.69,235.06,196.31,212.75,202.17,216.84
1989-09-18 09:25:20+00:00,L5,242.67,,194.62,220.50,193.46,198.55,,216.13
1989-09-25 09:31:28+00:00,L5,270.70,,221.41,252.86,198.84,210.96,207.92,219.31
1989-10-04 09:25:12+00:00,L5,242.84,,200.78,239.80,190.07,193.78,191.41,217.11
1989-10-11 09:31:06+00:00,L5,227.67,196.09,200.21,235.54,195.45,187.59,189.16,209.73
1989-10-27 09:30:27+00:00,L5,268.93,,215.78,249.81,194.55,203.29,203.06,211.45
1989-11-28 09:29:40+00:00,L5,265.31,224.63,211.00,234.81,207.25,195.84,,200.95
1990-01-31 09:27:43+00:00,L5,227.81,196.48,194.84,189.48,193.78,180.04,176.96,173.99
1990-02-16 09:27:12+00:00,L5,186.55,166.96,181.30,159.30,162.35,167.98,164.48,187.26
1990-03-04 09:26:38+00:00,L5,261.59,215.84,202.87,207.00,188.71,180.29,174.68,196.31
1990-04-14 09:19:47+00:00,L5,258.50,193.75,216.51,250.32,197.95,226.42,,234.85
1990-04-21 09:25:58+00:00,L5,221.92,190.06,200.73,234.95,182.76,186.46,185.83,216.70
1990-05-16 09:19:49+00:00,L5,272.71,,224.97,253.74,192.30,212.10,209.18,228.88
1990-06-01 09:19:44+00:00,L5,262.98,,217.91,250.21,200.27,222.87,223.03,223.54
1990-06-17 09:19:42+00:00,L5,242.56,,217.52,250.05,195.70,210.17,,229.87
1990-06-24 09:25:54+00:00,L5,229.50,184.02,194.51,219.68,168.91,181.78,178.90,201.88
1990-07-10 09:25:52+00:00,L5,245.76,190.97,202.11,188.73,186.16,194.19,194.21,216.44
1990-07-19 09:19:37+00:00,L5,247.31,,200.65,235.98,185.38,197.16,197.55,221.89
1990-07-26 09:25:48+00:00,L5,273.34,200.09,219.45,251.03,190.50,212.26,220.92,225.23
1990-08-11 09:25:43+00:00,L5,258.70,,214.84,250.06,193.07,214.81,211.19,229.99
1990-08-20 09:19:30+00:00,L5,251.94,,209.05,237.67,198.89,208.46,208.17,221.19
1990-09-12 09:25:35+00:00,L5,257.61,193.62,209.08,250.59,195.80,194.54,189.25,210.58
1990-09-21 09:19:19+00:00,L5,206.48,184.15,177.36,163.77,171.76,170.59,168.70,189.88
1990-09-28 09:25:26+00:00,L5,258.61,195.01,219.99,250.37,195.40,213.76,221.47,224.26
1990-10-07 09:19:07+00:00,L5,242.48,,209.48,235.26,195.78,201.73,206.33,217.35
1990-10-14 09:25:20+00:00,L5,248.35,188.58,185.46,220.22,182.05,185.39,178.85,202.62
1990-10-30 09:25:11+00:00,L5,210.95,182.89,182.04,178.51,172.74,178.72,173.34,201.42
1990-11-15 09:25:13+00:00,L5,197.81,180.02,182.13,159.34,177.01,166.85,170.76,187.81
1991-01-02 09:25:37+00:00,L5,182.70,174.99,185.96,176.77,174.05,173.38,159.49,181.62
1991-01-11 09:19:39+00:00,L5,259.16,,197.84,238.66,211.49,205.93,,204.98
1991-04-08 09:27:30+00:00,L5,220.83,185.41,200.08,235.30,174.27,189.86,193.94,196.13
1991-04-24 09:27:46+00:00,L5,218.99,184.24,190.07,220.28,180.39,188.94,187.22,215.39
1991-05-26 09:28:22+00:00,L5,249.73,197.21,204.05,235.15,198.55,210.44,202.34,218.28
1991-06-20 09:22:30+00:00,L5,219.44,182.69,194.99,219.65,186.53,191.36,185.51,217.09
1991-06-27 09:28:49+00:00,L5,241.58,182.89,201.24,219.70,183.86,186.51,186.22,216.50
1991-07-06 09:22:46+00:00,L5,248.83,,200.38,237.23,186.38,214.58,207.43,222.69
1991-07-13 09:28:57+00:00,L5,239.43,182.45,196.23,219.71,185.71,193.15,185.78,216.29
1991-07-22 09:22:58+00:00,L5,251.05,,210.94,234.71,195.63,204.71,207.35,221.46
1991-07-29 09:29:13+00:00,L5,257.68,199.51,212.51,215.42,197.88,213.07,206.08,218.35
1991-08-07 09:23:04+00:00,L5,250.55,,221.16,242.84,192.50,209.23,206.82,229.46
1991-08-14 09:29:15+00:00,L5,246.06,185.44,193.28,235.50,176.49,193.87,189.69,217.50
1991-08-23 09:23:10+00:00,L5,252.33,,211.13,238.14,190.61,207.72,205.44,227.43
1991-09-15 09:29:38+00:00,L5,242.52,,200.09,235.43,190.95,206.58,205.70,220.32
1991-09-24 09:23:31+00:00,L5,200.08,183.89,191.94,220.15,175.45,176.59,174.56,197.11
1991-10-01 09:29:43+00:00,L5,248.55,192.72,211.50,236.06,195.47,208.33,206.71,221.82
1991-10-17 09:29:54+00:00,L5,261.15,192.27,212.75,249.95,193.03,213.46,207.24,222.61
1991-11-02 09:29:52+00:00,L5,274.23,203.66,215.78,251.08,201.62,203.00,,202.45
1991-11-11 09:23:45+00:00,L5,246.94,,214.94,242.49,193.28,207.26,,208.43
1991-12-04 09:30:12+00:00,L5,242.65,,186.65,235.46,190.06,187.09,183.38,194.03
1992-01-05 09:29:59+00:00,L5,244.48,,182.82,220.33,194.58,181.67,,186.28
1992-01-14 09:23:49+00:00,L5,258.73,199.23,206.08,193.17,202.54,197.67,178.71,192.47
1992-01-30 09:23:54+00:00,L5,257.84,209.95,197.06,240.43,197.10,193.97,183.55,201.73
1992-02-06 09:29:56+00:00,L5,203.44,179.45,187.15,219.90,180.86,179.25,182.67,204.61
1992-02-15 09:23:38+00:00,L5,240.27,,199.12,197.73,183.78,193.08,190.65,200.53
1992-04-10 09:29:42+00:00,L5,272.77,,,442.11,404.48,,,
1992-05-12 09:29:27+00:00,L5,236.20,199.50,210.47,201.53,188.09,207.80,203.27,208.87
1992-05-28 09:29:18+00:00,L5,253.44,,207.91,235.30,188.89,204.84,190.02,216.08
1992-06-13 09:29:08+00:00,L5,221.73,181.74,197.70,234.82,166.55,184.27,180.78,207.53
1992-06-29 09:28:56+00:00,L5,255.08,,208.34,249.75,187.03,205.32,206.67,218.43
1992-07-08 09:22:38+00:00,L5,242.66,,206.67,235.55,196.88,213.30,218.25,224.19
1992-07-15 09:28:44+00:00,L5,233.04,180.53,201.98,234.73,178.66,196.09,195.92,221.17
1992-07-31 09:28:32+00:00,L5,263.72,,215.59,254.34,183.11,211.20,212.20,226.17
1992-08-09 09:22:14+00:00,L5,270.13,,204.05,235.40,189.40,200.18,202.60,227.96
1992-08-16 09:28:17+00:00,L5,242.66,,204.55,220.10,192.10,196.20,194.15,217.41
1992-09-01 09:28:02+00:00,L5,184.27,166.11,190.23,175.17,158.23,179.67,179.52,200.55
1992-09-10 09:21:44+00:00,L5,242.68,,194.51,234.81,186.35,206.92,205.69,216.94
1992-11-04 09:26:58+00:00,L5,212.58,197.85,196.14,205.01,192.30,184.25,176.87,201.17
1992-12-06 09:26:58+00:00,L5,163.04,153.45,177.19,159.74,157.12,168.60,168.72,186.76
1993-01-23 09:27:27+00:00,L5,,,,507.77,409.37,,,
1993-02-08 09:27:38+00:00,L5,308.99,,,397.51,496.37,,,
1993-03-12 09:27:54+00:00,L5,257.79,,215.01,234.75,200.94,210.84,,206.00
1993-03-28 09:27:56+00:00,L5,210.25,181.92,194.88,220.72,185.11,192.77,185.71,210.15
1993-05-08 09:22:01+00:00,L5,252.20,,209.48,235.89,200.60,208.32,202.92,223.92
1993-05-15 09:28:13+00:00,L5,237.97,187.59,200.49,234.95,186.86,192.24,195.76,217.01
1993-05-24 09:22:03+00:00,L5,267.85,201.35,217.73,249.94,195.02,219.26,216.41,227.63
1993-05-31 09:28:16+00:00,L5,247.35,185.83,200.69,235.11,173.56,188.38,183.54,202.18
1993-06-09 09:22:05+00:00,L5,248.63,,209.96,236.21,189.37,205.79,207.73,225.34
1993-06-16 09:28:14+00:00,L5,229.21,199.48,214.94,250.48,185.30,199.18,207.17,228.95
1993-06-25 09:22:00+00:00,L5,,,,,,,,
1993-07-18 09:28:08+00:00,L5,258.29,,204.69,250.34,194.54,202.05,,219.67
1993-07-27 09:21:57+00:00,L5,203.07,178.68,199.23,220.30,176.76,190.47,201.21,217.28
1993-08-03 09:28:08+00:00,L5,262.92,,212.44,235.24,194.41,205.78,211.41,222.72
1993-08-19 09:28:08+00:00,L5,234.14,184.59,195.99,235.92,185.45,186.16,185.92,216.28
1993-10-06 09:27:59+00:00,L5,242.58,,208.73,235.85,184.21,197.54,195.92,211.55
1993-11-16 09:21:29+00:00,L5,197.32,183.86,192.63,219.84,178.11,182.93,188.18,196.72
1993-12-02 09:21:27+00:00,L5,,,,,197.70,,,
1994-01-03 09:21:08+00:00,L5,218.44,181.74,194.07,234.79,190.10,193.58,176.52,186.43
1994-01-26 09:26:59+00:00,L5,172.86,153.81,176.91,159.76,161.72,168.88,166.11,188.49
1994-02-27 09:26:35+00:00,L5,250.86,199.79,195.18,234.74,190.41,192.88,204.88,204.99
1994-03-08 09:20:16+00:00,L5,249.30,,206.43,235.96,188.49,198.02,,207.62
1994-03-15 09:26:21+00:00,L5,191.09,178.12,190.38,220.03,175.07,181.68,188.60,204.44
1994-03-24 09:20:03+00:00,L5,242.59,,204.97,235.64,201.67,200.17,206.82,218.89
1994-03-31 09:26:06+00:00,L5,257.67,,208.25,240.48,190.56,209.21,,212.91
1994-05-02 09:25:29+00:00,L5,242.54,193.36,209.84,236.56,192.71,209.61,206.60,223.93
1994-05-11 09:19:08+00:00,L5,259.84,,210.72,242.11,188.80,210.16,201.34,221.59
1994-07-14 09:17:44+00:00,L5,242.55,,213.37,235.29,192.41,207.72,205.32,217.17
1994-07-21 09:23:43+00:00,L5,231.22,,206.21,219.94,182.78,181.88,182.00,211.47
1994-07-30 09:17:17+00:00,L5,246.47,,218.22,240.90,195.59,212.38,206.74,224.46
1994-08-15 09:16:52+00:00,L5,242.67,,207.87,235.50,181.23,199.80,203.53,219.66
1994-08-22 09:22:53+00:00,L5,257.66,199.26,211.51,238.33,186.97,209.59,208.92,219.87
1994-08-31 09:16:29+00:00,L5,249.95,,212.26,235.79,185.78,209.18,203.60,219.12
1994-09-07 09:22:29+00:00,L5,257.56,199.83,210.35,249.81,189.43,209.68,,216.88
1994-09-16 09:16:04+00:00,L5,212.53,187.48,200.22,235.54,191.59,196.12,204.97,216.55
1994-10-18 09:15:07+00:00,L5,273.09,,212.88,251.71,193.38,218.04,215.87,213.46
1994-10-25 09:21:04+00:00,L5,219.33,186.03,197.31,235.21,187.87,192.45,185.02,210.60
1994-12-12 09:19:28+00:00,L5,,,197.98,234.85,502.08,183.35,181.06,198.71
1994-12-21 09:13:00+00:00,L5,195.96,179.15,182.71,177.12,182.38,192.20,173.19,191.10
1995-01-29 09:17:46+00:00,L5,214.72,182.55,189.41,159.04,,,,
