dates,satname,nzd0323-0000,nzd0323-0001,nzd0323-0002,nzd0323-0003,nzd0323-0004,nzd0323-0005,nzd0323-0006,nzd0323-0007,nzd0323-0008,nzd0323-0009,nzd0323-0010,nzd0323-0011,nzd0323-0012,nzd0323-0013,nzd0323-0014,nzd0323-0015,nzd0323-0016,nzd0323-0017,nzd0323-0018,nzd0323-0019,nzd0323-0020,nzd0323-0021,nzd0323-0022,nzd0323-0023,nzd0323-0024,nzd0323-0025,nzd0323-0026,nzd0323-0027,nzd0323-0028,nzd0323-0029,nzd0323-0030,nzd0323-0031,nzd0323-0032,nzd0323-0033,nzd0323-0034,nzd0323-0035,nzd0323-0036
2000-11-23 22:09:30+00:00,L7,327.50,320.40,311.09,308.21,296.56,319.36,327.84,331.16,330.32,340.71,332.41,315.61,304.86,304.31,308.55,305.70,305.41,308.78,308.01,317.75,312.13,313.66,304.60,296.53,301.08,294.40,302.24,306.27,312.74,297.71,283.08,277.70,275.69,275.69,279.17,275.91,268.01
2000-12-18 22:03:25+00:00,L7,356.74,349.88,339.55,335.69,333.95,347.96,342.16,349.88,344.26,354.90,341.98,341.70,328.65,331.56,329.25,325.25,331.95,335.47,329.78,331.15,328.49,327.81,335.81,334.70,329.58,325.25,321.94,332.18,326.26,326.86,311.57,309.52,314.73,324.72,324.04,300.06,318.69
2001-01-03 22:03:24+00:00,L7,358.31,352.12,347.10,337.41,345.20,347.91,349.21,352.55,351.92,354.12,346.48,339.59,326.44,330.35,333.39,322.96,333.29,328.37,335.64,339.79,341.76,329.36,336.99,346.87,342.64,343.07,336.37,324.42,325.45,330.62,318.87,317.86,326.09,328.34,333.86,304.97,324.33
2001-01-10 22:09:39+00:00,L7,334.46,327.69,318.86,308.31,298.69,316.71,320.67,321.72,322.96,332.68,328.16,314.01,304.23,304.68,308.74,302.10,307.89,306.85,298.55,310.30,316.26,312.50,313.07,314.76,309.82,311.46,303.69,314.80,302.59,307.21,300.85,295.00,291.81,303.26,290.27,280.97,284.13
2001-01-19 22:03:31+00:00,L7,343.71,323.91,318.70,309.25,307.19,308.63,317.02,324.53,333.06,336.52,331.41,320.52,313.41,317.46,314.87,308.92,312.15,316.14,308.01,307.89,312.34,318.16,317.82,314.49,314.65,313.59,318.26,308.86,312.76,309.70,303.54,304.55,305.28,306.92,312.50,297.69,295.58
2001-03-15 22:09:27+00:00,L7,363.30,352.61,344.47,337.65,332.56,340.23,339.99,344.94,340.88,345.65,333.06,332.61,333.61,330.91,324.71,320.90,327.07,329.55,322.10,328.05,321.29,321.54,324.63,321.63,312.99,311.83,325.14,329.21,326.30,331.63,321.97,316.99,325.24,326.12,332.92,323.02,323.29
2001-03-31 22:09:19+00:00,L7,382.57,373.51,368.20,363.12,361.61,373.01,368.84,370.05,361.48,367.51,356.64,355.79,350.64,347.63,358.49,350.61,378.30,365.53,366.04,354.13,352.32,351.97,346.91,332.37,329.27,333.37,338.44,339.64,350.95,353.70,339.64,339.57,350.30,358.45,359.32,348.71,329.13
2001-05-27 22:02:48+00:00,L7,,,339.28,333.82,323.66,356.22,335.88,345.78,343.49,351.59,342.14,344.06,313.46,314.88,354.35,307.05,329.28,363.37,321.02,329.02,315.49,326.21,334.45,330.33,303.38,315.44,317.21,316.76,304.41,329.38,313.07,301.03,311.88,315.69,316.23,295.94,319.14
2001-06-19 22:08:41+00:00,L7,354.03,334.12,331.19,315.79,303.54,301.22,309.11,309.38,322.45,320.08,315.95,308.30,304.09,299.34,200.89,192.81,,,233.78,274.32,,,,,,,,,,285.04,288.10,286.24,117.16,155.17,,,
2001-07-05 22:08:33+00:00,L7,348.89,336.20,331.55,319.41,303.53,306.80,317.36,318.33,320.18,319.78,323.17,316.44,310.04,310.97,196.28,182.10,172.22,,299.97,298.31,214.49,,172.84,117.52,,,,,288.12,296.71,304.66,288.22,275.41,184.11,224.92,266.10,258.40
2001-07-14 22:02:21+00:00,L7,369.28,360.97,354.27,345.11,335.95,342.43,354.66,348.10,350.09,354.39,340.08,333.22,334.10,323.22,191.01,178.34,,,340.84,338.06,,,,320.80,328.31,321.67,323.73,318.08,332.83,343.86,334.56,319.22,306.24,157.63,198.52,182.88,
2001-08-31 22:01:41+00:00,L7,340.27,331.11,321.46,315.16,307.84,301.84,304.33,315.98,312.70,313.77,303.98,302.52,302.61,299.65,298.69,295.88,293.63,106.10,302.00,295.19,293.88,285.20,277.33,287.80,293.36,284.76,285.01,291.25,282.32,290.78,287.79,289.82,296.36,292.46,289.02,283.97,188.95
2001-09-23 22:07:39+00:00,L7,,,,300.92,296.59,284.53,308.90,315.19,310.69,319.79,324.37,329.74,315.50,320.93,316.99,320.33,311.93,273.84,,299.62,300.47,286.10,,293.40,295.27,294.26,288.17,293.76,306.39,,294.52,284.82,295.20,284.91,255.85,269.56,
2001-10-02 22:01:16+00:00,L7,352.86,336.21,331.16,316.92,300.94,317.61,315.41,322.83,314.90,319.72,321.36,313.72,313.99,315.77,313.06,312.17,312.90,305.03,301.79,,,,,,,,,,,,,,,,,,210.65
2001-11-03 22:01:22+00:00,L7,337.44,321.08,317.66,303.81,307.83,310.24,311.53,313.95,320.80,324.77,313.12,308.96,306.78,306.74,300.41,300.93,303.56,302.35,309.25,303.49,299.61,296.61,292.42,292.47,295.14,297.87,296.09,298.19,295.60,297.29,290.98,287.14,278.46,274.55,278.24,279.78,283.57
2001-12-21 22:01:41+00:00,L7,364.53,352.34,346.25,327.93,326.42,330.21,335.23,346.92,347.57,356.02,354.49,343.83,355.85,370.60,323.99,344.50,333.09,330.32,331.83,329.83,332.40,335.77,333.28,327.33,331.98,320.89,323.88,316.93,318.71,325.40,307.13,303.89,301.65,303.55,317.56,301.15,329.51
2002-02-14 22:08:05+00:00,L7,341.64,330.41,320.63,298.55,312.50,312.42,318.12,330.83,334.69,346.66,341.12,333.18,324.54,329.90,333.04,324.66,330.59,332.65,337.37,345.52,338.49,334.05,329.42,321.04,311.62,313.17,312.66,307.64,312.22,311.88,307.77,300.43,297.36,298.75,300.15,289.01,282.53
2002-03-02 22:08:08+00:00,L7,,,,,,336.06,342.74,342.85,344.86,193.49,,123.63,,98.47,,,114.37,117.75,150.64,147.54,178.38,249.22,337.07,318.76,319.63,312.06,315.52,318.64,313.14,315.27,307.53,308.18,297.31,,86.94,136.25,156.57
2002-04-03 22:07:57+00:00,L7,357.34,351.64,347.46,337.68,333.91,350.08,345.38,347.51,351.48,363.01,361.99,350.79,334.82,332.37,342.14,333.65,338.91,364.23,354.75,337.79,326.75,327.52,331.58,330.24,331.35,329.90,320.23,325.93,331.18,343.01,330.81,301.49,305.68,330.65,327.77,306.46,
2002-05-30 22:01:37+00:00,L7,366.28,352.13,344.63,338.99,330.42,337.06,344.80,348.48,355.98,364.36,355.85,348.46,322.15,329.13,321.86,193.49,74.18,341.70,324.99,331.00,328.61,327.45,334.68,320.66,318.72,313.30,316.88,322.71,325.98,324.84,314.54,310.50,275.31,162.14,199.44,208.49,
2002-06-15 22:01:31+00:00,L7,364.81,342.90,334.12,335.93,333.82,338.63,343.48,348.57,352.83,356.37,351.55,343.94,319.49,303.94,292.85,151.60,,,326.61,331.99,309.98,328.08,335.37,303.10,295.36,326.95,323.18,311.56,313.63,317.89,322.24,320.68,324.48,304.24,320.78,307.52,294.57
2002-07-08 22:07:36+00:00,L7,330.04,321.18,319.55,311.88,293.79,301.11,301.93,307.59,315.23,310.42,291.68,297.29,290.43,292.73,283.37,240.81,119.79,,298.84,295.93,279.57,284.19,135.76,277.66,280.12,267.05,638.75,630.97,633.63,298.28,300.92,277.52,261.18,267.84,249.53,241.66,
2002-07-17 22:01:44+00:00,L7,,,539.52,551.98,635.74,587.89,511.62,463.07,576.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002-07-24 22:07:26+00:00,L7,351.27,328.85,327.97,319.13,316.50,324.27,320.15,317.35,320.76,316.87,304.49,289.17,296.30,285.02,203.75,227.61,119.57,,187.90,290.13,184.35,,151.60,129.01,,,,,,274.65,285.68,180.26,127.05,168.75,226.27,229.10,
2002-08-02 22:01:13+00:00,L7,366.52,352.80,348.02,347.79,233.26,,,,,,,,,,,,,,,,,,,319.94,331.68,330.19,320.38,321.18,320.59,323.25,314.72,306.15,307.87,306.45,302.18,243.15,
2002-08-09 22:07:21+00:00,L7,334.95,319.47,315.06,302.31,297.34,307.77,300.08,304.92,309.00,317.23,312.57,305.94,290.24,290.32,288.80,285.36,262.09,,304.68,298.08,278.42,,209.46,197.42,,,258.29,241.71,,268.55,279.44,246.41,253.87,159.40,233.63,242.79,
2002-08-18 22:01:09+00:00,L7,345.37,331.35,323.97,314.85,313.50,326.20,327.61,333.76,333.05,340.35,313.05,308.50,310.50,314.46,299.13,306.69,281.02,70.68,281.02,295.12,275.83,280.33,282.00,283.19,279.19,284.33,283.03,282.32,269.67,287.33,280.13,280.22,277.75,169.28,272.27,261.10,
2002-08-25 22:07:12+00:00,L7,,,,646.67,638.39,578.38,,,,167.13,,,,,,,,,,,,,240.44,,,,373.43,491.25,488.68,483.99,453.64,634.39,104.86,184.67,263.67,311.01,
2002-10-05 22:00:43+00:00,L7,333.16,319.06,313.52,302.44,290.69,302.97,303.86,304.78,312.82,321.69,313.19,300.01,305.18,296.55,292.62,298.97,292.92,280.44,297.62,288.05,264.53,258.61,265.10,278.03,280.91,280.81,269.12,278.24,272.09,267.26,277.21,267.85,261.48,259.52,274.31,273.63,237.12
2002-10-28 22:06:58+00:00,L7,,,,302.82,328.80,358.89,350.20,341.78,354.76,357.78,355.76,340.69,329.06,315.70,309.88,329.98,320.83,314.88,329.12,331.80,324.40,322.98,320.28,315.86,300.11,298.23,302.36,305.41,312.32,326.01,306.21,301.28,299.38,310.22,319.34,302.66,320.24
2002-11-13 22:07:06+00:00,L7,352.14,336.74,,149.86,,,358.39,366.55,373.70,380.75,374.33,361.52,344.28,340.58,331.34,333.99,339.62,344.72,341.50,338.45,340.94,338.09,338.28,325.34,317.73,324.86,324.48,326.30,323.61,332.52,311.28,311.75,311.10,316.63,322.35,322.67,336.75
2002-11-29 22:07:25+00:00,L7,365.34,353.88,345.14,334.12,336.51,348.84,335.37,340.76,349.32,358.96,356.21,355.56,354.61,344.06,337.95,316.71,326.57,328.85,331.75,333.42,330.96,328.92,330.95,316.83,310.09,317.22,328.12,317.54,,,,,,,,,
2002-12-15 22:07:26+00:00,L7,,,,,247.58,,,330.51,341.85,349.38,345.35,340.07,334.15,326.79,325.85,321.89,330.23,326.62,326.13,322.76,319.53,321.38,321.42,318.70,312.98,308.51,306.50,313.23,318.30,314.67,291.77,300.65,301.98,302.77,295.41,285.04,299.44
2003-01-25 22:01:54+00:00,L7,365.92,348.85,344.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-02-26 22:01:40+00:00,L7,333.73,319.64,316.24,305.54,301.24,305.38,305.89,317.55,318.09,327.76,310.40,312.31,316.79,319.42,318.89,323.88,321.78,314.26,307.11,322.64,315.69,318.10,321.60,321.09,317.18,306.96,308.00,298.56,303.27,301.23,283.37,284.07,284.15,277.17,275.44,272.79,
2003-03-05 22:07:55+00:00,L7,352.63,340.81,336.59,331.73,322.61,327.98,333.92,338.58,348.55,353.74,340.84,334.69,335.87,337.34,338.36,337.44,336.58,337.68,329.45,337.83,337.07,333.72,335.46,323.76,329.52,324.42,323.33,323.41,318.67,321.29,303.72,312.46,305.84,309.42,314.94,302.80,288.58
2003-03-21 22:07:51+00:00,L7,359.63,342.20,331.99,325.84,317.23,320.50,328.05,322.90,340.74,348.18,341.36,324.52,326.38,333.11,330.46,329.94,335.78,336.42,330.64,333.83,335.01,328.86,328.64,327.77,325.63,320.97,323.59,326.22,327.91,328.17,302.51,310.33,316.74,309.36,316.44,311.96,181.37
2003-04-15 22:02:09+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003-05-24 22:07:53+00:00,L7,372.42,365.07,356.37,347.18,342.18,343.40,350.08,354.69,360.22,368.81,357.34,347.35,341.52,343.75,348.56,344.97,348.70,347.63,347.44,356.67,347.54,338.35,338.37,339.13,339.57,335.57,331.69,333.46,327.13,335.45,332.93,332.19,330.19,318.98,226.25,226.46,
2003-07-20 22:01:32+00:00,L7,,361.26,355.22,347.27,336.34,349.36,347.35,352.10,350.18,360.15,337.02,323.01,,,,193.75,,340.21,339.86,338.47,,,,,,,,,,319.77,305.98,296.62,119.92,159.72,220.83,221.25,
2003-08-29 21:50:14+00:00,L5,348.61,327.43,322.93,316.85,292.46,300.03,312.69,315.16,318.06,328.00,320.31,313.33,319.91,313.13,308.37,305.97,283.25,81.55,302.26,307.15,298.44,267.68,285.66,291.22,149.35,,,,,306.64,299.74,287.49,287.97,261.80,293.19,287.36,
2003-09-05 21:56:31+00:00,L5,346.82,336.00,328.64,321.24,312.95,326.54,323.63,327.84,321.04,327.17,316.80,,279.87,283.82,300.73,302.30,309.26,302.85,306.19,319.35,305.40,96.20,,305.01,303.08,285.60,283.29,287.25,,,278.55,275.92,283.86,272.93,289.00,281.00,
2003-10-31 22:07:36+00:00,L7,369.44,361.98,354.05,360.14,357.00,359.53,,,,,,,337.14,333.50,335.54,337.02,338.78,357.64,351.58,,,,,,,331.08,323.03,323.87,325.68,339.54,329.08,319.83,,,,,
2004-01-12 22:02:19+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-01-19 22:08:11+00:00,L7,332.99,316.70,315.35,309.76,302.49,310.07,311.37,318.02,,,,,,319.14,311.68,317.63,324.87,327.69,327.29,324.28,312.79,,,,,,298.46,292.05,285.80,287.01,289.00,293.16,292.02,287.31,,,
2004-01-27 21:58:02+00:00,L5,382.68,373.95,361.66,347.11,348.33,352.36,353.18,352.17,,,,,,,,,,,,,,,,,,,,,,,,,318.87,315.01,343.06,344.49,336.23
2004-03-23 22:08:28+00:00,L7,,334.20,328.63,319.36,310.85,316.04,323.62,318.89,318.43,,,,,,,316.27,334.30,343.52,345.24,339.91,336.79,326.92,321.98,,,,,,318.51,324.61,312.47,304.66,302.42,294.30,310.95,289.46,
2004-04-08 22:08:24+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-04-09 21:52:31+00:00,L5,365.16,348.99,340.04,332.00,335.04,350.36,,,,,,,,,,,,,,,,,,,,,,,315.29,338.17,327.49,320.06,315.20,316.43,335.43,325.26,248.35
2004-04-17 22:02:08+00:00,L7,348.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.53,282.59,254.53,281.51,277.87,
2004-05-18 21:59:50+00:00,L5,360.18,345.08,334.11,333.48,320.38,324.77,331.21,331.50,325.64,327.66,324.13,315.68,309.26,311.46,318.11,,,,318.96,342.20,344.96,325.29,317.73,312.67,301.16,299.67,303.53,,,317.57,303.10,305.21,291.77,158.70,216.24,220.16,
2004-05-26 22:08:21+00:00,L7,,,,,,359.60,362.03,371.62,363.79,374.43,364.16,345.33,341.61,,,,,,356.12,357.39,351.64,350.68,343.82,359.30,343.29,350.73,,,,,111.69,347.98,339.28,323.45,218.35,212.25,
2004-06-12 21:54:23+00:00,L5,360.95,345.27,335.58,334.05,319.74,328.57,336.56,338.92,324.78,335.88,332.54,329.01,328.57,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-28 21:54:52+00:00,L5,347.40,324.67,320.64,310.58,302.48,307.23,293.62,272.34,199.40,260.97,293.89,212.92,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-14 21:55:18+00:00,L5,337.60,325.79,313.87,292.14,,293.15,282.70,118.79,174.82,207.33,220.34,215.73,,,,,,,,,,,,,,,,,,,,,,,,,
2004-07-22 22:01:56+00:00,L7,367.08,350.11,339.50,336.29,328.82,340.75,346.15,349.43,346.24,349.57,,,321.71,320.49,309.48,193.27,,,316.29,312.48,,,,,,,,,302.40,323.73,310.41,307.64,285.98,158.82,224.17,227.21,
2004-08-07 22:02:12+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-08-15 21:56:01+00:00,L5,323.19,306.30,299.66,296.31,280.79,280.57,274.80,285.27,294.78,280.73,262.21,263.11,270.83,,,,,,262.67,286.73,208.02,,,,,,,,,246.25,275.72,,119.36,164.33,231.16,242.61,
2004-08-22 22:02:24+00:00,L5,356.73,343.18,336.62,326.21,332.08,339.54,341.35,338.01,339.17,341.21,327.80,322.01,313.61,312.19,313.74,313.25,313.79,72.09,273.45,304.53,308.50,307.74,295.81,288.36,298.60,312.85,298.38,295.44,311.22,309.33,281.86,294.84,292.72,160.96,308.26,288.29,
2004-08-23 22:01:47+00:00,L7,364.84,351.97,347.47,346.27,344.75,,,,352.73,354.62,330.50,323.54,319.33,324.75,321.34,326.81,325.99,285.64,,,,327.27,327.39,314.18,328.42,330.69,311.25,314.10,323.86,331.38,306.16,,,,316.25,302.86,
2004-09-08 22:01:41+00:00,L7,,,,,,,,69.03,108.66,321.04,311.60,318.02,306.14,,,301.98,306.26,304.93,,318.30,319.09,322.69,313.96,306.10,287.83,,,,310.79,318.56,318.10,315.00,305.50,305.15,310.11,303.35,
2004-09-24 22:01:37+00:00,L7,346.10,335.15,326.58,320.90,,,,326.24,326.60,332.25,316.26,317.91,312.21,304.97,300.46,304.43,304.82,,,,306.67,307.52,302.01,292.21,293.76,301.81,299.14,301.70,293.63,302.20,,,,287.01,298.42,292.76,266.25
2004-10-02 21:57:14+00:00,L5,350.81,334.17,328.63,323.14,319.67,334.96,336.35,337.18,335.30,345.71,340.11,335.75,331.69,324.72,317.27,313.27,321.10,315.50,308.12,315.78,325.29,324.36,313.49,303.21,300.49,308.09,312.41,310.04,306.75,315.02,314.01,309.56,298.57,304.31,317.27,306.49,302.76
2005-02-14 22:05:45+00:00,L5,355.27,342.67,341.24,345.34,341.26,336.31,337.25,343.17,345.15,337.90,315.52,315.98,313.94,322.74,326.80,338.11,343.33,344.89,349.22,349.27,338.83,331.57,321.43,314.34,312.06,311.83,313.53,312.06,324.79,329.09,315.42,305.21,303.38,315.77,323.02,304.45,319.53
2005-02-23 21:59:43+00:00,L5,355.79,333.95,325.58,315.01,298.77,301.31,298.24,301.40,306.09,322.78,320.30,314.79,308.60,317.39,318.04,323.33,332.80,323.55,295.97,329.07,331.48,324.36,306.66,314.69,306.38,305.79,299.83,306.42,313.15,311.09,298.32,295.73,296.58,307.13,304.71,291.67,283.44
2005-03-03 22:02:41+00:00,L7,,,,339.73,332.02,340.68,345.11,,,,313.33,318.49,310.32,320.01,315.34,322.92,335.55,339.18,345.23,,,,,,,,,,,,,,,,,,
2005-03-11 21:59:55+00:00,L5,338.35,331.54,321.60,312.92,301.75,306.49,299.13,304.68,304.29,312.66,297.46,300.34,298.73,,,,,,,,,,,,,,,,299.76,297.96,291.50,292.28,304.12,303.14,300.93,288.43,258.94
2005-03-19 22:03:06+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-04-04 22:02:39+00:00,L7,343.49,331.70,326.38,323.46,311.33,315.23,,,,,318.01,314.96,307.51,310.02,319.14,315.56,330.43,338.21,327.60,,,,,305.15,302.58,306.86,301.90,309.54,319.91,321.07,302.19,315.42,,,,279.75,185.42
2005-04-11 22:08:47+00:00,L7,347.79,332.73,321.71,320.96,297.97,303.82,301.99,308.65,,,,,,301.14,310.11,308.41,318.55,320.80,321.79,332.68,329.11,,,,,,302.96,298.86,306.51,311.80,297.06,297.28,306.65,306.99,,,
2005-04-12 22:00:06+00:00,L5,356.02,343.22,339.87,324.32,315.10,325.84,327.89,335.17,333.32,338.42,325.77,324.95,323.94,327.34,324.02,323.56,333.33,337.25,346.82,349.10,341.94,336.26,329.95,328.57,330.33,329.96,326.61,313.71,322.02,323.08,308.01,313.41,320.43,329.45,337.34,314.84,
2005-05-05 22:06:25+00:00,L5,346.11,325.75,320.37,311.75,276.91,287.35,291.18,301.06,309.99,306.02,291.32,293.61,299.91,292.01,289.21,299.54,286.03,,307.13,322.37,319.81,322.65,293.61,295.60,292.28,282.26,291.17,292.56,279.08,283.99,290.84,287.63,293.18,279.29,277.75,237.26,
2005-05-22 22:03:00+00:00,L7,,,,647.90,616.89,566.92,181.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-05-30 22:00:27+00:00,L5,362.82,353.81,342.91,334.40,325.83,330.33,336.04,349.34,344.98,350.59,320.19,311.43,321.10,315.42,301.02,,,,349.83,353.04,341.28,325.92,332.05,310.71,314.28,331.11,328.66,319.31,327.30,330.00,326.02,319.84,313.87,295.26,255.96,233.64,
2005-06-07 22:02:31+00:00,L7,349.22,331.60,316.26,300.57,,,,,273.83,299.82,296.56,291.82,268.28,,198.88,193.97,,,,,,,,,,,,,,253.86,277.08,,,,,,
2005-06-15 22:00:34+00:00,L5,377.16,367.25,356.93,348.27,350.70,346.39,354.69,359.21,349.93,361.47,357.31,339.06,337.46,317.73,,,,353.35,359.99,361.43,356.06,333.61,,,325.29,329.66,335.84,345.18,351.48,355.22,342.12,340.04,328.88,,,,
2005-06-23 22:02:25+00:00,L7,353.08,339.37,326.67,323.69,312.58,311.72,319.83,320.72,338.97,,,,315.36,,187.82,178.91,,,303.28,275.86,,,,,,,,,,297.93,288.13,,114.41,118.70,,,
2005-06-30 22:08:35+00:00,L7,,360.40,353.82,345.17,340.37,343.10,355.40,352.66,355.87,360.55,,,,,,,,,346.58,350.70,344.21,338.06,323.37,,,,,,347.84,335.02,324.76,323.05,121.55,153.93,,,
2005-07-09 22:02:26+00:00,L7,,337.52,326.73,321.33,315.64,333.31,336.39,330.04,342.08,343.92,336.08,,,,,193.81,,,299.82,311.72,,,,,,,,295.17,306.70,325.49,308.84,307.44,276.35,162.62,229.32,,
2005-07-25 22:02:25+00:00,L7,,,,,,,,,,,,,,443.15,455.79,440.35,375.17,279.57,253.01,268.67,626.27,509.06,639.28,,,,370.59,564.19,,,,,,,184.38,252.67,
2005-08-01 22:08:35+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-17 22:08:30+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-08-26 22:02:15+00:00,L7,,,,,346.23,353.09,346.28,352.37,346.71,346.27,343.00,330.15,315.56,311.26,,,,75.26,326.62,327.83,328.32,327.00,316.17,315.65,309.95,318.88,325.06,,,,320.19,163.57,,,,,
2005-09-02 22:08:22+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-09-11 22:02:05+00:00,L7,351.00,350.44,,,,,336.81,340.96,335.49,341.21,335.73,330.47,306.16,302.96,303.66,,,,,335.93,341.19,338.02,331.44,313.63,315.21,316.23,315.60,314.48,315.68,,,,303.26,300.89,304.26,291.13,
2005-09-19 22:01:08+00:00,L5,324.65,320.02,302.58,301.38,296.20,294.52,293.37,289.92,292.03,300.10,291.54,301.60,303.10,297.86,293.98,298.41,294.78,276.28,296.92,303.97,304.69,299.88,285.40,291.15,299.93,300.05,302.09,303.66,300.96,288.89,287.14,274.07,271.01,263.69,261.52,259.92,212.33
2005-10-13 22:02:06+00:00,L7,,,,,313.15,329.11,320.83,328.84,311.12,325.29,330.28,320.96,312.44,311.70,,,,299.65,302.87,312.55,311.00,308.38,301.14,301.64,302.98,302.99,304.00,,,,,291.99,293.45,291.67,296.98,288.72,285.79
2005-11-21 22:08:43+00:00,L7,,,,342.61,347.67,188.34,,,,,,344.65,334.33,336.14,342.45,341.83,336.41,333.39,338.60,,,,,,324.61,334.98,331.81,332.08,321.10,330.19,322.23,,,,,,
2005-11-22 22:01:34+00:00,L5,359.74,353.52,348.63,349.90,346.55,343.98,345.38,345.80,344.95,344.75,336.74,346.73,343.85,341.34,345.65,343.37,341.77,340.71,331.74,335.93,343.16,339.27,323.68,314.68,324.58,336.07,333.62,333.45,334.42,336.48,331.31,330.06,320.83,312.06,319.78,306.48,322.97
