dates,satname,nzd0252-0000,nzd0252-0001,nzd0252-0002,nzd0252-0003,nzd0252-0004,nzd0252-0005,nzd0252-0006,nzd0252-0007,nzd0252-0008,nzd0252-0009,nzd0252-0010,nzd0252-0011,nzd0252-0012,nzd0252-0013,nzd0252-0014,nzd0252-0015,nzd0252-0016,nzd0252-0017,nzd0252-0018,nzd0252-0019,nzd0252-0020,nzd0252-0021,nzd0252-0022,nzd0252-0023,nzd0252-0024,nzd0252-0025,nzd0252-0026,nzd0252-0027,nzd0252-0028,nzd0252-0029,nzd0252-0030,nzd0252-0031,nzd0252-0032
2003-07-21 21:42:57+00:00,L5,,212.23,223.44,267.90,123.84,156.91,137.58,143.52,146.45,,,,,242.92,183.61,198.08,311.49,330.27,330.85,,297.19,309.31,327.55,334.92,339.00,313.19,312.74,136.97,149.78,183.72,191.03,200.48,212.00
2003-07-29 21:54:53+00:00,L7,297.13,277.96,229.69,291.01,,,265.30,152.07,170.09,159.88,172.12,233.80,285.06,259.86,195.44,197.30,,,243.28,260.42,238.91,215.75,252.90,269.58,267.01,303.72,315.15,177.33,157.76,,,206.17,217.62
2003-11-18 21:55:03+00:00,L7,316.94,321.61,340.68,378.59,387.68,359.40,348.85,,,351.41,329.90,325.62,332.57,338.94,335.19,324.64,324.00,327.67,321.69,334.94,,,349.29,360.69,352.77,345.33,356.08,362.30,349.76,339.18,360.95,358.12,352.63
2003-12-04 21:55:07+00:00,L7,303.65,307.18,324.11,342.66,344.13,319.68,318.58,308.37,312.23,,,292.59,309.61,309.25,313.16,299.02,294.65,294.40,293.11,290.38,279.65,,,,320.82,325.15,324.85,323.36,321.03,308.16,326.60,338.48,339.02
2004-03-09 21:55:39+00:00,L7,307.68,308.07,314.77,319.61,,,317.59,300.01,303.86,303.66,283.11,282.37,301.59,296.68,301.89,301.33,290.79,,,281.04,268.99,275.41,292.30,300.11,307.61,314.56,321.41,314.11,318.95,204.45,,,321.68
2004-03-17 21:45:32+00:00,L5,299.10,300.59,306.73,313.22,303.77,261.80,301.89,285.55,221.61,286.71,263.54,238.94,283.26,284.71,266.13,217.74,230.61,277.21,262.22,268.73,255.22,214.16,278.91,288.04,299.17,308.07,320.30,318.50,288.85,196.55,214.85,224.20,216.17
2004-03-25 21:55:42+00:00,L7,305.95,306.35,,344.42,345.82,325.56,318.66,306.45,319.82,320.57,287.09,286.01,309.66,293.49,,,275.31,289.92,289.57,287.35,272.84,288.61,301.36,325.88,333.10,308.47,323.63,,,199.63,222.80,220.41,223.52
2004-04-02 21:45:42+00:00,L5,291.41,289.84,286.56,294.22,290.27,263.34,295.33,279.73,191.64,261.42,205.26,243.34,276.24,273.19,216.30,207.15,227.31,260.19,256.66,269.56,256.13,213.55,265.02,281.49,295.32,302.86,311.38,308.50,167.95,192.95,210.06,214.29,222.99
2004-04-18 21:46:13+00:00,L5,312.01,302.46,229.61,294.28,277.21,260.41,300.72,151.86,193.37,259.97,207.07,237.91,294.41,274.34,216.91,201.78,225.52,235.23,249.05,258.27,264.30,260.20,269.29,287.46,298.89,305.71,319.00,310.20,162.04,189.60,198.94,210.44,213.10
2004-05-12 21:55:37+00:00,L7,311.26,309.34,227.38,351.66,357.13,359.68,333.08,327.33,,337.47,314.27,218.76,309.88,297.09,195.38,210.20,304.22,315.45,288.34,,,,338.34,353.92,351.91,337.42,331.26,273.44,164.87,193.32,201.78,209.57,217.89
2004-06-05 21:47:36+00:00,L5,296.64,285.63,287.15,318.69,350.16,354.44,241.99,255.35,237.40,249.20,261.91,236.46,263.50,260.93,182.75,197.30,211.39,266.20,223.50,234.66,216.37,128.24,159.35,155.93,231.83,307.64,300.56,278.53,152.15,270.43,207.61,257.36,248.47
2004-06-13 21:55:27+00:00,L7,299.10,287.71,326.81,356.15,379.91,326.05,416.89,,,322.78,517.13,504.49,355.51,340.58,289.56,235.92,216.51,230.02,272.41,,,,340.42,384.13,448.63,560.14,547.19,521.80,597.57,599.26,446.53,,
2004-07-07 21:48:33+00:00,L5,,215.37,216.26,262.00,114.01,217.29,134.42,136.77,143.45,,,,281.00,237.64,183.52,197.25,214.74,226.32,232.48,,258.01,221.31,175.59,170.65,260.59,309.96,305.23,128.83,138.84,175.48,183.25,201.56,214.94
2004-07-23 21:48:56+00:00,L5,312.69,210.62,227.17,292.48,125.54,246.97,137.08,137.44,149.30,,,,292.44,255.86,188.81,201.21,227.52,232.49,253.89,317.14,320.51,297.08,323.14,322.33,329.78,316.64,317.53,140.73,150.29,185.62,198.87,206.51,212.03
2004-09-17 21:55:03+00:00,L7,,,,,,,,,,,,,,170.26,147.78,186.19,200.78,222.96,,,184.20,127.69,151.33,132.63,223.71,251.32,296.65,292.53,134.64,140.93,172.98,,
2004-09-25 21:50:31+00:00,L5,298.89,295.66,309.67,312.98,310.05,291.74,308.25,299.67,296.45,304.69,283.07,270.34,294.41,278.35,282.67,281.27,234.27,278.26,274.22,277.46,267.82,231.91,280.68,288.73,299.08,310.67,315.82,310.16,302.72,208.38,231.34,233.94,230.98
2004-11-04 21:55:19+00:00,L7,329.23,332.21,353.86,400.85,402.15,372.66,374.73,340.25,,,334.28,311.21,323.77,320.00,269.92,256.76,309.97,311.95,304.41,331.04,310.01,,,334.67,342.61,328.81,341.52,349.33,349.49,332.55,345.25,343.47,356.69
2005-01-31 21:52:45+00:00,L5,311.15,316.78,336.78,378.67,392.64,364.96,361.49,327.59,347.65,332.38,314.20,319.67,333.27,326.06,340.76,337.63,330.59,327.95,329.03,320.93,328.45,334.36,337.77,330.28,326.47,327.64,333.80,344.99,340.27,334.75,346.49,346.50,349.03
2005-02-08 21:55:59+00:00,L7,295.48,294.97,299.97,298.71,298.79,282.97,287.18,277.47,280.06,271.75,,,288.49,275.87,280.15,270.87,249.20,273.39,268.03,258.69,233.70,199.17,251.53,,,302.55,314.08,306.55,295.41,238.52,255.32,286.82,299.34
2005-02-24 21:56:05+00:00,L7,302.74,297.75,307.37,311.26,300.18,283.18,291.92,,,,275.50,268.63,293.32,286.18,290.42,290.18,285.09,283.44,281.15,273.27,,,,276.83,296.02,305.94,318.62,311.13,300.96,232.25,241.93,309.85,327.00
2005-03-04 21:53:16+00:00,L5,316.56,318.72,333.10,364.39,376.89,351.84,353.31,321.55,337.49,333.36,309.32,306.41,313.31,314.46,321.86,325.23,327.35,327.47,319.85,313.05,301.88,309.27,323.89,321.61,327.88,324.89,334.09,340.57,332.63,330.17,332.93,336.19,346.56
2005-04-13 21:56:00+00:00,L7,,204.77,199.75,262.07,95.05,126.09,,,,,187.21,220.70,,,150.65,187.82,204.76,223.17,239.17,222.53,204.02,146.91,175.19,160.97,141.21,,,133.07,139.39,155.33,173.28,190.77,195.03
2005-04-21 21:53:34+00:00,L5,297.40,297.28,272.76,291.73,281.84,256.55,278.39,219.76,203.97,265.51,265.90,245.57,287.53,273.62,231.90,218.05,239.00,271.35,259.74,269.04,244.65,204.12,268.53,278.43,294.30,301.62,317.07,311.33,171.07,219.06,225.93,228.28,234.22
2005-05-31 21:55:59+00:00,L7,,,,,,,,,,,,,,,,157.86,212.19,227.12,296.51,309.56,299.91,321.87,321.14,,,306.67,317.41,132.06,161.71,172.71,192.85,199.59,209.55
2005-08-03 21:55:49+00:00,L7,292.74,247.93,234.78,294.16,122.35,245.68,233.86,146.97,153.91,141.65,,,290.05,258.74,196.24,199.92,216.36,226.87,243.15,246.65,225.37,267.77,267.92,,,306.51,319.99,136.46,147.53,168.12,190.37,200.98,205.38
2005-08-19 21:55:44+00:00,L7,298.68,,,300.76,296.70,275.85,292.29,162.75,214.48,261.14,261.90,233.61,295.15,280.34,,,221.05,271.31,253.20,259.97,253.58,255.98,263.42,264.83,274.50,301.40,316.20,,168.17,190.54,210.38,214.71,224.38
2005-08-27 21:54:31+00:00,L5,314.53,321.33,320.25,303.69,294.84,262.36,311.70,155.65,326.58,330.40,304.89,292.75,318.35,333.98,340.85,320.99,318.10,314.42,299.52,294.32,291.48,307.27,331.33,351.23,324.80,323.10,328.77,321.21,170.12,192.84,203.84,206.96,208.61
2005-09-12 21:54:34+00:00,L5,323.36,325.10,345.07,381.61,395.09,363.42,364.05,331.76,352.78,344.62,317.02,312.10,316.15,333.73,341.65,342.77,332.14,325.28,325.18,329.27,318.64,344.18,352.07,361.24,354.96,348.77,353.17,362.48,346.33,353.60,372.79,368.21,365.15
2005-09-28 21:54:32+00:00,L5,306.02,300.70,317.35,317.32,335.15,337.39,324.51,309.54,309.88,303.87,292.56,271.28,288.41,303.51,325.09,310.99,301.41,293.61,294.80,301.88,287.35,278.76,299.82,315.02,325.17,317.92,331.40,333.14,332.06,329.06,332.14,343.13,331.78
2005-10-22 21:55:39+00:00,L7,,,,,,,,,,,,,,,,,,,324.17,333.68,332.00,344.15,350.41,355.00,351.81,338.67,359.39,,,362.73,358.49,347.79,345.82
2005-10-30 21:54:27+00:00,L5,302.15,297.71,307.56,320.43,335.35,321.16,320.52,308.70,307.20,306.39,276.37,264.64,290.63,287.54,290.29,279.82,280.81,301.16,303.57,304.07,289.77,276.71,298.16,297.43,304.67,309.74,322.95,318.50,321.68,317.14,326.82,333.03,331.85
2006-01-10 21:56:16+00:00,L7,304.49,,,335.28,341.85,321.16,322.87,308.73,309.12,308.29,292.57,293.44,310.07,297.53,,,295.20,300.18,309.14,297.35,286.37,267.83,259.03,296.75,312.99,326.07,336.91,,,300.51,308.50,322.86,328.00
2006-01-26 21:56:24+00:00,L7,299.24,302.47,309.55,330.89,328.37,296.30,,,308.31,303.54,288.06,280.94,296.20,294.51,297.42,287.35,289.18,290.36,291.41,,,280.44,260.56,277.14,296.75,313.54,323.04,317.62,324.94,309.09,313.46,320.58,
2006-02-03 21:56:42+00:00,L5,321.61,330.59,353.16,383.06,396.15,368.26,366.05,334.09,352.55,348.28,326.42,322.31,336.69,348.25,343.17,340.20,349.99,320.27,318.41,349.36,355.06,357.53,359.07,359.06,372.82,342.39,349.24,374.37,356.98,346.24,344.02,349.41,356.10
2006-02-19 21:57:03+00:00,L5,322.02,317.79,335.36,363.26,383.25,362.09,358.15,329.49,345.33,346.70,329.34,322.33,335.62,341.15,333.44,330.33,333.12,321.93,310.65,331.83,340.60,350.68,348.60,359.67,369.12,359.59,350.35,357.59,351.18,344.41,351.71,338.41,344.00
2006-03-15 21:56:31+00:00,L7,292.77,290.73,297.55,306.55,312.84,285.12,,,229.83,270.60,277.18,278.78,294.10,281.86,294.39,219.29,279.32,293.15,,,234.40,268.43,278.90,275.42,284.61,318.31,320.28,310.79,299.59,202.86,217.50,229.69,
2006-03-31 21:56:30+00:00,L7,300.05,301.50,308.04,298.53,304.80,,,295.38,298.16,289.51,277.30,263.79,302.96,287.76,273.05,295.88,291.71,301.32,,,281.05,279.16,282.78,298.02,315.34,324.16,321.86,318.56,277.21,200.11,,,
2006-04-16 21:56:25+00:00,L7,302.03,297.76,294.65,309.23,326.08,314.19,,,303.37,292.70,292.19,263.66,295.07,286.20,243.34,248.53,235.35,297.16,293.92,,,269.45,288.25,287.81,304.01,317.55,321.57,315.93,286.95,286.70,,,
2006-05-18 21:56:30+00:00,L7,,212.26,234.80,303.42,383.01,359.14,350.68,323.34,342.90,329.15,321.87,218.61,,,194.15,205.14,216.95,235.39,314.62,,239.30,304.79,295.94,335.26,348.06,,,149.44,156.47,171.90,198.50,211.89,218.21
2006-06-19 21:56:24+00:00,L7,,204.05,216.66,269.07,117.75,228.08,133.01,137.35,343.34,345.96,,,297.85,240.90,183.19,194.51,212.71,226.47,243.89,,237.79,164.99,,,270.92,307.20,311.29,126.54,143.48,189.14,190.64,202.67,210.38
2006-06-27 21:59:12+00:00,L5,299.03,217.60,233.05,291.23,127.00,247.90,134.97,132.51,146.42,,,,290.10,259.07,198.63,202.06,224.28,237.77,233.68,269.07,244.05,248.39,264.66,277.08,274.76,310.03,305.08,133.95,143.95,189.07,195.33,201.78,208.28
2006-07-13 21:59:26+00:00,L5,286.41,215.43,228.24,290.15,126.15,249.53,136.40,141.40,142.03,87.88,,,275.15,255.23,183.69,197.72,223.24,233.35,247.59,271.95,244.03,250.40,257.80,252.19,260.32,307.79,307.35,134.51,144.75,190.91,203.55,204.64,207.67
2006-07-21 21:56:09+00:00,L7,302.36,213.13,229.05,290.06,117.77,239.47,,,,95.65,191.47,208.84,283.54,251.58,171.57,195.31,217.25,227.33,236.34,,,192.33,252.74,272.58,256.55,302.93,315.79,130.79,157.55,154.49,191.67,199.84,
2007-02-14 21:56:51+00:00,L7,301.34,300.88,,,,314.35,317.88,299.55,303.99,306.68,285.65,278.59,290.96,296.72,303.26,,,307.33,299.81,289.91,270.10,270.86,295.28,301.36,316.11,311.80,320.17,328.43,,,329.43,334.66,338.53
2007-03-18 21:56:57+00:00,L7,,234.65,191.31,151.31,106.54,104.39,,,,,,,,,,,,,,,,,,,,,,314.76,315.58,206.86,301.28,317.51,326.62
2007-04-19 21:56:55+00:00,L7,306.51,304.63,298.92,308.14,304.57,261.18,295.76,288.39,189.52,,202.12,251.92,297.11,281.02,209.77,212.52,273.95,278.82,253.99,279.51,267.07,,,296.64,285.81,308.44,327.19,317.99,163.41,188.97,209.36,205.92,210.07
2007-06-06 21:56:41+00:00,L7,,,,,,438.93,504.09,536.66,622.59,590.61,621.81,520.38,511.19,,360.48,571.77,644.04,591.14,601.39,,566.41,596.98,640.93,581.99,531.51,365.15,,,253.66,,,,
2007-08-09 21:56:30+00:00,L7,291.53,261.90,237.05,280.78,289.72,,,272.57,238.42,253.08,221.75,222.22,260.63,277.11,224.30,258.14,288.77,300.34,,,294.05,307.94,325.47,327.30,346.68,339.72,324.45,302.10,297.77,282.94,318.76,,
2007-09-26 21:56:11+00:00,L7,299.98,299.20,306.91,306.55,314.43,284.26,289.56,,,291.30,278.22,263.60,287.20,276.03,278.08,268.82,243.33,283.50,286.45,,,270.36,279.28,280.88,297.72,315.54,321.73,312.02,307.66,234.33,297.16,316.83,
2007-10-28 21:56:22+00:00,L7,263.26,263.23,277.22,,,278.83,269.68,263.83,267.72,262.96,246.98,246.87,258.96,251.72,257.86,,,250.44,248.39,245.66,224.21,236.47,249.66,249.03,263.85,277.66,287.82,279.79,,,268.57,269.35,273.77
2007-12-31 21:56:47+00:00,L7,,332.78,356.15,389.91,402.77,381.27,377.86,347.27,359.94,359.85,337.43,,,343.99,340.93,351.00,345.30,341.82,336.63,334.98,323.39,353.70,346.78,375.64,,,393.63,376.48,364.90,343.73,362.47,375.98,375.55
2008-02-01 21:56:45+00:00,L7,304.94,305.83,326.22,350.64,,,333.36,319.91,334.24,325.81,307.09,303.57,310.43,313.67,325.38,320.61,311.53,,,310.26,295.81,297.25,318.42,330.54,354.88,355.21,353.89,345.35,340.66,,,362.27,363.64
2008-03-20 21:56:34+00:00,L7,290.54,288.20,295.18,296.97,,,285.68,275.26,270.62,271.19,254.50,263.79,268.21,259.13,236.51,265.08,,,,255.21,234.83,251.35,256.22,267.80,272.27,298.49,305.83,302.48,278.17,,,212.83,301.87
2008-05-23 21:56:22+00:00,L7,303.49,292.97,237.00,300.57,248.97,,,152.55,184.66,165.87,203.94,222.54,294.12,270.43,197.77,210.69,217.35,,,282.26,253.20,265.52,282.51,265.70,289.91,300.52,318.82,158.06,161.04,,,,222.42
2008-08-27 21:55:30+00:00,L7,322.32,316.84,323.75,307.27,325.46,272.62,312.24,,,323.17,292.13,232.78,303.10,292.42,198.09,211.68,229.52,250.61,250.30,,,293.51,294.18,310.02,299.64,315.97,322.09,313.70,174.46,194.05,212.94,211.78,
2008-09-12 21:55:21+00:00,L7,319.48,313.04,,,282.71,254.32,287.14,227.26,198.99,276.56,295.70,266.74,295.93,274.44,,,222.05,233.65,239.61,230.81,233.09,168.59,172.08,159.95,253.75,302.24,305.38,,120.53,160.18,179.25,216.75,225.46
2009-02-03 21:56:13+00:00,L7,319.92,308.01,333.08,356.16,,,352.39,322.83,338.80,335.85,314.33,310.04,311.59,311.45,310.11,327.90,327.70,,,288.43,265.54,295.77,310.16,336.68,359.72,352.08,325.61,343.81,340.20,333.37,,,338.90
2009-03-23 21:56:39+00:00,L7,309.05,313.00,321.49,310.52,308.20,313.00,318.98,317.28,,313.35,291.97,278.79,297.19,285.21,258.48,222.76,238.63,259.17,288.22,277.33,,222.27,261.56,264.99,284.16,317.63,332.34,332.93,294.14,202.13,214.14,229.28,224.00
2009-09-15 21:56:35+00:00,L7,,,,,,,,,,,,,,,,,313.58,313.42,315.30,306.39,280.78,283.32,302.10,306.25,332.48,328.32,,,332.24,338.93,323.09,295.38,288.23
2010-01-05 21:57:48+00:00,L7,313.35,321.49,331.03,356.18,371.31,,,317.56,333.45,334.21,303.07,303.56,313.96,302.19,313.88,300.49,322.12,,,,296.26,316.08,325.81,340.73,357.44,336.18,328.58,345.64,336.84,312.94,,,325.06
2010-01-13 21:57:13+00:00,L5,294.72,295.00,308.36,317.99,321.53,305.23,294.68,295.79,293.52,299.13,286.89,277.41,293.59,282.31,281.82,270.89,275.58,280.42,275.29,274.91,256.72,262.88,282.81,287.91,299.68,312.11,320.98,315.58,302.26,284.11,276.50,289.35,304.58
2010-01-29 21:57:17+00:00,L5,298.25,290.00,301.00,305.87,304.27,272.64,278.76,277.44,275.08,277.57,272.21,264.96,287.71,272.87,273.59,260.77,251.19,273.59,267.32,260.30,238.82,200.62,268.55,280.36,290.99,310.58,313.20,308.25,303.64,256.01,248.55,269.18,296.62
2010-02-06 21:58:15+00:00,L7,353.21,357.70,399.68,413.88,,,363.37,345.93,354.70,337.41,,,,,,,,,,315.87,289.72,346.37,400.99,399.35,401.44,400.57,387.61,373.44,362.57,,,371.02,357.32
2010-03-26 21:58:37+00:00,L7,,,,,,,,,301.66,305.67,292.09,263.43,,,199.48,193.89,193.42,201.06,224.05,304.81,286.83,299.45,300.42,304.05,316.45,,,307.59,278.19,173.70,199.54,217.62,214.64
2010-05-13 21:58:33+00:00,L7,290.01,282.73,234.85,293.54,300.21,269.45,302.97,149.60,,,184.65,225.92,290.88,252.43,195.38,211.32,216.76,233.06,247.33,255.82,235.97,,,236.05,256.40,317.60,318.22,258.22,149.89,189.03,211.62,204.67,204.25
2010-05-29 21:58:33+00:00,L7,305.77,213.61,223.46,282.55,128.07,269.45,307.72,152.28,175.31,125.43,,,293.46,263.22,180.45,193.06,216.00,230.44,241.94,,282.64,290.41,,,322.74,317.46,315.60,132.70,157.33,191.30,201.90,209.54,221.12
2010-06-14 21:58:34+00:00,L7,,,,80.32,110.29,233.87,124.06,118.47,,,191.67,207.62,291.48,248.12,,,212.66,228.11,236.65,249.75,253.84,252.37,271.89,249.09,255.37,299.93,308.58,,,158.20,189.04,197.28,204.07
2010-06-30 21:58:37+00:00,L7,306.19,205.63,,83.97,118.13,231.89,130.61,133.61,156.37,88.32,188.88,218.88,289.13,252.73,,,216.00,229.26,241.81,,301.33,298.14,318.49,330.13,321.93,302.51,303.77,,,186.34,189.86,205.40,215.95
2010-08-01 21:58:39+00:00,L7,,,239.68,302.80,132.79,245.74,239.43,149.25,101.52,,,,,,176.94,209.43,221.53,294.07,313.64,,316.33,321.17,326.01,346.40,354.34,337.99,,139.31,165.14,166.94,179.60,200.37,216.71
2010-10-28 21:56:14+00:00,L5,340.02,322.87,331.77,355.45,364.09,320.43,293.33,315.56,334.10,341.35,330.17,353.74,317.00,302.63,293.79,324.47,316.72,,,,,,,,,,,,304.20,276.15,323.82,326.45,337.51
2010-11-05 21:59:01+00:00,L7,305.99,303.61,309.54,,,298.06,299.12,293.27,293.93,291.92,280.84,272.84,285.56,281.75,283.57,,,264.36,275.48,268.04,247.28,252.41,280.58,269.03,283.84,307.51,317.84,314.99,,,293.10,288.28,294.99
2010-11-21 21:59:14+00:00,L7,297.93,297.93,297.81,295.25,285.28,241.46,265.16,158.39,,,242.66,233.75,280.24,253.00,224.83,220.87,217.98,233.54,240.23,230.15,216.97,,,170.49,248.50,295.05,307.32,303.36,292.64,192.34,195.75,206.17,214.95
2011-01-16 21:56:21+00:00,L5,315.27,314.16,331.26,342.24,352.71,331.63,324.92,309.82,326.10,326.92,314.20,321.08,317.96,316.41,314.19,299.07,298.17,301.34,310.54,314.68,300.83,310.10,306.48,316.90,338.46,334.79,333.20,341.83,329.53,337.16,330.86,318.34,337.06
2011-01-24 21:59:47+00:00,L7,327.71,327.07,339.73,357.33,381.80,355.79,,,342.68,350.40,336.34,335.25,340.13,334.69,343.08,331.97,313.00,314.37,330.78,,,346.95,334.20,352.75,364.39,363.99,341.99,358.36,343.80,345.22,344.60,337.17,
2011-02-09 21:59:51+00:00,L7,,296.94,235.93,255.08,111.33,135.49,139.30,,,,,,,,182.27,194.54,196.84,225.73,235.96,,189.03,131.80,,,271.69,296.96,315.00,307.98,247.65,155.71,170.10,195.11,199.33
2011-02-25 21:59:56+00:00,L7,331.82,330.10,337.87,364.35,376.70,359.20,341.65,323.34,,,321.39,323.90,326.49,333.44,345.05,334.87,323.45,316.09,316.88,318.89,,,334.64,354.43,364.29,348.85,342.86,348.96,344.13,334.48,345.32,326.61,339.48
