dates,nzd0252-0000,nzd0252-0001,nzd0252-0002,nzd0252-0003,nzd0252-0004,nzd0252-0005,nzd0252-0006,nzd0252-0007,nzd0252-0008,nzd0252-0009,nzd0252-0010,nzd0252-0011,nzd0252-0012,nzd0252-0013,nzd0252-0014,nzd0252-0015,nzd0252-0016,nzd0252-0017,nzd0252-0018,nzd0252-0019,nzd0252-0020,nzd0252-0021,nzd0252-0022,nzd0252-0023,nzd0252-0024,nzd0252-0025,nzd0252-0026,nzd0252-0027,nzd0252-0028,nzd0252-0029,nzd0252-0030,nzd0252-0031,nzd0252-0032,satname
2006-05-18 21:56:30+00:00,311.08,297.45,322.96,336.25,356.65,336.51,340.02,318.66,328.17,322.31,309.02,294.67,317.67,314.41,309.80,317.50,315.05,311.74,306.62,321.91,260.76,308.50,320.53,306.90,320.15,332.93,337.57,311.03,298.76,293.40,328.24,297.38,337.96,L7
2006-06-19 21:56:24+00:00,311.08,284.23,322.96,336.25,356.65,336.51,340.02,318.66,326.31,321.04,309.02,294.67,313.01,314.41,309.80,317.50,315.05,311.74,295.35,321.91,249.76,308.50,320.53,306.90,310.62,328.52,332.65,286.22,277.33,276.20,328.24,281.12,337.96,L7
2006-06-27 21:59:12+00:00,310.90,278.08,311.95,333.62,334.18,336.51,340.02,318.66,326.31,321.04,309.02,294.67,312.24,309.89,297.35,317.50,315.05,304.68,289.49,313.50,252.46,305.37,317.12,305.38,308.14,327.44,330.92,270.73,264.15,267.15,328.24,273.39,337.96,L5
2006-07-13 21:59:26+00:00,309.55,272.84,302.93,330.21,312.28,337.85,343.30,319.57,327.87,321.72,310.59,294.44,309.56,306.23,285.86,317.50,318.04,297.80,283.04,310.40,246.59,305.85,313.33,300.87,302.91,326.06,328.54,258.26,253.55,254.70,333.49,260.09,340.49,L5
2006-07-21 21:56:09+00:00,308.84,267.49,294.83,326.35,293.03,337.85,343.30,319.57,327.87,321.72,310.59,294.44,307.08,300.31,273.36,317.50,318.04,290.11,277.97,310.40,246.59,305.85,306.86,297.51,297.89,323.81,327.35,246.76,244.92,254.70,333.49,253.53,340.49,L7
2007-02-14 21:56:51+00:00,306.90,,,,,331.02,334.55,313.84,318.28,323.35,298.15,284.47,299.29,306.72,,,,316.42,307.50,299.91,280.10,287.53,,311.36,324.44,316.35,326.42,335.10,,,338.52,,349.64,L7
2007-03-18 21:56:57+00:00,306.90,,215.44,,158.25,331.02,334.55,313.84,318.28,323.35,298.15,284.47,299.29,306.72,,,,316.42,307.50,299.91,280.10,287.53,,311.36,324.44,316.35,326.42,337.00,,234.71,336.36,,358.24,L7
2007-04-19 21:56:55+00:00,313.37,,215.44,,158.25,316.10,335.15,318.26,318.28,323.35,298.15,275.25,308.20,305.87,,,300.62,308.53,289.98,301.71,285.59,287.53,,316.00,315.12,317.85,334.31,335.99,181.87,221.07,336.36,227.74,358.24,L7
2007-06-06 21:56:41+00:00,313.37,,215.44,,158.25,316.10,335.15,318.26,318.28,323.35,298.15,275.25,308.20,305.87,,,300.62,308.53,289.98,301.71,285.59,287.53,,316.00,315.12,332.13,334.31,335.99,214.00,221.07,336.36,227.74,358.24,L7
2007-08-09 21:56:30+00:00,306.50,,226.98,283.22,158.25,316.10,335.15,304.08,318.28,323.35,298.15,275.25,308.20,297.02,227.05,,295.91,306.47,289.98,301.71,289.14,299.57,,320.50,315.12,334.28,331.48,327.89,242.48,221.07,331.16,227.74,358.24,L7
2007-09-26 21:56:11+00:00,310.34,,283.78,313.33,,320.38,340.32,299.20,,346.63,319.72,274.59,315.99,297.85,273.31,305.71,290.68,305.55,292.22,303.51,293.66,318.65,,321.41,315.60,337.85,336.83,323.90,265.16,207.43,324.05,227.74,,L7
2007-10-28 21:56:22+00:00,295.81,276.99,286.79,313.33,,328.71,326.78,286.49,301.15,324.29,319.72,271.88,296.66,287.89,277.91,305.71,285.71,308.01,311.99,269.06,296.25,318.65,288.66,321.79,325.39,344.02,334.15,311.04,292.93,,312.65,,,L7
2007-12-31 21:56:47+00:00,295.81,300.18,301.47,332.93,,337.34,334.92,299.13,319.12,327.26,318.58,271.88,296.66,297.91,288.67,319.47,285.71,314.43,318.15,294.02,301.82,321.44,304.38,334.41,325.39,335.68,350.64,311.04,328.42,,312.65,,357.77,L7
2008-02-01 21:56:45+00:00,297.37,301.04,305.72,335.91,,337.34,332.36,302.47,321.68,324.73,312.58,281.42,299.81,300.02,294.71,317.92,292.39,314.43,318.15,297.70,298.08,313.23,306.17,332.14,337.97,341.40,350.64,311.04,330.48,,312.65,,357.81,L7
2008-03-20 21:56:34+00:00,300.74,301.98,320.81,347.18,,337.34,332.43,312.43,318.99,323.42,306.87,281.16,297.78,301.63,311.62,312.54,292.99,320.48,318.15,294.13,287.01,309.91,305.44,323.76,323.90,331.60,350.05,316.94,330.58,,308.59,238.47,349.61,L7
2008-05-23 21:56:22+00:00,305.73,307.42,327.40,339.19,262.97,354.60,336.19,317.48,324.93,322.84,302.59,269.73,300.03,301.00,319.90,314.82,305.75,327.27,324.32,299.88,281.01,298.95,307.98,314.12,314.80,323.04,345.67,321.28,329.70,,,238.47,349.61,L7
2008-08-27 21:55:30+00:00,312.97,307.30,319.73,316.64,296.07,,324.62,315.55,310.91,322.85,292.56,247.66,299.76,287.53,,296.41,,252.97,,287.74,263.01,292.68,300.19,294.71,298.55,311.14,324.03,318.36,299.86,196.05,,226.31,333.20,L7
2008-09-12 21:55:21+00:00,316.01,310.23,319.73,316.64,296.47,,317.80,315.55,310.91,313.08,297.86,253.93,300.92,286.80,,296.41,,247.94,,272.16,256.44,292.68,300.19,294.71,289.48,310.08,320.96,318.36,299.86,182.04,,226.21,333.20,L7
2009-02-03 21:56:13+00:00,319.83,311.85,323.68,323.83,313.23,,315.03,298.83,314.80,309.64,299.05,269.07,302.43,291.44,289.11,309.23,309.03,247.94,,256.32,246.01,282.80,290.34,316.25,282.03,322.82,316.86,324.02,327.28,182.04,,220.08,320.23,L7
2009-03-23 21:56:39+00:00,313.65,309.62,326.28,331.67,327.91,336.00,333.19,317.91,314.80,322.10,301.27,293.54,303.14,296.83,282.42,309.23,309.03,271.72,298.84,281.38,248.74,256.52,283.36,299.34,295.66,334.17,328.03,337.37,316.02,212.75,,241.83,320.23,L7
2009-09-15 21:56:35+00:00,316.72,321.12,330.69,325.85,327.91,336.00,341.98,336.99,,336.35,309.22,286.91,308.69,299.01,275.73,,315.58,293.39,307.76,299.66,282.58,265.80,294.83,293.42,314.82,326.52,340.96,342.13,319.19,276.53,324.73,269.43,290.23,L7
2010-01-05 21:57:48+00:00,308.13,315.96,324.76,345.74,357.88,,,304.13,320.02,318.54,291.32,298.03,306.13,292.79,302.13,290.05,313.63,315.06,316.68,308.19,284.72,293.37,307.62,319.69,341.80,330.52,322.70,339.37,331.62,323.01,324.73,297.02,302.43,L7
2010-01-13 21:57:13+00:00,307.31,311.72,323.62,343.64,354.85,340.56,330.01,315.11,321.91,326.50,302.36,293.95,308.69,298.15,305.23,292.25,308.80,307.38,304.14,302.15,282.45,294.98,311.13,316.16,333.65,327.60,328.47,334.54,327.27,315.48,310.25,302.82,311.00,L5
2010-01-29 21:57:17+00:00,310.52,311.06,323.55,343.50,353.99,334.60,332.38,318.55,322.30,328.86,306.31,290.88,311.03,300.92,308.68,294.20,303.73,306.30,300.48,299.40,279.95,294.98,314.48,315.61,329.98,327.16,330.38,333.24,327.82,307.07,299.87,301.79,316.74,L5
2010-02-06 21:58:15+00:00,319.11,320.52,323.55,343.50,353.99,334.60,334.38,320.04,325.04,324.75,306.31,290.88,311.03,300.92,308.68,294.20,303.73,306.30,300.48,299.77,278.90,301.58,314.48,315.61,329.98,327.16,330.38,340.79,332.46,307.07,299.87,301.79,321.52,L7
2010-03-26 21:58:37+00:00,319.11,320.52,323.55,343.50,353.99,334.60,334.38,320.04,321.45,322.20,303.94,284.57,311.03,300.92,308.68,294.20,299.78,301.91,292.38,299.87,280.51,306.44,314.89,315.56,326.39,326.50,330.38,340.79,332.17,266.15,259.29,276.47,307.24,L7
2010-05-13 21:58:33+00:00,316.22,320.52,323.55,338.34,349.97,327.55,337.53,293.49,321.45,322.20,303.94,275.95,311.50,295.40,308.68,280.81,286.36,286.96,284.14,296.34,277.49,306.44,314.89,315.56,326.39,327.28,331.46,340.79,332.17,254.79,253.37,264.52,294.97,L7
2010-05-29 21:58:33+00:00,316.61,320.52,323.55,332.29,312.16,322.61,339.23,275.43,321.45,322.20,303.94,275.95,311.72,293.56,308.68,268.37,277.40,278.06,278.01,296.34,281.51,310.90,314.89,315.56,329.50,327.40,331.17,340.79,332.17,247.16,247.26,257.71,288.07,L7
2010-06-14 21:58:34+00:00,316.61,320.52,323.55,332.29,283.61,311.99,339.23,257.38,321.45,322.20,303.94,266.66,311.32,289.56,308.68,268.37,270.57,271.96,273.03,292.14,280.73,307.09,313.43,306.55,329.50,324.45,329.63,340.79,332.17,236.80,240.80,250.88,280.54,L7
2010-06-30 21:58:37+00:00,315.49,320.52,323.55,332.29,260.91,299.92,339.23,242.73,321.45,322.20,303.94,260.22,308.70,284.95,308.68,268.37,263.51,265.54,268.42,292.14,283.53,306.91,315.55,306.55,328.87,321.61,326.35,340.79,332.17,230.94,234.12,244.98,273.93,L7
2010-08-01 21:58:39+00:00,319.21,348.88,,307.85,176.81,272.15,343.80,187.05,320.18,312.21,296.84,237.23,306.95,272.98,,219.49,231.30,255.02,266.46,290.71,288.81,309.26,312.79,289.17,333.49,321.12,323.32,363.44,351.03,186.56,205.86,216.42,242.17,L7
2010-10-28 21:56:14+00:00,317.19,319.46,327.90,318.14,206.64,272.15,346.51,159.56,325.81,331.68,322.92,227.75,307.99,277.75,286.54,219.49,231.30,255.02,266.46,276.68,291.26,307.11,314.80,270.49,338.11,321.12,323.32,,299.74,188.55,206.44,215.49,227.13,L5
