dates,nzd0252-0000,nzd0252-0001,nzd0252-0002,nzd0252-0003,nzd0252-0004,nzd0252-0005,nzd0252-0006,nzd0252-0007,nzd0252-0008,nzd0252-0009,nzd0252-0010,nzd0252-0011,nzd0252-0012,nzd0252-0013,nzd0252-0014,nzd0252-0015,nzd0252-0016,nzd0252-0017,nzd0252-0018,nzd0252-0019,nzd0252-0020,nzd0252-0021,nzd0252-0022,nzd0252-0023,nzd0252-0024,nzd0252-0025,nzd0252-0026,nzd0252-0027,nzd0252-0028,nzd0252-0029,nzd0252-0030,nzd0252-0031,nzd0252-0032
2003-07-21 21:42:57+00:00,,,,,189.69569961108417,,,,,,,,,,,,,,132.1303715336552,131.01553053710884,,130.70908672285665,133.36212394458974,132.57793478236215,147.12433088293045,108.67497194482344,112.4233597687787,,,,,,
2003-07-29 21:54:53+00:00,,,,,,,,,,,,,,,,,,,,,,,113.95697778174355,121.05310654704796,97.61909062908546,118.31629098523678,130.5927058621129,,,,,,
2003-11-18 21:55:03+00:00,114.52907159516862,117.88467517420796,136.66280173805904,176.7805332230003,176.42236753804283,152.16355821376854,137.94884726070595,,,147.2392432698654,127.45193202923234,119.86664708059224,129.72323143017402,136.12719342506097,123.79781053844277,100.53961511171278,127.00207396434355,122.81769341709753,110.52261811629057,122.75063137420074,,,140.5129659306616,147.19023984319773,151.76859608688864,145.6892979266918,161.9186629827822,164.00400006020686,153.18443986874104,134.56255635843337,151.47963840507424,150.45466547852993,138.39935218465314
2003-12-04 21:55:07+00:00,111.2689564908788,114.52426485017236,137.06743749646884,154.97089157921192,156.0048168576081,132.3006668757062,132.36641369654058,118.5998652356709,122.68572483541614,,,103.2248142666769,117.41769850466153,120.99681979335645,127.82483839776566,110.89678605344773,108.07716573034519,105.39666767555765,103.818206539148,108.63611923277855,,,,,133.50047330475653,136.07676454729602,134.05534691803402,136.01076171399822,131.79923578758746,127.66565685877643,136.76435023728814,147.40121847343374,149.93901024682893
2004-03-09 21:55:39+00:00,131.5074735634276,129.2792879640869,144.6562603140085,152.54990347448836,,,154.19605901265425,130.11338223925947,133.5739354256618,134.31091875328093,113.51369782489552,111.77852144676721,124.12719149368006,123.58394625652195,137.50530447758877,152.62932964720045,112.54318614882442,,,,,109.44493463220726,132.46183284222278,137.33235165824019,132.89625324776398,133.47842076540257,139.28335246043736,137.77864598563133,140.2987045514403,147.69994460959558,,,156.50993925563012
2004-03-17 21:45:32+00:00,117.14904723691608,124.26463099135611,134.7285871597359,144.8371240340519,154.69599376812155,133.93798002677522,138.30956712163285,112.20505977223999,110.25393602460093,115.22716100970466,95.13159307179197,90.37800056200672,105.5608204887759,113.36843210878365,124.6582068007558,126.85851298810701,104.60579009985273,102.03662556924697,93.03999237555432,99.67166880754314,,,111.85664768990297,122.71624019540667,119.58008680994823,121.9458838410041,138.26062976118192,136.44657559691112,114.39070287209097,,,,
2004-03-25 21:55:42+00:00,,,,,162.50203325783417,141.6314062537533,137.26403029122162,120.24821345383587,131.48203651712964,136.9986796514062,110.00306000403158,105.19894021563678,119.58362132345869,116.81052673105279,,,124.09082714670203,114.30914243451369,113.40523890570618,104.77866471073948,107.27049479002108,110.69768259007246,124.81114805626684,141.62832796908074,149.2258269117544,123.74194293125844,130.9349922939715,,,122.89930591277238,130.94137627671148,141.13461128337016,152.04923685639196
2004-04-02 21:45:42+00:00,109.40964573440998,111.01755077019848,124.59556391761325,131.8382970645844,146.75177829371574,112.77646787004308,140.77340080760686,,,,,,,,,,,,,,,,113.77619461137388,128.40850914549569,128.49691668598652,124.00131132596842,132.77027812873868,126.91364962355863,95.97952966382029,,,,
2004-04-18 21:46:13+00:00,144.49697716427264,139.36050011446218,150.42545535578907,150.12990419849575,157.44741120438607,,160.71468619243996,141.53458977456214,139.24194822067724,137.7595552283466,111.759566933427,,,,,,105.12649053204291,114.66984903257932,115.29709078348718,124.70476482457741,120.44093261173516,116.83080994046148,136.7637965304354,154.04132183817364,143.7012144838194,132.56104484690127,145.4375926915965,,,,,,
2004-05-12 21:55:37+00:00,111.93802323297672,113.84556672391304,108.6290145933198,154.62619992939838,170.0111718103444,143.24975807998337,142.09378590308694,,,135.92601877753216,122.9642965835643,131.61424165381194,112.16060154267419,,,106.3495189832821,120.1823204851853,117.2202200736159,104.39061395163176,105.18264011577433,,,,142.59589479215668,160.37184412322057,146.35338142346848,125.45101555170947,,,,,,
2004-06-05 21:47:36+00:00,,116.43305336748492,117.97461461583738,,253.3767079262875,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004-06-13 21:55:27+00:00,106.41503597813973,91.80519151331768,,162.2078215133938,185.95498306779,140.26147019395546,,,,136.76077128235443,,,,,,,,,,,,,,,,,239.1891779182491,,242.7074557842611,,,,
2004-07-07 21:48:33+00:00,,,,,,,,,,,,,,,,,,,96.62077660452688,94.11436284294425,113.16970140615149,,113.29228331680308,130.31758374582037,137.51209644912353,133.03904006920573,103.8644305448495,,,,,,
2004-07-23 21:48:56+00:00,,,,,191.95021640396845,,,124.71872023010991,,,,,,,,,,,105.51322013554312,111.15847281650711,125.81613639717926,88.28777307602607,116.80931285751204,123.38171373035173,138.23807724299397,111.48421537620226,114.06765491163026,,,,,,
2004-09-17 21:55:03+00:00,113.41321662161936,113.05407004255132,129.80857756614674,148.57915295070558,268.6823592971562,,,,,,98.52617701340175,110.23416829277218,109.70473237464098,108.6474693957362,126.697954870918,126.20032580961907,104.35028965790215,102.51509018336071,114.74168939528278,,,,,106.58857971371559,99.19183353944301,122.2094290071016,132.0225440338907,123.18401577702711,106.73221065899362,,,,
2004-09-25 21:50:31+00:00,113.61402769514552,109.14977877531987,130.22428861711754,142.97032178161,157.71912777681868,132.4842190042186,134.1586828246903,126.08809266374607,121.61585157439153,132.39517689052224,106.01383308080813,94.17732821631361,113.52053599097606,102.31255493364534,111.64524477162601,115.66665649577425,94.87050052823544,106.17580276979992,104.34910141058472,106.69239291539877,99.27980387347603,87.5558249136107,104.23873267169961,123.51641631436345,122.38946609938282,124.54219427674934,129.95219608348256,124.70425215266609,122.5512621677989,,,,
2004-11-04 21:55:19+00:00,131.69808645969732,137.41690965762044,153.67931179704982,201.9285000884788,201.63605176909093,170.9623818407453,171.08538155881388,138.56610432770586,,,132.6721994382219,117.98454325847524,124.90548980166821,120.7883131943397,80.32030301176715,,129.59636928871572,120.98448745053757,104.11085321058476,127.98568765596023,117.21031210837202,,,131.25226251737598,148.20247990294845,140.62010506029898,147.6318302269059,163.84570514072632,157.73516043013242,137.89048643725096,141.27927546130172,139.79990910257965,151.08890371163724
2005-01-31 21:52:45+00:00,112.43731317761832,120.35235071507302,136.05832642117795,179.00652052335815,189.12777960372884,162.64331298903173,153.8516196568143,124.36459191251983,147.9573084096449,130.88477079245592,112.35869522537526,122.3396579124273,137.15015669992263,128.9053822397752,136.37876712982964,129.1672190430233,134.03260674059888,129.40035294088878,124.72183936314053,114.36657669360828,127.87592881779025,136.71576080970655,134.57998229769288,126.1548418693729,129.765629580724,129.16522514103897,140.75909045703392,148.59906280148905,142.66794687430942,137.61681030037224,142.37895957863532,142.0988501056964,143.72445742506602
2005-02-08 21:55:59+00:00,123.53704622802974,123.00553665598842,150.30395030983175,148.7327097847497,150.1714847498999,136.29487748254232,145.61983950633817,128.30457651748458,130.49503911720515,124.81706547808271,,,122.80363632843029,119.0386143751045,139.3835587220929,155.6046676059621,107.0273487199096,110.47066805657087,123.04950062778212,117.78834672379948,,,,,,127.3531925229954,144.1019684453662,135.55840830444185,131.87242745533382,,122.39375739043271,144.08625389756935,161.10035548619817
2005-02-24 21:56:05+00:00,122.68279277484501,120.61545606184684,141.12244699816407,152.52483234441675,146.13675282896622,130.39742686897856,140.14568231452193,,,,113.3950676081413,103.7148717206782,118.90326584475258,122.22248539347939,138.62844006848496,152.2837259701347,112.85229769580599,117.50828876717424,126.77210275823607,123.56123180262196,,,,125.54517031458796,123.97901598734438,134.44557138642153,142.21019381308048,135.64921775869192,129.50771324423917,,142.53594054937082,147.4799691100811,171.94390354462666
2005-03-04 21:53:16+00:00,117.85155452360735,118.54700876576884,131.12099746814303,161.60643615875924,177.51232889935204,149.35120245044504,139.18328417219806,115.48473434954867,135.66883200648346,132.05306434220108,108.58766317383844,103.31209908035191,115.44745494830048,114.04744278795205,115.13016133959803,109.15911270208537,129.43240185679304,130.19648915363805,119.54615166079248,102.36332774995776,95.113556779231,108.43416076028905,113.70589065059454,115.9849759430484,131.4035924676457,129.46536018727062,139.25400677850575,151.33420342077926,136.78384325046972,127.93296637498013,128.72418746273314,127.54606973742015,138.7192414207898
2005-04-13 21:56:00+00:00,,,138.42713970671588,164.32226118749344,172.9353316964959,159.1155820217063,152.7517528210133,122.99297636862396,133.88812585297742,136.57995089742528,108.7142183301209,110.83316910140368,,,,105.43839581175389,121.67437394651269,127.46064320972553,115.69641663904122,121.29792600997907,112.12843791170432,122.51250738086546,118.26490576394613,130.4260202038228,126.72415342758491,,,,,110.05915650683585,107.72413526340716,137.01169486080585,155.3542001787991
2005-04-21 21:53:34+00:00,121.55972484094677,123.58598315214772,126.52186037451838,133.33654482016357,132.93590139975112,113.11115234650812,121.21149510259323,103.29820380559451,105.41137872698538,115.10121668104102,101.10361638991071,86.67250970232777,111.83018927800453,104.29314807094141,98.60973765031301,112.31827632763627,106.06583531323872,109.02319365588131,115.38061912441783,113.53062172498437,96.54548160692427,89.64949452866652,112.1831800220022,124.86308056772944,124.38134357828272,124.66547395401798,141.18705986245527,129.54010996007082,117.99861794701073,,,,
2005-05-31 21:55:59+00:00,,,,,,,,,,,,,,,,83.75918435499533,103.65286394189332,97.2920001145475,109.64923342760872,103.90959311611662,94.46615701872568,108.80941440398016,124.14177267695335,,,99.99792187012795,103.7344510015887,,,,,,
2005-08-03 21:55:49+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,116.47537549970298,131.71041928756287,,,,,,
2005-08-19 21:55:44+00:00,,,,,,,,,123.58186788772497,117.0541569977639,113.18513931254391,,126.6040930022749,124.45098045791642,,,,,,,,,130.30202241123092,128.27099144279168,117.11388373021816,125.60402280236872,142.48930086784205,,,,,,
2005-08-27 21:54:31+00:00,117.74249083250453,120.13443480813231,129.7662676204098,156.10353701877506,177.36446596120322,153.3187503765164,136.2331648857912,107.55782275907065,124.43886374340093,129.54775554866177,100.57887082591027,91.00422979249058,125.6236474199485,133.85842223581525,129.61976869720002,110.17626972371148,124.94237873165976,115.99624740690497,101.55120008483658,94.55085131652126,90.24363874441384,102.53240341102129,,175.7533407647336,163.63832960898662,143.51944399731062,153.29389465118672,,,,,,
2005-09-12 21:54:34+00:00,121.26425306617466,123.84060644334454,135.53634780161067,174.70558511654767,187.3834762148141,155.7782214898083,149.9639444738929,122.75064292689036,147.47469302542413,140.9368440852657,112.82248930327346,100.7788972612581,110.68417468215767,121.49472780454622,126.23703921594583,119.38028225596076,131.19486986244686,122.75325945616368,112.7428835891991,117.54623320758554,116.45717534903258,133.10791526770927,137.97846552944685,144.83944313898272,150.22262151752545,144.99358124980333,156.12442022656657,160.67500673103171,148.38364708437763,151.0882958822972,162.9494012951099,161.53970553928735,152.96341154453302
2005-09-28 21:54:32+00:00,114.28566363781903,112.50523995128476,130.7532758570705,148.96772208563772,164.7795202446424,151.87346978510394,138.4877886855319,123.41019484308522,,,105.41425620305951,100.67654428934433,101.92160975394795,117.60653397378124,142.58195179970286,125.85440089399262,116.89958979209385,105.75630888327467,104.01019271185751,114.69384827711687,109.08466573940636,96.83816714393411,115.15880340734999,129.71066738725568,136.8423397072697,129.67744033463083,147.5958515486731,145.8995399729013,144.36501881063273,140.68778871346333,142.05835450331494,150.24089735625722,144.39095929301416
2005-10-22 21:55:39+00:00,,,,,,,,,,,,,,,,,,103.55784185775477,127.75627099369274,133.93410889391484,130.5287625902232,138.03393351002762,150.59125498936538,157.6715817408656,155.60417172059528,146.18640468143934,168.4592093107256,,,167.2258614054097,160.3665318118205,150.24202406598204,147.7543860783077
2005-10-30 21:54:27+00:00,121.24270367164513,115.64491529590326,134.35221845267094,147.99522532206927,165.54630385918867,152.3938144612314,153.27011363732703,136.3797142077275,134.20964395912335,131.68689311722767,102.51042845756685,86.99071886025743,111.2048933866817,111.17511840826442,120.80968103841357,121.97909086833536,99.47165103510189,123.60065544206586,131.85938517635617,137.06376009558142,123.6229959052749,113.51979167306187,135.56352312895754,131.1951975542817,126.09671816460425,125.17148576772256,142.4799872591145,139.92027271892005,142.8966318387796,140.00609083545012,156.47324091554043,158.40811282996188,164.0244667842646
2006-01-10 21:56:16+00:00,,,,152.3790337429651,157.07216278909556,134.8255824403677,138.2594905250238,122.44944725234124,126.46723474105167,125.41342487794287,110.40499547239041,109.92289778222894,119.62760473164198,117.21613983371965,,,113.65478504997537,114.19998841594526,125.1890344015298,115.81848398722676,98.30980455534468,100.78776416098086,106.72027101816789,119.71026474536706,127.10245403475834,140.6174175442356,148.10945984684986,,,142.13696997442645,138.59635129334467,140.05356205914504,143.81467320386207
2006-01-26 21:56:24+00:00,107.02619147813463,111.26073742901674,128.96053726802393,150.64620320212467,151.77187795382932,132.84493491711441,,,127.23294789546756,121.21571970169514,108.00274407803337,100.5663250403833,111.87964907592173,112.73743249446274,118.25996496206302,118.51479011816541,102.97642271906233,103.47710168260782,108.80186692173277,,,107.98737942569954,103.89091801576438,109.71013236466631,114.02503024184097,125.02375357802016,134.86293365917678,139.41470235772334,136.99243648015351,132.62284880622272,133.29217362999282,134.7679010850058,
2006-02-03 21:56:42+00:00,121.59053269601503,130.61858926901772,149.35699671540067,180.55729296122053,190.85994828798513,168.1726394704017,162.8277666268756,127.80370244994089,146.22165926576895,146.58380869965478,118.64272140940724,119.40604319987287,138.03460376770164,144.76294798256382,137.62313437155495,122.39586514836009,147.11247460921064,118.42641634056561,110.87208642785824,141.88446972652787,,155.87544912411326,149.96352606900865,149.8198509142173,173.85210015956724,142.57648287667925,152.72063954259582,176.01602872151435,158.29175481949235,146.27938696889092,137.83338057380877,143.20801123959362,146.02481716497448
2006-02-19 21:57:03+00:00,124.52035582560835,121.48591539639744,138.52614554667755,168.3773882800156,183.92484267951752,165.28215182226137,159.53856820915095,132.5733360297658,149.9219163142785,151.395502597006,127.5138679218562,124.44013590017211,141.88752944556376,146.23132159659625,130.46460930121003,125.95716151152618,136.32419695904503,126.74474891070626,111.39614699117936,130.61537545203024,142.09555385296989,146.2118903971554,148.96263177800142,158.78065267901204,172.57126458122815,165.20257194479748,155.44515886116443,164.45922167370227,151.69156822297558,146.41765080894177,147.87931693164933,137.82201562698984,139.47513204608856
2006-03-15 21:56:31+00:00,115.86992990860365,113.67800608621012,136.5876585930579,143.58944961840137,154.42415239259188,138.29053965235684,,,120.74354560735877,123.43633808583975,113.19725765294388,96.17929425411731,118.03478829122547,117.91852515927246,142.2044842249451,150.0797305058247,109.23104004561176,125.51960026599392,,,,108.54067199445464,126.90679293910708,132.68086653193507,127.37903226299109,139.76055335129934,143.22621017809837,132.72468034818263,128.4886147907557,,,,
2006-03-31 21:56:30+00:00,119.91859357781578,124.0230490712636,144.04781817482038,137.75990483486714,149.10474622117843,,,131.0160683149111,133.26358220141083,128.363405157101,115.84515901565351,121.9021090653441,127.23861917628057,121.38993132282278,140.9746010796925,158.3978080467495,123.40828325477074,132.02377321434994,,,121.65384580815018,122.83770071092422,130.09293352155012,145.3544657136532,147.53983570875295,157.96102180175262,143.218744301747,143.28315073099728,108.62403807391166,,,,
2006-04-16 21:56:25+00:00,118.51352691187304,115.7720878739818,129.06275907639508,145.72531336307037,165.97870528250783,140.7082351560269,,,130.93207647741428,135.37926811159113,120.13069285044834,116.17849470763088,114.6489000066577,112.4958844644085,110.99202172348406,127.50379872594436,107.47941679524149,126.8863046096506,133.02716773061962,,,116.54327411550074,132.72499476777537,143.67583409649046,141.37710680842474,144.52075318184822,140.00911670516285,141.23521238928808,131.38953734499862,123.90881199210929,,,
2006-05-18 21:56:30+00:00,,,,,189.5426707711936,162.30276266800604,166.3381942582091,130.9422527139301,151.00644925492765,142.5699315902436,,,,,,,,137.82055622471364,136.95955161639952,138.85782315506066,,127.2209309751735,138.38386437162842,142.0629639304549,158.74972100839534,,,,,,,,
2006-06-19 21:56:24+00:00,,,,,188.4899736684588,,,,,,,,120.24313250345233,61.31354130473204,,,,,136.06698464199906,,,,,,,,105.34281405102858,,,,,,
2006-06-27 21:59:12+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-13 21:59:26+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006-07-21 21:56:09+00:00,114.01871142052387,,,,164.36627426908515,,,,,,,,97.15588264749768,83.36370584204118,,,,,,,,85.76908416792412,95.94107125271744,109.57254400352592,,105.78000665225044,121.64708816784486,,,,,,
