,dates,jap0141-0000,jap0141-0001,jap0141-0002,jap0141-0003,jap0141-0004,jap0141-0005,jap0141-0006,jap0141-0007,jap0141-0008,jap0141-0009,jap0141-0010,jap0141-0011,jap0141-0012,jap0141-0013,jap0141-0014,jap0141-0015,jap0141-0016,jap0141-0017,jap0141-0018,jap0141-0019,jap0141-0020,jap0141-0021,jap0141-0022,jap0141-0023,jap0141-0024,jap0141-0025,jap0141-0026,jap0141-0027,jap0141-0028,jap0141-0029,jap0141-0030,jap0141-0031,jap0141-0032,jap0141-0033,jap0141-0034,jap0141-0035,jap0141-0036,jap0141-0037,jap0141-0038,jap0141-0039,jap0141-0040,jap0141-0041,jap0141-0042,jap0141-0043,jap0141-0044,jap0141-0045,jap0141-0046,jap0141-0047,jap0141-0048,jap0141-0049,jap0141-0050,jap0141-0051,jap0141-0052,jap0141-0053,jap0141-0054,jap0141-0055,jap0141-0056,jap0141-0057,jap0141-0058,jap0141-0059,jap0141-0060,jap0141-0061,jap0141-0062,jap0141-0063,jap0141-0064,jap0141-0065,jap0141-0066,jap0141-0067,jap0141-0068,jap0141-0069,jap0141-0070,jap0141-0071,jap0141-0072
0,1984-07-24 00:38:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1984-07-31 00:45:05+00:00,156.12954614012483,161.6452682301529,167.5235254372492,170.373072341904,181.74732624058936,184.34616044835403,186.3943765519364,186.40362124133122,183.9871932941885,175.9582280944893,183.07226179004078,182.03288075527385,177.91818785171085,172.74236526503998,164.07363805477024,165.07565856904495,168.44841564806296,166.6967421410535,168.6317239725488,165.96835568691668,160.72844322078606,156.2134535521401,152.6369146546641,153.73114869362524,155.5451562604378,174.33951984653874,183.35436237813295,180.4684736158845,187.6637352170669,190.9276909256676,202.00237722479426,206.17184527423782,191.5693574750308,182.69635386898872,182.48460551096358,176.2790151357742,171.78543408241782,178.66859846567243,179.886608786952,183.5694076606007,171.36961981692244,164.4112135096433,169.18404093353337,172.82664894526883,178.3651249412356,179.87455948091753,186.43737183925728,193.36413675461608,191.15333563178837,193.6883397978988,195.20443042642225,191.92844728167626,197.7647413500179,193.45862251807714,189.640911505782,201.65634503656503,211.51597296455188,216.7249518273611,210.66375044787176,205.49530895941257,207.47929339385408,215.0540172020962,207.31013546567036,207.68534283095528,205.97287086369641,204.95746915314976,208.13590465040664,204.68914620366667,196.1587611819662,189.6367515528992,186.91950727362763,174.2225008735636,170.3888804088598
2,1984-08-09 00:39:12+00:00,161.227843769196,167.5028006910874,169.62058838122175,173.84635130808692,183.27800348915403,189.49137558514678,193.16658470506184,197.05327585231504,193.7950238596929,192.05537304241733,189.81558972470265,191.80015077251633,179.07007719121717,166.07561105723076,160.87976001020374,169.03632884477722,168.82067949753693,168.18669855794406,169.7194255813073,166.27314668829717,170.09364490195492,159.8482979119671,167.52775697176642,166.1593496089568,178.60713423493016,182.9977174206893,179.88845986601433,181.71946422595653,187.24197169964395,193.74485681045178,201.63435382440127,205.02301414917466,200.12376043821303,197.55430623727526,192.5660004219473,182.8426655967434,187.98061112618984,188.706671175782,191.9574600684088,179.19141984480336,166.384837695063,167.72470735257636,171.73931114247603,173.86380833131759,169.99685723374242,179.60751564416017,199.12477491280998,211.03178967946758,201.44513914192885,211.26311005076462,213.49455393919237,210.0314005156277,201.5479979116719,190.8127533890121,191.01264803208343,204.44286723970822,209.02222728720798,214.53096943166443,209.3894544025751,214.8168519932983,222.48072944852328,218.04786880803573,224.3455108381918,214.18202550571402,215.93380434789458,211.5237368431911,207.1280795781767,208.30323156605618,205.1120894532109,197.0188697475827,185.60355778623077,180.5139803143195,173.27655870093272
3,1984-09-17 00:45:56+00:00,158.4525443653743,160.95209251638136,168.16841127697896,168.13383176713137,166.6672742882531,187.0576115154322,195.04479611396383,194.26852561687895,188.65315047872485,178.11932855319918,179.03914808509677,174.05088810369224,169.65423215423812,170.1982499670395,167.90153107956127,161.69896254743514,162.91846188557463,165.0676398133109,166.76549590966235,159.73367045899707,158.6848120966644,156.27832901573348,154.96098717154103,154.3258787978522,170.59742651837476,167.53775208437744,174.00932680194242,186.45575528426662,198.70324490052485,203.2608577062098,206.06860558793474,206.64744144410838,193.81886483191988,183.162590859558,181.4847358529196,183.56271908635756,182.94686919506188,180.4062745228557,177.70241323765987,172.44685294534605,168.78366918235537,165.12247455485232,176.2395440933535,176.44147713921893,176.5562472188692,190.9622131341351,199.62737040474832,203.7458004057982,203.87956628789794,203.20042631939987,199.81306122443806,191.97277059331995,190.30279829302543,189.59856308379983,191.7931758142861,195.15672582722823,198.21195145187855,201.04811924350557,201.97937347275337,210.07260832597595,208.6646543646192,209.00641482064194,209.87235446957283,209.26349669888205,212.3654650714255,204.1738894267788,211.90227009695428,210.95298233973713,211.63185747803084,198.5696653706405,186.2680989389517,172.42633094535455,171.6898320857028
4,1984-11-04 00:45:46+00:00,159.26725525531097,156.36747388248642,165.24681680747673,177.7540822483827,186.5620122093237,185.0188025635684,202.6262712842583,199.99849568681248,192.8359551789369,178.88648019268737,168.48734238998242,168.83028357154438,173.75216916572836,175.53719080639965,174.2441194852481,174.18659285764352,167.56337504109104,172.48602575499217,171.0162706163424,162.09955246185547,163.3467329811421,164.19693620025168,165.98704454058657,169.5010815518974,172.40870191934903,178.91288687102323,180.86658784794065,188.25632137198406,196.83793068400698,210.42014577745368,224.01834541327483,215.0960309351663,200.48659756154382,191.58221324258938,191.4843067453874,188.22360129437413,179.2940687267357,178.7487935964705,176.67094297652994,185.93221651088695,178.25722777191592,168.49945865402407,182.85946020777482,184.68444684679181,187.33401690512528,192.98519343875193,202.77895772446192,207.8260479672415,203.72379296879876,206.54098368367193,203.19716265986324,190.03503137367423,191.80829519314995,197.62045218326185,195.9847646801772,191.23011795239506,198.53067548474763,207.85199593002676,207.70785262584002,198.98680074556134,199.33273442759614,199.03222296665075,208.82908937008676,209.478696111702,203.17141718096195,203.3964399384127,204.7651030065996,205.16188683847975,205.8675380241374,208.26976182084906,185.79258883689812,174.13071845734154,176.9370496025852
5,1985-01-07 00:46:06+00:00,166.35009418817907,165.50443925052303,173.13301415484173,179.1526239921008,185.47093869053154,184.2371245229048,192.89135151652278,196.84007016589948,193.98028810622714,178.89203456485097,166.30272614671617,174.61270429468726,180.13430243334682,183.1268168537269,175.65370405114652,178.82240230375004,179.59084239295083,170.0183377944235,169.26616160808638,167.54613888168552,171.30417294969016,164.8057931032575,155.55329300144774,159.51814306685202,162.0851084605729,173.16132376018675,178.06607373376565,187.54560571194276,195.60301287916985,206.97401235585082,218.52547977523398,215.3891880518632,201.77983506531916,188.16703436307182,195.12973809692045,190.79410139994445,182.63247184896753,183.24312072479432,182.8189432472303,175.12119729606218,167.7987722941172,170.12594323947093,175.82848167054246,182.1337030760026,181.71250834524574,189.01598334909573,197.02539128747023,210.14453306318003,198.34760690055265,199.43615186577264,195.7780403637434,196.75413402685155,200.3979324357491,195.38450681894895,193.36473010426624,197.26157479760278,199.26079913486046,201.14433466399169,203.31029195414783,200.60072811178136,201.5706602440627,204.67801528419216,203.62207116979533,207.52094497195338,203.634620670922,205.83468349039765,208.82707985407706,204.22535168865542,196.95935464097172,191.39874377655696,186.3196167004655,178.8122333268034,176.53768981948699
6,1985-05-15 00:45:56+00:00,144.74837686130024,151.79347476898815,163.17340799789002,165.27732607863848,173.16639037219736,176.6529935469893,177.402170317911,183.07825634134977,179.6521268598728,169.08341510239046,158.7393889657891,166.07065803545294,169.70561607839392,162.39017747828183,161.28888098373267,151.15156303886732,156.000536638252,159.97255726813682,156.76883919556172,154.6173597651263,148.19404513476914,143.2358458549695,147.08749853411652,144.51393324519893,150.9870823471571,154.85079975732157,164.86773896022754,172.3612905926587,174.16589833873815,184.27158496834898,191.12069417463786,189.0043789061719,181.43612911939107,172.61055526337833,170.78811689137447,171.58751597375954,168.51328935959134,164.6965714562154,161.30304592198218,152.1408293219516,154.28328446043218,153.5678199707362,157.52358754154068,,,,,,,,,,,,,,,,,,192.26856133879315,194.52638449712566,198.81373205755935,195.83050517208767,193.9909016962349,193.5438562369257,191.1613622402591,189.78581696634325,186.55787220806147,182.96473514857456,169.38350889058603,157.68810014187795,156.26913542544816
7,1985-07-27 00:39:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.75850995945225,172.29184093231873,169.5757840024678
8,1985-08-19 00:45:26+00:00,160.95077608075871,161.11182839493432,172.67591364446326,177.56323424753913,184.8048215795486,189.0670755637468,195.17129782433088,200.52602092651003,195.31736508794174,188.89175138965732,185.77312163326727,188.70085055907518,187.74810234772875,181.57376412376013,171.6638009048811,175.11313240052743,174.35321025640644,176.01549291273722,172.71214195158038,167.14555945004318,163.77336019914284,160.86129417488272,155.04354301097362,159.5168764189604,160.71979071829878,170.09888187783548,172.83062422823286,182.19445536713573,193.9425005300105,201.61408875813578,205.2211590137571,205.21699944809745,195.9514092589917,187.69423070286797,191.06496496476976,185.934388805092,181.86060592219889,174.80391242839033,175.98532949871708,172.68240229237813,165.9888166573299,166.72721786815606,176.73881616908497,184.4913355525452,184.4097513593505,197.39673105252808,210.4220328955098,216.22263762327628,212.53172219698112,210.74527456177668,201.20781197952076,199.0795914795406,201.36910590235678,202.6714467470145,196.38660896232318,201.22804022325175,201.8844153962009,205.6859641684942,206.92466396189184,203.87893793587554,202.53901801088162,206.1754514557343,204.74205517056006,199.45001871345661,198.71451402102173,206.50089515617995,201.22237861893902,200.3928740363744,195.89305725225393,191.239958323994,186.57400723686908,175.62442439658855,171.6406315237217
9,1985-12-02 00:37:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.2795808403637,194.38086974080883,190.15314755434554,186.85319225168266,188.76556022637948,184.8070715245501,180.79277512679272,181.2407657634833,177.31743950301467,186.72388369059905,174.29193694429216,157.00469812679063,160.84880523403828
