,dates,jap0141-0000,jap0141-0001,jap0141-0002,jap0141-0003,jap0141-0004,jap0141-0005,jap0141-0006,jap0141-0007,jap0141-0008,jap0141-0009,jap0141-0010,jap0141-0011,jap0141-0012,jap0141-0013,jap0141-0014,jap0141-0015,jap0141-0016,jap0141-0017,jap0141-0018,jap0141-0019,jap0141-0020,jap0141-0021,jap0141-0022,jap0141-0023,jap0141-0024,jap0141-0025,jap0141-0026,jap0141-0027,jap0141-0028,jap0141-0029,jap0141-0030,jap0141-0031,jap0141-0032,jap0141-0033,jap0141-0034,jap0141-0035,jap0141-0036,jap0141-0037,jap0141-0038,jap0141-0039,jap0141-0040,jap0141-0041,jap0141-0042,jap0141-0043,jap0141-0044,jap0141-0045,jap0141-0046,jap0141-0047,jap0141-0048,jap0141-0049,jap0141-0050,jap0141-0051,jap0141-0052,jap0141-0053,jap0141-0054,jap0141-0055,jap0141-0056,jap0141-0057,jap0141-0058,jap0141-0059,jap0141-0060,jap0141-0061,jap0141-0062,jap0141-0063,jap0141-0064,jap0141-0065,jap0141-0066,jap0141-0067,jap0141-0068,jap0141-0069,jap0141-0070,jap0141-0071,jap0141-0072
0,1984-07-24 00:38:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1984-07-31 00:45:05+00:00,152.05607612459585,156.3737187982919,163.04270842016732,165.10152291004297,176.47577680872834,180.07871567018083,181.12282712007539,180.42919855188873,178.012770604746,167.81128806343133,177.0978391005983,177.05419518073845,173.43737083462898,168.02571577337486,158.80208862290922,159.80410913718393,163.17686621620194,161.09572086970115,163.36017454068778,159.07479104525225,155.74975764625066,152.1399835366111,148.74055203111465,149.99713451272368,151.2777114822646,170.44315722298927,179.90758005730075,176.73445943498294,183.3962904388937,187.03132830211814,197.02369165025885,201.69102825715595,186.2978080431698,178.21553685190685,178.21716073279038,172.2055451202452,167.30461706533595,175.57837983320218,176.89939744223074,181.080064873333,168.05049610056548,159.43252793510788,165.11057091800438,167.22562767391648,173.09357550937457,174.27353820956517,180.83635056790493,188.09258732275507,186.88589085361517,188.7096542233634,191.13096041089327,188.6093235653193,193.69127133448893,190.25803893444723,185.1600944887001,195.68192234712254,206.24442353269086,211.4534023955001,205.39220101601074,201.0144919423307,202.9984763767722,210.9805471865672,203.9910117493134,204.59512419848502,201.89940084816743,200.24081966148464,203.65508763332477,199.97249671200154,190.18433849252372,185.369306774726,182.43869025654575,169.2438152990282,164.78785913750744
2,1984-08-09 00:39:12+00:00,155.6188572476513,160.24411225144132,163.45070320752257,166.58766286844084,176.01931504950795,183.61529446733803,185.90789626541576,188.8267622873828,185.56851029476064,180.8373999993279,181.5890761597704,184.94472280173946,172.90019201751798,159.58099508491583,153.62107157055766,161.77764040513114,161.56199105789085,160.47434209082007,162.4607371416612,156.7810156518369,163.23821693117804,154.23931139042242,162.1626394294193,161.01777863087415,172.7310531171214,177.63259987834218,175.1423943477842,176.57789324787387,181.3658905818352,188.37973926810466,194.7789258536244,198.85312897547547,192.86507199856695,191.38442106357607,186.68991930413856,177.2336790751987,181.81072595249066,184.4515779525412,187.84420328594268,175.76370585941493,161.81455238121177,160.8692793817995,166.13032462093133,166.1514518641936,162.73816879409634,171.8951591770362,191.412418445686,203.7731012398215,195.5690580241201,204.40768207998775,207.88556741764768,205.46111520177647,195.9390113901272,186.40569255065554,184.84276285838425,196.21635367477597,201.7635388475619,207.27228099201835,202.13076596292902,208.6469668195991,216.3108442748241,212.43888228649104,219.77522552434058,209.92693228247322,210.32481782634989,205.02912087087617,200.95819440447752,201.80861559374125,196.88557588827865,191.14278862977395,179.43367261253158,173.65855234354262,165.56420223380874
3,1984-09-17 00:45:56+00:00,159.5239590479918,162.33862916447458,169.3469674278582,169.5203684152246,168.05381093634634,188.180045944841,196.43133276205705,195.83993381805126,190.22455867989717,180.26215791843418,180.6105562862691,175.3603949380025,170.83278830511736,171.43883538901764,169.2880677276545,163.08549919552837,164.30499853366786,166.54083500190995,168.15203255775558,161.54683376804206,159.99431893097466,157.34974369835098,155.98581860708822,155.3080089235849,171.71986094778356,168.56258351992463,174.9159084564649,187.43788540999932,199.82567932993365,204.285689141757,207.378112422245,207.82599759498763,195.2054014800131,184.34114701043725,182.6071702823284,184.63413376897506,184.12542534594112,181.21907186828966,178.48811733824604,173.1016063625012,169.6566737385622,166.4319813891626,177.310958775971,177.91467232781798,177.94278386696243,192.43540832273416,201.10056559334737,205.13233705389143,205.00200071730674,204.50993315371014,200.88447590705556,192.8457751495268,191.37421297564293,190.44038890585642,192.97173196516533,196.72813402840055,199.59848809997177,202.4346558915988,203.3659101208466,211.2511644768552,209.84321051549844,210.07782950325944,210.74535902577966,210.076294044316,213.436879754043,205.41447484875695,213.08082624783353,212.1935677617153,213.20326567920316,199.6920998000493,187.44665508983095,173.73583777966482,173.16302727430184
4,1984-11-04 00:45:46+00:00,158.18780017966512,154.9705320198859,164.0594162242663,176.35714038578217,185.16507034672318,183.88794486527274,201.22932942165778,198.41529490919854,191.25275440132296,176.72757004139564,166.90414161236848,167.51094959019943,172.56476858251793,174.28729545565182,172.84717762264756,172.789650995043,166.1664331784905,171.0017750259791,169.61932875374188,160.2727823338394,162.02739899979716,163.11748112460583,164.9545222943166,168.51158106588872,171.27784422105336,177.88036462475327,179.95320278393262,187.26682088597536,195.7070729857113,209.38762353118372,222.69901143192988,213.90863035195588,199.0896556989433,190.39481265937894,190.35344904709174,187.14414621872828,178.10666814352527,177.92989664253227,175.879342587723,185.27254952021448,177.37767178435263,167.1801246726791,181.78000513212896,183.20019611777875,185.93707504252475,191.50094270973887,201.29470699544885,206.42910610464097,202.5929352705031,205.22164970232697,202.11770758421738,189.15547538611094,190.7288401175041,196.7723089095401,194.79736409696676,189.64691717478112,197.1337336221471,206.45505406742623,206.3109107632395,197.7994001623509,198.1453338443857,197.9527678910049,207.94953338252347,208.65979915776376,202.0919621053161,202.14654458766486,203.57770242338916,203.9119914877319,204.28433724652345,207.13890412255338,184.6051882536877,172.8113844759966,175.45279887357214
5,1985-01-07 00:46:06+00:00,167.27148372532122,166.69682571035403,174.14654264569808,180.3450104519318,186.66332515036254,185.2023897522918,194.08373797635377,198.1914414870413,195.33165942736895,180.73481363913524,167.65409746785798,175.73884706230544,181.14783092420316,184.19368894936517,176.84609051097752,180.01478876358104,180.78322885278183,171.28524840799395,170.45854806791738,169.105413483003,172.43031571730833,165.72718264039966,156.43462212393152,160.36275014256566,163.0503736899599,174.04265288267052,178.84571103442437,188.3902127876564,196.56827810855685,207.8553414783346,219.65162254285215,216.40271654271953,202.97222152515016,189.18056285392817,196.09500332630745,191.7154909370866,183.64600033982387,183.94210589090216,183.4946289078012,175.68426867987125,168.549534139196,171.2520860070891,176.7498712076846,183.40061368957305,182.90489480507674,190.28289396266618,198.29230190104067,211.33691952301103,199.31287212993965,200.56229463339082,196.69942990088555,197.50489587193033,201.31932197289126,196.1084557409892,194.3782585951226,198.6129461187446,200.45318559469146,202.33672112382268,204.50267841397883,201.6142566026377,202.58418873491905,205.5994048213343,204.37283301487412,208.21993013806122,204.55601020806415,206.90155558603593,209.8406083449334,205.2922237842937,198.31072596211354,192.36400900594396,187.33314519132185,179.93837609442159,177.80460043305743
6,1985-05-15 00:45:56+00:00,143.87463873918364,150.66275484624902,162.21229606356175,164.14660615589935,172.03567044945822,175.73764884762906,176.27145039517185,181.7967737622454,178.37064428076843,167.33593885815725,157.45790638668473,165.0027558861993,168.74450414406564,161.3784807053047,160.15816106099354,150.0208431161282,154.86981671551285,158.77116735022648,155.6381192728226,153.1387260200059,147.12614298551551,142.3621077328529,146.25174902600497,143.71300663325871,150.07173764779685,154.01505024921002,164.12842208766733,171.56036398071848,173.2505536393779,183.43583546023743,190.05279202538424,188.04326697184362,180.30540919665194,171.64944332905006,169.87277219201422,170.71377785164293,167.55217742526307,164.03373563943728,160.66230463243,151.60687824732477,153.5713496942631,152.49991782148257,156.64984941942407,,,,,,,,,,,,,,,,,,191.30744940446488,193.65264637500906,198.10179729139026,195.16766935530956,193.1171635741183,192.53215946394857,190.20025030593084,188.77412019336612,185.2763896289571,182.04939044921431,168.42239695625776,156.62019799262433,155.0677455075378
7,1985-07-27 00:39:29+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.26968874030806,170.63759513326963,167.71475747853756
8,1985-08-19 00:45:26+00:00,157.59184315412654,156.76497401929268,168.98108742516789,173.2163798718975,180.45796720390695,185.54819345013215,190.82444344868924,195.5995859674495,190.39093012888122,182.17388553639296,180.84668667420675,184.59548809319142,184.05327612843337,177.68447336660708,167.31694652923946,170.7662780248858,170.0063558807648,171.39696013861797,168.36528757593874,161.46121142035796,159.66799773325909,157.50236124825054,151.83065064636892,156.4378545695476,157.20090860468412,166.88598951323078,169.98845021339025,179.11543351772292,190.42361841639584,198.40119639353108,201.11579654787334,201.52217322880207,191.60455488335006,183.9994044835726,187.5460828511551,182.57545587845982,178.1657797029035,172.25575641508317,173.5221120191868,170.62972105943624,163.25190834674072,162.6218554022723,173.3798832424528,179.87280277842595,180.06289698370887,192.77819827840884,205.80350012139056,211.87578324763464,209.01284008336646,206.63991209589292,197.84887905288858,196.34268316895142,198.0101729757246,200.03228516180351,192.6917827430278,196.30160526419124,197.53756102055925,201.33910979285255,202.5778095862502,200.18411171658016,198.84419179158624,202.81651852910213,202.0051468599709,196.90186270014945,195.35558109438955,202.6116043990269,197.52755239964364,196.50358327922135,190.9666222931934,187.72107621037932,182.8791810175737,171.5190619307048,167.02209874960246
9,1985-12-02 00:37:51+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.455815999261,196.35926533980637,191.76517359797316,188.35404408540492,190.74395582537701,187.09784537602096,182.96901028569002,183.53153961495414,180.2190863815444,188.79648860383458,176.46817210318946,159.42273719223206,163.5690991826599
