,dates,per0188-0000,per0188-0001,per0188-0002,per0188-0003,per0188-0004,per0188-0005,per0188-0006,per0188-0007,per0188-0008,per0188-0009,per0188-0010,per0188-0011,per0188-0012,per0188-0013,per0188-0014,per0188-0015,per0188-0016,per0188-0017,per0188-0018,per0188-0019,per0188-0020,per0188-0021,per0188-0022,per0188-0023,per0188-0024,per0188-0025,per0188-0026
0,1985-01-26 14:42:08+00:00,236.75372892538653,213.58693359389014,216.66333114775296,240.38418078283993,,,,,,,,,,,,190.23299654198124,174.43291488827563,169.86925606635754,161.90365441138027,165.49496941942166,180.46452772748444,173.0036757058195,166.96774706223408,171.63382207100022,168.69765167566703,161.3816337596091,174.58053714581058
1,1986-04-19 14:37:04+00:00,231.74448224324797,215.8515062380089,217.98814974582305,235.5127226551878,241.14370058705552,231.57938075311625,246.179431900994,271.4954869500599,,223.59996343973452,,211.08641845320554,198.58373203081402,194.8212404595851,195.28366362653648,198.5878293460874,176.57522392284923,167.1170996502335,163.9947537269455,171.17983020843332,176.89606043504062,,125.39897584050445,147.19661461493175,162.40345735816229,148.03233060315338,157.23213777911465
2,1986-05-05 14:36:40+00:00,225.54235985808833,210.84325011231718,209.34866640103112,223.47192239516397,227.67598251785665,215.2338179972656,212.17045144307502,231.26515409767134,206.95772419081487,184.87430095541356,164.27983169673107,173.21564151192604,167.2790115042714,168.47736556010545,176.17359920902928,183.5719974280744,157.13004750483356,148.93223610040226,149.41425639763358,157.2921100671575,163.438758246628,,123.3886776965252,145.3166168027232,163.88764538929433,155.71960730111022,160.64275942325602
3,1986-12-15 14:30:32+00:00,231.09627162057947,215.21378724864473,217.35705965126027,238.70724819879513,233.83955741540203,229.87363652030916,238.4168272701988,254.42919728574577,237.73407695693777,213.68253797158326,194.7871654920246,194.53484699578897,176.03596983196223,177.47233029947256,190.9578867288419,189.93229728094062,168.04107246580568,161.53847652194784,155.14222806961357,165.0776026306578,175.22200257624723,168.4432976205274,,177.51822471965428,175.83403826886507,158.40122296731232,179.78628438786396
4,1987-04-06 14:34:23+00:00,228.55335741344373,217.79637834516566,214.26695718443014,236.3359732535481,236.324622656018,239.6422815857121,245.67636234560683,269.5378481590829,249.78944047262934,228.84261558276918,216.88019523508945,213.3940093137756,202.99276035301602,199.69390999972796,194.63652782516877,201.58208390646246,177.9577281176812,164.31193154965442,166.80648407100844,169.3286680828878,180.8914952687059,168.38622913572715,127.41290443499852,150.31819802638893,163.92794499664217,153.48512580804447,176.04805006505092
5,1987-05-24 14:35:48+00:00,234.76533721586324,204.509414214696,206.00659389838393,219.150135354799,226.77689402523993,,,,,,,,,178.57896854955504,183.8280981304217,187.91962308853942,158.6362846331978,149.46165073095534,152.7467444475837,164.60027653688772,164.6149146536872,,118.70884240308995,148.02089427060142,162.97315660471176,155.98930317938752,162.2032615705909
6,1987-10-31 14:39:29+00:00,220.54525220250127,206.8021014409401,205.99771825263912,222.4538052117347,222.4233674847762,217.23629360263195,218.05928212798037,238.63988699175033,220.7851776047789,190.0272874409237,175.4745638835371,187.18822730760508,173.70767138033622,178.9434275017249,167.08197512420543,183.6144965912465,156.9821083240711,150.20624612429748,157.48439712379314,158.26637843339785,161.88730832206772,168.61181024009366,157.00017443500636,162.02664490062818,163.42702854509056,154.10299706858936,173.79083136334745
7,1987-11-16 14:39:51+00:00,230.15401683022765,209.1163770074849,208.3879485295342,227.3062068883413,225.62672172566255,214.1986500849856,216.01127225561575,237.28826662676795,206.63117054776126,184.76372788414596,167.52729543439054,183.23152453233632,172.35687707407024,176.20319396553904,164.95993117950852,175.28353952336747,163.30540056882705,152.25237202958763,152.69915475501162,158.3535578817309,159.04281890650165,163.33911045300144,163.3811678022632,165.51097978868643,163.70464186011526,148.92181939549536,179.41139839638802
8,1987-12-18 14:40:20+00:00,233.24218379927675,212.44957218873344,214.76332655240208,239.19863437004744,234.1339311613649,221.52460908532706,227.50535240953278,,,,,,,,,177.02947765946655,169.57721608846785,159.65206850052792,162.8679869984304,163.5831360310735,159.21657355806744,165.80818954254573,165.69501035492854,171.05769878109712,172.13762470987197,162.22887576449355,174.59829430035285
9,1988-03-07 14:41:36+00:00,224.52597835950624,219.03996818042302,220.4280042222754,245.12939285461226,246.81470588251707,242.63935299085404,254.87336413550918,278.12374471128214,,236.19163018697802,221.96445986157556,218.56655733536041,207.69739846575175,190.6016263215946,199.39611794561787,196.63518042611602,180.90481823193133,166.48168394569046,167.23314157291443,161.49417307476926,185.45032208097356,176.0187646475948,155.59767047712606,158.80164737346772,164.55948260063167,162.07973287293538,191.61311839718817
10,1988-03-23 14:41:44+00:00,216.35564235684237,211.70301937955506,211.69763499603394,,,,,,,,,,,179.1733073697919,184.98247296469455,186.83858736029208,,,,,,,,,,150.164954749785,170.40626100125098
11,1988-04-08 14:41:50+00:00,215.97611198263576,211.9673321788422,213.18697670442828,236.9549361749761,238.3362022603178,225.0865048387687,235.34739044311607,260.86869036099205,241.70746339738196,223.05889291767835,215.46030317276848,211.25904476931947,195.59611370723024,191.39543697827835,189.0705154512844,196.51706363254274,172.71328635800114,159.87801418274293,157.5669766831003,159.91644346388148,169.9531946051132,145.2301500327777,129.1448581484682,154.95675618067582,165.67317120642883,156.41467609970383,181.14376999039513
12,1988-06-20 14:36:10+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1988-08-14 14:42:27+00:00,229.05519278292522,210.912382494766,210.95775610721702,222.70799993197033,219.24058369805823,,,,,,,,,151.13752829213067,154.89157469296686,163.68325481462372,150.07074658275084,136.81344302551457,138.03675533004358,141.02136895895856,146.6816438483915,127.92998504835,128.751632005422,154.20468479244622,162.9656130985926,154.11656998997765,162.03533156823622
14,1988-11-02 14:42:21+00:00,238.35806231122442,230.02139753037414,229.69522828760108,250.68858770588542,246.13337051764992,232.55746231069114,239.41764844253981,248.33213179716282,227.72923134484887,204.3533987483676,180.6585591509749,189.83384380451716,179.85501467076176,172.6059165805857,174.05263363236563,182.42276927075164,166.16389376255808,158.36566139529418,150.3326583122926,161.8072682986026,171.87994177772333,172.6721646415362,169.71881415755553,178.2275319120065,174.75657034981626,162.6826245335452,186.51797744398738
15,1988-12-04 14:42:16+00:00,236.38803393118343,223.59686859584957,223.43010554628955,241.82492090092165,234.73981753476733,220.70883168181692,227.41777175846855,244.38694085223398,223.04739416668443,200.89678158839013,189.7061247550854,191.73617536869492,175.32545132847966,167.53786661240963,182.70968294370638,188.68225018377902,167.77953130731782,159.87422232402614,155.86371693586872,160.66009208542633,175.04652898222622,167.93668049886173,170.76408422670968,180.91905965802525,180.93048656838747,162.10253100107252,182.74874814329306
16,1988-12-20 14:42:04+00:00,233.25152556308745,224.4141542225402,219.26520156251792,,,,,,,,,197.46448608429034,179.23194870250745,172.75202433693724,183.95699168325407,191.53340006508202,169.43785468151637,161.73189122404187,152.18795457285344,163.81936169816962,177.15000353198133,168.0116965429305,169.4761345801907,179.4424532933609,176.3837073768005,163.64786343147833,188.80561379088056
17,1989-04-27 14:40:32+00:00,232.32426546182649,213.14604777902943,214.90580924306678,228.59209160064052,228.87561594970708,212.18190162708265,215.41860038522918,231.92135900292828,203.36138211868507,187.08775034492842,175.43166694176165,183.74487341682604,179.4937526385863,164.56777876651876,169.13750315398826,170.34804354402252,160.2224811250726,150.8524598446711,148.3919985502525,157.77415982438907,158.0874662288949,135.72980347962852,129.74683984417086,158.85860525252184,165.68649679372265,156.8971143091561,171.95067026602163
18,1989-05-06 14:34:17+00:00,,217.41295122652986,219.03313728629644,228.80093422794545,228.00701933143722,208.11756015074883,214.17752636968837,228.31609819354426,204.11243051583858,187.1428773724757,174.50352822280814,183.64660505491344,181.64841111743925,170.63122438040583,171.48117246341596,179.76285575044278,161.36981788997215,,,,,,,,,,
19,1989-05-13 14:40:18+00:00,225.84097399587495,,,,,,,,,180.83043504188055,171.58889840656258,181.06355171372957,176.14520924998723,165.76134571178505,174.91205591328426,179.43938402124593,158.8369280740793,147.58093216390435,146.5443389111673,161.10326144335679,153.06066721861424,118.15316378539816,129.4825998551676,149.10873511700314,165.01107976049357,153.2560488805689,163.84477312358123
20,1989-06-07 14:33:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1989-06-14 14:39:39+00:00,224.19991999404644,209.4477458035204,204.624413573881,220.5101470128392,222.72793501608984,205.51843366339602,209.06095600744212,223.365919677129,207.37999330399458,182.66750732670738,169.75571296306202,176.31132892961054,174.74413070344866,157.72127640524204,169.5266015453035,168.02444738663462,157.48743866731252,133.104788762354,143.4719566102052,151.63371768722698,154.26139274114917,92.3442144869186,116.93929769193956,141.0023497572138,156.7349121586112,146.12468941438084,160.05911318286053
22,1989-10-04 14:37:23+00:00,235.09856426782136,219.26426455576018,218.33055679406712,236.88695997846153,236.36304552698235,217.33273009033445,227.43058055246743,245.22945621975575,218.75622387950028,200.8119013130742,196.38061215781195,191.52210424627657,165.01284244174317,155.71543537813972,181.485846470013,183.56373117143247,164.9810497404431,161.46751296002262,162.63608717709886,147.35191073259455,160.77270551571647,173.2888171360064,,170.33406097619726,159.16657138880882,155.10124345358201,182.42551881840393
23,1990-01-24 14:33:55+00:00,230.55329976364396,222.6735598997462,220.45951006418235,236.4530359037139,235.2739780096942,223.88957531154196,238.54255485018868,250.32273970184147,232.43122742965497,211.80512355388714,197.28498720197413,196.30102016208758,182.30428480335246,177.0936847213057,190.06774739855064,187.4267876541803,169.79737692713834,158.58397580617705,156.93895670019398,162.01712938427482,172.9429052412342,170.9619761668089,,175.25125364467988,167.03936062921463,172.25663414030555,187.28726944873918
24,1990-02-18 14:26:58+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1990-03-06 14:26:24+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1990-03-13 14:32:21+00:00,216.08243089335798,205.33384051823555,205.40380864600635,220.8161016272775,227.96774705335645,213.86170803653238,220.67691792508856,242.4478496550804,217.49469848925884,195.22875885865076,186.7510774463945,196.11148614186186,177.8588829755356,176.9906277899566,176.4526669846791,186.4878830647805,161.34062644740436,151.1971866128261,148.86859110959125,153.18858189661756,170.43346139397187,160.85579080329165,131.63595563763158,156.00486179131133,161.26995256303803,155.38581003888683,176.59204499971872
27,1990-03-22 14:25:50+00:00,222.02206533424763,210.6776754101836,211.39422296499637,230.65217965682467,230.8709167903329,219.7713003378497,228.3989204641778,246.36686506075435,223.2096198050364,200.79495283422037,182.5275500016639,190.9054170952636,178.15852529162103,180.86249606716422,180.92848270122647,183.59330076459065,168.62311622824126,147.12874021975892,149.81754954638257,157.9305194270466,168.03494679888337,154.17961057241155,119.88777107752803,147.4366332870598,157.48955359111392,151.3592794552847,179.79439706782023
28,1990-04-30 14:31:49+00:00,233.10589013685257,217.47474553508673,221.3115629127148,242.24588185705255,242.60454510523698,235.8374288178844,248.6657172824992,264.8864462743203,241.44689451798183,225.00312494818257,212.60326407578864,206.27434165872188,192.43343298948255,188.71438308441242,187.23548335050253,196.72316425937234,173.5152273092292,154.3880444240382,157.10767223815213,160.08647993606834,177.62738463073916,,136.42150596253222,159.700894125101,169.70764648061865,159.18279965123725,184.7812396230997
29,1990-05-09 14:25:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1990-05-16 14:32:00+00:00,234.22056023173283,217.26941391369994,212.25844805966352,230.0659403236943,233.99691386667322,228.070909439744,238.7678367543229,259.8192924897875,247.32766962985988,219.93069762943227,214.34527191217197,208.83710166195343,199.94634132291318,192.40742235928698,193.0653175127987,,,,,,,,,,163.1736203913093,156.38892264497895,175.2700180303941
31,1990-06-26 14:25:43+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1990-07-12 14:25:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
