dates,satname,sar1371-0000,sar1371-0001,sar1371-0002,sar1371-0003,sar1371-0004
1991-10-17 09:30:42+00:00,L5,,,,,
1991-11-02 09:30:40+00:00,L5,,,,,
1992-01-21 09:30:48+00:00,L5,,,,,
1992-02-22 09:30:41+00:00,L5,,,,,
1992-03-09 09:30:43+00:00,L5,,,,,
1992-11-04 09:27:46+00:00,L5,,,,,
1992-11-20 09:27:30+00:00,L5,,,,,
1992-12-06 09:27:46+00:00,L5,,,,,
1993-03-12 09:28:42+00:00,L5,,,,,
1993-07-18 09:28:56+00:00,L5,,,,,
1993-08-03 09:28:56+00:00,L5,,,,,
1993-08-19 09:28:55+00:00,L5,,,,,
1993-11-07 09:28:34+00:00,L5,,,,,
1994-02-27 09:27:23+00:00,L5,,,,,
1994-03-31 09:26:54+00:00,L5,,,,,
1994-05-02 09:26:17+00:00,L5,,,,,
1994-08-22 09:23:41+00:00,L5,-20.05,,300.99,,-12.20
1994-09-07 09:23:17+00:00,L5,,,,,
1994-09-23 09:22:51+00:00,L5,248.83,161.78,135.80,103.54,
1995-01-13 09:19:10+00:00,L5,,,,,
1995-01-29 09:18:34+00:00,L5,,,,,
1995-03-18 09:16:38+00:00,L5,,,,,
1995-04-19 09:15:18+00:00,L5,,,,,
1995-05-05 09:14:35+00:00,L5,,,,,
1995-06-06 09:13:07+00:00,L5,,,,,
1995-07-08 09:11:41+00:00,L5,,,,,
1995-07-24 09:10:56+00:00,L5,,,,,
1995-08-25 09:09:29+00:00,L5,,,,,
1995-09-10 09:08:43+00:00,L5,,,,,
1996-03-04 09:13:10+00:00,L5,,,,,
1996-05-07 09:17:10+00:00,L5,,,,,
1996-07-26 09:21:31+00:00,L5,,,,,
1996-08-27 09:23:11+00:00,L5,,,,,
1996-10-30 09:26:35+00:00,L5,,,,,
1996-11-15 09:27:20+00:00,L5,,,,,
1996-12-17 09:28:51+00:00,L5,,,,,
1997-02-19 09:31:45+00:00,L5,,,,,
1997-03-23 09:33:01+00:00,L5,,,,,
1997-05-10 09:34:43+00:00,L5,,,,,
1997-07-29 09:37:29+00:00,L5,,,,,
1997-08-30 09:38:29+00:00,L5,,,,,
1997-10-01 09:39:24+00:00,L5,,,,,
1997-11-02 09:40:16+00:00,L5,,,,,
1997-11-18 09:40:37+00:00,L5,,,,,
1997-12-20 09:41:24+00:00,L5,381.81,338.83,-73.47,-70.97,
1998-02-06 09:42:29+00:00,L5,,,,,
1998-03-10 09:43:03+00:00,L5,,,,,
1998-03-26 09:43:17+00:00,L5,,,,,
1998-05-13 09:43:56+00:00,L5,,,,,
1998-08-01 09:44:52+00:00,L5,,,,,
1998-08-17 09:45:00+00:00,L5,,,,,
1998-09-02 09:45:12+00:00,L5,,,,,
1998-09-18 09:45:20+00:00,L5,,,,,
1998-10-04 09:45:22+00:00,L5,,,,,
1998-11-21 09:45:34+00:00,L5,,,,,
1998-12-23 09:45:35+00:00,L5,,,,,
1999-01-24 09:45:35+00:00,L5,,,,,
1999-02-25 09:45:46+00:00,L5,,,,,
1999-03-13 09:45:34+00:00,L5,,,,,
1999-04-14 09:45:15+00:00,L5,,,,,
1999-06-17 09:44:29+00:00,L5,,,,,
1999-08-28 09:59:28+00:00,L7,169.39,257.82,338.39,162.86,163.90
1999-09-05 09:43:34+00:00,L5,,,,,
1999-09-29 09:59:32+00:00,L7,151.91,232.06,338.40,147.14,142.37
1999-10-07 09:43:09+00:00,L5,,,,,
1999-11-08 09:42:30+00:00,L5,,,,,
1999-11-16 09:59:25+00:00,L7,158.11,237.93,240.46,160.96,149.38
1999-12-18 09:59:28+00:00,L7,151.06,241.55,232.02,138.94,135.57
1999-12-26 09:41:37+00:00,L5,22.61,,272.90,,5.57
2000-01-03 09:59:21+00:00,L7,165.96,260.19,236.34,161.12,148.98
2000-01-11 09:41:31+00:00,L5,,,,,
2000-01-19 09:59:18+00:00,L7,129.58,228.52,223.34,134.59,125.31
2000-02-04 09:59:18+00:00,L7,143.60,239.31,338.38,136.40,134.13
2000-03-07 09:59:06+00:00,L7,185.73,259.29,338.40,187.60,179.16
2000-03-15 09:40:17+00:00,L5,,,,,
2000-04-24 09:58:51+00:00,L7,,,,,
2000-06-11 09:58:23+00:00,L7,138.30,213.46,338.43,134.76,133.92
2000-06-19 09:42:59+00:00,L5,,,,,
2000-08-14 09:57:37+00:00,L7,175.52,237.46,338.43,160.35,164.17
2000-08-30 09:57:26+00:00,L7,166.25,240.52,338.39,163.00,156.86
2000-09-15 09:57:07+00:00,L7,181.28,254.48,338.38,166.30,164.15
2000-10-17 09:56:41+00:00,L7,153.65,238.00,338.35,143.39,149.17
2000-11-02 09:56:53+00:00,L7,166.30,248.21,338.39,162.07,154.03
2000-12-20 09:56:57+00:00,L7,166.06,257.14,239.98,172.26,149.03
2000-12-28 09:46:14+00:00,L5,,,,,
2001-01-05 09:56:57+00:00,L7,131.85,226.54,227.92,127.12,119.49
2001-02-06 09:56:56+00:00,L7,168.19,254.59,232.81,147.10,163.89
2001-02-14 09:46:32+00:00,L5,,,,,
2001-02-22 09:56:55+00:00,L7,142.95,232.15,338.40,134.14,134.10
2001-03-18 09:46:41+00:00,L5,274.06,,1.06,,288.28
2001-04-11 09:56:38+00:00,L7,127.75,214.30,338.57,127.48,119.20
2001-05-13 09:56:27+00:00,L7,184.40,259.04,338.42,165.91,179.10
2001-05-29 09:56:18+00:00,L7,189.44,346.48,338.41,187.08,179.48
2001-06-06 09:46:54+00:00,L5,,,,,
2001-06-14 09:56:07+00:00,L7,181.15,260.80,338.41,171.72,164.56
2001-06-30 09:55:52+00:00,L7,157.58,346.54,338.45,160.04,155.47
2001-08-01 09:55:40+00:00,L7,185.21,346.49,338.40,164.23,179.21
2001-08-09 09:46:50+00:00,L5,,,,,
2001-08-17 09:55:21+00:00,L7,182.06,346.57,338.41,162.15,164.37
2001-08-25 09:46:46+00:00,L5,,,,,
2001-09-02 09:55:11+00:00,L7,136.17,212.93,338.41,121.04,119.17
2001-09-10 09:46:41+00:00,L5,,,,,
2001-09-18 09:54:59+00:00,L7,136.08,220.24,338.39,127.11,119.44
2001-10-04 09:54:47+00:00,L7,166.39,238.31,338.36,160.67,156.14
2001-11-05 09:54:55+00:00,L7,162.90,237.04,338.40,157.54,151.25
2001-12-07 09:55:05+00:00,L7,144.67,231.80,229.80,138.30,134.22
2001-12-15 09:45:59+00:00,L5,,,,,
2002-01-08 09:55:16+00:00,L7,171.74,256.48,232.08,164.93,163.96
2002-02-17 09:44:59+00:00,L5,,,,,
2002-03-13 09:55:25+00:00,L7,190.79,136.19,132.13,172.39,179.10
2002-03-21 09:44:35+00:00,L5,,,,,
2002-04-14 09:55:20+00:00,L7,140.43,227.93,338.44,129.22,133.95
2002-04-30 09:55:22+00:00,L7,164.26,254.54,338.40,157.48,156.26
2002-05-16 09:55:15+00:00,L7,187.95,346.48,336.67,187.42,181.55
2002-05-24 09:43:15+00:00,L5,,,,,
2002-06-01 09:55:09+00:00,L7,183.53,346.49,338.36,183.82,179.10
2002-06-17 09:55:02+00:00,L7,189.13,346.53,338.39,187.65,179.27
2002-07-03 09:54:58+00:00,L7,152.81,232.05,338.43,146.39,149.00
2002-07-19 09:54:50+00:00,L7,157.64,233.60,338.43,150.58,149.32
2002-08-20 09:54:40+00:00,L7,182.37,247.41,338.36,172.03,164.30
2002-10-23 09:54:19+00:00,L7,139.47,231.61,338.38,136.31,133.96
2003-01-27 09:55:01+00:00,L7,139.29,231.66,229.81,139.58,133.99
2003-02-12 09:55:12+00:00,L7,152.25,239.92,338.38,145.26,148.87
2003-03-16 09:55:15+00:00,L7,145.61,226.52,338.42,142.13,134.31
2003-05-19 09:55:12+00:00,L7,181.50,346.52,338.40,187.49,169.38
2003-08-31 09:43:47+00:00,L5,,,,,
2003-10-10 09:54:34+00:00,L7,135.95,221.82,338.41,127.21,119.37
2003-12-13 09:55:18+00:00,L7,147.06,234.79,229.99,138.03,134.37
2004-01-30 09:55:36+00:00,L7,133.24,228.42,226.39,142.45,127.38
2004-03-18 09:55:48+00:00,L7,,246.71,,20.06,
2004-04-27 09:46:34+00:00,L5,,,,,
2004-06-06 09:55:37+00:00,L7,,241.40,,21.03,
2004-06-14 09:47:56+00:00,L5,,,,,
2004-06-30 09:48:25+00:00,L5,,,,,
2004-07-16 09:48:52+00:00,L5,,,,,
2004-08-01 09:49:13+00:00,L5,,,,,
2004-08-17 09:49:36+00:00,L5,,,,,
2004-09-02 09:50:02+00:00,L5,,,,,
2004-10-20 09:51:08+00:00,L5,,,,,
2004-12-23 09:52:22+00:00,L5,,,,,
2005-01-08 09:52:33+00:00,L5,,,,,
2005-01-16 09:55:56+00:00,L7,166.19,259.17,244.36,172.15,151.44
2005-02-09 09:52:58+00:00,L5,,,,,
2005-03-21 09:56:13+00:00,L7,185.58,346.50,338.38,187.16,179.38
2005-04-06 09:56:09+00:00,L7,186.36,346.47,338.37,181.61,179.38
2005-04-22 09:56:04+00:00,L7,,346.56,,20.59,
2005-09-05 09:54:39+00:00,L5,,,,,
2005-10-31 09:55:52+00:00,L7,177.89,240.23,338.37,172.14,164.16
2005-11-16 09:56:02+00:00,L7,159.52,257.34,241.54,159.19,149.28
2006-01-27 09:56:37+00:00,L5,177.07,252.77,330.85,159.24,166.14
2006-02-20 09:56:36+00:00,L7,139.14,227.57,224.61,128.66,133.92
2006-04-09 09:56:34+00:00,L7,182.03,246.38,338.39,172.59,164.11
2006-05-11 09:56:36+00:00,L7,,,,,
2006-06-12 09:56:32+00:00,L7,,346.52,,20.61,
2006-07-06 09:59:27+00:00,L5,,,,,
2006-07-14 09:56:20+00:00,L7,181.11,260.39,338.36,165.49,164.31
2006-08-23 10:00:03+00:00,L5,,,,,
2006-10-26 10:00:48+00:00,L5,,,,,
2006-11-19 09:56:30+00:00,L7,67.48,106.41,338.38,156.18,135.71
2006-11-27 10:01:04+00:00,L5,,,,,
2006-12-05 09:56:39+00:00,L7,153.03,244.84,239.50,147.82,149.00
2006-12-29 10:01:17+00:00,L5,173.88,264.22,241.04,181.95,156.49
2007-03-27 09:57:04+00:00,L7,-14.98,,338.35,,-5.62
2007-04-20 10:01:17+00:00,L5,,,,,
2007-07-09 10:00:15+00:00,L5,,,,,
2007-08-26 09:59:46+00:00,L5,,,,,
2008-01-25 09:56:52+00:00,L7,172.55,260.33,329.99,166.62,164.10
2008-02-10 09:56:50+00:00,L7,169.47,259.86,316.94,159.71,152.48
2008-02-26 09:56:45+00:00,L7,183.97,261.07,338.39,182.09,179.10
2008-04-06 09:56:03+00:00,L5,,,,,
2008-08-04 09:55:45+00:00,L7,154.86,238.35,327.19,145.87,149.32
2008-08-12 09:52:31+00:00,L5,,,,,
2008-09-29 09:51:10+00:00,L5,,,,,
2008-11-08 09:55:35+00:00,L7,172.70,257.49,338.37,163.63,164.05
2009-02-28 09:56:34+00:00,L7,157.67,253.39,338.38,142.48,149.23
2009-04-01 09:56:48+00:00,L7,,226.30,,37.04,
2009-05-11 09:54:13+00:00,L5,,,,,
2009-05-19 09:56:58+00:00,L7,182.31,261.84,334.78,169.90,178.89
2009-06-04 09:56:58+00:00,L7,181.89,346.50,310.52,167.50,169.84
2009-06-12 09:54:48+00:00,L5,,,,,
2009-07-30 09:55:36+00:00,L5,,,,,
2009-08-15 09:55:51+00:00,L5,,,,,
2009-10-02 09:56:30+00:00,L5,,,,,
2009-10-26 09:56:51+00:00,L7,162.86,253.58,338.31,142.38,151.28
2010-02-07 09:57:25+00:00,L5,,,,,
2010-02-23 09:57:28+00:00,L5,,,,,
2010-03-11 09:57:29+00:00,L5,,,,,
2010-04-20 09:58:44+00:00,L7,171.09,346.54,338.38,172.52,164.00
2010-05-22 09:58:38+00:00,L7,,258.16,,49.48,
2010-07-17 09:57:02+00:00,L5,,,,,
2010-10-21 09:56:25+00:00,L5,,,,,
2010-11-06 09:56:20+00:00,L5,,,,,
2010-11-14 09:59:15+00:00,L7,162.42,249.41,248.82,172.12,155.09
2011-02-10 09:56:30+00:00,L5,,,,,
2011-02-26 09:56:29+00:00,L5,,,,,
2011-03-22 10:00:05+00:00,L7,188.76,257.93,313.57,177.42,182.95
2011-04-07 10:00:09+00:00,L7,183.82,346.48,338.38,187.13,179.08
2011-05-01 09:56:10+00:00,L5,,,,,
2011-08-05 09:55:28+00:00,L5,,,,,
2011-08-13 09:59:56+00:00,L7,181.31,346.56,328.12,172.45,164.37
2011-08-29 09:59:54+00:00,L7,,,,,
2011-09-06 09:55:09+00:00,L5,,,,,
2011-09-14 09:59:48+00:00,L7,181.60,346.53,338.37,162.16,179.10
2011-09-22 09:54:55+00:00,L5,,,,,
2011-09-30 09:59:47+00:00,L7,173.38,259.50,338.39,161.85,164.09
2011-11-09 09:54:10+00:00,L5,,,,,
2011-12-03 10:00:16+00:00,L7,166.10,258.71,233.20,157.41,149.33
2012-03-24 10:00:39+00:00,L7,186.73,346.52,338.41,172.31,179.38
2012-04-09 10:00:35+00:00,L7,136.30,215.36,338.41,127.17,119.40
2012-04-25 10:00:50+00:00,L7,151.21,232.31,235.43,149.53,141.25
2012-05-11 10:01:12+00:00,L7,,,,,
2012-05-27 10:01:04+00:00,L7,190.35,346.46,338.40,187.54,182.76
2012-08-15 10:01:40+00:00,L7,181.09,346.57,338.36,172.26,164.17
2012-09-16 10:01:58+00:00,L7,161.45,346.50,338.39,157.26,153.87
2013-02-07 10:02:45+00:00,L7,108.54,221.71,338.56,99.85,104.31
2013-03-11 10:02:40+00:00,L7,152.34,234.64,338.37,132.13,134.36
2013-04-12 10:02:33+00:00,L7,184.40,346.52,338.36,167.61,179.21
2013-05-30 10:02:18+00:00,L7,139.03,227.87,338.45,143.07,134.02
2013-06-15 10:02:11+00:00,L7,188.46,346.54,338.39,172.24,179.24
2013-07-09 10:08:31+00:00,L8,,,,,
2013-07-25 10:08:30+00:00,L8,,,,,
2013-08-02 10:01:47+00:00,L7,182.23,259.64,338.38,165.58,178.91
2013-08-18 10:01:51+00:00,L7,180.85,346.50,338.40,172.36,164.30
2013-09-03 10:02:02+00:00,L7,158.79,234.38,338.33,157.65,152.72
2013-09-11 10:08:32+00:00,L8,,,,,
2013-09-27 10:08:24+00:00,L8,,,,,
2013-10-29 10:08:15+00:00,L8,,,,,
2013-11-06 10:02:40+00:00,L7,126.05,211.52,338.56,127.51,119.11
2013-11-14 10:08:14+00:00,L8,,,,,
2013-12-08 10:02:53+00:00,L7,143.66,228.48,237.91,142.53,134.25
2013-12-16 10:08:03+00:00,L8,,,,,
2014-01-01 10:07:55+00:00,L8,,,,,
2014-01-09 10:02:58+00:00,L7,181.03,260.42,228.02,180.40,164.40
2014-01-25 10:03:18+00:00,L7,131.99,224.68,338.41,127.13,119.42
2014-03-06 10:07:06+00:00,L8,,,,,
2014-04-23 10:06:24+00:00,L8,,,,,
2014-05-01 10:03:45+00:00,L7,142.35,226.52,338.43,142.43,134.21
2014-06-10 10:06:13+00:00,L8,,,,,
2014-06-18 10:03:56+00:00,L7,,,,,
2014-07-28 10:06:27+00:00,L8,,,,,
2014-08-13 10:06:35+00:00,L8,,,,,
2014-08-21 10:04:10+00:00,L7,158.58,237.80,338.37,157.41,152.57
2014-08-29 10:06:36+00:00,L8,,,,,
2014-09-14 10:06:40+00:00,L8,,,,,
2014-10-08 10:04:28+00:00,L7,169.41,247.04,338.39,162.30,163.87
2014-10-24 10:04:37+00:00,L7,136.08,218.58,338.42,127.20,119.35
2014-11-01 10:06:43+00:00,L8,,,,,
2014-12-03 10:06:43+00:00,L8,,,,,
2014-12-11 10:04:57+00:00,L7,129.95,218.89,221.58,130.40,123.21
2014-12-19 10:06:39+00:00,L8,,,,,
2015-01-04 10:06:34+00:00,L8,,,,,
2015-01-12 10:05:06+00:00,L7,133.62,230.70,338.42,138.37,128.71
2015-01-28 10:05:10+00:00,L7,136.34,231.85,225.43,131.76,124.16
2015-04-10 10:05:54+00:00,L8,181.94,254.00,229.03,172.49,166.24
2015-05-12 10:05:34+00:00,L8,,246.08,,6.66,
2015-08-08 10:06:21+00:00,L7,181.50,256.88,338.39,163.90,164.36
2015-09-01 10:06:20+00:00,L8,,,,,
2015-09-25 10:06:30+00:00,L7,145.47,227.92,338.42,145.47,140.14
2015-10-03 10:06:33+00:00,L8,,,,,
2015-10-19 10:06:34+00:00,L8,,,,,
2015-11-20 10:06:40+00:00,L8,,,,,
2015-12-14 10:07:42+00:00,L7,150.90,258.27,239.25,157.05,134.33
2015-12-22 10:06:40+00:00,L8,,,,,
2016-02-08 10:06:32+00:00,L8,,,,,
2016-02-24 10:06:25+00:00,L8,,,,,
2016-03-03 10:08:31+00:00,L7,121.07,210.98,338.55,112.25,104.66
2016-03-19 10:08:39+00:00,L7,186.24,346.49,338.38,172.09,179.34
2016-04-20 10:08:50+00:00,L7,166.37,263.06,293.33,383.14,157.06
2016-04-28 10:06:06+00:00,L8,,,,,
2016-05-22 10:08:58+00:00,L7,181.22,238.70,338.42,169.37,164.30
2016-06-07 10:09:03+00:00,L7,165.92,236.61,338.43,164.38,160.71
2016-06-23 10:09:06+00:00,L7,183.23,229.66,338.45,164.10,164.17
2016-07-01 10:06:23+00:00,L8,,,,,
2016-07-17 10:06:30+00:00,L8,,,,,
2016-08-18 10:06:37+00:00,L8,,,,,
2016-08-26 10:09:12+00:00,L7,182.67,346.50,338.35,175.16,179.06
2016-09-03 10:06:44+00:00,L8,,,,,
2016-09-19 10:06:46+00:00,L8,,,,,
2016-09-27 10:09:17+00:00,L7,173.27,254.78,338.31,159.13,164.02
2016-10-05 10:06:48+00:00,L8,,,,,
2016-10-13 10:09:17+00:00,L7,159.52,240.09,338.44,152.47,151.69
2016-10-29 10:09:12+00:00,L7,161.94,238.89,338.31,157.91,154.50
2016-11-22 10:06:52+00:00,L8,,,,,
2016-12-08 10:06:50+00:00,L8,,,,,
2016-12-24 10:06:46+00:00,L8,,301.50,,23.24,
2017-01-01 10:08:49+00:00,L7,143.22,258.42,316.00,144.79,134.23
2017-01-09 10:06:43+00:00,L8,,,,,
2017-02-02 10:08:31+00:00,L7,183.40,254.13,254.78,159.52,164.34
2017-02-10 10:06:29+00:00,L8,,,,,
2017-02-18 10:08:31+00:00,L7,189.23,251.02,338.41,176.28,184.55
2017-02-26 10:06:24+00:00,L8,,,,,
2017-03-14 10:06:16+00:00,L8,,,,,
2017-03-30 10:06:07+00:00,L8,,,,,
2017-04-23 10:08:56+00:00,L7,185.47,261.45,338.36,167.45,179.32
2017-05-25 10:09:03+00:00,L7,166.76,257.84,338.44,161.08,157.87
2017-06-26 10:09:10+00:00,L7,156.77,346.51,338.44,172.62,153.31
2017-07-12 10:09:11+00:00,L7,159.48,257.49,338.42,150.49,154.11
2017-07-20 10:06:24+00:00,L8,,,,,
2017-07-28 10:09:10+00:00,L7,153.90,226.75,338.43,142.49,149.05
2017-09-06 10:06:38+00:00,L8,,,,,
2017-09-14 10:09:07+00:00,L7,173.48,346.47,338.40,172.41,164.01
2017-09-22 10:06:42+00:00,L8,,,,,
2017-09-30 10:09:07+00:00,L7,187.43,346.55,338.34,168.47,179.35
2017-10-08 10:06:48+00:00,L8,,,,,
2017-10-16 10:09:10+00:00,L7,185.18,258.72,323.34,174.54,179.33
2017-10-24 10:06:50+00:00,L8,,,,,
2017-12-03 10:09:00+00:00,L7,375.73,219.85,338.57,113.74,118.84
2018-01-04 10:08:39+00:00,L7,139.17,226.49,234.29,142.43,134.04
2018-01-20 10:08:25+00:00,L7,136.31,226.93,227.03,134.05,124.11
2018-01-28 10:06:27+00:00,L8,,,,,
2018-03-09 10:07:48+00:00,L7,186.10,346.52,338.30,176.27,182.53
2018-03-17 10:06:05+00:00,L8,,,,,
2018-04-02 10:05:58+00:00,L8,,,,,
2018-05-12 10:06:47+00:00,L7,181.41,258.25,323.34,164.06,164.12
2018-06-21 10:05:29+00:00,L8,,,,,
2018-07-31 10:05:22+00:00,L7,170.83,346.57,338.43,164.91,163.96
2018-08-16 10:05:04+00:00,L7,147.45,240.23,338.39,149.68,139.88
2018-08-24 10:06:02+00:00,L8,,,,,
2018-09-01 10:04:45+00:00,L7,,226.35,,36.89,
2018-09-25 10:06:13+00:00,L8,,,,,
2018-10-11 10:06:21+00:00,L8,,,,,
2018-10-19 10:03:38+00:00,L7,160.17,253.74,338.38,148.39,151.31
2018-10-27 10:06:26+00:00,L8,,,,,
2018-12-22 10:02:03+00:00,L7,136.30,241.51,338.31,147.48,131.46
2019-01-07 10:01:34+00:00,L7,133.10,241.53,231.27,147.15,127.94
2019-01-15 10:06:22+00:00,L8,,,,,
2019-01-23 10:01:03+00:00,L7,148.06,230.38,338.41,143.31,139.43
2019-02-08 10:00:34+00:00,L7,174.46,346.46,317.36,157.06,175.50
2019-02-16 10:06:16+00:00,L8,,,,,
2019-02-24 10:00:05+00:00,L7,151.95,229.18,338.38,142.20,139.76
2019-03-04 10:06:12+00:00,L8,,,,,
2019-03-12 09:59:34+00:00,L7,138.13,219.98,338.44,128.46,133.86
2019-03-28 09:59:02+00:00,L7,152.76,247.84,338.39,151.16,148.99
2019-04-05 10:06:03+00:00,L8,,,,,
2019-04-13 09:58:28+00:00,L7,151.07,238.17,338.57,133.76,134.21
2019-05-07 10:06:01+00:00,L8,,,,,
2019-05-23 10:06:11+00:00,L8,,,,,
2019-05-31 09:56:40+00:00,L7,,226.87,,34.85,
2019-06-08 10:06:19+00:00,L8,,,,,
2019-06-16 09:56:06+00:00,L7,157.26,235.03,338.42,147.34,149.29
2019-07-02 09:55:30+00:00,L7,177.61,252.86,338.39,164.89,166.93
2019-07-18 09:54:53+00:00,L7,182.53,346.52,338.36,165.51,164.21
2019-08-03 09:54:14+00:00,L7,155.38,230.31,228.38,157.47,151.55
2019-08-19 09:53:34+00:00,L7,184.10,346.49,338.43,173.48,179.24
2019-09-04 09:52:53+00:00,L7,147.11,245.10,328.67,139.05,139.98
2019-09-20 09:52:10+00:00,L7,182.30,237.37,338.43,172.26,164.38
2019-09-28 10:06:52+00:00,L8,,,,,
2019-10-06 09:51:30+00:00,L7,140.72,226.52,338.38,132.30,133.98
2019-10-14 10:06:55+00:00,L8,,,,,
2019-10-30 10:06:55+00:00,L8,,,,,
2019-11-07 09:50:07+00:00,L7,142.10,234.84,227.30,133.92,134.02
2019-12-25 09:47:46+00:00,L7,136.11,226.53,251.01,152.04,131.05
2020-01-02 10:06:44+00:00,L8,,,,,
2020-01-10 09:46:57+00:00,L7,171.64,243.50,230.03,165.44,164.12
2020-01-18 10:06:41+00:00,L8,,,,,
2020-01-26 09:46:09+00:00,L7,189.76,253.29,239.86,172.44,179.31
2020-02-19 10:06:33+00:00,L8,,,,,
2020-03-06 10:06:27+00:00,L8,,,,,
2020-03-30 09:42:45+00:00,L7,152.92,236.02,225.85,145.52,148.93
2020-04-07 10:06:11+00:00,L8,,,,,
2020-04-15 09:41:50+00:00,L7,175.07,256.23,338.35,162.70,164.28
2020-06-10 10:06:08+00:00,L8,,,,,
2020-06-26 10:06:16+00:00,L8,,,,,
2020-07-20 09:36:05+00:00,L7,174.11,251.47,338.38,164.31,165.45
2020-07-28 10:06:28+00:00,L8,,,,,
2020-08-21 09:34:04+00:00,L7,166.02,250.67,338.38,160.36,156.45
2020-08-29 10:06:40+00:00,L8,,,,,
2020-09-06 09:33:01+00:00,L7,171.24,258.03,308.34,160.69,163.93
2020-09-14 10:06:46+00:00,L8,,,,,
2020-09-22 09:31:57+00:00,L7,176.80,240.23,338.36,163.08,164.09
2020-09-30 10:06:50+00:00,L8,,,,,
2020-10-08 09:30:56+00:00,L7,136.53,227.35,338.39,127.28,119.33
2020-10-16 10:06:52+00:00,L8,,,,,
2020-10-24 09:29:54+00:00,L7,155.11,257.91,338.32,145.80,148.98
2020-11-01 10:06:51+00:00,L8,,,,,
2020-11-09 09:28:49+00:00,L7,134.07,,234.73,,135.15
2020-11-17 10:06:50+00:00,L8,,,,,
2020-11-25 09:27:42+00:00,L7,151.30,231.09,338.37,137.63,138.01
2020-12-03 10:06:53+00:00,L8,,,,,
2021-01-20 10:06:40+00:00,L8,,,,,
2021-02-13 09:21:53+00:00,L7,375.23,218.13,173.72,149.93,365.69
