,dates,chi0274-0000,chi0274-0001,chi0274-0002,chi0274-0003,chi0274-0004,chi0274-0005,chi0274-0006,chi0274-0007,chi0274-0008,chi0274-0009,chi0274-0010,chi0274-0011,chi0274-0012,chi0274-0013,chi0274-0014,chi0274-0015,chi0274-0016,chi0274-0017,chi0274-0018,chi0274-0019,chi0274-0020,chi0274-0021,chi0274-0022,chi0274-0023,chi0274-0024,chi0274-0025,chi0274-0026,chi0274-0027,chi0274-0028,chi0274-0029,chi0274-0030,chi0274-0031,chi0274-0032,chi0274-0033,chi0274-0034,chi0274-0035,chi0274-0036,chi0274-0037,chi0274-0038,chi0274-0039,chi0274-0040,chi0274-0041,chi0274-0042,chi0274-0043,chi0274-0044,chi0274-0045,chi0274-0046,chi0274-0047,chi0274-0048,chi0274-0049,chi0274-0050,chi0274-0051,chi0274-0052,chi0274-0053,chi0274-0054,chi0274-0055,chi0274-0056,chi0274-0057,chi0274-0058,chi0274-0059,chi0274-0060,chi0274-0061,chi0274-0062,chi0274-0063,chi0274-0064,chi0274-0065,chi0274-0066,chi0274-0067
0,1985-07-27 14:08:53+00:00,,206.59655059406788,205.97384722953532,188.73857036106426,182.2762406143591,177.27227913040812,169.40882441499454,167.6758229984696,168.34895249042842,172.60446300333115,,171.97948238000095,171.0492258732532,164.6780697986618,166.06355508965342,168.50355574646673,174.37409841466467,165.480866143228,,,,,,,,,,123.34543272592137,128.08938596471236,147.9860022466047,143.62042457034752,148.597306898374,160.5085608843471,140.83882720421565,156.60525547670053,169.09691549224823,171.85068754073396,177.11941769324352,195.15347981959516,197.12791617411293,209.069432161999,206.93819693639696,203.15641964945192,207.95417553697757,210.86660243545978,211.8250348642166,216.74967388477208,202.3587758063969,,219.38604762938726,215.34050976547607,210.15626536820022,223.95186911375697,221.48189118475688,213.29357390906114,222.25007626895257,212.88481599051013,,209.63901109629,199.20714862801412,198.91934779710996,207.19370365599048,,208.49194958087233,212.07691122652653,220.70435921140418,226.80649552054538,214.729025394609
1,1986-02-04 14:05:59+00:00,239.929634493116,239.6496373920893,231.75278831552706,221.28235425116478,206.88956616890556,200.9991014543351,200.0560164082687,197.8046450251499,198.55744755340928,201.8194249624038,206.8002957680652,203.1455250079633,199.24931998655842,200.5082289609053,199.92980262507854,200.05180829610526,202.94493703276456,201.23102261369252,,180.98503920910468,175.90189786047011,167.46386384003884,161.6805223260533,152.71896504660833,152.0481173454933,,,151.35727326998108,156.52452169010687,155.10959614256737,158.08204600722226,167.05355167721294,171.48313895746492,177.21645778918307,184.18923018652234,194.13286404657552,203.22438104508123,209.27515525246758,222.1684129425905,230.1161783678527,229.5428747283433,227.16212332387082,237.01183922695355,235.04164950583942,239.11270502674157,239.18958144345757,238.25713123624266,237.59194181081088,239.39182156627515,241.1066064087784,238.08356212465955,243.44285259679705,250.4474443396408,247.60305440399273,241.97586802495087,248.1536814451264,246.70317820351488,245.41267470022626,244.03249084453438,235.806681726249,228.60215468113174,227.18830603386803,232.59791289787844,231.14625861882433,233.29885113501874,236.39883033885084,241.28698693605537,235.44614740739206
2,1986-07-30 14:01:16+00:00,211.49574231220907,216.38682045684976,210.48140633053555,197.6445721241498,190.0282152803939,181.5161556821231,179.76720029653748,173.71719418417484,171.00584603913953,177.49975980343316,176.3302304674594,170.948754660787,171.62204135068686,163.62137633555722,167.8288706542784,173.1426324187285,172.9001298901732,163.8541918127781,151.85157359059266,144.70780553296984,142.2203542431857,141.67758569075747,134.39060435194295,119.3583259940572,128.4216403964996,110.6519003857123,114.83583839102585,125.48074173996096,121.07248887287372,125.23460594011082,118.2683167275309,134.2144602591979,142.7766383562764,143.4598569018035,158.80332492141798,163.06183634151841,169.44844888042908,182.42092256115782,184.53469820643056,207.36315014831385,195.87128108998348,206.86988234439013,204.01275188137504,212.15271900347454,216.01578404592073,210.9406622978534,213.02358011411783,209.92606022396834,210.88895107769864,212.41274233462792,212.6291213088772,214.25416638624742,219.30379447615468,219.5690452370298,216.79299852631317,218.49061181403442,215.11944522075086,211.28717123072227,201.77495633728233,206.89945200264458,206.05750047084805,198.82498119405798,206.7646034997851,206.32684476606403,203.39498027989475,207.2561249682236,214.49596703194186,214.95496332067262
3,1986-08-15 14:00:41+00:00,223.60868737129587,226.71157598385494,217.2203799740452,207.40132871651022,198.80667262388587,193.98619389337634,188.06093533828434,187.94341319369684,181.5103534662929,179.43911342975198,185.3356466338529,185.29121134593166,178.4048791664833,174.95668814531982,178.94673927436878,181.99630498125612,178.88808760079903,173.5597323836647,170.1965768213906,144.84125793764042,149.15962323265506,145.93701732776935,135.71953566643967,117.38034913186154,129.37293932496766,121.76800694539287,123.57210128751777,138.26347763688872,122.31469956038119,136.3588593086964,127.84528440645293,137.88582582477804,150.36658380550008,147.8711053834897,163.77360396993996,168.40022128362713,171.2254673596053,186.61224082343702,191.34148632966532,207.05663234318686,204.86269675901596,214.14269137599248,216.965871390104,226.33279994900346,224.9211384950008,207.75376994967246,213.53155460863323,211.51156982563137,215.53758410371958,213.91196972969453,218.71015889033634,222.4202352394268,228.90189660766666,223.0630523081242,220.64857756084228,221.63318759262103,221.73758303316401,212.5429706080992,207.3228858529878,212.64774531052103,216.35637620545353,203.9353756489428,214.2141297734437,208.9393737303214,210.25354036441732,212.58530251344595,219.00637552066846,217.74556883405754
4,1986-08-31 14:00:04+00:00,200.985063727398,205.32942847796443,202.15817548492004,186.11213954343975,178.49572983460843,170.4589096099709,168.5614085946928,163.27289458902555,154.64658295738667,161.01030679806257,169.46904036036204,158.5961926234952,156.35639875720832,157.80548834510597,161.90614399463175,161.5860091721583,162.22931479631706,162.82153900697,146.46825623479225,137.6516165724684,135.6177334908271,130.43704298099624,124.21354348939354,119.98994307159606,119.76352407645344,117.30864412798967,110.51116929796612,118.60130159027023,117.1251082489854,123.79722486941884,121.68767546418204,131.87179326682636,138.40578246266935,149.23204169725432,148.65472996849184,160.32288614388474,165.15539246453548,178.73213668593638,184.46373624266815,194.35536607821302,200.66950853758698,201.96572716642368,205.89646054968185,210.46913401354522,214.09019581940578,204.5568776945021,209.02472447338565,209.037605851525,200.88288634041098,212.9616355565869,213.19882262833914,212.74839692363906,210.43085822923342,219.05293664490367,209.68359858717696,210.0596135501269,205.42319669151235,198.59071450554458,203.63042423793027,200.20880061585055,206.23193651039648,201.6237380378224,205.24798624963864,202.9437917717157,207.43395363358584,204.29155444012602,212.07232837542375,213.91572650882665
5,1986-11-03 13:57:58+00:00,223.2791185959554,229.26550309047977,225.12781908679062,211.20558449495425,199.26008743656504,193.31101718276904,187.2810412496532,182.77295172433625,182.67317313460785,188.26781378484372,184.3999906939362,182.44599643128672,178.3838329442281,181.3175917104479,184.28292490818544,179.49430702840064,184.16437716037333,175.4268157080378,175.03814196649924,160.40634092478737,153.1797044999108,144.9546445947751,142.25071342009892,141.08630807537125,135.3142364544331,127.20923345220301,126.17389582931985,126.43703778973908,135.14650518742883,138.05012587868202,136.77734140968715,144.62987267139982,145.8416892667585,155.51209089616287,161.96609338844286,171.04762938764807,180.81618840112526,186.85441451988078,197.52535858933572,213.945209586779,208.27366686675794,215.6442676309968,210.9660382260858,218.55470936825094,224.9574613775349,223.6852631150959,213.31302600556464,211.47294362450467,220.46049230083707,225.7131657080707,225.03965961999342,221.46334695130838,229.3860848924176,218.9765889894373,223.86278566218334,223.63217726612288,221.81879630585024,210.86158985356346,215.30008332330385,217.93401088875257,211.9107427687684,215.67215449137967,208.93862388842345,207.6055853281906,210.3544233634723,209.58339105568308,220.66648745098001,211.5112990561279
6,1987-01-22 13:58:58+00:00,246.31828094797984,237.59714188325083,231.4280663957696,222.48705830324158,213.8691522894475,202.1205400990313,203.26408467532892,197.72726135385724,193.1078410661252,193.1455791931115,200.92463978370108,194.37520259748442,193.42242805008,196.80304550267974,192.05750243891546,191.09281387761422,193.20988829990043,192.94664738749546,180.79714531179243,168.63835187498168,166.03385068255542,153.7237580892439,150.3501893907968,149.0002341083441,143.44342453183364,145.68392204879123,141.0390535932858,148.39795703473024,146.59666396479116,151.35057983385198,152.96317668587594,160.2940763468846,165.90245655382026,171.81246764784981,181.9898519355931,185.54765305771195,196.65326417006162,204.1235630117587,216.90171769555892,220.2679589589178,225.24822831396702,225.78261411884938,230.59854141356703,228.5794584817774,235.3747253864977,231.2838665794657,232.95385140682257,229.25352787994487,232.5581876220678,233.89664047827543,233.48920352240822,239.95419284744295,248.05744352552782,251.63009758250192,245.92032471196876,245.57461519192597,241.14936149749872,232.20243171189182,229.0498816062891,225.17103170639885,214.59194567007756,215.37863764132317,208.74788405163628,212.92506784586558,214.4554660953757,213.71630472723461,223.07485278624358,222.48659471360077
7,1987-02-07 13:59:33+00:00,250.6795270478566,248.9093446409524,244.15630203165264,228.63633974737652,214.74944509570025,208.12131481365506,207.52165043057403,198.58735373597642,204.4359784298135,203.54881848272427,210.4488532859453,201.17893913885652,202.60693786218266,197.1837341845744,197.04052619097288,196.77120626294328,200.98592947863625,195.27188713038868,191.10552152962617,177.94281396364042,172.28568590797173,166.33470047489152,162.81030963257766,152.78668276167946,155.52337233988646,152.79009491965934,150.7927765024768,150.47354254553827,152.3327317590782,155.6511965635279,155.44844493782102,164.4861826534414,168.02649579086074,173.9192472489938,179.55716279163218,187.57441001994795,194.00239813330313,205.9934450706151,216.99225602023952,221.12523627495423,223.94441945754534,226.6763494951328,232.1365396809592,228.2042061398278,229.83290970916556,230.17825584069374,232.24828681833503,233.28892051251128,239.40754425087235,240.07469739701457,238.83918800444704,241.78179314282585,242.36519929712537,238.84165366720143,238.93065306460122,236.1803405554365,237.8628122813638,230.47057070316572,235.59999224268336,226.2362196168543,221.09534292986967,210.37193441723778,211.23754659277103,213.86805244888353,221.0440356639885,218.67258455408876,224.83828632685479,222.124693871119
8,1987-03-27 14:01:21+00:00,258.405348756102,264.3201601850034,252.6165308322427,243.94215850923908,234.51644757961736,226.5132676107916,229.72429034316428,223.0720318500169,215.9255775745441,220.14616893072173,220.1241245423092,220.16494736974812,220.5172591276014,219.70707719327947,217.8740750325405,219.15177222844534,218.68535477594656,220.02607246464683,204.17822103706135,193.5244578159773,184.73192230885132,174.0762761798009,174.14673573108382,166.4390199231753,164.4014210335911,163.2528103654092,168.1090536354101,168.86044105547498,167.85837049685404,169.77724759831955,177.21642161886243,174.82893430349984,180.84833547594235,189.4868091916738,197.16291562165065,205.71515261521478,218.97670701617307,226.03379791228832,239.43247851217933,243.8422305815103,248.5524983626428,249.63097322005152,253.9071600066514,255.74509214702556,259.8143027512707,253.24182557555244,254.20508488918202,254.73906348269085,252.27869775597154,249.2573942978782,251.34584160992281,253.42783543606572,255.89553785180277,261.91446842238304,255.2723738612953,253.24998540895754,251.75538390233348,253.56688575848358,245.16612010249375,240.4678398639147,233.02630934587526,227.9516239704942,223.98377832172824,226.79351711291184,231.3992502880279,227.7548813403073,233.35743602663766,237.16495096499705
9,1987-11-06 14:06:56+00:00,204.43654565482112,213.90911794902803,210.61426739889757,203.55970665592548,193.9637745908684,186.96613388127415,178.6454634374474,169.1029805745757,174.12165183139268,176.489124496643,179.4222513991736,174.90322867157175,178.60817548599277,176.502409730256,173.71842939173794,177.37846271920756,174.04571031436942,169.33365085191713,158.2802236960333,153.02090541924514,143.98093919706992,140.63292038536255,129.6636437586071,129.0552527248896,131.98077130185777,127.48217219786582,129.29807471856878,128.42764968192043,127.80455254639612,134.28079506856156,135.33955711760757,141.09127638671694,149.43971561996625,154.33891081849893,159.44273807935872,167.1193945136929,177.42307829403126,186.15984602461046,201.69117489646212,201.399954698138,219.78078288059538,217.4327100631787,216.66306307417858,219.93586343134268,215.61248597065008,215.2675834335197,214.01918182251524,210.27427040739056,209.64458903142605,212.39507154818403,216.81336232703507,217.5849518893282,217.4709630369836,217.76472203424848,219.57667100786867,219.55972351081653,210.5665849800639,207.10632711276997,211.93460586613077,200.6725077787963,205.8455532155242,206.14333365803583,198.74994849060656,201.20305557037372,204.43759790967513,202.13759347410448,209.01335304180137,211.02487460938445
10,1987-12-24 14:07:44+00:00,209.11676336456702,213.05922223961161,207.456407029225,200.83639159644156,190.47962788657782,189.29453574917088,178.5833869640183,179.70264077558195,175.39364242049294,176.93204095760183,179.25082909106501,177.27602801742682,173.15308084133534,178.85559014056372,176.3814648652863,182.39826903919828,184.9139471495699,179.2148290265345,165.3045267973655,154.71630869734818,149.60684255897178,140.2900524042667,140.82107898315914,136.42800304901863,134.65824242494253,129.61503167914742,133.2863638721307,134.29767552369316,134.23901959307344,135.92515281551212,140.10753837503924,143.4706524387682,147.99623942703812,157.03135548363292,167.41400498002716,175.7277100759986,186.26923619327837,193.1881279992906,205.29189338841454,213.5181028875751,214.93033302227886,219.69370549247364,214.95259357151824,216.45194581056376,218.08193901942616,216.58684486292748,217.9719044699757,216.52814758416508,216.02778385547398,214.76115114617545,221.41646280948214,221.83516708138603,230.65310905115004,225.19056298210813,225.69358292632322,222.39855632272608,230.67006654670115,228.9421830649924,221.4798429900401,210.60678950433982,212.177956260355,203.58016900916226,201.96687796194533,207.28248277761682,207.76615269836122,203.4066112541112,213.17873658237212,207.92308091823642
11,1988-06-01 14:09:33+00:00,249.20114903821528,255.72829583078368,240.88814396372658,232.50818225740716,220.843678890178,213.99908433931245,205.72795540214318,207.76224853313357,206.5091176980213,205.94883502901268,202.25960959916955,203.8354718523052,197.7355783342517,200.3195419854205,202.3299166870653,201.57070726759775,199.46895148145177,197.62650923713966,184.66130965726734,175.04527599007415,167.68930169836415,161.55706401130809,156.9861249582106,157.24850481642972,148.35441772643657,151.79273224257605,148.16606862528414,154.38569315505185,152.66065530917183,150.25760056486078,157.14788455136784,157.70861983690227,167.5502617854633,176.58752849492745,183.0017362428446,190.51910682753402,197.98331744532973,209.82791017316902,223.76252746939934,226.9873536180495,230.8217382961482,226.59860765169077,227.22055265563122,231.17937955111043,227.7304616711457,230.8131712297334,228.72437921635714,231.3820578894849,230.3609490216399,225.6444592927976,232.62311159332168,230.16293814773925,236.77458501642045,244.15100299651763,238.3685422778284,235.734976404932,232.99219346337713,226.7840206587634,220.29528178580085,214.50584729615133,210.75525834079696,210.8585097683937,212.86058756325156,212.9308154186262,216.85456677392762,212.41065215892718,222.06536374225476,226.7422528477072
12,1988-07-03 14:09:43+00:00,237.47349399030477,240.11281187485412,234.54061881170023,221.62485429228929,212.99944674329586,206.4070779503975,205.70122727178835,198.72431877678133,199.34915728539315,198.3881331334584,201.94818076535617,198.65281654379007,197.35578056312985,194.0879178277383,191.35513688410157,195.97738366263934,195.69101332326807,191.95666260834238,182.79935750599492,178.1716276343446,165.68728808795694,159.15669562790274,150.09586291594346,151.45286696012278,145.26744404452145,142.1233730158566,140.88687848576512,139.01920045427252,147.76519973806728,142.55177789340345,149.73108077438374,151.865516640023,154.74719479567852,165.9070568416424,177.35622117768142,181.30578240378304,188.02490260721657,195.1397240150163,216.00430515719341,215.1551656365752,222.12238752996717,220.02531010064888,224.33986229891488,226.64023110845997,231.01282997464148,227.59023229195947,219.8798257438086,219.87936621991304,229.56325307278095,228.19965075231735,232.9284552391557,238.4505598689234,237.1087069558366,236.5492002034016,233.65859976130233,235.8142102068981,230.10896243225716,226.5762297385631,215.30927475231186,216.73290294019841,212.00417649111228,210.89843537193335,208.4442347953628,213.66894003075137,211.19793677624887,213.67823936052008,219.5483914051113,215.9055237557488
13,1988-08-20 14:09:48+00:00,200.57756745850887,210.7040885802682,208.20561883268837,198.0864735980091,185.70603812308897,183.94166648142624,176.82735506074,171.03465870465385,168.75669815837387,171.7034462328548,173.98058477189036,170.30984774982883,172.69474276001128,167.58477061277455,168.70545847733396,170.1899414847119,171.81574964342212,168.37299570587874,160.2324098423921,152.27497511545653,140.86111671375815,135.84130131788936,135.30498848586794,130.43239744939643,121.85532230301544,127.7664814048082,123.57364269634066,127.81686710149877,121.56689864441816,128.20252783154098,129.9242142181817,139.63420274329795,145.40705316685575,148.9811797501558,159.19518694868447,172.8994766863188,174.86464936136812,182.15289687791497,199.40009864529313,203.6721991950258,199.73766496330637,208.78389941005818,206.1624895773362,208.61518711910702,207.58275353054384,213.10101569256716,211.1473667735779,204.72534489654578,208.89026437273372,212.11397406062167,208.84789091405213,214.2756640835987,212.28480968801875,216.91417199216323,211.39963640237818,212.93314311345551,212.56909930684913,209.99165317688534,209.07610143838178,207.14788065619035,202.52227996888791,201.32989554012892,207.56547915556808,205.17062418715514,208.04082039673727,204.9078744313204,214.20279715658933,212.92543059901476
14,1988-09-05 14:09:51+00:00,206.70703466048923,218.2827034339134,213.99663321315273,203.9255888085978,194.0861795825652,193.1064571496932,179.78022655530458,178.65611007862373,178.16329577809952,181.0832330249365,182.5982890644553,174.75010734030013,179.35878044010244,174.09559864311444,176.74904818786453,175.29216753929683,179.97032496899254,172.99840151080926,167.82563321706988,152.41795930955684,151.4315819523296,136.87043356722404,134.56096053565415,133.58146511566852,124.41993261035701,127.13781781347966,126.14451104366613,126.62203362864469,127.84517288121519,129.18985542104096,136.03274286280927,144.0219913131052,148.9300449014998,152.84470053226724,161.7055667466651,171.02954185040812,172.68922022487772,185.07695961081697,197.24398864261295,202.57271802286283,203.48576123221457,209.39402024594796,209.15652506605747,212.0181026989999,211.92543709049548,211.3983533638118,208.83744896171885,208.96680119164003,208.8298565162245,213.5444793885569,213.55343530614792,217.07579737057478,218.4449238098914,218.06603066563284,216.36841093508744,213.37204621344748,214.5107547335538,211.7700489616307,206.99042125693651,203.51445342597242,203.88113155265103,203.89161176525738,206.83203294062554,209.31088045882095,210.05464820227343,204.6828830260797,214.51132969374794,212.26404870287993
15,1988-10-23 14:09:36+00:00,223.57520090714968,227.99145266409988,220.68223942178156,213.36169199595088,202.35219475836607,195.20273058414918,190.93210135698695,189.64458421086226,189.31572485532647,189.98787540455544,189.3874525464015,187.4264066207118,183.63783894966986,181.62907430492726,183.16664993226382,177.19480171665094,182.77555831510307,176.20809570685347,170.2017219694504,161.31460925967434,156.68446857958284,142.32005478205792,142.27709624152695,137.6296455026659,131.68420336809191,129.36772150376456,121.79659022312131,128.12935529327856,128.26510803657212,133.85172443480806,137.76608636559385,141.4025618618536,147.6908044240962,159.7387476286726,163.62370611179944,171.30087882206521,181.2912962010449,186.39561608913638,201.76616736938678,207.12345866558746,214.4496247478208,213.01059895738354,216.15097354666776,216.46057244766027,219.9855650101801,217.10110030065042,220.42647284276345,212.7419561581073,215.37823358810232,219.3885766214142,212.31718891720266,222.3296396647087,220.78788209997262,230.41085076647582,215.14845884465086,220.86240578627343,213.4671664171437,209.22074501155873,209.839384619805,210.5326805139206,205.4413091692107,204.64668195363717,210.69152132408126,207.19098142600305,207.34835059272532,207.2535142628384,214.3811641065008,217.17390119589243
16,1989-08-23 14:05:35+00:00,212.4164503863065,227.76761126815472,247.63642270263617,,,,,,,,,,,,,,,211.68277644234888,187.20825211752955,179.58077496140587,170.34998709468408,162.40559616954593,147.66478942701414,148.9673676058973,138.01523363010386,136.8264259077316,133.85312132495443,132.9797803049653,134.21954959861395,147.21116670085823,146.62669017637114,143.0331852869594,153.87655083909905,162.60460417312262,167.59730637025413,175.3221989966939,173.19469789106043,190.40429038346738,203.65434587597656,214.75813027250473,217.05885006010598,227.35719338255,213.2512532101546,212.3358973633524,229.84776193218252,219.0165014090178,221.71628782580294,226.12518583295466,215.83473118591593,227.0081443745428,226.85852063659001,217.5637424005704,235.6523496455729,230.86623641506097,236.72709863870168,230.83747609682496,235.49395789357695,236.5221884102705,208.2556401093204,215.41015429039027,225.9767252632991,220.05318364569825,212.74523925534166,208.99712762219283,221.61172988792094,223.9621263217977,237.46344599917882,227.24013491722835
17,1989-09-24 14:04:47+00:00,211.89489576842644,217.2740675430751,214.09328091827993,203.73238878526186,197.07229980749588,193.89145836700612,188.95990491119233,183.93230729493052,184.18688851799538,187.8339748874983,192.28453354064982,189.9142757502795,184.59151213057112,188.13144513327808,185.1102187736174,192.22372863090436,193.89172144534632,187.81556272525518,178.4871160905215,171.2308551888214,160.18950945651287,156.11248306214378,147.33646669023722,147.76303454721975,138.9591479299085,139.97720559375597,139.8484863531254,140.3081544328816,142.5185088621925,150.13181337648734,146.68718425987302,155.22835896212482,160.0372024876192,165.59414845992598,177.13457762821702,182.34111502818158,191.19834684411308,197.28034401645706,209.03765509894274,218.9257086647482,222.68596381864833,223.01731751496695,228.5282479303586,229.76416645373408,224.70985843198625,229.8844595101103,228.54515253821984,224.35152741860455,222.71085672592883,226.56486988878805,226.61765977751165,226.79834692891177,232.7727497127915,235.52583547624567,234.50560870144963,236.43851992540903,232.10289223157483,226.57025139717695,215.6135173893722,222.3966959692527,222.90838453545487,224.08884406827406,225.37838102626318,227.9137621798539,228.3987362634652,227.5974084293651,234.38068531208322,234.0523115118985
18,1990-07-09 13:59:11+00:00,221.04853285740973,231.34687345048926,225.31997020798033,216.4050898703949,205.74539434832545,204.76133630285986,204.45060662232606,189.5678731094923,188.15153637963246,196.62121371513055,199.98814742914462,199.2564536710849,195.2575700624015,193.17971740568234,193.23244015440014,197.83460118384212,202.93024452629416,190.68433976133403,186.4640602805281,182.8030879322196,172.56581564885008,165.36531760690283,158.99731408007312,155.79355563866645,153.15115658396888,150.4089867333243,146.75863930371946,147.96156885417054,147.35017280646318,154.17348713383933,155.36209148040447,167.00765282961646,167.50898726862187,176.53824425449793,177.93482573932894,188.22942504307593,189.39320899035218,203.17277474245745,212.17921978613154,217.1233007504249,224.41398289944343,223.227275758532,226.53181986566176,233.70185520803315,236.9089102429337,233.37441620218652,227.79665504601886,226.65212531734292,225.3752865785454,226.492327590177,229.67991735541108,234.60956005968058,245.6274487483413,243.61768846893233,235.88132271987308,242.9463944119374,240.94286775946284,233.23927865096866,235.91373085057626,230.30809369016555,223.09623462829262,220.36394450025333,229.01068201546957,230.693798961423,229.47122068541148,228.55350037687796,237.71385433930087,230.9567041089314
19,1990-07-25 13:59:07+00:00,219.82107545931478,219.4016493244012,212.42718006432702,204.91212571337257,197.12600706463755,191.14575105108483,192.86526744137467,188.89419031158488,190.10652321374684,189.79488282521194,197.00868883876458,187.45984220472232,189.80278587328417,184.24919721114944,188.77655159337417,190.0381341267451,192.48483226063075,186.08245485875867,178.31174887451772,167.44995363427884,162.62895041520287,158.41725960388965,150.31485006728735,148.405069922714,143.54851934675182,143.62127208696384,145.55460297558972,148.35013556847883,142.91763941808236,153.3403405257558,151.4008512026057,152.06721457235764,157.56537782244192,167.95844503710293,169.85792509347976,176.92284370835108,188.78744705671124,202.70197233149358,207.5426665974554,215.8944343074718,219.87345953692363,216.42241896455783,214.42021431912136,222.15496770422726,219.29471830438874,220.54632925971964,224.10474162335495,228.31190835455737,224.38374994980757,224.189306508326,233.34062146515524,234.00896008275967,241.20183321078372,235.91218793500934,233.45830953392957,231.962496914262,236.29516556822992,228.62281229397672,233.10117647309954,225.41639432823408,227.37391335850185,225.36689371404438,227.58284770807208,230.16085758120983,230.393569127584,226.8461793943493,236.37001731456832,230.7553733814924
