dates,nzd0513-0000,nzd0513-0001,nzd0513-0002,nzd0513-0003,nzd0513-0004,nzd0513-0005,nzd0513-0006,nzd0513-0007,nzd0513-0008,nzd0513-0009,nzd0513-0010,nzd0513-0011,nzd0513-0012,nzd0513-0013,nzd0513-0014,nzd0513-0015,nzd0513-0016,nzd0513-0017,nzd0513-0018,nzd0513-0019,nzd0513-0020,nzd0513-0021,nzd0513-0022,nzd0513-0023,nzd0513-0024,nzd0513-0025,nzd0513-0026,nzd0513-0027,nzd0513-0028,nzd0513-0029,nzd0513-0030,nzd0513-0031,nzd0513-0032,nzd0513-0033,nzd0513-0034,nzd0513-0035,nzd0513-0036,nzd0513-0037,nzd0513-0038,nzd0513-0039,nzd0513-0040,nzd0513-0041,nzd0513-0042,nzd0513-0043,nzd0513-0044,nzd0513-0045,nzd0513-0046,nzd0513-0047,nzd0513-0048,nzd0513-0049,nzd0513-0050,nzd0513-0051,nzd0513-0052,nzd0513-0053,nzd0513-0054,nzd0513-0055,nzd0513-0056,nzd0513-0057,nzd0513-0058,nzd0513-0059,nzd0513-0060,nzd0513-0061,nzd0513-0062,nzd0513-0063,nzd0513-0064,nzd0513-0065,nzd0513-0066,nzd0513-0067,nzd0513-0068,nzd0513-0069,nzd0513-0070,nzd0513-0071,nzd0513-0072,nzd0513-0073,nzd0513-0074,nzd0513-0075,nzd0513-0076,nzd0513-0077,nzd0513-0078,nzd0513-0079,nzd0513-0080,nzd0513-0081,nzd0513-0082,nzd0513-0083,nzd0513-0084,nzd0513-0085,nzd0513-0086,nzd0513-0087,nzd0513-0088,nzd0513-0089,nzd0513-0090,nzd0513-0091,nzd0513-0092,nzd0513-0093,nzd0513-0094,nzd0513-0095,nzd0513-0096,nzd0513-0097,nzd0513-0098,nzd0513-0099,nzd0513-0100,satname
2000-09-20 22:11:14+00:00,321.7069230769231,302.3917647058824,296.38689655172413,306.02,293.9942857142857,282.38565217391306,291.29052631578946,294.1003703703704,305.5414285714286,298.9,305.4266666666667,318.7166666666667,315.7,317.50333333333333,316.56,313.03837209302327,316.54555555555555,318.87555555555554,318.5155555555555,318.93363636363637,316.8769230769231,316.0869230769231,312.00666666666666,319.3,321.1075,324.6972727272728,321.56117647058824,320.8969230769231,323.6972727272728,339.64714285714285,328.25,336.67,336.90000000000003,343.15714285714284,346.63,350.62,359.64,349.43333333333334,331.91,291.24666666666667,,289.6933333333333,325.75,331.9611111111111,331.71000000000004,328.77000000000004,327.87,330.46727272727276,328.1133333333333,321.00857142857143,330.3511111111111,326.9266666666667,330.2633333333333,330.18857142857144,337.4011764705882,342.84727272727275,337.045,338.46000000000004,340.6066666666667,329.5704347826087,335.195,337.3036363636364,327.17857142857144,326.7769230769231,342.92074074074077,347.61857142857144,349.2803703703704,351.4869230769231,346.00857142857143,347.60727272727274,345.9372727272727,344.79727272727274,345.5785714285714,346.0369230769231,356.08,355.12857142857143,348.42727272727274,336.5185714285714,338.86727272727273,315.09555555555556,312.83727272727276,338.31333333333333,335.3590476190476,347.1666666666667,344.7211764705882,344.8872727272728,351.3772727272727,352.06333333333333,346.265,347.18333333333334,342.7966666666667,,336.7633333333333,345.0,341.42857142857144,341.5911764705882,342.48117647058825,336.17052631578946,339.8969230769231,343.1133333333333,351.82111111111107,L7
2000-10-22 22:11:02+00:00,302.61846153846153,290.6452941176471,285.30724137931037,291.54,,,,278.90555555555557,281.8857142857143,296.1247457627119,290.08,295.55,306.43,303.16,292.9,286.7267441860465,296.31333333333333,289.3933333333333,291.1133333333333,306.7181818181818,304.20846153846156,308.54846153846154,313.6,308.6,296.6875,294.5863636363636,306.3135294117647,316.6884615384615,329.68636363636364,348.62857142857143,334.59,324.45,313.0,321.8985714285715,326.13,335.3,346.96,333.77,,308.61,,275.29,305.38,315.6366666666667,316.88,317.59,316.13,308.30636363636364,310.83,310.1642857142857,313.6166666666667,316.69,320.29,319.64428571428573,319.3635294117647,317.3363636363636,316.815,332.82,330.11,319.5917391304348,324.885,318.7681818181818,323.1742857142857,329.6284615384615,326.5411111111111,337.3042857142857,326.99555555555554,339.1284615384615,339.31428571428575,339.68636363636364,341.9463636363636,336.43636363636364,337.39428571428573,339.20846153846156,351.31,347.37428571428575,338.85636363636365,321.44428571428574,322.5163636363636,311.1633333333333,309.7263636363636,325.45,326.9328571428572,332.19,327.7235294117647,334.6563636363636,343.2263636363636,345.41,335.735,323.36,323.42,,,,329.51428571428573,329.1335294117647,328.4635294117647,326.76473684210526,324.66846153846154,325.42,336.6166666666667,L7
2000-12-18 22:05:01+00:00,323.3769230769231,303.53,317.09620689655173,316.16,315.27142857142854,306.49695652173915,303.14736842105265,306.0062962962963,310.3171428571428,301.38271186440676,308.5433333333333,321.0233333333333,315.89,320.1566666666667,303.93,302.6969767441861,297.51444444444445,305.26444444444445,315.55444444444447,311.49727272727273,314.1469230769231,317.6569230769231,317.6633333333333,319.94,300.8825,311.52454545454543,310.18,327.7969230769231,332.8545454545454,339.6357142857143,322.38,326.96,325.02,331.2257142857143,337.08,341.86,348.31,342.25666666666666,,339.80333333333334,302.8169230769231,293.4866666666667,339.6,345.80888888888893,351.18,343.52,338.01,336.17454545454547,328.4166666666667,318.58285714285716,328.7188888888889,328.80333333333334,333.0366666666667,332.5528571428572,332.26,332.76454545454544,325.825,321.85,330.6633333333333,322.65130434782606,326.605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-01-03 22:05:00+00:00,324.47461538461533,324.3347058823529,331.98068965517245,333.28,338.1871428571429,329.00652173913045,331.88105263157894,325.5385185185185,320.0257142857143,325.985593220339,328.4833333333333,332.99333333333334,329.20000000000005,337.2066666666667,323.46,319.19441860465116,327.9377777777778,333.97777777777776,333.3877777777778,335.50545454545454,337.6146153846154,331.6746153846154,325.9033333333333,327.19,328.8725,335.98090909090905,331.1964705882353,339.94461538461536,346.4409090909091,355.40857142857146,335.27,329.02,325.03,351.3985714285715,360.9,359.63,355.3,348.74666666666667,359.53999999999996,364.7733333333333,346.13461538461536,335.4066666666667,361.96,369.00555555555553,360.96999999999997,358.14,350.96999999999997,348.1309090909091,345.0966666666667,345.06428571428575,350.86555555555555,351.1933333333333,344.25666666666666,342.9842857142857,341.83647058823533,343.6909090909091,341.205,336.13,339.35333333333335,331.47434782608696,339.785,340.57545454545453,350.7442857142857,350.0546153846154,353.177037037037,358.93428571428575,358.55851851851855,362.9946153846154,364.5842857142857,370.8809090909091,370.54090909090905,367.61090909090905,364.2742857142857,369.59461538461534,382.46999999999997,372.31428571428575,373.16090909090906,359.0342857142857,356.49090909090904,343.40777777777777,344.53090909090906,356.7966666666667,361.1995238095238,367.6433333333333,367.2764705882353,370.3909090909091,378.0009090909091,372.44666666666666,360.085,352.5166666666667,350.11333333333334,364.63,359.3466666666667,365.2,364.0442857142857,359.6164705882353,360.1864705882353,358.141052631579,361.13461538461536,363.2166666666667,371.8355555555555,L7
2001-02-27 22:11:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.68,370.92,372.82272727272726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.5057142857143,358.28272727272724,343.39111111111106,352.83272727272725,357.8366666666667,364.2338095238095,373.43333333333334,375.0811764705882,372.28272727272724,377.26272727272726,378.8366666666667,375.93,371.2766666666667,371.0133333333334,370.81,371.5966666666667,367.40000000000003,366.7657142857143,369.30117647058825,364.5911764705882,359.0831578947368,357.52,362.7966666666667,374.44222222222226,L7
2001-04-09 22:04:41+00:00,315.0446153846154,331.4752941176471,335.25482758620694,333.57,345.32428571428574,344.97869565217394,329.82,341.92296296296297,332.38142857142856,330.6393220338983,334.2333333333333,335.2033333333333,338.67,325.1366666666667,328.06,322.57279069767446,326.53444444444443,324.93444444444447,334.96444444444444,336.2336363636364,321.8646153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.3566666666667,338.47857142857146,349.1935294117647,349.03727272727275,345.695,339.71999999999997,322.4733333333333,328.3591304347826,326.185,345.5536363636364,337.61857142857144,344.91461538461533,342.7059259259259,349.68857142857144,355.122962962963,356.00461538461536,359.16857142857145,357.32727272727277,357.46727272727276,352.85727272727274,360.90857142857146,371.07461538461536,367.8,377.79857142857145,357.1372727272728,351.0785714285714,344.40727272727275,336.39444444444445,344.60727272727274,340.7166666666667,351.03238095238095,350.8433333333333,,,,,,,,,,,,,,,,,368.2188888888889,L7
2001-04-16 22:10:54+00:00,319.30846153846153,308.29705882352937,335.62793103448274,341.94,344.51,331.78130434782605,330.0378947368421,330.6996296296296,328.3,334.2720338983051,330.0233333333333,331.59333333333336,337.81,340.5966666666667,330.46000000000004,324.6081395348837,327.8544444444445,333.24444444444447,330.6044444444445,331.61454545454546,322.7484615384615,322.1884615384615,320.3933333333334,324.59,319.1125,322.2990909090909,326.86470588235295,333.32846153846157,336.8590909090909,345.73,341.69,341.26,345.6,353.62,356.59,360.69,359.82,363.1166666666667,349.36,357.33333333333337,345.28846153846155,352.31666666666666,371.47,371.7588888888889,365.08,366.28000000000003,359.78000000000003,366.4290909090909,362.87666666666667,353.71,354.4788888888889,351.08333333333337,342.12666666666667,350.31,351.2947058823529,347.15909090909093,344.475,321.61,324.27333333333337,322.1208695652174,333.575,342.1545454545454,350.74,349.38846153846157,348.87925925925924,349.29,353.8696296296296,358.51846153846157,361.42,364.4790909090909,365.56909090909096,350.7390909090909,350.9,363.85846153846154,374.04,369.06,368.62909090909096,353.04,352.19909090909096,333.25444444444446,327.4190909090909,346.49666666666667,348.4066666666667,356.6933333333334,353.81470588235294,357.08909090909094,360.26909090909095,360.8566666666667,357.395,359.25666666666666,357.5033333333334,346.88,344.1666666666667,346.0,344.5,345.56470588235294,346.98470588235296,344.36789473684206,345.86846153846153,342.8466666666667,350.1588888888889,L7
2001-05-02 22:10:51+00:00,,,,,,,,,,,,320.43333333333334,,,,,,,,,,,,,,,,,,,324.2,327.71,333.15000000000003,334.54571428571427,337.77,343.3,348.36,348.2766666666667,,349.34333333333336,345.7561538461539,340.7666666666667,366.38,373.3122222222222,373.0,379.23,378.15000000000003,375.7163636363636,372.2266666666667,365.3828571428572,362.1722222222222,356.7633333333334,363.7166666666667,355.97285714285715,343.6294117647059,337.49636363636364,320.28,312.22,311.0033333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.45941176470586,,,,,L7
2001-06-28 22:03:56+00:00,,,,,,,304.76105263157893,309.77592592592595,,307.3437288135593,305.9566666666667,297.1566666666667,,,,,,,,,,,,,,,,,317.68545454545455,,,,,323.59714285714284,334.73,351.04,,,,,,,,,,,,,,,,343.4666666666667,341.74333333333334,327.1985714285714,322.06176470588235,325.63545454545454,314.43,318.96,326.4666666666667,306.30652173913046,318.15,304.59272727272725,310.0785714285714,338.5776923076923,330.49185185185183,332.55857142857144,345.02592592592595,353.1276923076923,351.80857142857144,352.78545454545457,358.48545454545456,356.98545454545456,346.40857142857146,367.96769230769235,368.38,362.84857142857146,366.63545454545454,347.24857142857144,346.5854545454546,324.5988888888889,335.12545454545455,344.6133333333333,344.8690476190476,355.0566666666667,353.1317647058824,357.3454545454546,365.4554545454546,363.5433333333333,354.92,350.9033333333333,349.9566666666667,339.9,329.8233333333333,344.85,331.75857142857143,334.80176470588236,330.19176470588235,331.75105263157894,325.2376923076923,316.3933333333333,337.2077777777778,L7
2001-08-15 22:03:26+00:00,312.78538461538466,294.49823529411765,317.7365517241379,326.02,,,296.4163157894737,307.45518518518514,306.45714285714286,314.9352542372881,327.6333333333333,327.06333333333333,323.23,329.56666666666666,305.11,299.32,318.29777777777775,322.6877777777778,324.97777777777776,330.20909090909095,333.40538461538466,332.1453846153846,325.10333333333335,326.17,326.6575,324.91818181818184,317.00882352941176,311.43538461538463,325.8181818181818,335.8257142857143,332.91,329.78,333.95000000000005,332.2857142857143,337.79,339.2,332.09,332.2666666666667,331.45000000000005,330.90333333333336,315.86538461538464,288.6066666666667,323.95,335.9555555555555,327.03000000000003,328.72,340.34000000000003,339.1581818181818,334.0766666666667,327.89285714285717,339.28555555555556,345.6933333333333,347.24666666666667,345.41285714285715,323.20882352941175,324.6181818181818,348.065,351.62,350.9533333333334,344.8891304347826,331.525,331.52909090909094,327.42285714285714,331.3953846153846,322.77037037037036,333.9428571428572,329.58518518518514,332.8253846153846,336.2528571428572,337.5781818181818,332.16818181818184,332.22818181818184,341.3728571428572,334.73538461538465,341.39000000000004,363.6128571428572,369.85818181818183,350.60285714285715,346.9481818181818,336.22777777777776,338.2581818181818,348.68666666666667,342.7752380952381,353.09333333333336,348.0988235294118,343.0781818181818,351.2781818181818,355.8966666666667,354.255,359.9766666666667,351.99333333333334,344.67,357.0366666666667,358.35,348.42285714285714,350.7888235294118,355.86882352941177,348.7163157894737,351.52538461538467,355.6366666666667,367.30555555555554,L7
2001-12-28 22:09:25+00:00,302.13461538461536,297.02588235294115,269.9731034482759,,,,,,,,,,,,,,,,,,,,,,,,,,318.88545454545454,331.5185714285714,339.89,332.78,342.81,326.37857142857143,331.07,342.6,337.65,328.38,,350.84,339.40461538461534,302.57,313.27,323.68333333333334,324.63,328.29,321.48,300.22545454545457,319.93,325.19428571428574,312.1333333333333,326.11,323.93,323.4742857142857,332.03058823529415,328.3354545454546,335.97,344.93,340.54,339.5013043478261,335.73,342.34272727272725,346.6642857142857,340.44461538461536,338.6455555555555,340.69428571428574,349.6477777777778,354.69461538461536,351.1742857142857,348.78545454545457,353.0954545454546,349.06545454545454,361.5542857142857,371.8546153846154,372.03,368.9842857142857,,,,,,,,,,,,,,,,,,,,,,,,,,L7
