,dates,nzd0513-0000,nzd0513-0001,nzd0513-0002,nzd0513-0003,nzd0513-0004,nzd0513-0005,nzd0513-0006,nzd0513-0007,nzd0513-0008,nzd0513-0009,nzd0513-0010,nzd0513-0011,nzd0513-0012,nzd0513-0013,nzd0513-0014,nzd0513-0015,nzd0513-0016,nzd0513-0017,nzd0513-0018,nzd0513-0019,nzd0513-0020,nzd0513-0021,nzd0513-0022,nzd0513-0023,nzd0513-0024,nzd0513-0025,nzd0513-0026,nzd0513-0027,nzd0513-0028,nzd0513-0029,nzd0513-0030,nzd0513-0031,nzd0513-0032,nzd0513-0033,nzd0513-0034,nzd0513-0035,nzd0513-0036,nzd0513-0037,nzd0513-0038,nzd0513-0039,nzd0513-0040,nzd0513-0041,nzd0513-0042,nzd0513-0043,nzd0513-0044,nzd0513-0045,nzd0513-0046,nzd0513-0047,nzd0513-0048,nzd0513-0049,nzd0513-0050,nzd0513-0051,nzd0513-0052,nzd0513-0053,nzd0513-0054,nzd0513-0055,nzd0513-0056,nzd0513-0057,nzd0513-0058,nzd0513-0059,nzd0513-0060,nzd0513-0061,nzd0513-0062,nzd0513-0063,nzd0513-0064,nzd0513-0065,nzd0513-0066,nzd0513-0067,nzd0513-0068,nzd0513-0069,nzd0513-0070,nzd0513-0071,nzd0513-0072,nzd0513-0073,nzd0513-0074,nzd0513-0075,nzd0513-0076,nzd0513-0077,nzd0513-0078,nzd0513-0079,nzd0513-0080,nzd0513-0081,nzd0513-0082,nzd0513-0083,nzd0513-0084,nzd0513-0085,nzd0513-0086,nzd0513-0087,nzd0513-0088,nzd0513-0089,nzd0513-0090,nzd0513-0091,nzd0513-0092,nzd0513-0093,nzd0513-0094,nzd0513-0095,nzd0513-0096,nzd0513-0097,nzd0513-0098,nzd0513-0099,nzd0513-0100
0,1999-09-18 22:13:39+00:00,117.25568228751474,100.30958949847141,119.74679047624063,127.81541014664612,133.79743003083698,131.42727600296,126.72694184356202,127.5023981180126,125.10773580592625,127.25394070536896,126.40420629266973,122.18519195476647,125.49135146230823,132.43882009102833,123.96982422029738,119.34183032251227,130.87750384917263,126.7627583020338,124.13508987611445,121.64666955727067,116.70883526618361,122.85361507668064,124.2111605437851,131.2429671493693,130.20607417701044,120.29965917230079,117.75087382654104,114.56871922932672,120.8532731718397,123.5669019259353,131.28574545894452,127.54007591404553,131.62045962938578,136.91109986718027,139.1845311003099,134.58135548066207,138.4163243035969,137.58081337245883,124.42898939324763,101.13358976066316,,142.2104389500828,145.79570453624095,141.97405423196648,135.68010402673383,121.85479076570778,120.73826435957211,127.78132594907731,130.8570487064866,128.93934900922977,140.37620794396574,144.648127139465,141.6819211033834,148.5891286211942,144.90222451944015,142.77339487331488,141.61332642134053,145.01483935642077,141.1818842176474,131.10229637394312,136.5538014227829,133.91681017480443,128.05157419965784,131.65016566553737,131.0050836214059,136.55848421841188,144.10991242347416,144.1958609171865,145.0449747323901,138.385264742961,137.3149871386783,134.8567030973952,144.36075568998444,156.87294705613644,158.10103346697827,160.81255025851982,159.03060512647528,149.90575679692427,150.40729879986424,132.4439563292417,131.37378090474658,145.7644766686064,141.3543463993738,145.22672878240255,136.9461055653802,139.45587969046377,149.93438687634426,152.58586808468078,150.69551668506358,146.68485162090437,138.1537722360921,135.8458499660021,130.4075363581566,136.771423176888,142.0913515860202,138.4196069058898,137.34941447578666,129.6465450310925,134.58664423352766,140.3254226696769,141.95620198343656
1,1999-12-07 22:13:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,126.03570724223414,128.98864375563767,125.067937113768,126.3770453399521,136.02635607368916,143.31624089916403,130.80556651261497,113.18139499331498,133.1110312154378,153.09923161351946,154.78436880097965,152.93145900591023,143.1554966827906,149.29010333900268,152.29356000560352,132.04926498585615,,154.07544701056318,152.71284389454257,146.00161797303863,136.4718725908529,137.32093667873053,140.5977230818955,142.43163739936378,138.02213492512834,139.20239154459193,,,,,,,,,,,,,,,,,,,,,143.88185256812304,152.69059903713185,158.7836307289809,164.98370922133114,172.33437957786686,161.08678180670353,157.0795318223164,151.5190866757711,145.83982063936895,132.3085076011617,130.65023753582307,142.12568210136084,147.32999913423674,143.3799330928211,142.72656974406698,155.86373577165025,169.1743497377879,166.43180846353977,158.55699323203066,147.62936148047717,149.50148915155958,148.99116984479772,139.68898766644844,140.64943402302822,126.88763670710905,142.07750692122585,138.4196329705352,139.43375933390243,140.7210873401932,146.65636751178678,162.26678039339953
2,2000-02-18 22:07:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.87092755285732,140.04888644317975,137.30064126129372,142.50097831294306,133.08198661656206,134.45984896665965,136.91244155362006,134.6266165406891,132.40478585116142,136.35243797192842,148.09065183227142,140.54245885332773,140.8017581873461,141.63744454687105,136.54434666068104,141.0294939287028,142.43331157511074,146.87260689872875,130.0806020630875,130.69961906062196,129.18859928911513,130.15463295155303,130.69180196319778,131.2601807180019,137.74180235237972,148.9715280672042,158.15273609201768,149.13310278763663,139.3181395164383,135.2066727449487,133.82630937653366,149.90786514228185,145.82874351016045,150.53548604482296,149.5552855472443,154.4436346953939,135.10318020305158,135.671798356299,129.1657137073579,119.85023797300738,131.21062175470172,137.61346959285368,149.89153282673166,147.81146871380224,150.83102513869892,160.10320795065743,161.54689810060268,144.6650194177517,144.59388872640312,146.2433324845918,141.96452895868606,118.2595450558632,131.6743599161905,138.0932079957813,137.57893737575836,140.29718497204448,139.53730181660592,134.6370357586419,149.3287101591056,142.59103414155408
3,2000-05-08 22:06:44+00:00,104.70553099444983,,69.85760665137234,,,,127.80650036823302,119.07659200981323,116.1162308115394,126.15298740850332,118.1989994213215,123.29166120556867,132.91018560435262,132.05733560417798,124.78024113727952,119.2507453953734,126.22810733611855,112.78908832352607,119.82071855390095,124.64605109557331,130.55262226235752,127.85575512560573,119.27174679265144,128.60438113502582,140.61211280477073,117.08488240800477,123.6987548634979,124.51763046295231,126.9546715992521,132.07267738134928,133.68666752727452,143.80277685707654,142.17967005905803,145.4481722386536,141.58973418241135,144.0856887338947,147.87709436347888,142.76706019063923,133.34724014234763,133.58432740181652,125.7582955380457,136.20026491325407,141.70615903702617,145.89721474027814,148.61649478301,148.90785051448972,153.87035362880795,152.88651051598288,142.7178975033028,144.9652515998174,154.74556326624744,150.77855639809755,155.10444245259032,160.11468323079143,149.26532249161977,132.704771857252,137.91936410493474,140.7829174862213,136.3241994998496,135.70425272903032,139.56463053913205,139.60152224153035,143.74843686322987,146.39066170504572,144.19064731705063,139.73611784675535,146.10446913363774,148.10302233319746,151.2613532855946,159.50128320122155,158.72205350347411,156.77661340482138,151.76958648960203,162.7580112972194,169.92841959742975,170.57962569552467,161.89309489744198,145.69307331438716,143.03250758160863,124.83556964571275,124.73552362923508,141.07880762327366,148.23889601118742,154.5868445019824,155.47699897080125,160.14771357339413,158.85702448171958,159.9268297319427,152.3366205500203,145.83779261272255,142.64167449260881,150.29744562759964,140.7281915970482,141.2659879656653,140.57330131278778,139.82674649339037,140.4538605269132,140.60332931312243,143.80475685869527,143.4972961169731,148.9276005868016
4,2000-05-15 22:12:54+00:00,88.92162120794377,79.50436958009982,,,,,141.5778134948184,,,,149.7050495670928,132.25492865192464,139.23719704857092,147.2814920712451,145.9766663173651,141.6423225084041,133.21635213186977,124.25209011766688,125.71326694458588,143.98412862882566,137.52513890576492,130.63820268849815,129.71625853530773,138.35915716979812,143.3084631040839,138.86711629599324,131.68318547569794,140.84570140143083,145.1477703026647,144.42133537881747,143.17350375406355,148.69041578366244,148.41335029217555,152.46258676528475,157.8357538231761,159.31150131042978,152.4111340606436,163.8898560971798,158.29705301389845,135.67795357530215,148.2960355371149,155.5259576801201,151.88153922457846,153.7165280251491,163.8091788447302,167.80482920094983,155.44528576701055,158.65311711167635,158.09669037741335,152.9491333733298,162.10463868191044,163.99289365093347,166.19184616391325,163.08114534672097,155.6208075098879,155.50376636083448,140.29666093450192,147.8083310708505,150.01458933252516,150.06406035682508,149.01469620694743,151.13780676640783,150.26148924450155,153.54745014235294,148.5263708119976,151.06989347380613,152.81725010257802,161.35057360466868,162.27288229326177,160.41242338932915,156.74886028408383,163.84508504513866,166.55299280383508,171.38985001248454,179.22953288365886,170.7686576610774,172.15010066851715,158.6637126717376,154.36693409684437,148.24599367372267,143.07254573452508,148.27613446977728,159.74878700201685,158.41669348706864,161.3971199567908,167.0880990444841,175.27809002226576,166.54638899584074,155.10171644491467,159.8469886820846,169.15296356656592,167.37857124880995,148.34241752633048,154.49810986672955,148.51132712818372,140.20830777541278,139.02014076115105,145.6687074748477,146.89345679728484,152.1054689875735,159.4204103672338
5,2000-05-31 22:12:42+00:00,104.3680012915782,58.93703405071726,,,126.43564671352512,,109.51473080636354,,,,,131.3428378831996,145.83133748908625,129.6661546976136,114.21132785153151,123.56086492373956,132.87965743315635,111.79744321040101,118.32875405795141,126.52122457312434,113.96580078905835,123.6659386977395,128.3925028689133,127.700567529829,130.02721861615476,131.37607269572453,129.03889982588137,119.78161372134687,125.63508164095077,134.66227384802224,138.97515596421712,150.53756519008778,149.18239055607648,146.8105976880232,144.29445238707183,141.95254751239844,148.97181359136323,156.83779556745594,151.42614433008572,,,138.7445712373806,144.974292152299,145.99109898801314,147.20554542015998,153.00205025461733,160.50866838850004,154.99462096586717,153.3918442428984,148.91916065916448,150.4797530670438,153.60025692360657,155.70163841356668,155.96588984306612,149.69842003635426,146.261995148828,144.3641312794398,148.67138161999338,158.08393873323828,145.18344406734002,136.96865496362173,135.25135209733298,133.47976693072405,,,155.17432376466638,149.38666409533417,138.8257995457059,133.2199721890578,133.5118577285537,147.58932201843257,157.90769158703813,150.9577428708627,154.77394920506723,163.98986101212876,163.6851694817128,160.12788565873512,147.6509853127777,147.79156523295347,135.801075374896,125.52748948876051,145.73581831008704,131.91690759443802,142.0653424788457,150.7359888241568,159.83148769410406,158.9824322125034,152.6740538854565,158.1044040143648,160.91831442479432,157.79642646651405,155.46983450452163,145.34421734904151,136.5998251176176,139.2092683464704,135.95482559959532,132.9608125676043,139.96671556060392,140.32753866026036,142.96283613175882,149.0784104550424
6,2000-06-16 22:12:38+00:00,100.13562264505521,111.38300747069943,131.5680865517914,114.54851103661153,,,109.56163675278785,,,,,,,,,,,,,,,116.95525336104988,120.9266294377526,126.04102771046679,129.66998076816714,139.258890226236,134.6278197437785,125.54843923648836,126.86203825898666,131.5310053787012,133.06133982451817,133.62195811205368,,,,,,,,,,,,,,,,,,,,,160.9958089400166,150.3935508011751,143.19681003687518,148.96490770211335,147.8211022590855,153.85047307949174,143.9857065438459,137.73643280244715,126.05239393266379,139.05816061484597,145.1509968594528,145.5684892400493,147.8054714838182,148.4352773365649,149.90462988783142,143.05641638252348,156.9113740093547,155.80652833327213,149.4287857063827,163.0490307408268,167.0373799021905,175.29431723848438,176.66657629662387,183.59119564936339,180.4220699926172,157.22199125314586,154.04897375706804,139.40449179320575,134.2089763230245,144.7851999183885,159.49868364171016,161.979393136392,157.50342060349132,164.0306724521153,168.828406788425,171.6202761762281,172.82638693554605,164.35224420159054,160.70184245832044,157.7799028742968,135.61991705096943,152.01771371133742,158.5929566305085,154.4051342087974,170.83207626288245,155.93210769003605,154.76567519180264,158.9718670363106,168.03842636133461
7,2000-06-25 22:06:19+00:00,,,,,,,,,,,65.34139473207689,94.3837197107771,119.47104210201404,131.68537142216974,124.33333148347846,125.11567854832646,129.20440967092696,128.16073799740093,119.91049677895651,114.64396680906114,110.79685522883143,107.25359922173338,105.58566779960407,104.33065436896243,114.16776599789524,126.3313497034691,131.79792955722755,129.53394219882261,119.1620195119064,126.89524086967663,113.08272386555299,125.75629909390777,132.13159474306525,135.04031804120098,138.48930749619365,131.49491874356582,,,,,,,,,,,,,,,141.7097751226283,151.96798221332568,148.8052160595755,139.99276454587545,135.12539623587793,139.49650534155484,144.72945273092293,136.7018775599729,122.24656131426264,134.96859910668377,129.33192466366032,124.6536448601681,,61.07881966502355,76.75117591910603,77.43735135363804,124.11910703894708,137.06599851378562,128.1031610917653,129.23905745871224,138.65477700106092,141.02687573220172,152.15124222325707,158.81872631070416,164.47731674225037,162.99640353950952,152.16925231458316,138.01957330158865,135.134251939158,121.6362039823122,126.61637371898296,137.00235151033817,136.74291716823382,144.49164690720414,148.72389099608552,154.0127775108652,158.85181409138485,153.4495453457866,153.25444764443512,147.41883113447102,149.00795222974327,139.13276930802562,123.72475339188658,140.09184370964445,136.9132875955495,142.07114587844205,151.95306643354445,140.75208210467295,152.87091026867293,149.78776914733487,152.82560999534394
8,2000-07-27 22:05:48+00:00,49.35590661705183,83.65020270515649,49.69884084190231,,,,,,,44.280262763024936,,,,90.53131551734862,,,,,,,76.22042729461467,80.33146203709092,73.64735249960938,,,,97.02382942710675,97.85277814122979,93.496987857827,,,112.0239624659321,103.00138559968214,88.39112376632198,,110.93643543892942,91.5413900314094,100.57304329104014,107.04174169727129,50.18146048364377,,94.85126010893818,112.81397319347633,110.48152115924394,113.12158383321639,116.20591468664364,110.7502223363001,116.80603966705331,123.9530116456503,110.72638608479147,117.54210223557247,112.18416019327722,,122.10067491966042,115.54700606690375,,116.11413306488535,89.85295697426727,98.55271417122285,104.67155134583768,103.60908061098597,,53.228728901007514,,,,,,58.692147658216044,,84.68761421661463,,,103.05380208903333,123.5643624102095,122.48948461448602,,,,,,,,,,,,,,,137.1458365364628,143.15725312734452,127.56540808344114,146.36639193750278,150.39828878624712,148.68401518203183,155.96803237415708,154.84814801194068,159.4890476332391,170.94828453710363,167.2089224293672
9,2000-08-03 22:11:55+00:00,104.52242575236055,77.1386536606071,67.5061509601394,117.00194091147114,,,125.9247367223808,107.61625019283446,,,121.96192556106318,130.57668762664974,139.7864442120168,126.91651006920402,125.76194580695345,122.35298536402017,118.19876995255478,130.16322945348674,133.6079103270437,120.97895367413079,117.56196458620953,108.34312556407238,103.49140802052653,108.92528910175332,126.22545540963381,130.41745702845722,119.33071213190539,117.95231474358972,123.90924896291513,128.148199144337,131.89926887574313,139.93395941295253,148.79579706175045,157.35639625430005,155.2732089793637,153.71213046926007,151.20646391486105,163.11963877705483,163.32138262632824,150.33454129114344,135.06897231464237,137.03437785861615,146.0088515548061,151.61255606391902,150.50064498801572,147.3194325714596,147.7104707958925,145.06442070680765,145.60235949286505,147.20516286573024,151.2181834094659,149.92398647711795,146.3437855182634,152.77250149756895,153.84884043062988,144.72866824279657,150.15194654579383,148.85882460097008,143.84940423462174,137.96448897033636,137.96205770230245,151.888796413657,137.1498194886006,129.97334958896215,139.24661282339127,146.76325159077606,153.7747988273117,155.6389637433714,157.60386084318156,157.83533101562045,158.89492149623686,159.0514803304357,154.3376835623358,160.59747094591458,166.91598454712894,168.91311606037982,170.72699148454734,152.7462974816488,147.05776906040822,141.0315548625933,145.93382720693154,149.05648440611498,149.75022759149988,150.12978484738105,148.3389729352083,,,,,,,,,,,,,154.71013457556714,158.5423600373888,173.10611494290737,183.8660216701289
