,dates,nzd0331-0000,nzd0331-0001,nzd0331-0002,nzd0331-0003,nzd0331-0004,nzd0331-0005,nzd0331-0006,nzd0331-0007,nzd0331-0008,nzd0331-0009,nzd0331-0010,nzd0331-0011,nzd0331-0012,nzd0331-0013,nzd0331-0014,nzd0331-0015,nzd0331-0016,nzd0331-0017
0,1999-08-26 22:05:56+00:00,,,,,,,,,,,,,,,,,,
1,1999-10-13 22:06:00+00:00,,,,,,,,,,,,,,,,,,
2,1999-11-21 22:12:00+00:00,234.7172437755786,221.15399111758768,217.09343482297916,205.3124740651886,204.09426297695228,202.1645789420187,214.47634121503734,201.55868222229958,192.2153630810741,196.40343241816907,195.88420121176713,193.95316858064376,195.80497383209206,188.39952772951506,198.9236623814747,,,197.79925047472994
3,1999-12-16 22:06:21+00:00,223.17751364717682,216.8278303410703,217.55446722355083,206.58829235352374,202.40867532667966,202.86662310506367,201.66371772971672,204.32302791447947,202.61576620010285,182.13908266728674,,,,,203.29996335830256,,,
4,2000-02-18 22:05:41+00:00,216.45588901747493,204.44677481934448,210.66784000277977,199.47783698190773,201.5339902920466,203.5561945861069,208.18523977982693,208.02060687939576,205.84563362223696,206.6703446641137,202.2681088200614,202.37630102879552,211.35073864758309,,212.7730207483655,210.03540882119938,,210.69650955123615
5,2000-02-25 22:11:49+00:00,208.82472806603863,212.90985176852135,210.62938286452135,202.94163101377154,197.05885260781398,200.61254666280092,196.74532169706868,201.23347812218717,201.4992866061773,194.37135693035822,,,,,198.5349291491785,205.93430958431722,222.0574251444316,
6,2000-03-21 22:06:01+00:00,,183.20553835883297,185.26664646201206,179.8320398913562,181.34073927217494,191.88022654270526,192.50505571055484,191.21329133306543,191.1292483117018,185.47079410151252,,,,,195.12695969345208,205.10757476777025,212.55359823035877,202.50883043200807
7,2000-04-13 22:11:30+00:00,,152.2836604977375,170.8152553094892,171.3178928391242,172.87728184091463,183.15631870301746,179.8464443774638,176.49768038393617,185.95312135915134,186.38927983939408,,,185.29859262570233,,185.91172256858044,190.64673456370923,203.29522179766633,
8,2000-08-12 22:04:29+00:00,,,161.71117715849599,139.3553696258414,,,165.65031095841323,179.04501922860516,171.27660987190185,,,,,,,176.51821996844038,179.8003340359182,
9,2000-08-19 22:10:13+00:00,224.97874400712394,,,190.19657088625826,194.3431944544712,196.17327123962434,198.3895652253798,210.31524829669289,199.2090748500013,195.58240816946517,145.47312316743145,,,159.76716174373234,213.31865821608557,201.9266056152734,,
10,2000-09-13 22:03:38+00:00,216.1421231065353,201.7110075698052,193.3018678467032,191.0244427750037,194.6645302969797,199.83433160613433,198.63952978784187,191.26880499298642,175.233425833837,173.86440941710546,173.87745425129697,176.207024694028,170.21217104793243,160.88954806420608,165.43847111341174,186.4447795068204,179.00421484643056,173.56707244044378
11,2000-10-31 22:03:22+00:00,211.96902843467626,204.2151141878164,195.8564817982171,202.74763557738547,193.73011360145645,189.8793693228237,184.83514271302582,179.6140388809479,169.99560868014925,159.66670154189623,154.0556782896743,,,,178.00408419941212,174.35529398876926,189.9712413510895,
12,2000-11-07 22:09:29+00:00,203.5082502136092,204.57470271863164,202.36138484469265,201.5913036750633,199.18319586363495,195.04808765049648,191.27849271979278,180.5522083909638,170.66374990795134,162.99404087157728,165.7885880488831,171.42839290989477,190.16968936686615,191.80237278683302,186.54778684868617,185.21718650333324,194.7379602460338,
13,2000-11-23 22:09:30+00:00,211.90015885650936,208.7288217932712,204.33671657390894,199.73168708627566,195.68925962756498,195.00684303461784,200.20706479196065,198.60811630235116,193.85321778390468,193.62737700809126,182.52724297541846,190.42092102831742,194.81978364160142,195.1508480983763,193.0966869373844,200.76526542828455,210.8546445858787,198.64064571789712
14,2000-12-02 22:03:45+00:00,205.87728554851935,216.72699747158597,216.96618406759922,199.1904911449691,219.02739002456363,204.98320488926834,197.03913569629898,187.44124749839847,200.84223489910718,210.6012741361298,,,,,199.71294282179153,207.27311112365075,232.25480707287136,
15,2000-12-18 22:03:49+00:00,224.5828086101462,226.07897652900323,214.06230170441125,212.64411951941963,209.26936428927448,203.97202152361615,199.0979851634325,210.12228032762744,199.28934885607458,202.59978874317164,197.29009430156634,,,,206.49467336116834,214.256388153865,229.2526767817351,
16,2001-01-03 22:03:24+00:00,228.792691292279,209.45764422716806,213.3179292096758,210.59546327338572,213.74865996351795,206.70979416534774,202.71255782868172,205.96045622510132,201.44959914489255,199.33781150057106,203.7989477674477,200.47536871544062,187.11208133645695,199.37184987980388,203.74439263045016,204.6025781272211,216.4935987320797,222.4508460570194
17,2001-01-10 22:09:39+00:00,216.39957609310852,210.69658172305228,211.77408895352238,204.95852337460713,210.14609243945378,206.75881117359202,210.58076590469204,209.82984158991331,211.00426343669716,205.5048872127184,194.74509421288502,197.91230591250445,195.37605801349517,196.96712732921696,197.45015574221205,204.57127946377327,214.73663912309704,218.05354527138135
18,2001-01-19 22:03:55+00:00,199.90470343810904,201.8890666059546,199.65960500732473,204.50910434735295,200.20958156902392,187.4096303362733,191.46563863477562,195.33342531966676,195.63318064331608,189.1916373672324,187.18767108235173,,193.89858009434403,,182.9260656209018,189.98465265268015,206.18364588386856,207.11621195250902
19,2001-03-15 22:09:27+00:00,208.81327589832654,200.39630507703416,191.05528114126352,189.57756363287226,184.98005429051997,188.8588185144833,194.8272604520483,206.44136875562393,196.5580032855189,194.3447019767192,,,,,197.624953427124,203.90505990247593,,
20,2001-03-31 22:09:19+00:00,213.39497494673097,207.0320740818143,198.80196848107963,195.75617769089905,188.77593416934513,190.22191736167923,198.81061359819768,208.74685294306641,208.49414824106842,208.0106276518218,,,,,203.05561156691564,207.06130461028718,,
21,2001-04-16 22:09:18+00:00,,,172.2253537828729,173.13536138622132,176.34461706254842,161.32813963009366,173.95730886586742,175.61857573359833,167.2985452825708,178.62284540090732,,,152.8317244402033,,177.79580488066222,181.21258095340835,184.55312942569702,
22,2001-05-02 22:09:15+00:00,,,,,,,186.04680514786065,185.5375034051443,177.49710638518556,176.95240605621416,,,184.6125669305368,,201.45451533940474,212.00239451387748,214.79856123476597,
23,2001-05-11 22:03:21+00:00,,,,,,,,,,,,,,,,,,
24,2001-06-19 22:08:41+00:00,,,169.74882486585673,183.9303318889788,,,,183.43196558166719,179.18702268050805,177.47290371487387,,163.67148933110073,163.81352591939404,,,,,
25,2001-08-15 22:02:14+00:00,,,,,,,,,,,,,,,,,,
26,2001-08-31 22:01:41+00:00,,,,,,,,,,,,,,,,,,
27,2001-09-23 22:07:39+00:00,207.83507714766768,204.53801831462866,207.640033817526,192.64966167224898,197.55949064033047,191.83719077445377,183.47602685959023,181.49470817967708,181.26164012982773,179.47265549644106,,,,,189.3020460375148,199.68635776569886,212.98309596979698,
28,2001-10-02 22:01:16+00:00,218.02587975245532,217.49052190597985,213.58341294115297,203.85460226599656,203.00376490641344,200.59003876807702,197.53910417543975,186.9261377281094,188.94618906448986,180.48393161544575,182.74632755797572,188.7666487169336,194.93909770276983,,195.23977705229947,201.64550250795656,210.8622074944983,202.10092027916542
29,2001-11-03 22:01:46+00:00,214.7726162529903,200.67713954282044,190.90239364328502,185.21720489905215,187.49126292429335,180.708795393801,175.58311208305392,179.5773622755654,176.3721722576073,178.78951139001535,,,158.97315901314104,,180.3301507772191,177.1009901842567,187.51351983656355,175.01117961813787
